SA2_NAME16	Age	workers
West Wyalong	75+	69
Lithgow	15-19	345
Lithgow	20-24	424
Lithgow	25-29	473
Lithgow	30-34	435
Lithgow	35-39	421
Lithgow	40-44	550
Lithgow	45-49	564
Lithgow	50-54	600
Lithgow	55-59	600
Lithgow	60-64	354
Lithgow	65-69	151
Lithgow	70-74	68
Lithgow	75+	25
Lithgow Region	15-19	85
Lithgow Region	20-24	165
Lithgow Region	25-29	216
Lithgow Region	30-34	228
Lithgow Region	35-39	205
Lithgow Region	40-44	276
Lithgow Region	45-49	285
Lithgow Region	50-54	306
Lithgow Region	55-59	335
Lithgow Region	60-64	167
Lithgow Region	65-69	71
Lithgow Region	70-74	50
Lithgow Region	75+	37
Mudgee	15-19	384
Mudgee	20-24	446
Mudgee	25-29	463
Mudgee	30-34	518
Mudgee	35-39	481
Mudgee	40-44	585
Mudgee	45-49	633
Mudgee	50-54	620
Mudgee	55-59	554
Mudgee	60-64	327
Mudgee	65-69	147
Mudgee	70-74	59
Mudgee	75+	36
Mudgee Region - East	15-19	31
Mudgee Region - East	20-24	46
Mudgee Region - East	25-29	54
Mudgee Region - East	30-34	56
Mudgee Region - East	35-39	65
Mudgee Region - East	40-44	72
Mudgee Region - East	45-49	104
Mudgee Region - East	50-54	124
Mudgee Region - East	55-59	120
Mudgee Region - East	60-64	89
Mudgee Region - East	65-69	50
Mudgee Region - East	70-74	38
Mudgee Region - East	75+	29
Mudgee Region - West	15-19	96
Mudgee Region - West	20-24	210
Mudgee Region - West	25-29	317
Mudgee Region - West	30-34	432
Mudgee Region - West	35-39	407
Mudgee Region - West	40-44	408
Mudgee Region - West	45-49	468
Mudgee Region - West	50-54	447
Mudgee Region - West	55-59	390
Mudgee Region - West	60-64	262
Mudgee Region - West	65-69	183
Mudgee Region - West	70-74	108
Mudgee Region - West	75+	90
Blayney	15-19	152
Blayney	20-24	179
Blayney	25-29	296
Blayney	30-34	268
Blayney	35-39	286
Blayney	40-44	344
Blayney	45-49	350
Blayney	50-54	308
Blayney	55-59	274
Blayney	60-64	221
Blayney	65-69	101
Blayney	70-74	84
Blayney	75+	65
Orange	15-19	976
Orange	20-24	1325
Orange	25-29	1564
Orange	30-34	1637
Orange	35-39	1550
Orange	40-44	1743
Orange	45-49	1715
Orange	50-54	1606
Orange	55-59	1541
Orange	60-64	936
Orange	65-69	395
Orange	70-74	142
Orange	75+	76
Orange - North	15-19	217
Orange - North	20-24	319
Orange - North	25-29	333
Orange - North	30-34	394
Orange - North	35-39	372
Orange - North	40-44	354
Orange - North	45-49	366
Orange - North	50-54	334
Orange - North	55-59	301
Orange - North	60-64	206
Orange - North	65-69	105
Orange - North	70-74	35
Orange - North	75+	15
Orange Region	15-19	121
Orange Region	20-24	178
Orange Region	25-29	281
Orange Region	30-34	339
Orange Region	35-39	352
Orange Region	40-44	392
Orange Region	45-49	372
Orange Region	50-54	405
Orange Region	55-59	382
Orange Region	60-64	296
Orange Region	65-69	245
Orange Region	70-74	141
Orange Region	75+	107
Grafton	15-19	595
Grafton	20-24	710
Grafton	25-29	731
Grafton	30-34	736
Grafton	35-39	901
Grafton	40-44	1040
Grafton	45-49	1133
Grafton	50-54	1177
Grafton	55-59	1194
Grafton	60-64	777
Grafton	65-69	270
Grafton	70-74	98
Grafton	75+	64
Grafton Region	15-19	72
Grafton Region	20-24	85
Grafton Region	25-29	111
Grafton Region	30-34	113
Grafton Region	35-39	138
Grafton Region	40-44	172
Grafton Region	45-49	224
Grafton Region	50-54	253
Grafton Region	55-59	273
Grafton Region	60-64	244
Grafton Region	65-69	142
Grafton Region	70-74	69
Grafton Region	75+	65
Maclean - Yamba - Iluka	15-19	345
Maclean - Yamba - Iluka	20-24	330
Maclean - Yamba - Iluka	25-29	304
Maclean - Yamba - Iluka	30-34	322
Maclean - Yamba - Iluka	35-39	378
Maclean - Yamba - Iluka	40-44	543
Maclean - Yamba - Iluka	45-49	555
Maclean - Yamba - Iluka	50-54	639
Maclean - Yamba - Iluka	55-59	650
Maclean - Yamba - Iluka	60-64	468
Maclean - Yamba - Iluka	65-69	189
Maclean - Yamba - Iluka	70-74	72
Maclean - Yamba - Iluka	75+	49
Bellingen	15-19	95
Bellingen	20-24	67
Bellingen	25-29	88
Bellingen	30-34	134
Bellingen	35-39	146
Bellingen	40-44	202
Bellingen	45-49	201
Bellingen	50-54	221
Bellingen	55-59	231
Bellingen	60-64	195
Bellingen	65-69	68
Bellingen	70-74	29
Bellingen	75+	26
Coffs Harbour - North	15-19	583
Coffs Harbour - North	20-24	613
Coffs Harbour - North	25-29	592
Coffs Harbour - North	30-34	584
Coffs Harbour - North	35-39	572
Coffs Harbour - North	40-44	708
Coffs Harbour - North	45-49	679
Coffs Harbour - North	50-54	649
Coffs Harbour - North	55-59	693
Coffs Harbour - North	60-64	454
Coffs Harbour - North	65-69	176
Coffs Harbour - North	70-74	59
Coffs Harbour - North	75+	25
Coffs Harbour - South	15-19	683
Coffs Harbour - South	20-24	971
Coffs Harbour - South	25-29	1097
Coffs Harbour - South	30-34	1183
Coffs Harbour - South	35-39	1196
Coffs Harbour - South	40-44	1517
Coffs Harbour - South	45-49	1641
Coffs Harbour - South	50-54	1663
Coffs Harbour - South	55-59	1607
Coffs Harbour - South	60-64	1019
Coffs Harbour - South	65-69	387
Coffs Harbour - South	70-74	102
Coffs Harbour - South	75+	43
Coramba - Nana Glen - Bucca	15-19	19
Coramba - Nana Glen - Bucca	20-24	32
Coramba - Nana Glen - Bucca	25-29	33
Coramba - Nana Glen - Bucca	30-34	45
Coramba - Nana Glen - Bucca	35-39	47
Coramba - Nana Glen - Bucca	40-44	62
Coramba - Nana Glen - Bucca	45-49	76
Coramba - Nana Glen - Bucca	50-54	72
Coramba - Nana Glen - Bucca	55-59	68
Coramba - Nana Glen - Bucca	60-64	64
Coramba - Nana Glen - Bucca	65-69	25
Coramba - Nana Glen - Bucca	70-74	18
Coramba - Nana Glen - Bucca	75+	7
Dorrigo	15-19	48
Dorrigo	20-24	41
Dorrigo	25-29	37
Dorrigo	30-34	56
Dorrigo	35-39	57
Dorrigo	40-44	75
Dorrigo	45-49	120
Dorrigo	50-54	128
Dorrigo	55-59	132
Dorrigo	60-64	110
Dorrigo	65-69	64
Dorrigo	70-74	49
Dorrigo	75+	29
Korora - Emerald Beach	15-19	81
Korora - Emerald Beach	20-24	77
Korora - Emerald Beach	25-29	112
Korora - Emerald Beach	30-34	95
Korora - Emerald Beach	35-39	123
Korora - Emerald Beach	40-44	137
Korora - Emerald Beach	45-49	140
Korora - Emerald Beach	50-54	121
Korora - Emerald Beach	55-59	126
Korora - Emerald Beach	60-64	114
Korora - Emerald Beach	65-69	63
Korora - Emerald Beach	70-74	17
Korora - Emerald Beach	75+	3
Sawtell - Boambee	15-19	370
Sawtell - Boambee	20-24	377
Sawtell - Boambee	25-29	302
Sawtell - Boambee	30-34	363
Sawtell - Boambee	35-39	373
Sawtell - Boambee	40-44	467
Sawtell - Boambee	45-49	506
Sawtell - Boambee	50-54	532
Sawtell - Boambee	55-59	464
Sawtell - Boambee	60-64	351
Sawtell - Boambee	65-69	139
Sawtell - Boambee	70-74	39
Sawtell - Boambee	75+	23
Urunga	15-19	44
Urunga	20-24	52
Urunga	25-29	72
Urunga	30-34	104
Urunga	35-39	102
Urunga	40-44	119
Urunga	45-49	140
Urunga	50-54	145
Urunga	55-59	166
Urunga	60-64	127
Urunga	65-69	54
Urunga	70-74	15
Urunga	75+	9
Woolgoolga - Arrawarra	15-19	182
Woolgoolga - Arrawarra	20-24	282
Woolgoolga - Arrawarra	25-29	371
Woolgoolga - Arrawarra	30-34	339
Woolgoolga - Arrawarra	35-39	287
Woolgoolga - Arrawarra	40-44	343
Woolgoolga - Arrawarra	45-49	346
Woolgoolga - Arrawarra	50-54	359
Woolgoolga - Arrawarra	55-59	333
Woolgoolga - Arrawarra	60-64	251
Woolgoolga - Arrawarra	65-69	92
Woolgoolga - Arrawarra	70-74	24
Woolgoolga - Arrawarra	75+	19
Bourke - Brewarrina	15-19	32
Bourke - Brewarrina	20-24	111
Bourke - Brewarrina	25-29	177
Bourke - Brewarrina	30-34	151
Bourke - Brewarrina	35-39	135
Bourke - Brewarrina	40-44	130
Bourke - Brewarrina	45-49	171
Bourke - Brewarrina	50-54	185
Bourke - Brewarrina	55-59	157
Bourke - Brewarrina	60-64	112
Bourke - Brewarrina	65-69	78
Bourke - Brewarrina	70-74	28
Bourke - Brewarrina	75+	22
Cobar	15-19	87
Cobar	20-24	178
Cobar	25-29	298
Cobar	30-34	277
Cobar	35-39	240
Cobar	40-44	240
Cobar	45-49	204
Cobar	50-54	262
Cobar	55-59	224
Cobar	60-64	145
Cobar	65-69	64
Cobar	70-74	23
Cobar	75+	21
Coonamble	15-19	49
Coonamble	20-24	100
Coonamble	25-29	127
Coonamble	30-34	153
Coonamble	35-39	103
Coonamble	40-44	133
Coonamble	45-49	183
Coonamble	50-54	168
Coonamble	55-59	191
Coonamble	60-64	147
Coonamble	65-69	76
Coonamble	70-74	46
Coonamble	75+	32
Nyngan - Warren	15-19	78
Nyngan - Warren	20-24	170
Nyngan - Warren	25-29	233
Nyngan - Warren	30-34	214
Nyngan - Warren	35-39	178
Nyngan - Warren	40-44	239
Nyngan - Warren	45-49	264
Nyngan - Warren	50-54	272
Nyngan - Warren	55-59	231
Nyngan - Warren	60-64	152
Nyngan - Warren	65-69	97
Nyngan - Warren	70-74	45
Nyngan - Warren	75+	70
Walgett - Lightning Ridge	15-19	66
Walgett - Lightning Ridge	20-24	143
Walgett - Lightning Ridge	25-29	211
Walgett - Lightning Ridge	30-34	195
Walgett - Lightning Ridge	35-39	193
Walgett - Lightning Ridge	40-44	186
Walgett - Lightning Ridge	45-49	236
Walgett - Lightning Ridge	50-54	235
Walgett - Lightning Ridge	55-59	243
Walgett - Lightning Ridge	60-64	197
Walgett - Lightning Ridge	65-69	112
Walgett - Lightning Ridge	70-74	71
Walgett - Lightning Ridge	75+	38
Broken Hill	15-19	366
Broken Hill	20-24	578
Broken Hill	25-29	766
Broken Hill	30-34	665
Broken Hill	35-39	585
Broken Hill	40-44	662
Broken Hill	45-49	725
Broken Hill	50-54	796
Broken Hill	55-59	855
Broken Hill	60-64	530
Broken Hill	65-69	213
Broken Hill	70-74	71
Broken Hill	75+	48
Far West	15-19	33
Far West	20-24	82
Far West	25-29	91
Far West	30-34	88
Far West	35-39	86
Far West	40-44	84
Far West	45-49	94
Far West	50-54	115
Far West	55-59	110
Far West	60-64	124
Far West	65-69	57
Far West	70-74	29
Far West	75+	16
Coonabarabran	15-19	85
Coonabarabran	20-24	153
Coonabarabran	25-29	191
Coonabarabran	30-34	177
Coonabarabran	35-39	224
Coonabarabran	40-44	244
Coonabarabran	45-49	292
Coonabarabran	50-54	343
Coonabarabran	55-59	320
Coonabarabran	60-64	277
Coonabarabran	65-69	146
Coonabarabran	70-74	83
Coonabarabran	75+	83
Dubbo - East	15-19	238
Dubbo - East	20-24	650
Dubbo - East	25-29	755
Dubbo - East	30-34	735
Dubbo - East	35-39	640
Dubbo - East	40-44	641
Dubbo - East	45-49	715
Dubbo - East	50-54	694
Dubbo - East	55-59	649
Dubbo - East	60-64	450
Dubbo - East	65-69	219
Dubbo - East	70-74	71
Dubbo - East	75+	32
Dubbo - South	15-19	829
Dubbo - South	20-24	893
Dubbo - South	25-29	1087
Dubbo - South	30-34	1057
Dubbo - South	35-39	980
Dubbo - South	40-44	1032
Dubbo - South	45-49	1057
Dubbo - South	50-54	1029
Dubbo - South	55-59	954
Dubbo - South	60-64	611
Dubbo - South	65-69	266
Dubbo - South	70-74	80
Dubbo - South	75+	56
Dubbo - West	15-19	153
Dubbo - West	20-24	182
Dubbo - West	25-29	217
Dubbo - West	30-34	260
Dubbo - West	35-39	217
Dubbo - West	40-44	214
Dubbo - West	45-49	196
Dubbo - West	50-54	210
Dubbo - West	55-59	203
Dubbo - West	60-64	138
Dubbo - West	65-69	52
Dubbo - West	70-74	30
Dubbo - West	75+	21
Dubbo Region	15-19	44
Dubbo Region	20-24	59
Dubbo Region	25-29	86
Dubbo Region	30-34	84
Dubbo Region	35-39	72
Dubbo Region	40-44	91
Dubbo Region	45-49	98
Dubbo Region	50-54	108
Dubbo Region	55-59	121
Dubbo Region	60-64	101
Dubbo Region	65-69	77
Dubbo Region	70-74	46
Dubbo Region	75+	53
Gilgandra	15-19	63
Gilgandra	20-24	117
Gilgandra	25-29	137
Gilgandra	30-34	113
Gilgandra	35-39	128
Gilgandra	40-44	133
Gilgandra	45-49	164
Gilgandra	50-54	193
Gilgandra	55-59	196
Gilgandra	60-64	155
Gilgandra	65-69	84
Gilgandra	70-74	55
Gilgandra	75+	57
Narromine	15-19	83
Narromine	20-24	152
Narromine	25-29	202
Narromine	30-34	208
Narromine	35-39	194
Narromine	40-44	232
Narromine	45-49	250
Narromine	50-54	256
Narromine	55-59	270
Narromine	60-64	206
Narromine	65-69	134
Narromine	70-74	57
Narromine	75+	53
Wellington	15-19	111
Wellington	20-24	157
Wellington	25-29	177
Wellington	30-34	177
Wellington	35-39	168
Wellington	40-44	236
Wellington	45-49	259
Wellington	50-54	299
Wellington	55-59	304
Wellington	60-64	201
Wellington	65-69	120
Wellington	70-74	66
Wellington	75+	62
Branxton - Greta - Pokolbin	15-19	340
Branxton - Greta - Pokolbin	20-24	504
Branxton - Greta - Pokolbin	25-29	444
Branxton - Greta - Pokolbin	30-34	404
Branxton - Greta - Pokolbin	35-39	368
Branxton - Greta - Pokolbin	40-44	409
Branxton - Greta - Pokolbin	45-49	411
Branxton - Greta - Pokolbin	50-54	314
Branxton - Greta - Pokolbin	55-59	333
Branxton - Greta - Pokolbin	60-64	242
Branxton - Greta - Pokolbin	65-69	141
Branxton - Greta - Pokolbin	70-74	52
Branxton - Greta - Pokolbin	75+	31
Cessnock	15-19	523
Cessnock	20-24	593
Cessnock	25-29	613
Cessnock	30-34	646
Cessnock	35-39	573
Cessnock	40-44	722
Cessnock	45-49	734
Cessnock	50-54	648
Cessnock	55-59	687
Cessnock	60-64	390
Cessnock	65-69	157
Cessnock	70-74	51
Cessnock	75+	21
Cessnock Region	15-19	37
Cessnock Region	20-24	87
Cessnock Region	25-29	124
Cessnock Region	30-34	162
Cessnock Region	35-39	165
Cessnock Region	40-44	208
Cessnock Region	45-49	220
Cessnock Region	50-54	195
Cessnock Region	55-59	188
Cessnock Region	60-64	125
Cessnock Region	65-69	75
Cessnock Region	70-74	28
Cessnock Region	75+	23
Dungog	15-19	144
Dungog	20-24	130
Dungog	25-29	115
Dungog	30-34	142
Dungog	35-39	171
Dungog	40-44	207
Dungog	45-49	235
Dungog	50-54	266
Dungog	55-59	288
Dungog	60-64	215
Dungog	65-69	117
Dungog	70-74	66
Dungog	75+	59
Kurri Kurri - Abermain	15-19	297
Kurri Kurri - Abermain	20-24	306
Kurri Kurri - Abermain	25-29	303
Kurri Kurri - Abermain	30-34	351
Kurri Kurri - Abermain	35-39	322
Kurri Kurri - Abermain	40-44	356
Kurri Kurri - Abermain	45-49	380
Kurri Kurri - Abermain	50-54	402
Kurri Kurri - Abermain	55-59	315
Kurri Kurri - Abermain	60-64	220
Kurri Kurri - Abermain	65-69	78
Kurri Kurri - Abermain	70-74	14
Kurri Kurri - Abermain	75+	12
Singleton	15-19	710
Singleton	20-24	938
Singleton	25-29	867
Singleton	30-34	899
Singleton	35-39	867
Singleton	40-44	868
Singleton	45-49	854
Singleton	50-54	841
Singleton	55-59	669
Singleton	60-64	388
Singleton	65-69	174
Singleton	70-74	42
Singleton	75+	37
Singleton Region	15-19	109
Singleton Region	20-24	358
Singleton Region	25-29	782
Singleton Region	30-34	1017
Singleton Region	35-39	986
Singleton Region	40-44	959
Singleton Region	45-49	844
Singleton Region	50-54	733
Singleton Region	55-59	611
Singleton Region	60-64	304
Singleton Region	65-69	109
Singleton Region	70-74	62
Singleton Region	75+	27
Maitland	15-19	345
Maitland	20-24	569
Maitland	25-29	719
Maitland	30-34	672
Maitland	35-39	649
Maitland	40-44	786
Maitland	45-49	794
Maitland	50-54	702
Maitland	55-59	662
Maitland	60-64	368
Maitland	65-69	143
Maitland	70-74	40
Maitland	75+	9
Maitland - East	15-19	698
Maitland - East	20-24	840
Maitland - East	25-29	822
Maitland - East	30-34	763
Maitland - East	35-39	711
Maitland - East	40-44	826
Maitland - East	45-49	850
Maitland - East	50-54	767
Maitland - East	55-59	684
Maitland - East	60-64	412
Maitland - East	65-69	166
Maitland - East	70-74	69
Maitland - East	75+	31
Maitland - North	15-19	63
Maitland - North	20-24	83
Maitland - North	25-29	95
Maitland - North	30-34	80
Maitland - North	35-39	106
Maitland - North	40-44	112
Maitland - North	45-49	98
Maitland - North	50-54	103
Maitland - North	55-59	109
Maitland - North	60-64	63
Maitland - North	65-69	52
Maitland - North	70-74	8
Maitland - North	75+	8
Maitland - West	15-19	642
Maitland - West	20-24	847
Maitland - West	25-29	825
Maitland - West	30-34	840
Maitland - West	35-39	823
Maitland - West	40-44	805
Maitland - West	45-49	765
Maitland - West	50-54	703
Maitland - West	55-59	629
Maitland - West	60-64	362
Maitland - West	65-69	158
Maitland - West	70-74	59
Maitland - West	75+	42
Thornton - Millers Forest	15-19	232
Thornton - Millers Forest	20-24	347
Thornton - Millers Forest	25-29	398
Thornton - Millers Forest	30-34	426
Thornton - Millers Forest	35-39	406
Thornton - Millers Forest	40-44	420
Thornton - Millers Forest	45-49	445
Thornton - Millers Forest	50-54	448
Thornton - Millers Forest	55-59	342
Thornton - Millers Forest	60-64	237
Thornton - Millers Forest	65-69	95
Thornton - Millers Forest	70-74	30
Thornton - Millers Forest	75+	19
Anna Bay	15-19	56
Anna Bay	20-24	65
Anna Bay	25-29	60
Anna Bay	30-34	53
Anna Bay	35-39	65
Anna Bay	40-44	99
Anna Bay	45-49	93
Anna Bay	50-54	86
Anna Bay	55-59	117
Anna Bay	60-64	52
Anna Bay	65-69	23
Anna Bay	70-74	14
Anna Bay	75+	9
Lemon Tree Passage - Tanilba Bay	15-19	46
Lemon Tree Passage - Tanilba Bay	20-24	61
Lemon Tree Passage - Tanilba Bay	25-29	81
Lemon Tree Passage - Tanilba Bay	30-34	76
Lemon Tree Passage - Tanilba Bay	35-39	69
Lemon Tree Passage - Tanilba Bay	40-44	79
Lemon Tree Passage - Tanilba Bay	45-49	79
Lemon Tree Passage - Tanilba Bay	50-54	84
Lemon Tree Passage - Tanilba Bay	55-59	92
Lemon Tree Passage - Tanilba Bay	60-64	77
Lemon Tree Passage - Tanilba Bay	65-69	30
Lemon Tree Passage - Tanilba Bay	70-74	16
Lemon Tree Passage - Tanilba Bay	75+	3
Nelson Bay Peninsula	15-19	642
Nelson Bay Peninsula	20-24	661
Nelson Bay Peninsula	25-29	508
Nelson Bay Peninsula	30-34	490
Nelson Bay Peninsula	35-39	582
Nelson Bay Peninsula	40-44	741
Nelson Bay Peninsula	45-49	747
Nelson Bay Peninsula	50-54	776
Nelson Bay Peninsula	55-59	700
Nelson Bay Peninsula	60-64	512
Nelson Bay Peninsula	65-69	247
Nelson Bay Peninsula	70-74	114
Nelson Bay Peninsula	75+	44
Raymond Terrace	15-19	579
Raymond Terrace	20-24	872
Raymond Terrace	25-29	1111
Raymond Terrace	30-34	1110
Raymond Terrace	35-39	1026
Raymond Terrace	40-44	1107
Raymond Terrace	45-49	1123
Raymond Terrace	50-54	1140
Raymond Terrace	55-59	991
Raymond Terrace	60-64	572
Raymond Terrace	65-69	177
Raymond Terrace	70-74	55
Raymond Terrace	75+	28
Seaham - Woodville	15-19	31
Seaham - Woodville	20-24	44
Seaham - Woodville	25-29	51
Seaham - Woodville	30-34	38
Seaham - Woodville	35-39	57
Seaham - Woodville	40-44	92
Seaham - Woodville	45-49	114
Seaham - Woodville	50-54	93
Seaham - Woodville	55-59	83
Seaham - Woodville	60-64	72
Seaham - Woodville	65-69	39
Seaham - Woodville	70-74	9
Seaham - Woodville	75+	15
Tea Gardens - Hawks Nest	15-19	66
Tea Gardens - Hawks Nest	20-24	97
Tea Gardens - Hawks Nest	25-29	79
Tea Gardens - Hawks Nest	30-34	81
Tea Gardens - Hawks Nest	35-39	80
Tea Gardens - Hawks Nest	40-44	87
Tea Gardens - Hawks Nest	45-49	122
Tea Gardens - Hawks Nest	50-54	130
Tea Gardens - Hawks Nest	55-59	133
Tea Gardens - Hawks Nest	60-64	118
Tea Gardens - Hawks Nest	65-69	74
Tea Gardens - Hawks Nest	70-74	29
Tea Gardens - Hawks Nest	75+	18
Williamtown - Medowie - Karuah	15-19	315
Williamtown - Medowie - Karuah	20-24	600
Williamtown - Medowie - Karuah	25-29	820
Williamtown - Medowie - Karuah	30-34	813
Williamtown - Medowie - Karuah	35-39	707
Williamtown - Medowie - Karuah	40-44	805
Williamtown - Medowie - Karuah	45-49	770
Williamtown - Medowie - Karuah	50-54	708
Williamtown - Medowie - Karuah	55-59	513
Williamtown - Medowie - Karuah	60-64	285
Williamtown - Medowie - Karuah	65-69	111
Williamtown - Medowie - Karuah	70-74	39
Williamtown - Medowie - Karuah	75+	39
Muswellbrook	15-19	382
Muswellbrook	20-24	635
Muswellbrook	25-29	853
Muswellbrook	30-34	882
Muswellbrook	35-39	849
Muswellbrook	40-44	866
Muswellbrook	45-49	881
Muswellbrook	50-54	879
Muswellbrook	55-59	703
Muswellbrook	60-64	351
Muswellbrook	65-69	124
Muswellbrook	70-74	38
Muswellbrook	75+	27
Muswellbrook Region	15-19	63
Muswellbrook Region	20-24	151
Muswellbrook Region	25-29	192
Muswellbrook Region	30-34	234
Muswellbrook Region	35-39	235
Muswellbrook Region	40-44	254
Muswellbrook Region	45-49	237
Muswellbrook Region	50-54	231
Muswellbrook Region	55-59	176
Muswellbrook Region	60-64	137
Muswellbrook Region	65-69	60
Muswellbrook Region	70-74	42
Muswellbrook Region	75+	17
Scone	15-19	224
Scone	20-24	257
Scone	25-29	267
Scone	30-34	288
Scone	35-39	237
Scone	40-44	305
Scone	45-49	295
Scone	50-54	299
Scone	55-59	267
Scone	60-64	202
Scone	65-69	85
Scone	70-74	31
Scone	75+	34
Scone Region	15-19	93
Scone Region	20-24	142
Scone Region	25-29	202
Scone Region	30-34	205
Scone Region	35-39	188
Scone Region	40-44	218
Scone Region	45-49	215
Scone Region	50-54	241
Scone Region	55-59	242
Scone Region	60-64	217
Scone Region	65-69	131
Scone Region	70-74	69
Scone Region	75+	74
Dapto - Avondale	15-19	483
Dapto - Avondale	20-24	507
Dapto - Avondale	25-29	387
Dapto - Avondale	30-34	456
Dapto - Avondale	35-39	446
Dapto - Avondale	40-44	470
Dapto - Avondale	45-49	475
Dapto - Avondale	50-54	502
Dapto - Avondale	55-59	429
Dapto - Avondale	60-64	287
Dapto - Avondale	65-69	115
Dapto - Avondale	70-74	49
Dapto - Avondale	75+	16
Horsley - Kembla Grange	15-19	37
Horsley - Kembla Grange	20-24	62
Horsley - Kembla Grange	25-29	79
Horsley - Kembla Grange	30-34	84
Horsley - Kembla Grange	35-39	93
Horsley - Kembla Grange	40-44	111
Horsley - Kembla Grange	45-49	99
Horsley - Kembla Grange	50-54	103
Horsley - Kembla Grange	55-59	98
Horsley - Kembla Grange	60-64	55
Horsley - Kembla Grange	65-69	19
Horsley - Kembla Grange	70-74	5
Horsley - Kembla Grange	75+	3
Port Kembla Industrial	15-19	34
Port Kembla Industrial	20-24	163
Port Kembla Industrial	25-29	219
Port Kembla Industrial	30-34	273
Port Kembla Industrial	35-39	330
Port Kembla Industrial	40-44	458
Port Kembla Industrial	45-49	498
Port Kembla Industrial	50-54	522
Port Kembla Industrial	55-59	480
Port Kembla Industrial	60-64	196
Port Kembla Industrial	65-69	65
Port Kembla Industrial	70-74	12
Port Kembla Industrial	75+	6
Unanderra - Mount Kembla	15-19	394
Unanderra - Mount Kembla	20-24	841
Unanderra - Mount Kembla	25-29	850
Unanderra - Mount Kembla	30-34	905
Unanderra - Mount Kembla	35-39	934
Unanderra - Mount Kembla	40-44	1029
Unanderra - Mount Kembla	45-49	1017
Unanderra - Mount Kembla	50-54	1125
Unanderra - Mount Kembla	55-59	953
Unanderra - Mount Kembla	60-64	528
Unanderra - Mount Kembla	65-69	195
Unanderra - Mount Kembla	70-74	57
Unanderra - Mount Kembla	75+	31
Berkeley - Lake Heights - Cringila	15-19	58
Berkeley - Lake Heights - Cringila	20-24	143
Berkeley - Lake Heights - Cringila	25-29	194
Berkeley - Lake Heights - Cringila	30-34	130
Berkeley - Lake Heights - Cringila	35-39	161
Berkeley - Lake Heights - Cringila	40-44	177
Berkeley - Lake Heights - Cringila	45-49	163
