SA2_NAME16	LabourForceStatus	Sex	workers
Enfield - Blair Athol	Employed (away from work)	F	170
Enfield - Blair Athol	Employed (away from work)	M	218
Enfield - Blair Athol	Employed (full-time)	F	2259
Enfield - Blair Athol	Employed (full-time)	M	6954
Enfield - Blair Athol	Employed (part-time)	F	2148
Enfield - Blair Athol	Employed (part-time)	M	1653
Northgate - Oakden - Gilles Plains		F	41
Northgate - Oakden - Gilles Plains		M	42
Northgate - Oakden - Gilles Plains	Employed (away from work)	F	173
Northgate - Oakden - Gilles Plains	Employed (away from work)	M	69
Northgate - Oakden - Gilles Plains	Employed (full-time)	F	1327
Northgate - Oakden - Gilles Plains	Employed (full-time)	M	1476
Northgate - Oakden - Gilles Plains	Employed (part-time)	F	1477
Northgate - Oakden - Gilles Plains	Employed (part-time)	M	658
Windsor Gardens		F	32
Windsor Gardens		M	55
Windsor Gardens	Employed (away from work)	F	75
Windsor Gardens	Employed (away from work)	M	58
Windsor Gardens	Employed (full-time)	F	873
Windsor Gardens	Employed (full-time)	M	1749
Windsor Gardens	Employed (part-time)	F	1155
Windsor Gardens	Employed (part-time)	M	651
Dry Creek - North		F	3
Dry Creek - North		M	6
Dry Creek - North	Employed (away from work)	F	4
Dry Creek - North	Employed (away from work)	M	11
Dry Creek - North	Employed (full-time)	F	41
Dry Creek - North	Employed (full-time)	M	351
Dry Creek - North	Employed (part-time)	F	52
Dry Creek - North	Employed (part-time)	M	95
Ingle Farm		F	19
Ingle Farm		M	11
Ingle Farm	Employed (away from work)	F	65
Ingle Farm	Employed (away from work)	M	16
Ingle Farm	Employed (full-time)	F	496
Ingle Farm	Employed (full-time)	M	486
Ingle Farm	Employed (part-time)	F	955
Ingle Farm	Employed (part-time)	M	345
Para Hills		F	17
Para Hills		M	30
Para Hills	Employed (away from work)	F	43
Para Hills	Employed (away from work)	M	36
Para Hills	Employed (full-time)	F	507
Para Hills	Employed (full-time)	M	1081
Para Hills	Employed (part-time)	F	646
Para Hills	Employed (part-time)	M	391
Parafield		F	3
Parafield		M	6
Parafield	Employed (away from work)	F	13
Parafield	Employed (away from work)	M	24
Parafield	Employed (full-time)	F	105
Parafield	Employed (full-time)	M	327
Parafield	Employed (part-time)	F	135
Parafield	Employed (part-time)	M	109
Parafield Gardens		F	9
Parafield Gardens		M	17
Parafield Gardens	Employed (away from work)	F	39
Parafield Gardens	Employed (away from work)	M	10
Parafield Gardens	Employed (full-time)	F	397
Parafield Gardens	Employed (full-time)	M	455
Parafield Gardens	Employed (part-time)	F	527
Parafield Gardens	Employed (part-time)	M	240
Paralowie		F	13
Paralowie		M	17
Paralowie	Employed (away from work)	F	41
Paralowie	Employed (away from work)	M	17
Paralowie	Employed (full-time)	F	353
Paralowie	Employed (full-time)	M	323
Paralowie	Employed (part-time)	F	478
Paralowie	Employed (part-time)	M	259
Salisbury		F	72
Salisbury		M	76
Salisbury	Employed (away from work)	F	190
Salisbury	Employed (away from work)	M	107
Salisbury	Employed (full-time)	F	1882
Salisbury	Employed (full-time)	M	2859
Salisbury	Employed (part-time)	F	2180
Salisbury	Employed (part-time)	M	978
Salisbury East		F	24
Salisbury East		M	21
Salisbury East	Employed (away from work)	F	29
Salisbury East	Employed (away from work)	M	47
Salisbury East	Employed (full-time)	F	469
Salisbury East	Employed (full-time)	M	1079
Salisbury East	Employed (part-time)	F	589
Salisbury East	Employed (part-time)	M	324
Salisbury North		F	72
Salisbury North		M	138
Salisbury North	Employed (away from work)	F	140
Salisbury North	Employed (away from work)	M	260
Salisbury North	Employed (full-time)	F	1789
Salisbury North	Employed (full-time)	M	7746
Salisbury North	Employed (part-time)	F	1020
Salisbury North	Employed (part-time)	M	945
Mawson Lakes - Globe Derby Park		F	28
Mawson Lakes - Globe Derby Park		M	70
Mawson Lakes - Globe Derby Park	Employed (away from work)	F	106
Mawson Lakes - Globe Derby Park	Employed (away from work)	M	84
Mawson Lakes - Globe Derby Park	Employed (full-time)	F	1110
Mawson Lakes - Globe Derby Park	Employed (full-time)	M	2424
Mawson Lakes - Globe Derby Park	Employed (part-time)	F	1080
Mawson Lakes - Globe Derby Park	Employed (part-time)	M	586
Pooraka - Cavan		F	26
Pooraka - Cavan		M	83
Pooraka - Cavan	Employed (away from work)	F	42
Pooraka - Cavan	Employed (away from work)	M	113
Pooraka - Cavan	Employed (full-time)	F	924
Pooraka - Cavan	Employed (full-time)	M	4099
Pooraka - Cavan	Employed (part-time)	F	718
Pooraka - Cavan	Employed (part-time)	M	747
Golden Grove		F	30
Golden Grove		M	17
Golden Grove	Employed (away from work)	F	66
Golden Grove	Employed (away from work)	M	47
Golden Grove	Employed (full-time)	F	662
Golden Grove	Employed (full-time)	M	1015
Golden Grove	Employed (part-time)	F	1115
Golden Grove	Employed (part-time)	M	521
Greenwith		F	4
Greenwith		M	4
Greenwith	Employed (away from work)	F	6
Greenwith	Employed (away from work)	M	3
Greenwith	Employed (full-time)	F	117
Greenwith	Employed (full-time)	M	138
Greenwith	Employed (part-time)	F	201
Greenwith	Employed (part-time)	M	96
Highbury - Dernancourt		F	3
Highbury - Dernancourt		M	5
Highbury - Dernancourt	Employed (away from work)	F	15
Highbury - Dernancourt	Employed (away from work)	M	4
Highbury - Dernancourt	Employed (full-time)	F	133
Highbury - Dernancourt	Employed (full-time)	M	270
Highbury - Dernancourt	Employed (part-time)	F	317
Highbury - Dernancourt	Employed (part-time)	M	168
Hope Valley - Modbury		F	99
Hope Valley - Modbury		M	74
Hope Valley - Modbury	Employed (away from work)	F	241
Hope Valley - Modbury	Employed (away from work)	M	110
Hope Valley - Modbury	Employed (full-time)	F	2131
Hope Valley - Modbury	Employed (full-time)	M	2746
Hope Valley - Modbury	Employed (part-time)	F	3430
Hope Valley - Modbury	Employed (part-time)	M	1208
Modbury Heights		F	12
Modbury Heights		M	18
Modbury Heights	Employed (away from work)	F	39
Modbury Heights	Employed (away from work)	M	30
Modbury Heights	Employed (full-time)	F	359
Modbury Heights	Employed (full-time)	M	461
Modbury Heights	Employed (part-time)	F	659
Modbury Heights	Employed (part-time)	M	250
Redwood Park		F	10
Redwood Park		M	10
Redwood Park	Employed (away from work)	F	18
Redwood Park	Employed (away from work)	M	9
Redwood Park	Employed (full-time)	F	264
Redwood Park	Employed (full-time)	M	435
Redwood Park	Employed (part-time)	F	553
Redwood Park	Employed (part-time)	M	277
St Agnes - Ridgehaven		F	23
St Agnes - Ridgehaven		M	18
St Agnes - Ridgehaven	Employed (away from work)	F	56
St Agnes - Ridgehaven	Employed (away from work)	M	41
St Agnes - Ridgehaven	Employed (full-time)	F	536
St Agnes - Ridgehaven	Employed (full-time)	M	994
St Agnes - Ridgehaven	Employed (part-time)	F	992
St Agnes - Ridgehaven	Employed (part-time)	M	438
Brighton (SA)		F	33
Brighton (SA)		M	33
Brighton (SA)	Employed (away from work)	F	109
Brighton (SA)	Employed (away from work)	M	58
Brighton (SA)	Employed (full-time)	F	950
Brighton (SA)	Employed (full-time)	M	952
Brighton (SA)	Employed (part-time)	F	1582
Brighton (SA)	Employed (part-time)	M	695
Glenelg (SA)		F	50
Glenelg (SA)		M	40
Glenelg (SA)	Employed (away from work)	F	156
Glenelg (SA)	Employed (away from work)	M	90
Glenelg (SA)	Employed (full-time)	F	1467
Glenelg (SA)	Employed (full-time)	M	2226
Glenelg (SA)	Employed (part-time)	F	2553
Glenelg (SA)	Employed (part-time)	M	1201
Edwardstown		F	29
Edwardstown		M	48
Edwardstown	Employed (away from work)	F	96
Edwardstown	Employed (away from work)	M	76
Edwardstown	Employed (full-time)	F	857
Edwardstown	Employed (full-time)	M	2351
Edwardstown	Employed (part-time)	F	1150
Edwardstown	Employed (part-time)	M	751
Hallett Cove		F	9
Hallett Cove		M	12
Hallett Cove	Employed (away from work)	F	35
Hallett Cove	Employed (away from work)	M	22
Hallett Cove	Employed (full-time)	F	295
Hallett Cove	Employed (full-time)	M	354
Hallett Cove	Employed (part-time)	F	577
Hallett Cove	Employed (part-time)	M	294
Marino - Seaview Downs		F	5
Marino - Seaview Downs		M	8
Marino - Seaview Downs	Employed (away from work)	F	18
Marino - Seaview Downs	Employed (away from work)	M	18
Marino - Seaview Downs	Employed (full-time)	F	134
Marino - Seaview Downs	Employed (full-time)	M	296
Marino - Seaview Downs	Employed (part-time)	F	283
Marino - Seaview Downs	Employed (part-time)	M	169
Mitchell Park		F	32
Mitchell Park		M	44
Mitchell Park	Employed (away from work)	F	179
Mitchell Park	Employed (away from work)	M	86
Mitchell Park	Employed (full-time)	F	1572
Mitchell Park	Employed (full-time)	M	2250
Mitchell Park	Employed (part-time)	F	1552
Mitchell Park	Employed (part-time)	M	597
Morphettville		F	13
Morphettville		M	23
Morphettville	Employed (away from work)	F	80
Morphettville	Employed (away from work)	M	40
Morphettville	Employed (full-time)	F	451
Morphettville	Employed (full-time)	M	891
Morphettville	Employed (part-time)	F	824
Morphettville	Employed (part-time)	M	423
Sheidow Park - Trott Park		F	8
Sheidow Park - Trott Park		M	7
Sheidow Park - Trott Park	Employed (away from work)	F	19
Sheidow Park - Trott Park	Employed (away from work)	M	13
Sheidow Park - Trott Park	Employed (full-time)	F	160
Sheidow Park - Trott Park	Employed (full-time)	M	239
Sheidow Park - Trott Park	Employed (part-time)	F	302
Sheidow Park - Trott Park	Employed (part-time)	M	155
Warradale		F	32
Warradale		M	23
Warradale	Employed (away from work)	F	113
Warradale	Employed (away from work)	M	41
Warradale	Employed (full-time)	F	790
Warradale	Employed (full-time)	M	759
Warradale	Employed (part-time)	F	1569
Warradale	Employed (part-time)	M	666
Belair		F	5
Belair		M	6
Belair	Employed (away from work)	F	28
Belair	Employed (away from work)	M	15
Belair	Employed (full-time)	F	183
Belair	Employed (full-time)	M	201
Belair	Employed (part-time)	F	307
Belair	Employed (part-time)	M	139
Bellevue Heights		F	55
Bellevue Heights		M	42
Bellevue Heights	Employed (away from work)	F	452
Bellevue Heights	Employed (away from work)	M	73
Bellevue Heights	Employed (full-time)	F	2893
Bellevue Heights	Employed (full-time)	M	1882
Bellevue Heights	Employed (part-time)	F	3095
Bellevue Heights	Employed (part-time)	M	677
Blackwood		F	14
Blackwood		M	14
Blackwood	Employed (away from work)	F	46
Blackwood	Employed (away from work)	M	17
Blackwood	Employed (full-time)	F	375
Blackwood	Employed (full-time)	M	552
Blackwood	Employed (part-time)	F	816
Blackwood	Employed (part-time)	M	472
Colonel Light Gardens		F	50
Colonel Light Gardens		M	41
Colonel Light Gardens	Employed (away from work)	F	190
Colonel Light Gardens	Employed (away from work)	M	95
Colonel Light Gardens	Employed (full-time)	F	1464
Colonel Light Gardens	Employed (full-time)	M	2441
Colonel Light Gardens	Employed (part-time)	F	2039
Colonel Light Gardens	Employed (part-time)	M	847
Mitcham (SA)		F	29
Mitcham (SA)		M	37
Mitcham (SA)	Employed (away from work)	F	114
Mitcham (SA)	Employed (away from work)	M	55
Mitcham (SA)	Employed (full-time)	F	1034
Mitcham (SA)	Employed (full-time)	M	1349
Mitcham (SA)	Employed (part-time)	F	1483
Mitcham (SA)	Employed (part-time)	M	712
Panorama		F	18
Panorama		M	29
Panorama	Employed (away from work)	F	51
Panorama	Employed (away from work)	M	48
Panorama	Employed (full-time)	F	524
Panorama	Employed (full-time)	M	1184
Panorama	Employed (part-time)	F	650
Panorama	Employed (part-time)	M	513
Aberfoyle Park		F	10
Aberfoyle Park		M	7
Aberfoyle Park	Employed (away from work)	F	41
Aberfoyle Park	Employed (away from work)	M	15
Aberfoyle Park	Employed (full-time)	F	322
Aberfoyle Park	Employed (full-time)	M	309
Aberfoyle Park	Employed (part-time)	F	627
Aberfoyle Park	Employed (part-time)	M	265
Aldinga		F	25
Aldinga		M	18
Aldinga	Employed (away from work)	F	48
Aldinga	Employed (away from work)	M	25
Aldinga	Employed (full-time)	F	352
Aldinga	Employed (full-time)	M	498
Aldinga	Employed (part-time)	F	770
Aldinga	Employed (part-time)	M	286
Christie Downs		F	48
Christie Downs		M	34
Christie Downs	Employed (away from work)	F	190
Christie Downs	Employed (away from work)	M	75
Christie Downs	Employed (full-time)	F	1276
Christie Downs	Employed (full-time)	M	984
Christie Downs	Employed (part-time)	F	1902
Christie Downs	Employed (part-time)	M	587
Christies Beach		F	16
Christies Beach		M	16
Christies Beach	Employed (away from work)	F	93
Christies Beach	Employed (away from work)	M	38
Christies Beach	Employed (full-time)	F	639
Christies Beach	Employed (full-time)	M	805
Christies Beach	Employed (part-time)	F	1057
Christies Beach	Employed (part-time)	M	395
Clarendon		F	3
Clarendon		M	3
Clarendon	Employed (away from work)	F	9
Clarendon	Employed (away from work)	M	5
Clarendon	Employed (full-time)	F	60
Clarendon	Employed (full-time)	M	149
Clarendon	Employed (part-time)	F	95
Clarendon	Employed (part-time)	M	69
Coromandel Valley		M	3
Coromandel Valley	Employed (away from work)	F	6
Coromandel Valley	Employed (away from work)	M	3
Coromandel Valley	Employed (full-time)	F	57
Coromandel Valley	Employed (full-time)	M	116
Coromandel Valley	Employed (part-time)	F	118
Coromandel Valley	Employed (part-time)	M	77
Flagstaff Hill		F	13
Flagstaff Hill		M	3
Flagstaff Hill	Employed (away from work)	F	11
Flagstaff Hill	Employed (away from work)	M	30
Flagstaff Hill	Employed (full-time)	F	155
Flagstaff Hill	Employed (full-time)	M	363
Flagstaff Hill	Employed (part-time)	F	383
Flagstaff Hill	Employed (part-time)	M	240
Hackham - Onkaparinga Hills		F	14
Hackham - Onkaparinga Hills		M	12
Hackham - Onkaparinga Hills	Employed (away from work)	F	18
Hackham - Onkaparinga Hills	Employed (away from work)	M	6
Hackham - Onkaparinga Hills	Employed (full-time)	F	135
Hackham - Onkaparinga Hills	Employed (full-time)	M	309
Hackham - Onkaparinga Hills	Employed (part-time)	F	320
Hackham - Onkaparinga Hills	Employed (part-time)	M	167
Hackham West - Huntfield Heights		F	8
Hackham West - Huntfield Heights		M	4
Hackham West - Huntfield Heights	Employed (away from work)	F	14
Hackham West - Huntfield Heights	Employed (away from work)	M	6
Hackham West - Huntfield Heights	Employed (full-time)	F	95
Hackham West - Huntfield Heights	Employed (full-time)	M	82
Hackham West - Huntfield Heights	Employed (part-time)	F	180
Hackham West - Huntfield Heights	Employed (part-time)	M	72
Happy Valley		F	12
Happy Valley		M	8
Happy Valley	Employed (away from work)	F	42
Happy Valley	Employed (away from work)	M	18
Happy Valley	Employed (full-time)	F	262
Happy Valley	Employed (full-time)	M	370
Happy Valley	Employed (part-time)	F	579
Happy Valley	Employed (part-time)	M	262
Happy Valley Reservoir	Employed (away from work)	M	4
Happy Valley Reservoir	Employed (full-time)	F	11
Happy Valley Reservoir	Employed (full-time)	M	80
Happy Valley Reservoir	Employed (part-time)	F	10
Happy Valley Reservoir	Employed (part-time)	M	9
Lonsdale		F	26
Lonsdale		M	60
Lonsdale	Employed (away from work)	F	30
Lonsdale	Employed (away from work)	M	103
Lonsdale	Employed (full-time)	F	604
Lonsdale	Employed (full-time)	M	3814
Lonsdale	Employed (part-time)	F	460
Lonsdale	Employed (part-time)	M	594
McLaren Vale		F	18
McLaren Vale		M	33
McLaren Vale	Employed (away from work)	F	70
McLaren Vale	Employed (away from work)	M	54
McLaren Vale	Employed (full-time)	F	523
McLaren Vale	Employed (full-time)	M	1005
McLaren Vale	Employed (part-time)	F	876
McLaren Vale	Employed (part-time)	M	391
Morphett Vale - East		F	24
Morphett Vale - East		M	22
Morphett Vale - East	Employed (away from work)	F	82
Morphett Vale - East	Employed (away from work)	M	35
Morphett Vale - East	Employed (full-time)	F	624
Morphett Vale - East	Employed (full-time)	M	546
Morphett Vale - East	Employed (part-time)	F	962
Morphett Vale - East	Employed (part-time)	M	392
Morphett Vale - West		F	22
Morphett Vale - West		M	8
Morphett Vale - West	Employed (away from work)	F	51
Morphett Vale - West	Employed (away from work)	M	14
Morphett Vale - West	Employed (full-time)	F	392
Morphett Vale - West	Employed (full-time)	M	399
Morphett Vale - West	Employed (part-time)	F	623
Morphett Vale - West	Employed (part-time)	M	236
Reynella		F	14
Reynella		M	14
Reynella	Employed (away from work)	F	42
Reynella	Employed (away from work)	M	27
Reynella	Employed (full-time)	F	423
Reynella	Employed (full-time)	M	610
Reynella	Employed (part-time)	F	599
Reynella	Employed (part-time)	M	273
Seaford (SA)		F	32
Seaford (SA)		M	30
Seaford (SA)	Employed (away from work)	F	72
Seaford (SA)	Employed (away from work)	M	43
Seaford (SA)	Employed (full-time)	F	621
Seaford (SA)	Employed (full-time)	M	1027
Seaford (SA)	Employed (part-time)	F	1163
Seaford (SA)	Employed (part-time)	M	574
Willunga		F	10
Willunga		M	6
Willunga	Employed (away from work)	F	15
Willunga	Employed (away from work)	M	17
Willunga	Employed (full-time)	F	198
Willunga	Employed (full-time)	M	394
Willunga	Employed (part-time)	F	328
Willunga	Employed (part-time)	M	183
Woodcroft		F	12
Woodcroft		M	12
Woodcroft	Employed (away from work)	F	33
Woodcroft	Employed (away from work)	M	14
Woodcroft	Employed (full-time)	F	231
Woodcroft	Employed (full-time)	M	274
Woodcroft	Employed (part-time)	F	455
Woodcroft	Employed (part-time)	M	184
Beverley		F	43
Beverley		M	65
Beverley	Employed (away from work)	F	170
Beverley	Employed (away from work)	M	78
Beverley	Employed (full-time)	F	1527
Beverley	Employed (full-time)	M	2407
Beverley	Employed (part-time)	F	1420
Beverley	Employed (part-time)	M	537
Flinders Park		F	29
Flinders Park		M	43
Flinders Park	Employed (away from work)	F	75
Flinders Park	Employed (away from work)	M	52
Flinders Park	Employed (full-time)	F	840
Flinders Park	Employed (full-time)	M	1632
Flinders Park	Employed (part-time)	F	1084
Flinders Park	Employed (part-time)	M	542
Henley Beach		F	20
Henley Beach		M	28
Henley Beach	Employed (away from work)	F	71
Henley Beach	Employed (away from work)	M	36
Henley Beach	Employed (full-time)	F	529
Henley Beach	Employed (full-time)	M	715
Henley Beach	Employed (part-time)	F	1052
Henley Beach	Employed (part-time)	M	479
Hindmarsh - Brompton		F	53
Hindmarsh - Brompton		M	65
Hindmarsh - Brompton	Employed (away from work)	F	140
Hindmarsh - Brompton	Employed (away from work)	M	135
Hindmarsh - Brompton	Employed (full-time)	F	1925
Hindmarsh - Brompton	Employed (full-time)	M	4061
Hindmarsh - Brompton	Employed (part-time)	F	1987
Hindmarsh - Brompton	Employed (part-time)	M	1267
Royal Park - Hendon - Albert Park		F	13
Royal Park - Hendon - Albert Park		M	28
Royal Park - Hendon - Albert Park	Employed (away from work)	F	41
Royal Park - Hendon - Albert Park	Employed (away from work)	M	59
Royal Park - Hendon - Albert Park	Employed (full-time)	F	445
Royal Park - Hendon - Albert Park	Employed (full-time)	M	1580
Royal Park - Hendon - Albert Park	Employed (part-time)	F	429
Royal Park - Hendon - Albert Park	Employed (part-time)	M	359
Seaton - Grange		F	10
Seaton - Grange		M	9
Seaton - Grange	Employed (away from work)	F	45
Seaton - Grange	Employed (away from work)	M	21
Seaton - Grange	Employed (full-time)	F	449
Seaton - Grange	Employed (full-time)	M	548
Seaton - Grange	Employed (part-time)	F	730
Seaton - Grange	Employed (part-time)	M	320
West Lakes		F	35
West Lakes		M	19
West Lakes	Employed (away from work)	F	93
West Lakes	Employed (away from work)	M	41
West Lakes	Employed (full-time)	F	679
West Lakes	Employed (full-time)	M	719
West Lakes	Employed (part-time)	F	1362
West Lakes	Employed (part-time)	M	573
Woodville - Cheltenham		F	41
Woodville - Cheltenham		M	77
Woodville - Cheltenham	Employed (away from work)	F	138
Woodville - Cheltenham	Employed (away from work)	M	118
Woodville - Cheltenham	Employed (full-time)	F	1481
Woodville - Cheltenham	Employed (full-time)	M	3135
Woodville - Cheltenham	Employed (part-time)	F	1696
Woodville - Cheltenham	Employed (part-time)	M	971
Dry Creek - South	Employed (full-time)	F	3
Dry Creek - South	Employed (full-time)	M	57
Dry Creek - South	Employed (part-time)	M	4
Largs Bay - Semaphore		F	20
Largs Bay - Semaphore		M	27
Largs Bay - Semaphore	Employed (away from work)	F	65
Largs Bay - Semaphore	Employed (away from work)	M	45
Largs Bay - Semaphore	Employed (full-time)	F	600
Largs Bay - Semaphore	Employed (full-time)	M	936
Largs Bay - Semaphore	Employed (part-time)	F	918
Largs Bay - Semaphore	Employed (part-time)	M	425
North Haven		F	19
North Haven		M	63
North Haven	Employed (away from work)	F	70
North Haven	Employed (away from work)	M	134
North Haven	Employed (full-time)	F	712
North Haven	Employed (full-time)	M	3890
North Haven	Employed (part-time)	F	541
North Haven	Employed (part-time)	M	399
Port Adelaide		F	100
Port Adelaide		M	133
Port Adelaide	Employed (away from work)	F	192
Port Adelaide	Employed (away from work)	M	198
Port Adelaide	Employed (full-time)	F	2088
Port Adelaide	Employed (full-time)	M	5236
Port Adelaide	Employed (part-time)	F	2446
Port Adelaide	Employed (part-time)	M	1350
The Parks		F	85
The Parks		M	213
The Parks	Employed (away from work)	F	167
The Parks	Employed (away from work)	M	296
The Parks	Employed (full-time)	F	2788
The Parks	Employed (full-time)	M	11568
The Parks	Employed (part-time)	F	1740
The Parks	Employed (part-time)	M	1793
Torrens Island	Employed (away from work)	M	8
Torrens Island	Employed (full-time)	F	8
Torrens Island	Employed (full-time)	M	134
Torrens Island	Employed (part-time)	F	3
Torrens Island	Employed (part-time)	M	11
Adelaide Airport		F	27
Adelaide Airport		M	42
Adelaide Airport	Employed (away from work)	F	132
Adelaide Airport	Employed (away from work)	M	112
Adelaide Airport	Employed (full-time)	F	959
Adelaide Airport	Employed (full-time)	M	2567
Adelaide Airport	Employed (part-time)	F	1075
Adelaide Airport	Employed (part-time)	M	730
Fulham		F	7
Fulham	Employed (away from work)	F	7
Fulham	Employed (away from work)	M	5
Fulham	Employed (full-time)	F	66
Fulham	Employed (full-time)	M	91
Fulham	Employed (part-time)	F	177
Fulham	Employed (part-time)	M	104
Lockleys		F	17
Lockleys		M	34
Lockleys	Employed (away from work)	F	64
Lockleys	Employed (away from work)	M	49
Lockleys	Employed (full-time)	F	754
Lockleys	Employed (full-time)	M	1207
Lockleys	Employed (part-time)	F	774
Lockleys	Employed (part-time)	M	416
Plympton		F	92
Plympton		M	119
Plympton	Employed (away from work)	F	282
Plympton	Employed (away from work)	M	240
Plympton	Employed (full-time)	F	3092
Plympton	Employed (full-time)	M	6327
Plympton	Employed (part-time)	F	2878
Plympton	Employed (part-time)	M	1531
Richmond (SA)		F	110
Richmond (SA)		M	150
Richmond (SA)	Employed (away from work)	F	264
Richmond (SA)	Employed (away from work)	M	280
Richmond (SA)	Employed (full-time)	F	3704
Richmond (SA)	Employed (full-time)	M	8670
Richmond (SA)	Employed (part-time)	F	3256
Richmond (SA)	Employed (part-time)	M	2066
West Beach		F	10
West Beach		M	10
West Beach	Employed (away from work)	F	14
West Beach	Employed (away from work)	M	11
West Beach	Employed (full-time)	F	162
West Beach	Employed (full-time)	M	267
West Beach	Employed (part-time)	F	316
West Beach	Employed (part-time)	M	140
Barossa - Angaston		F	23
Barossa - Angaston		M	25
Barossa - Angaston	Employed (away from work)	F	46
Barossa - Angaston	Employed (away from work)	M	53
Barossa - Angaston	Employed (full-time)	F	513
Barossa - Angaston	Employed (full-time)	M	1187
Barossa - Angaston	Employed (part-time)	F	644
Barossa - Angaston	Employed (part-time)	M	268
Light		F	25
Light		M	28
Light	Employed (away from work)	F	70
Light	Employed (away from work)	M	49
Light	Employed (full-time)	F	534
Light	Employed (full-time)	M	1151
Light	Employed (part-time)	F	713
Light	Employed (part-time)	M	290
Lyndoch		F	6
Lyndoch		M	15
Lyndoch	Employed (away from work)	F	20
Lyndoch	Employed (away from work)	M	18
Lyndoch	Employed (full-time)	F	209
Lyndoch	Employed (full-time)	M	531
Lyndoch	Employed (part-time)	F	333
Lyndoch	Employed (part-time)	M	158
Mallala		F	11
Mallala		M	11
Mallala	Employed (away from work)	F	11
Mallala	Employed (away from work)	M	8
Mallala	Employed (full-time)	F	104
Mallala	Employed (full-time)	M	352
Mallala	Employed (part-time)	F	156
Mallala	Employed (part-time)	M	121
Nuriootpa		F	21
Nuriootpa		M	25
Nuriootpa	Employed (away from work)	F	79
Nuriootpa	Employed (away from work)	M	63
Nuriootpa	Employed (full-time)	F	757
Nuriootpa	Employed (full-time)	M	1421
Nuriootpa	Employed (part-time)	F	961
Nuriootpa	Employed (part-time)	M	390
Tanunda		F	13
Tanunda		M	15
Tanunda	Employed (away from work)	F	68
Tanunda	Employed (away from work)	M	38
Tanunda	Employed (full-time)	F	504
Tanunda	Employed (full-time)	M	872
Tanunda	Employed (part-time)	F	770
Tanunda	Employed (part-time)	M	257
Clare		F	24
Clare		M	28
Clare	Employed (away from work)	F	69
Clare	Employed (away from work)	M	42
Clare	Employed (full-time)	F	476
Clare	Employed (full-time)	M	740
Clare	Employed (part-time)	F	766
Clare	Employed (part-time)	M	227
Gilbert Valley		F	10
Gilbert Valley		M	17
Gilbert Valley	Employed (away from work)	F	31
Gilbert Valley	Employed (away from work)	M	37
Gilbert Valley	Employed (full-time)	F	280
Gilbert Valley	Employed (full-time)	M	720
Gilbert Valley	Employed (part-time)	F	397
Gilbert Valley	Employed (part-time)	M	215
Goyder		F	21
Goyder		M	20
Goyder	Employed (away from work)	F	23
Goyder	Employed (away from work)	M	23
Goyder	Employed (full-time)	F	203
Goyder	Employed (full-time)	M	583
Goyder	Employed (part-time)	F	324
Goyder	Employed (part-time)	M	143
Wakefield - Barunga West		F	23
Wakefield - Barunga West		M	50
Wakefield - Barunga West	Employed (away from work)	F	70
Wakefield - Barunga West	Employed (away from work)	M	77
Wakefield - Barunga West	Employed (full-time)	F	525
Wakefield - Barunga West	Employed (full-time)	M	1534
Wakefield - Barunga West	Employed (part-time)	F	809
Wakefield - Barunga West	Employed (part-time)	M	355
Jamestown		F	16
Jamestown		M	19
Jamestown	Employed (away from work)	F	47
Jamestown	Employed (away from work)	M	29
Jamestown	Employed (full-time)	F	285
Jamestown	Employed (full-time)	M	727
Jamestown	Employed (part-time)	F	450
Jamestown	Employed (part-time)	M	172
Peterborough - Mount Remarkable		F	20
Peterborough - Mount Remarkable		M	25
Peterborough - Mount Remarkable	Employed (away from work)	F	32
Peterborough - Mount Remarkable	Employed (away from work)	M	22
Peterborough - Mount Remarkable	Employed (full-time)	F	334
Peterborough - Mount Remarkable	Employed (full-time)	M	643
Peterborough - Mount Remarkable	Employed (part-time)	F	412
Peterborough - Mount Remarkable	Employed (part-time)	M	191
Port Pirie		F	56
Port Pirie		M	60
Port Pirie	Employed (away from work)	F	165
Port Pirie	Employed (away from work)	M	83
Port Pirie	Employed (full-time)	F	1111
Port Pirie	Employed (full-time)	M	2196
Port Pirie	Employed (part-time)	F	1612
Port Pirie	Employed (part-time)	M	590
Port Pirie Region		F	5
Port Pirie Region		M	4
Port Pirie Region	Employed (away from work)	F	9
Port Pirie Region	Employed (away from work)	M	11
Port Pirie Region	Employed (full-time)	F	120
Port Pirie Region	Employed (full-time)	M	341
Port Pirie Region	Employed (part-time)	F	191
Port Pirie Region	Employed (part-time)	M	76
Kadina		F	17
Kadina		M	26
Kadina	Employed (away from work)	F	64
Kadina	Employed (away from work)	M	47
Kadina	Employed (full-time)	F	515
Kadina	Employed (full-time)	M	810
Kadina	Employed (part-time)	F	666
Kadina	Employed (part-time)	M	277
Moonta		F	10
Moonta		M	18
Moonta	Employed (away from work)	F	19
Moonta	Employed (away from work)	M	12
Moonta	Employed (full-time)	F	173
Moonta	Employed (full-time)	M	289
Moonta	Employed (part-time)	F	302
Moonta	Employed (part-time)	M	193
Wallaroo		F	8
Wallaroo		M	22
Wallaroo	Employed (away from work)	F	32
Wallaroo	Employed (away from work)	M	22
Wallaroo	Employed (full-time)	F	169
Wallaroo	Employed (full-time)	M	218
Wallaroo	Employed (part-time)	F	343
Wallaroo	Employed (part-time)	M	131
Yorke Peninsula - North		F	25
Yorke Peninsula - North		M	32
