SA2_NAME16	EmploymentStatus	Sex	workers
Barmera	Owner managers of unincorporated enterprises	M	183
Berri		F	15
Berri		M	13
Berri	Contributing family workers	F	21
Berri	Contributing family workers	M	13
Berri	Employee	F	1457
Berri	Employee	M	993
Berri	Owner managers of incorporated enterprises	F	32
Berri	Owner managers of incorporated enterprises	M	78
Berri	Owner managers of unincorporated enterprises	F	43
Berri	Owner managers of unincorporated enterprises	M	69
Karoonda - Lameroo		F	11
Karoonda - Lameroo		M	17
Karoonda - Lameroo	Contributing family workers	F	49
Karoonda - Lameroo	Contributing family workers	M	88
Karoonda - Lameroo	Employee	F	455
Karoonda - Lameroo	Employee	M	407
Karoonda - Lameroo	Owner managers of incorporated enterprises	F	25
Karoonda - Lameroo	Owner managers of incorporated enterprises	M	62
Karoonda - Lameroo	Owner managers of unincorporated enterprises	F	89
Karoonda - Lameroo	Owner managers of unincorporated enterprises	M	226
Loxton		F	20
Loxton		M	16
Loxton	Contributing family workers	F	34
Loxton	Contributing family workers	M	43
Loxton	Employee	F	885
Loxton	Employee	M	828
Loxton	Owner managers of incorporated enterprises	F	42
Loxton	Owner managers of incorporated enterprises	M	92
Loxton	Owner managers of unincorporated enterprises	F	83
Loxton	Owner managers of unincorporated enterprises	M	128
Loxton Region		F	4
Loxton Region		M	9
Loxton Region	Contributing family workers	F	19
Loxton Region	Contributing family workers	M	26
Loxton Region	Employee	F	91
Loxton Region	Employee	M	232
Loxton Region	Owner managers of incorporated enterprises	F	17
Loxton Region	Owner managers of incorporated enterprises	M	37
Loxton Region	Owner managers of unincorporated enterprises	F	37
Loxton Region	Owner managers of unincorporated enterprises	M	90
Mannum		F	13
Mannum		M	20
Mannum	Contributing family workers	F	53
Mannum	Contributing family workers	M	79
Mannum	Employee	F	611
Mannum	Employee	M	567
Mannum	Owner managers of incorporated enterprises	F	34
Mannum	Owner managers of incorporated enterprises	M	85
Mannum	Owner managers of unincorporated enterprises	F	102
Mannum	Owner managers of unincorporated enterprises	M	191
Murray Bridge		F	57
Murray Bridge		M	71
Murray Bridge	Contributing family workers	F	54
Murray Bridge	Contributing family workers	M	63
Murray Bridge	Employee	F	3411
Murray Bridge	Employee	M	2985
Murray Bridge	Owner managers of incorporated enterprises	F	93
Murray Bridge	Owner managers of incorporated enterprises	M	189
Murray Bridge	Owner managers of unincorporated enterprises	F	147
Murray Bridge	Owner managers of unincorporated enterprises	M	290
Murray Bridge Region		F	8
Murray Bridge Region		M	13
Murray Bridge Region	Contributing family workers	F	43
Murray Bridge Region	Contributing family workers	M	56
Murray Bridge Region	Employee	F	412
Murray Bridge Region	Employee	M	883
Murray Bridge Region	Owner managers of incorporated enterprises	F	19
Murray Bridge Region	Owner managers of incorporated enterprises	M	69
Murray Bridge Region	Owner managers of unincorporated enterprises	F	51
Murray Bridge Region	Owner managers of unincorporated enterprises	M	137
Renmark		F	14
Renmark		M	13
Renmark	Contributing family workers	F	32
Renmark	Contributing family workers	M	18
Renmark	Employee	F	1054
Renmark	Employee	M	854
Renmark	Owner managers of incorporated enterprises	F	36
Renmark	Owner managers of incorporated enterprises	M	80
Renmark	Owner managers of unincorporated enterprises	F	50
Renmark	Owner managers of unincorporated enterprises	M	91
Renmark Region		F	9
Renmark Region		M	15
Renmark Region	Contributing family workers	F	46
Renmark Region	Contributing family workers	M	78
Renmark Region	Employee	F	377
Renmark Region	Employee	M	736
Renmark Region	Owner managers of incorporated enterprises	F	41
Renmark Region	Owner managers of incorporated enterprises	M	81
Renmark Region	Owner managers of unincorporated enterprises	F	52
Renmark Region	Owner managers of unincorporated enterprises	M	134
The Coorong		F	13
The Coorong		M	28
The Coorong	Contributing family workers	F	75
The Coorong	Contributing family workers	M	106
The Coorong	Employee	F	647
The Coorong	Employee	M	626
The Coorong	Owner managers of incorporated enterprises	F	57
The Coorong	Owner managers of incorporated enterprises	M	127
The Coorong	Owner managers of unincorporated enterprises	F	109
The Coorong	Owner managers of unincorporated enterprises	M	254
Waikerie		F	19
Waikerie		M	23
Waikerie	Contributing family workers	F	62
Waikerie	Contributing family workers	M	85
Waikerie	Employee	F	846
Waikerie	Employee	M	840
Waikerie	Owner managers of incorporated enterprises	F	50
Waikerie	Owner managers of incorporated enterprises	M	113
Waikerie	Owner managers of unincorporated enterprises	F	103
Waikerie	Owner managers of unincorporated enterprises	M	184
Migratory - Offshore - Shipping (SA)	Employee	F	3
Migratory - Offshore - Shipping (SA)	Employee	M	54
Migratory - Offshore - Shipping (SA)	Owner managers of unincorporated enterprises	M	4
No usual address (SA)		F	134
No usual address (SA)		M	440
No usual address (SA)	Contributing family workers	F	186
No usual address (SA)	Contributing family workers	M	301
No usual address (SA)	Employee	F	6452
No usual address (SA)	Employee	M	12361
No usual address (SA)	Owner managers of incorporated enterprises	F	270
No usual address (SA)	Owner managers of incorporated enterprises	M	2567
No usual address (SA)	Owner managers of unincorporated enterprises	F	2125
No usual address (SA)	Owner managers of unincorporated enterprises	M	9472
Augusta		F	17
Augusta		M	17
Augusta	Contributing family workers	F	89
Augusta	Contributing family workers	M	84
Augusta	Employee	F	601
Augusta	Employee	M	618
Augusta	Owner managers of incorporated enterprises	F	64
Augusta	Owner managers of incorporated enterprises	M	120
Augusta	Owner managers of unincorporated enterprises	F	136
Augusta	Owner managers of unincorporated enterprises	M	229
Busselton		F	59
Busselton		M	46
Busselton	Contributing family workers	F	120
Busselton	Contributing family workers	M	87
Busselton	Employee	F	4538
Busselton	Employee	M	3056
Busselton	Owner managers of incorporated enterprises	F	203
Busselton	Owner managers of incorporated enterprises	M	348
Busselton	Owner managers of unincorporated enterprises	F	448
Busselton	Owner managers of unincorporated enterprises	M	616
Busselton Region		F	24
Busselton Region		M	30
Busselton Region	Contributing family workers	F	114
Busselton Region	Contributing family workers	M	89
Busselton Region	Employee	F	1405
Busselton Region	Employee	M	1238
Busselton Region	Owner managers of incorporated enterprises	F	179
Busselton Region	Owner managers of incorporated enterprises	M	308
Busselton Region	Owner managers of unincorporated enterprises	F	275
Busselton Region	Owner managers of unincorporated enterprises	M	430
Margaret River		F	23
Margaret River		M	26
Margaret River	Contributing family workers	F	52
Margaret River	Contributing family workers	M	44
Margaret River	Employee	F	1653
Margaret River	Employee	M	1178
Margaret River	Owner managers of incorporated enterprises	F	119
Margaret River	Owner managers of incorporated enterprises	M	182
Margaret River	Owner managers of unincorporated enterprises	F	274
Margaret River	Owner managers of unincorporated enterprises	M	328
Australind - Leschenault		F	13
Australind - Leschenault		M	12
Australind - Leschenault	Contributing family workers	F	32
Australind - Leschenault	Contributing family workers	M	20
Australind - Leschenault	Employee	F	1418
Australind - Leschenault	Employee	M	858
Australind - Leschenault	Owner managers of incorporated enterprises	F	52
Australind - Leschenault	Owner managers of incorporated enterprises	M	77
Australind - Leschenault	Owner managers of unincorporated enterprises	F	138
Australind - Leschenault	Owner managers of unincorporated enterprises	M	164
Capel		F	12
Capel		M	13
Capel	Contributing family workers	F	35
Capel	Contributing family workers	M	44
Capel	Employee	F	416
Capel	Employee	M	524
Capel	Owner managers of incorporated enterprises	F	32
Capel	Owner managers of incorporated enterprises	M	57
Capel	Owner managers of unincorporated enterprises	F	97
Capel	Owner managers of unincorporated enterprises	M	121
College Grove - Carey Park		F	12
College Grove - Carey Park		M	3
College Grove - Carey Park	Contributing family workers	F	6
College Grove - Carey Park	Contributing family workers	M	5
College Grove - Carey Park	Employee	F	1091
College Grove - Carey Park	Employee	M	494
College Grove - Carey Park	Owner managers of incorporated enterprises	F	12
College Grove - Carey Park	Owner managers of incorporated enterprises	M	20
College Grove - Carey Park	Owner managers of unincorporated enterprises	F	40
College Grove - Carey Park	Owner managers of unincorporated enterprises	M	69
Collie		F	23
Collie		M	32
Collie	Contributing family workers	F	27
Collie	Contributing family workers	M	27
Collie	Employee	F	1455
Collie	Employee	M	2691
Collie	Owner managers of incorporated enterprises	F	42
Collie	Owner managers of incorporated enterprises	M	71
Collie	Owner managers of unincorporated enterprises	F	57
Collie	Owner managers of unincorporated enterprises	M	72
Dardanup		F	5
Dardanup		M	12
Dardanup	Contributing family workers	F	44
Dardanup	Contributing family workers	M	37
Dardanup	Employee	F	284
Dardanup	Employee	M	861
Dardanup	Owner managers of incorporated enterprises	F	24
Dardanup	Owner managers of incorporated enterprises	M	67
Dardanup	Owner managers of unincorporated enterprises	F	62
Dardanup	Owner managers of unincorporated enterprises	M	102
Davenport		F	10
Davenport		M	24
Davenport	Contributing family workers	F	15
Davenport	Contributing family workers	M	19
Davenport	Employee	F	814
Davenport	Employee	M	2405
Davenport	Owner managers of incorporated enterprises	F	55
Davenport	Owner managers of incorporated enterprises	M	156
Davenport	Owner managers of unincorporated enterprises	F	39
Davenport	Owner managers of unincorporated enterprises	M	120
Eaton - Pelican Point		F	13
Eaton - Pelican Point		M	7
Eaton - Pelican Point	Contributing family workers	F	18
Eaton - Pelican Point	Contributing family workers	M	7
Eaton - Pelican Point	Employee	F	1202
Eaton - Pelican Point	Employee	M	497
Eaton - Pelican Point	Owner managers of incorporated enterprises	F	33
Eaton - Pelican Point	Owner managers of incorporated enterprises	M	57
Eaton - Pelican Point	Owner managers of unincorporated enterprises	F	91
Eaton - Pelican Point	Owner managers of unincorporated enterprises	M	101
Harvey		F	14
Harvey		M	29
Harvey	Contributing family workers	F	73
Harvey	Contributing family workers	M	94
Harvey	Employee	F	1125
Harvey	Employee	M	1996
Harvey	Owner managers of incorporated enterprises	F	56
Harvey	Owner managers of incorporated enterprises	M	126
Harvey	Owner managers of unincorporated enterprises	F	112
Harvey	Owner managers of unincorporated enterprises	M	211
East Bunbury - Glen Iris		F	18
East Bunbury - Glen Iris		M	27
East Bunbury - Glen Iris	Contributing family workers	F	25
East Bunbury - Glen Iris	Contributing family workers	M	23
East Bunbury - Glen Iris	Employee	F	2551
East Bunbury - Glen Iris	Employee	M	2585
East Bunbury - Glen Iris	Owner managers of incorporated enterprises	F	64
East Bunbury - Glen Iris	Owner managers of incorporated enterprises	M	131
East Bunbury - Glen Iris	Owner managers of unincorporated enterprises	F	80
East Bunbury - Glen Iris	Owner managers of unincorporated enterprises	M	141
Waroona		F	10
Waroona		M	26
Waroona	Contributing family workers	F	20
Waroona	Contributing family workers	M	28
Waroona	Employee	F	573
Waroona	Employee	M	1325
Waroona	Owner managers of incorporated enterprises	F	25
Waroona	Owner managers of incorporated enterprises	M	49
Waroona	Owner managers of unincorporated enterprises	F	45
Waroona	Owner managers of unincorporated enterprises	M	71
Dalyellup		F	8
Dalyellup		M	4
Dalyellup	Contributing family workers	F	12
Dalyellup	Contributing family workers	M	14
Dalyellup	Employee	F	1020
Dalyellup	Employee	M	509
Dalyellup	Owner managers of incorporated enterprises	F	23
Dalyellup	Owner managers of incorporated enterprises	M	39
Dalyellup	Owner managers of unincorporated enterprises	F	64
Dalyellup	Owner managers of unincorporated enterprises	M	70
Gelorup - Stratham		F	4
Gelorup - Stratham		M	3
Gelorup - Stratham	Contributing family workers	F	12
Gelorup - Stratham	Contributing family workers	M	14
Gelorup - Stratham	Employee	F	214
Gelorup - Stratham	Employee	M	144
Gelorup - Stratham	Owner managers of incorporated enterprises	F	15
Gelorup - Stratham	Owner managers of incorporated enterprises	M	22
Gelorup - Stratham	Owner managers of unincorporated enterprises	F	30
Gelorup - Stratham	Owner managers of unincorporated enterprises	M	48
South Bunbury - Bunbury		F	39
South Bunbury - Bunbury		M	40
South Bunbury - Bunbury	Contributing family workers	F	59
South Bunbury - Bunbury	Contributing family workers	M	49
South Bunbury - Bunbury	Employee	F	5847
South Bunbury - Bunbury	Employee	M	3163
South Bunbury - Bunbury	Owner managers of incorporated enterprises	F	210
South Bunbury - Bunbury	Owner managers of incorporated enterprises	M	374
South Bunbury - Bunbury	Owner managers of unincorporated enterprises	F	302
South Bunbury - Bunbury	Owner managers of unincorporated enterprises	M	362
Withers - Usher	Contributing family workers	F	3
Withers - Usher	Contributing family workers	M	3
Withers - Usher	Employee	F	296
Withers - Usher	Employee	M	87
Withers - Usher	Owner managers of incorporated enterprises	F	3
Withers - Usher	Owner managers of incorporated enterprises	M	15
Withers - Usher	Owner managers of unincorporated enterprises	F	18
Withers - Usher	Owner managers of unincorporated enterprises	M	21
Bridgetown - Boyup Brook		F	19
Bridgetown - Boyup Brook		M	25
Bridgetown - Boyup Brook	Contributing family workers	F	86
Bridgetown - Boyup Brook	Contributing family workers	M	100
Bridgetown - Boyup Brook	Employee	F	805
Bridgetown - Boyup Brook	Employee	M	710
Bridgetown - Boyup Brook	Owner managers of incorporated enterprises	F	34
Bridgetown - Boyup Brook	Owner managers of incorporated enterprises	M	92
Bridgetown - Boyup Brook	Owner managers of unincorporated enterprises	F	179
Bridgetown - Boyup Brook	Owner managers of unincorporated enterprises	M	282
Donnybrook - Balingup		F	12
Donnybrook - Balingup		M	17
Donnybrook - Balingup	Contributing family workers	F	73
Donnybrook - Balingup	Contributing family workers	M	102
Donnybrook - Balingup	Employee	F	594
Donnybrook - Balingup	Employee	M	462
Donnybrook - Balingup	Owner managers of incorporated enterprises	F	49
Donnybrook - Balingup	Owner managers of incorporated enterprises	M	70
Donnybrook - Balingup	Owner managers of unincorporated enterprises	F	112
Donnybrook - Balingup	Owner managers of unincorporated enterprises	M	153
Manjimup		F	28
Manjimup		M	30
Manjimup	Contributing family workers	F	41
Manjimup	Contributing family workers	M	44
Manjimup	Employee	F	1174
Manjimup	Employee	M	1003
Manjimup	Owner managers of incorporated enterprises	F	80
Manjimup	Owner managers of incorporated enterprises	M	138
Manjimup	Owner managers of unincorporated enterprises	F	76
Manjimup	Owner managers of unincorporated enterprises	M	150
Pemberton		F	18
Pemberton		M	24
Pemberton	Contributing family workers	F	93
Pemberton	Contributing family workers	M	107
Pemberton	Employee	F	566
Pemberton	Employee	M	570
Pemberton	Owner managers of incorporated enterprises	F	41
Pemberton	Owner managers of incorporated enterprises	M	79
Pemberton	Owner managers of unincorporated enterprises	F	132
Pemberton	Owner managers of unincorporated enterprises	M	211
Dawesville - Bouvard		F	5
Dawesville - Bouvard		M	3
Dawesville - Bouvard	Contributing family workers	F	17
Dawesville - Bouvard	Contributing family workers	M	14
Dawesville - Bouvard	Employee	F	245
Dawesville - Bouvard	Employee	M	150
Dawesville - Bouvard	Owner managers of incorporated enterprises	F	35
Dawesville - Bouvard	Owner managers of incorporated enterprises	M	57
Dawesville - Bouvard	Owner managers of unincorporated enterprises	F	66
Dawesville - Bouvard	Owner managers of unincorporated enterprises	M	97
Falcon - Wannanup		M	12
Falcon - Wannanup	Contributing family workers	F	30
Falcon - Wannanup	Contributing family workers	M	16
Falcon - Wannanup	Employee	F	636
Falcon - Wannanup	Employee	M	350
Falcon - Wannanup	Owner managers of incorporated enterprises	F	55
Falcon - Wannanup	Owner managers of incorporated enterprises	M	75
Falcon - Wannanup	Owner managers of unincorporated enterprises	F	111
Falcon - Wannanup	Owner managers of unincorporated enterprises	M	108
Greenfields		F	26
Greenfields		M	22
Greenfields	Contributing family workers	F	29
Greenfields	Contributing family workers	M	19
Greenfields	Employee	F	2436
Greenfields	Employee	M	1467
Greenfields	Owner managers of incorporated enterprises	F	78
Greenfields	Owner managers of incorporated enterprises	M	146
Greenfields	Owner managers of unincorporated enterprises	F	109
Greenfields	Owner managers of unincorporated enterprises	M	151
Halls Head - Erskine		F	17
Halls Head - Erskine		M	11
Halls Head - Erskine	Contributing family workers	F	41
Halls Head - Erskine	Contributing family workers	M	24
Halls Head - Erskine	Employee	F	1700
Halls Head - Erskine	Employee	M	612
Halls Head - Erskine	Owner managers of incorporated enterprises	F	74
Halls Head - Erskine	Owner managers of incorporated enterprises	M	121
Halls Head - Erskine	Owner managers of unincorporated enterprises	F	165
Halls Head - Erskine	Owner managers of unincorporated enterprises	M	204
Mandurah		F	32
Mandurah		M	42
Mandurah	Contributing family workers	F	59
Mandurah	Contributing family workers	M	33
Mandurah	Employee	F	4477
Mandurah	Employee	M	2905
Mandurah	Owner managers of incorporated enterprises	F	179
Mandurah	Owner managers of incorporated enterprises	M	296
Mandurah	Owner managers of unincorporated enterprises	F	200
Mandurah	Owner managers of unincorporated enterprises	M	272
Mandurah - East		M	6
Mandurah - East	Contributing family workers	F	17
Mandurah - East	Contributing family workers	M	7
Mandurah - East	Employee	F	214
Mandurah - East	Employee	M	212
Mandurah - East	Owner managers of incorporated enterprises	F	34
Mandurah - East	Owner managers of incorporated enterprises	M	50
Mandurah - East	Owner managers of unincorporated enterprises	F	44
Mandurah - East	Owner managers of unincorporated enterprises	M	59
Mandurah - North		F	11
Mandurah - North		M	9
Mandurah - North	Contributing family workers	F	30
Mandurah - North	Contributing family workers	M	18
Mandurah - North	Employee	F	1107
Mandurah - North	Employee	M	530
Mandurah - North	Owner managers of incorporated enterprises	F	59
Mandurah - North	Owner managers of incorporated enterprises	M	81
Mandurah - North	Owner managers of unincorporated enterprises	F	148
Mandurah - North	Owner managers of unincorporated enterprises	M	165
Mandurah - South		F	8
Mandurah - South		M	8
Mandurah - South	Contributing family workers	F	25
Mandurah - South	Contributing family workers	M	10
Mandurah - South	Employee	F	662
Mandurah - South	Employee	M	219
Mandurah - South	Owner managers of incorporated enterprises	F	28
Mandurah - South	Owner managers of incorporated enterprises	M	39
Mandurah - South	Owner managers of unincorporated enterprises	F	64
Mandurah - South	Owner managers of unincorporated enterprises	M	104
Pinjarra		F	13
Pinjarra		M	26
Pinjarra	Contributing family workers	F	57
Pinjarra	Contributing family workers	M	50
Pinjarra	Employee	F	1449
Pinjarra	Employee	M	2342
Pinjarra	Owner managers of incorporated enterprises	F	73
Pinjarra	Owner managers of incorporated enterprises	M	107
Pinjarra	Owner managers of unincorporated enterprises	F	106
Pinjarra	Owner managers of unincorporated enterprises	M	174
City Beach		F	5
City Beach		M	10
City Beach	Contributing family workers	F	26
City Beach	Contributing family workers	M	26
City Beach	Employee	F	552
City Beach	Employee	M	372
City Beach	Owner managers of incorporated enterprises	F	56
City Beach	Owner managers of incorporated enterprises	M	114
City Beach	Owner managers of unincorporated enterprises	F	80
City Beach	Owner managers of unincorporated enterprises	M	102
Claremont (WA)		F	22
Claremont (WA)		M	17
Claremont (WA)	Contributing family workers	F	37
Claremont (WA)	Contributing family workers	M	29
Claremont (WA)	Employee	F	3393
Claremont (WA)	Employee	M	1695
Claremont (WA)	Owner managers of incorporated enterprises	F	154
Claremont (WA)	Owner managers of incorporated enterprises	M	254
Claremont (WA)	Owner managers of unincorporated enterprises	F	178
Claremont (WA)	Owner managers of unincorporated enterprises	M	225
Cottesloe		F	11
Cottesloe		M	6
Cottesloe	Contributing family workers	F	42
Cottesloe	Contributing family workers	M	33
Cottesloe	Employee	F	1175
Cottesloe	Employee	M	669
Cottesloe	Owner managers of incorporated enterprises	F	131
Cottesloe	Owner managers of incorporated enterprises	M	238
Cottesloe	Owner managers of unincorporated enterprises	F	151
Cottesloe	Owner managers of unincorporated enterprises	M	134
Floreat		F	6
Floreat		M	5
Floreat	Contributing family workers	F	30
Floreat	Contributing family workers	M	17
Floreat	Employee	F	833
Floreat	Employee	M	405
Floreat	Owner managers of incorporated enterprises	F	86
Floreat	Owner managers of incorporated enterprises	M	128
Floreat	Owner managers of unincorporated enterprises	F	126
Floreat	Owner managers of unincorporated enterprises	M	117
Mosman Park - Peppermint Grove		F	4
Mosman Park - Peppermint Grove		M	8
Mosman Park - Peppermint Grove	Contributing family workers	F	44
Mosman Park - Peppermint Grove	Contributing family workers	M	32
Mosman Park - Peppermint Grove	Employee	F	1925
Mosman Park - Peppermint Grove	Employee	M	909
Mosman Park - Peppermint Grove	Owner managers of incorporated enterprises	F	103
Mosman Park - Peppermint Grove	Owner managers of incorporated enterprises	M	199
Mosman Park - Peppermint Grove	Owner managers of unincorporated enterprises	F	140
Mosman Park - Peppermint Grove	Owner managers of unincorporated enterprises	M	160
Nedlands - Dalkeith - Crawley		F	58
Nedlands - Dalkeith - Crawley		M	45
Nedlands - Dalkeith - Crawley	Contributing family workers	F	68
Nedlands - Dalkeith - Crawley	Contributing family workers	M	67
Nedlands - Dalkeith - Crawley	Employee	F	11702
Nedlands - Dalkeith - Crawley	Employee	M	6705
Nedlands - Dalkeith - Crawley	Owner managers of incorporated enterprises	F	290
Nedlands - Dalkeith - Crawley	Owner managers of incorporated enterprises	M	564
Nedlands - Dalkeith - Crawley	Owner managers of unincorporated enterprises	F	308
Nedlands - Dalkeith - Crawley	Owner managers of unincorporated enterprises	M	481
Swanbourne - Mount Claremont		F	18
Swanbourne - Mount Claremont		M	14
Swanbourne - Mount Claremont	Contributing family workers	F	27
Swanbourne - Mount Claremont	Contributing family workers	M	14
Swanbourne - Mount Claremont	Employee	F	1843
Swanbourne - Mount Claremont	Employee	M	2031
Swanbourne - Mount Claremont	Owner managers of incorporated enterprises	F	85
Swanbourne - Mount Claremont	Owner managers of incorporated enterprises	M	128
Swanbourne - Mount Claremont	Owner managers of unincorporated enterprises	F	136
Swanbourne - Mount Claremont	Owner managers of unincorporated enterprises	M	130
Kings Park (WA)		F	3
Kings Park (WA)	Employee	F	212
Kings Park (WA)	Employee	M	204
Kings Park (WA)	Owner managers of incorporated enterprises	M	3
Kings Park (WA)	Owner managers of unincorporated enterprises	F	8
Kings Park (WA)	Owner managers of unincorporated enterprises	M	3
Mount Hawthorn - Leederville		F	18
Mount Hawthorn - Leederville		M	17
Mount Hawthorn - Leederville	Contributing family workers	F	40
Mount Hawthorn - Leederville	Contributing family workers	M	21
Mount Hawthorn - Leederville	Employee	F	3121
Mount Hawthorn - Leederville	Employee	M	2502
Mount Hawthorn - Leederville	Owner managers of incorporated enterprises	F	142
Mount Hawthorn - Leederville	Owner managers of incorporated enterprises	M	384
Mount Hawthorn - Leederville	Owner managers of unincorporated enterprises	F	199
Mount Hawthorn - Leederville	Owner managers of unincorporated enterprises	M	270
Mount Lawley - Inglewood		F	26
Mount Lawley - Inglewood		M	20
Mount Lawley - Inglewood	Contributing family workers	F	50
Mount Lawley - Inglewood	Contributing family workers	M	37
Mount Lawley - Inglewood	Employee	F	3527
Mount Lawley - Inglewood	Employee	M	1704
Mount Lawley - Inglewood	Owner managers of incorporated enterprises	F	186
Mount Lawley - Inglewood	Owner managers of incorporated enterprises	M	353
Mount Lawley - Inglewood	Owner managers of unincorporated enterprises	F	270
Mount Lawley - Inglewood	Owner managers of unincorporated enterprises	M	306
North Perth		F	18
North Perth		M	9
North Perth	Contributing family workers	F	38
North Perth	Contributing family workers	M	37
North Perth	Employee	F	1372
North Perth	Employee	M	882
North Perth	Owner managers of incorporated enterprises	F	112
North Perth	Owner managers of incorporated enterprises	M	212
North Perth	Owner managers of unincorporated enterprises	F	204
North Perth	Owner managers of unincorporated enterprises	M	207
Perth City		F	323
Perth City		M	400
Perth City	Contributing family workers	F	251
Perth City	Contributing family workers	M	279
Perth City	Employee	F	62953
Perth City	Employee	M	65068
Perth City	Owner managers of incorporated enterprises	F	1170
Perth City	Owner managers of incorporated enterprises	M	3686
Perth City	Owner managers of unincorporated enterprises	F	1043
Perth City	Owner managers of unincorporated enterprises	M	2259
Subiaco - Shenton Park		F	67
Subiaco - Shenton Park		M	73
Subiaco - Shenton Park	Contributing family workers	F	74
Subiaco - Shenton Park	Contributing family workers	M	63
Subiaco - Shenton Park	Employee	F	12223
Subiaco - Shenton Park	Employee	M	7922
Subiaco - Shenton Park	Owner managers of incorporated enterprises	F	442
Subiaco - Shenton Park	Owner managers of incorporated enterprises	M	1087
Subiaco - Shenton Park	Owner managers of unincorporated enterprises	F	402
Subiaco - Shenton Park	Owner managers of unincorporated enterprises	M	583
Wembley - West Leederville - Glendalough		F	49
Wembley - West Leederville - Glendalough		M	21
Wembley - West Leederville - Glendalough	Contributing family workers	F	57
Wembley - West Leederville - Glendalough	Contributing family workers	M	44
Wembley - West Leederville - Glendalough	Employee	F	6012
Wembley - West Leederville - Glendalough	Employee	M	2792
Wembley - West Leederville - Glendalough	Owner managers of incorporated enterprises	F	213
Wembley - West Leederville - Glendalough	Owner managers of incorporated enterprises	M	473
Wembley - West Leederville - Glendalough	Owner managers of unincorporated enterprises	F	294
Wembley - West Leederville - Glendalough	Owner managers of unincorporated enterprises	M	401
Bassendean - Eden Hill - Ashfield		F	25
Bassendean - Eden Hill - Ashfield		M	32
Bassendean - Eden Hill - Ashfield	Contributing family workers	F	33
Bassendean - Eden Hill - Ashfield	Contributing family workers	M	33
Bassendean - Eden Hill - Ashfield	Employee	F	1905
Bassendean - Eden Hill - Ashfield	Employee	M	3079
Bassendean - Eden Hill - Ashfield	Owner managers of incorporated enterprises	F	107
Bassendean - Eden Hill - Ashfield	Owner managers of incorporated enterprises	M	262
Bassendean - Eden Hill - Ashfield	Owner managers of unincorporated enterprises	F	163
Bassendean - Eden Hill - Ashfield	Owner managers of unincorporated enterprises	M	302
Bayswater - Embleton - Bedford		F	27
Bayswater - Embleton - Bedford		M	52
Bayswater - Embleton - Bedford	Contributing family workers	F	57
Bayswater - Embleton - Bedford	Contributing family workers	M	55
Bayswater - Embleton - Bedford	Employee	F	2439
Bayswater - Embleton - Bedford	Employee	M	3711
Bayswater - Embleton - Bedford	Owner managers of incorporated enterprises	F	181
Bayswater - Embleton - Bedford	Owner managers of incorporated enterprises	M	556
Bayswater - Embleton - Bedford	Owner managers of unincorporated enterprises	F	263
Bayswater - Embleton - Bedford	Owner managers of unincorporated enterprises	M	528
Maylands		F	7
Maylands		M	12
Maylands	Contributing family workers	F	25
Maylands	Contributing family workers	M	22
Maylands	Employee	F	1018
Maylands	Employee	M	917
Maylands	Owner managers of incorporated enterprises	F	66
Maylands	Owner managers of incorporated enterprises	M	132
Maylands	Owner managers of unincorporated enterprises	F	127
Maylands	Owner managers of unincorporated enterprises	M	189
Morley		F	55
Morley		M	30
Morley	Contributing family workers	F	68
Morley	Contributing family workers	M	54
Morley	Employee	F	4110
Morley	Employee	M	2472
Morley	Owner managers of incorporated enterprises	F	160
Morley	Owner managers of incorporated enterprises	M	344
Morley	Owner managers of unincorporated enterprises	F	224
Morley	Owner managers of unincorporated enterprises	M	389
Noranda		F	4
Noranda		M	8
Noranda	Contributing family workers	F	8
Noranda	Contributing family workers	M	6
Noranda	Employee	F	625
Noranda	Employee	M	260
Noranda	Owner managers of incorporated enterprises	F	44
Noranda	Owner managers of incorporated enterprises	M	77
Noranda	Owner managers of unincorporated enterprises	F	68
Noranda	Owner managers of unincorporated enterprises	M	95
Chidlow		F	7
Chidlow		M	7
Chidlow	Contributing family workers	F	8
Chidlow	Contributing family workers	M	14
Chidlow	Employee	F	509
Chidlow	Employee	M	643
Chidlow	Owner managers of incorporated enterprises	F	14
Chidlow	Owner managers of incorporated enterprises	M	38
Chidlow	Owner managers of unincorporated enterprises	F	49
Chidlow	Owner managers of unincorporated enterprises	M	68
Glen Forrest - Darlington		M	7
Glen Forrest - Darlington	Contributing family workers	F	20
Glen Forrest - Darlington	Contributing family workers	M	16
Glen Forrest - Darlington	Employee	F	373
Glen Forrest - Darlington	Employee	M	195
Glen Forrest - Darlington	Owner managers of incorporated enterprises	F	56
Glen Forrest - Darlington	Owner managers of incorporated enterprises	M	80
Glen Forrest - Darlington	Owner managers of unincorporated enterprises	F	106
Glen Forrest - Darlington	Owner managers of unincorporated enterprises	M	115
Helena Valley - Koongamia		F	3
Helena Valley - Koongamia	Contributing family workers	F	10
Helena Valley - Koongamia	Contributing family workers	M	11
Helena Valley - Koongamia	Employee	F	244
Helena Valley - Koongamia	Employee	M	110
Helena Valley - Koongamia	Owner managers of incorporated enterprises	F	29
Helena Valley - Koongamia	Owner managers of incorporated enterprises	M	48
Helena Valley - Koongamia	Owner managers of unincorporated enterprises	F	60
Helena Valley - Koongamia	Owner managers of unincorporated enterprises	M	70
Mundaring		F	15
Mundaring		M	13
Mundaring	Contributing family workers	F	56
