SA2_NAME16	CountryOfBirth	Sex	workers
St Albans - South	CAN	F	15
St Albans - South	CAN	M	3
St Albans - South	CHN	F	53
St Albans - South	CHN	M	16
St Albans - South	HRV	F	32
St Albans - South	HRV	M	4
St Albans - South	EGY	F	8
St Albans - South	EGY	M	3
St Albans - South	FJI	F	20
St Albans - South	FJI	M	10
St Albans - South	MKD	F	34
St Albans - South	MKD	M	17
St Albans - South	DEU	F	9
St Albans - South	DEU	M	7
St Albans - South	GRC	F	15
St Albans - South	GRC	M	7
St Albans - South	HKG	F	12
St Albans - South	HKG	M	8
St Albans - South	IND	F	177
St Albans - South	IND	M	129
St Albans - South	IDN	F	14
St Albans - South	IRN	F	4
St Albans - South	IRN	M	6
St Albans - South	IRQ	F	5
St Albans - South	IRQ	M	4
St Albans - South	IRL	F	15
St Albans - South	IRL	M	9
St Albans - South	ITA	F	17
St Albans - South	ITA	M	27
St Albans - South	LBN	F	11
St Albans - South	LBN	M	10
St Albans - South	MYS	F	37
St Albans - South	MYS	M	13
St Albans - South	MLT	F	27
St Albans - South	MLT	M	9
St Albans - South	NLD	F	4
St Albans - South	NLD	M	3
St Albans - South	NZL	F	85
St Albans - South	NZL	M	20
St Albans - South	PAK	F	8
St Albans - South	PAK	M	28
St Albans - South	PHL	F	242
St Albans - South	PHL	M	79
St Albans - South	POL	F	3
St Albans - South	POL	M	6
St Albans - South	SGP	F	10
St Albans - South	SGP	M	3
St Albans - South	ZAF	F	18
St Albans - South	ZAF	M	5
St Albans - South	KOR	F	4
St Albans - South	LKA	F	37
St Albans - South	LKA	M	18
St Albans - South	THA	F	11
St Albans - South	TUR	F	9
St Albans - South	TUR	M	4
St Albans - South	GBR	F	122
St Albans - South	GBR	M	59
St Albans - South	USA	F	15
St Albans - South	USA	M	8
St Albans - South	VNM	F	198
St Albans - South	VNM	M	137
St Albans - South	ZWE	F	11
St Albans - South	ZWE	M	7
Sunshine		F	391
Sunshine		M	403
Sunshine	AUS	F	2177
Sunshine	AUS	M	1906
Sunshine	CAN	F	8
Sunshine	CHN	F	49
Sunshine	CHN	M	79
Sunshine	HRV	F	22
Sunshine	HRV	M	14
Sunshine	EGY	F	11
Sunshine	EGY	M	12
Sunshine	FJI	F	17
Sunshine	FJI	M	19
Sunshine	MKD	F	31
Sunshine	MKD	M	19
Sunshine	DEU	F	16
Sunshine	DEU	M	6
Sunshine	GRC	F	23
Sunshine	GRC	M	15
Sunshine	HKG	F	22
Sunshine	HKG	M	14
Sunshine	IND	F	161
Sunshine	IND	M	269
Sunshine	IDN	F	18
Sunshine	IDN	M	11
Sunshine	IRN	F	14
Sunshine	IRN	M	12
Sunshine	IRQ	F	5
Sunshine	IRQ	M	19
Sunshine	IRL	F	16
Sunshine	IRL	M	14
Sunshine	ITA	F	20
Sunshine	ITA	M	37
Sunshine	JPN	M	3
Sunshine	LBN	F	13
Sunshine	LBN	M	18
Sunshine	MYS	F	30
Sunshine	MYS	M	18
Sunshine	MLT	F	44
Sunshine	MLT	M	30
Sunshine	NLD	F	3
Sunshine	NLD	M	9
Sunshine	NZL	F	71
Sunshine	NZL	M	75
Sunshine	PAK	F	7
Sunshine	PAK	M	44
Sunshine	PHL	F	94
Sunshine	PHL	M	75
Sunshine	POL	F	21
Sunshine	POL	M	12
Sunshine	SGP	F	7
Sunshine	SGP	M	4
Sunshine	ZAF	F	8
Sunshine	ZAF	M	9
Sunshine	KOR	F	3
Sunshine	KOR	M	8
Sunshine	LKA	F	24
Sunshine	LKA	M	36
Sunshine	THA	F	7
Sunshine	THA	M	6
Sunshine	TUR	F	6
Sunshine	TUR	M	19
Sunshine	GBR	F	81
Sunshine	GBR	M	119
Sunshine	USA	F	11
Sunshine	USA	M	6
Sunshine	VNM	F	418
Sunshine	VNM	M	373
Sunshine	ZWE	F	9
Sunshine	ZWE	M	6
Sunshine North		F	133
Sunshine North		M	281
Sunshine North	AUS	F	756
Sunshine North	AUS	M	1512
Sunshine North	CHN	F	20
Sunshine North	CHN	M	32
Sunshine North	HRV	F	9
Sunshine North	HRV	M	29
Sunshine North	EGY	M	5
Sunshine North	FJI	F	5
Sunshine North	FJI	M	9
Sunshine North	MKD	F	5
Sunshine North	MKD	M	26
Sunshine North	DEU	F	5
Sunshine North	DEU	M	11
Sunshine North	GRC	F	3
Sunshine North	GRC	M	29
Sunshine North	HKG	F	3
Sunshine North	HKG	M	6
Sunshine North	IND	F	44
Sunshine North	IND	M	164
Sunshine North	IDN	F	3
Sunshine North	IDN	M	6
Sunshine North	IRN	M	22
Sunshine North	IRQ	F	3
Sunshine North	IRQ	M	22
Sunshine North	IRL	F	3
Sunshine North	IRL	M	8
Sunshine North	ITA	F	15
Sunshine North	ITA	M	33
Sunshine North	JPN	F	3
Sunshine North	LBN	F	4
Sunshine North	LBN	M	18
Sunshine North	MYS	F	8
Sunshine North	MYS	M	17
Sunshine North	MLT	F	18
Sunshine North	MLT	M	52
Sunshine North	NZL	F	15
Sunshine North	NZL	M	43
Sunshine North	PAK	F	4
Sunshine North	PAK	M	28
Sunshine North	PHL	F	64
Sunshine North	PHL	M	59
Sunshine North	POL	F	4
Sunshine North	POL	M	21
Sunshine North	SGP	F	5
Sunshine North	SGP	M	4
Sunshine North	ZAF	F	3
Sunshine North	ZAF	M	9
Sunshine North	KOR	F	6
Sunshine North	KOR	M	12
Sunshine North	LKA	F	13
Sunshine North	LKA	M	31
Sunshine North	THA	F	13
Sunshine North	THA	M	3
Sunshine North	TUR	F	3
Sunshine North	TUR	M	6
Sunshine North	GBR	F	29
Sunshine North	GBR	M	61
Sunshine North	USA	F	3
Sunshine North	USA	M	3
Sunshine North	VNM	F	218
Sunshine North	VNM	M	354
Sunshine West		F	355
Sunshine West		M	979
Sunshine West	AUS	F	1415
Sunshine West	AUS	M	3790
Sunshine West	CAN	F	10
Sunshine West	CAN	M	4
Sunshine West	CHN	F	97
Sunshine West	CHN	M	148
Sunshine West	HRV	F	20
Sunshine West	HRV	M	43
Sunshine West	EGY	F	7
Sunshine West	EGY	M	20
Sunshine West	FJI	F	13
Sunshine West	FJI	M	22
Sunshine West	MKD	F	27
Sunshine West	MKD	M	64
Sunshine West	DEU	F	9
Sunshine West	DEU	M	18
Sunshine West	GRC	F	18
Sunshine West	GRC	M	43
Sunshine West	HKG	F	10
Sunshine West	HKG	M	14
Sunshine West	IND	F	108
Sunshine West	IND	M	377
Sunshine West	IDN	F	21
Sunshine West	IDN	M	24
Sunshine West	IRN	M	27
Sunshine West	IRQ	F	10
Sunshine West	IRQ	M	43
Sunshine West	IRL	F	3
Sunshine West	IRL	M	28
Sunshine West	ITA	F	14
Sunshine West	ITA	M	62
Sunshine West	JPN	F	4
Sunshine West	JPN	M	11
Sunshine West	LBN	F	11
Sunshine West	LBN	M	33
Sunshine West	MYS	F	20
Sunshine West	MYS	M	23
Sunshine West	MLT	F	20
Sunshine West	MLT	M	37
Sunshine West	NLD	F	3
Sunshine West	NLD	M	11
Sunshine West	NZL	F	86
Sunshine West	NZL	M	245
Sunshine West	PAK	F	3
Sunshine West	PAK	M	69
Sunshine West	PHL	F	135
Sunshine West	PHL	M	195
Sunshine West	POL	F	19
Sunshine West	POL	M	20
Sunshine West	SGP	F	8
Sunshine West	SGP	M	7
Sunshine West	ZAF	F	6
Sunshine West	ZAF	M	23
Sunshine West	KOR	F	7
Sunshine West	KOR	M	15
Sunshine West	LKA	F	21
Sunshine West	LKA	M	88
Sunshine West	THA	F	13
Sunshine West	THA	M	20
Sunshine West	TUR	F	9
Sunshine West	TUR	M	31
Sunshine West	GBR	F	64
Sunshine West	GBR	M	221
Sunshine West	USA	F	4
Sunshine West	USA	M	10
Sunshine West	VNM	F	286
Sunshine West	VNM	M	424
Sunshine West	ZWE	F	4
Sunshine West	ZWE	M	7
Sydenham		F	108
Sydenham		M	44
Sydenham	AUS	F	647
Sydenham	AUS	M	296
Sydenham	CHN	F	9
Sydenham	CHN	M	8
Sydenham	HRV	F	7
Sydenham	HRV	M	4
Sydenham	EGY	F	10
Sydenham	EGY	M	16
Sydenham	FJI	F	8
Sydenham	MKD	F	10
Sydenham	MKD	M	7
Sydenham	DEU	M	4
Sydenham	GRC	F	7
Sydenham	IND	F	89
Sydenham	IND	M	86
Sydenham	IDN	F	7
Sydenham	IRN	F	5
Sydenham	IRN	M	3
Sydenham	IRQ	F	3
Sydenham	IRQ	M	3
Sydenham	IRL	F	3
Sydenham	ITA	F	7
Sydenham	ITA	M	8
Sydenham	LBN	F	3
Sydenham	LBN	M	3
Sydenham	MYS	F	9
Sydenham	MLT	F	9
Sydenham	MLT	M	6
Sydenham	NZL	F	21
Sydenham	NZL	M	8
Sydenham	PAK	F	3
Sydenham	PAK	M	12
Sydenham	PHL	F	77
Sydenham	PHL	M	24
Sydenham	SGP	M	4
Sydenham	ZAF	F	5
Sydenham	ZAF	M	4
Sydenham	LKA	F	22
Sydenham	LKA	M	8
Sydenham	TUR	M	5
Sydenham	GBR	F	33
Sydenham	GBR	M	11
Sydenham	USA	M	5
Sydenham	VNM	F	9
Sydenham	VNM	M	4
Taylors Lakes		F	159
Taylors Lakes		M	128
Taylors Lakes	AUS	F	2073
Taylors Lakes	AUS	M	1256
Taylors Lakes	CHN	F	35
Taylors Lakes	CHN	M	41
Taylors Lakes	HRV	F	17
Taylors Lakes	HRV	M	8
Taylors Lakes	EGY	F	16
Taylors Lakes	EGY	M	9
Taylors Lakes	FJI	F	11
Taylors Lakes	FJI	M	3
Taylors Lakes	MKD	F	31
Taylors Lakes	MKD	M	27
Taylors Lakes	DEU	F	7
Taylors Lakes	DEU	M	3
Taylors Lakes	GRC	F	16
Taylors Lakes	GRC	M	16
Taylors Lakes	HKG	F	3
Taylors Lakes	IND	F	84
Taylors Lakes	IND	M	124
Taylors Lakes	IDN	F	5
Taylors Lakes	IRN	M	3
Taylors Lakes	IRQ	F	4
Taylors Lakes	IRQ	M	7
Taylors Lakes	IRL	F	3
Taylors Lakes	IRL	M	3
Taylors Lakes	ITA	F	38
Taylors Lakes	ITA	M	25
Taylors Lakes	JPN	M	3
Taylors Lakes	LBN	F	12
Taylors Lakes	LBN	M	14
Taylors Lakes	MYS	F	12
Taylors Lakes	MYS	M	10
Taylors Lakes	MLT	F	24
Taylors Lakes	MLT	M	13
Taylors Lakes	NZL	F	37
Taylors Lakes	NZL	M	25
Taylors Lakes	PAK	F	10
Taylors Lakes	PAK	M	21
Taylors Lakes	PHL	F	58
Taylors Lakes	PHL	M	33
Taylors Lakes	POL	F	13
Taylors Lakes	POL	M	10
Taylors Lakes	SGP	F	4
Taylors Lakes	ZAF	F	13
Taylors Lakes	ZAF	M	10
Taylors Lakes	KOR	F	3
Taylors Lakes	KOR	M	4
Taylors Lakes	LKA	F	17
Taylors Lakes	LKA	M	26
Taylors Lakes	THA	F	10
Taylors Lakes	TUR	F	4
Taylors Lakes	TUR	M	10
Taylors Lakes	GBR	F	58
Taylors Lakes	GBR	M	32
Taylors Lakes	USA	F	11
Taylors Lakes	USA	M	3
Taylors Lakes	VNM	F	66
Taylors Lakes	VNM	M	35
Altona		F	181
Altona		M	351
Altona	AUS	F	1717
Altona	AUS	M	2771
Altona	CAN	F	4
Altona	CAN	M	3
Altona	CHN	F	39
Altona	CHN	M	52
Altona	HRV	F	10
Altona	HRV	M	21
Altona	EGY	F	5
Altona	EGY	M	15
Altona	FJI	F	9
Altona	FJI	M	17
Altona	MKD	F	16
Altona	MKD	M	43
Altona	DEU	F	12
Altona	DEU	M	23
Altona	GRC	F	6
Altona	GRC	M	19
Altona	HKG	M	10
Altona	IND	F	76
Altona	IND	M	253
Altona	IDN	F	3
Altona	IDN	M	10
Altona	IRN	F	3
Altona	IRN	M	16
Altona	IRQ	F	4
Altona	IRQ	M	9
Altona	IRL	F	15
Altona	IRL	M	31
Altona	ITA	F	18
Altona	ITA	M	35
Altona	JPN	F	9
Altona	JPN	M	4
Altona	LBN	F	3
Altona	LBN	M	26
Altona	MYS	F	13
Altona	MYS	M	19
Altona	MLT	F	19
Altona	MLT	M	37
Altona	NLD	F	5
Altona	NLD	M	9
Altona	NZL	F	80
Altona	NZL	M	158
Altona	PAK	F	3
Altona	PAK	M	25
Altona	PHL	F	98
Altona	PHL	M	68
Altona	POL	F	10
Altona	POL	M	14
Altona	SGP	F	6
Altona	SGP	M	10
Altona	ZAF	F	13
Altona	ZAF	M	23
Altona	KOR	M	9
Altona	LKA	F	10
Altona	LKA	M	43
Altona	THA	F	22
Altona	THA	M	8
Altona	TUR	M	12
Altona	GBR	F	111
Altona	GBR	M	209
Altona	USA	F	3
Altona	USA	M	11
Altona	VNM	F	73
Altona	VNM	M	82
Altona	ZWE	M	6
Altona Meadows		F	75
Altona Meadows		M	68
Altona Meadows	AUS	F	668
Altona Meadows	AUS	M	418
Altona Meadows	CAN	F	3
Altona Meadows	CHN	F	19
Altona Meadows	CHN	M	14
Altona Meadows	HRV	F	9
Altona Meadows	HRV	M	6
Altona Meadows	EGY	F	3
Altona Meadows	FJI	F	5
Altona Meadows	MKD	F	5
Altona Meadows	MKD	M	3
Altona Meadows	DEU	F	5
Altona Meadows	GRC	M	6
Altona Meadows	HKG	F	3
Altona Meadows	IND	F	66
Altona Meadows	IND	M	69
Altona Meadows	IDN	F	6
Altona Meadows	IDN	M	7
Altona Meadows	IRN	F	3
Altona Meadows	IRN	M	5
Altona Meadows	IRL	F	9
Altona Meadows	IRL	M	3
Altona Meadows	ITA	F	6
Altona Meadows	ITA	M	7
Altona Meadows	LBN	F	3
Altona Meadows	LBN	M	9
Altona Meadows	MYS	F	7
Altona Meadows	MYS	M	5
Altona Meadows	MLT	F	15
Altona Meadows	MLT	M	4
Altona Meadows	NZL	F	37
Altona Meadows	NZL	M	17
Altona Meadows	PAK	F	4
Altona Meadows	PAK	M	5
Altona Meadows	PHL	F	38
Altona Meadows	PHL	M	11
Altona Meadows	POL	F	4
Altona Meadows	POL	M	4
Altona Meadows	SGP	F	3
Altona Meadows	ZAF	F	9
Altona Meadows	ZAF	M	3
Altona Meadows	LKA	F	4
Altona Meadows	LKA	M	4
Altona Meadows	THA	M	4
Altona Meadows	GBR	F	36
Altona Meadows	GBR	M	14
Altona Meadows	USA	F	4
Altona Meadows	VNM	F	17
Altona Meadows	VNM	M	9
Altona North		F	382
Altona North		M	991
Altona North	AUS	F	2435
Altona North	AUS	M	5079
Altona North	CAN	F	12
Altona North	CAN	M	6
Altona North	CHN	F	82
Altona North	CHN	M	97
Altona North	HRV	F	17
Altona North	HRV	M	56
Altona North	EGY	F	6
Altona North	EGY	M	19
Altona North	FJI	F	23
Altona North	FJI	M	41
Altona North	MKD	F	41
Altona North	MKD	M	76
Altona North	DEU	F	16
Altona North	DEU	M	34
Altona North	GRC	F	17
Altona North	GRC	M	66
Altona North	HKG	F	7
Altona North	HKG	M	13
Altona North	IND	F	227
Altona North	IND	M	547
Altona North	IDN	F	20
Altona North	IDN	M	39
Altona North	IRN	F	7
Altona North	IRN	M	33
Altona North	IRQ	M	14
Altona North	IRL	F	4
Altona North	IRL	M	23
Altona North	ITA	F	30
Altona North	ITA	M	80
Altona North	JPN	F	10
Altona North	JPN	M	20
Altona North	LBN	F	31
Altona North	LBN	M	71
Altona North	MYS	F	15
Altona North	MYS	M	44
Altona North	MLT	F	21
Altona North	MLT	M	63
Altona North	NLD	F	9
Altona North	NLD	M	14
Altona North	NZL	F	145
Altona North	NZL	M	287
Altona North	PAK	F	8
Altona North	PAK	M	54
Altona North	PHL	F	148
Altona North	PHL	M	357
Altona North	POL	F	9
Altona North	POL	M	36
Altona North	SGP	F	10
Altona North	SGP	M	12
Altona North	ZAF	F	13
Altona North	ZAF	M	34
Altona North	KOR	M	13
Altona North	LKA	F	31
Altona North	LKA	M	171
Altona North	THA	F	17
Altona North	THA	M	17
Altona North	TUR	F	11
Altona North	TUR	M	43
Altona North	GBR	F	110
Altona North	GBR	M	280
Altona North	USA	F	7
Altona North	USA	M	14
Altona North	VNM	F	190
Altona North	VNM	M	648
Altona North	ZWE	M	12
Newport		F	129
Newport		M	142
Newport	AUS	F	1013
Newport	AUS	M	1495
Newport	CAN	F	8
Newport	CAN	M	3
Newport	CHN	F	24
Newport	CHN	M	26
Newport	HRV	F	5
Newport	HRV	M	13
Newport	EGY	F	3
Newport	EGY	M	9
Newport	FJI	F	12
Newport	FJI	M	4
Newport	MKD	F	7
Newport	MKD	M	11
Newport	DEU	M	10
Newport	GRC	F	3
Newport	GRC	M	12
Newport	HKG	M	3
Newport	IND	F	65
Newport	IND	M	110
Newport	IDN	F	3
Newport	IDN	M	3
Newport	IRN	F	3
Newport	IRN	M	10
Newport	IRQ	F	4
Newport	IRL	F	12
Newport	IRL	M	12
Newport	ITA	F	4
Newport	ITA	M	22
Newport	JPN	F	13
Newport	LBN	F	11
Newport	LBN	M	21
Newport	MYS	F	16
Newport	MYS	M	14
Newport	MLT	M	15
Newport	NLD	F	3
Newport	NLD	M	10
Newport	NZL	F	41
Newport	NZL	M	59
Newport	PAK	M	19
Newport	PHL	F	30
Newport	PHL	M	26
Newport	POL	F	9
Newport	POL	M	9
Newport	SGP	F	3
Newport	SGP	M	14
Newport	ZAF	F	13
Newport	ZAF	M	9
Newport	KOR	F	3
Newport	LKA	F	12
Newport	LKA	M	10
Newport	THA	F	7
Newport	THA	M	3
Newport	TUR	M	11
Newport	GBR	F	73
Newport	GBR	M	110
Newport	USA	F	5
Newport	USA	M	4
Newport	VNM	F	28
Newport	VNM	M	59
Newport	ZWE	F	6
Seabrook		F	7
Seabrook		M	17
Seabrook	AUS	F	117
Seabrook	AUS	M	72
Seabrook	CHN	F	5
Seabrook	CHN	M	13
Seabrook	IND	F	16
Seabrook	IND	M	18
Seabrook	JPN	F	3
Seabrook	MLT	F	3
Seabrook	MLT	M	4
Seabrook	NZL	F	3
Seabrook	NZL	M	3
Seabrook	PHL	F	3
Seabrook	PHL	M	3
Seabrook	ZAF	M	3
Seabrook	LKA	F	3
Seabrook	GBR	F	10
Seabrook	GBR	M	4
Seabrook	VNM	F	8
Seabrook	VNM	M	3
Williamstown		F	180
Williamstown		M	246
Williamstown	AUS	F	2114
Williamstown	AUS	M	2619
Williamstown	CAN	F	11
Williamstown	CAN	M	10
Williamstown	CHN	F	32
Williamstown	CHN	M	43
Williamstown	HRV	F	12
Williamstown	HRV	M	19
Williamstown	EGY	F	6
Williamstown	EGY	M	3
Williamstown	FJI	F	11
Williamstown	FJI	M	6
Williamstown	MKD	F	9
Williamstown	MKD	M	15
Williamstown	DEU	F	4
Williamstown	DEU	M	16
Williamstown	GRC	F	17
Williamstown	GRC	M	19
Williamstown	HKG	F	3
Williamstown	HKG	M	5
Williamstown	IND	F	49
Williamstown	IND	M	126
Williamstown	IDN	F	7
Williamstown	IDN	M	12
Williamstown	IRN	F	4
Williamstown	IRN	M	5
Williamstown	IRQ	F	3
Williamstown	IRQ	M	7
Williamstown	IRL	F	18
Williamstown	IRL	M	22
Williamstown	ITA	F	21
Williamstown	ITA	M	40
Williamstown	JPN	F	10
Williamstown	LBN	F	11
Williamstown	LBN	M	35
Williamstown	MYS	F	27
Williamstown	MYS	M	15
Williamstown	MLT	F	14
Williamstown	MLT	M	13
Williamstown	NLD	F	3
Williamstown	NLD	M	6
Williamstown	NZL	F	64
Williamstown	NZL	M	90
Williamstown	PAK	F	3
Williamstown	PAK	M	10
Williamstown	PHL	F	48
Williamstown	PHL	M	37
Williamstown	POL	F	11
Williamstown	POL	M	12
Williamstown	SGP	F	11
Williamstown	SGP	M	9
Williamstown	ZAF	F	10
Williamstown	ZAF	M	22
Williamstown	KOR	F	5
Williamstown	KOR	M	4
Williamstown	LKA	F	6
Williamstown	LKA	M	26
Williamstown	THA	F	10
Williamstown	THA	M	5
Williamstown	TUR	F	7
Williamstown	TUR	M	10
Williamstown	GBR	F	153
Williamstown	GBR	M	167
Williamstown	USA	F	16
Williamstown	USA	M	18
Williamstown	VNM	F	63
Williamstown	VNM	M	52
Williamstown	ZWE	F	3
Braybrook		F	299
Braybrook		M	329
Braybrook	AUS	F	1408
Braybrook	AUS	M	1408
Braybrook	CAN	F	3
Braybrook	CAN	M	5
Braybrook	CHN	F	65
Braybrook	CHN	M	54
Braybrook	HRV	F	11
Braybrook	HRV	M	9
Braybrook	EGY	F	7
Braybrook	EGY	M	9
Braybrook	FJI	F	8
Braybrook	FJI	M	12
Braybrook	MKD	F	15
Braybrook	MKD	M	21
Braybrook	DEU	F	10
Braybrook	DEU	M	11
Braybrook	GRC	F	11
Braybrook	GRC	M	8
Braybrook	HKG	F	9
Braybrook	HKG	M	11
Braybrook	IND	F	108
Braybrook	IND	M	166
Braybrook	IDN	F	11
Braybrook	IDN	M	4
Braybrook	IRN	F	3
Braybrook	IRN	M	10
Braybrook	IRQ	F	3
Braybrook	IRQ	M	9
Braybrook	IRL	F	4
Braybrook	IRL	M	3
Braybrook	ITA	F	19
Braybrook	ITA	M	33
Braybrook	JPN	F	11
Braybrook	JPN	M	3
Braybrook	LBN	F	3
Braybrook	LBN	M	13
Braybrook	MYS	F	21
Braybrook	MYS	M	25
Braybrook	MLT	F	14
Braybrook	MLT	M	23
Braybrook	NLD	F	3
Braybrook	NZL	F	66
Braybrook	NZL	M	63
Braybrook	PAK	F	3
Braybrook	PAK	M	38
Braybrook	PHL	F	76
Braybrook	PHL	M	76
Braybrook	POL	F	33
Braybrook	POL	M	9
Braybrook	SGP	F	14
Braybrook	SGP	M	8
Braybrook	ZAF	F	5
Braybrook	ZAF	M	8
Braybrook	KOR	F	10
Braybrook	KOR	M	7
Braybrook	LKA	F	20
Braybrook	LKA	M	40
Braybrook	THA	F	17
Braybrook	THA	M	6
Braybrook	TUR	F	3
Braybrook	TUR	M	9
Braybrook	GBR	F	70
Braybrook	GBR	M	75
Braybrook	USA	F	10
Braybrook	USA	M	3
Braybrook	VNM	F	306
Braybrook	VNM	M	325
Footscray		F	770
Footscray		M	657
Footscray	AUS	F	4551
Footscray	AUS	M	3171
Footscray	CAN	F	13
Footscray	CAN	M	17
Footscray	CHN	F	153
Footscray	CHN	M	159
Footscray	HRV	F	41
Footscray	HRV	M	27
Footscray	EGY	F	24
Footscray	EGY	M	6
Footscray	FJI	F	29
Footscray	FJI	M	15
Footscray	MKD	F	38
Footscray	MKD	M	26
Footscray	DEU	F	26
Footscray	DEU	M	29
Footscray	GRC	F	24
Footscray	GRC	M	34
Footscray	HKG	F	46
Footscray	HKG	M	36
Footscray	IND	F	306
Footscray	IND	M	338
Footscray	IDN	F	25
Footscray	IDN	M	7
Footscray	IRN	F	22
Footscray	IRN	M	23
Footscray	IRQ	F	11
Footscray	IRQ	M	20
Footscray	IRL	F	38
Footscray	IRL	M	33
Footscray	ITA	F	52
Footscray	ITA	M	63
Footscray	JPN	F	17
Footscray	JPN	M	29
Footscray	LBN	F	11
Footscray	LBN	M	16
Footscray	MYS	F	77
Footscray	MYS	M	87
Footscray	MLT	F	38
Footscray	MLT	M	15
Footscray	NLD	F	12
Footscray	NLD	M	10
Footscray	NZL	F	162
Footscray	NZL	M	133
Footscray	PAK	F	18
Footscray	PAK	M	74
Footscray	PHL	F	288
Footscray	PHL	M	109
Footscray	POL	F	38
Footscray	POL	M	18
Footscray	SGP	F	28
Footscray	SGP	M	19
Footscray	ZAF	F	27
Footscray	ZAF	M	29
Footscray	KOR	F	19
Footscray	KOR	M	19
Footscray	LKA	F	81
Footscray	LKA	M	82
Footscray	THA	F	16
Footscray	THA	M	15
Footscray	TUR	F	9
Footscray	TUR	M	27
Footscray	GBR	F	265
Footscray	GBR	M	243
Footscray	USA	F	35
Footscray	USA	M	30
Footscray	VNM	F	675
Footscray	VNM	M	487
Footscray	ZWE	F	15
Footscray	ZWE	M	11
Maribyrnong		F	275
Maribyrnong		M	172
Maribyrnong	AUS	F	2751
Maribyrnong	AUS	M	1451
Maribyrnong	CAN	F	3
Maribyrnong	CAN	M	7
Maribyrnong	CHN	F	126
Maribyrnong	CHN	M	91
Maribyrnong	HRV	F	9
Maribyrnong	HRV	M	6
Maribyrnong	EGY	F	9
Maribyrnong	EGY	M	12
Maribyrnong	FJI	F	3
Maribyrnong	FJI	M	7
Maribyrnong	MKD	F	23
Maribyrnong	MKD	M	13
Maribyrnong	DEU	F	10
Maribyrnong	DEU	M	4
Maribyrnong	GRC	F	17
Maribyrnong	GRC	M	11
Maribyrnong	HKG	F	18
Maribyrnong	HKG	M	19
Maribyrnong	IND	F	73
Maribyrnong	IND	M	108
Maribyrnong	IDN	F	19
Maribyrnong	IDN	M	14
Maribyrnong	IRN	F	8
Maribyrnong	IRN	M	5
Maribyrnong	IRQ	F	13
Maribyrnong	IRQ	M	13
Maribyrnong	IRL	F	6
Maribyrnong	IRL	M	3
Maribyrnong	ITA	F	45
Maribyrnong	ITA	M	27
Maribyrnong	JPN	F	6
Maribyrnong	JPN	M	3
Maribyrnong	LBN	F	5
Maribyrnong	LBN	M	5
Maribyrnong	MYS	F	38
Maribyrnong	MYS	M	38
Maribyrnong	MLT	F	11
Maribyrnong	MLT	M	9
Maribyrnong	NLD	F	5
Maribyrnong	NZL	F	67
Maribyrnong	NZL	M	31
Maribyrnong	PAK	F	3
Maribyrnong	PAK	M	16
Maribyrnong	PHL	F	66
Maribyrnong	PHL	M	45
Maribyrnong	POL	F	11
Maribyrnong	POL	M	8
Maribyrnong	SGP	F	9
Maribyrnong	SGP	M	6
Maribyrnong	ZAF	F	10
Maribyrnong	ZAF	M	7
Maribyrnong	KOR	F	11
Maribyrnong	KOR	M	13
Maribyrnong	LKA	F	11
Maribyrnong	LKA	M	13
Maribyrnong	THA	F	19
Maribyrnong	THA	M	6
Maribyrnong	TUR	F	10
Maribyrnong	TUR	M	15
Maribyrnong	GBR	F	47
Maribyrnong	GBR	M	50
Maribyrnong	USA	F	14
Maribyrnong	USA	M	14
Maribyrnong	VNM	F	209
Maribyrnong	VNM	M	153
Maribyrnong	ZWE	F	4
Seddon - Kingsville		F	60
Seddon - Kingsville		M	104
Seddon - Kingsville	AUS	F	421
Seddon - Kingsville	AUS	M	372
Seddon - Kingsville	CHN	F	25
Seddon - Kingsville	CHN	M	16
Seddon - Kingsville	HRV	M	3
Seddon - Kingsville	EGY	F	3
Seddon - Kingsville	EGY	M	3
Seddon - Kingsville	FJI	M	3
Seddon - Kingsville	MKD	F	3
Seddon - Kingsville	MKD	M	8
Seddon - Kingsville	DEU	F	3
Seddon - Kingsville	DEU	M	3
Seddon - Kingsville	HKG	F	4
Seddon - Kingsville	IND	F	22
Seddon - Kingsville	IND	M	81
Seddon - Kingsville	IDN	F	3
Seddon - Kingsville	IDN	M	4
Seddon - Kingsville	IRL	F	3
Seddon - Kingsville	IRL	M	4
Seddon - Kingsville	ITA	F	6
Seddon - Kingsville	ITA	M	9
Seddon - Kingsville	JPN	F	11
Seddon - Kingsville	LBN	F	3
Seddon - Kingsville	LBN	M	8
Seddon - Kingsville	MYS	F	3
Seddon - Kingsville	MYS	M	3
Seddon - Kingsville	MLT	F	3
Seddon - Kingsville	MLT	M	3
Seddon - Kingsville	NZL	F	10
Seddon - Kingsville	NZL	M	23
Seddon - Kingsville	PAK	M	6
Seddon - Kingsville	PHL	F	6
Seddon - Kingsville	PHL	M	12
Seddon - Kingsville	POL	F	3
Seddon - Kingsville	ZAF	M	3
Seddon - Kingsville	KOR	F	3
Seddon - Kingsville	LKA	M	10
Seddon - Kingsville	THA	F	12
Seddon - Kingsville	TUR	M	3
Seddon - Kingsville	GBR	F	18
Seddon - Kingsville	GBR	M	24
Seddon - Kingsville	USA	F	3
Seddon - Kingsville	USA	M	3
Seddon - Kingsville	VNM	F	39
Seddon - Kingsville	VNM	M	38
West Footscray - Tottenham		F	157
