LGA_CODE_2016,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000mo_Mng,Tot_3000mo_Pro,Tot_3000mo_TecTW,Tot_3000mo_CoPSW,Tot_3000mo_ClAW,Tot_3000mo_SWks,Tot_3000mo_MaOpDv,Tot_3000mo_Lab,Tot_3000mo_IDNS,Tot_3000mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,15,19,3,49,79,11,130,7,124,4,429
LGA21890,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,27,0,6,13,66,74,211,301,777,278,1727,105,584,57,4120
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,4,15,15,19,104,145,22,315,9,161,19,812
LGA22170,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,3,6,8,4,3,28,0,14,12,77,74,109,345,641,164,1523,69,668,54,3647
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,28,30,11,62,0,44,3,185
LGA22310,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,7,4,19,7,25,0,0,7,64,72,235,216,945,288,957,51,463,37,3251
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,14,11,7,46,78,15,181,4,98,8,450
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,6,23,32,3,58,0,56,3,181
LGA22620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,9,11,4,29,0,12,8,69,63,142,373,705,157,1407,64,660,39,3599
LGA22670,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,3,10,7,11,15,23,3,8,24,105,98,229,566,584,393,1498,268,846,106,4573
LGA22750,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,7,0,10,15,29,0,61,3,26,22,161,159,336,817,1775,430,3028,164,1507,115,8319
LGA22830,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,4,0,7,0,0,4,3,0,15,0,4,10,41,32,82,229,262,106,733,16,316,41,1814
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,3,34,91,10,63,0,42,0,248
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,12,3,27,0,27,0,86
LGA23110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,15,0,3,4,40,32,71,245,421,122,718,72,332,32,2043
LGA23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,7,23,66,81,21,189,4,140,10,538
LGA23270,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,3,4,12,17,3,55,4,8,13,127,127,183,570,817,307,2155,261,1041,105,5571
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,3,32,65,9,91,3,60,3,276
LGA23430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,14,4,0,12,15,3,47,0,24,16,124,125,239,534,1085,291,2576,191,949,72,6066
LGA23670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,19,3,30,0,11,16,98,131,220,527,1022,241,2255,146,934,62,5523
LGA23810,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,3,3,3,0,12,0,9,6,42,36,70,282,344,114,839,29,323,32,2075
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,0,34,0,40,3,99
LGA24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,0,7,0,6,0,27,19,23,142,270,40,377,27,258,8,1168
LGA24210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,7,14,0,32,0,8,5,78,83,164,260,797,183,1828,42,533,31,3919
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,40,37,8,50,7,35,0,187
LGA24330,0,0,0,4,3,3,0,0,0,15,0,0,0,8,0,0,0,0,0,8,0,0,0,11,5,27,0,8,13,55,71,146,187,643,218,1684,86,407,47,3485
LGA24410,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,10,9,3,39,4,18,7,93,90,160,416,869,224,1865,57,673,48,4408
LGA24600,0,6,6,15,5,3,0,4,0,47,0,5,3,26,6,4,0,3,4,53,4,40,32,77,41,88,0,30,78,399,570,2853,1314,5027,3271,5280,176,2695,567,21746
LGA24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7,4,37,0,12,3,61,42,54,225,424,106,1027,46,440,23,2396
LGA24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,5,20,0,7,3,38,19,53,161,189,56,628,15,228,23,1364
LGA24850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,3,4,27,15,20,86,156,36,368,11,197,15,914
LGA24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,5,3,25,18,10,105,98,33,243,3,160,13,688
LGA24970,3,0,0,3,3,0,0,0,0,10,0,3,0,10,0,0,0,0,0,12,0,18,11,20,9,32,10,13,17,126,128,774,638,1569,692,2027,191,834,129,6970
LGA25060,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,9,13,3,33,0,13,7,84,53,186,250,857,264,1612,48,460,52,3789
LGA25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,3,3,17,22,18,79,140,29,213,10,164,15,698
LGA25250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,13,0,3,0,32,59,162,276,646,202,964,73,417,43,2850
LGA25340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,27,4,45,0,18,13,121,109,91,589,1071,164,1735,58,754,59,4640
LGA25430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,7,7,36,56,10,132,8,104,8,362
LGA25490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,6,24,9,21,42,3,52,0,95,11,258
LGA25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,3,47,72,4,52,0,57,3,250
LGA25710,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,0,6,0,35,34,72,180,484,88,500,24,311,18,1707
LGA25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,7,3,25,52,11,99,0,76,3,277
LGA25900,4,0,3,0,3,3,0,0,0,15,0,0,0,4,3,0,0,0,0,14,4,11,8,17,10,7,0,7,17,81,110,393,388,1033,572,822,109,474,70,3980
LGA25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,19,0,31,0,24,0,94
LGA26080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,43,3,31,0,23,3,127
LGA26170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,15,25,17,82,113,23,229,4,122,6,617
LGA26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,8,12,11,46,57,13,134,4,81,7,368
LGA26350,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,6,0,0,0,11,3,7,3,18,16,40,3,9,13,113,139,306,372,1394,511,2540,75,688,61,6101
LGA26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,27,36,5,62,0,49,3,188
LGA26490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,18,13,9,91,239,26,307,7,206,13,907
LGA26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,16,9,16,72,102,18,191,8,86,11,515
LGA26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,15,4,36,0,29,0,99
LGA26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,26,14,18,101,129,30,281,4,153,12,738
LGA26730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,10,0,3,3,28,15,33,117,210,48,584,19,254,21,1294
LGA26810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,5,29,23,38,133,165,37,359,6,169,15,949
LGA26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,14,0,5,0,29,0,57
LGA26980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,11,7,22,9,38,0,11,8,115,118,451,427,1273,473,1998,99,843,83,5768
LGA27070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,13,16,0,50,0,12,4,108,79,167,388,663,187,2203,111,832,65,4698
LGA27170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,0,7,0,9,11,37,26,38,325,278,64,354,24,212,22,1345
LGA27260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,12,4,3,33,8,12,18,93,90,180,400,741,257,1998,195,797,87,4740
LGA27350,0,0,0,4,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,12,0,4,5,15,7,19,0,5,19,70,146,531,443,1134,554,1294,149,567,97,4918
LGA27450,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,5,0,0,13,20,3,43,0,23,8,107,91,83,456,956,102,1369,47,839,50,3990
LGA27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,6,16,9,14,3,33,3,95
LGA29399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,81,11,34,16,16,4,173
LGA29499,0,0,3,0,0,0,0,0,0,8,0,0,7,4,0,0,0,0,0,17,5,7,66,22,6,13,0,21,23,151,105,673,2548,1282,164,500,174,817,136,6403
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
LGA30250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,16,13,6,23,4,11,0,76
LGA30370,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,10,52,43,17,101,5,54,0,286
LGA30410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,5,0,8,0,39
LGA30450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
LGA30760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,18
LGA30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
LGA31000,4,19,9,10,9,0,0,3,0,56,3,10,0,12,10,9,4,3,3,56,13,46,55,120,53,201,12,83,101,678,1142,4583,3757,11884,6044,15290,1219,6883,712,51505
LGA31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA31820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,4,7,30,16,35,164,316,107,742,33,340,25,1785
LGA31900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,12,6,21,60,58,17,138,9,70,8,385
LGA31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,6,25,0,14,15,87,64,174,329,761,220,1472,60,540,63,3683
LGA32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,13
LGA32260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,4,19,15,14,75,62,30,174,7,101,10,490
LGA32270,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,15,13,22,111,70,33,190,22,110,12,572
LGA32310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,7,26,37,9,72,3,45,4,211
LGA32330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
LGA32450,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,7,7,6,0,4,0,46
LGA32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,20,14,3,9,3,15,0,66
LGA32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
LGA32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,20,43,4,53,3,49,3,181
LGA33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,14
LGA33220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,5,3,32,22,55,141,278,67,648,25,267,18,1515
LGA33360,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,10,0,6,3,27,22,43,192,195,65,492,33,264,15,1321
LGA33430,0,0,0,3,0,0,0,3,0,8,0,0,6,14,4,9,0,3,4,36,3,17,21,57,22,119,0,54,51,344,357,850,1425,3752,1132,6407,394,2782,229,17329
LGA33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,10,35,22,10,58,7,32,7,180
LGA33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,27,14,28,81,122,44,309,17,147,16,777
LGA33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,24,37,14,82,0,46,3,213
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA33960,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,8,12,3,25,0,16,16,82,110,158,330,915,262,1788,96,774,67,4499
LGA33980,0,5,10,0,0,0,9,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,13,5,18,100,53,36,97,21,83,8,422
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,13,77,142,35,225,5,127,8,630
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,6,28,30,71,124,42,257,13,172,5,741
LGA34590,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,3,3,13,11,3,45,0,17,13,117,110,220,634,1032,378,2635,186,1082,91,6366
LGA34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,19,6,31,3,11,0,105
LGA34770,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,8,11,0,24,0,4,12,60,34,120,342,397,152,951,40,415,33,2482
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,10
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA34860,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,16,54,38,24,67,3,51,8,257
LGA34880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,12,3,4,33,50,20,118,0,62,7,301
LGA35010,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,3,0,10,25,8,66,4,30,27,174,169,325,737,1897,507,3843,214,1794,123,9614
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
LGA35300,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,14,4,18,48,49,26,131,4,52,9,338
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,11,4,19,0,13,4,71
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA35740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,8,3,28,27,35,121,314,54,505,17,251,16,1338
LGA35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,23,9,49,0,42,8,156
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,8,0,22
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,0,0,3,0,20
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11
LGA36250,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,6,3,15,0,30,0,8,12,76,81,120,313,933,204,1571,125,663,39,4034
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,18,3,13,0,10,0,47
LGA36370,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,0,10,3,39,31,146,281,455,171,986,39,392,24,2521
LGA36510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,15,10,26,75,198,44,231,11,192,9,788
LGA36580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,13,42,50,12,91,3,57,5,279
LGA36630,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,7,0,4,0,18,12,19,80,79,22,209,9,105,9,533
LGA36660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,17,18,13,103,131,32,246,9,163,18,726
LGA36720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,17,27,4,59,6,16,14,144,149,291,706,1886,502,2899,166,1360,106,8066
LGA36820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,4,0,11,4,6,43,78,25,170,3,101,7,432
LGA36910,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,10,7,29,0,24,8,87,83,249,536,974,386,1524,68,824,54,4709
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,10,0,8,4,26
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,15
LGA37010,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,8,12,19,7,33,0,14,14,106,97,344,543,1488,407,2227,141,944,57,6240
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,10,0,24,0,3,0,43
LGA37310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,14,13,27,125,98,45,248,13,126,8,706
LGA37340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,24,11,18,89,102,32,233,16,117,11,622
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
LGA39499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,5,25,11,0,5,0,9,20,77,73,429,1187,780,139,317,87,545,98,3654
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3
LGA40070,3,3,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,6,7,10,26,9,25,0,8,17,105,149,664,323,2004,874,1621,43,808,96,6581
LGA40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,12,34,69,257,26,242,19,226,10,895
LGA40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,13,6,41,112,17,99,3,82,5,377
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,11
LGA40310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,12,10,17,63,174,14,139,12,176,5,611
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,21
LGA40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,33,44,5,55,3,30,0,177
LGA40700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,7,3,17,25,89,60,372,136,480,28,205,14,1405
