LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA29399,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,93,5,3,3,0,102,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,3,87,15,0,0,0,0,18,1944,98,91,21,24,2186
LGA29499,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3074,663,1661,83,130,5620,1275,330,638,46,144,2431,66022,15171,33984,1616,2241,119032
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,3,4,3,3,157
LGA30250,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,271,7,6,0,0,282
LGA30300,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,29,4,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,8,10,3,3,0,0,20,36,10,5,9,3,59,1429,239,239,173,27,2109
LGA30370,70,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,41,40,0,0,0,0,37,5,0,0,0,0,8,0,0,0,0,0,0,118,4,10,10,0,143,3,3,0,4,0,12,64,0,3,0,3,64,25,0,0,3,0,24,146,4,3,6,13,165,106,7,23,9,6,155,6389,380,786,478,118,8153
LGA30410,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,25,0,3,4,3,35,993,103,203,137,17,1451
LGA30450,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,157,6,24,14,4,209
LGA30760,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,0,6,3,0,15,547,61,142,87,14,855
LGA30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,13,198,10,18,12,0,240
LGA31000,8768,140,193,32,40,9168,1041,76,68,7,6,1193,1638,96,84,14,11,1850,9510,624,464,65,37,10701,2729,169,183,20,21,3116,1796,119,142,29,19,2108,229,43,38,5,3,322,34116,2305,1917,279,219,38829,3294,201,179,36,16,3714,4752,408,786,161,79,6183,2237,140,92,18,5,2491,36191,2241,2223,438,334,41434,4669,298,298,73,308,5637,631970,39043,33013,5751,4446,714220
LGA31750,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,220,7,26,21,6,283
LGA31820,231,8,8,6,3,251,8,0,0,0,0,8,13,3,0,0,0,10,153,19,24,8,0,198,29,3,3,0,0,35,22,9,8,3,0,41,9,7,9,0,0,24,943,54,90,30,9,1121,58,6,3,4,0,73,42,13,3,3,4,63,41,8,0,3,0,55,511,30,37,24,3,606,352,19,45,19,32,463,25928,1744,2477,880,319,31342
LGA31900,42,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,4,9,8,0,104,5,0,0,0,0,5,0,3,0,3,4,6,11,0,0,0,0,11,97,5,14,3,0,111,113,5,15,17,8,169,5720,531,738,285,117,7394
LGA31950,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,126,3,3,3,4,148
LGA32080,1009,21,47,8,23,1104,74,11,8,0,0,90,69,3,3,0,0,83,385,21,25,12,3,446,91,12,6,0,0,108,254,9,34,5,5,315,14,0,3,0,0,21,3235,280,377,46,33,3974,280,23,27,3,4,334,94,17,19,9,3,147,130,5,7,0,0,140,2892,161,292,51,59,3455,684,56,57,10,39,851,56947,4062,4830,940,673,67459
LGA32250,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,3,0,0,0,18,712,58,55,23,23,860
LGA32260,147,3,6,4,3,163,0,0,0,0,0,0,5,0,0,0,0,4,32,5,0,0,0,39,4,0,0,0,0,4,31,0,8,4,0,39,0,0,0,0,0,0,307,23,49,7,3,392,11,3,3,0,0,20,0,0,0,0,0,0,8,0,0,0,0,12,253,14,32,6,0,310,228,20,39,21,14,324,9006,759,1101,465,189,11512
LGA32270,197,0,3,0,0,202,5,0,0,0,0,9,4,0,0,0,0,7,172,5,6,3,0,193,26,0,0,0,0,23,11,0,0,0,0,13,3,0,0,0,0,3,307,12,18,8,3,350,28,3,7,3,0,37,3,0,3,0,0,3,58,3,0,0,0,67,220,7,11,0,0,243,273,16,16,17,18,345,13647,847,932,456,210,16101
LGA32310,35,0,0,0,0,37,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,61,3,3,3,0,76,9,3,0,0,0,8,6,0,4,0,0,4,4,0,0,0,0,10,43,3,3,0,4,49,69,9,10,5,10,106,3383,249,326,228,81,4273
LGA32330,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,284,0,4,0,3,291
LGA32450,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,66,4,3,0,0,80,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,54,0,0,0,0,55,52,5,3,0,3,61,2758,136,65,36,32,3022
LGA32500,28,0,0,0,3,29,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,82,3,7,0,0,93,14,0,6,0,0,12,0,0,0,0,0,0,8,0,0,0,0,8,93,0,9,3,0,107,56,4,3,7,3,76,2499,80,183,74,34,2868
LGA32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,4,13,12,3,112
LGA32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,157,7,19,0,0,184
LGA32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,317,3,4,0,9,332
LGA32810,24,0,3,0,0,26,10,0,3,0,0,9,3,0,0,0,0,3,27,0,11,0,0,33,12,0,0,0,0,12,25,3,5,3,0,43,0,0,0,0,0,0,335,33,59,11,4,441,33,3,11,3,0,49,9,3,0,0,0,18,4,0,0,0,0,4,195,14,26,5,3,247,101,6,13,4,6,132,4288,430,628,166,75,5585
LGA33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,8,6,3,3,0,19,217,33,56,66,4,379
LGA33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,12,0,8,0,0,23,504,68,139,85,10,802
LGA33220,204,7,9,0,5,224,13,0,3,0,0,13,18,0,0,0,0,15,152,15,20,4,3,192,34,5,6,0,0,47,38,0,6,0,3,47,0,0,0,0,0,0,997,79,154,28,19,1278,66,3,3,3,0,78,13,4,8,3,0,23,36,8,0,4,0,44,353,44,45,19,14,474,348,34,50,16,20,467,24069,1624,2376,690,373,29137
LGA33360,338,4,6,0,3,359,13,0,0,0,0,13,18,0,0,0,0,19,358,24,30,6,0,419,35,3,3,0,0,38,42,0,6,3,0,53,4,0,0,0,0,4,796,37,51,16,9,911,76,4,4,0,0,88,19,0,8,0,0,25,76,3,3,0,0,86,545,26,23,9,3,609,292,12,22,15,8,348,23580,1019,1315,472,214,26594
LGA33430,2145,84,105,28,23,2382,275,35,50,4,5,377,342,42,24,4,0,410,2885,531,314,74,29,3825,262,34,23,4,4,328,705,49,67,18,10,847,115,26,11,4,0,163,11469,1536,1368,269,103,14759,931,106,122,25,10,1182,397,48,72,27,5,547,470,61,36,3,5,572,8643,960,971,211,122,10899,1841,206,192,48,130,2429,190080,21253,18191,3867,2126,235525
LGA33610,41,3,0,0,0,48,0,0,0,0,0,0,3,0,0,0,0,3,33,3,3,0,0,36,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,3,0,62,3,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,15,51,5,4,3,0,62,89,6,11,6,9,124,3450,407,543,291,67,4761
LGA33620,91,0,8,0,0,100,4,0,0,0,0,3,8,0,0,0,0,7,76,18,21,8,0,116,12,0,0,0,0,12,15,0,3,0,0,19,3,0,0,0,0,0,410,43,84,26,7,581,28,5,9,5,0,47,11,0,3,0,0,15,18,0,0,0,0,28,150,12,34,10,3,213,211,12,38,24,6,293,12085,918,1831,676,188,15698
LGA33800,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,6,5,0,0,59,16,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,6,26,9,3,0,0,41,70,6,11,14,0,107,3300,272,435,223,81,4307
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,285,14,11,3,3,317
LGA33960,533,10,16,0,4,570,55,4,3,0,0,57,76,4,3,0,0,85,462,45,31,0,4,541,153,13,8,0,0,179,84,3,4,0,4,101,13,3,0,3,0,21,2302,162,195,42,25,2714,165,10,12,4,0,197,619,30,98,23,12,783,140,14,3,0,0,157,2311,125,226,33,47,2746,597,30,33,14,39,711,54963,2680,3467,681,523,62312
LGA33980,208,0,0,0,0,215,3,0,0,0,0,3,12,0,0,0,0,7,175,5,5,0,0,183,16,0,0,0,0,15,24,0,3,0,0,27,0,0,0,0,0,0,426,21,14,3,0,459,39,3,0,0,0,44,5,0,0,0,0,9,65,4,0,0,0,65,248,5,0,3,7,258,323,15,13,17,14,371,18233,677,616,327,177,20036
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,242,0,12,0,0,260
LGA34530,66,6,0,0,0,72,3,0,0,0,0,3,3,0,0,0,0,3,43,6,3,4,0,59,26,0,0,0,0,29,22,0,0,0,0,24,0,0,0,0,0,0,219,26,43,7,0,298,15,3,0,0,0,27,23,0,0,0,0,21,4,0,0,0,0,12,159,7,27,9,3,196,110,7,16,8,4,151,6758,615,1056,340,110,8883
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,182,6,3,0,0,199
LGA34580,96,0,3,0,0,101,0,0,0,0,0,3,5,0,0,0,0,5,40,9,4,3,0,58,14,0,0,0,0,13,11,0,0,0,0,10,0,0,0,0,0,4,261,16,40,6,7,327,30,0,0,0,0,30,9,3,13,3,0,37,18,3,3,0,0,23,567,13,16,7,12,619,185,9,22,10,9,240,9037,633,968,392,169,11199
LGA34590,820,28,42,5,17,920,89,13,23,0,0,124,117,16,10,7,0,152,914,132,74,25,5,1149,226,19,15,5,3,272,190,11,20,12,3,235,31,5,5,0,0,45,3703,436,403,88,40,4669,207,30,22,3,3,262,439,58,177,41,13,727,231,32,20,3,0,290,4282,472,574,121,80,5520,747,76,73,23,60,978,73646,6591,6579,1452,834,89093
LGA34710,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,43,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,10,0,0,0,0,13,27,0,6,6,3,47,1463,127,187,118,27,1916
LGA34770,767,13,19,3,3,801,24,0,0,0,0,20,18,4,0,0,0,24,589,26,37,3,6,660,43,4,7,0,3,57,73,3,9,0,0,89,3,0,0,0,0,3,1056,67,95,23,7,1249,84,5,6,0,0,101,39,5,0,3,0,42,201,25,4,0,3,229,625,54,66,15,3,758,501,35,56,31,46,662,38831,2648,2753,964,509,45703
LGA34800,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24,18,0,0,3,3,24,1023,55,73,55,12,1219
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,84
LGA34860,118,0,0,0,3,122,0,0,0,0,0,0,3,0,0,0,0,3,36,0,3,0,0,37,7,0,0,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,123,5,11,3,0,137,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,99,0,5,5,0,112,114,13,12,22,3,166,5217,494,705,519,114,7045
LGA34880,51,0,7,0,0,55,3,0,0,0,0,6,3,0,3,0,0,8,49,8,9,3,0,68,6,0,0,0,0,5,12,0,0,0,0,14,0,0,3,0,0,3,180,25,43,16,0,267,17,0,3,4,0,28,8,0,0,0,0,9,21,0,4,0,0,25,219,17,31,12,11,286,130,12,23,6,17,192,5472,501,907,361,135,7374
LGA35010,1026,37,26,22,11,1125,72,15,19,3,0,110,95,10,19,0,0,120,1200,149,181,29,4,1569,155,28,28,6,3,213,179,22,17,12,3,237,12,4,0,3,0,21,5272,633,748,162,57,6869,302,28,47,11,0,381,167,36,69,9,6,296,221,45,19,7,3,296,2808,276,318,66,29,3493,951,76,126,29,66,1250,91925,8625,9449,1988,985,112981
LGA35250,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,337,9,5,0,3,347
LGA35300,257,3,6,3,0,277,5,0,0,0,0,5,4,0,0,0,0,4,92,0,0,0,0,92,28,0,0,0,0,28,14,0,0,0,0,10,0,0,0,0,0,0,197,10,13,0,3,217,21,0,0,0,0,21,7,0,0,0,0,6,45,0,0,0,0,50,245,8,8,3,3,268,126,3,3,0,6,146,8517,279,272,69,86,9214
LGA35600,13,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,29,3,0,0,0,0,5,81,0,0,0,0,81,5,0,0,0,0,10,20,3,0,0,0,17,46,3,0,10,4,66,1467,112,237,138,32,1983
LGA35670,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,213,3,0,4,0,221
LGA35740,73,5,7,0,3,93,11,5,3,0,0,19,22,0,0,0,0,22,159,41,26,11,0,237,13,3,4,0,0,15,35,5,6,0,0,53,0,3,0,0,0,3,1134,270,282,51,17,1747,95,17,25,10,0,143,13,3,0,0,0,19,39,9,16,4,0,66,445,49,89,25,3,607,171,20,41,8,9,256,14481,2348,2565,530,198,20130
LGA35760,40,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,3,6,0,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,8,11,5,0,73,4,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,4,181,3,3,8,0,198,58,3,22,11,3,105,2979,256,614,444,80,4378
LGA35780,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,8,0,0,0,0,8,761,21,24,12,9,825
LGA35790,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,23,3,0,0,0,0,4,567,11,4,3,0,585
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,9,3,4,3,0,21,458,44,126,91,14,732
LGA36070,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,197,3,7,0,0,216
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,3,332,34,53,48,10,473
LGA36250,320,14,14,5,3,351,31,6,11,0,0,51,40,3,8,3,0,50,585,116,81,21,4,809,101,3,4,5,0,117,89,10,10,7,0,122,8,7,3,0,0,11,2336,342,320,61,22,3084,105,11,23,0,0,143,81,12,43,5,0,136,90,18,8,4,0,115,1085,157,147,28,16,1441,300,36,25,6,27,395,32005,3917,3511,780,362,40572
LGA36300,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,3,4,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,13,0,3,0,0,16,604,36,60,26,7,732
LGA36370,447,3,6,3,3,461,10,0,0,0,0,10,21,3,0,0,0,23,252,18,12,0,3,282,135,3,0,0,0,141,32,0,4,3,0,37,3,0,0,0,0,4,745,48,45,12,7,858,79,4,8,0,0,90,186,6,8,0,0,196,84,3,0,0,0,83,686,32,41,8,13,776,394,35,24,24,17,485,32295,1496,1937,523,326,36580
LGA36510,46,4,3,0,0,55,7,0,3,0,0,8,5,0,0,0,0,6,47,8,7,0,0,68,16,0,3,0,0,17,10,0,4,0,0,13,0,0,0,0,0,0,409,66,112,32,10,624,31,8,7,3,0,48,9,4,3,0,0,15,16,4,3,0,0,26,182,21,33,13,9,254,181,16,30,25,14,269,8959,1039,1583,590,192,12367
LGA36580,229,0,3,3,6,240,3,0,4,0,0,5,0,0,0,0,0,0,20,3,0,0,0,28,3,0,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,132,16,20,4,8,178,11,0,4,0,0,20,17,7,14,9,0,50,9,0,0,0,0,10,124,12,22,8,3,166,100,9,22,5,0,136,4485,422,730,343,114,6099
LGA36630,118,0,0,3,4,128,5,0,0,0,0,4,3,0,0,0,0,3,33,3,4,3,0,44,14,0,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,203,5,21,15,3,252,24,0,7,0,0,38,12,0,3,0,0,13,16,0,0,0,0,15,92,8,12,4,0,111,154,14,26,15,11,217,8594,552,1188,543,187,11060
LGA36660,89,0,0,0,3,96,6,0,0,0,0,9,3,0,0,0,0,4,55,3,7,0,0,64,10,0,0,0,0,10,10,0,3,0,0,10,0,0,0,0,0,0,243,21,38,19,3,328,24,0,4,0,3,35,4,0,3,0,3,8,13,0,0,0,0,17,197,5,15,3,4,231,217,21,35,22,19,318,10149,874,1441,637,211,13305
LGA36720,569,16,37,3,12,640,64,9,13,3,4,102,80,6,12,3,0,98,1102,186,178,47,5,1521,69,12,12,4,0,99,172,20,44,13,0,256,12,0,4,0,0,12,5812,832,905,166,63,7777,426,58,85,16,3,587,80,18,13,4,0,113,293,55,53,4,4,406,2045,278,312,62,32,2726,923,113,139,37,60,1272,86720,9896,10837,2366,1033,110852
LGA36820,52,0,3,3,3,65,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,31,0,0,0,0,0,0,13,0,0,0,0,9,4,0,0,0,0,3,254,23,50,14,8,340,26,4,7,3,0,37,3,0,0,0,0,6,12,4,7,0,0,20,217,15,26,10,7,274,182,5,30,18,10,254,6328,574,1093,438,141,8571
LGA36910,608,9,15,10,5,641,22,0,4,0,0,33,68,8,5,3,0,82,474,53,30,5,3,562,157,13,7,0,0,181,41,8,7,7,0,63,5,0,0,0,0,8,1438,95,136,42,21,1733,169,7,13,3,0,198,56,3,10,0,3,79,295,32,24,6,0,355,1499,55,84,26,23,1686,625,64,68,32,38,833,58116,4105,4765,1711,645,69344
LGA36950,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4,0,3,56,39,0,0,0,5,44,1343,56,72,10,21,1503
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,7,0,0,0,0,7,946,20,31,0,4,1003
