LGA_NAME16	IncomeTotPersonal.max	Sex	workers
Moreton Bay (R)		M	875
Moreton Bay (R)	0	F	585
Moreton Bay (R)	0	M	450
Moreton Bay (R)	Inf	F	595
Moreton Bay (R)	Inf	M	1816
Mornington (S)		F	3
Mornington (S)		F	11
Mornington (S)		F	11
Mornington (S)		F	13
Mornington (S)		F	17
Mornington (S)		F	22
Mornington (S)		F	19
Mornington (S)		F	21
Mornington (S)		F	12
Mornington (S)		F	14
Mornington (S)		F	8
Mornington (S)		F	12
Mornington (S)		F	10
Mornington (S)		M	6
Mornington (S)		M	17
Mornington (S)		M	18
Mornington (S)		M	14
Mornington (S)		M	15
Mornington (S)		M	15
Mornington (S)		M	12
Mornington (S)		M	15
Mornington (S)		M	15
Mornington (S)		M	13
Mornington (S)		M	6
Mornington (S)		M	20
Mornington (S)		M	9
Mornington (S)	Inf	M	5
Mount Isa (C)		F	149
Mount Isa (C)		F	113
Mount Isa (C)		F	133
Mount Isa (C)		F	234
Mount Isa (C)		F	376
Mount Isa (C)		F	446
Mount Isa (C)		F	555
Mount Isa (C)		F	567
Mount Isa (C)		F	495
Mount Isa (C)		F	313
Mount Isa (C)		F	233
Mount Isa (C)		F	292
Mount Isa (C)		F	93
Mount Isa (C)		M	82
Mount Isa (C)		M	68
Mount Isa (C)		M	55
Mount Isa (C)		M	79
Mount Isa (C)		M	133
Mount Isa (C)		M	233
Mount Isa (C)		M	320
Mount Isa (C)		M	420
Mount Isa (C)		M	442
Mount Isa (C)		M	503
Mount Isa (C)		M	569
Mount Isa (C)		M	1621
Mount Isa (C)		M	103
Mount Isa (C)	0	F	34
Mount Isa (C)	0	M	19
Mount Isa (C)	Inf	F	44
Mount Isa (C)	Inf	M	480
Murweh (S)		F	44
Murweh (S)		F	48
Murweh (S)		F	48
Murweh (S)		F	68
Murweh (S)		F	113
Murweh (S)		F	127
Murweh (S)		F	136
Murweh (S)		F	133
Murweh (S)		F	84
Murweh (S)		F	68
Murweh (S)		F	43
Murweh (S)		F	40
Murweh (S)		F	16
Murweh (S)		M	26
Murweh (S)		M	24
Murweh (S)		M	25
Murweh (S)		M	41
Murweh (S)		M	69
Murweh (S)		M	115
Murweh (S)		M	154
Murweh (S)		M	164
Murweh (S)		M	90
Murweh (S)		M	75
Murweh (S)		M	46
Murweh (S)		M	63
Murweh (S)		M	27
Murweh (S)	0	F	21
Murweh (S)	0	M	23
Murweh (S)	Inf	F	18
Murweh (S)	Inf	M	45
Napranum (S)		F	5
Napranum (S)		F	4
Napranum (S)		F	3
Napranum (S)		F	5
Napranum (S)		F	14
Napranum (S)		F	14
Napranum (S)		F	19
Napranum (S)		F	7
Napranum (S)		F	4
Napranum (S)		F	3
Napranum (S)		F	4
Napranum (S)		F	4
Napranum (S)		M	6
Napranum (S)		M	5
Napranum (S)		M	7
Napranum (S)		M	12
Napranum (S)		M	7
Napranum (S)		M	16
Napranum (S)		M	22
Napranum (S)		M	15
Napranum (S)		M	8
Napranum (S)		M	11
Napranum (S)		M	3
Napranum (S)	0	F	3
Napranum (S)	Inf	F	3
Napranum (S)	Inf	M	5
Noosa (S)		F	589
Noosa (S)		F	669
Noosa (S)		F	779
Noosa (S)		F	1003
Noosa (S)		F	1622
Noosa (S)		F	1746
Noosa (S)		F	1397
Noosa (S)		F	1147
Noosa (S)		F	597
Noosa (S)		F	491
Noosa (S)		F	216
Noosa (S)		F	243
Noosa (S)		F	162
Noosa (S)		M	365
Noosa (S)		M	326
Noosa (S)		M	417
Noosa (S)		M	463
Noosa (S)		M	785
Noosa (S)		M	1165
Noosa (S)		M	1322
Noosa (S)		M	1278
Noosa (S)		M	803
Noosa (S)		M	702
Noosa (S)		M	425
Noosa (S)		M	523
Noosa (S)		M	153
Noosa (S)	0	F	122
Noosa (S)	0	M	91
Noosa (S)	Inf	F	136
Noosa (S)	Inf	M	385
North Burnett (R)		F	110
North Burnett (R)		F	144
North Burnett (R)		F	161
North Burnett (R)		F	187
North Burnett (R)		F	323
North Burnett (R)		F	303
North Burnett (R)		F	214
North Burnett (R)		F	177
North Burnett (R)		F	104
North Burnett (R)		F	88
North Burnett (R)		F	45
North Burnett (R)		F	46
North Burnett (R)		F	50
North Burnett (R)		M	66
North Burnett (R)		M	93
North Burnett (R)		M	110
North Burnett (R)		M	124
North Burnett (R)		M	197
North Burnett (R)		M	300
North Burnett (R)		M	382
North Burnett (R)		M	318
North Burnett (R)		M	176
North Burnett (R)		M	140
North Burnett (R)		M	104
North Burnett (R)		M	130
North Burnett (R)		M	73
North Burnett (R)	0	F	71
North Burnett (R)	0	M	83
North Burnett (R)	Inf	F	24
North Burnett (R)	Inf	M	68
Northern Peninsula Area (R)		F	8
Northern Peninsula Area (R)		F	16
Northern Peninsula Area (R)		F	25
Northern Peninsula Area (R)		F	29
Northern Peninsula Area (R)		F	78
Northern Peninsula Area (R)		F	78
Northern Peninsula Area (R)		F	57
Northern Peninsula Area (R)		F	40
Northern Peninsula Area (R)		F	37
Northern Peninsula Area (R)		F	29
Northern Peninsula Area (R)		F	14
Northern Peninsula Area (R)		F	15
Northern Peninsula Area (R)		F	8
Northern Peninsula Area (R)		M	17
Northern Peninsula Area (R)		M	13
Northern Peninsula Area (R)		M	28
Northern Peninsula Area (R)		M	60
Northern Peninsula Area (R)		M	68
Northern Peninsula Area (R)		M	53
Northern Peninsula Area (R)		M	43
Northern Peninsula Area (R)		M	29
Northern Peninsula Area (R)		M	25
Northern Peninsula Area (R)		M	11
Northern Peninsula Area (R)		M	22
Northern Peninsula Area (R)		M	7
Northern Peninsula Area (R)	0	M	3
Northern Peninsula Area (R)	Inf	F	4
Northern Peninsula Area (R)	Inf	M	6
Palm Island (S)		F	8
Palm Island (S)		F	18
Palm Island (S)		F	16
Palm Island (S)		F	10
Palm Island (S)		F	45
Palm Island (S)		F	32
Palm Island (S)		F	46
Palm Island (S)		F	30
Palm Island (S)		F	33
Palm Island (S)		F	22
Palm Island (S)		F	13
Palm Island (S)		F	9
Palm Island (S)		M	9
Palm Island (S)		M	22
Palm Island (S)		M	18
Palm Island (S)		M	11
Palm Island (S)		M	39
Palm Island (S)		M	46
Palm Island (S)		M	52
Palm Island (S)		M	29
Palm Island (S)		M	24
Palm Island (S)		M	11
Palm Island (S)		M	13
Palm Island (S)		M	20
Palm Island (S)		M	3
Palm Island (S)	0	M	8
Palm Island (S)	Inf	F	5
Palm Island (S)	Inf	M	3
Paroo (S)		F	11
Paroo (S)		F	28
Paroo (S)		F	28
Paroo (S)		F	27
Paroo (S)		F	47
Paroo (S)		F	40
Paroo (S)		F	36
Paroo (S)		F	40
Paroo (S)		F	21
Paroo (S)		F	13
Paroo (S)		F	13
Paroo (S)		F	8
Paroo (S)		F	13
Paroo (S)		M	8
Paroo (S)		M	20
Paroo (S)		M	21
Paroo (S)		M	26
Paroo (S)		M	36
Paroo (S)		M	46
Paroo (S)		M	46
Paroo (S)		M	54
Paroo (S)		M	36
Paroo (S)		M	30
Paroo (S)		M	18
Paroo (S)		M	14
Paroo (S)		M	17
Paroo (S)	0	F	7
Paroo (S)	0	M	10
Paroo (S)	Inf	F	8
Paroo (S)	Inf	M	15
Pormpuraaw (S)		F	11
Pormpuraaw (S)		F	12
Pormpuraaw (S)		F	17
Pormpuraaw (S)		F	16
Pormpuraaw (S)		F	4
Pormpuraaw (S)		F	4
Pormpuraaw (S)		F	11
Pormpuraaw (S)		F	7
Pormpuraaw (S)		F	4
Pormpuraaw (S)		F	3
Pormpuraaw (S)		M	4
Pormpuraaw (S)		M	11
Pormpuraaw (S)		M	15
Pormpuraaw (S)		M	30
Pormpuraaw (S)		M	11
Pormpuraaw (S)		M	9
Pormpuraaw (S)		M	6
Pormpuraaw (S)		M	4
Pormpuraaw (S)		M	9
Pormpuraaw (S)		M	5
Pormpuraaw (S)		M	4
Pormpuraaw (S)		M	4
Quilpie (S)		F	4
Quilpie (S)		F	9
Quilpie (S)		F	11
Quilpie (S)		F	20
Quilpie (S)		F	29
Quilpie (S)		F	36
Quilpie (S)		F	27
Quilpie (S)		F	26
Quilpie (S)		F	21
Quilpie (S)		F	13
Quilpie (S)		F	7
Quilpie (S)		F	3
Quilpie (S)		F	5
Quilpie (S)		M	3
Quilpie (S)		M	9
Quilpie (S)		M	5
Quilpie (S)		M	21
Quilpie (S)		M	12
Quilpie (S)		M	19
Quilpie (S)		M	33
Quilpie (S)		M	38
Quilpie (S)		M	21
Quilpie (S)		M	22
Quilpie (S)		M	12
Quilpie (S)		M	28
Quilpie (S)		M	4
Quilpie (S)	0	F	9
Quilpie (S)	0	M	12
Quilpie (S)	Inf	M	8
Redland (C)		F	1470
Redland (C)		F	1506
Redland (C)		F	1491
Redland (C)		F	1747
Redland (C)		F	2757
Redland (C)		F	3159
Redland (C)		F	2871
Redland (C)		F	2493
Redland (C)		F	1452
Redland (C)		F	1243
Redland (C)		F	669
Redland (C)		F	609
Redland (C)		F	337
Redland (C)		M	924
Redland (C)		M	700
Redland (C)		M	724
Redland (C)		M	859
Redland (C)		M	1246
Redland (C)		M	1816
Redland (C)		M	2488
Redland (C)		M	2748
Redland (C)		M	1723
Redland (C)		M	1588
Redland (C)		M	999
Redland (C)		M	1261
Redland (C)		M	335
Redland (C)	0	F	196
Redland (C)	0	M	169
Redland (C)	Inf	F	267
Redland (C)	Inf	M	708
Richmond (S)		F	16
Richmond (S)		F	22
Richmond (S)		F	18
Richmond (S)		F	33
Richmond (S)		F	43
Richmond (S)		F	43
Richmond (S)		F	44
Richmond (S)		F	28
Richmond (S)		F	21
Richmond (S)		F	8
Richmond (S)		F	9
Richmond (S)		F	3
Richmond (S)		F	5
Richmond (S)		M	6
Richmond (S)		M	16
Richmond (S)		M	19
Richmond (S)		M	26
Richmond (S)		M	36
Richmond (S)		M	50
Richmond (S)		M	69
Richmond (S)		M	69
Richmond (S)		M	43
Richmond (S)		M	34
Richmond (S)		M	17
Richmond (S)		M	23
Richmond (S)		M	14
Richmond (S)	0	F	4
Richmond (S)	0	M	8
Richmond (S)	Inf	F	4
Richmond (S)	Inf	M	3
Rockhampton (R)		F	842
Rockhampton (R)		F	1004
Rockhampton (R)		F	1046
Rockhampton (R)		F	1281
Rockhampton (R)		F	2190
Rockhampton (R)		F	2663
Rockhampton (R)		F	2611
Rockhampton (R)		F	2410
Rockhampton (R)		F	1649
Rockhampton (R)		F	1293
Rockhampton (R)		F	694
Rockhampton (R)		F	686
Rockhampton (R)		F	256
Rockhampton (R)		M	582
Rockhampton (R)		M	489
Rockhampton (R)		M	464
Rockhampton (R)		M	600
Rockhampton (R)		M	1013
Rockhampton (R)		M	1636
Rockhampton (R)		M	2311
Rockhampton (R)		M	2699
Rockhampton (R)		M	1932
Rockhampton (R)		M	1658
Rockhampton (R)		M	1225
Rockhampton (R)		M	1883
Rockhampton (R)		M	262
Rockhampton (R)	0	F	138
Rockhampton (R)	0	M	107
Rockhampton (R)	Inf	F	218
Rockhampton (R)	Inf	M	723
Scenic Rim (R)		F	357
Scenic Rim (R)		F	441
Scenic Rim (R)		F	514
Scenic Rim (R)		F	557
Scenic Rim (R)		F	977
Scenic Rim (R)		F	970
Scenic Rim (R)		F	762
Scenic Rim (R)		F	614
Scenic Rim (R)		F	343
Scenic Rim (R)		F	311
Scenic Rim (R)		F	147
Scenic Rim (R)		F	130
Scenic Rim (R)		F	127
Scenic Rim (R)		M	231
Scenic Rim (R)		M	245
Scenic Rim (R)		M	243
Scenic Rim (R)		M	321
Scenic Rim (R)		M	494
Scenic Rim (R)		M	642
Scenic Rim (R)		M	855
Scenic Rim (R)		M	903
Scenic Rim (R)		M	564
Scenic Rim (R)		M	476
Scenic Rim (R)		M	284
Scenic Rim (R)		M	336
Scenic Rim (R)		M	131
Scenic Rim (R)	0	F	97
Scenic Rim (R)	0	M	78
Scenic Rim (R)	Inf	F	61
Scenic Rim (R)	Inf	M	157
Somerset (R)		F	181
Somerset (R)		F	192
Somerset (R)		F	213
Somerset (R)		F	255
Somerset (R)		F	425
Somerset (R)		F	441
Somerset (R)		F	374
Somerset (R)		F	297
Somerset (R)		F	160
Somerset (R)		F	137
Somerset (R)		F	51
Somerset (R)		F	59
Somerset (R)		F	55
Somerset (R)		M	103
Somerset (R)		M	106
Somerset (R)		M	141
Somerset (R)		M	134
Somerset (R)		M	281
Somerset (R)		M	376
Somerset (R)		M	513
Somerset (R)		M	490
Somerset (R)		M	316
Somerset (R)		M	227
Somerset (R)		M	147
Somerset (R)		M	153
Somerset (R)		M	71
Somerset (R)	0	F	49
Somerset (R)	0	M	60
Somerset (R)	Inf	F	31
Somerset (R)	Inf	M	90
South Burnett (R)		F	268
South Burnett (R)		F	337
South Burnett (R)		F	421
South Burnett (R)		F	536
South Burnett (R)		F	771
South Burnett (R)		F	807
South Burnett (R)		F	646
South Burnett (R)		F	552
South Burnett (R)		F	333
South Burnett (R)		F	282
South Burnett (R)		F	120
South Burnett (R)		F	122
South Burnett (R)		F	105
South Burnett (R)		M	186
South Burnett (R)		M	196
South Burnett (R)		M	246
South Burnett (R)		M	316
South Burnett (R)		M	522
South Burnett (R)		M	683
South Burnett (R)		M	849
South Burnett (R)		M	726
South Burnett (R)		M	432
South Burnett (R)		M	331
South Burnett (R)		M	237
South Burnett (R)		M	474
South Burnett (R)		M	136
South Burnett (R)	0	F	88
South Burnett (R)	0	M	102
South Burnett (R)	Inf	F	42
South Burnett (R)	Inf	M	181
Southern Downs (R)		F	373
Southern Downs (R)		F	407
Southern Downs (R)		F	501
Southern Downs (R)		F	575
Southern Downs (R)		F	1023
Southern Downs (R)		F	1058
Southern Downs (R)		F	830
Southern Downs (R)		F	604
Southern Downs (R)		F	326
Southern Downs (R)		F	289
Southern Downs (R)		F	129
Southern Downs (R)		F	117
Southern Downs (R)		F	124
Southern Downs (R)		M	254
Southern Downs (R)		M	241
Southern Downs (R)		M	314
Southern Downs (R)		M	371
Southern Downs (R)		M	617
Southern Downs (R)		M	960
Southern Downs (R)		M	1172
Southern Downs (R)		M	996
Southern Downs (R)		M	580
Southern Downs (R)		M	409
Southern Downs (R)		M	243
Southern Downs (R)		M	247
Southern Downs (R)		M	150
Southern Downs (R)	0	F	88
Southern Downs (R)	0	M	107
Southern Downs (R)	Inf	F	65
Southern Downs (R)	Inf	M	140
Sunshine Coast (R)		F	2973
Sunshine Coast (R)		F	3441
Sunshine Coast (R)		F	3830
Sunshine Coast (R)		F	4839
Sunshine Coast (R)		F	7796
Sunshine Coast (R)		F	8578
Sunshine Coast (R)		F	7805
Sunshine Coast (R)		F	6533
Sunshine Coast (R)		F	4040
Sunshine Coast (R)		F	3412
Sunshine Coast (R)		F	1791
Sunshine Coast (R)		F	1727
Sunshine Coast (R)		F	887
Sunshine Coast (R)		M	1779
Sunshine Coast (R)		M	1640
Sunshine Coast (R)		M	1761
Sunshine Coast (R)		M	2413
Sunshine Coast (R)		M	3849
Sunshine Coast (R)		M	5556
Sunshine Coast (R)		M	7314
Sunshine Coast (R)		M	7744
Sunshine Coast (R)		M	5219
Sunshine Coast (R)		M	4535
Sunshine Coast (R)		M	2786
Sunshine Coast (R)		M	3762
Sunshine Coast (R)		M	856
Sunshine Coast (R)	0	F	541
Sunshine Coast (R)	0	M	410
Sunshine Coast (R)	Inf	F	787
Sunshine Coast (R)	Inf	M	2248
Tablelands (R)		F	241
Tablelands (R)		F	273
Tablelands (R)		F	356
Tablelands (R)		F	399
Tablelands (R)		F	663
Tablelands (R)		F	684
Tablelands (R)		F	565
Tablelands (R)		F	450
Tablelands (R)		F	258
Tablelands (R)		F	215
Tablelands (R)		F	106
Tablelands (R)		F	96
Tablelands (R)		F	84
Tablelands (R)		M	144
Tablelands (R)		M	144
Tablelands (R)		M	197
Tablelands (R)		M	242
Tablelands (R)		M	358
Tablelands (R)		M	565
Tablelands (R)		M	651
Tablelands (R)		M	521
Tablelands (R)		M	365
Tablelands (R)		M	252
Tablelands (R)		M	185
Tablelands (R)		M	172
Tablelands (R)		M	112
Tablelands (R)	0	F	64
Tablelands (R)	0	M	58
Tablelands (R)	Inf	F	59
Tablelands (R)	Inf	M	89
Toowoomba (R)		F	1606
Toowoomba (R)		F	1715
Toowoomba (R)		F	1939
Toowoomba (R)		F	2478
Toowoomba (R)		F	4135
Toowoomba (R)		F	4958
Toowoomba (R)		F	4712
Toowoomba (R)		F	4305
Toowoomba (R)		F	2709
Toowoomba (R)		F	2251
Toowoomba (R)		F	1189
Toowoomba (R)		F	1168
Toowoomba (R)		F	471
Toowoomba (R)		M	1047
Toowoomba (R)		M	922
Toowoomba (R)		M	1014
Toowoomba (R)		M	1256
Toowoomba (R)		M	2132
Toowoomba (R)		M	3553
Toowoomba (R)		M	4881
Toowoomba (R)		M	5340
Toowoomba (R)		M	3740
Toowoomba (R)		M	3388
Toowoomba (R)		M	2337
Toowoomba (R)		M	3104
Toowoomba (R)		M	545
Toowoomba (R)	0	F	296
Toowoomba (R)	0	M	306
Toowoomba (R)	Inf	F	431
Toowoomba (R)	Inf	M	1414
Torres (S)		F	6
Torres (S)		F	20
Torres (S)		F	21
Torres (S)		F	36
Torres (S)		F	66
Torres (S)		F	75
Torres (S)		F	87
Torres (S)		F	95
Torres (S)		F	91
Torres (S)		F	78
Torres (S)		F	53
Torres (S)		F	80
Torres (S)		F	39
Torres (S)		M	5
Torres (S)		M	25
Torres (S)		M	18
Torres (S)		M	30
Torres (S)		M	54
Torres (S)		M	65
Torres (S)		M	87
Torres (S)		M	89
Torres (S)		M	83
Torres (S)		M	68
Torres (S)		M	51
Torres (S)		M	80
Torres (S)		M	35
Torres (S)	0	F	7
Torres (S)	0	M	4
Torres (S)	Inf	F	11
Torres (S)	Inf	M	38
Torres Strait Island (R)		F	11
Torres Strait Island (R)		F	29
Torres Strait Island (R)		F	19
Torres Strait Island (R)		F	44
Torres Strait Island (R)		F	103
Torres Strait Island (R)		F	68
Torres Strait Island (R)		F	61
Torres Strait Island (R)		F	35
Torres Strait Island (R)		F	24
Torres Strait Island (R)		F	18
Torres Strait Island (R)		F	6
Torres Strait Island (R)		F	11
Torres Strait Island (R)		F	14
Torres Strait Island (R)		M	7
Torres Strait Island (R)		M	28
Torres Strait Island (R)		M	28
Torres Strait Island (R)		M	48
Torres Strait Island (R)		M	94
Torres Strait Island (R)		M	87
Torres Strait Island (R)		M	70
Torres Strait Island (R)		M	46
Torres Strait Island (R)		M	43
Torres Strait Island (R)		M	22
Torres Strait Island (R)		M	18
Torres Strait Island (R)		M	28
Torres Strait Island (R)		M	25
Torres Strait Island (R)	0	M	6
Torres Strait Island (R)	Inf	F	4
Torres Strait Island (R)	Inf	M	14
Townsville (C)		F	1914
Townsville (C)		F	2055
Townsville (C)		F	2012
Townsville (C)		F	2657
Townsville (C)		F	4387
Townsville (C)		F	5422
Townsville (C)		F	5699
Townsville (C)		F	5600
Townsville (C)		F	3892
Townsville (C)		F	3148
Townsville (C)		F	1651
Townsville (C)		F	1640
Townsville (C)		F	591
Townsville (C)		M	1293
Townsville (C)		M	1089
Townsville (C)		M	1100
Townsville (C)		M	1359
Townsville (C)		M	2103
Townsville (C)		M	3433
Townsville (C)		M	5233
Townsville (C)		M	6357
Townsville (C)		M	5223
Townsville (C)		M	4304
Townsville (C)		M	2790
Townsville (C)		M	3657
Townsville (C)		M	596
Townsville (C)	0	F	291
Townsville (C)	0	M	266
Townsville (C)	Inf	F	477
Townsville (C)	Inf	M	1479
Weipa (T)		F	15
Weipa (T)		F	34
Weipa (T)		F	23
Weipa (T)		F	35
Weipa (T)		F	62
Weipa (T)		F	81
Weipa (T)		F	73
Weipa (T)		F	86
Weipa (T)		F	53
Weipa (T)		F	49
Weipa (T)		F	39
Weipa (T)		F	34
Weipa (T)		F	15
Weipa (T)		M	15
Weipa (T)		M	5
Weipa (T)		M	3
Weipa (T)		M	14
Weipa (T)		M	20
Weipa (T)		M	22
Weipa (T)		M	46
Weipa (T)		M	67
Weipa (T)		M	59
Weipa (T)		M	72
Weipa (T)		M	56
Weipa (T)		M	97
Weipa (T)		M	4
Weipa (T)	0	F	4
Weipa (T)	0	M	3
Weipa (T)	Inf	F	13
Weipa (T)	Inf	M	45
Western Downs (R)		F	334
Western Downs (R)		F	406
Western Downs (R)		F	449
Western Downs (R)		F	547
Western Downs (R)		F	790
Western Downs (R)		F	862
Western Downs (R)		F	847
Western Downs (R)		F	801
Western Downs (R)		F	484
Western Downs (R)		F	351
Western Downs (R)		F	220
Western Downs (R)		F	202
Western Downs (R)		F	130
Western Downs (R)		M	230
Western Downs (R)		M	200
Western Downs (R)		M	242
Western Downs (R)		M	308
Western Downs (R)		M	525
Western Downs (R)		M	687
Western Downs (R)		M	1101
Western Downs (R)		M	1326
Western Downs (R)		M	908
Western Downs (R)		M	854
Western Downs (R)		M	709
Western Downs (R)		M	1410
Western Downs (R)		M	178
Western Downs (R)	0	F	127
Western Downs (R)	0	M	154
Western Downs (R)	Inf	F	119
Western Downs (R)	Inf	M	757
Whitsunday (R)		F	294
Whitsunday (R)		F	319
Whitsunday (R)		F	418
Whitsunday (R)		F	573
Whitsunday (R)		F	1074
Whitsunday (R)		F	1268
Whitsunday (R)		F	1128
Whitsunday (R)		F	841
Whitsunday (R)		F	403
Whitsunday (R)		F	308
Whitsunday (R)		F	135
Whitsunday (R)		F	161
Whitsunday (R)		F	133
Whitsunday (R)		M	186
Whitsunday (R)		M	157
Whitsunday (R)		M	229
Whitsunday (R)		M	298
Whitsunday (R)		M	541
Whitsunday (R)		M	866
Whitsunday (R)		M	1249
Whitsunday (R)		M	1212
Whitsunday (R)		M	768
Whitsunday (R)		M	662
Whitsunday (R)		M	384
Whitsunday (R)		M	750
Whitsunday (R)		M	165
Whitsunday (R)	0	F	84
Whitsunday (R)	0	M	69
Whitsunday (R)	Inf	F	97
Whitsunday (R)	Inf	M	351
Winton (S)		F	9
Winton (S)		F	12
Winton (S)		F	12
Winton (S)		F	20
Winton (S)		F	37
Winton (S)		F	49
Winton (S)		F	28
Winton (S)		F	46
Winton (S)		F	23
Winton (S)		F	14
Winton (S)		F	5
Winton (S)		F	9
Winton (S)		F	5
Winton (S)		M	14
Winton (S)		M	12
Winton (S)		M	15
Winton (S)		M	20
Winton (S)		M	45
Winton (S)		M	32
Winton (S)		M	54
Winton (S)		M	33
Winton (S)		M	18
Winton (S)		M	6
Winton (S)		M	15
Winton (S)		M	10
Winton (S)	0	F	13
Winton (S)	0	M	11
Winton (S)	Inf	M	9
Woorabinda (S)		F	4
Woorabinda (S)		F	4
Woorabinda (S)		F	12
Woorabinda (S)		F	10
Woorabinda (S)		F	18
Woorabinda (S)		F	13
Woorabinda (S)		F	18
Woorabinda (S)		F	19
Woorabinda (S)		F	9
Woorabinda (S)		F	13
Woorabinda (S)		F	4
Woorabinda (S)		F	5
Woorabinda (S)		F	3
Woorabinda (S)		M	17
Woorabinda (S)		M	7
Woorabinda (S)		M	13
Woorabinda (S)		M	19
Woorabinda (S)		M	22
Woorabinda (S)		M	8
Woorabinda (S)		M	6
Woorabinda (S)		M	6
Woorabinda (S)		M	6
Woorabinda (S)		M	3
Woorabinda (S)		M	11
Woorabinda (S)		M	8
Wujal Wujal (S)		F	12
Wujal Wujal (S)		F	9
Wujal Wujal (S)		F	3
Wujal Wujal (S)		F	6
Wujal Wujal (S)		F	8
Wujal Wujal (S)		F	3
Wujal Wujal (S)		F	6
Wujal Wujal (S)		F	3
Wujal Wujal (S)		F	4
Wujal Wujal (S)		M	6
Wujal Wujal (S)		M	7
Wujal Wujal (S)		M	4
Wujal Wujal (S)		M	3
Wujal Wujal (S)		M	5
Wujal Wujal (S)		M	8
Wujal Wujal (S)		M	8
Wujal Wujal (S)		M	4
Wujal Wujal (S)		M	3
Wujal Wujal (S)		M	5
Yarrabah (S)		F	3
Yarrabah (S)		F	13
Yarrabah (S)		F	13
Yarrabah (S)		F	10
Yarrabah (S)		F	46
Yarrabah (S)		F	35
Yarrabah (S)		F	31
Yarrabah (S)		F	27
Yarrabah (S)		F	20
Yarrabah (S)		F	19
Yarrabah (S)		F	13
Yarrabah (S)		F	14
Yarrabah (S)		F	3
Yarrabah (S)		M	3
Yarrabah (S)		M	13
Yarrabah (S)		M	4
Yarrabah (S)		M	12
Yarrabah (S)		M	35
Yarrabah (S)		M	29
Yarrabah (S)		M	23
Yarrabah (S)		M	15
Yarrabah (S)		M	13
Yarrabah (S)		M	14
Yarrabah (S)		M	13
Yarrabah (S)		M	18
Yarrabah (S)		M	5
Yarrabah (S)	Inf	F	5
Yarrabah (S)	Inf	M	9
No usual address (Qld)		F	1429
No usual address (Qld)		F	2321
No usual address (Qld)		F	2477
No usual address (Qld)		F	2691
No usual address (Qld)		F	3456
No usual address (Qld)		F	2996
No usual address (Qld)		F	2442
No usual address (Qld)		F	2021
No usual address (Qld)		F	1164
No usual address (Qld)		F	807
No usual address (Qld)		F	463
No usual address (Qld)		F	539
No usual address (Qld)		F	533
No usual address (Qld)		M	1303
No usual address (Qld)		M	1947
No usual address (Qld)		M	2941
No usual address (Qld)		M	3856
No usual address (Qld)		M	6071
No usual address (Qld)		M	7763
No usual address (Qld)		M	10381
No usual address (Qld)		M	12090
No usual address (Qld)		M	8628
No usual address (Qld)		M	6630
No usual address (Qld)		M	4220
No usual address (Qld)		M	4798
No usual address (Qld)		M	1504
No usual address (Qld)	0	F	389
No usual address (Qld)	0	M	612
No usual address (Qld)	Inf	F	299
No usual address (Qld)	Inf	M	2060
Migratory - Offshore - Shipping (Qld)		F	7
Migratory - Offshore - Shipping (Qld)		F	3
Migratory - Offshore - Shipping (Qld)		F	7
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)		M	7
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)		M	11
Migratory - Offshore - Shipping (Qld)		M	10
Migratory - Offshore - Shipping (Qld)		M	18
Migratory - Offshore - Shipping (Qld)		M	14
Migratory - Offshore - Shipping (Qld)		M	14
Migratory - Offshore - Shipping (Qld)		M	16
Migratory - Offshore - Shipping (Qld)		M	41
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)	Inf	M	29
Adelaide (C)		F	1498
Adelaide (C)		F	2205
Adelaide (C)		F	2363
Adelaide (C)		F	2996
Adelaide (C)		F	4872
Adelaide (C)		F	6243
Adelaide (C)		F	8937
Adelaide (C)		F	10822
Adelaide (C)		F	7779
Adelaide (C)		F	6498
Adelaide (C)		F	3692
Adelaide (C)		F	4418
Adelaide (C)		F	735
Adelaide (C)		M	940
Adelaide (C)		M	1295
Adelaide (C)		M	1279
Adelaide (C)		M	1475
Adelaide (C)		M	2172
Adelaide (C)		M	3076
Adelaide (C)		M	4928
Adelaide (C)		M	6612
Adelaide (C)		M	5641
Adelaide (C)		M	5992
Adelaide (C)		M	4781
Adelaide (C)		M	8200
Adelaide (C)		M	594
Adelaide (C)	0	F	316
Adelaide (C)	0	M	215
Adelaide (C)	Inf	F	1613
Adelaide (C)	Inf	M	5417
Adelaide Hills (DC)		F	372
Adelaide Hills (DC)		F	372
Adelaide Hills (DC)		F	369
Adelaide Hills (DC)		F	418
Adelaide Hills (DC)		F	658
Adelaide Hills (DC)		F	650
Adelaide Hills (DC)		F	514
Adelaide Hills (DC)		F	444
Adelaide Hills (DC)		F	239
Adelaide Hills (DC)		F	209
Adelaide Hills (DC)		F	165
Adelaide Hills (DC)		F	141
Adelaide Hills (DC)		F	61
Adelaide Hills (DC)		M	219
Adelaide Hills (DC)		M	248
Adelaide Hills (DC)		M	241
Adelaide Hills (DC)		M	284
Adelaide Hills (DC)		M	428
Adelaide Hills (DC)		M	562
Adelaide Hills (DC)		M	727
Adelaide Hills (DC)		M	734
Adelaide Hills (DC)		M	486
