SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
212021453,4,0,0,0,0,4,14,0,3,0,0,16,36,3,5,0,0,47,15,6,8,0,0,26,21,10,6,0,0,36,12,8,12,4,0,36,20,23,4,3,0,49,14,16,10,0,0,43,9,22,15,0,0,50,13,4,4,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,149,109,62,10,3,335,4,0,0,0,0,4,12,0,0,0,0,13,7,3,0,0,0,12,3,0,3,0,0,11,3,3,3,0,0,6,0,3,3,0,0,5,3,4,4,0,0,10,4,0,4,0,0,8,3,3,5,0,0,17,4,3,8,3,0,17,3,0,3,0,0,7,3,0,3,0,0,5,0,0,0,0,0,3,49,22,44,4,0,122,3,0,0,0,0,6,5,4,3,0,3,18,207,136,114,19,6,480,3,0,0,0,0,3,22,0,0,0,0,19,43,0
212021454,3,0,0,0,0,3,18,0,3,0,0,18,22,3,3,0,3,31,24,13,6,0,0,50,19,10,8,0,0,35,24,6,8,0,0,34,22,8,11,0,0,40,10,9,13,0,0,36,9,9,10,0,0,35,14,7,5,0,0,31,3,0,3,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,180,70,65,3,6,326,70,0,0,0,0,71,61,0,3,0,0,64,22,0,3,0,0,30,13,0,0,0,0,15,9,0,9,0,0,12,0,0,3,0,0,8,4,0,6,0,0,16,4,3,6,0,0,16,14,0,13,0,0,26,9,3,9,0,0,22,3,3,11,0,0,18,0,0,3,0,0,4,3,0,0,0,0,7,222,14,66,9,3,312,16,3,3,0,0,20,17,0,3,0,0,19,428,91,139,10,8,680,3,0,0,0,0,3,22,0,0,0,0,23,42,3
212021455,0,0,0,0,0,0,11,0,5,0,0,18,16,3,4,0,0,24,22,7,4,0,0,29,10,3,8,0,0,29,12,12,6,0,0,25,16,11,7,0,0,36,13,13,9,0,0,33,8,5,9,0,0,27,7,0,3,0,0,14,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,114,61,63,7,7,247,4,0,0,0,0,4,8,0,3,0,0,15,7,0,3,0,0,7,4,0,3,0,0,10,7,0,5,0,0,5,7,0,3,0,0,9,4,0,10,5,0,9,0,3,3,0,0,13,3,0,9,0,0,13,6,0,6,0,0,15,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,51,11,44,10,0,121,4,3,3,3,0,16,7,4,3,0,0,17,171,83,119,11,4,394,0,0,0,0,0,0,16,0,0,0,0,12,34,0
212021456,55,0,3,0,0,54,247,3,8,0,3,260,333,15,6,3,0,363,290,35,20,3,5,351,253,45,20,3,0,319,200,52,23,3,0,279,198,43,8,0,0,255,158,41,20,3,0,222,105,27,10,0,0,150,92,15,10,0,0,124,28,3,4,0,0,38,10,0,3,0,0,11,0,0,0,0,0,4,1968,287,137,22,19,2436,426,0,0,0,0,432,394,3,8,3,6,413,88,3,11,0,0,107,62,3,7,3,0,68,39,8,12,0,0,59,33,6,5,3,0,47,24,4,3,0,0,33,26,5,4,0,0,39,21,11,5,0,0,40,26,6,13,3,0,43,25,10,4,0,0,40,12,0,0,0,0,19,11,0,0,0,0,11,1189,54,72,11,13,1345,71,5,3,3,0,79,82,8,3,4,9,107,3316,355,226,40,35,3967,39,0,0,0,0,37,321,0,4,0,7,332,324,6
212031300,63,0,0,0,0,63,174,0,11,0,0,189,232,16,30,0,0,275,217,37,22,0,3,277,193,39,26,0,5,266,163,41,19,0,3,229,169,32,22,4,0,222,148,40,24,3,0,219,130,33,25,0,3,189,76,12,7,0,0,103,23,7,6,3,0,42,0,0,5,0,0,3,0,0,0,0,0,3,1592,264,193,17,21,2088,267,0,3,3,3,278,179,0,9,0,0,189,67,0,5,0,0,76,41,9,10,3,0,63,50,3,8,0,0,62,25,4,9,0,0,45,19,8,12,3,0,42,23,3,6,3,0,41,32,3,12,0,0,49,20,3,9,3,0,39,27,4,6,0,0,35,8,0,0,3,0,17,4,0,0,0,0,10,767,43,89,29,4,930,54,0,3,3,3,68,43,6,4,3,9,63,2465,310,293,46,35,3148,38,0,3,0,0,39,187,0,0,0,0,185,209,3
212031301,17,0,0,0,0,20,71,6,17,0,0,84,118,20,23,0,0,166,107,29,31,0,0,169,96,30,27,0,0,152,84,16,23,4,0,125,86,18,15,3,0,124,58,13,13,0,0,83,41,9,4,0,0,58,31,3,5,0,0,45,13,3,3,0,0,17,3,0,0,0,0,4,0,0,0,0,0,0,735,147,157,15,3,1059,101,0,0,0,0,107,63,3,5,0,0,65,25,0,5,0,0,32,15,5,8,0,0,40,19,13,7,0,0,40,23,3,6,0,0,36,18,0,6,0,0,21,0,0,0,0,0,4,16,0,4,0,0,18,13,0,0,0,0,16,14,3,0,0,0,15,9,0,0,0,0,5,3,0,0,3,0,4,312,35,54,9,3,407,19,5,11,3,0,37,24,3,4,0,3,35,1083,187,230,29,9,1537,3,0,0,0,0,5,68,0,0,0,0,67,121,0
212031302,4,0,0,0,0,4,25,0,0,0,0,27,51,3,20,0,0,71,47,17,14,0,0,83,30,12,13,0,0,58,34,20,9,3,0,66,38,18,12,0,0,66,24,12,11,3,0,45,21,11,3,0,0,34,8,6,6,0,0,18,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,285,93,89,9,3,485,61,0,0,0,0,62,37,0,0,0,0,40,6,3,4,0,0,17,8,3,10,0,0,17,4,0,10,0,0,13,7,6,3,0,0,24,6,0,6,0,0,19,7,0,7,0,0,14,4,11,10,0,0,15,8,3,7,0,0,17,6,0,6,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,158,29,59,3,3,248,6,4,0,3,0,11,3,0,0,0,3,9,457,126,153,14,15,760,3,0,0,0,0,3,22,0,4,0,0,25,43,4
212031303,22,0,0,0,0,18,64,3,3,5,0,71,69,9,12,3,0,93,68,15,7,0,0,95,55,15,12,3,3,86,70,19,10,0,0,97,74,28,16,0,4,125,71,39,15,0,0,127,65,23,9,3,0,101,30,11,7,3,3,58,13,8,0,0,0,22,3,0,4,0,0,7,0,0,0,0,0,0,598,171,96,23,11,906,10,0,0,0,0,17,22,0,0,0,0,21,10,0,3,0,0,13,14,0,0,0,0,17,9,0,0,0,0,12,12,0,6,0,0,18,16,0,8,0,0,23,11,3,3,0,0,18,10,4,8,0,0,25,17,4,6,4,0,32,5,3,8,3,0,15,3,0,3,4,0,9,3,0,5,0,0,4,139,21,48,13,3,229,23,10,0,0,0,31,18,8,3,3,3,32,781,206,147,38,18,1198,3,0,0,0,0,3,24,0,0,0,0,22,49,0
212031304,8,0,0,0,0,8,21,3,0,0,0,29,32,15,9,0,0,54,19,20,16,0,0,51,17,16,7,0,0,37,14,5,7,0,0,31,23,6,12,0,0,36,15,5,7,0,0,28,9,3,10,0,0,23,7,0,0,0,0,9,3,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,176,82,59,5,4,327,27,0,0,3,0,28,15,0,4,0,0,21,16,0,0,0,0,17,5,8,3,0,0,21,8,0,3,0,0,10,3,4,3,0,0,11,3,0,4,0,0,14,3,0,7,0,3,7,3,0,3,0,0,3,6,0,3,0,0,11,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,95,13,28,7,4,154,15,0,3,0,0,20,15,0,3,0,0,19,303,93,100,13,8,516,0,0,0,0,0,0,24,0,0,0,0,24,28,0
212031305,6,0,0,0,0,6,31,3,0,0,0,39,72,3,10,0,0,90,59,8,8,0,0,84,50,10,9,0,0,71,30,6,8,0,3,55,33,11,13,0,3,61,31,17,13,0,0,60,24,13,12,0,0,47,20,9,3,0,0,35,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,376,90,83,9,9,562,73,0,0,0,0,80,53,0,3,0,0,56,21,0,8,0,0,24,22,10,11,0,0,41,10,6,7,0,0,20,9,7,3,0,0,18,15,3,13,3,0,26,9,3,0,0,0,17,8,0,9,0,0,23,9,0,3,0,0,20,3,0,0,0,0,8,4,0,3,0,0,5,4,0,0,0,0,3,245,29,62,8,0,348,14,3,3,0,0,17,22,3,3,3,5,35,657,127,153,21,15,965,8,0,0,0,0,8,48,0,4,0,0,52,75,4
212031306,13,0,0,0,0,13,49,0,0,0,0,50,104,9,12,0,0,125,98,29,17,4,0,153,114,19,16,3,0,148,76,18,12,0,0,106,87,10,18,0,0,111,73,15,10,0,0,101,71,7,8,0,0,86,49,5,3,0,0,57,17,3,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,752,123,84,12,7,979,75,0,0,0,0,76,64,0,3,0,3,67,23,0,7,0,0,27,17,4,3,0,0,23,13,4,9,0,0,22,10,3,6,0,0,21,13,0,3,0,0,14,14,3,5,0,0,22,17,3,4,0,0,23,13,3,6,0,0,19,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,266,22,39,3,5,338,18,7,0,0,0,23,29,3,0,3,0,35,1059,151,133,16,19,1373,3,0,0,0,0,3,44,0,0,0,0,45,103,0
212031308,29,0,0,0,0,25,63,0,5,0,0,72,61,8,0,0,0,68,58,11,5,0,0,76,50,13,8,0,0,82,38,15,9,0,0,67,42,19,18,0,0,80,31,20,13,3,0,65,41,17,3,0,3,66,17,10,11,3,0,40,5,5,7,0,0,22,0,0,7,3,0,12,0,0,0,0,0,5,438,126,90,14,10,680,32,0,0,0,0,27,23,0,3,0,0,32,18,0,3,0,0,19,12,0,0,0,0,16,9,0,0,0,0,12,4,0,4,0,0,10,4,3,4,0,0,13,14,0,5,0,0,20,6,3,10,4,0,22,9,0,7,3,0,23,7,4,6,5,0,19,3,3,0,0,0,9,0,0,0,4,3,4,137,21,43,15,3,221,21,0,3,0,0,28,17,4,0,0,3,29,607,150,144,31,21,953,4,0,0,0,0,9,36,0,0,0,0,39,48,0
212031457,5,0,0,0,0,5,26,0,0,0,0,26,24,3,3,0,0,28,26,12,3,0,0,42,23,8,3,3,0,40,13,17,14,0,0,40,20,11,11,0,0,41,6,10,9,0,3,28,3,14,3,0,0,28,3,3,0,0,0,10,5,0,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,156,81,51,5,3,293,37,0,0,0,0,38,21,0,0,0,0,29,4,0,0,0,0,6,0,0,3,0,0,5,3,0,5,0,0,9,7,0,4,0,0,10,4,4,14,0,0,20,3,0,3,0,0,3,6,3,11,0,0,19,3,8,0,0,0,8,0,4,4,0,0,13,3,0,3,0,0,5,0,0,0,0,0,0,92,23,42,9,0,168,8,8,3,0,0,13,4,0,3,0,3,15,261,109,103,13,9,488,0,0,0,0,0,0,22,0,0,0,0,22,41,0
212031458,0,0,0,0,0,0,14,0,0,0,0,21,31,4,5,0,0,37,29,5,10,5,0,49,21,12,11,0,0,45,14,15,11,0,0,37,16,3,13,3,0,34,9,8,4,0,0,24,21,5,3,0,0,32,3,6,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,164,55,58,7,0,288,29,0,0,0,0,26,18,0,3,0,0,21,3,0,4,0,0,11,6,3,3,0,0,11,3,4,4,0,0,15,3,3,8,0,0,18,6,3,5,3,0,17,4,3,3,0,0,17,3,0,5,0,0,10,5,0,4,3,0,15,4,0,4,0,0,9,0,0,0,3,0,5,4,0,0,0,0,3,94,23,48,7,0,166,3,4,3,0,0,10,11,0,0,0,3,20,272,81,108,19,9,484,0,0,0,0,0,0,28,0,0,0,0,28,43,0
212041309,9,0,0,0,0,7,42,0,0,0,0,47,121,3,5,0,0,125,169,17,8,0,3,192,153,10,3,0,0,164,112,17,14,0,0,142,109,19,12,0,0,139,124,18,6,0,0,149,74,24,12,3,0,114,61,15,11,0,0,89,21,7,3,0,0,29,0,3,3,0,0,5,0,0,0,0,0,0,998,121,75,11,12,1208,35,0,0,0,0,36,71,0,4,0,0,77,43,3,4,0,0,42,31,0,3,0,0,45,19,8,5,0,0,33,18,4,8,0,0,28,20,0,16,3,0,35,16,8,7,0,0,26,16,0,11,0,0,29,15,3,8,0,0,31,17,3,3,0,0,23,6,0,0,0,0,9,3,4,0,0,0,8,311,29,67,5,7,425,32,0,3,3,3,39,18,0,4,0,4,31,1358,160,146,19,19,1705,3,0,0,0,0,3,28,0,0,0,0,28,94,0
212041310,24,0,0,0,0,25,118,0,0,0,0,118,310,19,17,0,0,351,377,38,23,3,3,444,393,45,19,4,3,464,353,44,20,3,0,421,368,49,25,0,3,443,317,51,22,0,7,394,263,43,15,3,3,334,138,29,11,0,3,184,48,16,4,0,0,71,8,9,5,0,0,23,0,0,0,0,0,0,2723,342,162,20,25,3270,35,0,0,3,0,37,94,0,5,0,0,98,72,3,10,3,0,88,57,4,16,3,0,82,22,9,10,7,0,50,30,8,11,0,0,53,32,10,8,0,3,51,41,4,10,0,0,55,31,3,12,3,0,55,28,8,6,0,0,48,21,6,8,0,0,36,0,0,3,3,0,10,4,0,0,0,0,10,475,60,95,27,5,664,59,4,3,0,0,71,47,7,6,0,6,67,3304,406,268,47,39,4073,5,0,0,0,0,5,37,0,0,0,0,37,138,3
212041311,352,0,0,0,8,362,2121,25,26,3,18,2195,3423,93,77,14,25,3634,3972,182,94,14,22,4291,3913,263,117,16,23,4329,4204,360,115,22,41,4733,4104,394,131,24,28,4679,4018,407,141,13,29,4606,3201,339,127,14,31,3705,1887,210,92,10,19,2216,620,121,36,3,10,790,99,50,6,3,5,163,30,11,4,3,0,55,31950,2456,967,127,262,35754,451,3,0,4,6,471,895,10,21,13,7,953,555,16,26,5,8,604,496,22,24,6,8,553,370,24,37,6,4,436,397,29,42,12,3,486,403,32,30,8,3,479,318,27,31,7,11,390,331,25,37,6,4,411,333,61,36,10,5,440,211,47,31,13,10,303,92,31,16,3,4,137,26,8,8,3,3,52,4873,342,329,94,76,5712,713,43,17,12,13,799,641,59,36,22,100,864,38174,2899,1347,253,449,43127,61,0,0,0,0,63,901,5,5,3,11,920,1571,5
212041312,0,0,0,0,0,0,23,0,0,0,0,25,38,13,4,3,0,58,55,10,7,0,0,76,36,6,6,6,0,60,48,25,12,0,0,84,44,16,18,0,0,73,49,13,12,0,3,76,39,15,10,0,0,61,31,12,9,0,0,59,0,3,3,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,371,110,89,12,5,593,30,0,0,0,0,31,32,0,0,0,4,40,21,4,0,0,0,29,12,3,12,0,0,27,10,0,0,0,0,17,7,0,14,3,0,25,15,3,8,0,0,23,10,0,8,0,0,23,14,9,3,0,0,18,20,7,6,0,0,28,7,0,8,0,0,16,0,0,4,0,0,7,0,0,0,0,0,3,181,29,69,8,7,288,12,7,3,0,0,26,16,0,3,0,3,23,585,146,158,22,19,932,0,0,0,0,0,0,32,0,0,0,0,29,59,0
212041313,4,0,0,0,0,4,37,0,0,0,0,45,73,10,5,0,0,85,81,11,0,0,0,90,86,9,9,0,0,108,71,14,9,0,0,96,67,14,7,0,0,90,85,15,9,0,4,115,68,19,9,3,0,88,51,12,7,0,0,62,11,5,3,0,0,26,0,0,0,0,0,3,0,0,0,0,0,3,627,108,62,5,11,815,41,0,0,0,0,41,39,0,0,0,0,44,21,3,0,0,0,27,18,0,0,0,0,18,5,0,3,0,0,10,10,3,6,0,0,13,4,0,5,0,0,12,0,3,4,0,0,10,9,0,9,0,0,16,4,3,5,0,0,19,3,3,13,0,0,24,4,0,0,0,0,5,0,0,7,0,0,7,166,22,56,3,0,247,14,3,8,0,0,21,10,0,3,0,3,17,822,137,123,8,11,1103,3,0,0,0,0,3,36,0,0,0,0,41,54,0
212041314,46,0,0,0,0,47,268,0,8,0,4,279,460,24,23,0,7,519,526,32,18,8,10,597,453,51,14,3,6,536,499,56,31,3,0,589,461,69,38,5,5,578,465,82,24,0,7,571,318,56,24,0,3,408,217,37,13,3,0,272,63,16,7,0,0,80,7,7,3,0,0,23,4,3,0,0,0,11,3797,437,200,31,48,4511,169,0,0,6,3,176,191,0,0,0,0,202,90,4,12,0,0,102,63,6,11,0,0,77,59,4,11,0,4,82,54,12,12,3,0,80,59,8,16,3,0,86,45,4,14,3,0,63,58,4,9,0,0,71,53,20,10,0,0,90,39,5,3,0,0,40,26,8,4,0,0,41,5,0,4,4,0,15,909,75,110,25,13,1126,78,3,0,3,3,87,91,8,8,4,13,127,4870,532,325,62,74,5855,6,0,0,0,0,6,142,0,3,0,0,146,288,3
212041316,15,0,0,0,0,15,91,0,0,0,0,89,179,8,8,0,0,199,222,13,3,0,0,242,229,12,8,0,0,249,240,13,13,0,3,263,230,20,4,0,0,255,211,12,6,0,0,233,203,14,7,0,0,228,121,5,3,0,0,125,38,5,0,0,0,45,11,0,0,0,0,11,0,3,0,0,0,4,1781,98,57,0,9,1950,39,0,0,0,0,39,37,0,3,0,0,37,28,0,0,0,0,25,15,0,0,0,0,19,20,3,3,0,0,27,15,3,3,0,0,20,10,0,4,0,0,16,23,3,6,0,0,29,12,3,4,0,0,16,15,0,5,0,0,17,11,3,3,0,0,20,10,0,0,0,0,11,0,0,0,0,0,0,226,13,32,7,4,286,39,3,3,0,0,46,35,3,6,3,3,49,2080,124,91,14,24,2331,3,0,0,0,0,3,54,0,0,0,0,54,146,0
212041317,43,0,0,0,0,40,202,10,3,0,0,218,412,23,8,7,3,452,409,50,22,6,4,489,331,53,28,0,3,411,331,66,35,3,5,442,348,79,38,0,0,473,350,66,40,4,0,464,281,46,31,5,0,362,153,29,29,0,0,211,57,16,16,0,0,86,17,11,3,0,0,24,3,3,0,0,0,16,2928,452,266,31,22,3695,166,3,0,0,0,170,283,0,3,7,3,298,141,15,12,9,3,173,88,3,13,6,3,118,67,9,13,0,0,91,57,3,14,3,3,85,64,10,15,11,0,91,57,6,11,3,3,82,72,8,10,3,0,93,54,13,9,3,0,83,32,4,7,3,0,49,15,3,0,0,0,22,13,0,4,0,0,15,1117,84,108,51,19,1382,74,3,0,5,0,88,96,7,12,3,12,131,4218,544,388,89,54,5298,10,0,0,0,0,10,135,0,0,0,4,139,274,3
212041318,0,0,0,0,0,0,15,0,0,0,0,20,26,0,3,0,0,30,23,11,4,0,0,43,23,9,9,0,0,36,20,3,3,0,0,28,15,4,3,0,0,23,16,9,11,0,0,34,11,3,3,0,0,17,13,0,3,0,0,19,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,174,50,35,3,6,265,25,0,0,0,0,29,25,0,3,0,0,24,14,0,3,0,0,21,8,0,0,0,0,10,5,3,4,0,0,11,12,0,0,0,3,13,3,0,5,0,0,19,7,7,3,4,0,23,9,0,3,0,0,15,0,0,5,0,0,8,10,3,3,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,120,19,32,7,3,183,4,0,3,0,0,9,7,0,0,0,0,9,313,68,74,12,7,478,0,0,0,0,0,0,20,0,0,0,0,21,28,0
212041459,4,0,0,0,0,3,12,3,0,0,0,15,39,9,8,3,0,53,23,10,13,0,0,49,25,5,6,0,0,38,23,4,8,0,0,36,27,14,6,0,0,45,20,11,9,0,0,45,26,12,3,0,0,37,9,0,8,0,0,19,6,5,3,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,213,62,66,8,4,353,24,0,0,0,0,29,31,3,0,0,0,29,13,0,0,0,0,17,15,4,3,0,0,25,14,0,6,0,0,23,9,0,10,0,0,19,16,4,6,0,0,27,3,0,3,0,0,8,12,0,3,0,0,12,13,0,8,0,0,17,3,5,4,0,0,10,6,0,0,0,0,8,0,0,3,0,0,5,157,24,49,5,0,230,9,0,0,0,0,12,17,0,4,0,7,24,392,90,115,15,9,623,0,0,0,0,0,0,29,0,5,0,0,28,50,0
212041460,3,0,0,0,0,10,34,0,3,0,0,39,49,3,8,0,0,57,56,11,13,0,0,87,47,9,9,0,0,64,51,14,15,0,3,73,32,16,6,0,0,58,24,10,8,0,0,50,40,16,12,3,0,72,23,7,11,0,0,43,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,361,91,92,9,3,558,19,0,0,0,0,16,38,0,7,3,0,43,18,3,9,0,0,29,7,0,4,0,0,10,10,7,6,0,0,20,21,0,8,0,0,24,9,3,7,0,0,24,8,0,3,0,0,21,7,6,5,0,0,20,11,0,7,0,0,18,12,0,3,0,0,14,4,0,0,0,0,10,0,0,0,0,0,3,164,23,54,8,3,254,8,0,3,0,0,14,20,5,4,0,3,33,557,114,159,20,9,863,3,0,0,0,0,4,30,0,0,0,0,31,52,0
212051319,9,0,0,0,0,9,125,3,6,0,0,130,191,18,13,0,6,225,232,27,12,3,3,276,171,34,18,0,0,226,167,23,16,3,0,212,156,34,17,0,0,204,128,49,20,0,0,204,105,15,20,0,3,139,74,18,14,0,0,111,25,8,4,0,0,40,6,4,0,0,0,12,0,0,0,0,0,0,1393,236,142,6,14,1794,110,0,0,0,0,114,172,0,0,0,0,174,61,9,11,0,0,75,34,4,11,0,0,49,26,9,4,0,0,37,28,6,3,0,0,40,20,0,13,5,0,36,19,5,3,0,0,34,22,6,15,4,0,48,26,11,14,3,0,50,18,9,3,3,0,31,3,3,13,3,0,15,0,0,0,0,0,6,541,49,89,23,5,710,39,7,0,0,0,51,21,3,3,0,4,34,2004,297,235,30,25,2592,5,0,0,0,0,5,86,0,0,0,0,92,133,4
