SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
212051327,0,3,0,132,99,6,3,0,0,106,80,6,4,0,0,86,90,12,11,3,0,117,98,10,10,0,0,118,100,12,10,3,0,126,66,10,10,0,0,88,39,3,4,0,0,48,10,3,4,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,780,68,56,10,0,910,137,0,0,3,0,137,126,0,0,0,0,134,72,0,7,3,0,78,75,4,6,3,0,91,112,7,13,3,0,132,136,13,15,3,0,166,127,16,8,4,0,153,112,12,9,5,0,138,98,7,13,5,0,133,84,11,10,3,0,107,39,3,10,0,0,59,7,3,3,3,0,23,0,0,4,0,0,10,1141,78,89,42,3,1350,62,0,4,3,0,67,29,0,0,5,0,32,2004,145,146,63,9,2365,18,0,0,0,0,18,108,0,0,0,0,118,227,9,6,3,0,243,199,24,16,0,0,238,167,29,15,3
213011328,0,0,0,25,32,0,0,0,0,30,17,0,0,0,0,17,17,0,3,0,0,20,17,0,0,0,0,19,23,6,3,0,0,29,17,0,0,0,0,18,5,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153,9,4,0,0,170,3,0,0,0,0,3,12,0,0,0,0,12,15,0,0,0,0,15,21,0,4,0,0,28,18,0,3,0,0,23,22,0,5,0,0,29,21,5,7,0,0,31,15,0,3,3,0,22,17,0,0,0,0,17,11,0,3,0,0,13,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,177,11,17,3,3,209,19,0,0,0,0,22,12,0,0,0,0,14,356,18,26,8,3,413,8,0,0,0,0,8,37,0,0,0,0,34,92,3,7,3,3,111,110,15,3,0,0,125,98,3,4,0
213011329,0,0,0,28,29,0,0,0,0,29,16,0,4,3,0,26,18,0,7,0,0,28,18,4,10,0,0,30,8,3,4,0,0,17,6,0,4,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,14,26,3,0,173,11,0,0,0,0,11,22,0,0,0,0,21,15,0,3,0,0,22,21,0,4,0,0,28,25,3,9,0,0,35,16,4,3,0,0,26,25,3,4,0,0,29,14,3,5,0,0,25,16,0,3,0,0,20,8,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,173,12,31,4,3,230,16,0,4,0,0,22,3,0,0,0,0,5,329,24,67,6,3,429,0,0,0,0,0,0,23,0,0,0,0,25,45,3,5,0,0,51,44,3,4,0,3,53,28,5,7,3
213011330,9,0,3,347,322,16,7,3,0,348,267,13,7,4,5,296,246,15,7,0,0,270,302,13,9,6,3,331,259,10,3,0,0,275,174,4,0,0,0,184,78,6,4,0,3,87,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,2155,87,44,20,17,2318,202,3,0,0,3,205,205,3,3,0,3,216,148,3,8,0,3,167,184,19,17,14,0,231,174,9,10,4,0,203,172,11,12,0,0,200,152,7,9,5,0,173,129,8,0,0,3,140,105,7,3,0,0,118,61,9,3,3,0,75,27,0,0,3,0,33,9,4,0,0,0,6,4,0,0,0,0,5,1575,78,67,32,15,1773,121,0,6,0,3,128,73,0,8,6,3,90,3917,163,127,62,45,4310,102,0,0,0,0,103,586,9,4,0,6,605,1065,44,30,0,8,1142,1225,73,44,5,14,1358,1090,88,48,12
213011331,0,0,0,18,18,0,3,0,0,20,11,0,0,0,0,8,13,0,0,0,0,20,15,0,0,0,0,15,23,3,0,0,3,24,23,0,0,0,0,23,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3,10,0,5,159,36,0,0,0,0,36,24,0,0,0,0,27,12,0,0,3,0,19,12,0,0,0,0,20,18,0,0,0,0,23,31,0,0,0,0,30,24,3,0,0,0,23,18,0,3,0,0,22,16,0,3,0,0,25,17,0,0,0,0,18,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,226,4,15,8,0,249,13,0,0,0,0,11,7,0,3,0,0,11,385,14,27,8,9,435,0,0,0,0,0,3,22,0,0,0,3,30,25,0,4,0,0,33,26,7,12,4,0,45,19,9,3,0
213011332,0,0,0,62,49,4,4,0,0,55,31,0,3,0,0,36,40,4,0,0,0,44,43,4,7,0,0,54,45,0,3,0,0,51,38,0,0,3,0,40,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,364,18,16,8,0,402,121,0,0,0,4,124,77,0,0,0,0,77,44,0,8,3,0,51,31,3,5,0,0,40,54,3,5,0,0,58,60,0,3,0,0,67,50,5,3,3,0,62,53,0,11,0,0,64,71,6,0,0,0,78,25,3,3,0,0,40,14,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,596,29,38,12,9,678,30,3,5,0,0,35,25,0,0,6,0,29,1012,47,62,22,8,1148,12,0,0,0,0,12,64,0,4,0,0,68,114,5,8,0,0,124,88,18,12,3,0,123,66,9,12,0
213011333,0,0,0,22,17,0,0,0,0,25,10,4,0,0,0,13,11,0,0,0,0,17,18,3,3,0,0,27,24,0,0,0,0,30,16,0,0,0,0,16,14,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,15,15,0,4,182,3,0,0,0,0,5,9,0,0,0,0,14,13,0,0,3,0,13,15,0,8,0,0,23,25,0,0,4,0,34,24,0,0,3,0,24,19,0,4,0,3,26,27,0,0,0,0,27,21,0,0,0,0,26,12,0,0,0,0,16,7,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,172,8,23,12,3,215,13,4,0,0,0,15,12,0,0,0,3,11,337,25,38,14,14,427,0,0,0,0,0,0,16,3,3,0,0,27,34,0,5,0,0,43,29,3,3,0,0,36,24,10,3,0
213011334,0,0,0,103,68,0,4,0,0,73,46,0,5,0,0,56,58,4,5,0,0,79,78,5,7,0,0,90,55,12,7,3,0,76,46,7,10,0,0,61,23,0,0,0,0,24,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,532,39,49,5,9,637,19,0,0,0,0,19,44,0,0,0,3,50,44,3,0,0,0,52,60,4,5,3,0,68,66,7,5,0,0,81,93,4,10,3,0,108,76,0,7,0,0,91,62,4,0,0,0,70,56,7,3,0,3,66,39,5,0,0,0,47,14,0,7,0,0,19,0,0,0,0,0,0,4,0,0,0,0,3,584,35,41,8,10,681,26,0,0,0,0,26,14,0,3,4,10,30,1160,80,97,22,27,1374,10,0,0,0,0,12,91,0,6,0,5,105,153,11,10,0,3,172,137,24,14,4,5,181,102,11,17,0
213011335,0,0,0,319,236,5,5,0,0,245,156,3,4,0,0,170,195,3,7,0,3,209,207,0,8,0,5,222,182,0,3,0,3,194,154,0,4,0,0,166,95,0,0,0,0,91,24,0,0,0,0,28,4,0,0,0,0,3,0,0,0,0,0,0,1673,20,35,8,15,1746,34,0,0,0,0,38,101,0,3,0,0,105,158,0,5,0,5,166,203,0,5,0,4,206,205,0,3,0,0,211,232,4,10,0,3,252,196,0,4,3,0,209,173,0,4,3,0,185,171,3,7,0,4,180,115,3,4,0,0,120,37,0,0,0,0,36,9,0,0,0,0,5,4,0,0,0,0,4,1626,18,42,12,14,1713,196,0,3,0,9,203,53,0,0,0,5,61,3548,40,82,18,44,3730,15,0,0,0,0,16,142,0,0,0,3,147,454,5,14,3,0,472,352,14,14,0,0,383,274,9,17,3
213011336,0,0,3,255,217,11,7,0,0,239,183,10,4,3,0,193,220,10,5,3,0,243,217,10,12,3,3,249,173,10,6,0,0,183,142,12,3,0,0,158,74,3,3,0,0,79,26,0,0,0,0,30,4,0,0,0,0,6,0,0,0,0,0,0,1634,73,42,8,13,1774,153,0,0,0,3,151,167,3,3,0,3,175,138,0,3,0,0,142,157,3,11,4,0,175,215,7,11,0,0,232,204,19,10,4,3,240,181,12,7,6,0,201,153,4,8,3,0,163,154,3,7,6,3,167,98,3,3,0,0,104,43,4,0,0,0,54,10,0,0,0,0,16,9,0,0,0,0,9,1669,56,59,26,16,1823,164,3,0,0,0,164,71,3,0,8,8,94,3534,134,107,47,34,3850,28,0,0,0,0,28,263,0,0,0,3,267,521,19,12,0,4,552,541,36,20,7,8,608,477,43,18,6
213011337,3,0,0,77,66,3,3,3,0,73,57,6,3,0,0,69,86,12,4,3,0,109,71,10,11,0,0,87,81,10,4,0,0,93,45,15,3,0,0,61,24,5,0,0,0,34,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,555,64,31,7,3,662,41,0,0,0,3,44,41,0,3,0,0,41,39,0,0,0,0,44,58,3,0,0,0,62,56,3,3,5,0,68,66,8,3,3,0,78,69,3,4,3,3,83,81,6,0,0,0,91,66,11,4,0,0,76,42,3,3,3,0,50,8,3,0,3,0,16,4,0,0,0,0,4,0,0,0,0,0,3,575,42,25,24,9,665,50,0,5,0,0,58,34,0,3,3,7,49,1215,100,62,31,23,1429,37,0,0,0,3,42,146,0,3,0,0,156,287,14,11,4,0,313,282,28,12,3,0,329,280,41,21,4
213011338,0,0,0,216,191,3,4,3,0,202,167,6,3,0,0,177,183,12,7,0,0,204,209,12,4,4,0,222,198,12,3,0,0,209,143,8,3,0,0,153,62,3,0,0,0,65,18,6,0,0,0,20,3,3,0,0,0,3,0,0,0,0,0,0,1495,57,32,9,7,1600,42,3,0,0,0,44,79,0,0,4,0,86,82,0,0,0,0,80,92,0,4,3,0,97,113,9,6,0,0,135,130,10,11,0,0,154,138,7,6,8,3,163,99,3,10,0,0,111,80,6,9,0,0,94,56,3,8,0,0,63,17,3,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,933,48,52,23,14,1073,65,4,3,0,4,71,70,0,6,3,17,101,2568,111,90,40,40,2843,53,0,0,0,0,53,427,5,8,4,0,440,832,23,11,0,7,871,896,43,29,5,4,976,860,69,21,3
213011339,0,0,0,74,49,0,3,0,0,54,56,0,0,0,0,63,36,0,7,0,0,44,52,7,4,0,0,70,45,3,3,0,0,48,46,0,4,0,0,51,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,429,12,25,0,4,467,64,0,0,0,0,65,30,0,0,0,0,30,37,0,3,0,0,41,51,3,7,0,0,58,48,3,5,0,0,61,65,3,8,0,0,73,57,4,7,0,0,66,70,0,3,0,0,75,52,3,3,3,0,58,30,0,0,0,0,29,13,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,516,10,38,9,5,576,48,3,3,0,3,52,13,0,0,0,3,19,1005,29,64,9,13,1119,5,0,0,0,0,5,64,3,0,0,0,68,110,7,0,0,0,120,75,5,9,0,0,92,90,8,8,0
213011340,0,0,0,143,93,3,3,0,0,101,58,0,8,0,0,70,81,9,6,0,0,99,89,7,8,0,0,106,103,6,8,0,0,118,68,10,3,0,0,82,31,5,5,0,3,41,3,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,805,40,48,5,6,899,414,0,4,0,0,424,340,4,4,0,3,353,116,0,3,0,0,118,125,0,4,0,0,132,97,6,7,4,0,112,125,7,4,3,0,139,150,11,13,5,0,183,132,11,7,3,0,163,89,3,8,0,0,101,64,0,6,0,0,69,18,4,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,1679,41,59,21,7,1808,84,0,3,0,0,91,45,3,3,4,7,61,2609,89,116,30,22,2864,33,0,0,0,0,33,198,3,10,0,0,211,259,14,13,0,4,294,202,15,14,0,3,226,142,20,14,3
213021341,3,0,0,184,147,0,5,0,0,149,144,0,10,0,0,156,140,6,7,0,0,153,154,5,12,3,0,179,171,9,7,0,0,181,112,3,4,3,0,127,49,3,0,0,0,54,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1203,41,54,11,7,1311,63,0,0,3,0,64,81,0,7,0,0,94,66,0,3,4,0,69,91,7,10,3,4,115,112,10,6,0,0,133,123,3,13,3,0,143,125,5,8,4,0,145,138,11,6,3,0,164,90,3,4,5,0,101,70,6,5,0,0,77,32,0,0,0,0,33,11,0,0,0,0,9,3,0,0,0,0,3,998,50,75,22,7,1148,83,3,3,0,0,88,29,0,3,5,9,43,2313,90,128,37,22,2592,44,0,0,0,0,50,278,0,5,0,3,288,520,13,17,0,0,556,551,25,25,3,3,595,522,34,38,0
213021342,3,3,0,37,33,0,7,0,0,43,36,6,6,0,0,49,31,0,4,0,0,36,38,4,5,0,0,46,36,0,6,0,0,44,24,0,3,0,0,26,13,3,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,273,20,33,3,3,330,104,0,0,0,0,105,67,0,3,3,0,72,45,0,3,3,0,51,43,0,0,0,0,49,40,3,9,3,0,59,71,4,7,3,0,84,54,0,17,0,0,72,55,4,7,3,0,66,48,4,10,0,0,64,43,0,3,0,0,46,7,0,3,0,0,14,4,0,0,0,0,6,0,0,0,0,0,0,580,28,58,21,4,688,31,0,3,3,0,36,9,0,0,3,4,19,900,42,98,30,10,1074,8,0,0,0,0,7,46,0,6,0,0,55,69,6,11,3,0,93,70,12,12,0,0,94,58,15,11,5
213021343,8,0,3,282,299,5,5,0,0,310,252,3,4,3,4,269,267,11,10,0,0,298,309,7,7,0,3,332,264,4,4,4,0,278,211,4,4,0,0,218,95,0,3,0,0,105,28,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,2159,47,60,11,15,2295,214,0,0,0,3,219,172,0,0,4,0,178,114,0,8,0,3,131,138,4,12,5,0,157,114,3,10,3,3,137,171,3,7,3,0,184,157,5,9,0,0,173,141,10,10,0,0,161,92,3,3,3,0,100,75,0,3,3,0,90,25,0,0,0,0,29,13,3,0,0,0,13,7,0,0,0,0,7,1426,37,68,26,17,1578,151,5,0,0,4,156,72,3,3,8,19,103,3810,90,127,41,52,4128,60,0,0,0,0,60,508,5,11,0,9,527,913,30,15,0,4,971,1177,47,28,3,4,1268,1180,59,29,3
213021344,0,4,0,117,80,3,11,0,0,95,51,10,4,3,0,73,55,14,8,0,0,84,59,15,15,3,0,93,69,14,9,3,0,89,35,3,4,7,0,54,19,4,6,0,0,33,3,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,519,74,63,18,3,677,37,0,0,0,0,35,47,0,3,0,0,50,56,0,3,0,0,59,70,5,11,0,0,94,57,11,24,5,0,92,87,11,27,3,3,124,68,3,29,3,0,101,49,11,19,4,5,87,65,5,13,0,0,81,31,0,14,3,0,53,9,3,8,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,580,52,139,17,13,807,31,0,9,0,0,42,21,3,3,0,5,31,1149,129,216,38,20,1554,22,0,0,0,0,27,102,3,5,0,0,113,263,9,12,3,0,289,214,24,30,7,0,276,225,29,25,3
213021345,0,0,0,5,9,0,0,0,0,7,3,0,3,0,0,7,5,0,0,0,0,8,8,0,3,0,0,6,3,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,52,4,8,0,0,66,9,0,0,0,0,9,9,0,3,0,0,5,5,0,0,0,0,10,11,0,6,0,0,19,4,0,3,0,0,14,15,0,0,0,0,13,16,0,3,0,0,16,3,0,3,0,0,7,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,22,8,0,107,3,0,0,0,0,7,3,0,0,0,0,3,130,5,34,10,3,183,0,0,0,0,0,0,12,0,0,0,0,13,13,0,3,0,0,16,9,8,3,0,0,22,14,6,3,0
213021346,5,0,0,175,124,9,5,0,0,137,75,11,6,5,0,98,92,12,6,3,0,120,134,23,6,0,0,164,124,25,13,0,0,157,94,21,10,0,0,124,58,12,4,0,0,76,11,3,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,990,125,64,12,6,1197,124,4,3,0,0,129,176,0,3,0,0,178,89,0,8,0,0,105,114,9,15,0,0,131,89,17,18,3,0,126,139,20,20,4,0,185,148,34,26,12,0,218,143,16,20,6,0,186,143,15,20,0,0,184,80,4,8,4,0,93,37,4,5,3,0,46,16,3,3,0,0,22,0,0,0,0,0,6,1293,126,149,40,6,1619,75,3,5,0,3,89,34,3,8,4,5,45,2394,260,229,53,18,2947,29,4,0,0,0,37,251,6,4,0,0,264,487,26,15,0,3,529,429,46,30,3,5,509,354,66,28,9
213031347,5,0,3,175,166,3,5,0,0,173,124,5,7,0,0,136,135,14,3,0,0,152,162,10,3,0,0,179,152,11,3,3,0,171,106,6,4,3,0,124,61,3,3,0,0,71,11,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,1166,64,41,12,5,1287,73,0,0,0,0,73,132,0,3,3,0,142,93,3,4,0,4,106,109,5,7,3,3,130,122,3,9,0,0,138,129,3,3,0,0,140,147,13,10,0,4,170,110,3,4,0,0,120,119,0,9,3,0,123,77,0,4,0,0,79,15,0,0,0,0,18,4,0,0,0,0,8,3,0,0,0,0,3,1133,28,56,17,12,1249,73,3,3,0,3,84,44,0,3,0,10,57,2412,92,103,27,31,2673,25,0,0,0,0,25,180,4,9,0,0,194,392,18,22,0,3,432,411,32,19,0,3,463,318,35,29,7
213031348,7,0,3,607,510,12,22,0,3,548,406,11,18,0,3,441,433,22,24,5,3,487,441,26,16,0,4,490,422,18,32,3,3,479,379,10,9,3,3,407,208,8,11,3,0,231,58,7,8,0,0,72,14,0,4,0,0,22,0,0,0,0,0,0,3730,135,150,17,20,4055,136,0,0,3,0,137,270,0,5,3,0,282,326,3,7,0,0,336,336,4,18,6,8,370,366,9,12,4,7,396,445,11,23,5,3,480,354,14,16,3,3,384,311,4,13,3,4,343,305,5,18,0,0,333,216,6,9,0,0,235,81,5,0,0,0,89,13,0,0,0,0,19,11,0,0,0,0,12,3174,59,122,40,19,3416,348,3,14,5,6,375,108,10,5,7,10,142,7359,210,292,60,62,7985,38,0,0,0,0,40,444,9,5,0,5,465,1070,16,24,0,3,1116,1062,53,51,0,9,1187,904,67,46,5
213031349,4,0,0,256,139,6,5,0,4,152,98,8,10,0,0,112,81,6,7,0,0,93,95,7,4,4,0,109,101,11,3,0,0,114,49,7,0,0,0,62,23,4,0,0,0,30,9,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,1073,50,38,8,4,1179,511,0,0,0,0,515,827,0,6,0,5,834,241,0,10,3,0,250,133,3,7,0,0,150,141,5,8,5,0,153,125,5,9,0,0,139,146,7,4,0,0,158,123,6,7,3,0,141,100,0,3,3,0,104,77,0,0,0,0,83,21,3,3,4,3,32,4,0,0,0,0,4,0,0,0,0,0,0,2455,34,58,19,9,2582,108,3,5,0,3,123,63,3,0,3,8,72,3699,91,106,38,25,3953,35,0,0,0,0,36,341,5,6,0,0,353,437,15,12,0,0,474,303,26,15,0,4,350,217,25,22,0
213031350,4,0,0,49,28,4,8,0,0,35,27,5,4,3,0,38,25,5,9,0,0,42,27,7,10,3,0,46,19,7,5,0,0,28,15,3,4,0,0,22,8,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,40,42,7,0,297,19,0,0,0,0,19,34,0,0,0,0,34,29,0,3,0,0,34,28,3,5,0,0,42,25,8,13,3,3,47,23,4,20,0,0,52,22,0,8,0,0,35,21,3,7,0,0,31,8,0,4,0,0,19,13,0,0,0,0,15,0,0,0,0,0,4,4,0,3,0,0,9,0,0,0,0,0,0,230,20,69,6,4,330,20,0,0,3,0,23,9,0,0,0,4,15,469,57,109,17,9,672,13,0,0,0,0,13,41,0,4,0,0,48,77,7,13,0,0,97,80,15,21,0,0,120,56,22,10,4
213031351,3,3,0,115,92,3,8,0,3,98,83,8,8,0,0,100,97,4,3,0,0,110,102,10,4,0,0,110,93,0,5,3,0,102,73,3,3,0,0,79,28,0,0,0,0,30,11,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,752,34,40,4,5,831,43,0,0,0,0,43,50,0,0,0,0,54,49,0,9,0,0,57,45,0,9,0,0,59,55,3,18,3,0,76,60,3,12,0,0,76,58,9,4,0,0,69,50,0,13,0,4,60,44,3,4,0,0,53,18,8,0,3,0,26,12,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,488,25,67,8,6,592,40,4,0,0,0,41,29,0,0,0,11,38,1303,55,105,15,23,1502,21,0,0,0,0,21,182,3,3,0,4,188,332,3,16,3,3,356,368,31,19,3,8,431,343,34,28,0
213031352,12,0,4,163,122,10,8,3,0,146,92,12,16,0,0,113,105,9,19,0,3,139,106,8,12,0,0,127,80,6,7,0,0,105,67,5,6,3,0,79,28,3,3,0,0,35,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,827,62,94,10,8,996,119,0,0,0,0,126,134,0,3,0,0,137,91,0,6,0,0,99,75,0,11,3,0,94,104,8,20,0,0,142,100,11,13,3,0,134,106,4,22,3,0,139,79,3,9,3,0,100,52,4,5,0,0,67,33,3,7,0,3,44,24,0,0,0,0,29,3,0,0,0,0,3,6,0,0,0,0,6,929,41,108,14,6,1105,70,4,3,0,0,85,25,0,0,0,3,36,1856,105,205,28,23,2224,32,0,0,0,0,32,191,4,10,0,0,207,362,13,30,0,3,409,342,32,22,4,0,404,299,45,30,5
