SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
125011584,0,0,4,3,4,11,3,9,0,33,0,0,7,0,5,11,0,7,0,37,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,0,15,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,18,15,37,60,19,46,7,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,9,0,0,4,0,0,6,0,3,0,15,0,3,0,3,4,4,0,0,0,16,0,3,0,0,4,3,3,3,0,15,0,3,4,3,0,0,4,6,0,21,0,3,0,4,0,0,0,5,0,22,0,4,3,0,0,0,3,5,0,23,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
125011585,0,0,6,0,0,3,0,3,0,12,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,4,21,3,21,4,83,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,3,0,3,0,16,0,3,4,0,0,3,0,9,0,20,0,0,3,7,0,3,0,4,0,20,0,0,3,3,7,0,5,0,0,19,0,3,3,0,4,0,0,3,0,16,0,3,3,3,3,0,0,0,0,12,0,0,5,0,3,3,0,4,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125011586,0,6,8,5,9,28,9,28,0,103,0,3,7,10,26,40,12,40,3,131,0,11,3,11,15,20,12,21,0,91,0,5,3,4,8,15,3,18,0,52,0,9,3,6,4,6,3,8,0,37,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,9,48,55,69,116,208,62,184,12,763,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,12,0,3,5,10,3,15,3,3,4,46,0,9,11,4,3,8,3,6,0,49,0,13,3,10,10,8,3,15,0,64,0,8,8,8,9,15,3,12,4,56,0,5,8,9,9,17,4,16,0,62,0,10,7,8,5,21,3,16,4,83,3,9,7,11,0,11,6,8,0,53,0,10,4,5,9,9,0,6,0,47,0,9,8,3,0,0,3,4,0,30,0,0,0,0,0,0,0,0,0,4
125011587,3,3,0,3,0,7,0,11,0,30,0,0,0,0,0,11,3,4,3,27,0,0,0,3,0,8,0,7,0,25,0,0,0,3,3,0,3,4,0,18,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,11,13,18,17,64,12,46,7,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,3,0,0,11,0,0,0,5,3,3,0,5,0,15,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,4,4,6,0,22,0,0,0,0,5,4,4,0,0,27,0,4,0,3,4,3,5,4,0,23,4,0,3,3,0,0,3,5,0,22,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
125021476,0,8,13,7,11,27,3,17,3,89,0,6,6,6,16,23,11,19,0,88,0,3,3,8,4,12,3,15,0,56,0,9,10,8,3,7,9,14,0,67,0,4,9,5,4,3,0,3,0,26,0,4,5,0,0,3,0,3,0,19,0,0,3,0,3,0,0,0,0,9,6,49,67,62,62,133,41,131,8,568,0,5,0,0,0,0,0,0,0,9,0,10,0,0,3,0,0,0,0,16,0,3,7,6,3,7,0,3,0,29,0,15,8,7,10,7,3,5,0,35,0,9,7,11,7,4,0,6,3,52,0,19,15,12,4,5,8,15,0,68,0,16,9,12,6,14,9,10,0,82,0,9,4,15,9,19,11,18,0,80,0,11,12,12,3,8,0,8,5,54,0,13,6,10,7,10,0,8,0,53,0,9,4,0,0,7,4,7,0,24,0,4,4,4,0,0,0,0,0,14
125021477,4,6,4,7,12,20,13,32,3,102,0,4,6,14,19,20,10,43,0,116,0,3,4,7,4,28,3,24,3,80,0,7,3,3,4,8,4,19,3,59,0,5,7,5,0,5,3,3,0,32,0,0,6,0,4,0,0,3,0,15,0,0,0,0,3,0,0,0,0,9,11,53,48,56,77,156,60,230,20,710,0,0,0,0,0,3,0,0,0,3,0,5,4,3,0,4,0,0,0,14,0,3,5,6,3,3,0,14,4,41,0,10,10,6,3,16,4,10,3,52,5,16,7,7,3,7,3,9,0,58,0,11,10,10,5,14,7,10,3,73,0,15,10,15,7,12,3,11,3,75,0,11,18,15,12,24,10,12,0,97,0,14,7,12,3,8,9,15,0,69,0,4,6,3,3,13,3,11,0,47,0,11,3,0,3,0,3,3,0,29,0,0,4,0,0,0,0,0,0,11
125021478,0,4,0,8,10,9,7,13,0,45,0,0,3,5,0,14,4,17,0,46,3,0,10,4,4,4,4,4,0,36,0,3,3,3,0,7,0,7,0,26,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,9,3,23,28,32,27,78,15,73,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,7,0,3,0,16,0,5,3,7,0,3,4,4,0,25,0,8,5,10,3,3,0,3,0,34,3,13,7,7,3,3,3,3,0,43,0,11,9,11,3,10,3,4,5,50,0,6,7,9,3,11,5,6,0,46,0,14,6,3,5,0,5,4,0,36,3,10,0,0,0,3,0,3,0,22,0,5,3,0,0,0,5,3,0,20,0,0,0,0,0,0,0,0,0,6
125031479,0,5,5,6,9,21,4,18,0,73,0,8,8,5,10,17,10,20,0,68,0,0,3,3,11,13,7,13,0,53,0,0,3,0,0,14,4,14,0,35,0,6,9,3,0,5,0,6,0,23,0,3,0,3,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,6,9,31,41,42,66,136,46,149,11,544,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,17,0,3,7,3,5,3,0,8,0,21,0,6,3,3,3,11,3,3,3,43,0,7,7,5,5,10,9,16,0,55,0,0,6,4,0,9,0,11,0,30,0,9,3,4,4,10,3,11,0,47,0,8,3,3,5,12,3,23,3,56,0,6,14,4,8,8,3,8,0,54,0,0,0,3,6,3,3,7,0,28,0,0,3,8,0,4,0,3,0,23,0,6,0,0,0,0,0,0,0,7
125031480,0,0,0,3,10,14,5,13,0,50,0,3,0,8,7,17,7,16,0,55,0,7,6,5,10,7,3,16,0,54,0,0,0,0,3,11,3,7,0,35,0,3,3,0,3,4,0,3,0,16,0,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,8,21,20,38,55,111,34,88,7,372,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,15,0,3,0,0,3,7,3,3,0,18,0,3,3,4,3,6,3,3,0,30,0,5,0,0,4,3,3,3,0,23,0,4,6,0,3,4,4,3,3,27,0,3,0,6,4,0,3,6,3,33,0,5,6,6,3,6,5,10,0,45,0,0,3,6,0,9,0,3,0,32,3,0,3,3,0,3,0,4,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
125031481,0,7,4,4,10,28,12,17,0,78,0,3,4,4,6,16,4,27,0,66,0,6,3,5,6,12,8,20,0,61,0,0,4,0,7,13,3,9,0,34,0,0,3,3,3,0,0,3,3,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,29,33,49,71,148,48,137,7,521,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,3,3,0,20,3,6,4,5,5,5,9,10,0,48,0,10,3,13,6,16,8,17,0,70,0,4,11,8,9,11,8,10,0,52,0,3,7,12,6,13,0,14,0,53,0,10,5,4,3,3,10,12,6,57,0,5,6,3,3,5,11,16,0,49,0,8,3,10,0,4,0,10,0,43,3,3,3,3,3,10,4,6,0,40,0,0,0,7,5,3,0,0,0,14,3,5,0,0,0,0,0,0,0,8
125031482,0,3,3,7,3,12,4,16,3,54,0,5,3,0,4,9,3,10,0,42,0,0,0,6,4,4,3,12,0,32,0,3,4,0,3,3,3,4,0,27,0,0,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,26,30,38,45,82,34,122,6,392,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,14,0,4,0,3,0,4,0,0,0,12,0,9,7,3,3,6,3,8,0,39,3,7,9,4,8,10,3,6,0,57,3,9,11,5,8,11,3,5,0,59,0,0,0,8,9,11,0,13,3,45,0,5,3,4,3,7,3,13,0,50,6,5,3,5,0,3,0,6,0,34,0,9,7,7,0,3,4,13,0,41,3,7,3,3,0,0,0,8,0,25,0,4,6,0,0,0,0,0,0,10
125031483,0,4,0,3,7,7,3,9,0,39,0,0,4,5,6,11,0,13,0,41,0,0,0,6,5,6,0,11,0,28,0,0,3,0,3,6,3,4,0,20,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,25,43,87,30,76,9,321,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,5,3,21,0,0,6,5,6,7,0,9,6,35,0,3,4,9,3,16,7,13,0,50,0,9,5,10,3,4,3,18,0,64,0,9,13,0,10,3,9,8,3,48,0,9,3,7,3,17,0,13,3,53,0,9,3,5,4,10,0,11,0,49,0,9,0,0,3,14,3,9,3,42,0,3,3,0,0,3,0,7,0,23,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
125031484,0,3,3,0,3,7,3,6,0,30,0,0,3,3,5,14,3,10,0,36,0,0,3,6,3,9,0,12,0,30,0,0,0,4,0,0,0,6,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,18,18,36,28,78,22,72,3,275,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,3,0,13,0,4,3,4,4,0,3,5,0,22,3,4,5,5,0,7,0,5,0,32,0,6,5,3,6,6,4,8,0,38,0,5,0,6,0,4,7,10,0,33,0,5,0,0,4,5,8,12,0,39,0,7,3,0,3,10,0,8,0,27,0,3,7,5,3,7,0,6,0,28,0,3,3,4,3,7,0,6,5,26,0,3,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0
125031485,0,3,4,5,6,21,7,20,0,59,0,3,3,4,8,14,10,14,0,56,0,3,4,3,8,14,3,13,0,52,3,0,0,4,0,7,3,4,0,30,0,3,0,0,0,6,0,0,0,8,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,12,45,33,49,43,138,43,130,10,499,0,0,3,0,0,0,0,0,0,4,0,4,4,0,0,3,3,7,0,21,0,10,14,0,5,10,7,6,6,58,0,13,11,12,12,5,10,14,0,65,0,10,9,14,7,11,3,14,0,59,0,8,10,10,10,21,4,14,0,75,0,12,4,12,10,8,4,14,0,70,0,4,5,6,3,13,11,14,0,56,5,3,3,7,10,17,0,7,3,59,0,5,5,6,7,10,0,4,0,33,0,4,0,0,3,0,0,4,0,21,0,3,0,0,0,0,0,0,0,9
125031486,0,4,3,3,10,36,3,38,0,99,0,3,4,9,13,19,6,42,5,101,0,4,4,4,6,22,3,26,0,77,0,3,3,3,7,12,4,24,0,58,0,0,3,5,3,5,3,11,0,33,0,3,0,5,3,3,0,3,0,16,0,0,0,0,3,0,0,0,0,7,10,26,35,46,77,151,37,212,13,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,4,0,13,0,0,0,0,4,3,0,9,0,23,0,0,3,6,3,11,0,3,0,26,0,4,0,3,8,9,0,3,0,25,0,3,3,0,0,8,5,6,0,21,0,5,3,0,3,7,0,6,0,27,0,3,0,3,9,10,0,6,0,30,0,3,0,0,4,3,0,0,0,11,0,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3
125031487,0,0,5,0,3,11,3,8,0,27,0,0,0,0,7,3,8,8,0,31,0,0,0,0,0,3,0,4,0,12,0,0,0,0,3,0,0,5,0,13,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,5,12,4,15,36,18,45,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
125041489,0,0,4,7,5,17,10,33,3,85,0,6,7,8,5,17,8,22,0,78,0,7,0,3,10,15,3,20,0,59,0,3,3,6,7,13,10,12,0,58,0,0,3,7,0,6,0,14,0,33,0,3,3,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,5,7,51,42,47,54,156,55,221,8,649,0,3,0,0,0,0,0,0,0,4,0,4,10,0,0,3,0,0,0,15,0,5,0,7,7,6,0,4,0,35,0,8,9,9,8,15,4,12,6,68,0,3,9,10,3,9,3,11,0,53,3,3,13,18,6,11,4,10,0,65,0,13,7,11,3,8,4,8,7,56,0,11,3,13,0,13,8,15,0,58,0,11,8,8,0,4,7,13,0,54,0,5,0,3,3,3,0,9,0,21,3,9,6,0,0,4,0,3,0,21,0,3,3,0,0,0,0,0,0,7
125041490,0,0,0,3,8,8,0,22,0,44,0,0,3,4,3,8,3,12,0,35,0,0,0,4,5,7,6,13,0,38,0,3,8,3,3,6,3,3,0,24,0,3,0,5,0,5,0,8,0,30,0,0,4,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,7,6,24,25,39,35,63,19,91,7,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,0,13,0,4,0,0,3,0,0,3,0,13,0,3,6,5,0,3,0,5,0,23,0,4,6,3,3,4,0,6,0,19,0,3,7,7,0,0,3,9,3,26,0,3,3,7,0,8,3,7,0,32,0,3,3,4,3,0,3,5,0,22,0,6,3,0,4,3,0,3,0,18,3,3,0,3,0,3,0,0,0,12
125041491,0,4,3,5,6,11,3,24,0,62,0,0,3,3,3,7,9,34,0,65,0,0,3,0,0,13,0,5,0,24,0,3,4,9,0,5,0,11,0,30,0,3,3,4,0,4,0,3,0,21,0,4,0,3,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,3,7,27,32,41,41,89,31,123,11,402,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,13,0,3,0,9,0,3,0,8,0,26,3,9,3,6,0,10,3,3,3,44,0,9,12,3,0,12,0,8,3,43,0,11,9,5,16,12,5,17,0,64,0,6,6,6,3,14,4,14,3,59,0,10,10,8,3,10,7,7,3,60,0,3,3,5,0,9,3,10,0,31,0,3,10,4,0,0,0,8,0,30,0,3,5,6,3,0,0,6,0,22,0,3,3,0,0,0,0,0,0,12
125041492,3,8,12,8,31,64,24,75,6,237,4,3,4,18,26,58,20,94,4,236,0,11,13,13,22,47,20,55,0,174,0,4,5,14,6,21,13,38,3,105,3,8,3,8,9,11,4,23,4,71,0,0,3,3,0,4,7,6,0,25,0,3,4,0,3,0,0,0,0,14,23,77,90,138,205,462,156,575,51,1763,0,3,3,0,0,0,0,0,0,5,0,4,10,3,6,10,0,3,3,35,0,9,6,4,15,26,7,13,3,88,7,11,6,17,18,24,10,27,5,127,3,14,13,19,18,28,9,29,7,136,5,11,13,20,19,26,9,35,7,133,0,14,8,11,14,20,10,38,0,122,0,19,18,7,7,22,14,39,7,135,0,17,9,16,6,28,12,38,5,129,0,14,11,4,4,12,6,27,7,89,0,8,6,9,4,9,3,14,0,48,0,6,0,0,0,8,0,9,0,21
125041493,0,5,3,3,12,6,3,22,0,57,0,3,0,10,12,11,0,4,0,43,0,0,0,0,3,7,0,7,0,33,0,3,0,3,3,3,0,3,0,20,0,0,3,5,0,5,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,4,3,30,22,38,40,76,16,74,8,315,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,4,3,3,3,0,0,19,3,11,3,4,4,5,6,8,0,41,0,4,8,5,3,10,0,9,0,42,0,6,4,0,0,4,4,8,0,31,0,3,9,4,6,5,3,5,0,37,4,4,3,3,6,14,3,10,0,46,0,4,0,0,3,0,3,14,0,34,0,7,0,5,0,0,0,6,0,17,0,0,0,0,0,3,0,3,0,13,0,0,0,5,0,0,0,0,0,5
125041494,0,0,0,9,0,6,4,4,0,22,0,6,3,4,0,6,0,3,0,26,0,3,3,3,0,3,0,3,0,20,0,0,0,0,3,7,0,3,0,25,0,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,8,14,19,27,18,53,18,42,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,4,0,0,0,7,0,4,3,0,0,5,3,3,0,22,0,7,3,3,0,4,3,3,0,21,0,6,3,3,0,8,0,5,0,27,0,4,4,3,0,5,4,6,0,23,0,10,3,0,0,4,0,6,0,21,0,4,0,0,3,5,0,0,0,15,0,6,8,0,0,0,0,3,0,18,0,3,0,4,0,3,0,0,0,11,0,4,3,4,0,0,0,0,0,13
125041588,0,3,3,6,9,10,5,22,0,55,0,3,5,6,7,15,11,23,0,63,3,0,0,0,3,10,0,26,0,41,0,0,3,3,6,5,3,6,3,31,0,8,4,3,3,6,0,4,0,28,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,4,23,25,38,50,91,32,123,6,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,13,0,4,6,9,4,3,0,7,0,37,0,3,3,4,0,14,4,15,0,44,0,3,3,5,5,11,4,8,0,44,0,3,4,6,3,9,3,8,0,33,0,5,5,3,3,0,0,10,0,32,3,3,3,0,3,7,0,12,0,27,0,3,0,0,3,3,8,3,0,24,0,5,3,5,0,3,0,0,0,9,0,0,3,3,0,0,0,0,0,3
125041589,0,0,0,5,5,11,5,9,3,38,0,0,0,8,7,11,4,8,0,30,0,0,0,0,5,9,4,4,0,23,0,0,4,0,0,0,3,3,0,17,0,3,0,3,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,3,16,24,24,44,61,21,57,7,252,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,17,0,3,6,3,0,4,0,4,0,29,0,4,0,5,3,3,0,9,0,24,0,6,7,3,0,11,4,6,0,42,0,7,3,3,3,3,3,9,0,33,0,4,0,5,3,4,4,12,0,29,0,0,3,3,9,7,3,6,0,36,0,4,4,0,3,3,5,3,0,20,0,3,3,0,0,0,0,0,0,13,0,4,0,0,3,0,0,0,0,13
126011495,0,4,13,3,3,26,13,25,3,85,0,9,6,4,4,23,14,35,0,91,6,9,8,8,11,26,6,22,0,83,7,11,13,8,3,16,5,15,0,69,0,9,6,7,0,0,0,7,0,34,0,5,3,0,0,0,0,3,0,18,0,3,3,4,0,0,0,0,0,11,13,59,64,52,43,139,52,149,5,577,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,15,0,9,6,0,0,3,0,0,0,27,0,11,6,6,3,6,0,9,0,44,3,7,9,8,0,6,3,3,0,41,0,11,6,10,7,14,6,4,3,67,0,12,13,8,7,12,8,8,0,65,0,17,8,12,5,19,3,15,0,69,5,22,4,10,10,8,7,12,0,68,3,15,7,3,4,9,6,4,0,54,3,16,6,3,3,8,0,3,0,36,3,5,3,7,3,0,0,0,0,22
126011496,0,0,0,8,9,18,11,30,0,78,0,8,6,14,4,19,10,29,0,89,0,9,5,17,5,10,8,28,3,89,9,6,4,7,3,22,7,16,3,80,3,7,0,5,5,9,3,11,0,43,0,5,4,0,0,3,0,0,0,17,0,7,3,0,0,0,0,0,0,12,15,67,45,67,54,120,44,160,10,576,0,7,0,0,0,0,0,0,0,7,0,6,0,3,0,3,0,0,0,11,0,3,4,3,0,0,0,0,0,15,0,6,6,7,6,5,6,3,0,48,3,12,6,7,0,10,3,5,0,49,0,14,11,14,3,14,0,8,0,65,4,15,7,13,6,8,10,9,0,67,3,7,13,8,5,13,8,14,3,75,0,8,5,8,0,9,3,16,0,54,0,16,6,4,0,3,6,10,0,50,0,11,3,9,3,0,0,10,0,37,0,5,0,3,3,6,0,3,0,25
