SA2_MAINCODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
309061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4,3,20,7,111,31,27,13,9,4,0,6,216,8,37,23,30,47,22,13,12,6,193,10,25,18,22,48,31,14,39,4,214,16,27,25,27,39,55,17,40,4,256,6,26,44,47,57,47,20,72,3,326,6,40,37,50,56,54,23,45,4,323,8,22,33,47,38,58,31,68,0,305,5,23,17,28,40,44,15,46,3,221,7,30,23,28,36,35,22,26,5,200,3,23,7,23,22,16,7,24,5,133
309061250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,52,12,3,9,0,4,0,0,90,5,17,17,7,18,14,6,3,3,87,0,9,8,17,21,19,11,9,0,92,3,8,15,11,14,15,13,10,4,92,0,10,15,19,10,19,3,15,0,93,0,25,19,17,19,30,7,30,3,156,3,12,18,28,15,35,12,27,3,149,0,18,19,20,19,30,5,37,8,163,3,14,22,25,11,27,3,26,0,139,0,10,17,15,12,13,0,19,0,87
309071251,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,3,15,46,10,124,38,37,47,37,14,6,11,323,14,53,61,86,92,94,39,39,5,478,12,22,33,62,116,98,77,51,7,474,22,31,45,58,79,125,73,87,6,532,17,25,47,71,76,138,75,93,11,565,8,53,62,76,93,130,63,113,5,606,19,31,33,66,90,128,69,106,13,548,10,26,27,48,60,82,46,85,3,399,16,16,15,43,49,63,33,75,0,310,5,17,16,26,16,30,18,27,3,149
309071252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,12,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,3,4,5,7,3,8,11,59,30,454,93,79,45,21,15,13,11,764,16,158,145,145,198,113,61,56,18,911,26,77,83,103,218,174,75,72,20,853,24,58,70,108,164,144,76,100,14,761,23,71,87,98,134,150,80,123,12,783,8,81,81,132,167,165,90,118,13,848,25,53,82,122,156,137,70,154,8,801,25,47,75,103,139,123,74,141,3,733,13,50,73,78,98,81,49,86,12,543,12,43,42,67,86,51,29,66,3,404
309071253,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,9,0,11,6,39,8,135,43,18,21,13,0,0,7,249,6,69,59,71,93,70,20,32,13,425,21,20,41,62,82,62,30,40,7,356,11,34,42,51,60,73,30,58,7,362,4,25,40,48,57,70,31,60,9,353,4,26,50,77,74,83,53,78,10,455,6,30,33,61,52,85,38,84,8,389,9,29,37,48,65,64,27,61,5,352,12,34,38,50,44,53,24,46,4,307,6,47,22,40,35,33,16,42,4,251
309071254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,0,32,10,3,6,0,5,0,0,66,4,7,7,12,9,14,12,12,6,91,4,3,5,15,20,13,9,23,0,93,3,8,8,9,16,18,11,50,0,128,0,9,3,12,17,19,12,37,0,112,0,11,16,11,21,29,16,36,9,134,0,14,8,7,13,31,14,47,3,140,0,4,8,16,20,41,16,36,4,145,7,6,15,11,11,21,12,26,3,110,0,10,3,18,18,17,12,20,0,98
309071255,3,0,0,0,0,0,0,0,3,14,0,0,0,0,3,3,0,0,0,14,0,0,0,0,4,10,0,13,0,29,0,0,0,0,0,0,0,3,0,11,0,0,0,0,6,3,0,4,5,16,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,6,21,25,10,28,32,138,26,311,85,80,138,98,47,38,21,839,39,112,108,149,444,398,179,231,52,1720,61,47,120,175,502,467,292,407,38,2109,65,78,146,161,484,486,311,621,34,2386,44,106,113,189,453,491,310,594,37,2334,50,72,103,166,423,479,327,593,30,2242,29,59,95,164,426,453,298,564,26,2129,44,58,71,140,425,371,263,497,30,1899,48,53,70,100,286,287,207,351,23,1417,28,49,61,75,177,158,111,200,16,863
309071256,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,7,11,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,9,6,0,6,3,4,8,49,20,279,74,57,34,11,5,9,18,514,23,104,97,133,91,50,27,60,18,595,15,41,42,66,91,70,42,99,5,475,16,36,32,79,71,70,25,115,7,460,13,49,44,67,78,68,40,110,13,483,6,50,48,82,95,80,40,128,4,535,7,30,38,66,97,71,38,162,10,522,8,27,36,57,75,64,24,116,6,405,3,24,36,46,52,36,17,75,6,298,11,26,23,29,40,28,11,47,6,213
309071257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,20,3,58,14,11,9,4,3,4,5,112,3,20,11,34,36,18,21,21,3,161,5,14,23,40,37,35,19,26,3,204,8,23,19,35,28,26,22,34,10,209,8,20,19,26,29,24,12,31,0,169,4,21,16,31,33,31,18,33,3,192,4,12,15,33,27,36,18,36,0,181,4,8,13,27,32,25,16,27,0,152,0,14,10,17,29,13,15,17,0,101,7,9,9,14,8,18,11,8,3,85
309071258,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,3,4,6,4,3,5,6,38,13,256,67,38,24,21,3,6,8,438,8,58,57,85,115,61,18,28,17,456,16,45,49,82,115,75,46,95,15,537,29,52,58,94,109,98,43,104,16,608,17,82,74,115,109,117,58,102,11,686,17,84,75,123,114,118,59,136,15,736,14,59,75,99,104,104,58,133,10,663,8,35,49,75,96,66,37,95,9,483,3,26,41,59,78,54,30,62,5,364,3,29,31,43,43,38,15,40,0,247
309081259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,5,3,0,0,0,0,12,0,10,4,3,12,10,3,3,0,44,0,4,0,3,12,9,0,6,0,35,3,4,7,7,15,10,3,3,3,53,0,9,13,12,8,16,3,11,3,67,0,13,11,18,10,13,3,11,0,77,3,10,6,10,9,13,3,9,0,71,3,9,6,10,11,19,7,15,0,77,0,10,8,17,3,9,4,10,3,62,0,11,6,11,7,6,3,13,3,69
309081260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,22,4,0,3,7,0,3,0,44,10,23,26,14,24,4,4,7,0,111,0,14,15,21,25,17,12,17,0,123,5,9,11,23,37,26,4,13,0,127,5,22,17,37,16,29,8,18,6,151,3,22,25,36,43,26,10,20,7,201,0,20,26,46,30,22,15,27,4,194,0,13,15,44,45,24,9,29,0,181,0,15,16,29,21,22,18,25,3,154,3,15,24,28,18,17,4,22,3,129
309081261,0,0,0,0,7,0,0,0,0,13,0,0,3,0,0,0,0,7,0,10,0,0,0,0,6,3,0,0,3,6,3,0,0,0,0,4,0,3,0,18,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,13,12,11,19,3,14,21,117,31,625,127,85,61,40,21,8,31,1028,39,341,249,265,365,228,85,82,31,1693,69,161,174,239,449,290,141,164,26,1715,80,133,171,222,369,314,132,184,35,1646,60,120,172,229,342,258,137,210,26,1549,38,121,192,235,369,319,145,229,29,1685,40,102,156,277,386,306,141,244,28,1671,40,87,160,242,323,258,125,242,20,1510,42,99,144,230,303,236,101,176,17,1339,37,101,95,141,184,152,46,75,18,856
309081262,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,9,3,0,8,8,42,3,75,17,25,43,26,4,10,8,207,9,71,64,87,189,117,41,38,13,619,14,44,62,87,225,166,70,77,16,772,30,44,63,91,188,139,88,109,16,757,24,61,82,105,172,155,83,100,9,780,18,49,73,109,168,175,74,131,5,795,18,64,55,101,174,125,72,135,16,762,8,29,41,81,155,105,58,86,5,572,10,37,42,86,115,74,43,92,5,509,8,35,37,50,61,41,17,41,3,296
309091263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,6,3,13,5,5,10,6,52,5,150,36,19,30,15,6,4,3,279,5,71,67,60,134,77,26,34,6,481,12,34,45,53,124,123,44,73,3,502,22,28,38,65,133,126,57,83,7,562,7,34,42,69,112,100,47,83,13,514,5,44,67,98,88,120,53,106,7,586,11,36,52,96,100,107,48,97,6,555,3,49,38,81,118,95,52,87,7,532,10,39,46,74,110,107,43,79,5,514,3,61,46,64,79,70,28,52,3,397
309091264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,5,0,8,10,46,4,124,33,25,59,36,23,9,16,335,18,57,31,49,110,141,62,57,11,540,15,23,34,42,162,142,94,101,9,619,13,29,51,50,177,170,88,129,15,719,14,25,50,65,137,153,94,134,11,695,15,39,37,73,160,174,102,158,10,765,9,21,45,65,181,175,109,202,11,816,7,16,38,66,158,180,123,177,5,773,14,21,44,57,139,111,76,128,11,596,11,27,34,49,89,73,60,76,4,423
309091265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,9,3,50,10,10,0,10,0,0,7,88,3,23,24,20,23,16,4,8,0,120,5,16,10,16,29,17,3,15,5,109,5,15,12,20,18,14,13,25,0,123,3,16,10,17,19,17,12,28,0,121,0,18,18,19,17,25,9,18,3,135,3,14,17,25,20,27,8,29,0,144,0,10,12,30,17,33,14,29,3,160,3,11,15,24,23,32,10,27,5,152,0,6,13,11,12,17,3,17,0,81
309091540,0,0,4,0,0,3,0,0,0,14,0,0,0,0,3,7,0,0,6,17,0,0,0,9,4,3,0,3,4,27,0,3,0,4,3,0,0,3,3,18,0,0,0,0,0,4,0,0,0,9,5,0,0,0,3,6,0,4,3,17,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,3,12,16,11,12,17,24,19,38,8,18,47,200,19,334,91,70,70,48,18,14,25,681,64,317,259,287,497,335,151,144,58,2096,131,215,252,334,770,574,249,347,63,2939,163,160,306,343,686,645,217,391,51,2969,106,161,285,344,586,579,219,382,39,2695,60,157,287,431,592,629,217,421,50,2829,60,113,224,422,638,622,247,437,37,2804,57,95,201,370,609,508,216,387,25,2474,92,114,180,351,560,425,192,339,26,2273,63,98,158,229,341,233,93,201,22,1446
309091541,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,3,3,8,7,54,14,189,48,34,24,15,8,8,9,341,13,95,87,70,114,89,35,35,12,557,16,45,67,69,149,95,70,82,17,621,26,47,63,64,126,102,59,101,7,589,15,50,52,74,111,130,52,109,10,600,8,50,67,92,99,107,58,112,9,605,15,37,49,99,133,123,74,117,9,656,9,32,61,101,111,107,66,121,5,621,9,33,49,77,107,95,45,93,3,507,15,44,51,67,68,59,29,51,0,381
309101267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,3,4,0,3,4,3,37,5,133,31,26,11,4,0,0,11,216,15,52,62,66,68,37,24,16,0,340,17,21,49,65,104,37,38,29,6,377,22,34,54,80,94,60,33,40,3,416,24,43,67,84,81,62,20,50,9,434,9,47,64,96,80,73,36,67,0,463,7,33,53,95,95,73,39,59,9,463,11,36,52,116,107,65,34,68,8,493,11,36,46,104,94,53,26,58,8,442,15,38,50,57,53,27,13,40,3,296
309101268,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,14,3,12,12,63,6,67,27,18,22,8,5,9,6,165,8,65,61,70,171,98,34,32,11,556,21,40,54,67,230,158,59,76,14,716,31,48,45,78,204,181,68,98,5,770,30,41,65,70,217,159,79,121,6,791,15,41,51,88,208,216,82,112,9,823,21,36,55,94,190,170,83,126,9,784,20,37,44,93,215,159,59,114,9,754,17,26,40,68,179,133,71,103,18,652,12,47,40,54,116,70,31,63,0,433
309101269,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,3,6,27,9,109,47,43,16,3,3,6,6,239,7,72,76,83,59,37,18,27,12,403,14,25,48,72,66,32,31,35,5,330,12,29,47,37,65,43,38,40,9,326,11,18,36,37,72,41,27,46,9,299,3,15,21,57,63,53,22,39,9,286,5,22,20,54,37,39,23,37,3,239,8,14,21,49,54,33,13,46,0,242,4,22,13,41,36,24,19,43,5,216,0,22,21,38,18,19,10,26,3,168
309101270,5,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,9,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,17,14,18,12,10,0,10,22,105,14,421,147,108,64,37,6,12,16,819,39,275,341,274,309,195,92,106,30,1656,52,162,327,211,381,310,145,156,41,1792,51,112,221,203,288,254,125,213,22,1494,39,79,129,164,237,210,120,197,23,1206,18,87,105,155,227,219,107,173,17,1099,14,71,101,183,207,207,104,181,17,1082,17,67,85,143,206,167,82,191,14,967,19,70,90,129,147,129,56,168,9,805,12,54,81,57,95,85,48,94,12,545
310011271,0,0,0,0,0,4,0,0,0,13,0,0,0,3,0,3,0,0,6,13,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,6,0,10,8,13,13,3,7,18,72,4,111,23,24,55,52,21,10,10,309,17,58,88,102,218,170,72,68,15,800,21,28,56,92,274,241,130,152,17,1017,26,41,46,79,259,251,139,211,22,1070,17,39,58,72,236,218,149,197,17,997,12,49,45,87,209,222,157,212,10,1003,14,28,50,78,227,250,136,225,15,1029,24,29,34,83,237,209,140,214,14,982,26,32,30,49,202,151,93,161,5,761,15,25,25,48,126,93,49,79,4,478
310011272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,0,0,4,0,0,0,0,21,0,12,11,10,7,18,3,13,8,73,3,9,11,21,19,21,13,17,3,118,6,15,16,25,15,20,5,18,0,120,7,3,12,19,17,10,7,20,0,99,3,9,3,13,12,16,12,18,0,88,0,15,16,28,20,20,13,22,3,126,3,9,9,22,18,25,8,13,0,106,0,13,13,18,13,16,10,9,3,96,3,9,10,16,13,17,4,15,3,91
310011273,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,8,6,0,6,9,41,12,206,57,39,12,7,3,4,3,338,10,102,57,56,74,42,15,14,10,377,17,42,42,58,86,79,34,36,10,409,20,39,55,59,73,60,22,39,7,383,8,42,48,56,64,56,27,41,0,345,6,50,62,66,72,67,26,70,4,412,3,50,50,66,58,80,38,64,11,420,9,36,27,59,64,72,30,67,3,360,10,32,32,47,54,51,24,47,3,299,10,36,15,24,20,30,7,26,3,188
310011274,0,0,0,0,0,3,0,0,5,7,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,12,13,3,10,12,60,6,166,52,36,25,10,8,9,14,337,14,78,77,75,139,96,44,40,16,575,21,27,37,67,207,141,75,62,25,661,39,27,54,69,193,135,89,125,18,746,17,29,51,92,196,154,90,126,14,767,20,33,52,74,227,195,121,146,13,879,17,34,50,68,198,181,110,143,14,821,13,37,38,67,170,144,94,132,9,704,16,38,33,48,124,96,56,94,4,512,9,26,33,51,81,64,36,59,10,366
