SA2_MAINCODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
302041044,0,0,0,4,0,0,0,0,0,0,35,5,3,0,0,49,6,0,3,0,0,16,900,140,129,11,8,1184,996,58,94,30,11,1184,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,0,0,85,0,0,0,0,0,0,37,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,16,5,0,0,0
302041045,3,0,0,5,0,0,0,0,0,3,15,11,8,0,0,38,9,0,0,0,0,11,446,87,87,6,3,633,632,8,39,9,12,700,5,0,0,0,0,5,7,3,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,5,0,0,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,62,0,0,0,0,0,0,33,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,5,0,0,0
302041046,0,0,0,3,0,0,0,0,0,0,30,4,7,0,0,41,11,0,0,0,0,11,855,78,96,4,10,1042,691,14,37,6,8,758,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,52,0,5,0,0,63,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0
303011047,0,0,0,6,0,0,0,0,0,0,25,10,7,0,0,45,5,3,0,0,0,7,504,166,134,7,6,822,619,65,92,12,7,794,4,0,3,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,3,3,0,42,3,0,0,0,0,3,3,0,3,0,0,6,3,0,0,0,0,3,0,0,4,0,0,5,5,0,0,0,0,7,0,0,0,0
303011048,3,0,0,13,9,0,0,0,0,9,99,4,9,0,0,116,15,0,0,0,0,21,2274,138,90,14,13,2535,1505,49,44,7,7,1615,7,0,0,0,0,8,42,4,3,4,0,53,3,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,23,0,0,0,0,0,0,6,0,0,0,0,9,6,0,0,0,0,6,9,0,0,0,0,12,20,7,0,0,0,29,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,11,12,3,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,9,135,8,3,0,0,143,0,0,0,0,0,0,26,0,0,0,0,25,3,0,0,0,0,3,4,0,0,0,0,4,34,0,0,0,0,34,15,0,0,0
303011049,0,0,0,9,3,3,0,0,0,9,67,5,8,0,0,81,9,3,7,0,3,17,810,116,121,11,12,1075,667,52,69,13,10,804,3,0,0,0,0,3,9,5,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,19,0,3,0,0,16,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,71,3,9,0,0,79,0,0,0,0,0,0,27,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,12,3,0,0,0
303011050,0,0,0,9,3,0,0,0,0,3,25,4,5,0,0,34,5,0,0,0,0,5,353,93,78,9,0,531,395,36,45,6,3,490,3,0,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,33,4,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,4,0,0,0
303011051,3,0,0,15,0,0,0,0,0,0,96,8,13,3,0,124,6,3,0,0,0,9,1584,230,173,27,15,2031,2331,72,111,23,9,2548,7,0,3,0,0,11,57,14,4,6,0,84,8,0,0,0,0,7,0,0,0,0,0,0,13,3,0,0,0,16,4,0,0,0,0,4,9,0,3,0,0,11,3,0,0,0,0,6,19,0,0,0,0,22,54,3,3,0,0,60,3,0,0,0,0,3,13,0,3,0,0,14,3,0,0,0,0,3,15,0,0,0,0,15,9,0,0,0,0,4,12,0,0,0,0,14,33,0,3,0,0,39,6,0,0,0,0,4,14,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,3,161,3,9,0,3,172,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,3,3,0,0,0,0,6,39,7,5,0,0,48,16,0,3,0
303021052,3,0,0,12,7,0,0,0,0,7,45,8,12,0,0,71,0,0,0,0,0,3,886,133,155,15,10,1205,845,52,63,12,5,969,4,0,0,0,0,9,13,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,18,3,6,0,0,26,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,14,6,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,63,0,0,0,0,0,0,17,0,3,0,0,22,0,0,3,0,0,5,0,0,0,0,0,3,12,5,0,0,0,18,8,0,0,0
303021053,8,0,0,20,3,3,0,0,0,3,121,24,18,3,0,164,18,3,4,0,0,23,1956,375,260,43,19,2650,1816,123,147,14,13,2110,3,0,0,0,0,8,22,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,10,3,0,0,3,0,3,6,0,0,0,0,11,47,0,0,0,0,51,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,8,4,0,0,0,0,3,9,0,4,0,0,14,16,0,0,0,0,16,7,0,0,0,0,7,15,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,6,123,5,6,0,0,137,0,0,0,0,0,3,32,0,0,0,0,30,3,0,0,0,0,5,11,0,0,0,0,13,28,0,0,0,0,30,19,0,3,0
303021054,3,0,0,6,3,0,0,0,0,3,68,4,0,0,0,72,3,0,0,0,0,3,1059,60,65,11,7,1189,808,28,34,3,3,876,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,15,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,4,35,4,0,0,0,43,0,0,0,0,0,3,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,14,0,0,0,0,13,10,0,0,0
303021055,3,0,0,17,5,0,0,0,0,8,110,14,10,3,0,142,17,0,5,0,3,28,1816,271,208,26,14,2330,2533,92,125,19,6,2770,22,0,0,0,0,23,53,3,0,0,0,61,7,0,0,0,0,6,3,0,0,0,0,4,33,0,6,0,0,35,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,10,0,3,0,0,13,114,7,0,0,0,120,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,17,0,0,0,0,19,4,0,0,0,0,4,20,0,0,0,0,24,18,0,0,0,0,23,0,0,0,0,0,0,26,0,0,0,0,35,0,0,0,0,0,0,12,0,0,0,0,10,216,4,10,0,0,230,0,0,0,0,0,0,102,0,3,0,0,103,4,0,0,0,0,5,16,0,0,0,0,16,79,0,3,0,0,81,7,0,0,0
303021056,0,0,0,9,0,0,0,0,0,0,30,0,10,0,0,46,3,0,0,0,0,3,541,120,117,14,8,793,614,42,75,8,5,740,5,0,0,0,0,4,13,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,0,19,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,3,5,0,0,40,0,0,0,0,0,0,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0
303021057,0,0,0,4,0,0,0,0,0,0,17,3,3,0,0,23,4,0,0,3,0,8,244,67,67,14,0,392,313,29,37,9,0,388,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0
303021058,6,3,0,46,23,0,0,0,0,20,420,27,30,13,5,496,40,0,3,0,8,44,5664,361,223,40,56,6341,5736,98,74,17,25,5953,36,0,0,0,0,38,153,8,5,4,0,160,14,0,0,0,0,13,8,0,0,0,0,8,74,0,3,0,0,78,3,0,0,0,0,3,39,0,0,0,0,39,5,0,0,0,0,5,49,0,3,0,0,52,258,4,0,0,4,264,19,0,0,0,0,20,35,0,0,0,0,35,10,0,0,0,0,9,59,0,0,0,0,62,10,0,0,0,0,11,28,0,0,0,0,34,70,0,5,3,0,79,0,0,0,0,0,0,64,0,0,0,0,66,3,0,0,0,0,3,17,0,0,0,0,15,458,0,7,0,4,467,8,0,0,0,0,8,247,0,0,0,0,251,27,0,0,0,0,27,21,0,0,0,0,25,101,0,0,0,0,111,42,0,0,0
303021059,3,0,0,15,10,0,0,0,0,10,131,9,17,0,3,162,9,4,0,0,0,17,1923,230,161,20,17,2345,981,78,79,14,8,1159,6,0,0,0,0,6,30,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,37,4,4,0,0,49,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,10,3,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,6,75,8,3,3,4,89,4,0,0,0,0,4,20,0,0,0,0,18,3,0,0,0,0,4,8,0,0,0,0,8,16,0,0,0,0,16,7,0,0,0
303031060,3,0,0,36,25,3,0,0,0,31,268,30,28,5,0,335,25,0,3,0,0,36,3851,309,198,51,24,4433,2789,35,46,19,13,2896,10,0,0,0,0,10,145,33,7,11,0,192,10,0,0,0,0,10,3,0,0,0,0,3,31,0,0,0,0,31,3,0,0,0,0,5,21,0,0,0,0,21,0,0,0,0,0,0,34,3,5,0,0,41,97,6,0,0,0,110,16,0,0,0,0,16,11,0,0,0,0,10,0,0,0,0,0,0,22,0,0,0,0,22,3,0,0,0,0,3,8,0,0,0,0,8,48,4,19,5,0,75,4,0,0,0,0,4,34,0,4,0,0,38,0,0,0,0,0,0,10,0,0,0,0,10,361,5,3,0,0,370,4,0,0,0,0,4,86,0,0,0,0,84,7,0,0,0,0,7,14,0,0,0,0,18,62,3,3,0,0,69,25,0,0,0
303031061,0,0,0,7,0,0,0,0,0,0,73,14,10,4,0,102,11,0,0,0,0,8,673,91,64,23,10,865,541,16,12,8,3,588,5,0,0,0,0,3,62,13,10,4,0,84,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,21,7,0,0,0,0,11,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,16,0,5,5,0,24,0,0,0,0,0,0,9,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,30,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0
303031062,8,0,0,19,10,0,0,0,0,12,78,10,9,3,0,101,12,4,3,0,0,21,1810,181,143,23,16,2177,1058,48,51,14,3,1179,5,0,0,0,0,6,13,6,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,3,0,0,7,3,0,0,0,0,3,14,0,0,0,0,18,22,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,11,9,0,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,108,0,9,0,0,118,0,0,0,0,0,0,20,0,0,0,0,21,3,0,0,0,0,3,8,0,3,0,0,6,75,0,0,0,0,76,8,3,0,0
303031063,3,3,0,20,0,0,0,0,0,6,91,23,9,3,3,131,19,0,3,0,0,20,1620,222,187,34,20,2082,1546,45,90,22,11,1713,12,0,0,0,0,13,47,4,8,5,3,59,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,8,0,0,0,0,17,52,5,3,4,0,71,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,12,0,7,0,0,18,0,0,0,0,0,0,10,0,3,0,0,15,0,0,0,0,0,0,6,0,3,0,0,9,97,0,4,3,0,109,0,3,0,0,0,3,29,0,4,0,0,33,3,3,0,0,0,9,4,0,0,0,0,10,22,3,0,0,0,25,10,3,0,0
303031064,0,0,0,8,0,0,0,0,0,0,27,18,13,3,0,62,8,0,0,0,0,14,696,125,89,26,3,949,530,35,43,20,0,624,5,0,0,0,0,5,11,7,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,7,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,3,0,42,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,17,0,3,0,0,18,0,0,3,0
303031065,4,0,0,46,22,0,0,0,0,22,257,32,19,4,0,319,24,0,0,0,0,27,3646,302,174,39,34,4200,3985,56,48,13,25,4132,16,0,0,0,0,16,229,23,7,10,3,269,7,0,0,0,0,7,0,0,0,0,0,3,45,3,0,0,0,45,7,0,0,0,0,6,26,0,0,0,0,27,4,0,0,0,0,4,52,6,3,0,0,62,112,4,6,3,0,127,20,0,0,0,0,17,11,0,0,0,0,12,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,10,22,0,3,0,0,30,65,0,3,3,0,71,3,0,0,0,0,3,76,4,4,0,0,84,0,0,0,0,0,0,4,0,0,0,0,4,316,5,3,3,3,325,3,0,0,0,0,3,89,0,0,0,0,91,7,0,0,0,0,7,23,0,0,0,0,21,72,3,0,0,0,76,24,0,3,0
303031066,0,0,0,5,0,0,0,0,0,3,18,9,3,0,3,41,3,0,4,0,0,12,427,116,104,17,12,672,446,29,44,12,6,541,0,0,0,0,0,0,10,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,19,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,11,4,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,53,3,0,0,0,60,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,10,0,6,0,0,15,6,3,3,0
303041067,4,0,0,53,13,0,0,0,0,14,245,26,27,0,0,296,37,7,3,0,3,47,3492,383,193,44,27,4137,1427,58,23,10,6,1525,5,0,0,0,0,5,137,11,8,3,3,154,4,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,45,0,0,0,0,46,124,0,0,0,0,126,9,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,3,10,0,0,0,0,10,20,0,0,3,0,30,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,5,0,0,0,0,5,172,4,3,0,3,185,0,0,0,0,0,0,52,0,3,0,0,54,4,0,0,0,0,10,9,0,0,3,0,14,35,0,0,0,0,36,7,0,0,0
303041068,3,0,0,16,3,0,0,0,0,3,89,12,16,0,3,125,8,0,0,0,0,9,1297,200,173,28,18,1718,608,50,75,19,8,749,3,0,0,0,0,3,20,4,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3,27,5,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,8,3,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,6,0,0,72,0,0,0,0,0,0,9,3,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0
303041069,0,0,0,14,3,0,0,0,0,3,85,21,8,8,0,120,3,0,0,0,0,8,638,131,63,22,10,863,424,9,14,6,0,463,0,0,0,0,0,0,195,20,9,6,0,234,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,0,0,57,15,0,0,0,0,20,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,34,3,7,0,0,50,0,0,0,0,0,5,36,3,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,39,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,7,0,0,0,0,11,8,0,0,0,0,7,0,0,0,0
303041070,3,0,0,50,16,0,0,0,0,16,298,7,14,0,4,324,30,0,3,0,4,35,4227,306,176,26,31,4766,1906,56,68,13,5,2043,16,0,0,0,0,16,80,4,3,3,0,90,4,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,28,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,18,0,0,0,0,23,78,3,0,0,0,84,11,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,13,6,0,0,0,0,11,24,0,3,0,0,25,17,0,0,0,0,22,0,0,0,0,0,0,36,3,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,174,3,7,4,7,186,4,0,0,0,0,4,51,0,0,0,0,48,5,0,0,0,0,5,16,0,0,0,0,16,43,3,0,0,0,45,20,0,0,0
303041071,0,0,0,6,3,0,0,0,0,3,12,3,3,0,0,18,0,0,4,0,0,4,222,141,120,20,3,497,367,44,93,6,3,518,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,8,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,3,4,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
