SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
110041199,9,26,18,17,55,57,25,49,0,247,4,15,10,7,22,24,8,21,34,140,141,472,359,461,734,589,351,665,72,3841
110041200,0,4,0,4,0,5,3,12,0,30,3,9,3,8,7,13,3,13,18,70,69,139,132,146,164,277,250,1001,54,2226
110041201,0,13,9,15,23,17,5,7,0,90,8,16,3,10,17,14,4,16,34,118,99,258,218,330,404,400,232,642,69,2654
110041202,0,27,22,26,33,25,10,34,6,187,10,18,8,13,22,20,9,22,62,182,215,749,659,833,1219,1044,428,745,107,6004
110041203,15,53,48,41,85,77,32,50,9,410,14,41,25,26,57,47,20,31,87,348,407,1108,1050,1278,2275,1618,838,1152,194,9917
110041204,6,15,7,30,100,80,55,69,3,365,8,24,22,18,84,75,30,36,51,346,151,348,277,422,1170,1327,791,930,118,5531
110041205,5,12,12,9,7,15,3,26,0,87,4,22,6,12,19,28,8,27,36,159,125,404,319,412,465,588,271,895,94,3586
111011206,5,27,29,33,57,63,18,40,3,291,6,15,12,16,31,35,9,21,41,183,206,818,754,744,1069,1037,462,597,83,5775
111011207,0,5,0,3,4,5,0,3,0,25,5,0,0,3,3,3,0,3,3,22,17,105,66,89,68,75,28,69,10,527
111011208,13,69,62,62,123,61,48,50,6,496,17,34,34,34,42,50,16,39,72,330,469,1746,1639,1683,2243,2058,948,1072,187,12046
111011209,24,66,60,75,193,128,86,84,9,726,19,53,27,36,96,73,36,46,84,461,330,1395,1061,1182,2155,1761,951,1216,184,10225
111011210,0,8,3,7,10,6,0,4,0,35,3,4,4,3,5,3,0,3,6,34,76,306,250,239,250,184,81,98,13,1491
111011211,0,6,3,9,15,11,3,11,0,54,0,6,4,3,10,12,6,13,8,56,28,111,102,128,157,181,65,127,19,910
111011212,0,20,8,20,6,10,5,11,0,79,0,3,5,3,4,3,5,9,15,47,64,387,257,279,247,230,120,180,29,1788
111011213,0,12,19,5,10,9,3,3,0,60,5,8,4,0,9,6,3,7,10,43,25,204,173,171,134,168,68,144,10,1097
111011214,9,40,29,25,63,67,51,38,0,328,3,23,20,23,52,38,11,23,34,220,211,977,738,716,1319,1024,511,641,74,6210
111021215,3,8,3,6,13,12,5,4,0,49,0,4,0,6,8,11,0,3,20,59,81,207,199,278,317,297,129,242,35,1789
111021216,0,12,3,5,0,5,5,4,0,35,0,3,8,6,3,6,3,11,5,36,33,159,128,120,109,142,40,95,8,844
111021217,3,15,6,5,15,10,9,8,0,81,8,9,3,4,29,19,9,17,22,120,108,316,285,342,503,434,264,356,45,2645
111021218,0,37,26,25,41,49,17,19,0,214,6,27,21,20,55,52,10,20,58,273,237,723,689,733,1293,979,557,669,108,5984
111021219,9,39,20,22,24,35,22,17,0,181,6,23,17,14,20,28,13,25,33,164,145,644,572,628,655,641,330,478,72,4164
111021220,0,11,8,13,12,13,8,0,0,52,0,6,3,0,7,12,3,7,5,43,38,200,111,121,201,230,129,171,21,1213
111021221,3,9,0,3,13,5,7,3,0,37,0,4,5,3,7,9,4,3,11,48,30,95,98,132,160,183,99,129,20,956
111031222,11,36,40,41,85,68,40,37,3,346,4,24,18,20,26,31,13,8,37,185,254,1432,982,973,1214,802,433,556,94,6737
111031223,9,15,11,21,78,83,46,53,3,325,8,26,17,28,80,78,34,47,56,364,180,371,472,539,1395,1529,919,1230,131,6766
111031224,15,50,56,53,127,106,57,93,3,559,10,40,31,34,64,76,29,40,90,410,405,1403,1190,1287,2475,2231,1221,1512,198,11917
111031225,10,49,26,26,65,45,35,31,0,274,17,23,18,24,45,32,8,23,61,253,515,844,1516,1528,1764,2331,674,1062,145,10384
111031226,0,12,6,7,13,15,0,12,0,73,6,3,0,3,11,22,3,5,11,68,33,198,159,213,278,272,122,250,17,1554
111031227,5,38,23,35,82,88,44,70,3,394,9,26,25,24,44,70,30,42,63,341,279,795,798,928,1581,1645,855,1095,141,8103
111031228,12,34,19,27,32,22,17,28,0,191,4,22,13,14,9,14,4,15,15,107,106,634,495,525,472,523,258,439,35,3501
111031229,8,58,43,49,107,82,44,47,3,441,13,46,38,32,88,83,32,65,128,520,735,1748,1894,2152,4726,3590,1761,2159,256,19020
111031230,0,0,0,3,6,7,3,4,0,24,7,10,14,9,30,35,22,26,28,178,147,108,164,194,773,1024,662,954,61,4082
111031231,10,29,15,27,47,25,17,23,8,197,8,23,13,17,35,51,8,14,47,217,298,1124,812,796,1668,1245,588,862,139,7529
111031232,3,7,6,5,10,6,3,4,0,47,3,0,3,6,10,6,0,0,10,37,76,184,266,223,333,322,123,137,32,1703
111031233,3,30,24,24,39,49,27,31,0,225,3,15,8,9,29,22,16,17,50,167,206,619,643,780,1077,1031,441,662,92,5553
111031234,9,13,21,15,29,20,16,18,0,145,4,20,11,14,21,17,8,11,29,128,281,547,754,826,976,1153,314,477,80,5391
111031235,7,26,38,39,106,93,39,53,0,402,9,18,13,39,67,74,18,29,46,306,153,525,458,607,1249,1218,588,798,86,5677
112011236,10,40,39,34,76,63,30,47,5,346,12,39,27,30,53,30,22,30,87,321,291,1188,1083,1422,1874,1217,673,994,176,8911
112011237,4,21,18,25,19,21,5,19,0,143,7,31,22,32,29,17,3,18,28,191,154,590,585,699,810,619,283,651,70,4464
112011238,3,8,11,6,11,8,3,5,0,50,3,18,14,10,12,12,4,13,14,103,58,342,284,341,247,335,137,277,38,2059
112011239,0,24,9,18,9,5,0,9,0,69,6,22,7,8,8,8,7,8,9,78,53,374,258,274,200,209,79,187,28,1658
112011240,10,31,31,34,41,39,13,24,3,220,19,52,39,58,62,59,15,45,63,399,189,957,877,1110,991,941,411,639,141,6253
112011241,0,9,7,7,7,10,0,7,0,46,0,10,3,5,7,8,5,8,13,65,39,207,140,174,172,148,125,202,32,1234
112011242,0,16,6,7,5,5,0,0,3,39,0,12,6,8,9,15,0,11,18,70,40,310,215,228,156,235,81,212,31,1514
112011243,9,28,14,9,16,30,11,10,4,136,5,38,20,26,14,22,6,13,42,185,106,512,437,483,419,387,156,330,85,2917
112021244,4,13,12,16,26,30,25,28,0,163,14,15,10,21,22,29,5,23,47,180,180,528,526,782,914,805,339,532,109,4715
112021245,0,3,0,3,3,4,0,0,0,17,8,7,3,7,11,3,0,9,14,63,42,159,158,195,188,197,91,367,39,1433
112021246,3,33,18,12,32,19,13,12,0,138,0,9,10,11,13,7,4,6,24,82,95,393,333,417,571,344,164,258,58,2644
112021247,0,3,7,6,5,21,8,13,3,77,8,14,4,3,8,25,3,13,30,109,65,321,247,301,334,370,172,391,59,2258
112021248,12,55,59,70,140,120,65,86,5,609,17,48,42,39,67,73,19,36,145,495,484,1715,1656,2210,3372,2361,1082,1549,264,14698
112021249,3,16,10,5,5,9,0,8,3,66,10,18,15,16,9,22,3,19,34,145,81,445,342,435,399,374,178,521,91,2880
112031250,4,33,19,24,8,18,8,26,3,144,7,25,14,12,18,19,8,24,34,165,112,726,517,621,637,555,267,592,66,4085
112031251,3,21,17,18,35,41,14,40,3,200,17,18,15,21,36,25,24,22,64,235,185,590,516,670,1035,691,396,572,111,4769
112031252,0,14,7,3,5,11,0,3,0,46,8,17,16,9,8,16,9,21,21,120,50,351,196,242,159,236,125,340,47,1745
112031253,3,17,8,8,10,12,0,15,0,83,7,19,17,15,6,9,3,13,21,103,80,423,338,348,266,308,131,357,55,2304
112031254,3,38,37,29,41,39,18,46,0,254,8,28,26,26,27,32,11,28,85,278,253,830,939,1270,1302,1084,430,758,175,7043
112031550,3,19,13,16,14,5,0,11,0,85,0,9,10,5,16,16,6,13,19,85,77,364,315,383,376,249,135,227,35,2161
112031551,0,3,5,0,0,0,0,3,0,12,0,4,0,5,4,0,0,3,4,16,10,67,59,81,62,87,45,77,5,500
112031552,6,43,24,51,54,88,30,49,5,345,8,32,17,21,32,37,14,26,56,247,163,824,603,859,1087,795,438,672,121,5559
113011256,9,46,34,48,114,88,52,67,8,457,16,31,29,33,73,66,28,34,84,389,294,1021,889,1007,1936,1450,802,1105,197,8703
113011257,0,10,7,3,12,19,12,12,3,84,14,22,25,15,43,51,15,20,52,259,256,399,444,521,1200,1195,589,1367,153,6133
113011258,4,17,9,11,26,27,19,23,0,141,6,19,9,10,23,45,16,19,48,190,153,414,308,418,806,947,413,686,103,4247
113011259,3,11,5,4,16,17,4,10,0,71,10,11,5,5,10,10,4,9,23,93,99,224,207,228,338,351,200,412,58,2127
113021260,0,3,0,4,4,3,3,6,0,22,0,0,7,3,9,5,0,7,12,49,64,161,140,141,231,184,135,369,35,1461
113021261,7,10,6,11,20,18,12,23,0,104,6,17,3,4,21,25,20,27,36,165,115,349,330,352,572,440,335,614,73,3174
113021262,3,0,3,0,5,10,0,4,0,29,0,6,4,9,13,19,5,12,17,79,54,133,99,130,184,195,112,309,47,1259
113031263,0,25,8,12,11,20,10,9,0,99,4,14,5,6,17,10,3,14,21,93,90,268,291,348,535,454,201,445,57,2697
113031264,4,8,7,4,7,3,7,6,0,39,0,9,8,4,7,9,4,12,21,74,49,176,156,182,240,201,126,266,50,1442
113031265,0,7,0,4,8,9,3,4,0,35,3,5,0,0,19,10,0,9,6,57,70,197,152,177,394,313,142,343,40,1828
113031266,0,12,11,11,17,24,15,17,0,111,0,9,8,10,14,16,6,16,26,95,90,330,223,301,369,398,216,493,71,2491
113031267,3,20,25,36,78,85,42,54,4,354,3,23,13,13,65,50,19,32,38,253,200,662,485,610,1317,1138,657,904,110,6080
113031268,0,3,0,0,9,7,8,3,0,40,3,11,3,7,21,32,16,8,20,127,81,200,157,230,739,658,331,358,63,2816
113031269,0,22,6,12,16,16,9,17,0,107,0,5,7,7,7,12,3,3,25,65,95,448,362,454,602,511,231,384,46,3138
113031270,6,60,66,68,152,155,77,91,8,676,20,46,38,33,73,86,26,59,116,497,615,1755,1518,1804,3357,2645,1329,2403,299,15731
113031271,3,5,10,17,17,9,9,10,0,80,11,10,9,13,13,19,6,15,42,138,148,406,375,406,734,812,442,1248,96,4673
114011272,0,20,12,15,7,9,9,9,0,87,7,19,11,8,13,14,3,3,17,108,101,511,342,392,339,386,208,461,55,2796
114011273,0,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,3,8,18,12,99,42,49,40,69,19,55,11,393
114011274,4,7,3,5,3,4,0,6,0,29,3,8,0,0,3,10,3,3,6,38,38,141,95,111,119,82,54,144,17,798
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,15,11,16,8,9,3,77
114011276,0,9,8,11,10,10,13,9,0,72,8,9,9,8,13,11,4,4,12,69,89,358,265,270,284,226,114,185,41,1830
114011277,4,20,21,15,38,30,25,25,3,189,3,14,13,5,35,25,10,20,40,171,142,613,477,522,682,598,412,578,96,4119
114011278,12,60,51,58,120,81,50,96,7,533,20,48,33,41,89,75,24,50,123,501,567,1550,1532,1817,3279,2614,1651,1757,296,15061
114011279,3,13,13,10,13,10,3,7,0,71,8,10,3,6,6,8,0,3,22,65,69,265,215,276,250,187,76,139,40,1516
114011280,3,3,0,0,6,3,0,7,0,21,0,4,4,9,6,0,0,0,12,39,31,139,96,119,99,94,34,70,19,696
114011281,3,8,4,7,3,3,0,4,0,29,0,3,5,0,5,4,0,3,3,32,18,71,67,56,65,79,35,93,5,497
114011282,7,22,21,36,39,31,13,30,4,210,11,31,24,23,17,22,11,13,56,192,211,950,736,751,782,665,309,582,118,5106
114011283,0,0,4,4,0,3,0,3,0,16,3,8,3,0,3,3,0,7,13,40,30,152,97,96,73,95,31,134,13,720
114021284,3,38,37,39,41,44,23,36,4,266,4,24,28,26,26,30,16,35,48,229,195,915,864,916,998,990,511,812,90,6288
114021285,0,7,3,3,0,0,0,3,0,19,8,11,4,5,3,0,0,6,6,35,21,90,65,58,54,67,15,87,13,476
114021286,9,25,26,31,39,33,23,34,4,225,3,17,16,24,32,23,17,22,30,177,120,624,501,573,760,638,340,580,68,4214
114021287,6,16,17,20,44,28,22,35,0,184,3,22,20,20,36,28,14,26,30,194,122,537,440,461,898,741,440,686,78,4385
114021288,0,3,6,3,5,5,0,0,0,32,0,6,16,3,3,5,5,10,4,55,19,140,143,91,110,148,67,199,14,932
114021289,3,14,7,13,12,4,0,11,0,52,3,22,10,8,9,12,3,17,19,104,46,363,203,215,173,234,91,273,38,1645
115011290,3,35,25,28,23,25,15,13,0,164,3,23,12,24,13,24,4,13,36,145,95,756,595,593,594,645,268,465,62,4071
115011291,17,79,77,53,137,161,65,97,4,699,14,73,74,61,211,258,68,150,214,1131,573,1741,1945,1919,4466,6175,2362,3986,414,23580
115011294,0,7,8,9,14,4,3,3,0,43,0,12,3,4,4,11,0,6,3,41,24,155,112,111,115,166,53,125,3,866
115011296,0,8,3,19,3,10,5,7,0,59,7,19,15,7,11,34,3,9,22,125,65,255,211,211,420,665,262,543,38,2679
115011553,9,46,58,56,125,185,87,128,10,698,24,56,48,38,129,159,48,88,76,660,195,1077,886,811,1683,1884,794,1309,161,8804
115011554,0,4,7,4,0,4,5,9,0,38,0,7,3,6,0,7,0,3,4,38,45,173,212,249,214,162,78,149,18,1303
115011555,4,51,24,31,35,30,25,19,0,213,6,26,12,19,23,30,4,17,41,179,199,1463,887,724,825,627,282,406,75,5481
115011556,0,14,15,13,24,25,6,14,0,113,0,9,19,8,7,20,0,11,21,97,50,428,342,277,282,326,127,271,41,2145
115011557,0,10,3,0,0,3,0,0,0,19,0,0,0,0,3,3,3,4,3,22,15,93,59,60,56,94,28,62,5,469
115011558,0,7,16,7,16,12,10,8,0,63,3,18,14,11,7,14,3,9,17,93,68,539,414,320,246,361,134,274,38,2393
115011559,3,27,16,15,12,15,6,16,0,115,4,20,11,9,13,39,3,18,38,153,92,571,465,441,462,656,274,599,70,3636
115021297,12,80,49,42,51,65,42,53,3,391,14,62,34,42,54,64,30,53,62,418,232,1347,1034,980,1129,1466,722,1376,154,8433
115021298,0,17,9,12,10,9,6,16,0,79,3,11,13,8,26,16,4,14,18,109,40,272,209,184,254,288,118,281,36,1697
115031299,0,3,0,3,0,0,0,3,0,16,0,0,5,6,3,0,3,8,3,33,15,88,71,61,50,81,35,94,12,507
115031300,4,29,21,18,15,25,7,36,0,148,13,31,19,17,27,37,13,34,32,224,106,499,418,419,447,661,223,750,73,3600
115041301,5,18,17,22,31,74,18,68,0,256,7,26,37,30,76,68,30,55,50,375,118,522,507,563,766,975,423,996,96,4954
115041302,9,44,44,31,38,42,27,39,3,262,3,37,22,20,16,42,16,37,54,239,158,1221,824,653,781,906,394,792,125,5853
116011303,26,75,95,83,238,206,86,136,8,958,20,69,78,91,279,208,77,130,209,1166,601,2038,1946,1894,4997,4147,1791,2353,438,20205
116011304,3,14,4,6,0,9,3,9,3,58,3,10,12,0,15,23,5,3,19,88,59,248,258,263,316,292,146,220,38,1846
116011306,3,19,7,6,13,7,7,9,0,61,3,11,11,3,15,19,4,8,21,81,57,346,232,222,313,321,120,215,58,1894
116011307,12,55,47,61,158,200,78,148,5,771,25,80,82,94,214,284,88,145,132,1140,289,976,1034,1121,2724,3201,1373,2175,278,13152
116011308,3,41,29,22,49,56,32,39,3,273,4,37,37,34,64,64,14,39,76,371,174,814,771,678,1619,1200,568,879,156,6857
116011560,0,3,4,3,4,3,3,0,0,29,0,5,5,5,6,5,0,10,14,51,41,113,152,136,155,176,79,145,28,1024
116011561,0,10,8,11,10,9,3,6,0,54,4,8,11,8,9,7,0,8,17,74,34,195,207,237,277,261,109,209,40,1579
116021309,0,18,10,7,15,5,0,3,0,63,0,6,16,3,6,14,3,16,16,82,50,284,223,188,260,256,113,231,36,1644
116021310,4,28,25,26,29,31,9,13,3,160,3,19,20,23,19,20,3,22,31,161,105,738,523,480,546,628,231,432,72,3761
116021312,7,17,27,21,45,44,20,41,0,221,7,33,27,30,91,98,28,74,62,454,157,705,618,652,1149,1248,632,1411,130,6695
116021562,0,0,0,4,0,4,0,3,0,12,0,0,0,0,0,3,0,0,0,8,11,27,24,35,44,42,14,39,0,237
116021563,0,14,12,15,8,14,0,13,0,84,3,3,7,15,8,20,5,13,20,86,61,394,331,316,430,418,171,294,48,2463
116031313,0,8,9,3,5,4,3,3,0,36,3,8,3,4,3,4,0,0,24,60,39,257,196,237,212,237,94,148,35,1469
116031314,3,4,6,11,32,35,17,25,0,140,3,24,15,19,111,113,33,72,71,462,95,250,298,350,1280,1195,540,929,141,5075
116031315,3,4,14,3,8,9,3,9,0,59,6,7,7,6,14,11,3,12,30,92,87,382,312,293,349,328,118,243,59,2163
116031316,0,8,10,7,3,4,0,4,0,34,3,11,8,4,12,7,0,9,13,75,36,133,135,153,184,184,62,159,31,1073
116031317,11,41,34,41,57,76,42,64,8,363,8,30,28,33,70,55,25,33,101,383,230,957,814,845,1554,1164,502,656,197,6918
116031318,10,19,20,25,123,119,60,96,9,477,23,66,71,102,361,305,113,154,237,1438,380,681,841,1176,5264,4225,1994,2953,448,17965
116031319,8,32,27,18,58,55,25,47,3,272,17,35,35,38,76,93,30,61,129,508,296,792,886,1118,2026,2154,981,1852,258,10369
117011320,0,5,6,8,15,24,16,20,0,97,7,17,34,12,77,95,36,67,71,423,132,179,328,275,1282,1428,875,1093,118,5710
117011321,4,9,22,19,52,83,26,62,3,279,7,25,38,40,97,131,37,59,76,514,148,364,561,510,1334,1785,785,1489,153,7125
117011322,3,41,40,51,98,120,49,73,4,475,25,52,83,64,160,186,60,104,222,963,884,1198,1936,2276,4549,5462,2333,3333,447,22409
117011323,4,17,19,21,40,37,17,15,0,176,7,15,18,22,27,31,10,11,37,176,149,786,624,551,670,691,286,409,78,4245
117011324,3,4,6,3,38,37,13,35,0,141,3,14,8,10,58,50,11,37,41,235,134,115,217,232,1085,1108,568,839,83,4383
117011325,3,14,11,23,45,20,15,12,0,141,13,31,32,28,49,63,23,26,154,426,769,811,1613,2321,3520,3084,1587,1399,340,15444
117021326,13,66,72,73,154,165,72,71,13,697,21,102,126,80,196,202,70,117,153,1069,302,1330,1671,1392,2739,2706,1114,1662,284,13196
117021327,7,23,29,22,33,46,10,28,3,191,3,37,27,18,32,47,15,37,42,258,131,663,634,528,836,911,426,811,92,5022
117021328,6,21,30,33,45,91,34,73,3,332,8,34,45,26,70,89,37,58,65,424,123,435,594,513,1110,1263,646,1047,102,5836
117031329,3,31,37,45,62,60,28,39,5,313,13,45,38,20,65,106,37,53,89,469,383,854,1433,1149,2007,2872,1161,2021,183,12058
117031330,21,61,87,70,275,301,134,192,14,1148,31,80,146,100,333,411,146,214,238,1699,532,1238,2000,1687,4981,5834,2813,4114,429,23631
117031331,8,36,39,41,65,55,24,66,7,337,6,23,33,23,43,56,13,41,48,291,195,902,913,655,1285,1286,642,1233,111,7213
117031332,23,95,61,75,150,113,46,48,7,625,16,59,56,45,74,113,26,54,188,627,778,2405,2230,1904,4147,4403,1566,2761,406,20610
117031333,5,38,55,69,80,94,45,50,7,453,18,40,53,40,69,142,46,65,127,613,455,919,1362,1053,2438,3237,1962,3256,268,14953
117031334,19,49,65,73,161,159,64,78,3,673,41,103,114,74,206,321,113,189,335,1490,1075,2546,3215,2624,7888,9134,3897,5860,594,36837
117031335,16,47,48,42,123,108,58,62,3,494,24,50,59,40,90,131,60,89,157,701,400,975,1286,1043,3182,3341,1654,2434,276,14583
117031336,30,63,101,119,264,183,82,114,7,960,28,91,114,102,216,324,111,212,259,1449,828,1705,2711,2448,6245,7055,3477,4862,486,29817
117031337,162,381,598,500,1305,1192,597,706,62,5494,259,760,1066,648,1624,2437,740,1324,2884,11743,9390,13686,23866,20191,62007,85559,37924,62963,5231,320828
117031338,25,77,74,89,265,209,90,163,9,1010,28,52,70,65,200,227,91,130,141,1003,347,974,1399,1082,3084,3338,1559,2395,270,14447
118011339,5,39,20,27,19,30,9,39,7,193,3,24,16,21,23,38,9,33,27,193,74,507,460,399,372,628,262,499,58,3253
118011340,3,43,25,35,47,40,16,29,4,247,6,31,40,31,12,43,10,31,32,229,93,657,724,558,521,723,310,643,78,4309
118011341,15,91,101,76,123,132,65,76,8,684,17,55,75,45,78,103,30,70,159,628,422,1892,2242,1818,2797,2789,1259,1796,294,15305
118011342,3,4,3,0,3,0,0,3,0,21,0,3,0,0,0,0,0,0,0,6,7,21,12,11,26,16,8,13,0,106
118011343,14,69,89,55,80,100,47,58,3,499,15,63,50,39,53,81,25,80,73,470,228,1249,1291,1005,1268,1727,843,1654,160,9423
118011344,3,15,16,11,5,15,9,7,0,86,3,21,13,11,5,19,0,12,10,93,24,260,222,206,134,273,100,220,29,1464
118011345,9,46,55,35,68,49,24,43,3,338,9,54,57,28,46,83,33,77,71,452,255,1169,1010,849,1190,1868,1067,1888,150,9443
118011346,3,32,31,14,16,28,6,22,3,154,8,28,24,18,22,29,9,18,43,201,112,605,560,427,494,713,497,739,84,4242
118011347,3,16,21,20,14,15,13,13,0,124,4,18,20,9,7,21,5,21,21,135,58,419,425,359,336,505,222,441,45,2815
118021348,8,38,34,27,23,29,20,26,4,206,3,37,19,17,15,31,3,31,40,203,92,683,590,472,439,639,232,555,94,3793
118021350,8,26,37,25,41,40,12,27,3,216,5,24,29,26,37,34,14,26,47,241,154,503,544,509,946,1210,392,691,105,5047
118021564,3,21,12,21,17,22,12,19,0,125,7,16,28,19,20,24,18,22,94,241,248,1635,943,679,2199,1511,654,1191,208,9264
118021565,0,14,20,14,20,17,10,23,0,119,3,17,17,10,7,20,0,4,24,105,55,429,366,258,275,333,125,242,44,2114
118021566,0,3,6,14,12,16,9,5,0,60,3,9,13,10,4,13,3,8,23,89,82,262,264,253,374,322,128,212,33,1923
118021567,0,12,9,8,8,12,4,9,0,74,5,10,12,6,3,3,0,3,10,55,29,198,194,151,162,232,101,166,27,1264
118021568,0,23,11,17,14,22,9,10,0,104,0,10,8,10,13,12,3,3,12,70,47,322,300,266,347,359,152,202,37,2028
118021569,3,29,28,13,17,31,17,31,6,165,4,17,13,12,8,17,3,13,32,118,121,467,510,479,708,760,343,499,74,3962
118021570,3,20,28,27,35,34,24,29,0,205,13,34,33,14,29,64,11,31,111,329,499,955,1531,1278,2275,2836,957,1533,229,12098
119011354,4,16,14,18,12,16,4,10,4,100,4,27,19,19,17,23,3,4,39,161,105,510,436,413,496,472,179,333,89,3027
119011355,12,34,32,30,111,111,41,52,8,422,8,36,40,28,133,84,27,47,134,532,193,336,379,467,2416,1819,920,1092,221,7854
119011356,12,39,24,39,77,106,51,85,8,437,32,74,74,72,301,288,111,112,183,1256,265,807,853,908,3294,3159,1385,2026,329,13039
119011357,0,38,21,17,35,41,9,25,3,197,19,50,49,50,66,67,22,34,88,437,179,771,707,667,1130,1203,518,880,203,6246
119011358,4,31,18,30,41,54,15,39,3,242,4,17,25,26,56,59,16,18,39,247,67,463,418,387,705,734,253,476,67,3575
119011359,6,23,19,18,22,26,9,19,0,137,11,16,7,9,34,26,8,14,28,147,108,546,412,388,586,600,228,432,72,3371
119011360,4,21,28,22,19,38,10,11,0,152,6,14,18,14,17,16,3,10,39,135,104,590,514,455,515,455,216,315,74,3237
119011361,4,13,17,15,12,10,3,12,3,87,8,23,15,11,20,22,5,10,37,152,55,321,323,306,372,363,131,246,69,2185
119011571,5,40,38,37,78,42,21,20,4,279,3,36,23,28,54,49,26,20,89,324,240,1035,971,850,1768,1128,564,613,180,7333
119011572,6,57,56,39,98,91,38,70,8,454,13,60,56,54,187,132,33,59,148,741,271,891,1138,1039,2156,2211,698,1146,262,9803
119021362,3,27,23,19,35,45,15,27,4,200,7,33,34,30,49,45,14,23,51,272,88,429,476,431,711,717,262,472,102,3684
119021363,7,43,48,29,57,62,34,42,3,329,13,45,58,34,51,61,12,17,111,394,202,814,988,874,1391,1488,456,729,182,7130
119021364,4,41,31,30,53,69,29,51,3,305,14,34,39,33,142,119,41,77,96,602,146,587,646,606,1425,1526,706,976,175,6799
119021366,7,34,19,24,40,43,30,28,3,225,8,37,32,26,73,76,16,25,63,355,117,460,478,454,841,940,374,558,120,4349
119021367,8,34,24,19,28,31,8,21,0,168,3,27,15,22,27,26,10,17,32,170,86,581,428,353,509,484,179,248,73,2948
119021573,4,19,8,15,16,17,8,11,0,95,9,20,17,17,26,27,10,14,53,190,68,357,413,379,512,476,218,331,100,2844
119021574,0,3,3,0,7,0,3,0,0,19,0,5,5,0,5,5,0,0,14,35,21,112,116,114,115,118,47,66,30,726
119031368,8,37,45,43,54,58,27,32,3,308,15,58,43,31,66,55,4,19,105,398,319,1507,1438,1142,1937,1611,592,753,200,9503
119031369,4,40,34,26,35,27,14,16,3,199,3,19,15,8,21,25,4,16,25,131,70,586,526,432,439,505,192,318,64,3132
119031370,3,15,3,3,8,10,6,18,0,69,3,10,5,9,7,13,6,3,26,85,42,279,252,238,295,269,122,200,48,1754
119031371,0,17,16,5,9,16,11,14,0,86,3,4,14,13,9,11,4,4,18,85,73,303,255,200,302,400,152,225,37,1957
119031372,8,42,41,38,55,91,53,64,4,393,12,47,44,39,83,88,35,46,45,438,125,633,597,558,991,1134,513,799,109,5458
119031373,4,13,8,9,26,15,23,22,0,115,6,12,15,8,19,18,13,3,44,128,37,274,265,203,321,301,169,207,66,1847
119031374,0,29,27,18,28,31,14,18,0,163,3,21,20,14,16,13,3,12,29,141,134,590,537,474,626,598,274,467,70,3766
119041375,0,17,16,12,52,25,13,27,0,168,14,25,32,16,55,61,7,23,40,271,103,375,435,406,864,772,382,603,79,4015
119041376,3,36,23,20,26,21,17,29,0,170,5,22,19,15,18,19,8,8,35,143,89,455,436,437,577,507,226,376,75,3177
119041377,0,15,26,13,29,21,4,5,0,109,7,10,14,14,18,19,3,12,29,119,49,296,288,264,296,369,126,295,44,2025
119041378,3,25,21,19,34,43,33,33,3,215,10,30,41,14,39,67,16,16,104,328,425,751,1369,1291,2171,2864,835,1211,200,11123
119041379,3,20,19,15,39,36,17,26,3,181,9,19,22,11,22,23,7,13,20,147,79,334,342,303,413,481,184,303,56,2497
119041380,0,14,11,6,15,8,9,5,0,63,0,14,10,8,10,19,6,16,24,103,59,282,294,202,370,377,149,248,49,2028
119041381,9,27,21,17,57,47,20,38,0,237,8,40,45,22,70,61,16,24,61,346,131,654,817,581,1307,1090,441,672,119,5801
119041382,5,13,17,22,19,21,3,10,4,112,0,16,6,11,6,18,3,11,28,99,75,441,368,305,325,408,147,283,66,2410
120011383,0,31,32,17,35,36,16,38,4,207,7,34,28,19,24,43,18,33,44,246,98,628,545,475,562,779,279,642,104,4120
120011384,34,49,53,64,266,211,71,112,8,863,17,53,68,45,119,143,33,77,216,779,626,1203,1699,1560,4362,5467,1906,2601,405,19822
120011385,5,42,28,28,29,39,22,33,0,223,6,29,20,19,29,39,4,25,41,211,112,704,664,519,610,645,273,534,93,4141
120011386,8,46,49,42,67,83,52,67,9,424,8,34,37,20,46,56,16,28,60,296,122,807,764,589,818,966,428,770,118,5380
120021387,3,38,24,35,29,26,6,28,4,195,6,32,26,23,25,41,19,32,36,246,145,674,663,577,659,918,400,831,91,4956
120021388,7,58,60,51,106,75,47,60,9,468,10,43,45,45,90,92,31,61,92,510,282,1292,1270,1158,1828,1999,958,1446,196,10426
