SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
305031125,0,0,0,0,5,10,6,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,11,45,26,44,61,47,29,27,0,299,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,0,0,14,0,9,9,0,0,0,0,0,0,21,0,3,4,0,0,0,0,0,0,13,0,4,10,12,8,4,0,3,0,39,0,4,13,5,10,9,7,14,0,59,0,0,8,12,20,27,7,7,0,77,3,0,7,4,22,22,7,20,0,85,4,3,0,3,11,14,14,22,0,71,3,3,0,0,8,3,0,5,0,28,0,0,0,3,3,0,0,4,0,13,0,0,0,0,0,4,3,5,0,12,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,10,50,49,44,86,84,48,88,3,451
305031126,0,0,0,0,5,3,0,3,0,15,0,0,0,0,4,6,0,3,0,14,0,0,0,3,3,3,0,0,0,15,74,179,180,211,290,213,50,69,18,1285,3,0,0,0,0,0,0,0,0,8,0,31,0,0,0,0,0,0,0,37,4,32,4,0,0,0,0,0,0,34,0,17,11,3,0,0,0,0,0,38,0,16,28,6,4,0,0,0,0,61,8,23,47,33,22,3,0,0,0,142,6,15,51,56,39,16,11,3,0,204,12,10,36,54,130,55,24,13,0,337,34,7,22,61,306,136,46,19,6,640,22,8,10,27,287,105,40,20,3,517,12,3,5,19,112,84,16,14,0,268,3,0,0,8,58,30,13,10,0,126,3,0,3,9,50,41,32,22,3,157,0,0,4,0,0,9,4,10,0,22,0,0,0,4,9,7,4,0,3,25,117,164,217,280,1031,494,183,115,14,2613
305031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,5,79,67,54,40,20,6,8,4,297,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,0,13,0,0,5,8,3,0,0,0,0,21,0,0,4,17,3,6,0,0,0,33,0,0,3,3,14,3,0,0,0,27,0,0,0,0,16,8,3,0,0,24,0,0,3,4,4,8,3,0,0,25,0,0,3,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,6,25,34,37,35,36,14,9,3,190
305031128,0,3,0,0,3,8,3,4,0,22,0,0,0,0,0,0,0,4,0,10,0,0,0,5,5,0,0,0,4,15,73,179,206,187,267,172,93,86,33,1293,0,3,0,0,0,0,0,0,0,8,3,17,6,0,3,0,0,0,0,33,3,31,16,3,4,0,4,0,0,62,3,27,21,10,4,0,0,0,0,72,3,20,41,9,9,9,0,0,0,90,11,28,74,41,32,18,7,0,0,218,16,11,65,59,122,60,19,4,6,359,13,9,38,60,276,141,51,24,3,614,28,6,19,49,265,184,67,68,4,700,28,7,14,25,159,176,65,54,0,521,8,8,4,13,91,130,49,39,0,350,5,0,3,8,38,63,39,39,6,206,12,3,3,9,64,100,46,72,0,308,5,4,0,9,10,33,28,46,3,130,0,0,0,8,9,11,4,3,5,43,129,184,316,298,1090,929,370,360,35,3715
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,55,29,21,39,9,4,11,0,179,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,5,7,0,3,0,0,0,0,14,0,4,4,3,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,10,0,4,0,3,3,7,0,0,0,19,0,0,0,0,4,3,3,0,0,19,0,0,0,4,6,10,4,3,0,23,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,28,17,16,21,21,8,12,4,134
305031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,103,52,48,40,36,19,20,7,334,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,11,6,0,0,0,0,0,0,22,0,4,8,0,0,0,0,0,0,16,0,6,9,0,4,3,0,0,0,24,0,11,9,8,3,3,0,0,0,35,0,4,12,14,23,14,3,3,0,75,6,4,5,16,29,28,9,3,0,101,0,4,3,7,27,14,8,6,0,70,0,0,0,3,13,14,10,14,0,47,0,0,3,0,3,7,3,10,0,28,0,0,0,0,0,5,3,4,0,14,0,0,0,0,4,5,4,7,0,21,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,5,8,52,51,53,120,89,38,50,3,461
305031131,0,0,3,0,3,13,7,14,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,73,63,106,86,69,47,58,10,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,8,3,3,0,0,0,0,0,13,0,4,5,3,0,0,0,0,0,10,0,3,19,14,6,4,0,3,0,51,3,3,14,10,17,14,0,0,0,54,8,0,3,13,45,22,10,3,0,108,6,3,0,11,50,32,23,7,0,132,6,3,5,9,32,18,33,13,0,116,4,0,0,4,15,26,15,7,0,79,0,4,0,0,16,16,4,5,0,44,0,0,0,0,15,13,8,8,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,36,42,49,72,200,141,96,49,3,678
305041132,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,161,112,107,77,36,29,27,3,572,0,4,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9,0,12,10,0,0,0,0,0,0,23,0,16,15,3,0,0,0,0,0,36,0,11,14,3,0,0,0,0,0,31,0,10,13,11,3,3,0,0,0,45,3,3,12,14,22,9,0,0,3,57,7,0,11,11,28,9,0,5,0,77,0,7,3,6,10,13,12,3,0,64,0,0,3,0,10,7,0,3,0,31,0,0,0,4,6,4,0,4,0,17,0,0,0,0,0,0,0,4,0,3,0,3,4,4,0,0,0,3,0,12,0,0,3,0,0,3,0,0,0,10,0,0,4,4,0,0,0,0,0,3,12,87,78,61,84,61,23,21,3,427
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,12,63,50,53,64,40,14,14,7,324,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,9,7,4,0,0,0,0,0,19,0,8,12,3,0,0,0,0,0,21,0,9,14,11,0,0,0,0,0,36,0,9,30,8,8,0,0,0,0,60,3,0,23,24,19,12,0,3,0,85,3,3,14,28,46,20,12,4,0,130,9,8,8,20,54,29,14,4,0,145,3,0,3,11,36,21,10,5,0,84,0,0,0,3,6,7,3,7,0,25,0,0,3,0,3,0,0,0,0,6,0,0,3,3,0,4,3,3,0,15,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,27,72,119,112,169,91,46,38,5,674
305041134,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,67,61,50,30,21,13,11,0,251,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,15,0,4,6,0,0,0,0,0,0,14,0,3,9,6,0,4,0,0,0,16,0,4,4,0,0,0,0,0,0,16,0,3,0,11,4,3,0,0,0,25,3,0,3,10,4,6,0,3,0,24,0,4,5,3,6,3,0,0,0,19,3,0,0,0,3,0,0,0,0,11,0,0,0,5,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,10,58,33,30,18,23,8,8,3,184
305041135,0,0,0,0,0,3,0,3,0,11,3,0,0,3,3,0,0,4,0,17,0,5,0,0,4,0,0,0,3,19,59,396,211,213,158,95,63,63,22,1279,0,3,0,0,0,0,0,0,0,4,4,25,3,0,0,0,0,0,0,35,4,34,13,3,0,0,0,0,0,61,0,37,39,6,3,0,0,0,0,88,4,28,49,12,3,3,0,0,0,103,6,35,74,55,25,14,3,5,3,214,12,13,50,61,89,38,8,6,7,271,12,10,29,62,180,103,36,19,0,462,9,9,22,56,251,157,66,34,4,613,11,9,13,24,109,103,49,35,0,349,12,0,0,10,67,60,27,35,0,226,0,3,0,5,19,34,18,29,0,106,3,3,4,6,22,53,32,52,0,175,0,0,3,5,11,15,27,52,0,121,0,5,4,0,9,4,3,3,3,34,84,211,304,307,794,596,265,271,16,2865
305041136,0,0,0,0,0,0,0,4,0,12,0,0,3,4,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,15,90,64,63,52,33,11,22,5,357,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,11,5,0,0,0,0,0,0,14,0,11,3,5,0,0,0,0,0,12,0,6,6,0,0,0,0,0,0,16,0,4,5,6,0,0,0,0,3,19,0,3,3,12,6,3,0,4,0,33,0,0,3,0,7,5,3,3,0,27,0,0,0,3,6,3,4,9,0,22,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,36,26,24,34,25,7,15,3,172
305041137,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,6,25,231,127,122,103,55,41,36,11,743,0,0,0,3,0,0,0,0,0,3,0,14,7,0,0,0,0,0,0,21,3,34,15,5,0,0,0,3,0,59,0,18,58,3,7,0,0,0,0,85,3,13,62,12,3,0,0,0,0,100,4,14,63,46,23,9,3,4,0,173,3,8,36,45,71,31,8,3,0,210,11,10,25,44,144,53,36,16,0,321,6,0,10,30,155,75,28,20,0,321,7,7,0,12,66,46,25,25,0,188,0,6,0,9,27,25,16,14,0,99,0,0,3,5,5,18,4,12,0,49,3,4,0,6,11,10,8,28,0,75,0,0,0,5,4,3,0,14,0,29,0,0,0,0,4,3,0,0,4,14,44,132,285,221,525,273,134,138,13,1759
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,11,22,11,5,8,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,7,3,7,0,3,0,0,13,0,6,3,3,3,0,3,0,0,18,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,20,12,15,10,3,3,0,81
306011139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,60,48,49,56,27,17,14,0,296,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,8,0,6,7,0,0,0,0,0,0,14,0,9,9,4,0,0,0,0,0,24,0,9,5,3,0,3,0,0,0,24,0,3,3,15,6,4,0,7,0,40,0,0,0,3,20,10,3,6,0,39,0,0,0,3,8,8,3,6,0,24,0,0,3,0,4,4,0,0,0,12,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,36,45,26,43,25,8,24,0,205
306011140,0,0,0,0,3,3,9,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,38,51,104,123,76,57,39,3,517,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,13,0,4,5,3,0,0,0,0,0,7,0,7,7,7,8,0,3,0,0,33,0,5,0,15,14,11,0,0,0,44,0,0,3,13,21,10,3,3,0,69,5,0,4,7,29,15,15,5,0,84,3,5,0,3,7,12,5,10,0,45,0,0,0,3,13,4,5,13,0,42,0,0,0,0,11,5,5,11,0,26,0,0,0,3,3,3,3,7,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,12,35,29,57,103,74,45,57,8,414
306011141,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,85,101,156,92,34,17,30,7,536,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,6,10,0,0,3,0,0,0,12,0,4,3,8,0,0,0,0,0,17,3,0,6,4,0,0,0,0,0,19,0,3,0,11,6,0,0,3,0,32,0,5,0,6,10,4,4,0,0,33,0,0,0,0,18,9,3,3,0,32,0,0,0,0,3,3,0,0,0,11,0,0,0,7,9,0,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,41,25,38,53,30,9,20,3,228
306011142,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,12,109,87,124,98,65,29,40,8,574,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,12,0,15,5,3,0,0,0,0,0,23,0,14,8,0,0,0,0,0,0,22,0,12,15,9,6,0,0,0,0,38,0,7,14,15,3,3,0,3,0,49,3,3,9,19,25,13,4,0,0,79,0,3,3,17,30,14,5,3,0,83,4,0,0,12,25,17,8,3,0,73,0,0,8,3,16,5,4,7,0,43,0,3,0,0,3,7,4,6,0,25,0,0,0,0,3,0,3,4,0,9,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,15,74,62,84,109,70,30,34,3,475
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,22,34,10,3,5,7,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,6,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,6,9,5,3,7,0,47
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,54,61,93,18,18,14,0,299,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,5,0,0,0,4,3,3,0,0,0,17,3,0,0,4,9,6,3,0,0,21,0,0,0,0,7,4,3,3,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,23,23,11,4,5,0,97
306021145,9,3,4,0,22,44,16,30,0,130,0,0,0,0,5,3,3,3,0,16,3,9,3,7,0,3,0,4,9,39,136,354,484,622,735,502,225,263,53,3370,5,4,4,3,0,0,0,0,0,19,0,12,3,0,0,0,0,0,0,20,3,40,10,5,0,0,0,0,5,62,10,31,24,9,7,3,4,0,0,84,6,26,54,19,15,6,0,5,0,125,15,31,86,97,59,23,10,4,0,321,24,27,54,122,199,50,26,12,8,525,33,10,37,106,300,112,53,33,0,676,30,12,30,80,387,176,61,45,3,815,24,3,9,36,227,123,28,36,7,491,13,4,9,13,119,84,41,27,0,310,4,3,0,9,45,41,11,14,0,122,4,3,3,0,31,29,15,13,0,104,0,0,0,3,3,5,0,7,0,27,3,0,8,8,16,10,4,0,7,51,168,204,323,499,1418,665,252,198,32,3759
306021146,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,4,36,36,54,45,25,7,8,4,214,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,9,3,0,0,0,0,0,0,13,0,9,3,9,0,0,0,0,0,16,0,10,10,7,7,3,0,0,0,32,0,4,7,16,10,5,3,0,0,42,0,3,0,10,27,6,3,0,0,56,0,0,3,0,18,4,8,7,0,43,0,0,0,0,3,8,3,3,0,14,0,0,0,0,3,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,44,18,47,64,34,19,22,3,249
306021147,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,26,28,52,44,32,18,28,4,238,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,6,6,0,0,0,0,0,0,20,0,4,4,0,0,0,0,0,0,19,0,3,3,5,3,0,0,0,0,16,0,3,3,4,13,3,3,0,0,25,3,0,4,4,10,4,3,7,0,38,0,0,0,0,12,3,6,5,0,30,0,0,0,0,10,4,3,3,0,14,0,0,0,0,6,0,6,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,27,31,21,47,23,18,14,6,197
306021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,34,47,75,64,29,16,31,3,309,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,12,0,3,5,7,0,0,0,0,0,17,0,3,3,6,3,0,0,0,0,17,0,0,3,7,13,4,4,0,0,32,0,0,6,5,3,8,3,0,0,28,0,4,0,5,14,5,3,3,0,40,0,0,0,0,6,7,0,4,0,23,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,4,26,27,33,45,31,16,15,4,200
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,23,21,50,41,6,8,12,4,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,14,0,5,0,6,3,0,0,0,0,18,0,4,3,0,0,4,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,18,13,11,11,4,9,0,99
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
