SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
309031235,41,13,3,571,465,96,50,8,3,625,418,87,53,5,11,572,351,56,38,9,3,454,214,57,22,11,5,309,94,30,22,5,0,147,38,19,11,0,0,73,20,3,3,0,0,26,3841,547,328,60,45,4820
309031236,26,10,3,327,222,59,28,10,6,318,246,28,39,3,0,323,180,31,17,7,6,243,117,22,26,7,5,182,51,22,20,6,0,96,9,5,12,3,3,27,4,0,4,0,0,6,3277,268,256,73,32,3904
309031237,19,3,3,123,88,8,18,0,0,112,99,7,18,0,0,134,83,12,31,7,3,133,59,5,24,0,0,96,27,8,20,0,0,61,10,7,5,3,0,25,4,0,5,0,0,9,828,85,192,25,10,1145
309031238,42,7,5,389,305,64,55,6,4,439,292,65,55,3,3,422,216,43,52,13,4,322,181,24,41,9,8,256,93,24,36,4,6,158,22,9,20,3,3,58,7,4,10,3,3,31,2761,374,433,55,54,3685
309031239,36,12,3,196,77,46,33,6,3,175,66,64,24,7,4,168,69,41,36,19,0,170,38,43,34,13,0,129,28,45,27,14,0,117,12,9,14,3,0,44,3,12,3,6,0,20,876,404,263,100,14,1658
309031240,31,12,3,297,262,53,34,8,3,364,222,57,39,5,12,330,250,44,35,10,3,345,174,40,29,5,3,248,89,30,20,12,0,149,32,9,15,8,0,60,9,7,7,6,0,29,2522,332,258,84,34,3240
309041241,27,3,0,96,49,17,19,0,3,91,55,24,20,3,3,104,52,12,20,3,3,96,38,10,17,4,0,74,12,9,12,8,0,43,4,6,3,6,0,23,3,0,0,4,0,17,431,122,143,43,23,761
309041242,67,14,8,408,298,60,87,15,6,468,278,62,85,8,3,445,230,50,93,14,8,390,151,44,85,23,4,317,45,23,58,20,7,151,16,20,30,14,3,84,12,7,18,11,3,54,2527,368,639,147,47,3735
309051243,34,9,0,183,119,43,27,9,4,208,93,33,36,15,0,172,103,27,29,15,3,176,59,31,29,11,0,129,14,7,19,7,0,47,3,5,7,7,0,17,0,3,6,0,0,12,908,217,256,69,19,1464
309051244,58,14,4,491,293,91,83,17,3,491,260,86,74,12,5,439,240,52,75,14,8,383,146,43,54,13,3,260,60,38,39,10,3,150,14,20,9,9,0,53,5,5,6,3,3,29,2553,506,558,120,40,3784
309051245,28,0,0,177,113,22,44,4,0,179,97,20,26,5,0,147,81,15,21,3,0,122,53,9,14,0,0,69,24,12,10,3,0,43,6,0,3,0,0,8,3,0,0,0,0,3,921,138,199,35,9,1303
309061246,48,8,0,410,329,75,59,12,10,484,318,74,47,5,11,455,272,62,45,13,3,393,157,49,48,11,8,262,57,22,26,5,0,112,13,11,9,0,0,38,6,8,3,6,0,24,3042,449,378,88,35,3998
309061247,29,0,0,135,78,10,30,3,0,122,85,16,22,3,0,126,71,5,26,7,0,112,48,13,17,0,0,77,19,7,5,3,0,40,9,6,3,0,0,14,3,3,0,3,3,11,1043,116,180,34,7,1377
309061248,92,16,11,1167,841,114,77,19,7,1067,812,115,113,17,13,1080,656,108,98,21,8,895,465,85,82,13,5,653,199,61,35,15,4,315,48,23,18,11,3,101,21,7,8,7,3,43,7683,845,753,165,97,9533
309061249,61,15,4,323,183,59,53,9,0,305,129,41,45,5,3,221,118,26,37,6,5,200,79,21,28,4,0,133,30,9,19,0,0,60,7,3,10,0,0,19,5,0,4,0,0,8,1701,317,368,70,20,2472
309061250,30,11,0,156,55,55,33,5,3,149,66,47,36,10,5,163,48,44,38,6,0,139,29,24,28,3,0,87,18,22,14,3,0,60,3,10,12,10,0,38,3,4,0,0,0,6,633,289,243,61,9,1243
309071251,53,11,8,606,398,88,46,9,4,548,272,68,38,13,4,399,234,38,34,6,3,310,97,24,19,4,3,149,55,13,14,3,0,86,17,3,7,0,3,24,3,0,3,4,0,9,3642,430,331,70,46,4522
309071252,60,10,3,848,598,113,63,18,3,801,528,106,70,15,4,733,390,75,55,15,12,543,284,68,44,12,10,404,87,29,26,6,3,153,22,10,9,3,0,51,5,9,0,0,3,19,6293,693,487,117,59,7642
309071253,46,12,3,455,238,76,52,12,8,389,196,76,54,18,3,352,183,66,36,14,3,307,136,68,31,9,3,251,58,59,33,13,4,152,16,29,13,10,4,72,8,4,8,5,3,28,2665,561,376,114,39,3756
309071254,12,8,3,134,94,23,15,8,4,140,84,37,23,5,0,145,62,20,21,4,0,110,51,21,16,5,4,98,20,17,12,4,0,53,5,9,10,0,0,23,5,5,6,3,0,18,801,175,158,54,19,1201
309071255,75,25,14,2242,1809,184,84,20,29,2129,1602,185,79,25,11,1899,1195,130,71,18,16,1417,674,107,60,16,9,863,271,59,41,3,4,376,48,15,9,3,0,79,26,10,3,0,3,39,16286,1152,680,169,138,18438
309071256,69,11,6,535,387,65,55,7,11,522,276,49,68,6,9,405,220,49,30,6,3,298,141,29,34,5,3,213,62,20,19,9,4,114,17,4,6,0,0,24,5,0,0,0,3,6,3719,394,418,71,49,4652
309071257,19,3,3,192,123,12,31,9,0,181,109,17,17,5,0,152,82,3,15,0,0,101,51,12,9,5,0,85,18,9,10,3,3,42,9,3,0,0,0,9,3,0,0,0,0,6,1256,123,182,43,20,1627
309071258,97,9,3,736,464,84,93,19,4,663,333,58,65,21,3,483,245,46,63,10,3,364,163,34,37,9,0,247,59,27,24,9,0,121,23,9,3,6,3,44,6,3,0,4,0,14,4049,542,642,118,38,5392
309081259,9,4,0,77,37,18,16,0,0,71,48,17,7,9,0,77,34,17,6,3,0,62,43,9,10,0,0,69,20,4,4,3,0,35,3,3,0,0,0,7,3,0,0,0,0,3,378,129,77,28,5,611
309081260,18,0,0,201,162,20,11,3,0,194,158,10,17,0,0,181,128,0,24,0,3,154,94,15,21,0,0,129,28,9,6,0,0,45,16,6,8,0,0,32,3,4,0,0,0,11,1230,102,152,14,10,1506
309081261,93,22,10,1685,1400,144,95,27,6,1671,1255,115,103,18,18,1510,1109,105,100,19,12,1339,681,79,71,17,10,856,288,58,52,16,4,420,84,17,21,11,0,136,21,6,12,3,4,46,13343,887,771,177,117,15302
309081262,65,13,3,795,577,114,53,13,8,762,463,63,38,11,4,572,408,42,42,17,9,509,221,38,36,0,0,296,92,21,10,0,3,132,23,11,10,3,0,42,7,5,3,0,0,16,5135,564,449,84,42,6264
309091263,59,3,7,586,422,74,53,6,0,555,382,72,50,13,10,532,362,70,57,10,10,514,264,53,59,12,5,397,91,36,29,4,3,163,29,19,19,5,4,78,8,6,9,3,3,25,4067,526,446,94,52,5190
309091264,43,11,3,765,628,124,61,8,0,816,592,122,46,3,8,773,463,75,55,3,3,596,309,63,30,10,3,423,197,50,15,7,4,268,38,15,13,8,0,75,11,9,0,0,0,20,5495,671,365,72,46,6641
309091265,17,5,0,135,79,28,32,3,0,144,87,34,35,4,0,160,84,22,31,6,4,152,45,19,12,0,0,81,16,15,12,0,3,49,9,4,7,0,0,18,3,3,0,0,0,7,860,191,210,34,9,1307
309091540,135,15,17,2829,2483,171,112,11,27,2804,2194,149,100,16,18,2474,1982,143,110,22,9,2273,1205,118,81,14,17,1446,524,68,47,4,8,653,153,23,14,8,8,203,43,10,11,6,16,82,21698,1225,872,170,200,24156
309091541,65,10,6,605,507,63,62,16,11,656,454,82,69,14,4,621,365,72,62,4,4,507,258,56,43,18,4,381,108,45,43,11,3,203,43,18,18,4,0,76,11,11,7,5,0,40,4560,553,512,109,54,5784
309101267,42,8,0,463,363,63,38,3,0,463,358,77,48,11,0,493,355,43,38,11,3,442,227,27,33,4,5,296,78,25,32,7,5,146,23,12,3,0,0,44,16,7,5,0,3,26,3399,381,302,52,37,4172
309101268,47,8,11,823,602,106,64,6,9,784,599,71,55,19,9,754,502,74,44,14,8,652,314,66,45,9,3,433,148,51,37,12,7,251,41,18,8,12,7,90,17,11,3,3,0,37,5613,632,417,101,63,6822
309101269,24,3,3,286,174,30,23,3,3,239,191,32,21,3,0,242,127,41,32,5,4,216,103,32,26,3,0,168,38,32,18,3,5,94,26,13,8,9,0,48,10,6,5,12,0,22,2387,248,205,45,27,2914
309101270,100,9,3,1099,832,151,78,13,9,1082,693,148,101,19,8,967,521,146,106,19,5,805,334,105,82,17,7,545,163,69,52,19,3,314,57,34,22,11,4,129,15,23,14,4,0,58,9736,1078,851,195,105,11965
310011271,23,9,13,1003,894,83,40,5,7,1029,843,94,37,7,8,982,626,73,46,11,3,761,371,66,27,6,4,478,140,41,10,6,3,203,41,16,8,4,0,71,13,4,0,0,3,25,7750,583,260,76,72,8746
310011272,11,0,0,88,105,3,12,0,4,126,95,0,10,3,0,106,76,7,14,0,0,96,74,6,9,0,0,91,19,7,6,0,0,31,6,5,3,0,0,13,0,0,0,0,0,0,806,55,98,8,11,973
310011273,87,3,6,412,293,48,70,6,4,420,238,43,72,10,4,360,211,28,47,4,0,299,129,18,35,5,3,188,58,15,15,3,0,89,15,9,11,3,0,32,8,3,3,3,0,19,2791,283,496,52,41,3670
310011274,44,5,3,879,702,48,53,9,6,821,597,38,46,17,8,704,437,29,32,3,6,512,288,32,31,7,5,366,84,17,13,0,0,124,14,5,3,0,0,30,0,0,4,4,0,10,5773,282,321,77,60,6516
310011275,33,3,5,374,311,15,21,0,0,354,273,19,42,0,0,338,187,20,19,0,3,235,118,21,19,3,0,157,54,3,6,0,3,68,13,0,3,0,0,23,3,0,0,0,0,3,2785,165,217,24,17,3214
310011276,15,0,5,1287,1243,30,17,4,12,1307,1227,26,12,3,8,1285,907,19,23,3,6,964,571,20,13,0,5,606,188,13,10,3,5,219,41,5,0,3,0,45,4,0,0,0,0,7,9717,214,132,25,84,10173
310021277,39,17,6,351,259,41,54,12,6,364,267,47,58,20,0,386,268,47,58,29,3,408,149,21,69,33,5,280,80,25,53,39,8,201,19,7,38,23,3,94,9,3,27,33,3,72,2411,295,485,225,56,3478
310021278,18,4,0,111,107,9,21,7,0,141,125,16,19,12,3,173,135,20,23,19,5,201,78,10,26,19,3,131,27,6,17,14,3,63,12,4,13,13,0,46,8,0,4,9,3,19,909,94,167,103,25,1309
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310021280,42,22,9,444,331,37,60,21,3,453,305,33,65,16,7,426,259,27,47,16,4,358,185,33,68,19,3,306,71,21,31,22,3,148,30,6,14,20,5,75,12,7,14,12,3,48,3044,252,466,175,57,4003
310021281,46,11,3,286,236,37,32,12,3,316,221,32,57,13,3,324,183,35,60,17,8,297,113,20,32,16,0,180,47,15,23,15,3,100,13,7,8,22,6,50,3,0,9,15,0,26,1982,231,363,137,40,2758
310021282,37,10,10,798,762,28,44,9,8,849,663,33,44,11,9,769,475,23,35,10,11,550,240,23,39,11,3,317,81,17,21,18,3,141,23,4,6,8,7,51,10,3,10,17,3,41,6278,201,324,103,64,6967
310031283,17,7,0,141,122,8,20,0,6,161,104,8,17,3,0,134,108,5,6,0,0,120,70,5,18,0,0,92,16,0,8,6,0,29,3,0,3,3,0,12,0,0,0,4,0,3,1230,63,129,28,19,1469
310031284,18,7,5,378,354,16,15,8,3,396,319,9,14,7,5,360,279,17,23,0,3,323,181,11,9,5,0,216,59,3,11,3,0,77,16,3,3,0,0,22,6,0,0,0,0,11,2916,126,130,34,34,3249
310031285,14,0,0,249,212,17,12,3,4,248,185,17,15,0,3,230,158,19,6,4,3,196,95,11,14,0,0,120,26,0,3,3,3,36,7,0,0,0,0,7,3,0,0,0,0,4,2282,96,99,23,29,2531
310031286,48,8,5,1389,1281,70,54,12,7,1423,1242,75,52,11,14,1381,1067,68,47,16,7,1201,589,41,33,4,9,675,212,19,25,13,3,271,54,14,7,3,3,83,20,3,4,3,3,29,10998,422,389,77,73,11947
310031287,41,3,3,386,317,20,36,5,4,381,292,20,33,7,0,357,292,18,48,6,3,371,175,14,43,11,0,246,64,11,22,4,4,105,17,6,8,0,0,30,4,0,0,3,0,16,3268,164,330,56,28,3848
310031288,13,0,0,76,43,18,12,3,0,74,39,17,15,5,3,73,27,9,11,4,0,46,11,4,10,3,0,30,3,3,4,4,0,15,3,0,0,0,0,7,0,0,3,0,0,4,409,90,93,21,3,620
310031289,4,0,3,66,50,20,12,3,0,81,44,11,20,7,0,85,26,17,20,5,0,68,21,3,8,4,0,37,10,8,0,4,0,15,3,0,0,0,0,7,0,0,0,0,0,0,472,92,94,36,6,700
310031290,21,4,0,96,62,20,20,0,0,113,37,15,20,0,0,70,50,13,9,0,0,84,23,13,17,3,0,53,14,4,7,4,0,30,0,3,9,0,0,15,8,3,3,0,0,10,433,113,163,21,7,736
310031291,14,0,3,229,182,10,10,0,0,207,181,9,6,0,9,202,165,4,6,0,3,185,78,3,9,0,0,91,17,5,6,0,0,29,10,0,3,0,0,11,0,0,0,0,0,3,1624,55,93,14,28,1807
310031292,23,5,0,275,192,24,21,3,0,236,217,27,13,0,3,258,159,10,12,0,3,180,109,8,13,0,0,125,24,7,6,3,0,40,8,0,4,0,0,21,3,0,0,0,0,9,2558,119,140,17,22,2856
310031293,14,0,3,247,171,33,26,0,3,235,190,25,27,4,3,252,160,16,23,8,0,197,117,5,11,3,0,138,33,7,16,3,0,58,8,3,3,0,0,17,4,0,3,0,0,10,1775,148,177,34,23,2156
310031294,15,0,0,92,64,9,15,3,0,92,53,6,15,4,0,80,47,7,6,0,0,57,20,0,7,0,0,31,5,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,547,45,88,13,11,704
310031295,11,4,0,342,330,3,5,0,3,339,253,5,0,0,0,266,172,0,4,0,0,175,120,3,3,0,0,134,46,0,5,0,0,52,9,0,0,0,0,14,0,0,0,0,0,0,2412,24,42,6,16,2502
310041296,28,4,0,244,146,36,32,3,0,211,109,17,24,5,3,161,89,16,19,5,0,127,50,9,11,0,0,73,19,5,5,0,0,34,8,4,0,0,0,15,5,0,0,0,0,5,1537,193,215,44,12,2008
310041297,26,4,3,88,54,11,38,0,0,104,44,24,26,0,0,94,41,8,20,0,0,70,18,13,9,0,0,43,8,3,12,4,0,27,3,0,0,0,0,8,3,0,0,0,0,3,484,87,167,16,5,764
310041298,5,0,4,687,646,13,11,0,3,674,624,24,11,3,5,665,483,31,4,0,3,525,295,15,4,3,3,322,95,15,3,0,3,116,11,3,5,0,0,19,4,4,0,0,0,12,4833,142,52,18,32,5075
310041299,16,0,0,271,250,19,17,0,3,296,268,14,20,4,3,304,215,12,18,0,3,245,125,6,18,3,0,160,50,4,3,5,0,64,15,0,0,0,0,19,0,0,5,0,3,6,2520,101,147,21,31,2819
310041300,21,4,0,264,167,18,15,6,0,202,162,17,17,5,3,202,144,11,22,4,0,183,81,7,17,0,0,107,34,8,4,0,3,51,16,3,3,0,0,19,4,0,3,0,0,14,1964,96,165,29,20,2275
310041301,0,0,0,13,16,0,0,0,0,18,13,0,0,0,0,15,5,4,3,0,0,12,5,3,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,113,9,4,0,3,131
310041302,26,9,0,179,127,7,21,7,0,165,114,14,19,3,3,148,108,9,25,0,0,147,52,13,11,0,0,73,27,14,7,0,3,38,3,5,5,0,0,13,0,0,0,0,0,0,1381,114,217,37,22,1774
310041303,15,0,3,198,146,12,21,3,0,184,121,13,17,3,0,158,90,7,15,0,0,109,52,3,8,0,0,62,29,0,3,0,0,34,3,0,0,0,0,8,0,0,0,0,0,0,1528,81,132,8,10,1763
310041304,33,5,4,440,313,33,29,3,3,378,217,18,15,3,0,262,190,19,16,4,0,230,99,4,13,3,0,118,39,3,4,0,0,49,11,4,3,3,0,15,0,0,0,0,0,8,3848,199,250,48,19,4364
311011305,49,10,10,562,514,56,41,9,4,627,462,52,55,21,9,601,378,56,75,20,8,539,268,34,56,30,6,390,101,17,50,38,4,203,25,6,18,28,0,81,8,3,16,24,3,57,4019,374,460,210,87,5154
311021306,41,8,8,757,622,48,36,12,0,719,527,62,38,5,10,637,414,56,31,5,3,514,271,40,40,8,3,359,118,18,16,7,3,160,21,4,4,4,0,38,9,0,0,0,0,10,5647,363,332,66,57,6461
311021307,27,3,0,140,106,4,14,0,3,126,97,6,20,0,0,122,87,3,17,3,0,112,65,7,16,5,0,92,12,8,5,0,3,29,7,6,0,0,0,9,4,3,3,0,0,10,970,67,150,23,16,1225
311021308,16,3,0,109,59,7,10,3,0,78,84,7,12,0,0,103,46,3,11,0,3,73,41,5,9,0,0,63,14,3,5,0,0,18,4,0,0,0,0,4,0,0,3,0,0,6,785,57,121,10,10,985
311021309,13,0,0,120,96,3,11,0,0,112,81,10,17,0,0,108,80,8,12,0,3,98,40,6,10,3,0,56,13,4,5,3,0,26,5,0,3,0,0,9,0,0,0,0,0,0,781,51,89,10,8,944
311021310,9,0,0,63,38,19,19,3,0,79,35,18,25,0,0,84,41,16,22,5,0,92,18,6,10,3,0,38,15,4,4,6,0,29,6,0,0,0,0,11,0,3,0,0,0,4,419,109,122,21,4,679
311031311,30,10,0,265,190,26,27,3,4,249,194,33,36,5,0,265,174,29,23,3,4,232,104,22,16,12,0,157,41,13,9,5,0,60,8,0,3,3,3,21,3,0,3,0,0,7,1881,178,233,52,28,2368
311031312,27,11,14,474,424,33,27,3,5,499,329,40,22,4,3,399,282,43,20,5,6,356,179,16,8,0,0,209,72,5,10,3,0,91,16,6,3,3,0,26,3,5,3,0,0,13,4933,291,230,55,56,5570
311031313,11,0,0,52,28,20,12,3,0,66,27,30,14,9,0,73,28,24,23,6,0,75,8,10,14,3,0,41,0,4,8,3,0,20,3,0,4,3,0,7,0,0,0,0,0,0,293,107,119,34,12,567
311031314,11,3,8,600,516,18,25,3,6,564,444,22,6,8,8,490,367,25,16,5,3,411,213,16,17,0,0,246,68,16,8,0,0,95,15,0,0,0,0,18,4,0,0,0,0,4,4352,172,158,34,40,4753
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
311031316,24,0,3,227,177,40,28,6,0,255,157,33,20,3,0,216,128,43,30,6,3,204,80,16,19,9,6,128,29,16,13,6,0,63,7,3,3,3,0,11,5,3,0,0,0,8,1714,227,186,52,19,2200
311031317,30,4,4,172,132,14,23,0,0,170,121,11,16,6,4,162,86,15,19,5,0,126,62,4,13,0,0,90,22,3,8,0,0,35,3,0,3,0,0,7,3,0,0,0,0,3,1296,84,177,41,19,1614
311031318,20,0,3,45,18,14,22,0,0,49,23,16,19,4,0,61,17,20,7,7,0,55,14,11,9,0,0,31,5,5,5,3,0,17,0,0,4,0,0,3,0,0,0,0,0,0,190,93,93,22,9,408
311031319,21,3,0,118,93,24,34,3,0,157,68,20,30,3,0,121,63,15,27,8,0,110,48,3,14,6,3,71,7,3,16,4,0,28,7,0,0,0,0,6,0,0,0,0,0,0,768,117,228,38,10,1164
311041320,43,15,0,199,120,55,57,9,3,244,90,33,33,18,0,175,74,34,38,9,3,156,35,13,32,12,0,94,20,3,14,5,0,46,8,3,3,3,0,23,3,0,0,4,0,10,1012,251,292,96,13,1668
311041321,79,30,8,506,278,66,86,12,10,455,203,64,79,14,3,359,158,42,71,8,0,282,110,25,63,11,0,212,28,22,22,7,3,85,9,5,4,3,3,24,0,3,0,3,3,13,2526,421,591,121,51,3707
311041322,16,9,0,163,95,32,34,7,3,175,87,33,26,7,4,168,79,29,27,6,0,143,54,27,23,0,3,105,29,9,22,5,0,57,4,0,3,3,0,14,3,0,3,4,0,11,981,206,196,54,20,1458
311051323,24,3,0,216,193,16,17,0,4,229,166,13,19,0,0,207,143,15,10,0,3,178,116,13,22,0,0,147,31,3,9,5,0,52,5,5,8,3,0,25,4,3,4,4,0,13,1640,114,171,31,19,1974
311051324,26,5,0,208,125,40,20,7,4,194,146,39,27,6,6,226,107,50,32,6,5,200,72,30,23,3,3,136,29,17,15,0,0,58,8,10,3,0,0,19,0,0,0,0,0,4,1256,277,200,52,21,1798
311051325,49,5,6,718,569,87,41,13,0,714,490,89,41,14,0,645,352,87,60,7,0,504,228,48,21,4,3,312,84,28,23,7,4,144,17,10,5,4,3,45,6,3,0,0,0,11,5401,581,400,93,53,6522
311051326,17,5,6,800,736,40,28,4,0,817,687,37,23,5,3,762,624,33,21,7,3,681,386,8,23,3,3,415,143,12,7,0,0,165,25,7,4,0,0,39,12,0,0,0,0,9,6580,242,206,37,39,7101
311051327,40,5,3,446,264,43,49,4,4,368,259,46,29,6,8,349,224,35,30,3,0,292,154,36,27,3,6,222,52,21,14,3,3,98,12,4,3,3,0,25,4,7,3,0,0,17,3571,295,266,55,45,4222
311051328,12,7,0,128,86,14,23,3,0,126,87,13,14,6,0,120,78,10,10,3,3,98,37,10,3,0,0,54,16,3,7,0,0,29,8,0,3,0,0,9,0,0,0,0,0,0,1045,72,100,27,15,1259
311061329,15,3,3,270,181,27,24,4,0,238,179,18,11,3,0,204,134,28,14,7,0,184,92,22,23,3,0,131,45,13,18,3,0,75,5,0,6,0,0,15,0,0,0,0,0,6,1938,162,164,33,21,2315
311061330,19,9,0,278,224,22,20,0,3,271,238,9,15,0,3,265,172,14,16,0,0,206,106,18,15,4,0,138,32,10,6,3,0,55,8,3,0,0,4,17,0,3,3,0,0,5,2050,118,162,29,25,2381
311061331,17,3,3,528,508,25,22,8,0,566,390,12,16,3,4,424,391,13,15,0,4,424,245,9,13,0,4,271,86,8,4,4,0,98,18,4,3,0,0,27,4,0,3,0,0,8,4282,129,156,32,46,4650
311061332,51,5,4,184,74,19,36,3,0,132,76,25,27,4,0,130,72,17,23,7,0,121,50,18,34,3,0,106,32,8,23,0,0,66,7,3,3,0,0,20,3,3,6,4,0,15,952,183,305,41,16,1500
311061333,56,10,7,627,444,72,53,8,6,586,400,63,50,11,9,532,333,83,27,4,6,458,241,52,39,4,3,346,95,35,21,4,0,153,18,11,15,10,3,52,5,4,3,0,4,21,4515,542,363,88,64,5577
311061334,30,8,0,588,496,65,43,8,7,618,385,60,37,11,3,490,358,47,29,3,4,447,204,46,34,11,5,301,79,25,24,4,4,132,26,5,4,3,0,43,5,0,3,0,0,7,4659,385,298,58,34,5437
311061335,45,18,9,611,498,86,36,10,6,639,538,75,34,7,4,656,440,65,26,13,3,548,243,51,28,8,0,329,89,40,18,4,0,142,28,10,0,0,3,45,12,3,0,0,3,19,5171,549,292,96,46,6162
311061336,25,8,3,287,230,32,23,0,3,291,201,22,16,0,3,242,145,14,32,0,3,193,118,15,17,3,4,161,45,7,5,0,3,61,17,4,3,0,0,19,4,0,0,0,0,5,2006,157,177,31,28,2406
312011337,13,3,4,278,251,27,19,3,3,306,288,17,24,12,4,341,260,21,30,10,8,330,143,13,24,21,3,208,65,5,24,13,4,111,8,11,8,7,0,37,0,6,7,7,3,22,2381,155,188,94,46,2864
312011338,31,12,8,1301,1179,40,25,8,8,1264,1035,31,41,15,17,1140,795,35,45,16,10,900,384,14,21,28,9,451,99,6,15,8,3,129,23,4,7,14,0,44,11,0,3,12,3,32,8885,270,298,147,84,9682
312011339,26,17,0,356,244,19,23,15,0,300,224,29,18,14,4,286,158,13,23,25,3,219,91,7,16,29,0,149,28,5,9,10,0,61,9,8,4,16,0,30,3,0,5,7,0,22,2184,150,192,158,29,2715
312011340,15,13,4,329,284,8,16,11,4,328,262,19,31,10,7,322,259,17,23,13,0,310,150,22,19,8,3,203,38,7,17,10,3,74,6,3,7,4,0,20,3,4,3,4,3,23,2558,121,157,78,43,2958
312011341,12,3,11,1098,890,41,13,3,8,949,767,30,19,4,4,827,502,23,9,4,10,542,243,13,10,3,3,273,58,3,3,0,0,68,4,3,0,0,0,18,4,0,0,0,0,4,7168,254,129,27,59,7636
312021342,25,0,4,239,188,15,23,0,0,228,182,15,29,4,0,232,153,22,29,4,0,203,85,14,16,0,3,120,32,3,13,3,0,51,16,0,0,3,0,22,3,0,0,0,0,3,1605,121,218,36,26,2002
312021343,8,0,0,67,85,7,7,4,0,101,73,6,10,0,0,95,42,3,7,3,0,54,43,5,0,0,0,52,5,3,0,0,0,13,4,3,0,0,0,4,0,0,0,0,0,0,486,41,52,13,7,593
312021344,21,0,0,185,118,12,24,3,0,154,87,11,16,4,0,120,84,22,12,4,3,127,47,19,14,6,0,79,12,3,9,4,0,29,4,0,4,0,0,13,0,0,3,0,0,0,1168,133,172,37,14,1522
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
312021346,48,3,15,1095,1077,93,50,12,6,1240,919,83,48,8,14,1070,798,58,44,8,8,920,460,39,34,14,8,551,154,21,18,4,5,201,51,8,4,0,0,74,10,3,0,3,4,29,9890,549,342,80,101,10955
312021347,3,0,0,45,43,7,3,0,0,58,48,4,3,0,0,60,34,4,4,0,0,47,18,3,3,0,0,18,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,394,32,14,3,3,455
312021348,28,3,3,345,317,36,30,7,3,401,292,41,26,6,0,359,240,31,29,4,0,312,166,27,13,5,6,226,53,10,9,7,7,82,12,6,12,5,0,37,6,0,6,3,5,18,2917,242,217,54,39,3476
312021349,14,0,4,298,297,30,19,4,3,354,295,29,19,0,0,342,258,27,25,4,0,318,146,17,20,4,0,186,48,13,9,4,0,78,11,0,8,3,0,22,3,4,3,3,0,14,2483,172,170,26,21,2872
312021350,23,0,6,1065,975,54,20,11,10,1073,915,53,25,9,4,1007,761,50,21,9,9,849,447,41,20,3,5,517,124,18,14,3,0,154,11,0,0,0,3,26,10,0,3,7,4,22,8342,362,181,61,86,9030
312021351,22,12,0,175,130,12,29,14,0,194,133,8,27,18,3,193,127,13,30,11,4,189,83,5,21,22,3,133,36,3,18,19,0,76,17,7,18,14,3,54,4,0,12,13,3,31,1149,115,223,148,37,1673
312021352,25,9,3,484,389,38,46,14,0,490,402,20,31,18,3,480,377,26,41,19,11,481,217,13,40,24,7,308,60,12,20,17,3,122,21,7,11,4,0,45,4,0,14,9,3,34,3338,198,309,149,65,4063
312021353,26,12,4,121,86,30,42,11,4,174,102,27,29,20,3,190,71,16,39,16,4,156,65,19,29,28,3,140,19,9,23,18,3,72,6,5,16,15,0,49,0,4,11,14,8,47,702,192,271,165,38,1364
312021354,12,0,0,44,25,9,9,3,0,52,32,13,9,5,0,56,20,7,4,0,0,31,18,0,3,0,0,23,6,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,241,47,78,13,4,386
312021355,5,6,0,111,87,18,17,3,0,127,79,14,8,0,0,100,51,7,5,0,3,73,33,11,7,0,0,56,21,4,0,0,0,26,0,0,3,3,0,7,3,0,0,0,0,6,741,75,59,18,16,911
