SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
217011420,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,4,0,4,0,3,0,3,0,4,12,0,3,0,3,3,7,0,10,3,20,33,3,18,0,17,3,9,0,12,10,26,62,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,6,0,0,6,0,0,11,0,0,0,0,0,5,0,4,0,0,3,0,10,0,14,5,4,0,15,3,12,42,3,13,0,20,10,14,0,26,53,16,108,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
217011421,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,11,0,3,0,3,0,0,0,0,3,0,10,3,6,0,7,0,0,0,0,3,0,11,0,6,0,10,0,3,0,7,8,0,20,0,6,0,6,0,15,0,16,0,0,24,0,20,0,20,0,35,0,31,10,28,87,5,54,0,60,4,45,0,54,28,32,164,0,0,0,0,0,0,0,0,56,0,57,0,0,0,3,0,0,0,0,37,0,41,0,3,0,3,0,0,0,0,29,0,31,0,7,0,7,4,0,0,4,0,0,11,7,7,0,10,21,7,0,23,0,0,36,0,5,0,5,3,7,0,4,0,0,10,3,16,0,18,8,23,0,36,14,17,82,10,34,4,48,35,37,0,70,135,20,272,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,9,0,0
217011422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,15,0,16,0,13,0,4,0,3,0,4,25,0,0,0,0,0,5,0,5,0,5,15,3,18,0,21,0,28,0,27,15,49,120,3,48,0,53,4,41,0,44,24,57,174,0,3,0,3,0,0,0,0,69,0,76,0,3,0,0,0,0,0,0,62,0,65,0,0,0,4,0,0,0,0,24,0,33,0,8,0,3,3,0,0,5,3,0,12,5,9,0,16,21,7,0,29,7,0,48,0,6,0,7,7,4,0,8,3,3,17,4,17,0,21,13,21,0,32,23,33,109,13,42,0,61,42,34,0,75,190,37,361,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
217011423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,4,0,10,0,3,0,7,0,0,0,0,0,0,9,0,5,0,5,0,7,0,7,4,19,28,0,16,0,20,0,8,0,5,10,15,50,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,14,0,0,0,0,0,3,0,7,0,0,7,0,4,0,4,4,3,0,7,0,4,15,3,4,0,6,15,5,0,22,32,5,69,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0
217031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,10,0,0,0,0,0,3,0,5,0,0,5,0,6,0,5,0,11,0,8,0,6,23,5,16,0,23,3,7,0,16,0,10,47,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,13,3,0,13,0,0,15,0,0,0,0,0,4,0,4,0,0,3,0,4,0,9,0,5,0,5,4,10,28,0,8,0,14,18,5,0,25,46,14,97,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
217031472,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,7,0,10,0,0,0,0,0,5,11,0,11,0,13,0,0,0,0,0,0,13,4,26,0,27,0,14,0,14,3,5,45,0,13,0,13,0,10,0,17,5,3,36,0,21,0,27,4,32,0,39,16,27,99,10,89,0,94,7,60,0,66,25,32,216,0,0,0,0,0,0,0,0,77,0,81,3,0,0,3,0,0,0,0,83,0,88,0,3,0,8,3,0,0,3,41,4,48,4,0,0,10,11,0,0,10,0,0,13,4,9,0,14,30,8,0,37,0,8,63,3,9,0,9,11,3,0,9,3,0,26,4,20,0,29,10,19,0,26,12,27,99,28,40,0,70,65,31,0,91,216,39,416,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0
217031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,10,0,6,0,8,0,0,0,0,3,10,28,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,7,0,8,14,0,4,0,3,10,9,0,10,24,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217031474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,7,0,0,0,3,0,4,0,4,0,0,7,0,3,0,3,0,5,0,10,0,6,18,3,15,3,16,3,7,0,16,0,9,40,0,0,0,0,0,0,0,0,14,0,14,3,0,0,3,0,0,0,0,23,0,24,0,0,0,0,0,0,0,0,15,0,22,3,0,0,3,6,0,0,6,0,0,11,4,3,0,4,8,0,0,10,0,0,16,4,0,0,4,0,0,0,0,0,0,9,3,3,0,5,3,3,0,8,0,12,27,7,13,0,21,23,10,0,26,60,13,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
217031475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,3,9,0,10,0,0,0,0,0,3,10,0,9,0,6,0,0,0,0,0,6,14,0,3,0,3,0,7,0,7,4,3,15,0,11,0,11,0,10,0,10,0,34,58,0,38,0,40,0,15,0,15,4,40,100,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,5,0,0,5,20,0,29,4,4,0,9,6,0,0,5,0,3,15,4,3,0,7,23,3,0,29,3,0,32,0,0,0,0,0,0,0,3,0,0,4,3,11,0,12,6,4,0,8,4,18,38,9,19,0,22,36,8,0,49,82,25,178,3,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0
217031476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,7,0,7,0,10,16,0,9,0,8,3,7,0,10,0,10,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,4,0,0,4,0,0,5,3,0,0,6,5,0,0,8,0,0,16,0,4,0,3,0,3,0,3,0,0,8,3,6,0,3,4,3,0,10,6,9,30,3,8,0,16,10,5,0,21,34,16,85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
217041477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,5,0,0,15,0,5,0,5,0,0,0,0,0,0,8,0,10,0,7,0,8,0,7,3,20,43,0,28,0,26,3,13,0,14,6,20,71,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3,10,0,3,0,3,0,0,0,0,7,0,8,0,0,0,0,3,0,0,3,0,0,3,0,3,0,4,10,3,0,11,3,0,18,0,3,0,3,0,0,0,0,0,0,3,3,9,0,9,0,9,0,7,5,9,24,8,12,0,18,11,11,0,23,24,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
217041478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,0,4,0,5,0,3,0,3,0,0,7,0,9,0,10,0,0,0,0,3,0,14,0,15,0,15,3,16,0,13,0,17,56,3,38,0,41,3,15,0,23,6,25,86,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,26,4,33,0,0,0,0,0,0,0,0,20,0,23,4,3,0,8,5,0,0,10,0,0,14,3,10,0,10,19,4,0,21,0,0,33,0,4,0,4,7,3,0,8,0,0,14,0,7,0,7,6,10,0,19,4,14,45,7,23,0,26,44,16,0,60,68,27,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
217041479,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,12,3,4,0,5,0,0,0,0,0,0,9,3,5,0,8,6,7,0,11,5,0,29,3,4,0,4,0,0,0,0,0,3,15,3,13,0,11,4,24,0,28,11,16,61,15,35,0,48,7,30,0,38,22,19,126,0,0,0,0,0,0,0,0,83,0,80,0,0,0,0,0,0,0,0,78,0,84,3,0,0,3,3,0,0,3,40,3,50,5,0,0,9,8,0,0,8,0,0,11,10,5,0,7,39,5,0,46,3,0,63,3,8,0,6,10,8,0,13,0,0,28,5,22,0,21,7,16,0,26,9,20,79,23,27,0,56,70,29,0,95,216,23,392,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
217041480,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,10,0,12,0,0,0,0,3,0,13,4,14,0,13,0,0,0,0,3,0,14,9,40,0,40,12,12,0,21,8,12,82,3,26,0,31,3,28,0,33,11,8,78,4,45,0,44,6,73,0,76,28,68,214,18,130,0,144,27,115,0,136,51,81,417,0,0,0,5,0,0,0,0,127,3,137,3,0,0,3,0,0,0,0,135,6,140,3,0,0,3,10,0,0,11,73,3,87,6,6,0,11,24,3,0,29,10,0,41,14,19,0,34,117,20,0,136,5,3,180,3,15,0,23,17,15,0,31,3,3,58,4,60,0,65,32,71,3,103,25,33,224,36,110,0,142,198,110,0,309,382,52,879,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,12,0,10,0,0
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,3,13,0,12,0,0,0,0,3,0,18,4,83,0,94,0,0,0,0,8,3,104,15,259,3,270,0,0,0,3,22,6,304,27,340,0,372,5,3,0,7,25,11,411,110,1047,12,1173,50,53,0,102,80,79,1431,69,371,0,434,40,98,0,139,74,68,722,59,540,3,600,61,278,0,339,262,457,1654,283,2657,19,2962,153,436,3,590,469,620,4639,5,6,0,7,0,0,0,0,202,3,214,13,14,0,20,14,0,0,14,257,12,300,21,29,0,46,160,8,0,171,139,7,367,20,29,0,50,332,20,0,360,24,6,442,146,161,0,308,1453,173,9,1631,81,49,2068,97,107,0,206,494,133,4,622,119,41,986,173,379,11,566,334,376,7,712,356,342,1971,473,727,10,1212,2785,707,15,3509,1175,451,6348,0,0,0,3,0,0,0,0,30,6,42,0,11,0,6,3,0,0,3,38,0,53,3,9
301011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,0,8,3,0,13,0,3,0,3,0,4,0,4,0,0,9,0,3,0,3,3,14,0,18,6,8,33,3,14,0,15,3,21,0,23,11,10,56,0,0,0,0,0,0,0,0,36,0,35,3,0,0,3,3,0,0,7,30,0,38,3,0,0,3,14,0,0,14,0,0,15,0,0,0,0,16,3,0,13,0,0,14,0,6,0,10,38,6,0,39,0,5,50,0,5,0,3,3,0,0,3,4,0,9,3,10,0,17,5,18,0,20,8,4,52,17,23,0,33,72,24,0,101,81,11,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,8,0,3,3,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,11,0,13,3,5,22,4,15,0,17,0,17,0,18,4,3,47,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,6,0,0,6,14,0,22,0,0,0,3,8,0,0,8,0,0,14,0,0,0,0,14,0,0,14,0,0,14,3,0,0,3,29,3,0,33,0,0,41,0,3,0,3,6,3,0,7,0,0,8,0,8,0,8,3,4,0,7,3,3,22,4,7,0,12,66,11,0,77,46,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,3,0,0,13,0,0,0,6,3,3,0,6,0,3,15,6,10,0,8,7,22,0,23,4,6,43,6,15,0,24,3,23,0,28,6,5,64,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,6,0,0,6,24,0,31,3,0,0,3,14,0,0,14,3,0,24,3,0,0,3,17,0,0,20,3,0,25,3,3,0,11,41,8,0,51,3,0,64,0,0,0,3,3,0,0,3,0,0,11,4,7,0,11,4,9,0,13,7,3,37,18,7,0,27,89,24,0,118,57,7,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
301011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,6,12,0,14,0,0,0,0,0,0,16,0,12,0,18,0,0,0,0,0,0,22,6,41,0,50,14,9,0,16,4,0,73,6,21,0,27,3,16,0,19,3,3,48,4,44,0,48,10,47,0,63,22,23,146,19,127,0,150,28,71,0,105,34,30,314,4,0,0,4,0,0,0,0,143,0,147,3,3,0,5,18,3,0,22,147,0,171,7,11,0,20,88,6,0,91,9,0,128,9,0,0,8,97,5,0,104,8,0,121,21,14,0,35,217,22,0,238,9,3,285,12,10,0,19,40,6,0,48,11,0,83,3,39,0,39,22,30,0,54,26,21,145,58,71,0,127,488,70,0,559,359,27,1072,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0
301011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,0,10,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,8,0,3,0,3,0,3,0,3,0,0,7,3,4,0,4,0,13,0,11,10,3,27,3,12,0,10,0,17,0,18,10,3,44,4,0,0,4,0,0,0,0,27,0,30,3,0,0,9,8,0,0,8,38,0,54,0,0,0,0,18,0,0,18,0,0,29,0,0,0,0,19,0,0,15,0,0,19,3,5,0,4,35,7,0,47,0,0,54,3,0,0,3,7,3,0,14,0,0,18,0,4,0,3,0,13,0,13,12,3,30,14,14,0,28,91,25,0,116,85,3,229,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
301021007,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,9,0,11,0,12,0,0,0,0,3,0,13,0,3,0,4,0,3,0,3,0,0,12,6,11,0,22,4,8,0,10,3,3,37,3,19,0,17,5,27,0,27,3,4,55,4,35,0,42,7,81,0,89,19,17,172,20,84,0,101,18,118,0,135,34,24,298,5,0,0,5,0,0,0,0,90,0,96,9,4,0,6,15,0,0,15,69,0,100,12,7,0,15,66,3,0,69,13,0,93,3,6,0,6,65,3,0,67,0,0,79,9,15,0,18,143,18,0,166,4,0,187,4,9,0,10,18,8,0,24,8,0,45,7,22,0,29,12,40,4,55,28,26,135,43,54,0,99,327,72,4,404,215,30,743,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,7,0,0
301021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,3,0,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,3,11,0,17,0,3,24,0,11,0,17,9,18,0,26,3,5,43,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,9,0,0,9,29,0,40,7,0,0,7,10,0,0,10,3,0,23,0,4,0,3,16,0,0,17,0,0,21,0,3,0,3,28,7,0,31,0,0,32,0,0,0,0,3,4,0,5,0,0,5,6,9,0,12,0,3,0,6,4,3,21,11,15,0,25,68,8,0,77,63,4,171,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0
301021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,5,0,12,0,0,0,3,3,0,15,0,8,0,5,0,0,0,0,0,0,9,4,8,0,14,0,13,0,17,3,3,31,6,25,0,34,0,14,0,20,9,3,66,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,3,0,0,3,26,0,34,0,4,0,3,5,0,0,7,0,0,15,0,0,0,0,11,0,0,13,0,0,12,4,7,0,10,20,3,0,24,3,0,35,0,0,0,0,0,0,0,3,0,0,7,0,9,0,9,3,10,0,15,4,4,30,8,24,0,31,52,10,0,65,59,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
301021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,3,0,7,0,5,0,3,0,0,13,0,4,0,4,0,0,0,0,0,0,9,0,10,0,6,0,18,0,21,11,4,43,3,18,0,25,3,22,0,26,12,4,65,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,6,0,0,6,23,0,29,0,0,0,0,12,0,0,15,0,0,11,5,0,0,3,7,0,0,7,0,0,13,3,3,0,7,23,3,0,26,3,0,36,3,0,0,7,5,3,0,8,10,4,27,0,7,0,3,3,11,0,11,6,5,32,15,13,0,21,63,16,0,79,67,7,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
