SA2_MAINCODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
108041166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,279,352,462,590,476,92,10,2255,62,13,22,19,24,4,0,140,0,5,10,18,11,7,0,53,4,3,6,7,3,0,0,26,4,0,4,0,0,0,0,8,4,0,3,0,0,0,0,14,17,11,19,28,25,6,0,99,368,393,516,658,547,112,10,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,9,0,3,0,25,6,5,8,7,0,3,0,30
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,157,199,296,221,65,9,1065,33,5,9,10,9,8,0,77,0,3,4,9,6,9,0,24,0,0,0,6,0,3,0,18,0,0,0,0,4,0,0,9,0,0,4,0,5,3,0,15,6,9,15,20,28,12,0,102,166,177,236,341,279,96,9,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,4,3,0,0,12
108051168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,123,138,174,186,27,6,730,30,3,3,11,6,0,0,56,0,0,3,3,6,4,0,21,0,3,3,0,0,0,0,5,0,0,3,3,0,0,0,4,0,0,3,3,5,0,3,24,6,11,15,22,13,6,3,80,126,144,170,211,216,37,7,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,6
108051169,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,18,820,1272,1565,2055,1715,291,18,7733,242,84,76,90,77,19,0,584,0,11,10,26,37,6,0,100,12,4,10,10,17,3,0,59,10,11,11,9,3,0,0,41,3,3,6,8,13,3,3,37,48,47,42,63,43,5,0,248,1151,1452,1718,2277,1919,335,21,8875,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,14,11,15,13,17,8,0,0,56,15,18,16,17,8,0,0,74
108051170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,99,122,198,178,35,6,723,22,0,0,9,4,0,0,38,0,7,7,6,7,4,0,38,3,3,0,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,4,4,5,5,0,19,24,13,14,21,33,13,8,116,126,125,149,240,243,62,21,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,7,0,3,0,3,0,4,0,9
108051171,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,117,169,208,292,217,42,3,1034,28,16,11,13,10,3,0,79,0,3,3,11,6,3,0,25,4,0,0,0,3,0,0,10,0,3,0,0,5,0,0,11,0,0,0,4,0,0,0,3,10,13,9,11,14,4,3,55,163,200,225,331,255,46,7,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
109011172,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,498,957,1013,1050,764,142,10,4433,86,47,43,26,16,0,0,221,0,6,8,10,5,3,0,28,4,5,4,6,9,0,0,26,6,6,12,8,10,5,0,46,3,3,6,3,3,5,0,23,27,32,29,26,25,8,0,143,627,1060,1104,1143,832,171,13,4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,9,7,11,3,0,41,12,5,9,9,9,3,0,47
109011173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,179,269,293,350,268,47,4,1404,33,20,7,10,12,0,0,75,0,0,0,4,7,0,0,11,0,0,0,0,0,0,0,7,3,0,0,5,0,3,0,14,0,0,3,3,0,0,0,6,9,14,12,19,12,7,0,60,224,302,321,386,292,59,4,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,12
109011174,0,0,0,0,0,0,0,0,3,4,3,6,3,0,0,20,1351,1906,1941,2198,1595,319,21,9331,330,98,81,78,55,15,0,664,0,10,10,6,14,6,0,43,12,3,6,10,0,0,0,33,17,32,31,31,16,0,0,115,5,3,6,6,6,3,0,31,96,94,63,72,75,13,0,410,1840,2160,2164,2421,1772,355,28,10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,3,0,0,0,0,0,0,4,8,3,6,0,0,0,0,15,17,18,8,11,4,3,0,58,23,20,14,11,4,3,0,75
109011175,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,220,389,424,565,440,110,15,2163,52,17,8,17,17,3,0,112,3,0,6,23,9,10,4,56,0,0,0,3,4,3,3,16,3,0,3,3,4,0,0,14,0,4,11,8,15,7,3,54,28,29,25,56,55,17,12,220,312,448,479,680,550,152,38,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,9,10,3,0,0,26,3,3,9,11,7,0,0,32
109011176,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,442,631,585,693,508,93,14,2964,150,29,17,27,15,3,0,233,0,5,7,10,7,3,0,29,8,3,0,0,4,0,0,15,5,3,8,3,10,0,0,33,0,0,4,5,9,0,0,19,30,20,14,18,20,4,0,109,640,699,644,759,564,104,14,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,7,5,3,0,0,20,11,0,7,5,4,0,0,21
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,118,123,206,157,42,8,770,30,17,7,13,8,3,0,71,0,0,3,7,4,4,0,22,0,0,0,0,5,0,0,9,0,0,4,3,6,0,0,8,0,4,3,7,4,0,0,23,15,29,22,17,35,6,0,132,166,167,166,258,216,57,8,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,3,6,0,0,5
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,218,296,372,348,69,9,1443,36,37,12,18,15,3,0,122,0,0,3,3,0,0,0,13,0,0,0,4,0,0,0,8,0,0,0,0,4,0,0,6,0,0,5,9,8,0,0,24,13,10,24,31,31,7,0,115,192,272,347,429,407,80,9,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,151,203,211,213,36,8,908,24,33,13,25,7,8,0,110,0,0,4,6,3,0,0,13,0,0,4,3,3,0,0,12,0,0,0,4,3,0,0,7,0,4,12,10,3,3,0,36,14,31,30,43,48,7,0,174,130,230,273,299,282,55,9,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,13,0,0,0,7,4,0,0,21
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,218,264,328,393,319,70,8,1601,40,17,13,14,14,5,0,110,0,0,4,8,4,0,3,20,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,5,9,0,0,14,20,7,11,13,24,3,0,88,285,303,356,450,373,83,6,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,12,5,3,3,4,0,0,0,12
109031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,348,348,405,320,76,5,1688,48,19,13,25,21,3,0,127,0,4,3,10,13,0,0,43,0,0,3,0,7,3,0,7,4,4,9,14,6,0,0,32,0,3,4,9,3,4,0,18,12,13,26,28,31,11,3,126,244,404,402,487,399,101,14,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,0,0,16,0,6,7,3,4,0,0,16
109031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,382,502,535,503,116,13,2332,61,44,17,16,13,0,0,150,0,4,3,4,6,6,3,28,0,0,0,0,3,0,0,5,0,3,5,9,9,0,0,24,0,0,0,6,8,0,0,15,34,22,30,37,33,4,0,164,378,456,559,611,568,131,20,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,3,0,3,0,0,0,14
109031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,222,250,366,359,82,16,1481,35,14,10,13,10,0,0,88,0,3,3,6,9,12,4,37,0,4,4,3,3,3,0,23,3,0,3,5,4,0,0,11,3,3,4,7,16,4,3,44,18,20,33,52,52,29,5,215,241,280,318,460,458,135,31,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,6,0,0,20,0,3,4,3,6,0,0,21
109031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,235,243,303,224,47,9,1247,37,18,3,12,5,0,0,82,0,4,3,0,3,0,0,10,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,9,0,0,4,0,4,3,0,13,9,12,3,12,16,4,0,52,234,276,260,335,247,54,11,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,7,0,3,4,3,0,0,0,7
109031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,321,374,423,459,126,21,1942,42,21,11,17,11,11,3,111,0,8,8,15,18,4,0,63,0,0,4,0,3,6,0,14,3,0,3,8,6,0,0,23,3,12,6,12,3,4,0,42,24,44,31,58,66,26,5,256,301,411,436,533,578,174,32,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,17,4,5,0,0,4,0,0,17
110011186,0,0,0,0,0,0,0,0,7,3,8,4,4,0,0,34,1156,1429,1478,1833,1373,235,25,7529,247,114,93,103,83,13,3,658,6,9,9,16,22,15,0,80,12,14,10,28,15,3,0,81,17,18,23,26,21,0,0,105,7,5,11,14,14,11,0,54,112,113,97,96,89,29,5,535,1572,1713,1744,2132,1641,308,34,9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,9,15,16,12,18,11,0,0,70,18,21,12,18,16,0,0,86
110011187,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,131,222,214,249,130,37,6,980,46,62,22,22,5,3,0,162,0,0,5,9,12,13,3,46,0,3,3,5,4,0,5,19,0,0,0,0,3,0,0,4,0,4,8,6,4,7,0,32,7,11,15,13,23,22,3,97,190,302,261,305,193,83,18,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,23,3,3,3,0,0,0,0,23
110011188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,119,128,165,135,41,10,669,13,7,5,9,11,3,0,48,0,3,0,7,13,5,0,28,3,3,7,3,5,0,0,17,0,0,0,5,0,0,0,14,0,0,5,3,0,8,0,21,6,11,16,27,31,7,11,105,101,150,160,226,190,63,17,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,6
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,101,142,185,121,48,10,688,20,3,11,10,14,0,0,51,0,4,6,9,16,7,4,47,0,6,3,4,12,4,0,26,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,31,22,11,9,27,17,19,0,109,121,126,169,237,184,89,18,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,4,3,0,0,14
110021190,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,198,298,382,440,393,87,26,1827,65,15,15,19,14,8,0,140,0,5,14,13,20,13,3,63,3,3,3,5,0,4,0,21,0,0,3,9,4,0,0,16,0,0,0,8,6,3,0,21,26,25,34,49,53,14,7,207,300,343,454,539,499,140,42,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,3,0,25,11,4,0,3,3,3,0,26
110021191,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,9,511,706,779,925,687,136,14,3767,140,68,51,64,36,3,0,362,6,3,8,10,9,6,7,50,9,4,6,9,3,0,0,28,4,3,0,7,3,0,0,22,0,8,3,7,11,0,3,27,28,22,20,44,32,11,0,164,707,815,872,1067,787,160,27,4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,22,0,9,3,11,6,0,0,30
