SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
101061544,4,0,0,3,4,15,0,5,0,37,0,0,0,3,4,0,0,3,0,12,0,0,0,4,0,3,0,3,0,15,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,19,21,34,50,47,19,50,5,256,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,10,3,4,3,4,0,0,0,0,0,15,0,3,3,3,0,0,0,0,0,18,0,4,7,9,0,3,0,0,0,26,0,3,0,13,8,3,0,0,0,30,0,0,6,9,4,3,3,3,0,29,0,0,0,0,7,0,0,0,0,12,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,4
102011028,0,3,0,0,3,11,5,13,0,33,0,0,0,0,3,17,0,6,0,29,0,0,0,0,3,3,4,3,0,18,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,20,11,17,31,59,20,38,0,204,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,38,0,9,5,3,0,0,0,0,0,20,0,3,7,3,0,0,0,0,0,11,0,3,3,3,0,3,0,0,0,14,0,6,9,3,3,0,0,0,0,26,0,3,3,5,3,0,0,0,0,17,0,0,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,3,5,7,18,5,9,0,53,0,0,0,0,3,5,4,4,0,23,0,0,0,0,0,13,3,5,0,22,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,29,26,36,45,94,27,36,7,299,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,20,0,8,6,3,0,0,0,0,0,23,3,12,8,3,0,0,0,0,0,21,0,6,10,9,4,6,0,0,0,29,0,0,3,6,3,3,3,0,3,30,0,0,0,4,7,6,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
102011030,6,0,9,7,39,40,27,40,3,159,0,0,0,3,26,39,18,35,3,122,0,0,0,3,14,21,17,25,3,84,0,0,0,0,14,5,3,24,0,55,0,0,3,0,8,16,5,24,0,54,0,0,0,0,3,4,0,7,0,12,0,0,0,0,3,0,3,3,0,10,12,37,47,51,252,234,125,209,20,989,0,0,0,0,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,18,0,6,0,3,0,0,0,0,0,14,0,7,3,3,3,0,0,0,0,10,0,3,4,0,0,0,0,0,0,10,0,4,4,9,0,3,0,0,0,17,0,4,0,4,3,0,0,0,3,17,0,0,0,6,0,0,0,0,0,9,0,0,3,0,6,3,0,3,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,3,0,3,0,13,0,0,0,0,0,3,0,3,0,4
102011031,3,0,0,8,47,57,25,20,3,163,3,0,0,4,16,21,14,22,0,80,0,0,0,3,13,19,7,13,3,63,0,0,0,0,0,11,11,11,0,30,0,0,0,0,3,3,3,13,0,23,0,0,0,0,0,3,0,4,0,7,0,0,0,0,3,0,0,3,11,19,20,69,77,92,244,231,119,124,23,1000,0,0,0,0,0,0,0,0,0,7,0,88,12,0,0,0,0,0,3,100,7,50,24,12,4,0,0,0,4,114,9,43,38,17,6,0,3,0,0,112,3,23,42,27,7,6,0,3,0,113,5,26,60,59,23,20,3,4,3,215,13,8,27,75,48,16,7,8,0,204,3,10,13,53,50,28,14,9,0,183,3,0,9,16,17,15,7,7,0,74,0,0,5,0,8,3,4,6,0,30,0,0,0,3,0,3,0,4,0,12,0,0,0,0,0,0,0,3,0,3
102011032,12,8,4,12,98,119,65,58,4,379,3,0,3,5,40,72,47,30,0,202,3,0,0,4,26,28,18,36,0,122,3,0,0,0,13,27,6,27,3,82,0,0,3,0,14,29,13,42,0,105,0,0,0,0,4,0,0,10,0,13,3,0,3,0,3,11,3,6,6,36,52,89,101,173,499,507,259,321,39,2034,0,6,0,0,7,0,0,0,0,13,8,73,6,0,0,0,0,0,0,86,8,57,24,7,0,3,0,0,0,96,10,46,39,15,0,7,0,7,0,116,12,42,74,37,10,10,0,3,0,181,5,35,86,61,30,15,0,7,6,247,9,14,51,105,61,24,9,5,3,281,11,9,32,72,92,66,18,13,0,317,18,0,11,57,76,65,20,16,3,270,8,0,0,19,34,38,18,12,0,132,12,3,8,13,23,14,32,19,0,111,4,0,3,3,33,10,23,12,0,88
102011033,0,0,0,0,4,0,3,0,0,13,0,0,3,0,6,3,0,8,0,23,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,15,12,20,31,14,19,6,117,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,10,0,5,11,0,3,0,0,0,0,20,0,3,7,4,6,0,0,0,0,22,3,7,13,14,5,0,0,0,0,33,0,6,13,14,11,3,0,3,0,48,4,3,4,17,11,5,3,0,0,45,3,0,3,3,14,12,5,0,0,48,4,0,0,3,15,14,9,0,0,46,5,0,0,4,34,25,19,0,3,89,0,0,0,0,7,3,3,0,0,16
102011034,0,0,3,0,10,18,5,7,0,47,0,0,0,0,3,13,3,8,0,26,0,0,0,0,3,9,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,17,28,22,59,86,25,34,3,285,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,28,0,27,3,0,0,0,0,0,5,31,0,17,7,0,0,0,0,0,0,27,0,3,12,10,0,0,0,0,0,31,4,12,15,10,3,0,0,0,0,46,6,3,11,19,16,7,0,0,0,55,3,3,3,10,11,3,0,3,0,36,0,0,0,7,3,4,0,3,0,16,3,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,5
102011035,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,13,13,16,3,11,0,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,15,0,5,4,0,0,0,0,0,0,14,0,3,4,6,4,0,3,0,0,21,0,3,3,14,8,0,0,0,0,32,0,0,5,9,11,0,0,0,0,26,0,0,0,0,0,0,0,3,0,12,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011036,3,0,0,7,18,24,21,9,4,78,0,0,0,0,8,20,9,8,0,42,3,0,0,0,3,9,3,5,0,24,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,6,6,9,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,9,12,11,26,80,106,56,44,9,339,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,19,0,16,4,0,0,0,0,0,0,20,0,6,4,0,0,0,0,0,0,18,0,4,8,5,0,4,0,0,0,19,0,4,9,17,0,0,0,0,0,34,0,4,8,12,11,7,4,0,0,39,0,0,3,6,15,3,3,3,0,30,0,0,0,4,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,6,0,5,0,3,0,18,0,0,0,0,0,5,0,4,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,12,21,13,11,3,16,4,93,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,3,4,0,3,3,0,0,0,11,0,6,4,7,4,0,0,4,0,19,5,3,6,8,4,0,0,4,0,25,3,0,3,13,5,0,3,0,0,39,0,0,0,7,6,7,0,0,0,17,0,0,3,3,4,4,3,4,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,4,9,3,0,27,0,0,0,0,0,3,0,0,0,10
102011038,0,0,0,3,3,6,7,3,0,19,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,15,14,23,38,19,27,0,156,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,7,0,7,6,3,0,0,0,0,0,18,0,9,3,0,0,0,0,0,0,13,0,11,7,4,0,0,0,0,0,24,0,3,0,10,0,4,0,0,0,10,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,5,4,7,13,25,13,17,0,76,3,0,0,3,9,15,5,8,0,38,0,0,0,0,0,7,3,9,0,18,0,0,0,0,0,3,4,4,0,15,0,0,0,0,0,5,3,10,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,35,45,49,64,120,56,64,4,449,0,3,0,0,0,0,0,0,0,3,3,59,3,0,0,0,0,0,0,68,3,39,11,4,3,0,0,0,0,61,0,21,25,13,3,0,0,0,0,61,7,13,18,11,6,3,0,0,0,69,0,18,15,29,6,3,7,0,0,77,0,11,16,29,11,15,5,4,0,78,3,3,3,14,19,11,10,4,0,68,0,0,3,9,3,3,0,6,0,22,0,0,0,0,3,3,0,3,0,15,0,3,0,3,0,0,3,3,0,15,3,0,0,0,3,0,0,0,0,10
102011040,4,0,5,10,26,14,7,15,0,89,0,3,0,3,0,8,4,12,5,30,0,0,3,6,3,3,0,13,0,30,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,8,15,21,47,55,49,99,84,41,74,17,480,0,3,0,0,0,0,0,0,0,5,3,42,0,0,0,0,0,0,0,52,0,28,9,3,3,3,0,0,0,44,0,24,18,5,3,3,0,0,0,55,4,21,25,22,0,0,0,0,0,74,0,17,20,50,12,5,3,3,0,116,4,7,13,35,25,5,0,0,3,97,4,6,6,29,22,7,5,9,0,93,0,0,6,6,15,6,3,4,0,44,0,0,0,0,3,3,4,5,0,18,0,0,0,0,3,0,0,7,0,11,0,0,0,0,0,3,0,4,0,4
102011041,0,4,0,0,15,11,9,3,0,49,0,0,0,0,5,9,3,3,0,26,0,0,0,3,3,8,9,3,0,26,0,0,3,0,0,3,3,4,0,13,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,27,30,37,57,76,39,36,3,310,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,5,11,7,0,0,0,0,0,0,17,0,8,4,5,0,0,0,0,0,19,0,12,7,4,0,3,0,0,0,24,3,4,4,16,10,3,0,3,0,47,0,3,6,11,21,5,3,0,0,47,0,0,0,8,4,10,4,3,0,31,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011042,0,0,0,3,12,15,8,12,3,57,0,0,0,0,10,12,5,13,0,37,0,0,0,0,3,9,0,3,0,18,0,0,0,0,0,3,0,6,0,17,0,0,0,0,3,0,0,3,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,16,40,28,46,87,88,41,64,7,422,0,3,0,0,0,0,0,0,0,3,6,42,0,0,0,0,0,0,0,53,4,24,19,6,0,0,0,0,0,55,4,20,23,9,4,0,0,0,0,59,0,16,27,10,0,0,0,0,0,59,6,14,48,42,11,7,0,3,3,126,6,7,12,33,26,7,8,4,0,113,3,3,11,33,25,16,7,7,0,106,0,3,6,9,18,20,0,8,0,58,0,0,0,3,4,8,3,3,0,27,0,0,3,0,3,0,9,0,0,18,0,0,0,0,0,0,4,0,0,4
102011043,0,0,0,3,12,10,7,4,0,38,0,0,0,0,3,4,0,6,0,15,0,0,0,0,4,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,29,32,77,70,20,36,3,296,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,27,0,18,6,7,0,0,0,0,0,30,7,15,9,8,0,4,0,0,0,45,0,21,18,8,7,3,0,0,0,58,3,14,34,44,10,4,0,5,3,124,3,5,6,35,35,5,3,3,0,101,3,7,4,24,20,12,0,9,0,73,0,0,0,5,5,8,3,3,0,30,0,0,0,5,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3
102021044,0,0,0,3,11,38,8,6,0,71,0,0,0,6,4,17,7,7,0,46,0,0,0,3,0,6,0,6,0,22,0,0,0,0,0,3,3,8,0,12,0,0,0,0,3,3,0,3,0,6,0,0,0,0,3,0,0,7,0,5,0,0,0,0,0,0,0,0,3,10,12,36,49,58,95,134,43,54,11,494,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,24,7,28,3,0,0,0,0,0,4,39,4,20,14,0,0,0,0,0,0,42,3,10,33,21,4,4,0,3,0,84,7,12,37,50,15,15,0,7,4,146,5,12,23,50,32,13,6,8,3,140,4,0,10,37,26,9,3,10,0,102,3,0,3,5,22,12,3,5,3,56,0,0,0,3,7,9,3,3,0,26,0,0,3,0,3,0,7,11,0,24,0,0,0,0,3,0,5,0,0,10
102021045,0,0,0,0,8,3,6,3,0,19,0,0,0,0,4,4,3,0,0,15,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,10,15,24,37,32,23,14,3,158,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,3,3,3,0,0,0,0,0,10,3,7,6,0,0,3,0,0,0,18,0,0,7,3,4,0,0,0,0,19,0,8,13,7,3,0,0,0,0,39,3,0,8,16,9,3,4,0,3,51,0,0,0,14,12,0,0,3,0,34,0,0,0,0,8,0,0,5,0,19,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,3,0,0,3
102021046,0,0,0,0,0,8,3,0,0,21,0,3,0,0,3,3,0,0,0,11,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,12,26,32,44,10,15,5,158,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,12,7,0,0,0,0,0,0,14,0,14,3,0,0,0,0,0,0,18,0,4,7,4,0,0,0,0,0,15,0,0,4,11,3,0,0,0,0,22,0,3,4,15,11,0,0,0,0,30,0,0,3,3,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,5,0,7,3,29,57,28,33,3,167,0,3,0,5,15,23,17,30,0,96,3,0,0,5,12,27,12,22,0,81,0,0,0,0,5,23,5,15,0,49,0,0,0,0,6,4,9,9,0,23,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,3,3,0,10,19,35,41,64,187,233,115,141,9,841,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,25,3,13,9,0,0,3,0,0,0,26,3,9,18,7,0,3,0,0,0,46,4,14,18,9,0,3,3,0,3,46,3,9,21,31,11,11,3,0,0,88,6,3,9,24,12,11,3,3,0,71,3,0,5,10,25,9,7,5,3,65,5,0,0,8,14,7,0,0,0,30,0,0,3,3,0,3,3,0,0,14,0,0,0,0,0,0,11,3,0,25,0,0,0,0,0,0,0,0,0,4
102021048,0,0,0,0,9,18,9,14,0,52,0,0,0,4,5,8,4,8,0,24,0,0,0,0,3,8,0,3,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,3,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7,13,35,51,48,96,78,24,54,3,406,0,0,0,0,0,0,0,0,0,0,3,31,3,3,0,0,0,0,3,43,3,26,8,8,0,0,0,0,0,40,0,13,19,7,5,0,0,0,0,46,4,10,25,18,4,3,0,0,0,65,6,6,36,47,17,9,8,6,0,133,6,3,18,51,33,11,3,0,0,127,3,3,9,22,42,10,4,4,3,97,4,0,0,15,18,14,4,3,0,59,0,0,0,0,5,8,0,3,3,23,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,8
102021049,0,0,0,3,6,6,0,3,0,23,0,0,0,0,0,10,0,0,0,13,0,0,0,0,4,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,9,14,28,27,9,7,4,115,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,11,0,0,0,6,6,0,0,4,0,14,0,0,0,8,5,0,0,4,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
102021050,0,3,3,3,3,14,4,3,0,38,0,0,0,0,7,12,3,3,0,32,0,0,0,0,19,10,0,6,0,35,0,0,0,0,15,6,0,0,0,30,4,0,0,0,17,13,13,16,0,71,0,0,0,0,9,5,9,8,0,31,0,0,0,0,3,0,0,0,0,5,20,19,19,21,119,92,34,49,7,378,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9,0,5,3,3,0,0,0,0,0,15,3,3,7,3,4,3,0,3,0,24,0,0,10,9,7,3,0,0,0,26,0,0,7,3,6,0,0,0,0,22,0,0,0,5,13,0,0,0,0,24,3,3,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021051,4,0,0,6,25,26,12,12,0,76,3,0,0,0,25,22,12,7,0,71,0,0,0,3,19,30,3,13,0,70,3,0,0,0,12,13,3,3,0,34,3,0,0,0,4,7,7,5,0,28,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,16,16,30,29,144,146,47,62,0,499,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,7,0,3,0,0,0,0,0,13,0,8,8,0,3,0,0,0,0,17,0,3,4,3,0,0,0,0,0,9,0,7,4,7,3,3,0,0,0,21,0,3,7,8,15,5,4,5,0,41,4,3,0,5,5,11,0,3,0,27,0,0,0,0,8,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4
102021052,0,0,0,0,3,7,0,3,0,14,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,14,14,14,37,5,12,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
