SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
310011276,11,62,28,0,99,3,6,0,0,14,15,12,0,0,21,0,0,0,0,0,3,13,3,0,23,5,0,0,0,13,16,8,0,0,26,3,3,0,0,11,3,0,0,0,4,61,117,37,0,214,6,4,0,0,12,12,0,0,0,12,32,10,0,0,37,6,0,0,0,6,6,3,0,0,11,11,3,0,0,15,10,0,0,0,10,23,0,0,0,23,9,0,0,0,9,106,24,0,0,132,16,74,28,0,110,14,6,0,0,22,43,19,0,0,61,6,0,0,0,12,13,15,3,0,29,15,10,0,0,19,28,8,0,0,40,27,3,0,0,34,14,0,0,0,11,169,138,37,0,340
310021277,25,67,16,0,113,19,14,0,0,34,18,20,0,0,38,0,0,0,0,4,22,33,3,0,58,9,9,3,0,21,9,6,0,0,15,6,4,0,0,13,3,0,0,0,4,115,161,26,0,295,166,73,4,4,248,37,9,0,0,39,48,22,0,0,65,21,4,0,0,23,22,15,4,0,33,14,0,0,0,15,19,0,0,0,19,32,4,0,0,41,0,0,0,0,0,354,120,8,3,485,196,137,19,4,357,56,23,0,0,76,66,41,0,0,106,21,3,0,0,25,38,45,3,0,89,19,6,3,0,31,26,6,0,0,33,38,15,0,0,53,4,0,0,0,3,467,281,32,3,781
310021278,10,29,4,0,44,4,7,0,0,9,8,7,0,0,12,0,0,0,0,3,4,11,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,30,57,3,0,94,46,24,0,0,72,14,3,0,0,18,21,3,0,4,27,4,0,0,0,5,9,3,0,0,15,9,0,0,0,9,3,0,0,0,3,8,0,0,0,14,4,0,0,0,4,122,36,0,6,167,56,53,4,0,114,16,12,0,0,26,32,9,0,4,44,7,0,0,0,11,14,11,0,0,22,9,3,0,0,10,9,0,0,0,8,11,0,0,0,16,4,0,0,0,4,155,94,3,6,260
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,32,48,17,0,99,14,15,5,0,28,18,11,0,0,30,3,0,0,0,7,15,24,5,0,40,3,8,0,0,15,18,10,0,0,25,0,3,0,0,10,0,0,0,0,0,103,122,30,5,252,101,64,0,10,176,37,3,0,0,44,69,20,0,0,87,35,3,0,4,41,24,13,0,0,38,9,4,0,0,22,16,3,0,0,19,32,9,0,3,40,3,0,0,0,0,328,125,3,17,466,127,115,21,8,269,51,15,5,0,73,85,29,0,3,123,44,0,0,4,47,40,31,5,3,76,19,16,0,3,35,33,14,0,0,44,31,16,0,3,52,4,0,0,0,4,429,246,31,22,722
310021281,24,66,5,0,100,14,12,0,0,31,18,16,0,0,31,3,0,0,0,5,20,14,3,0,36,3,7,0,0,10,11,8,0,0,16,3,0,4,0,11,3,3,0,0,6,92,121,13,0,231,90,32,0,3,125,40,9,0,0,45,61,14,0,0,78,24,0,0,0,33,9,6,0,0,20,16,3,0,0,15,17,8,0,0,19,15,7,0,0,27,0,0,0,0,0,274,81,0,5,363,119,94,10,5,227,60,20,0,0,77,73,31,0,0,107,31,3,0,0,32,29,22,3,0,57,18,7,0,0,25,24,11,0,0,33,22,4,4,0,36,3,3,0,0,4,370,204,18,4,593
310021282,17,32,6,4,64,15,12,0,0,25,11,21,0,0,34,4,0,0,0,6,14,18,0,3,28,3,9,0,0,12,13,8,0,0,15,0,6,0,0,5,3,3,0,0,4,73,102,12,8,201,67,19,0,0,84,17,12,0,0,28,57,20,0,5,79,22,4,0,0,24,19,12,0,0,28,13,3,0,0,17,26,5,0,0,24,25,3,0,0,28,3,3,0,0,6,239,70,5,7,324,85,54,8,4,153,31,23,0,0,52,68,39,0,5,116,25,8,0,0,28,31,24,0,3,57,16,10,0,0,26,32,9,3,0,40,27,9,3,0,36,3,7,0,0,7,312,175,18,16,519
310031283,7,10,0,0,18,4,5,0,0,13,0,9,0,0,13,0,0,0,0,0,0,3,0,0,6,4,0,3,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,17,37,4,0,63,7,7,0,0,12,25,0,0,0,27,31,4,0,0,34,15,0,0,0,17,11,0,0,0,8,4,0,0,0,5,7,0,0,0,8,9,0,0,0,9,5,0,0,0,5,115,12,0,3,129,11,15,0,0,26,34,9,0,0,36,35,15,0,0,48,18,0,0,0,22,12,8,0,0,18,10,0,3,0,11,7,3,0,0,13,9,0,0,0,16,5,0,0,0,5,132,47,4,3,190
310031284,3,36,10,0,50,3,9,0,0,17,6,6,0,0,18,0,0,0,0,3,6,10,0,0,17,0,3,0,0,4,5,4,0,0,9,8,3,0,0,8,0,0,0,0,4,38,72,15,3,126,13,11,0,0,19,11,0,0,0,11,25,8,0,0,28,11,0,0,0,11,5,0,0,0,5,3,0,0,0,6,9,7,0,0,17,25,8,0,0,32,0,0,0,0,3,93,30,0,0,130,18,46,10,0,69,13,9,0,0,21,32,17,0,0,47,17,0,0,0,16,12,9,0,0,22,0,10,0,0,8,16,11,0,0,25,28,7,0,0,39,0,3,0,0,5,135,105,15,3,258
310031285,7,27,4,0,33,6,3,0,0,4,7,9,0,0,15,0,0,0,0,0,0,12,0,0,12,0,7,0,0,13,0,0,0,0,0,5,3,3,0,13,0,0,0,0,0,22,68,5,0,96,6,14,0,0,22,11,6,0,0,14,20,5,0,0,27,14,0,0,0,14,3,3,0,0,10,0,0,0,0,0,3,0,0,0,3,7,4,0,0,10,0,0,0,0,0,67,33,0,0,99,14,42,4,0,57,8,10,0,0,21,31,13,0,0,48,14,0,0,0,14,8,15,0,0,20,0,7,0,0,11,3,0,0,0,8,12,9,3,0,24,4,0,0,0,4,90,96,5,0,199
310031286,13,83,8,3,110,46,90,12,0,144,15,26,0,0,48,3,8,0,0,16,13,27,0,0,46,3,15,5,0,27,7,0,0,0,11,10,3,0,0,10,4,5,0,0,10,111,271,35,3,422,13,23,0,0,33,96,38,8,0,143,57,14,0,0,71,22,3,0,0,25,5,6,0,0,13,21,7,0,0,27,23,4,0,0,25,31,3,0,0,38,4,0,0,0,4,272,98,14,3,389,25,110,8,5,144,135,127,18,0,285,76,47,3,0,120,23,17,3,0,42,24,33,0,0,57,19,20,5,0,48,32,3,0,0,39,42,9,0,0,47,7,5,0,0,13,385,368,46,8,807
310031287,8,36,7,3,51,21,15,5,0,44,11,9,0,0,20,0,4,0,0,3,7,13,0,0,17,0,3,3,0,13,3,0,0,0,4,3,0,3,0,11,0,3,0,0,5,47,96,16,6,164,22,24,0,0,40,49,17,0,0,67,72,24,0,0,95,46,0,0,3,50,11,5,0,0,18,14,4,0,0,13,0,3,0,0,5,19,9,0,0,29,3,0,0,0,3,241,78,0,4,330,27,55,7,3,95,66,35,5,0,103,85,35,0,0,119,46,5,4,3,54,22,22,0,0,39,17,11,3,0,25,4,0,0,0,11,24,12,3,0,36,3,3,0,0,12,293,171,19,13,497
310031288,0,18,4,0,24,5,4,0,0,15,6,12,0,0,17,0,0,0,0,0,6,14,4,0,23,0,0,0,0,3,3,4,0,0,9,4,0,0,0,0,0,0,0,0,0,33,45,8,0,90,13,4,0,0,13,12,3,0,0,17,17,6,0,0,22,9,0,0,0,8,9,3,0,0,11,7,0,0,0,7,0,0,0,0,0,10,7,0,0,16,3,0,0,0,3,71,20,0,0,93,9,23,4,0,37,21,8,0,0,29,20,15,0,0,37,5,0,0,0,10,15,13,4,0,30,8,3,0,0,11,6,4,0,0,5,14,8,0,0,15,0,0,0,0,6,103,73,8,3,186
310031289,4,16,0,0,17,7,9,6,0,13,5,10,0,0,12,0,0,0,0,0,11,8,0,0,16,9,0,0,0,10,3,5,0,0,11,3,4,0,0,7,0,0,0,0,3,44,41,4,0,92,7,3,0,0,4,11,0,0,0,11,20,4,0,0,22,7,0,0,0,7,19,0,0,0,20,3,0,0,0,6,10,0,0,0,10,9,0,0,0,10,0,0,0,0,0,82,10,0,0,94,8,16,0,0,22,16,6,6,0,29,21,14,0,0,34,10,0,0,0,10,30,8,0,0,35,11,4,0,0,11,10,5,0,0,18,18,3,0,0,18,0,0,0,0,3,122,54,4,0,181
310031290,10,8,0,0,20,21,11,0,0,37,12,9,0,0,17,5,0,0,0,5,8,11,0,0,20,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,3,0,0,7,61,47,0,0,113,10,6,0,0,17,26,5,0,0,31,19,16,0,0,36,17,0,0,0,20,17,0,0,0,24,11,0,0,0,11,4,4,0,0,8,11,4,0,0,16,3,0,0,0,3,118,37,0,3,163,18,16,0,0,35,52,18,0,0,68,35,23,0,0,57,24,3,0,0,27,27,8,0,0,40,10,0,0,0,14,4,3,0,0,9,14,7,0,0,21,6,3,0,0,4,185,81,0,3,272
310031291,0,11,4,0,19,3,3,0,0,4,6,9,0,0,16,0,0,0,0,3,0,3,0,0,9,0,0,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,14,32,8,0,55,3,3,0,0,8,6,0,0,0,6,17,6,0,0,23,6,0,0,0,9,8,4,0,0,17,4,0,0,0,9,4,0,0,0,4,16,3,0,0,17,0,0,0,0,0,76,16,0,0,93,3,15,4,0,23,11,3,0,0,15,26,10,0,0,37,12,4,0,0,15,10,9,0,0,18,7,3,0,0,11,7,0,0,0,11,16,3,0,0,17,0,0,0,0,0,92,44,8,0,146
310031292,4,23,3,0,37,4,9,6,0,18,5,9,3,0,17,0,0,0,0,3,6,8,3,0,14,3,7,0,0,8,3,0,0,0,5,11,3,0,0,14,0,0,0,0,0,35,61,14,0,119,6,14,0,0,19,26,6,0,0,29,23,6,0,0,32,15,0,0,0,16,6,3,0,0,13,10,0,0,0,5,3,0,0,0,4,6,0,0,0,11,3,3,0,0,4,99,39,0,0,140,10,41,3,0,59,26,19,3,0,55,35,21,3,0,55,14,3,0,0,20,15,10,3,0,23,13,7,3,0,15,3,0,0,0,6,16,7,0,0,23,3,3,0,0,3,137,101,19,0,258
310031293,6,41,4,0,50,9,11,0,0,21,6,18,0,0,25,0,3,0,0,3,8,16,0,0,24,6,3,3,0,6,12,3,0,0,14,3,0,0,0,3,0,3,0,0,3,47,88,13,0,148,13,3,0,0,16,17,8,0,0,20,35,15,0,0,50,27,3,0,0,31,9,4,0,0,9,5,3,0,0,13,4,0,0,0,4,15,5,0,0,20,0,0,0,0,0,131,37,0,0,177,20,46,4,0,66,22,16,3,0,39,43,31,0,0,70,30,3,0,0,36,13,20,0,0,36,12,5,3,0,22,18,3,0,0,20,20,5,0,0,24,4,3,0,0,3,179,130,11,3,321
310031294,0,5,0,0,6,3,3,0,0,3,3,8,0,0,14,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,3,0,0,0,7,3,5,0,0,8,0,0,0,0,0,15,33,0,0,45,3,0,0,0,3,9,3,0,0,14,19,3,0,0,26,10,0,0,0,10,3,0,0,0,3,10,0,0,0,7,10,3,0,0,10,11,3,0,0,11,3,0,0,0,3,75,14,0,0,88,3,5,0,0,9,16,8,0,0,22,23,12,0,0,41,10,0,0,0,10,3,7,0,0,14,10,0,0,0,7,8,6,0,0,15,12,5,0,0,18,4,0,0,0,4,86,44,0,0,132
310031295,0,4,0,0,7,0,3,0,0,3,3,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,12,4,0,24,4,3,0,0,9,3,0,0,0,7,5,0,0,0,10,3,0,0,0,3,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,32,8,0,0,42,10,8,0,0,14,3,3,0,0,11,10,6,0,0,14,3,0,0,0,0,0,3,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,4,0,0,0,6,41,23,5,3,64
310041296,19,31,0,0,55,23,23,0,0,40,13,11,0,0,28,12,0,0,0,15,5,14,0,0,28,4,6,0,0,14,11,4,0,0,8,4,3,0,0,10,0,3,0,0,3,94,97,3,0,193,11,4,0,0,17,37,4,0,0,41,43,13,0,0,55,36,0,0,0,35,8,3,0,0,13,8,0,0,0,8,19,0,0,0,17,26,7,0,0,33,3,0,0,0,3,182,33,0,0,215,30,33,0,0,70,59,22,0,0,79,50,26,0,0,80,45,5,0,0,45,16,16,0,0,35,13,6,0,0,19,23,3,0,0,29,32,10,0,0,40,3,3,0,0,6,277,137,3,0,416
310041297,9,9,4,0,22,3,7,0,0,15,6,7,0,0,15,0,0,0,0,0,5,7,0,0,12,3,0,0,0,3,4,0,0,0,7,3,11,0,0,11,0,0,0,0,0,38,51,3,0,87,8,20,0,0,24,21,0,0,0,21,33,9,0,0,50,26,0,0,0,26,6,4,0,0,11,8,3,0,0,8,11,0,0,0,10,14,0,0,0,14,0,0,0,0,0,125,39,0,4,167,17,25,4,0,47,27,8,0,0,36,43,23,0,0,65,26,0,0,0,29,8,12,0,0,22,6,3,0,0,14,10,4,0,0,15,20,11,0,0,25,0,0,0,0,0,163,86,3,4,255
310041298,7,33,40,0,79,4,0,0,0,7,4,9,3,0,17,0,0,0,0,0,0,8,5,0,22,0,0,0,0,0,15,3,0,0,15,3,0,0,0,3,0,0,0,0,0,34,63,46,0,142,5,4,0,0,7,3,0,0,0,3,12,5,0,0,18,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,15,0,0,0,17,3,0,0,0,3,0,0,0,0,3,40,11,0,0,52,7,41,40,0,85,8,0,0,0,6,19,15,3,0,31,0,0,0,0,0,8,11,5,0,25,0,0,0,0,0,24,3,0,0,33,9,0,0,0,9,0,0,0,0,3,70,78,46,0,192
310041299,13,24,3,0,37,8,6,3,0,16,11,5,0,0,14,4,3,0,0,3,0,5,0,0,3,5,4,0,0,12,10,0,0,0,9,0,0,0,0,3,0,0,0,0,0,40,50,6,0,101,3,12,0,0,19,16,3,0,0,13,26,3,0,0,31,20,3,0,0,19,11,3,0,0,9,10,0,0,0,10,16,0,0,0,17,12,4,0,0,17,0,0,0,0,4,111,30,0,0,147,11,39,3,0,51,20,13,3,0,32,40,9,0,0,46,19,6,0,0,26,10,4,0,0,15,11,9,0,0,21,25,0,0,0,26,15,4,0,0,17,0,0,0,0,4,157,84,6,0,242
310041300,4,18,4,0,27,5,13,0,0,23,8,10,0,0,19,3,0,0,0,6,0,6,0,0,11,4,8,0,0,11,3,0,0,0,3,0,3,0,0,3,4,0,0,0,7,31,61,4,0,96,4,10,0,0,15,23,6,0,0,29,27,14,0,0,47,29,3,0,0,33,7,0,0,0,10,8,6,0,0,9,6,0,0,0,9,11,0,0,0,13,0,0,0,0,0,123,34,0,4,165,5,28,4,0,39,30,17,0,0,48,37,23,0,0,63,33,3,0,0,39,8,7,0,0,14,8,13,0,0,22,10,3,0,0,12,11,0,0,0,18,8,0,0,0,3,155,99,4,4,261
310041301,0,3,4,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,0,3,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,16
310041302,11,22,0,0,36,3,12,0,0,21,15,13,0,0,23,6,0,0,0,4,6,5,0,0,11,0,0,0,0,3,4,7,0,0,8,4,4,0,0,10,0,0,0,0,0,51,60,0,0,114,14,6,0,0,20,22,5,0,0,26,41,14,0,0,55,53,0,0,3,56,12,5,0,0,13,3,4,0,0,9,16,0,0,0,16,17,5,0,0,20,6,0,0,0,6,185,33,0,3,217,24,21,3,0,52,25,17,0,0,40,53,22,0,0,81,60,0,0,3,62,17,8,0,0,26,3,4,0,0,13,18,4,0,0,20,25,6,0,0,29,6,0,0,0,5,235,97,5,5,335
310041303,9,15,0,0,21,3,10,0,0,13,9,7,0,0,19,3,0,0,0,7,3,7,0,0,12,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,31,46,8,0,81,5,7,0,0,11,26,4,0,0,31,17,13,0,0,27,22,3,0,0,25,8,0,0,0,8,3,0,0,0,7,11,0,0,0,11,10,3,0,0,7,0,0,0,0,0,96,28,0,0,132,12,21,0,0,30,30,16,3,0,47,27,22,0,0,46,24,5,0,0,33,15,7,0,0,23,4,6,0,0,9,12,0,0,0,16,6,7,0,0,9,0,0,0,0,0,131,76,9,0,212
310041304,10,33,7,0,55,29,27,0,0,51,13,15,0,0,28,0,3,0,0,9,3,11,0,0,15,4,8,3,0,15,3,0,0,0,3,0,5,0,0,9,7,0,0,0,10,80,101,13,3,199,12,6,3,0,24,53,9,0,0,55,31,8,0,3,45,55,3,0,0,60,7,0,0,0,9,18,3,0,0,26,4,0,0,0,4,23,3,0,0,24,0,0,0,0,0,204,34,3,5,250,24,38,15,0,77,77,28,3,0,113,45,28,0,3,75,61,5,0,0,65,17,8,0,0,27,21,11,3,0,41,7,0,0,0,7,26,9,0,0,36,7,0,0,0,10,281,136,19,7,449
311011305,25,84,11,0,123,18,29,6,0,54,19,35,0,0,59,3,0,0,0,5,22,39,0,3,64,8,13,3,0,24,4,15,0,0,20,4,9,0,0,18,4,3,0,0,5,112,227,24,4,374,100,46,0,0,147,30,10,0,0,45,90,24,0,0,117,39,4,0,4,48,19,5,0,0,22,12,3,0,0,14,14,3,0,0,17,38,11,0,0,51,5,0,0,0,5,345,103,0,13,460,125,130,11,4,267,54,40,7,0,94,114,61,0,0,178,46,3,0,4,53,34,45,0,6,89,21,10,3,0,41,19,19,0,0,37,42,20,0,0,63,5,3,0,0,11,461,332,27,18,832
311021306,15,94,13,0,117,27,45,3,0,80,7,40,3,0,49,0,7,0,0,7,4,31,0,0,37,3,17,6,0,26,10,8,0,0,14,7,9,0,0,13,3,4,0,0,7,79,253,28,0,363,14,23,4,0,32,34,43,0,0,77,56,32,0,0,89,30,4,0,0,36,15,10,0,0,20,20,5,0,0,25,10,0,0,0,8,31,11,0,0,38,4,3,0,0,4,201,119,3,3,332,26,114,16,0,154,67,87,3,0,159,68,71,3,0,144,30,9,0,0,42,20,39,0,0,58,21,26,6,0,49,18,8,0,0,22,35,16,0,0,51,6,7,0,0,15,283,370,28,3,687
311021307,7,13,4,0,18,9,3,0,0,10,3,7,0,0,12,0,0,0,0,3,3,7,3,0,11,3,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,33,3,3,67,11,3,0,0,13,18,3,0,0,28,27,10,0,0,33,16,5,0,0,19,3,3,0,0,12,8,0,0,0,8,9,0,0,0,15,19,5,0,0,23,0,3,0,0,3,117,30,0,0,150,15,13,4,0,35,28,9,0,0,35,34,11,0,0,41,15,4,0,0,27,9,14,3,0,18,15,0,0,0,16,16,3,0,0,19,19,4,0,0,25,0,3,0,0,4,145,65,3,3,212
311021308,4,9,4,0,18,0,3,0,0,3,8,0,0,0,7,0,0,0,0,0,5,0,0,0,7,0,4,0,0,5,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,19,24,8,0,57,3,0,0,0,6,15,0,0,0,15,27,5,0,0,32,14,0,0,0,21,13,0,0,0,10,6,0,0,0,9,4,0,0,0,4,22,6,0,0,29,0,0,0,0,0,107,11,0,0,121,8,7,4,0,26,15,3,0,0,21,28,8,0,0,39,14,0,0,0,21,14,3,0,0,20,9,4,0,0,14,9,0,0,0,12,27,4,0,0,30,0,0,0,0,3,129,34,10,0,173
311021309,3,8,0,0,12,7,6,0,0,15,5,3,0,0,8,0,3,0,0,3,3,3,0,0,10,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,29,0,0,51,9,0,0,0,5,15,3,0,0,20,13,3,0,3,23,17,0,0,0,20,3,3,0,0,3,3,0,0,0,3,3,0,0,0,3,7,0,0,0,7,3,0,0,0,3,74,16,0,3,89,12,9,0,0,19,21,9,0,0,29,19,9,0,3,30,17,3,0,0,26,3,7,0,0,16,7,4,0,0,10,10,0,0,0,10,7,0,0,0,7,4,0,0,0,4,102,41,0,3,148
311021310,6,21,0,0,30,5,7,0,0,19,9,9,0,0,15,3,0,0,0,3,5,11,0,0,15,4,0,0,0,8,3,3,0,0,7,4,3,0,0,6,0,3,0,0,4,43,64,4,3,109,5,4,0,0,14,11,3,0,0,12,25,5,0,0,26,18,4,0,3,19,15,3,0,0,18,6,0,0,0,5,11,0,0,0,11,17,3,0,0,15,0,0,0,0,0,101,16,0,3,122,14,29,0,0,40,19,10,0,0,32,28,11,0,0,41,19,4,0,3,28,20,13,0,0,30,6,4,0,0,13,11,3,0,0,16,21,8,0,0,26,0,4,0,0,6,144,82,4,4,235
311031311,13,41,3,0,52,8,12,0,0,22,9,21,0,0,35,0,0,0,0,4,14,12,4,0,28,4,7,0,4,16,11,4,0,0,13,4,8,0,0,14,3,0,0,0,3,68,97,6,4,178,21,11,0,0,38,17,3,0,3,23,46,5,0,0,57,21,3,0,0,21,11,7,0,0,25,10,0,0,0,6,16,0,0,0,17,26,4,0,0,34,3,0,0,0,3,182,45,0,3,233,37,54,3,0,88,31,9,0,3,44,63,24,0,0,86,18,4,0,0,28,20,27,4,0,47,16,4,0,4,23,26,3,0,0,32,35,15,0,0,46,9,0,0,0,10,244,145,11,10,410
311031312,13,68,8,3,94,14,31,3,0,45,11,32,0,0,43,5,0,0,0,5,4,22,6,0,31,10,32,10,0,40,10,0,0,0,14,3,7,0,0,14,0,3,0,0,3,66,190,23,4,291,14,17,0,0,29,36,13,0,0,49,45,9,0,0,57,32,7,0,0,36,8,3,0,0,11,9,3,0,0,16,5,3,0,0,6,13,4,0,0,22,0,0,0,0,3,173,58,3,0,230,24,85,10,3,123,50,41,3,0,100,55,38,0,3,100,35,7,0,0,45,17,21,6,0,40,14,33,10,0,54,16,6,0,0,24,18,9,0,0,30,3,3,0,0,10,239,252,28,5,527
