SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
308011190,0,0,0,0,6,7,3,5,21,0,0,0,4,0,0,0,0,4,0,0,3,3,5,0,3,0,12,0,0,3,6,6,0,0,0,12,0,0,3,0,3,3,3,3,17,0,0,5,3,3,8,3,0,23,3,0,7,6,8,13,8,4,47,0,8,14,11,10,6,4,0,52,0,0,9,14,10,22,10,3,65,0,0,4,15,8,6,0,0,31,0,0,9,11,6,3,0,0,38,0,0,7,3,11,3,0,0,33,0,0,13,14,15,16,3,0,66,0,0,11,39,33,22,18,0,114,0,0,6,3,3,3,3,0,17,11,14,95,129,128,108,58,16,553,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,5,0,0,3,4,3,0,0,0,11,0,3
308011191,3,0,8,7,14,17,0,0,47,0,0,3,4,4,0,0,0,19,0,0,8,5,3,3,0,0,16,0,0,0,3,3,9,8,3,28,0,3,4,3,3,3,4,0,22,0,3,9,0,18,18,12,0,62,0,3,6,20,20,17,3,0,70,0,4,8,20,20,14,11,0,79,0,8,23,14,37,17,6,3,111,0,3,15,16,33,22,11,3,105,0,7,12,13,18,17,5,3,69,0,0,6,11,16,11,3,0,54,0,0,12,28,25,20,9,3,98,0,0,10,47,42,33,16,0,149,0,0,3,7,10,11,8,0,38,6,29,133,197,262,219,94,22,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,5,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,3,3,4,0,0,0,12,0,0
308011192,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,3,5,0,4,0,17,0,0,0,0,3,0,0,0,8,4,7,10,0,4,7,4,4,36,0,8,12,13,7,4,0,0,41,3,4,7,18,9,7,3,0,59,0,8,15,14,19,14,3,0,74,0,0,18,15,18,10,6,0,65,0,3,9,14,21,12,3,0,61,0,0,7,20,11,3,0,0,50,0,0,15,31,40,15,0,0,104,0,0,3,12,13,7,0,0,35,0,0,0,0,4,0,0,0,10,6,28,100,146,169,82,29,7,576,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,14,0,0,6,7,0,3,0,0,17,0,0,8,9,6,0,0,0,24,0,0,5,0,8,3,4,0,26,0,0,6,11,8,4,0,0,33,0,3
308031205,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,4,0,0,7,0,5,3,3,0,16,0,4,3,12,3,3,3,0,31,0,3,13,7,13,10,0,0,57,0,0,14,12,19,7,0,0,58,0,0,0,6,7,8,0,0,21,0,0,4,11,12,11,0,0,40,0,0,0,10,0,3,0,0,10,0,0,7,7,13,7,0,0,35,0,0,5,5,3,0,0,0,17,0,0,0,0,0,3,0,0,3,0,7,57,77,82,53,11,3,307,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,7,0,3,0,0,0,3,0,0,6,0,0,5,3,0,3,0,0,18,0,5,4,3,4,0,7,6,27,0,9
308031206,0,0,0,0,3,4,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,11,0,0,0,0,3,3,0,0,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,3,17,0,0,0,0,3,3,3,0,11,0,0,0,0,0,0,3,0,5,0,3,5,10,20,18,15,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,6,0,0,7,3,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,3,0,0,5,0,0,0,8,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,3,4,6,0,5,0,0,0,0,0,0,0,0,0,0,3,13,7,19,15,5,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,7,0,10,0,0
308031208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,0,5,0,0,3,0,0,0,4,0,10,0,0,3,6,5,3,0,0,16,0,0,3,3,3,4,0,0,14,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,13,31,15,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,5,0,0,10,0,4,4,0,0,17,0,0
308031209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,9,0,0,3,4,3,5,0,0,12,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,14,9,25,25,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
308031210,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,5,0,3,3,3,0,3,0,0,17,0,0,3,3,3,4,0,0,15,0,3,12,7,0,0,0,0,21,0,3,10,4,5,8,7,0,31,0,0,3,4,5,0,0,0,15,0,0,0,3,3,4,0,0,17,0,0,3,3,7,0,0,0,14,0,0,4,10,0,3,0,0,11,0,0,3,6,10,3,3,0,23,0,0,0,0,0,0,0,0,0,0,12,35,51,39,31,18,5,191,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,3
308031211,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,3,5,0,0,0,0,9,0,0,3,10,0,3,0,0,15,0,0,3,4,0,0,0,0,5,0,0,0,0,0,5,0,0,7,0,0,6,0,0,0,0,0,13,0,0,0,3,0,5,0,0,3,0,0,0,0,3,0,0,0,3,0,3,21,31,13,19,3,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,9,0,0
308031212,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,11,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0
308031213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,0,7,0,0,3,3,0,0,14,0,7,7,4,8,0,0,0,28,0,3,6,8,13,11,0,0,37,0,0,4,4,5,8,0,0,21,0,0,5,3,6,0,0,0,18,0,0,4,4,8,3,0,0,18,0,0,10,9,3,3,0,0,28,0,0,0,3,9,3,0,0,11,0,0,0,0,0,0,0,0,3,0,14,36,44,52,47,3,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,3,0,6,3,4,0,0,13,0,3,7,3,5,3,0,0,32,0,3
308031214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,4,0,0,4,3,3,0,0,0,8,0,7,7,3,5,6,3,0,36,0,10,16,10,7,6,0,0,48,0,3,17,19,11,7,0,0,56,0,0,9,10,7,7,0,0,30,0,0,8,3,16,13,3,0,37,0,0,3,13,7,0,5,0,25,0,0,10,16,23,13,4,0,61,0,0,3,8,4,10,0,0,21,0,0,0,0,3,0,0,0,4,3,24,72,85,87,60,21,0,352,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,3,0,3,0,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,10,0,0,5,6,0,3,0,0,10,0,0
308031215,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,3,0,15,0,3,7,10,3,12,0,0,28,0,9,17,8,22,9,0,0,67,0,5,23,17,27,13,0,0,84,0,0,14,22,32,15,3,0,88,0,3,11,25,20,14,0,0,63,0,0,5,11,17,16,0,0,49,0,0,19,26,42,22,0,0,107,0,0,0,3,19,8,0,0,40,0,0,0,0,3,0,3,0,12,0,23,102,134,180,112,25,8,572,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,4,0,0,0,0,11,0,3,0,5,0,3,0,0,9,0,0,3,7,0,4,0,0,22,0,3,5,3,0,3,3,0,24,0,3
308031216,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,7,0,0,0,3,0,3,0,0,4,0,0,3,4,8,0,0,0,16,0,5,7,3,9,4,0,0,26,0,0,3,3,0,0,0,0,16,0,0,0,3,9,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,0,3,4,3,0,0,18,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,4,0,8,17,32,36,25,14,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,8,0,3,0,0,10,0,0
308031217,0,0,0,0,7,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,17,0,0,0,3,0,0,4,0,8,0,0,6,4,3,0,3,0,23,0,3,4,11,10,14,0,0,43,0,10,16,18,14,9,4,0,70,3,14,21,19,24,14,7,0,103,0,6,37,29,24,18,0,0,124,0,3,17,35,33,21,7,0,115,0,0,8,20,50,27,3,0,110,0,0,12,24,21,28,3,0,86,0,0,22,44,73,38,5,0,176,0,0,7,17,42,25,3,4,97,0,0,4,3,3,3,3,0,16,6,48,153,235,304,213,43,9,1011,0,0,0,0,0,0,0,0,3,5,0,3,0,3,0,0,0,15,3,6,0,4,5,3,0,0,17,0,9,4,4,0,3,3,0,22,3,3,8,6,6,7,3,0,33,0,4,15,17,14,12,3,0,68,0,24
308031218,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,3,11,0,0,0,3,0,3,6,0,18,0,0,0,0,0,0,3,0,6,0,0,4,4,4,0,0,0,14,0,0,9,0,0,3,0,0,20,0,3,3,0,3,0,0,0,14,0,0,3,0,3,0,0,0,11,0,0,0,0,5,4,0,0,12,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,26,20,26,25,13,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
308031219,0,0,0,3,8,15,3,0,28,0,0,0,0,3,0,0,0,12,0,0,0,0,6,8,3,0,23,0,0,0,7,7,12,0,0,26,0,0,0,3,3,3,0,3,14,0,0,3,7,9,9,11,4,36,0,4,3,7,8,0,3,0,32,0,0,8,11,5,3,4,0,31,0,0,4,5,12,11,3,0,28,0,0,3,9,6,8,3,0,23,0,0,0,0,0,0,4,0,12,0,0,3,7,4,0,0,0,13,0,0,0,0,6,10,3,0,22,0,0,0,4,5,3,4,3,29,0,0,0,0,0,0,4,3,8,0,6,31,63,79,93,53,17,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0
308031220,0,0,0,3,6,4,4,3,22,0,0,3,0,4,0,0,0,12,0,0,7,0,5,6,7,0,23,0,0,0,0,3,0,3,0,8,0,0,0,3,3,0,4,0,14,0,0,3,0,0,4,8,4,18,0,0,0,3,3,5,9,0,26,0,0,0,0,0,3,7,0,11,0,0,0,0,6,6,4,0,22,0,0,0,3,5,9,3,5,27,0,0,0,3,3,4,0,0,15,0,0,0,0,4,3,0,0,10,0,0,3,9,4,6,0,3,23,0,0,3,5,4,3,3,0,25,0,0,0,3,0,3,3,0,12,0,4,17,35,49,55,56,28,250,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,14,0,4,8,3,5,4,3,0,30,0,0,6,5,11,6,0,0,27,0,3,14,8,14,17,3,0,52,0,0,6,3,9,5,0,0,20,0,0,5,15,9,5,0,0,29,0,0,5,3,3,4,3,0,16,0,0,8,19,24,17,0,0,64,0,0,3,12,13,16,3,0,43,0,0,0,0,0,0,0,3,3,3,5,54,73,101,79,17,9,338,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,7,3,3,6,0,0,0,0,0,16,0,0,0,3,7,3,0,0,15,0,0,4,5,4,0,3,0,16,0,0,19,15,14,10,3,0,65,0,3
308031223,0,0,0,4,10,3,0,0,12,4,0,0,0,0,3,0,0,6,0,0,0,5,0,0,0,0,7,0,0,0,3,11,0,0,0,17,0,0,3,7,3,3,0,0,11,0,6,3,6,14,7,3,0,32,0,8,13,8,10,6,3,4,48,0,5,13,14,20,14,3,0,72,0,6,28,12,19,19,8,0,86,0,0,8,13,16,21,6,0,64,0,0,3,17,11,12,0,0,46,0,0,3,6,10,7,0,0,30,0,0,8,10,24,14,0,0,56,0,0,3,0,20,6,0,0,35,0,0,3,4,0,3,3,0,8,5,31,87,106,161,103,29,4,525,0,0,3,0,0,0,0,0,8,3,0,0,0,0,3,0,0,12,3,0,0,3,0,3,0,0,9,0,0,0,3,0,11,4,0,21,0,0,3,8,3,4,3,0,25,0,3,0,9,14,5,0,0,35,0,3
308041528,0,3,6,11,26,31,13,6,105,0,0,0,6,14,3,10,0,30,4,0,6,7,11,12,11,3,50,0,5,9,3,20,15,11,7,66,0,0,3,9,18,13,14,4,59,0,0,11,13,17,20,11,14,86,0,3,7,14,20,22,16,7,92,0,3,20,20,28,36,20,10,134,0,3,16,26,30,33,17,10,130,0,3,15,18,10,22,6,4,86,0,0,21,7,12,21,14,6,81,0,0,7,10,7,16,5,4,53,0,0,12,13,17,18,14,0,75,0,0,9,21,34,33,12,3,109,0,0,0,5,13,16,9,3,43,14,25,141,182,269,307,186,77,1192,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,0,0,4,0,5,0,0,0,6,0,0,0,3,0,3,0,0,10,0,3,4,0,3,3,3,0,17,0,0
308041529,0,0,3,3,6,0,0,0,15,0,0,0,3,0,0,0,0,8,0,0,5,0,3,0,3,0,12,0,0,0,0,3,7,0,0,12,0,0,0,0,0,3,0,0,9,0,0,0,4,3,0,5,0,21,0,0,8,6,12,4,0,0,31,0,0,9,3,5,3,7,3,30,0,0,13,11,9,11,3,0,41,0,0,6,9,7,13,0,0,34,0,0,9,10,16,4,0,3,40,0,0,0,5,6,0,0,0,16,0,0,4,8,12,10,0,0,30,0,0,0,3,15,6,0,0,27,0,0,3,3,5,3,0,0,14,6,5,51,66,101,60,26,11,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,3,0,7,0,0,0,0,9,0,0,0,4,0,3,0,0,7,0,0,5,5,3,4,0,0,20,0,0
308051530,4,0,0,0,8,6,3,0,22,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,3,0,17,0,0,3,0,10,3,13,0,33,0,0,3,0,5,6,7,3,33,0,0,0,12,8,6,10,0,36,0,0,0,3,11,7,4,0,25,0,0,3,0,14,6,4,0,26,0,0,3,3,17,11,3,0,38,0,0,0,0,4,6,3,0,16,0,0,0,0,3,3,0,3,13,0,0,0,3,3,4,0,0,7,0,0,0,5,3,8,0,0,13,0,0,0,0,4,4,0,3,13,0,0,0,0,0,0,4,0,9,4,3,19,33,92,73,56,15,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,0,0,0,4,0,5,3,0,12,0,0
308051531,0,0,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,6,0,0,3,0,3,5,3,0,15,0,0,4,3,3,3,0,0,16,0,3,4,3,0,3,4,0,19,0,0,0,5,5,3,0,0,23,0,0,0,0,3,3,0,0,13,0,0,3,3,3,3,0,0,14,0,0,0,3,6,3,3,0,14,0,0,8,12,20,13,0,0,53,0,0,0,8,10,3,0,0,26,0,0,0,0,4,0,0,0,4,3,3,37,48,72,35,15,0,219,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,9,0,3,0,0,13,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,5,3,3,0,0,12,0,0
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,4,0,0,0,3,0,0,14,0,0,3,5,8,0,3,0,14,0,0,3,4,3,0,0,0,12,0,0,6,7,6,0,4,0,19,0,0,3,10,5,5,0,0,25,0,0,11,23,21,8,3,0,72,0,0,10,32,29,17,3,0,96,0,0,4,0,0,0,0,0,7,0,4,43,89,77,44,8,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
