SA2_MAINCODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,4,4,0,3,0,3,0,0,0,3,5,3,10,0,0,0,0,0,0,0,0,12,0,12,0,3,0,3,0,0,0,0,9,0,10,0,3,0,3,0,0,0,0,3,0,3,3,10,0,10,0,0,0,0,0,0,10,0,4,0,8,6,0,0,6,0,0,13,0,8,0,8,3,0,0,7,4,3,14,3,8,0,15,3,14,0,21,0,19,55,9,33,0,42,7,15,0,27,27,21,118
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,0,7,0,8,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,15,0,13,0,13,8,0,0,8,12,11,47
101041025,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,4,4,3,11,0,0,0,0,3,4,0,10,13,0,28,0,0,0,0,0,0,0,0,47,3,57,0,3,0,3,0,0,0,0,46,0,57,3,8,0,11,3,0,0,3,24,0,37,0,0,0,4,4,0,0,4,4,0,13,4,17,0,24,15,11,0,22,3,3,56,0,10,0,5,3,10,0,12,0,4,22,0,30,0,32,13,41,0,47,19,50,142,10,77,0,82,35,56,0,91,145,62,376
101041026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,9,8,3,4,0,3,0,4,0,7,5,10,23,0,0,0,0,0,0,0,0,22,0,25,0,0,0,4,0,0,0,0,33,4,34,0,9,0,8,0,0,0,0,12,0,24,3,4,0,8,0,3,0,3,0,0,9,3,15,0,21,10,7,0,23,4,0,43,4,10,0,12,3,7,0,10,0,3,22,9,33,0,41,8,64,0,73,20,36,163,17,68,0,90,28,77,0,108,90,42,330
101041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,3,0,6,3,0,0,3,7,4,22,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,21,0,24,0,3,0,4,4,0,0,4,7,0,13,3,3,0,3,0,0,0,4,0,0,6,3,17,0,19,4,3,0,7,3,3,32,0,12,0,12,4,0,0,4,0,0,15,3,26,0,35,7,25,0,32,8,31,112,6,62,0,74,19,31,0,54,62,40,223
101051539,0,0,0,0,0,0,0,3,8,0,3,0,3,0,0,0,0,0,0,7,0,4,0,4,4,0,0,7,0,0,13,0,0,0,0,3,3,0,7,0,0,9,0,4,0,3,4,3,0,11,0,6,20,0,14,0,16,18,13,0,26,21,6,68,0,3,0,4,0,0,0,0,94,3,101,10,13,0,24,0,0,0,0,89,0,113,0,27,0,33,3,3,0,3,41,3,84,3,30,0,32,15,10,0,22,3,3,62,8,73,0,79,76,35,0,106,9,10,205,3,38,0,41,20,39,0,63,11,3,122,10,95,0,101,34,153,6,195,60,91,447,35,281,3,313,152,243,5,394,308,118,1137
101051540,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,7,7,4,24,0,3,0,5,0,0,0,0,31,0,36,0,5,0,5,0,0,0,0,16,3,17,4,10,0,7,0,5,0,5,9,3,25,0,3,0,4,5,0,0,5,0,0,7,3,26,0,28,12,3,0,12,0,5,44,0,5,0,6,0,10,0,7,0,3,17,0,30,0,30,3,28,0,28,10,34,106,12,79,0,87,23,35,0,62,64,44,257
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,5,0,0,0,0,11,3,15,0,0,0,0,0,0,0,0,42,0,47,0,0,0,0,0,0,0,0,33,0,33,0,6,0,6,3,3,0,7,12,0,24,3,6,0,6,13,3,0,12,0,0,24,3,8,0,13,25,14,0,35,0,0,53,4,5,0,12,7,18,0,27,0,3,35,0,35,0,33,10,19,0,27,12,14,88,14,55,0,73,50,51,0,106,106,18,304
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,7,4,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,0,9,9,0,18,8,6,28,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,22,0,22,0,5,0,5,8,0,0,7,6,0,19,3,6,0,6,18,0,0,19,0,0,23,3,8,0,15,50,12,0,58,0,0,79,0,4,0,6,7,4,0,14,3,0,23,3,18,0,23,11,22,0,33,19,25,96,10,38,0,48,89,43,0,129,64,29,269
101061543,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,3,0,3,10,0,3,0,9,5,3,0,9,10,3,33,0,0,0,3,0,0,0,0,38,6,46,0,8,0,12,0,0,0,0,43,4,55,6,14,0,14,0,0,0,0,26,0,43,0,7,0,7,4,0,0,5,0,0,11,3,36,0,38,14,13,0,29,3,3,74,3,15,0,19,4,13,0,16,10,0,38,3,47,0,47,3,54,0,58,19,51,180,14,122,0,141,26,82,0,114,129,63,450
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,7,0,4,0,4,0,3,0,5,3,0,9,0,0,0,0,0,0,0,0,8,0,8,0,3,0,3,0,0,0,0,11,0,12,0,6,0,6,0,0,0,0,6,0,12,0,3,0,3,0,0,0,3,0,0,7,0,13,0,12,12,5,0,13,3,4,31,0,11,0,11,4,3,0,8,0,0,15,3,26,0,28,7,23,0,25,8,21,87,3,56,0,65,23,28,0,49,37,26,172
102011028,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,25,0,28,0,0,0,0,0,0,0,0,21,0,21,3,3,0,9,7,3,0,4,8,0,19,3,0,0,3,11,0,0,11,0,0,17,0,9,0,10,21,3,0,23,0,0,38,0,3,0,3,6,0,0,9,0,0,10,0,8,0,8,4,11,0,15,7,8,38,6,24,0,34,49,17,0,65,59,11,169
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,3,0,3,12,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,15,0,3,0,6,6,0,0,6,3,0,15,0,6,0,6,6,6,0,9,0,0,15,4,13,0,16,21,9,0,29,4,0,48,0,8,0,8,4,0,0,3,0,0,12,3,11,0,17,3,14,0,18,10,12,55,10,35,0,44,42,30,0,68,37,18,171
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,5,0,10,3,0,0,6,0,6,17,0,3,0,3,0,0,0,0,11,0,12,0,6,0,10,0,0,0,0,8,0,17,0,15,0,15,3,0,0,3,0,0,25,3,15,0,13,8,4,0,9,0,0,30,8,39,0,46,33,9,0,36,3,4,91,0,18,0,20,5,14,0,20,3,5,48,7,40,0,53,4,31,0,37,19,34,140,21,136,3,153,53,52,0,102,46,44,354
