SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
202011019,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,32,0,5,0,0,40,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,36,0,11,3,0,46,1674,132,207,45,24,2086
202011020,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,6,0,0,0,0,12,8,0,0,0,0,11,0,0,0,0,0,0,76,8,5,3,0,93,10,0,0,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,50,3,3,0,0,54,78,16,9,3,13,111,4499,440,320,64,73,5397
202011021,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,36,0,9,0,0,43,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,20,20,4,0,0,3,28,1335,103,169,25,33,1669
202011022,32,4,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,25,0,3,0,0,33,10,4,3,0,0,14,7,0,3,0,0,11,0,0,0,0,0,0,110,8,6,0,0,132,5,0,0,0,0,7,8,0,0,0,0,11,0,0,0,0,0,0,50,5,0,3,0,57,83,8,9,3,5,110,5514,409,409,66,56,6454
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,8,373,63,99,26,8,572
202011024,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,6,3,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,11,0,8,0,0,17,960,141,162,37,16,1304
202011025,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,44,3,6,6,0,57,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,39,53,3,4,3,0,60,2677,179,217,45,40,3155
202021026,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,24,3,8,0,0,39,0,0,0,0,0,3,73,0,0,0,0,72,0,0,0,0,0,0,132,4,0,3,0,140,23,4,3,0,4,38,1113,142,189,75,18,1536
202021027,50,0,0,0,4,51,0,0,0,0,0,0,4,0,0,0,0,4,6,5,5,0,0,19,3,0,0,0,0,8,11,0,0,0,0,13,0,0,0,0,0,0,125,13,30,0,0,164,8,3,3,0,0,15,4,0,0,0,0,3,0,0,0,0,0,3,148,4,10,0,3,168,97,15,13,3,10,138,4521,256,509,90,86,5469
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,25,7,0,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,4,3,0,35,18,0,12,3,0,34,757,164,439,133,17,1516
202021029,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,11,5,0,41,3,0,0,3,0,4,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,24,3,6,0,3,34,826,74,135,63,19,1106
202021030,20,0,0,0,0,20,0,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,114,15,33,7,3,167,8,3,3,0,0,14,0,0,0,3,0,3,3,0,0,0,0,3,92,4,10,3,3,114,77,3,21,3,0,105,3165,292,444,120,66,4090
202021031,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,7,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,52,11,29,3,0,94,4,0,0,0,0,7,5,0,0,0,0,3,0,0,0,0,0,0,12,9,7,0,0,24,32,0,11,0,0,46,1204,221,239,66,23,1751
202031032,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,0,0,22,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,22,8,11,6,0,37,942,120,226,99,20,1405
202031033,36,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,3,7,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,4,4,3,0,32,38,6,11,9,5,74,1502,225,457,263,55,2500
203011034,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,40,9,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,4,3,23,19,0,7,0,0,25,922,130,115,50,15,1238
203011035,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,12,7,0,59,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,25,18,6,7,0,0,32,702,179,203,100,21,1206
203011036,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,10,7,3,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,24,3,4,0,0,30,20,8,12,4,0,41,784,189,281,127,26,1405
203021037,25,0,0,0,0,25,0,3,0,0,0,3,8,0,0,0,0,17,13,0,3,0,0,16,3,0,0,0,0,6,8,0,0,0,0,9,0,0,0,0,0,0,179,14,22,0,3,212,14,0,0,0,0,19,3,0,0,0,0,5,8,0,0,0,0,8,81,13,4,0,0,101,61,7,3,3,4,75,4576,309,403,55,50,5392
203021038,81,0,0,0,0,85,12,3,0,0,0,16,10,0,0,0,0,9,28,4,0,0,0,33,9,0,0,0,0,11,14,0,0,0,0,14,3,0,0,0,0,3,286,11,6,7,0,312,17,0,3,0,0,18,15,7,4,3,3,38,0,0,0,0,0,3,190,11,26,5,11,254,126,9,7,0,10,152,6712,338,286,80,89,7509
203021039,194,0,0,0,3,205,33,0,0,0,0,36,29,0,3,0,0,36,127,4,6,0,0,137,96,7,0,0,0,100,42,0,0,4,0,47,11,0,0,0,0,13,1240,44,61,7,3,1360,74,0,3,0,0,77,102,4,7,8,3,131,39,3,0,0,0,40,688,33,26,12,7,756,353,15,12,7,28,408,28255,1315,1076,213,238,31099
203021040,22,3,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,9,11,0,0,0,0,12,10,0,3,0,0,12,0,0,0,0,0,3,136,14,21,3,0,170,14,3,4,0,0,21,5,0,3,0,0,7,4,0,0,0,0,6,89,3,18,0,0,115,58,12,9,3,4,83,4189,436,504,81,39,5250
203021041,42,0,3,0,0,50,6,0,4,0,0,10,3,0,0,0,0,6,13,0,5,0,0,20,10,0,0,0,0,16,11,0,0,0,0,14,0,0,0,0,0,0,178,9,23,3,5,222,8,0,0,0,0,14,13,0,7,0,0,21,3,0,0,0,0,3,73,11,6,3,0,90,62,4,13,3,9,88,5013,336,446,92,60,5938
203021042,29,0,0,0,0,31,0,0,3,0,0,3,0,0,3,0,0,4,26,0,3,0,0,32,17,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,3,162,25,24,3,0,213,24,0,3,0,0,27,22,0,0,0,0,23,3,0,0,0,0,8,130,8,8,0,3,148,41,3,4,0,0,58,3993,345,413,74,41,4870
203021043,66,0,0,0,0,66,4,0,0,0,0,10,7,0,0,0,0,12,11,0,0,0,0,9,8,0,0,0,0,14,31,3,0,0,0,35,3,0,0,0,0,3,240,12,19,3,0,277,14,0,0,0,0,13,27,7,11,0,0,50,3,0,0,0,0,3,146,11,11,3,3,171,82,3,7,0,0,97,4879,311,352,74,52,5667
203021044,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,15,3,0,73,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,20,3,4,0,0,29,11,0,0,3,3,23,979,105,194,42,24,1346
203021045,26,0,0,0,3,32,6,0,0,0,0,6,0,0,3,0,0,3,12,3,0,0,0,15,6,0,0,0,0,6,8,0,0,0,0,9,0,0,0,0,0,0,153,8,19,4,3,184,7,0,0,0,0,11,3,0,6,0,0,16,3,0,0,0,0,3,65,4,3,7,0,80,60,10,7,0,3,75,3733,389,331,80,51,4585
203021046,15,0,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,5,6,0,0,0,0,6,6,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,127,14,21,3,3,167,14,0,3,0,0,18,3,0,0,0,0,6,5,0,0,0,0,5,78,3,0,0,3,87,42,0,0,0,0,48,3478,359,358,47,52,4292
203021047,64,3,0,0,3,63,38,0,5,0,0,40,10,0,0,0,0,6,34,3,3,0,0,36,33,0,0,0,0,32,14,0,0,0,0,16,6,0,0,3,0,11,450,23,23,0,5,508,29,0,0,0,0,37,29,0,0,0,0,26,16,0,0,0,0,16,253,17,18,4,3,303,146,16,8,3,13,185,9314,595,424,89,102,10527
203031048,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,22,3,0,115,7,0,0,0,0,13,0,3,0,0,0,3,0,0,0,0,0,0,22,3,7,0,0,30,30,0,4,0,3,42,1736,201,314,68,39,2354
203031049,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,43,8,14,0,0,63,6,3,0,0,0,9,3,3,0,0,0,6,5,0,0,0,0,5,30,3,8,0,0,38,20,4,10,0,0,32,1344,220,262,67,29,1919
203031050,22,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,6,8,3,6,0,0,16,0,0,0,0,0,3,9,0,0,0,0,14,0,0,0,0,0,0,152,42,38,7,0,239,16,3,3,0,0,22,3,0,3,0,0,9,3,0,0,0,0,3,37,3,12,0,0,49,58,6,12,0,0,77,3405,598,694,142,48,4891
203031051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,15,3,0,50,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,6,0,0,13,16,3,4,3,0,27,691,138,168,58,11,1065
203031052,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,43,9,17,3,0,71,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,30,21,4,0,0,0,29,1148,157,190,52,21,1568
203031053,17,0,0,0,0,18,3,0,0,0,0,6,5,0,0,0,0,5,16,9,5,3,0,36,8,0,0,0,0,10,8,0,0,0,0,15,0,0,0,0,0,0,167,37,35,13,0,248,15,8,4,3,0,32,5,0,0,0,0,3,4,0,0,0,0,4,88,11,11,4,3,114,39,0,16,3,3,61,3876,569,690,170,55,5348
204011054,12,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,63,8,11,11,0,94,13,0,5,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,22,0,4,0,0,28,45,5,9,7,0,63,1768,201,328,121,48,2464
204011055,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,29,6,16,0,0,59,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,5,5,0,0,23,40,0,13,3,3,57,1340,182,372,189,45,2126
204011056,16,0,0,0,0,21,0,0,0,0,0,3,3,0,0,0,0,3,5,3,0,0,0,13,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,102,7,6,0,0,118,5,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,7,43,10,10,3,4,65,87,9,10,3,12,122,3005,286,320,95,60,3766
204011057,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,121,23,23,8,4,168,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,5,9,7,3,93,74,10,18,3,6,115,2938,344,481,194,52,4019
204011058,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,36,3,8,0,3,50,0,3,3,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,21,3,8,0,0,32,30,3,0,0,3,38,1004,115,171,87,23,1407
204011059,34,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,51,3,3,3,3,64,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,50,60,3,9,0,9,77,2373,139,168,40,72,2788
204011060,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,68,5,6,6,0,83,8,0,0,0,0,8,3,3,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,19,31,0,5,3,3,45,1712,75,130,66,26,2014
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,26,8,11,3,0,48,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,13,9,10,4,4,0,30,626,112,180,86,14,1020
204021063,23,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,82,5,6,0,3,103,4,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,43,6,7,3,0,54,98,3,9,0,5,122,3624,265,333,80,69,4365
204021064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,4,0,7,3,0,13,261,86,252,144,13,751
204021065,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,3,0,24,22,3,0,4,0,34,1252,98,132,63,29,1574
204021066,45,0,0,0,0,53,0,0,0,0,0,3,5,0,0,0,0,5,23,3,0,0,0,30,19,3,0,0,0,23,0,0,0,0,0,4,0,0,4,0,0,3,206,10,11,0,0,234,12,3,0,0,0,19,0,0,3,0,0,4,3,0,0,0,0,3,111,3,5,0,0,117,162,14,12,3,4,197,8464,546,574,101,124,9803
204021067,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,24,3,8,10,0,46,4,0,4,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,25,0,6,0,0,31,39,3,19,7,5,71,1360,248,575,265,65,2516
204031068,9,0,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,50,10,12,5,0,77,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,3,0,22,31,3,6,0,0,38,1146,134,214,62,19,1574
204031069,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,10,7,0,0,0,0,6,3,0,0,0,0,4,4,0,0,0,0,4,123,21,18,7,4,175,6,0,3,4,0,19,0,0,0,0,0,0,3,0,0,0,0,3,84,7,6,4,5,113,48,4,11,9,3,74,2894,369,456,167,58,3941
204031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,5,0,0,3,0,15,298,47,113,53,18,529
204031071,27,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3,0,0,31,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,3,28,45,4,9,3,6,71,1471,125,179,76,40,1887
204031072,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,5,0,39,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,16,30,8,7,10,0,55,1180,182,430,187,36,2013
204031073,40,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,96,6,10,0,3,114,14,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,66,3,0,4,0,67,67,4,0,3,0,77,3834,223,248,49,38,4399
204031074,77,0,0,0,3,82,6,0,0,0,0,6,5,0,0,0,0,5,35,0,4,0,0,45,29,0,0,3,0,30,11,0,0,0,0,17,0,0,0,0,0,0,340,12,22,0,0,373,28,0,0,0,0,32,3,0,0,0,0,5,13,0,0,0,0,13,242,14,15,3,3,279,182,10,17,0,8,223,12695,710,740,133,130,14408
204031075,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,15,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,20,20,3,9,0,0,33,742,122,217,66,18,1162
205011076,18,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,3,7,4,0,0,0,6,16,3,0,0,0,17,0,0,3,0,0,3,0,0,0,0,0,0,92,17,17,6,0,133,3,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,33,7,10,4,3,59,48,5,17,3,0,70,2608,320,477,129,49,3586
205011077,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,12,16,5,4,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,3,3,19,19,5,8,4,6,45,905,177,323,131,43,1569
205011078,17,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,5,16,3,0,55,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,25,23,14,5,4,3,40,1224,183,322,125,40,1892
205011079,26,0,0,0,0,27,5,0,0,0,0,6,4,0,0,0,0,3,22,0,6,0,0,28,24,3,0,0,3,37,7,0,8,0,0,13,0,0,0,0,0,0,224,13,29,0,3,270,14,0,0,0,0,19,9,3,6,0,0,23,8,0,0,0,0,8,120,9,13,0,3,147,107,15,11,5,8,153,7133,595,766,164,146,8808
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
205021081,50,0,0,0,0,58,3,0,0,0,0,3,3,0,0,0,0,3,25,3,3,0,0,33,10,0,0,0,0,13,3,0,0,0,0,9,0,0,0,0,0,0,256,12,25,0,4,298,20,0,0,0,0,20,6,0,0,0,0,12,9,0,0,0,0,7,64,7,6,0,0,80,188,11,14,11,6,232,7325,476,554,100,123,8575
205021082,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,4,12,14,0,51,4,0,3,0,0,5,10,0,0,0,0,16,0,0,0,0,0,0,44,3,4,3,0,53,21,0,7,14,3,42,969,130,415,185,47,1755
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,17,5,0,99,3,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,27,4,8,0,0,41,55,3,7,5,4,76,1844,219,321,102,56,2542
205021085,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,0,16,0,0,54,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,3,5,31,44,10,9,4,0,66,1352,158,335,163,55,2072
205021086,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,12,12,0,6,3,0,24,502,78,156,36,18,787
205031087,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,52,8,16,7,0,87,4,0,6,0,0,12,3,0,0,0,0,9,0,0,0,0,0,4,18,0,18,0,0,36,45,7,13,3,5,77,1665,254,701,213,38,2861
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,18,12,0,61
205031089,13,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,5,10,6,8,93,4,0,0,0,0,11,0,0,0,0,0,4,3,0,0,0,0,5,19,0,5,3,0,30,33,9,3,4,3,56,1655,239,493,163,57,2608
205031090,31,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,18,9,0,4,0,0,16,3,0,0,0,0,10,0,0,0,0,0,0,129,8,9,5,0,159,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,27,4,9,0,0,43,83,8,26,12,0,134,3938,320,676,211,74,5229
205031091,8,0,0,0,0,14,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,8,9,0,0,0,0,8,3,0,3,0,0,5,0,0,0,0,0,0,120,16,22,7,9,175,9,0,7,0,0,11,4,3,3,0,0,12,0,0,0,0,0,0,49,12,0,3,0,67,68,3,16,0,7,90,2329,303,429,103,62,3221
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,32
