SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
301021008,9,3,26,0,6,0,0,4,0,48,0,0,17,4,4,0,0,0,0,32,3,0,4,0,0,0,0,0,0,17,3,0,5,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,3,0,7,47,7,116,49,37,23,9,24,9,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021009,18,3,46,9,6,4,7,7,3,95,5,0,24,3,4,4,4,5,0,54,8,3,21,5,5,0,5,7,0,45,5,0,6,0,3,3,0,0,0,19,6,0,9,0,3,4,3,3,0,29,4,0,0,0,0,0,0,0,0,8,0,0,3,3,3,0,0,0,0,16,77,29,204,115,57,31,32,78,6,636,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021011,12,0,28,0,11,0,24,23,0,99,9,0,26,0,0,0,5,3,0,47,7,0,15,0,0,0,6,9,0,38,0,0,9,0,0,0,4,0,0,19,3,3,10,0,0,0,0,0,0,23,3,0,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,3,13,45,6,163,42,41,17,66,76,5,460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021012,6,0,37,11,13,0,0,4,0,69,9,4,25,3,4,3,4,4,0,52,8,0,17,0,6,0,0,3,0,37,8,0,6,0,3,0,0,0,0,20,10,0,5,0,0,0,3,3,0,24,7,0,5,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,51,27,179,134,51,16,22,55,3,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
301021013,9,6,38,19,8,6,10,10,3,104,5,0,18,3,7,3,3,7,0,46,4,3,8,3,0,4,4,3,0,29,4,0,6,0,3,0,0,0,0,19,9,0,11,0,0,0,0,3,0,21,3,3,0,0,0,0,0,0,0,9,0,0,6,0,0,4,0,0,4,17,76,39,223,235,86,111,34,86,15,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,9,0,0,0,0,0,9,0,0,0,7,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,3,0,3,0,13,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021527,8,3,23,5,0,3,3,4,0,50,6,3,11,0,0,0,4,3,0,32,5,0,10,0,3,0,4,5,0,31,4,0,8,0,0,5,4,0,0,26,0,0,7,0,0,6,5,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,51,27,142,50,24,40,43,56,7,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031014,10,9,82,18,39,7,76,42,3,280,20,11,70,10,24,9,62,21,0,226,17,8,72,9,7,3,57,29,4,210,16,6,60,4,11,4,46,32,3,175,37,10,126,6,11,0,28,37,3,257,21,8,80,0,4,7,6,0,0,117,0,0,12,0,0,0,7,3,3,21,138,66,585,77,136,54,374,225,17,1677,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,4,0,0,9,0,0,0,3,3,0,8,3,0,16,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
301031015,10,5,30,11,5,4,0,6,0,81,3,4,18,0,5,0,0,5,0,34,5,3,17,3,5,4,0,0,0,36,3,0,6,0,0,0,0,3,0,19,0,3,6,0,0,0,0,0,0,12,3,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,3,8,38,29,140,108,36,20,13,38,7,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031016,0,3,20,3,3,0,0,3,0,38,3,0,10,4,4,0,0,0,0,26,0,0,9,0,3,3,0,0,0,11,3,0,6,0,0,0,0,0,0,14,3,0,11,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,30,12,105,86,39,33,10,27,6,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031017,35,32,214,29,78,11,67,71,7,541,44,25,161,23,39,18,28,29,3,379,51,26,137,9,22,17,22,16,5,318,38,30,110,0,14,10,11,9,3,226,85,35,137,0,15,15,20,3,0,313,30,9,24,0,3,3,7,0,0,81,4,0,16,0,3,0,5,6,5,37,331,190,991,123,323,96,306,320,40,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,3,0,0,17,0,0,0,0,5,0,8,7,0,19,3,5,6,0,8,3,4,5,0,38,0,3,0,0,10,0,0,3,0,23,0,0,0,0,0,0,3,0,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
301031018,17,6,78,7,35,12,11,15,0,188,18,5,61,3,14,11,11,17,0,139,19,6,51,5,8,5,13,4,0,113,10,5,31,0,5,0,3,4,0,60,24,12,33,0,3,3,0,3,0,83,16,0,6,0,0,0,0,3,0,23,0,0,8,0,3,0,3,3,3,21,126,43,374,64,128,69,100,116,14,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,8,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
301031019,9,6,46,0,14,10,9,10,0,110,5,5,32,3,4,0,8,5,0,71,13,3,35,0,7,0,3,10,0,70,6,3,18,0,4,0,0,3,0,39,14,0,17,0,0,0,4,5,0,41,7,0,7,0,0,3,4,0,0,19,3,0,3,3,0,0,0,0,0,12,70,27,234,39,59,29,61,61,3,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031020,8,6,67,15,11,13,0,13,0,136,22,4,32,10,5,7,3,3,0,84,9,3,22,9,3,6,3,0,0,62,5,0,11,3,0,3,0,3,0,30,5,0,18,0,3,4,0,0,0,30,3,0,6,0,3,0,0,0,0,14,0,0,3,0,3,0,0,0,0,13,82,37,329,158,83,96,20,69,10,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031021,36,5,166,13,39,15,57,23,7,362,30,4,133,9,16,9,45,20,3,269,34,9,92,3,9,16,15,11,0,177,29,4,69,3,9,4,9,4,0,131,33,3,53,0,4,3,13,7,5,121,16,0,3,0,3,0,0,0,0,28,0,0,14,0,0,0,3,0,4,29,222,43,741,181,156,98,236,157,28,1871,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,4,9,0,22,3,0,0,3,4,0,0,3,0,10,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6
302011022,0,0,14,3,3,3,0,7,0,28,0,0,13,0,5,0,0,0,0,17,0,0,9,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,6,12,13,90,47,26,41,5,21,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302011023,0,0,9,3,0,0,3,3,0,26,0,0,10,0,3,0,0,0,0,19,6,0,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,5,57,9,9,8,9,17,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302011024,9,4,28,12,14,0,0,4,0,77,3,6,9,3,9,3,0,3,0,41,9,6,3,5,4,0,0,0,4,27,0,0,4,0,0,0,0,0,0,7,3,8,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,35,94,89,60,44,11,38,10,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
302011025,6,0,28,0,10,6,0,0,0,47,3,0,11,0,0,0,0,0,0,18,3,0,11,0,0,0,0,0,0,13,3,0,5,0,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,32,8,113,55,35,56,12,30,3,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302011026,3,0,22,3,7,0,0,3,0,35,0,0,8,3,0,0,3,0,0,24,3,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,73,82,29,17,6,19,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302021027,9,4,34,11,20,4,3,8,0,101,10,3,16,3,3,15,0,4,0,62,15,0,9,0,5,11,0,0,0,50,3,3,3,0,0,3,0,0,0,21,11,4,10,0,3,6,0,0,0,33,3,0,4,0,0,4,0,0,0,14,0,0,0,0,3,3,0,0,4,11,76,28,196,154,92,140,29,55,6,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,13,0,0,0,6,4,3,0,0,0,12,0,0,3,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
302021028,45,18,90,82,80,21,12,21,5,362,14,9,64,23,59,13,8,12,0,210,10,17,47,15,19,3,4,14,3,128,10,8,51,3,9,0,0,3,0,82,19,7,48,3,4,4,0,10,0,97,6,0,6,0,0,0,0,0,0,17,3,0,13,6,3,3,0,0,4,36,186,78,510,409,309,266,57,177,27,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,12,0,0,0,0,0,6,0,3,0,8,0,0,0,4,0,5,0,0,0,11,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,11,0,0,0,16,0,3,3,4,0,8,0,4,0,25,4,0,4,0,3,3,0,3,0,25,4,0,3,3,8,3,0,0,0,20,0,0,0,5,10,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
302021029,0,0,17,4,3,0,0,0,0,28,0,0,10,3,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,19,3,59,58,14,3,3,16,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302021030,37,12,210,11,30,19,47,37,11,402,34,10,176,5,19,15,23,24,4,310,37,14,147,4,18,8,15,26,4,271,33,7,84,0,12,3,4,10,3,155,54,9,92,0,13,8,0,15,0,197,16,3,8,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,4,18,239,71,967,68,210,77,210,221,31,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,8,0,15,0,0,0,0,4,0,3,7,0,15,0,0,3,0,5,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6
302021031,16,5,108,10,26,14,12,17,0,200,9,8,65,4,13,9,7,13,0,117,11,8,48,3,14,9,5,5,0,98,9,3,23,0,9,0,0,3,0,49,10,6,23,0,3,3,3,4,0,52,5,0,3,0,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0,10,86,39,456,98,131,75,59,86,9,1037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,8,0,4,3,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302021032,22,10,83,9,38,16,5,16,3,207,10,0,49,0,11,4,3,0,0,91,9,6,35,3,8,0,0,0,0,67,8,0,21,0,0,0,0,0,0,40,6,3,7,0,0,0,0,0,0,26,11,0,3,0,0,0,0,0,0,17,0,0,13,0,0,0,3,0,0,20,98,36,369,101,120,120,58,69,12,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,11,0,0,3,0,3,0,0,3,0,14,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
302021033,4,0,22,3,3,0,3,6,0,37,0,0,9,0,0,0,0,3,0,18,4,0,9,3,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,9,98,40,10,5,4,18,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
