SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
216011408,0,0,5,0,0,0,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,3,5,0,0,0,9,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,13,18,14,4,0,57,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
216011409,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,3,0,3,3,0,15,0,3,0,3,5,8,0,0,15,3,4,0,3,11,8,0,0,22,0,0,0,0,3,6,0,0,16,0,3,0,3,4,3,0,0,14,0,0,0,0,3,3,0,0,10,0,0,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,28,41,35,10,0,142,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,12,0,3,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,10,0,6,0,3,9,3,3,0,20,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0
216011410,0,0,3,0,0,3,3,4,0,0,0,8,0,0,0,3,4,0,0,0,5,0,4,0,0,4,3,0,0,14,0,0,4,0,3,3,3,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,31,15,3,0,79,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
216021411,0,0,7,0,0,5,14,3,7,0,0,28,0,3,8,6,7,4,4,0,28,0,7,4,13,15,7,0,0,64,0,7,9,10,12,11,0,0,59,0,0,9,19,16,17,3,0,62,0,0,7,21,24,8,4,0,67,0,0,10,7,7,3,0,0,28,0,0,0,7,5,0,0,0,7,0,0,0,0,3,0,0,0,11,0,0,0,3,0,3,0,0,11,0,0,0,3,0,0,0,0,3,0,0,5,0,3,0,0,0,11,8,19,67,104,97,68,18,0,384,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,55,16,3,0,0,3,0,0,0,25,5,0,3,4,3,5,0,0,24,0,11,0,10,7,3,0,0,35,4,8,7,9,6,10,4,0,48,4,13,6,10,11,14,0,0,61,0,3,8,7,15,8,0,0,36,0,0,0,6,8,0,3,0
216021412,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,5,0,0,0,0,3,0,0,0,7,0,0,0,3,3,0,0,0,5,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,8,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
216021413,3,0,18,0,0,7,8,5,0,0,0,27,0,3,7,11,7,3,3,4,31,3,5,5,10,7,17,5,0,51,0,5,10,13,13,8,3,0,46,0,9,6,10,19,13,0,0,49,0,0,8,0,18,10,0,0,40,0,0,0,3,7,8,0,0,22,0,0,3,3,3,3,0,0,14,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,3,5,13,17,49,60,87,75,22,7,328,0,0,0,0,0,0,0,0,3,64,0,3,0,3,4,0,0,70,12,4,0,0,0,3,0,0,16,0,6,3,3,3,0,0,0,26,9,0,3,3,10,0,5,0,27,0,0,0,5,12,3,0,0,22,0,7,5,3,16,3,0,0,36,0,0,4,6,3,7,0,0,18,0,0,3,6,4,3,0,0
216021414,0,0,7,0,0,0,5,3,3,0,0,15,4,5,4,5,6,7,0,0,28,0,5,4,10,7,12,0,0,45,3,7,10,10,12,11,0,0,50,0,0,5,10,22,6,3,0,49,0,0,3,6,15,3,3,0,24,0,0,3,0,3,6,0,0,13,0,0,0,0,3,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,5,12,20,34,56,82,62,10,0,270,3,0,0,0,0,0,0,0,7,57,0,0,0,0,0,0,0,61,11,5,0,5,0,6,3,0,30,8,12,0,10,3,3,0,0,40,5,4,4,13,8,7,3,0,41,0,3,11,11,11,12,0,0,54,0,0,5,9,11,13,3,0,43,0,3,3,5,12,3,3,0,27,0,0,0,4,4,5,0,0
216031415,0,0,4,4,0,0,0,5,0,0,0,8,0,0,0,0,7,0,0,0,10,3,0,6,6,7,5,0,0,28,0,0,3,6,9,9,0,0,21,0,0,6,4,6,5,0,0,25,0,0,3,4,3,0,0,0,14,0,0,0,0,3,3,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,23,26,39,30,4,0,139,3,0,0,0,0,0,0,0,3,42,3,0,0,0,0,0,0,51,10,3,0,0,0,0,0,0,20,0,9,4,3,4,3,4,0,23,0,6,3,3,6,0,0,0,21,3,9,6,11,3,5,0,0,33,3,0,0,6,5,9,0,0,24,0,3,4,6,3,3,0,0,17,0,0,0,0,0,4,0,0
216031416,0,0,42,7,7,19,15,11,14,0,0,72,3,6,21,30,29,19,4,5,118,10,14,33,47,68,46,4,0,225,0,36,68,55,70,59,11,0,293,0,23,73,87,108,91,13,0,401,0,16,52,64,107,76,7,0,318,0,3,12,39,42,31,5,0,134,0,0,16,23,32,21,4,0,98,0,0,3,9,13,3,0,0,25,0,0,7,3,20,14,0,0,43,0,0,0,5,8,6,0,0,22,0,3,4,8,6,3,3,0,27,47,117,322,388,528,389,65,12,1870,5,0,0,3,0,0,0,0,9,167,7,0,0,4,0,0,0,180,45,17,4,6,10,4,3,0,86,0,6,5,5,13,5,4,0,43,7,19,11,12,15,10,4,0,81,4,17,20,19,30,22,6,0,128,3,25,40,26,32,22,7,0,144,0,12,14,20,31,22,8,0,108,3,11,9,16,26,22,14,0
216031417,0,0,23,3,3,5,7,5,9,3,0,44,7,6,9,3,14,9,0,0,50,3,6,26,16,21,25,4,3,111,4,17,35,26,37,15,5,0,136,0,14,41,24,43,18,7,0,148,0,17,24,27,49,42,4,0,155,0,3,15,4,19,16,0,0,60,0,0,3,12,14,5,0,0,38,0,0,0,3,5,4,6,0,22,0,0,0,4,10,6,3,0,29,0,0,0,4,3,0,0,0,7,0,0,0,0,3,4,0,0,14,31,73,163,146,241,164,34,5,864,9,0,0,0,0,3,0,0,10,254,17,0,3,8,4,0,0,279,74,21,15,9,12,4,3,0,139,24,24,18,11,24,9,3,0,122,14,35,16,24,22,22,3,0,137,15,38,41,32,33,34,3,0,189,9,33,46,33,54,21,4,0,199,3,23,41,35,45,17,4,0,172,0,8,17,26,17,15,4,0
216031418,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,7,5,0,3,0,14,0,0,0,0,0,0,3,0,3,0,3,0,7,8,4,0,0,21,0,0,0,3,5,3,0,0,19,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,27,37,22,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216031419,0,0,16,3,0,0,6,0,3,4,0,23,0,0,3,3,8,4,0,0,22,0,0,3,13,15,6,3,0,45,0,6,12,9,12,10,3,0,50,0,6,11,27,11,5,0,0,65,0,0,24,14,18,12,5,0,75,0,3,7,9,18,5,0,0,50,0,0,4,6,9,9,0,0,33,0,0,0,6,7,0,0,0,11,0,0,3,9,7,5,0,0,16,0,0,0,4,3,3,0,0,8,0,0,0,0,0,0,0,0,5,10,27,74,112,120,71,20,3,430,0,0,0,0,0,0,0,0,4,29,0,3,4,0,0,0,0,35,5,3,0,3,4,0,0,0,23,0,0,3,3,6,4,0,0,13,0,3,3,3,5,0,3,0,15,0,3,3,3,3,3,0,0,11,0,10,6,8,6,3,0,0,25,0,0,7,4,3,3,3,0,20,0,0,3,0,0,0,0,0
217011420,0,0,11,0,0,3,0,3,8,0,0,15,0,0,0,3,8,7,5,0,23,0,0,5,4,5,8,3,0,33,0,0,3,12,13,7,0,0,28,0,0,3,3,11,9,0,0,23,0,0,7,0,10,7,0,0,34,0,0,3,0,3,3,3,0,10,0,0,0,0,5,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,28,41,56,55,13,5,198,0,0,0,0,0,0,0,0,0,33,3,0,0,5,3,0,0,47,3,0,0,0,0,6,0,0,10,4,0,0,7,4,3,0,0,17,0,3,4,6,5,7,0,0,25,3,3,4,0,3,3,4,0,20,0,0,3,4,3,5,0,0,23,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,3,0
217011421,0,0,15,3,0,4,10,8,11,4,0,36,3,3,6,5,12,10,3,0,45,3,3,7,17,37,22,5,0,97,0,9,23,19,35,17,3,0,115,3,3,21,27,53,41,10,0,153,0,0,11,20,24,18,0,0,81,0,0,5,8,26,13,0,0,48,0,0,3,8,7,3,0,0,19,0,0,0,4,0,3,0,0,9,0,0,0,5,4,3,0,0,17,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,14,26,83,135,221,155,28,3,665,3,0,0,0,0,0,0,0,7,80,6,0,3,0,0,0,0,91,31,15,13,7,8,7,0,0,73,9,14,4,7,9,9,3,0,58,9,12,11,5,5,18,5,0,65,5,14,12,17,13,12,0,0,69,0,8,9,13,24,13,4,0,73,0,4,10,19,9,15,3,0,67,0,0,13,5,21,9,0,0
217011422,0,0,17,3,0,4,8,9,8,3,0,39,0,0,3,9,12,10,0,0,36,0,7,5,14,17,20,6,0,74,0,3,11,25,30,13,12,4,90,0,3,12,19,22,16,0,0,81,0,3,8,14,28,13,0,0,73,0,0,0,15,17,12,0,0,41,0,0,3,7,9,5,0,0,20,0,0,0,3,0,4,0,0,9,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,13,10,27,59,127,155,108,23,5,522,0,0,0,0,0,0,0,0,0,98,6,0,0,0,0,0,0,106,20,4,3,3,5,3,4,0,43,9,7,3,7,14,7,0,0,52,12,3,6,7,14,7,0,0,49,0,12,13,22,15,16,0,0,77,0,12,11,17,11,12,4,0,72,0,9,4,4,8,13,0,0,37,0,3,4,3,3,0,0,0
217011423,0,0,15,0,0,3,4,0,3,0,0,16,0,0,4,3,0,3,0,0,10,0,4,0,0,7,8,3,0,19,0,3,3,3,5,0,0,0,18,0,0,0,7,8,0,0,0,16,0,0,0,4,8,0,0,0,15,0,0,0,4,0,3,0,0,11,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,18,37,38,25,9,3,133,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,5,0,0,0,0,4,4,0,0,8,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
217031471,0,0,8,0,0,0,3,0,6,3,0,10,0,0,3,3,3,5,0,0,12,0,0,0,6,4,4,0,0,17,0,0,3,7,9,6,4,0,33,0,0,4,8,9,5,0,0,29,0,0,0,12,8,3,0,0,20,0,0,3,0,3,3,0,0,16,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,15,39,53,36,14,4,160,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,35,6,3,3,3,0,4,0,0,26,4,3,0,10,3,0,0,0,18,3,0,0,3,9,4,0,0,21,0,8,3,3,3,3,0,0,18,0,0,8,4,3,4,0,0,26,0,3,3,4,4,6,3,0,21,0,0,0,0,4,3,0,0
217031472,0,0,24,4,7,10,12,10,8,3,0,51,0,7,10,11,12,9,4,0,55,6,7,14,19,18,25,7,0,98,3,11,21,15,36,20,0,0,99,0,9,26,20,34,28,8,0,118,0,3,15,24,30,26,4,0,102,0,0,7,14,17,7,7,0,52,0,0,3,7,9,6,0,0,25,0,0,3,3,3,4,0,0,13,0,0,3,3,4,4,0,0,11,0,0,0,7,3,0,0,0,9,0,0,3,3,4,3,0,0,13,22,37,118,143,189,146,37,4,700,7,0,0,0,0,0,0,0,8,128,7,0,0,3,3,0,0,146,17,4,10,12,7,10,0,0,63,7,13,11,7,10,7,0,0,72,9,9,3,9,15,13,0,0,59,7,14,17,15,28,7,7,0,100,0,19,20,14,13,22,4,0,93,0,4,20,22,10,11,0,0,71,0,4,11,5,8,10,0,0
217031473,0,0,13,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,3,0,6,0,0,0,3,5,0,6,0,14,0,0,0,4,3,3,0,0,14,0,0,0,3,3,0,4,0,9,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,16,16,22,16,3,81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217031474,0,0,3,0,0,0,3,0,0,4,0,8,0,0,0,10,0,3,0,0,12,0,0,3,10,5,0,0,0,24,0,0,3,5,10,9,0,0,29,0,0,0,8,8,3,0,0,18,0,0,0,0,8,9,0,0,27,0,0,0,3,3,3,3,0,10,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,41,46,36,13,0,150,0,0,0,0,0,0,0,0,4,35,0,0,3,0,0,0,0,39,3,0,0,0,0,7,0,0,12,0,0,3,3,0,5,0,0,10,0,0,3,0,0,3,0,0,16,0,4,3,4,4,5,0,0,17,0,0,3,0,6,3,0,0,10,0,0,3,3,6,3,0,0,12,0,0,0,3,3,0,0,0
217031475,0,0,13,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,4,0,10,0,0,7,5,8,5,3,0,30,0,6,4,6,7,0,0,0,28,0,0,4,0,7,4,5,0,22,0,0,5,3,7,5,0,0,26,0,0,0,0,6,0,0,0,12,0,0,0,3,0,5,0,0,12,0,0,0,3,5,3,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,16,25,29,64,35,19,3,184,0,0,0,0,0,0,0,0,4,33,3,0,0,4,0,0,0,41,8,0,5,0,0,3,0,0,14,3,3,7,4,0,0,0,0,18,0,0,3,0,0,3,3,0,11,0,3,5,3,10,3,0,0,26,0,5,0,4,3,7,0,3,20,0,0,4,0,14,3,0,0,24,0,0,3,0,5,0,0,0
217031476,0,0,6,0,0,3,0,0,8,0,0,7,0,3,0,0,0,3,0,0,10,0,0,3,4,7,5,0,0,17,0,0,0,6,6,4,0,0,20,0,0,0,0,0,7,4,0,15,0,0,3,5,3,0,0,0,9,0,0,0,3,0,4,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,19,24,33,13,0,101,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,11,0,0,0,0,0,7,0,0,6,0,3,3,0,3,4,0,0,17,0,4,0,0,3,6,3,0,20,0,0,8,0,8,4,3,0,20,0,0,3,0,0,3,0,0,9,0,0,0,3,0,3,0,0
217041477,0,0,4,0,0,0,4,3,0,0,0,10,0,0,0,3,3,0,0,0,8,0,0,0,3,3,0,0,0,11,0,0,3,3,3,4,3,0,11,0,0,0,0,7,4,0,0,19,0,0,0,3,4,0,0,0,14,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,22,27,22,4,3,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,4,0,0,11,0,5,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,7,0,0,0,3,3,0,0,0,9,0,0,3,0,0,3,0,0,6,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0
217041478,0,0,14,0,0,0,8,3,3,4,0,17,0,0,0,4,3,5,3,0,21,0,0,3,7,7,15,3,0,28,0,0,6,9,3,9,3,0,33,0,3,3,8,13,11,0,0,40,0,0,7,9,5,11,0,0,33,0,0,0,7,7,9,0,0,17,0,0,0,3,8,3,0,0,14,0,0,4,4,0,4,0,0,11,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,63,61,71,21,0,247,0,0,0,0,0,0,0,0,0,34,3,0,0,3,0,0,0,35,3,5,0,0,3,4,0,0,19,3,4,0,3,0,3,0,0,19,4,5,3,3,6,0,0,0,21,0,0,6,0,6,3,0,0,17,0,3,6,3,9,3,5,0,26,0,3,3,6,3,0,0,0,18,0,0,0,0,8,3,0,0
217041479,0,0,15,3,0,4,8,9,3,0,0,36,0,3,3,13,10,18,0,0,49,3,7,14,14,12,13,0,0,69,0,6,10,14,29,11,0,0,75,0,4,15,12,29,22,0,0,77,0,0,10,14,30,18,3,0,72,0,0,3,6,14,12,0,0,42,0,0,3,9,7,5,0,0,16,0,0,0,0,3,3,0,0,13,0,0,0,4,3,0,0,0,11,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,15,18,77,95,154,100,16,3,477,5,0,0,0,0,0,0,0,8,146,4,0,3,8,0,0,0,160,38,11,7,4,7,3,0,0,70,6,17,11,10,8,7,4,0,61,3,18,15,4,8,9,0,0,60,3,17,17,7,21,10,0,0,77,0,22,20,9,18,9,0,0,72,0,5,10,8,23,7,0,0,58,0,0,4,10,11,10,3,0
217041480,8,0,60,11,3,16,20,19,10,3,0,77,10,6,18,32,29,27,9,0,131,9,12,22,45,59,33,7,0,186,0,27,41,51,66,49,5,0,251,0,31,58,67,101,77,13,0,344,0,9,37,41,91,52,7,0,229,0,5,25,32,41,31,7,0,138,0,0,9,20,24,16,0,0,75,0,0,6,8,11,7,0,0,29,0,0,3,6,10,8,3,0,24,0,0,0,0,4,0,0,0,3,0,0,0,6,3,3,0,0,15,41,107,249,340,471,316,55,9,1585,16,0,0,0,4,0,0,0,20,227,12,0,3,6,6,0,0,256,69,25,16,11,21,13,0,0,152,23,32,16,10,24,21,0,3,131,10,31,18,17,30,19,5,0,141,9,52,37,22,32,27,7,0,183,3,46,54,35,34,34,5,0,227,0,20,30,21,36,21,3,0,140,0,7,19,22,22,20,3,0
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
