SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
214021379,0,0,3,0,0,8,0,4,0,7,0,0,0,0,17,0,7,4,0,3,3,0,0,19,0,0,0,3,3,0,0,0,12,0,0,6,0,3,0,0,0,15,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,6,0,0,3,0,3,0,0,0,8,0,0,0,3,0,0,3,0,8,11,19,29,18,29,18,8,5,122,17,7,12,3,12,10,4,0,57,241,20,17,21,18,16,3,0,333,79,60,34,34,35,35,18,0,300,43,50,41,59,56,59,21,3,339,28,54,51,67,80,70,23,3,379,48,113,121,121,105,106,40,12,664,148,227,183,121,183,124,33,5,1019,67,220,203,142,187,139,27,3,991,8,107,264,188,220,151,37,0,975,10,56,167,164,177,118,30,0,723,0,17,146,160,183,108,16,3,629,0,16,72,130,160
214021380,4,9,3,0,0,17,0,0,3,4,0,3,0,0,14,0,0,3,3,0,0,0,0,7,0,0,4,4,12,4,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,0,27,9,16,27,35,33,31,8,4,151,18,3,15,24,22,10,3,0,88,550,81,18,40,26,21,12,0,756,170,154,68,105,92,68,25,3,679,91,185,88,123,123,94,27,9,741,87,158,113,150,156,140,62,6,888,72,221,218,275,312,235,98,8,1441,17,210,302,310,337,248,85,10,1507,16,133,428,321,458,294,68,8,1722,0,83,403,352,360,261,59,8,1529,0,21,236,247,241,189,39,5,979,0,5,129,182,209,132,32,0,686,0,0,61,111,132
214021381,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,8,0,4,3,3,0,0,3,0,11,3,5,6,6,16,10,8,5,66,3,0,6,8,10,3,0,0,30,213,36,9,19,14,15,3,0,320,41,44,23,50,25,21,20,0,226,15,43,26,52,37,27,25,3,231,17,41,41,40,79,64,15,4,299,13,53,45,84,106,86,45,5,432,5,64,68,77,121,92,21,3,450,0,38,80,96,111,98,27,8,460,0,20,88,81,115,95,31,3,435,0,8,77,78,105,53,17,0,336,0,0,49,82,87,65,16,0,311,0,0,25,66,68
214021382,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,5,13,4,4,0,36,5,3,3,13,3,3,3,0,35,96,7,4,18,11,6,3,0,150,15,12,10,24,19,21,15,3,125,11,26,14,36,39,32,16,0,166,11,19,16,36,44,32,19,3,182,11,40,29,47,53,46,19,6,256,4,32,52,71,78,48,23,3,307,3,23,64,67,100,45,16,0,315,0,10,53,66,82,60,16,3,293,0,3,41,54,60,42,8,3,215,0,0,32,55,57,28,13,0,187,0,0,9,39,43
214021383,0,0,0,3,0,8,0,0,0,0,0,3,3,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,14,3,6,10,12,8,24,10,4,70,9,4,5,6,11,4,4,0,47,152,13,9,16,8,21,9,0,232,46,37,30,39,34,47,18,5,246,17,54,43,33,59,57,27,0,283,26,54,44,55,72,61,32,3,342,21,75,84,91,75,88,51,9,477,9,69,113,84,104,105,18,3,507,5,46,134,115,136,82,28,0,550,0,24,123,100,110,87,26,4,482,0,7,61,75,78,49,20,0,292,0,3,42,53,63,38,11,0,213,0,0,23,38,42
214021384,0,3,0,3,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,12,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,8,0,3,3,3,3,0,0,0,18,7,9,10,9,31,6,8,5,90,15,3,8,6,6,5,3,0,51,245,15,22,11,7,9,13,0,314,78,60,42,44,35,52,16,0,334,38,55,57,52,66,59,28,5,364,30,69,50,84,91,94,44,12,474,14,106,126,118,186,142,58,6,762,9,83,137,147,215,172,54,5,826,6,74,165,175,210,173,39,3,837,3,38,142,156,176,156,34,0,707,0,14,117,107,123,92,18,0,484,0,3,67,78,111,74,15,0,348,0,0,33,63,68
214021385,0,3,0,0,0,5,0,0,4,0,3,0,0,0,11,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,4,3,4,0,0,21,12,11,17,16,19,10,4,3,100,11,3,3,25,12,9,3,0,69,285,35,17,18,16,22,4,0,389,86,65,31,39,47,41,21,9,336,61,60,49,70,70,52,26,5,395,45,78,70,70,84,94,33,3,472,40,109,109,116,149,100,34,7,658,17,140,201,155,189,125,44,4,878,3,96,209,215,239,152,38,5,952,3,48,181,169,190,146,39,0,784,0,17,115,108,125,64,16,0,449,0,7,75,84,91,54,15,0,331,0,5,28,68,90
215011386,0,3,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,5,0,3,3,0,0,12,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,16,4,4,15,12,20,15,4,3,79,11,0,0,0,7,3,7,0,30,116,7,12,8,5,9,0,0,158,42,26,22,11,25,35,11,3,167,13,15,25,29,30,36,11,5,173,30,27,29,23,50,49,11,3,230,29,52,91,52,93,59,26,3,409,16,71,113,106,130,89,22,3,554,11,57,93,106,134,104,17,4,519,3,22,111,113,161,120,20,0,552,0,13,65,81,98,47,14,0,328,0,0,39,67,82,64,3,0,259,0,0,24,36,69
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,11,0,0,4,8,3,16,8,4,44,5,3,3,4,3,3,0,0,25,3,3,3,12,8,23,6,4,64,3,4,4,17,10,12,18,0,70,0,9,6,18,21,19,10,6,86,3,3,7,13,23,28,19,4,105,0,7,12,16,19,29,15,3,102,0,3,28,31,17,28,20,9,132,0,0,25,22,21,19,7,0,103,0,0,14,10,13,20,5,0,67,0,0,15,10,10,14,3,3,59,0,0,5,7,11
215011388,3,3,3,3,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,5,0,0,0,3,0,3,0,0,6,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,0,0,20,6,8,16,23,16,20,8,10,103,12,5,5,9,11,6,0,3,57,285,18,13,19,28,19,9,0,388,86,43,48,48,45,47,9,3,326,50,37,62,61,70,67,25,7,378,59,52,73,78,95,120,34,3,511,49,136,146,149,164,148,38,15,846,18,186,248,192,203,162,34,0,1058,3,131,287,233,275,242,40,0,1227,0,81,262,217,249,201,30,0,1035,0,23,169,151,178,122,19,0,654,0,8,87,122,130,97,19,3,471,0,4,51,69,91
215011389,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,3,4,0,20,0,0,0,4,15,18,9,8,50,16,0,3,3,3,9,6,0,45,3,4,4,0,9,14,4,3,50,4,7,11,11,4,12,9,12,69,0,3,8,16,13,17,14,0,69,0,4,16,14,22,25,29,9,125,0,10,20,26,31,25,22,0,133,0,14,31,24,36,33,13,3,154,0,8,16,19,27,29,14,6,119,0,0,18,17,11,15,6,0,63,0,0,6,14,11,4,3,0,46,0,0,4,10,13
215011390,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,3,6,0,6,8,3,3,3,38,8,3,7,8,18,25,7,3,75,53,7,10,11,9,8,9,5,108,10,8,8,12,22,31,19,7,119,14,10,15,21,24,38,15,4,140,10,19,34,32,35,39,18,0,181,14,35,39,38,67,78,36,16,325,11,34,81,63,101,68,11,3,386,3,39,74,72,104,82,22,6,402,3,25,67,52,90,63,23,3,330,0,4,35,49,47,49,3,3,188,0,6,18,24,50,46,4,0,140,0,3,8,13,23
215011391,0,0,0,0,3,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,0,3,23,5,0,0,3,9,10,0,0,24,44,4,0,7,10,7,3,0,76,11,8,3,17,12,18,10,0,82,5,16,13,12,20,26,9,7,107,5,16,13,19,34,28,17,6,126,6,12,19,27,37,43,21,6,176,0,15,25,26,47,36,7,0,163,0,13,39,30,40,47,10,0,183,0,8,23,27,41,36,12,6,151,0,3,20,20,29,22,10,0,98,0,0,14,13,8,15,3,0,56,0,0,5,10,11
215011392,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,11,6,8,9,6,0,51,0,0,3,9,8,10,14,0,54,95,7,10,9,9,13,3,4,146,32,12,12,20,30,27,10,0,139,18,15,37,23,36,41,15,0,193,17,28,36,39,38,61,24,6,245,17,38,53,75,82,83,25,0,377,10,64,111,69,116,108,27,4,506,6,68,122,97,105,92,22,0,507,0,27,77,65,117,106,12,3,408,0,13,45,51,82,47,20,0,255,0,7,46,39,55,38,4,0,187,0,0,22,26,42
215011393,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,18,3,0,0,3,12,9,3,0,32,18,3,3,3,3,8,7,0,45,0,3,10,4,6,10,9,4,53,5,5,11,12,9,12,4,3,63,3,8,5,16,16,18,15,4,93,4,7,24,21,31,25,19,4,140,7,10,22,18,22,33,16,5,128,0,9,21,32,43,36,9,3,149,0,4,21,31,45,44,15,3,156,0,4,12,12,18,16,9,0,75,0,0,13,7,19,20,13,3,66,0,0,5,4,14
215011394,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,3,5,3,5,11,5,3,40,6,4,3,9,31,15,4,0,84,50,3,4,3,16,24,4,8,108,14,7,12,19,14,25,15,0,105,10,19,8,14,23,39,19,9,137,0,18,24,33,39,40,21,14,174,10,21,41,44,74,65,36,23,325,3,30,58,53,78,92,27,0,332,0,38,74,57,72,87,18,6,362,0,21,59,55,86,77,16,6,320,0,7,44,30,42,68,11,3,207,0,3,18,23,34,34,11,0,125,0,3,10,14,17
215021395,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,8,0,6,8,6,10,0,0,42,8,0,0,0,8,5,4,3,22,69,3,7,9,6,3,4,0,101,20,6,11,13,18,16,5,0,87,12,4,14,17,23,11,10,0,83,8,13,16,12,24,19,5,4,100,6,23,26,34,33,30,7,0,168,3,20,42,49,58,44,16,0,230,0,16,51,50,63,64,18,0,267,0,14,55,52,54,54,13,0,251,0,3,34,39,38,29,6,0,157,0,3,20,25,35,24,3,0,111,0,3,12,26,27
215021396,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,3,0,0,0,10,9,0,0,22,19,0,0,3,3,3,3,0,37,7,3,0,6,7,9,0,0,45,0,3,10,13,12,13,4,0,58,0,5,6,9,14,25,6,0,67,0,8,15,24,34,27,10,3,120,0,16,29,36,45,43,11,6,178,3,8,34,29,68,26,9,0,182,0,0,25,31,41,20,4,0,121,0,3,15,27,14,9,4,0,84,0,0,9,14,15,8,0,0,48,0,0,0,10,17
215021398,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,9,7,3,4,0,27,0,0,6,9,12,18,3,0,54,16,0,10,0,8,9,3,0,50,3,6,15,8,18,12,7,3,70,3,10,18,20,8,21,22,7,103,3,15,16,16,27,32,21,0,133,3,25,40,25,40,56,20,3,213,5,28,47,31,61,55,25,6,260,7,29,55,57,68,92,24,3,336,0,8,48,41,73,59,11,0,246,0,3,24,42,35,41,12,3,164,0,4,14,32,30,25,7,3,101,0,0,5,18,25
215021399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,9,3,0,26,3,3,0,0,3,8,4,0,18,45,5,0,3,3,6,0,0,64,12,3,9,13,21,17,5,0,82,3,7,12,10,17,12,3,0,65,4,15,11,21,20,28,16,0,116,4,19,36,14,48,44,7,3,177,3,29,34,29,50,43,5,0,195,0,13,42,37,43,54,8,0,193,0,8,31,31,41,51,7,0,179,0,6,26,16,27,21,6,0,103,0,0,20,24,21,19,0,0,87,0,0,4,14,15
215021469,3,3,3,0,0,12,0,0,8,3,8,3,0,0,26,0,3,8,5,3,3,0,3,20,0,0,5,6,3,3,0,0,12,0,0,3,6,0,4,0,0,10,0,0,3,0,5,5,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,10,11,3,3,0,3,28,13,14,45,45,32,31,16,8,193,19,6,16,10,4,20,4,0,79,316,22,17,21,15,17,4,0,416,92,58,70,66,62,61,25,0,438,60,89,89,87,74,88,25,3,520,83,109,106,122,133,113,47,6,724,60,175,227,218,222,186,52,3,1147,15,239,401,285,340,256,49,10,1599,16,202,484,350,411,305,55,11,1833,0,101,428,343,418,283,51,4,1627,3,48,251,282,243,156,32,3,1015,0,13,177,212,237,143,15,0,798,0,3,65,128,116
215021470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,8,5,3,13,12,8,8,3,3,53,15,4,6,4,6,0,0,0,38,217,16,8,14,11,4,0,0,272,114,45,33,20,22,20,8,0,258,37,42,43,25,34,27,16,0,232,22,50,45,51,51,50,20,0,289,16,65,78,71,92,66,13,0,410,15,68,126,98,103,76,9,0,498,0,58,118,82,98,91,12,4,467,0,13,87,82,95,53,15,0,348,0,7,53,69,49,47,11,9,242,0,3,32,54,58,44,6,3,190,0,0,10,24,47
215031400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,7,6,3,40,10,3,8,14,21,38,18,5,108,75,4,10,5,17,24,8,0,137,7,12,14,21,37,37,14,5,143,3,5,9,33,31,34,19,9,145,12,12,22,33,51,34,27,8,203,7,22,33,47,66,66,25,5,280,0,21,37,48,73,64,21,3,273,0,21,42,46,80,99,22,11,323,0,18,54,47,89,84,13,3,308,0,3,42,29,47,32,9,0,161,0,0,18,33,44,38,11,3,140,0,0,13,19,15
215031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,10,4,6,18,0,0,0,14,22,14,4,0,60,44,3,10,10,9,15,11,0,107,8,13,8,12,20,18,30,6,107,7,8,3,22,30,29,21,8,120,9,3,15,29,39,35,32,10,175,20,24,34,33,60,62,38,12,279,5,20,41,51,75,70,34,6,307,0,27,54,79,79,64,23,9,333,0,8,52,56,57,58,17,7,261,0,3,20,23,38,36,18,0,133,0,0,13,23,25,29,11,3,99,0,0,4,15,18
215031402,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,5,3,0,22,7,0,3,5,4,7,3,0,26,54,10,4,4,3,5,8,0,87,10,12,10,16,22,25,5,0,88,3,4,21,20,31,26,4,0,117,8,16,20,14,26,25,21,6,134,3,21,29,32,62,62,16,0,222,3,31,43,47,50,55,15,0,247,0,21,49,37,71,46,4,4,228,0,22,57,35,56,58,14,0,241,0,3,15,24,29,31,3,0,116,0,0,12,20,23,21,6,0,85,0,3,4,16,14
215031403,0,0,0,0,0,9,0,0,3,0,0,5,0,0,10,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,11,10,11,6,15,0,3,59,5,0,5,3,0,0,0,0,13,24,3,0,5,4,0,0,0,40,9,10,4,7,18,4,4,3,59,3,8,11,10,6,20,5,0,70,3,12,14,15,6,21,16,0,90,5,19,35,14,21,32,8,3,138,0,13,39,27,43,38,5,0,178,0,18,44,36,39,39,16,0,189,0,16,44,29,37,27,4,4,169,0,5,22,18,20,17,5,0,90,0,3,13,17,7,13,8,0,60,0,0,3,6,14
