SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
211041272,0,4,0,0,3,0,0,0,0,8,3,11,0,0,9,0,0,0,0,24,0,14,0,8,10,8,3,10,0,44,3,15,0,14,10,0,0,0,0,44,3,17,3,6,6,21,3,5,0,71,10,20,10,15,22,9,4,4,0,94,15,39,7,27,25,10,3,6,0,123,13,42,17,20,39,9,0,3,0,146,29,63,19,12,20,5,0,5,0,154,17,73,9,3,8,8,0,4,3,118,19,51,5,0,3,3,0,3,0,90,18,41,4,0,3,0,0,0,0,62,37,41,3,0,9,5,0,0,0,86,23,22,0,0,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,4,193,445,74,114,160,71,23,38,9,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
211041273,4,9,0,0,0,0,0,0,0,14,0,8,0,6,4,0,0,0,0,22,7,13,6,8,9,7,0,3,0,56,7,24,0,25,7,18,0,11,0,93,10,15,3,19,7,16,0,7,0,76,8,29,6,22,13,20,0,12,3,111,8,44,9,22,7,11,5,10,0,113,14,39,13,15,6,10,0,9,0,112,15,63,11,21,11,10,0,3,0,132,10,79,8,14,3,0,0,3,3,125,17,91,5,9,3,3,0,0,0,135,8,95,0,9,0,0,0,0,0,112,19,52,0,9,3,3,0,0,0,90,12,22,3,0,0,0,0,0,0,44,3,3,0,0,3,0,0,0,3,14,132,592,71,178,82,109,8,61,14,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7
211051274,4,7,0,0,3,0,0,0,0,14,8,5,6,3,6,0,0,6,0,32,4,16,8,6,10,4,0,3,0,49,0,16,8,17,4,6,3,6,0,62,3,23,3,22,3,7,0,3,0,60,8,17,10,17,5,5,0,4,0,64,5,28,7,22,11,0,0,7,0,78,9,46,8,5,12,0,0,3,3,91,10,58,12,0,12,0,0,5,0,95,13,55,5,6,4,0,0,0,0,94,10,51,4,3,3,0,0,0,0,80,14,48,0,0,3,0,0,0,0,63,19,24,0,5,6,0,0,0,0,49,8,13,3,0,4,4,0,0,0,32,0,7,0,0,5,0,0,0,0,11,108,416,58,119,90,26,8,36,6,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
211051275,0,3,0,0,0,0,0,0,0,11,0,6,0,0,3,4,0,0,0,25,7,8,0,16,3,15,4,5,0,59,3,9,5,9,5,27,0,0,0,68,0,6,0,12,8,22,0,9,0,56,9,25,9,23,17,22,0,6,0,104,10,24,11,26,17,28,0,8,0,112,10,33,12,16,15,14,0,3,0,114,22,53,12,14,18,11,3,0,0,134,19,47,9,8,12,8,0,0,0,105,19,46,4,0,3,0,0,0,0,72,12,33,5,0,0,3,0,0,0,55,24,32,0,3,3,0,0,0,0,62,12,9,0,0,0,3,0,0,0,20,3,3,0,0,0,0,0,0,0,12,160,329,63,136,106,165,11,34,7,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
211051276,6,7,0,3,0,3,0,4,0,19,6,12,0,5,0,0,0,0,3,25,5,18,5,21,9,7,0,7,0,70,9,17,3,13,7,8,0,19,0,76,6,23,5,23,17,8,0,4,0,98,19,33,15,38,26,6,0,7,0,142,21,34,16,31,25,6,0,18,0,157,26,55,24,24,20,11,0,7,5,167,35,76,24,16,15,3,0,6,0,176,26,62,13,13,10,5,3,0,0,129,24,64,3,6,10,0,0,0,0,109,17,41,0,0,0,0,0,0,0,62,29,31,3,3,0,4,0,0,0,67,14,19,0,0,3,0,0,0,0,41,4,6,0,3,3,0,0,5,3,27,239,493,111,216,142,62,8,80,20,1375,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
211051277,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,18,5,8,0,11,3,0,0,3,0,27,3,6,0,11,0,4,0,8,0,27,3,8,4,6,3,7,0,3,0,39,3,19,3,20,7,10,3,4,0,64,4,15,10,12,15,4,12,13,0,84,18,29,15,16,23,7,14,13,0,145,16,57,28,8,21,6,12,10,3,156,14,33,15,3,15,10,0,3,0,88,30,39,4,7,9,0,0,0,0,90,21,28,6,7,0,0,0,0,0,67,50,31,5,3,0,6,0,0,0,92,33,11,0,0,3,0,0,0,0,47,0,3,0,0,0,0,0,0,3,9,204,297,89,106,107,55,43,52,6,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211051278,9,6,0,0,3,0,0,0,0,14,5,15,3,9,4,7,0,3,0,46,4,21,6,22,15,12,0,13,0,96,5,30,9,31,15,25,0,13,3,129,11,38,12,27,11,17,3,17,0,132,18,44,14,55,29,28,0,15,0,206,27,78,17,70,31,24,0,16,0,267,30,121,33,57,48,20,13,26,3,351,54,182,43,57,57,17,13,20,0,435,45,235,28,32,30,8,12,6,3,395,45,203,17,27,38,3,4,4,3,343,39,151,15,19,14,8,3,0,3,251,109,100,11,13,14,8,5,0,0,265,49,62,0,0,3,0,0,0,0,116,3,14,3,8,4,3,0,0,7,43,449,1286,219,429,312,174,54,138,24,3078,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,7,0,0,3,4,3,4,0,0,0,22,0,0,0,3,3,3,0,0,0,12
211051279,3,0,0,0,0,0,0,0,0,3,0,5,0,8,7,0,0,3,0,18,3,8,0,7,0,5,0,3,0,34,0,11,5,9,3,0,0,3,0,33,11,9,3,3,3,3,0,7,0,41,11,9,6,4,5,3,0,5,0,49,9,20,6,7,8,3,3,15,3,72,16,25,8,3,7,0,0,12,0,81,17,29,8,3,11,8,0,0,0,76,15,39,0,0,9,3,3,0,0,67,12,27,3,0,3,0,0,0,0,52,8,20,0,0,0,0,0,0,0,31,24,19,3,0,3,0,0,0,0,46,5,9,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,133,229,53,37,66,32,8,56,8,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4
211051280,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,0,12,0,6,6,0,0,0,0,25,0,4,0,8,7,0,0,0,0,20,0,10,3,11,6,4,3,0,0,34,0,17,5,18,7,0,0,7,0,52,3,11,7,21,13,4,0,0,0,58,5,23,7,11,6,0,0,0,0,59,8,54,3,6,9,0,0,0,0,89,5,31,5,4,3,0,3,0,0,52,5,29,3,5,0,0,0,0,0,43,5,23,0,0,0,0,0,0,0,35,15,15,4,0,0,3,0,0,0,29,7,9,3,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,62,234,40,90,53,16,9,15,3,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
211051281,0,0,0,3,4,0,0,0,0,13,0,16,3,8,0,0,0,4,0,34,9,18,0,12,6,7,0,12,0,69,4,19,5,20,7,4,3,7,3,76,5,19,13,26,12,7,4,4,0,76,8,38,9,39,15,5,0,14,0,124,14,47,6,31,14,5,0,3,0,126,8,79,4,34,23,9,0,0,4,155,18,103,13,18,22,5,4,3,0,181,17,121,5,11,16,3,0,0,3,170,11,110,8,6,3,0,0,0,0,142,16,86,3,12,0,3,0,0,0,120,23,41,0,3,0,0,0,0,0,68,13,33,0,0,0,0,0,0,0,49,5,6,0,0,0,0,0,0,0,13,138,732,68,227,123,50,13,49,7,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6
211051282,3,0,0,0,3,0,0,0,0,14,0,7,3,10,0,4,0,3,3,29,6,15,3,17,3,8,0,9,0,59,9,13,3,12,4,5,0,3,0,59,10,12,7,9,4,0,0,10,0,60,11,27,3,13,10,7,0,7,0,79,11,24,5,15,12,4,0,3,0,80,14,26,13,5,11,3,0,10,3,90,15,50,10,5,7,8,0,0,0,93,9,40,0,3,4,3,0,0,0,57,4,38,6,3,3,0,0,0,6,61,8,22,0,3,3,0,0,0,0,38,23,18,3,0,0,3,0,0,0,54,6,12,0,0,0,0,0,0,0,21,0,3,0,3,0,3,0,0,0,11,147,312,63,96,61,55,5,36,16,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,9
211051283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,12,0,16,3,4,5,3,0,4,0,37,3,6,3,9,0,3,0,0,0,32,0,9,5,5,3,3,0,3,0,32,9,23,3,15,7,4,0,7,0,72,8,15,3,17,15,3,0,5,0,67,8,25,11,13,6,4,0,4,0,77,14,45,8,16,4,0,0,4,0,89,3,39,0,3,3,0,0,0,0,48,3,37,0,0,4,3,0,0,0,47,3,21,3,0,0,0,0,0,0,28,9,16,0,0,4,0,0,0,0,28,3,10,0,0,0,0,0,0,0,14,0,6,0,0,3,0,0,0,0,8,65,263,44,94,51,29,3,26,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,13
211051284,0,4,0,0,0,0,0,0,0,3,0,10,0,3,3,3,0,0,0,21,6,12,0,8,6,3,0,5,0,40,3,8,3,7,4,3,0,0,0,30,4,11,0,7,0,0,0,0,0,33,3,21,3,12,9,0,0,0,0,60,8,31,9,11,3,0,0,0,0,69,7,27,7,13,5,4,0,0,0,68,3,41,7,15,11,0,0,0,0,73,11,34,0,3,5,0,0,0,0,56,5,51,0,0,4,0,0,0,0,61,0,33,0,0,0,0,0,0,0,34,15,26,0,0,0,0,0,0,0,42,0,13,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,5,63,331,37,88,51,24,6,16,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
211051285,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,10,3,0,0,6,0,0,0,5,0,23,0,7,8,5,0,4,0,7,0,29,0,4,0,0,5,4,0,5,0,28,8,4,0,4,7,3,0,6,0,36,10,15,7,4,8,3,0,11,0,52,13,17,3,3,8,3,0,4,0,52,10,20,10,3,8,3,3,3,0,50,7,21,0,0,0,0,0,0,0,28,8,12,3,0,0,0,0,0,0,25,5,6,0,0,0,0,0,0,0,19,10,11,0,0,4,3,0,0,0,29,3,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,73,134,32,26,49,28,8,47,6,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
211051286,0,0,0,0,4,0,0,0,0,10,5,3,0,4,0,0,0,0,0,20,0,14,3,4,5,3,0,5,0,36,4,17,6,18,10,7,0,8,3,60,7,18,3,22,9,6,0,3,0,72,20,21,8,24,17,6,4,7,0,104,17,27,3,24,18,3,3,9,0,102,18,43,0,23,14,3,0,6,0,111,18,80,5,8,12,3,0,5,0,131,10,62,6,5,5,0,0,3,0,94,14,51,3,5,11,0,0,0,3,91,16,33,0,8,0,0,0,0,0,55,32,19,0,3,3,0,0,0,0,55,10,11,0,0,0,3,0,0,0,33,0,3,0,5,0,3,0,0,0,18,177,406,38,153,103,40,8,49,7,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,0,4,0,0,3,0,12
212011287,0,3,0,0,0,0,0,0,0,4,0,0,0,3,4,4,0,0,0,13,0,7,5,10,10,10,0,7,0,43,0,12,0,22,8,6,0,3,0,58,3,21,3,25,10,12,3,5,3,80,15,26,3,32,13,10,5,9,0,106,11,35,10,28,22,3,4,4,0,115,30,50,17,34,28,11,3,3,0,172,16,132,23,13,16,12,3,5,0,211,27,145,9,11,15,4,0,0,0,206,10,122,6,5,13,0,0,4,0,164,12,88,4,4,8,3,0,0,3,124,39,39,7,3,0,8,0,0,3,103,13,14,0,0,7,0,0,0,0,43,3,5,0,4,0,0,0,0,3,17,179,690,95,190,148,79,17,44,11,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
212011288,4,0,0,0,3,0,0,0,0,10,6,4,0,0,0,0,0,0,0,10,3,8,5,3,3,0,0,0,0,23,7,7,0,3,10,6,0,3,0,30,6,9,0,4,3,0,0,6,0,38,4,11,6,15,10,0,0,3,0,49,13,23,8,12,8,3,0,5,0,65,9,26,3,13,12,0,0,14,0,77,5,35,3,0,7,0,0,0,0,65,9,47,0,0,7,0,4,0,0,68,8,28,3,4,4,0,0,0,0,39,6,19,0,0,0,0,0,0,0,30,13,12,0,0,0,0,0,0,0,31,5,9,0,0,0,0,0,0,0,17,0,6,0,0,3,0,0,0,0,14,98,245,32,64,63,14,5,33,3,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
212011289,5,5,0,0,3,0,0,0,0,16,4,14,0,0,4,0,0,3,0,30,4,16,3,15,13,13,0,6,0,64,6,9,4,12,6,7,0,3,0,51,0,21,9,16,7,3,0,4,0,63,16,24,10,26,9,11,0,13,0,107,16,36,6,25,13,4,0,3,0,105,11,30,17,23,17,4,0,5,0,100,12,57,9,7,9,3,0,3,0,99,9,63,4,4,16,0,0,0,0,98,9,60,4,12,8,4,0,5,0,91,8,37,3,3,5,0,0,0,3,69,17,22,3,4,0,0,0,0,0,49,13,31,3,0,3,3,0,0,0,45,3,3,0,5,3,0,0,0,0,16,136,420,73,148,113,57,5,47,7,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
212011290,3,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,9,3,6,0,5,4,3,0,4,0,27,5,8,0,7,5,0,0,3,0,26,3,8,0,10,4,0,0,4,0,29,4,14,3,8,8,4,0,3,0,52,10,17,0,11,4,3,0,10,0,49,12,34,7,8,9,5,3,3,0,74,13,45,3,0,3,0,0,0,0,62,8,34,0,0,3,0,0,4,0,55,9,50,3,0,3,0,0,0,0,66,8,28,0,0,3,0,0,0,0,45,6,17,0,0,0,0,0,0,0,28,13,7,3,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,4,106,263,23,53,44,21,8,39,4,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
212011291,0,4,0,0,0,0,0,0,0,3,0,7,0,6,4,4,0,3,0,22,0,11,3,7,5,4,0,3,0,48,0,6,0,11,3,6,0,0,0,36,0,11,3,22,0,12,3,7,0,59,0,18,3,22,6,5,4,3,0,68,9,25,8,42,15,13,0,5,0,119,14,45,6,38,18,12,8,6,0,153,24,62,7,22,14,6,15,3,3,148,12,69,4,8,10,7,11,0,0,120,14,57,6,0,5,0,0,0,0,88,9,59,4,0,6,0,0,0,0,78,25,49,0,0,5,4,0,0,0,78,11,14,0,0,0,0,0,0,0,28,0,7,0,3,0,0,0,0,0,11,124,460,55,178,85,74,47,37,10,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7
212011292,3,8,0,3,3,0,0,0,0,20,6,10,4,4,5,8,3,3,0,35,7,16,6,19,9,23,0,3,0,86,11,7,7,25,11,18,0,11,0,96,9,33,10,33,26,19,3,20,0,146,21,46,13,52,29,30,5,16,4,210,18,54,31,55,28,35,13,18,3,258,38,80,34,64,53,32,12,18,3,323,40,142,28,45,39,22,5,17,0,333,24,121,16,32,26,16,0,6,0,250,39,106,7,26,12,12,0,3,0,205,28,77,4,14,9,3,0,0,0,137,52,66,11,13,7,3,0,0,0,152,27,43,3,0,3,0,0,0,0,80,0,12,0,10,0,0,0,0,5,32,318,812,168,387,261,223,53,114,20,2359,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,12,0,0,0,10,0,3,0,0,0,16
212021293,7,8,0,4,5,0,0,0,0,25,0,8,0,12,11,4,0,3,0,48,3,24,4,47,15,10,0,3,0,104,10,40,4,33,16,15,0,3,3,129,8,47,11,39,31,5,0,20,0,161,11,107,13,53,38,19,3,14,3,258,15,139,22,60,46,25,0,10,0,326,17,244,36,88,38,11,3,13,4,457,36,382,44,63,52,14,8,7,0,602,14,396,18,23,22,10,0,0,3,496,17,329,12,11,19,11,3,0,0,400,29,257,0,4,3,3,0,0,3,307,56,256,7,4,13,4,0,0,0,341,45,161,3,0,10,5,0,0,0,225,8,21,3,5,0,0,0,0,3,41,287,2420,182,448,307,146,23,72,26,3914,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,7,0,0,0,6,3,4,0,0,0,9
212021294,4,10,0,0,4,0,0,0,0,18,3,12,0,3,8,3,0,4,0,38,5,13,7,9,10,13,3,8,0,69,7,19,0,22,8,17,4,9,0,83,6,28,7,29,6,11,3,11,0,101,7,40,10,35,21,15,3,10,0,136,10,42,11,50,12,6,5,5,0,138,5,57,16,38,14,7,3,7,3,153,23,113,15,17,10,6,0,7,0,202,16,104,8,9,0,3,0,0,0,137,9,72,7,0,0,0,0,0,0,81,11,76,0,0,3,0,0,0,0,90,13,44,4,0,3,0,0,0,0,63,9,24,0,0,0,0,0,0,0,31,3,8,0,3,0,0,0,0,3,20,126,646,84,214,106,93,16,56,9,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5
212021295,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,10,0,3,0,3,0,19,3,3,4,8,3,5,0,0,0,30,3,8,0,10,3,6,4,3,0,38,0,10,4,18,6,0,0,0,3,40,3,23,0,22,10,4,6,0,0,68,6,27,4,21,12,3,5,3,0,81,22,58,7,23,5,4,0,4,0,134,10,52,3,8,3,0,0,0,0,80,8,28,0,9,0,0,0,0,0,48,6,25,0,0,0,0,0,0,0,29,16,17,0,0,0,0,0,0,0,32,11,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,95,261,28,136,56,23,18,14,3,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
212021297,5,0,0,0,3,0,0,0,0,14,0,4,0,0,3,0,0,4,0,15,0,11,3,4,13,14,6,10,0,66,6,10,13,15,8,6,4,3,0,77,8,17,9,17,20,8,10,16,0,108,15,30,14,25,33,19,16,30,3,180,23,41,27,24,64,20,32,45,3,283,40,81,50,17,96,23,54,60,5,422,57,135,63,11,91,31,23,17,7,433,53,134,47,11,57,20,17,4,3,357,82,110,28,4,26,19,4,8,0,276,70,82,18,3,4,10,0,0,0,189,151,66,10,6,13,15,0,3,0,265,113,30,7,4,5,3,0,0,3,158,6,6,3,0,0,0,0,0,0,26,640,770,293,137,444,189,161,202,27,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,10
212021299,0,3,0,0,0,0,0,0,0,7,0,3,0,3,0,3,0,0,0,12,0,3,0,4,0,0,0,3,0,18,0,10,3,7,5,0,0,3,0,28,0,8,0,6,0,0,0,4,0,16,0,11,3,16,9,3,0,3,0,44,0,14,6,17,6,0,0,7,0,61,3,16,7,18,3,0,0,3,3,57,7,26,12,8,12,0,0,6,0,65,4,19,3,6,0,0,0,0,0,35,6,30,0,0,3,0,0,3,0,40,0,20,0,4,0,0,0,0,0,28,12,17,3,0,6,3,0,0,0,32,4,8,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,8,57,187,39,84,52,17,3,39,8,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
212021453,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,0,13,0,0,0,5,3,0,0,0,0,12,4,21,0,17,8,0,0,0,0,45,3,9,3,10,5,0,3,0,0,31,9,21,7,18,4,3,4,0,0,57,3,21,3,19,5,3,0,0,0,51,0,28,6,22,3,0,0,3,0,64,6,43,9,10,0,0,3,0,0,75,11,60,9,5,3,0,0,0,0,87,8,53,0,0,0,0,0,0,0,63,9,49,0,0,0,0,0,0,0,56,12,16,0,0,0,0,0,0,0,27,5,7,3,0,3,0,0,0,0,23,0,3,0,0,0,0,0,0,0,8,69,345,41,108,36,14,13,6,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
