SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
212021297,0,103,9,3,0,0,0,18,9,0,0,0,0,12,133,10,4,0,0,150,5,0,0,0,0,7,51,0,0,3,0,52,0,0,0,0,0,0,268,13,26,10,4,328,42,6,0,0,3,54,2990,185,123,42,31,3377,5607,539,205,43,42,6441,15,0,0,0,0,13,171,35,13,5,3,230,26,12,0,0,0,42,29,9,7,0,0,43,66,3,0,0,0,71,6,6,0,0,0,13,31,3,5,0,0,41,18,3,0,4,0,25,26,5,0,0,0,33,401,42,24,5,0,479,41,5,0,0,0,43,24,0,0,0,0,23,7,0,3,0,0,11,38,3,0,0,0,36,42,8,3,0,0,55,3,3,0,0,0,4,20,0,0,3,0,18,9,3,0,0,0,11,73,3,3,0,0,74,8,3,0,0,0,11,29,3,3,0,0,39,295,11,11,3,7,325,56,0,14,3,0,75
212021299,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,6,4,0,0,35,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,35,11,3,5,0,52,11,0,0,0,3,16,543,83,71,38,9,740,578,160,118,43,6,900,0,0,0,0,0,0,6,3,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,0,0,50,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,10,3,6,3,3,28,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,4,15,3,3,0,0,22,0,0,3,0,0,7
212021453,0,43,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,3,3,0,0,0,0,3,67,7,9,3,3,84,6,0,0,0,0,5,619,35,60,11,8,735,468,74,55,7,3,610,3,0,0,0,0,0,12,13,5,3,0,29,3,3,4,0,0,9,0,4,0,0,0,7,7,0,0,0,0,10,0,0,0,0,0,4,5,0,0,0,0,8,3,0,4,0,0,3,3,0,0,0,0,5,54,13,3,0,0,71,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,3,6,0,3,0,0,10,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,4,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,14,0,3,0,0,16,7,3,0,0,0,11
212021454,0,36,3,0,0,0,0,3,5,0,0,0,0,5,42,0,5,0,0,46,0,0,0,0,0,3,10,0,3,0,0,8,0,0,0,0,0,0,52,5,12,0,5,68,8,0,0,0,3,11,880,40,76,13,5,1012,870,46,77,9,9,1006,0,0,0,0,0,0,29,17,15,3,0,67,4,0,4,0,0,12,6,0,3,0,0,13,12,0,0,0,0,11,5,0,3,0,0,5,3,0,3,0,0,4,0,0,0,0,0,0,5,3,3,0,0,13,59,8,8,0,0,84,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,5,3,3,0,0,12,0,0,0,0,0,0,3,0,3,0,0,4,0,5,3,0,0,3,14,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28,4,3,5,0,0,18
212021455,0,22,0,0,3,0,0,3,0,0,0,0,0,0,20,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,21,5,11,0,0,37,4,0,0,0,0,4,449,35,88,14,3,580,439,56,108,17,0,622,3,0,0,0,0,3,12,4,3,4,0,21,0,0,0,0,0,4,4,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,9,7,0,0,36,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,4,0,0,0,6,11,4,0,0,0,22,8,4,0,0,0,7
212021456,0,196,12,3,3,0,0,15,3,4,0,0,0,5,253,8,6,0,5,270,17,0,0,0,0,17,47,0,3,0,0,53,0,0,0,0,0,0,345,16,17,3,4,377,70,3,0,0,0,71,5961,166,154,44,49,6374,6475,271,201,36,44,7027,11,0,0,0,0,8,119,29,24,5,0,179,12,0,0,0,0,16,19,4,4,0,0,27,45,0,0,0,0,50,5,0,0,0,0,12,27,0,3,3,0,36,9,5,3,0,0,12,22,0,0,0,0,34,414,23,16,16,4,474,19,3,0,0,0,29,21,3,0,0,0,27,8,0,0,0,0,14,18,0,0,0,0,19,25,11,0,0,0,30,0,0,0,0,0,0,8,0,0,0,0,11,9,5,0,0,0,19,50,3,3,0,0,57,6,0,0,0,0,9,24,5,0,0,0,26,198,9,11,0,3,224,52,6,0,0,0,72
212031300,3,70,11,0,5,0,0,16,4,0,0,0,0,4,163,3,3,0,0,179,8,0,0,0,0,8,21,3,4,0,0,29,6,0,0,0,0,6,130,9,15,6,3,174,39,0,0,3,3,46,3496,124,181,54,36,3892,4291,253,294,46,40,4927,6,0,0,0,0,6,45,21,5,3,0,81,7,0,0,0,0,11,18,3,3,0,0,26,29,0,0,0,0,36,7,3,0,0,0,12,18,3,0,0,0,21,7,0,0,0,0,6,8,3,0,0,0,12,280,35,32,4,8,358,3,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,7,15,0,0,0,0,21,7,0,4,0,0,14,0,0,0,0,0,0,10,0,3,0,0,15,5,0,9,0,0,15,19,3,0,0,0,27,4,0,0,0,0,4,18,0,4,0,0,20,143,6,15,0,0,160,21,0,0,0,0,31
212031301,0,81,0,0,0,0,0,0,0,0,0,0,0,0,70,0,7,0,0,81,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,75,10,14,0,3,98,21,0,3,0,0,20,1617,61,156,30,12,1868,1838,109,192,20,8,2170,4,0,3,0,0,13,40,7,7,3,0,54,0,0,0,0,0,4,7,3,0,0,0,9,9,0,0,3,0,14,8,0,3,0,0,10,11,3,0,0,0,9,3,0,0,0,0,5,0,0,0,0,0,3,167,41,50,4,3,266,4,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,4,15,0,0,0,0,15,6,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,6,61,4,8,0,0,76,13,4,0,0,5,21
212031302,0,37,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,26,3,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,37,15,19,0,0,72,8,0,4,0,0,13,745,55,118,26,9,950,786,71,114,17,9,996,3,0,0,0,0,3,17,7,4,0,0,34,0,0,0,0,0,0,6,0,3,0,0,12,6,4,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,88,28,14,6,0,141,5,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,7,5,3,4,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,31,3,7,0,0,43,6,3,9,0,0,14
212031303,0,12,6,0,0,0,0,13,0,0,0,0,0,0,36,3,9,5,0,45,0,0,0,0,0,0,43,0,0,0,0,50,0,0,0,0,0,0,76,3,3,0,0,84,13,3,3,0,0,21,772,83,89,48,10,1010,915,210,183,61,19,1386,0,0,0,0,0,6,12,7,6,0,0,20,3,0,0,0,0,3,0,3,0,0,0,3,8,0,0,0,0,12,33,11,0,6,0,44,5,0,3,0,0,7,0,3,0,5,0,8,0,0,0,0,0,0,96,0,0,0,0,96,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,6,13,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,17,0,0,0,0,17,3,0,0,0,0,3,8,3,0,0,0,9,48,13,5,4,0,62,3,0,0,0,0,3
212031304,0,14,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,29,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,33,0,11,0,4,45,9,0,0,0,0,10,399,25,72,16,4,524,434,47,76,13,5,575,0,0,0,0,0,5,8,0,3,0,0,13,3,0,0,0,0,4,5,0,3,0,0,8,6,3,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,58,29,26,3,0,114,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,11,0,3,40,9,0,3,0,0,14
212031305,0,76,0,0,0,0,0,0,3,0,0,0,0,3,47,3,0,0,0,53,6,0,0,0,0,6,11,3,3,4,0,22,0,0,0,0,0,0,125,14,33,3,5,181,23,0,3,0,4,26,1232,61,130,36,12,1461,1069,51,81,15,3,1218,3,0,0,0,0,3,24,7,12,8,0,52,4,3,3,0,0,7,12,0,0,0,0,17,13,4,4,0,0,21,0,0,0,0,0,4,8,3,3,0,0,11,0,0,0,0,0,3,3,0,0,0,0,3,164,28,29,5,3,220,4,3,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,22,0,0,0,0,30,0,0,0,0,0,3,3,0,0,0,0,3,44,0,8,0,0,54,11,4,15,0,0,25
212031306,0,73,3,0,0,0,0,4,0,0,0,0,0,0,41,3,0,0,0,48,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,96,8,18,0,0,117,6,0,0,0,0,10,1193,51,107,13,11,1380,1349,85,79,10,15,1539,0,0,0,0,0,0,54,11,3,4,0,75,10,0,0,0,0,11,3,0,0,0,0,5,31,3,3,0,0,40,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,3,5,0,0,0,10,228,34,34,3,4,304,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,11,3,3,0,0,18,0,0,0,0,0,5,4,0,0,0,0,4,60,3,4,0,0,68,4,3,3,0,0,11
212031308,0,3,8,0,0,0,0,8,0,0,0,0,0,0,26,3,13,3,0,43,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,48,3,0,0,0,52,9,0,4,0,0,20,608,78,101,31,14,835,866,178,194,48,21,1308,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,13,3,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,30,5,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,3,3,3,0,11,29,5,7,4,0,46,5,0,0,0,0,5
212031457,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,10,7,0,3,44,0,0,0,0,0,4,539,67,82,9,12,714,544,94,120,12,10,773,0,0,0,0,0,3,12,10,0,4,0,23,3,0,0,0,0,3,0,4,0,0,0,7,12,3,0,0,0,11,0,3,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,27,12,5,0,0,45,3,4,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,0,0,0,0,0,0,3,6,0,0,0,7,29,3,0,0,0,33,4,0,0,0,0,6
212031458,0,37,3,0,3,0,0,3,0,0,0,0,0,0,17,0,3,0,0,23,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,47,3,28,0,3,81,3,0,0,0,0,9,704,41,115,30,9,896,654,47,83,20,4,816,3,0,0,0,0,3,8,3,6,0,0,17,3,0,0,0,0,3,4,0,0,0,0,9,8,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,72,11,29,3,0,113,5,0,0,0,0,6,3,0,0,0,0,4,3,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,17,3,9,3,0,27,5,7,4,0,0,14
212041309,0,30,7,0,0,0,0,11,3,0,0,0,0,3,20,0,0,0,0,22,3,0,0,0,0,4,23,0,3,0,0,31,0,0,0,0,0,0,105,5,20,0,3,133,21,0,0,0,0,22,1064,49,78,24,9,1228,1181,101,106,19,13,1420,3,0,0,0,0,3,160,25,3,9,0,192,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,18,5,0,0,0,0,7,7,0,0,0,0,11,55,0,8,0,0,62,60,0,0,0,0,63,171,16,10,0,0,201,20,3,0,0,0,20,0,0,0,0,0,0,3,0,4,0,0,6,8,0,0,0,0,12,19,0,3,3,0,25,7,0,0,0,0,7,12,0,0,0,0,17,3,0,7,0,0,13,59,0,0,7,0,60,3,0,0,0,0,3,3,0,0,0,0,7,58,3,6,0,0,63,5,0,0,0,0,5
212041310,0,34,9,0,0,0,0,9,3,0,0,0,0,3,41,0,0,0,0,44,3,0,0,0,0,7,89,8,5,0,0,104,3,0,0,0,0,3,142,14,11,7,0,172,20,0,0,0,5,28,1496,91,86,32,14,1717,2361,210,133,13,30,2742,7,0,0,0,0,4,226,61,32,19,0,328,25,3,0,0,0,31,5,0,0,0,0,7,15,0,0,3,0,23,13,0,0,0,0,13,18,0,0,0,0,18,52,4,14,3,0,70,42,7,3,4,0,52,393,50,53,3,0,497,25,8,0,0,0,37,11,0,0,0,0,18,3,0,0,0,0,3,13,0,4,0,0,20,26,7,4,0,0,34,6,0,0,0,0,6,48,12,9,0,0,67,4,3,0,0,0,8,65,9,3,0,0,68,6,0,0,0,0,6,11,0,0,0,0,12,165,8,3,0,0,174,42,0,3,0,0,40
212041311,3,797,95,3,3,0,0,99,37,5,3,0,0,43,925,31,12,3,5,980,46,3,0,0,0,52,598,24,13,8,6,654,35,0,0,0,0,34,2193,83,80,23,34,2403,262,11,12,6,16,311,21008,753,381,186,239,22560,32649,1876,682,152,314,35672,79,9,0,0,0,87,1409,177,74,33,10,1706,220,24,8,3,5,265,107,13,12,3,0,133,383,23,22,13,4,436,190,30,12,8,10,244,242,24,8,3,0,282,198,28,19,6,3,251,234,19,10,0,0,260,3562,231,87,32,42,3962,137,3,7,3,0,156,183,15,15,3,0,212,56,4,6,0,0,71,194,14,0,0,0,207,253,35,20,4,4,315,33,0,3,0,0,30,94,3,9,0,0,108,102,18,12,3,4,137,523,34,11,6,3,578,66,7,6,0,0,80,119,15,3,0,3,144,1864,64,29,6,30,1988,336,22,19,3,0,376
212041312,0,75,0,0,0,0,0,0,3,0,0,0,0,3,29,0,3,0,0,38,3,0,0,0,0,3,9,0,7,0,0,22,0,0,0,0,0,0,119,15,23,3,3,162,10,0,0,0,0,9,932,58,121,17,13,1154,805,83,105,17,9,1014,0,0,0,0,0,0,33,8,12,4,0,56,6,4,3,0,0,16,5,3,0,0,0,11,17,3,4,0,0,24,9,4,4,0,0,14,6,0,0,0,0,3,14,0,3,0,0,15,3,0,0,0,0,3,123,18,14,0,0,154,7,0,6,0,0,9,11,0,3,0,0,9,3,3,3,0,0,8,7,0,0,0,0,7,10,3,0,0,0,18,0,3,0,0,0,0,0,3,3,0,0,9,5,0,4,0,0,15,15,4,0,0,0,28,3,0,0,0,0,0,5,0,0,0,0,7,20,0,7,0,0,25,12,3,0,0,0,14
212041313,0,9,0,0,0,0,0,3,3,0,0,0,0,3,27,0,7,0,0,32,3,0,0,0,0,3,13,3,3,0,3,22,0,0,0,0,0,0,48,0,3,0,0,50,3,0,0,0,0,9,739,53,71,17,10,892,1060,128,136,23,15,1359,0,0,0,0,0,4,27,7,4,0,0,42,5,0,0,0,0,5,10,0,3,0,0,9,5,3,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,5,5,3,3,0,0,11,7,0,0,0,0,9,51,3,0,0,0,59,5,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,6,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,40,9,3,0,0,52,0,0,0,0,0,0
212041314,0,133,16,0,0,0,0,19,24,0,0,0,0,25,161,3,0,0,0,163,13,0,0,0,0,16,191,12,30,3,0,234,0,0,0,0,0,0,387,19,29,8,6,450,47,3,0,3,0,52,3909,186,189,61,43,4378,4901,341,204,48,53,5553,14,0,0,0,0,13,239,57,30,19,3,342,76,14,5,0,0,91,17,3,4,0,0,28,40,0,4,0,0,43,9,0,0,0,0,14,25,6,0,0,0,30,26,6,9,0,0,39,31,0,0,0,0,35,501,57,28,8,14,608,46,0,0,0,0,43,21,0,0,3,0,24,5,0,3,0,0,13,27,3,4,0,0,28,31,8,9,7,0,51,12,0,0,0,0,11,19,3,3,0,0,22,9,4,3,0,0,20,68,8,3,0,3,85,9,0,0,0,0,14,15,0,0,0,0,19,233,9,8,0,0,249,32,4,4,0,0,34
212041316,0,52,0,0,0,0,0,3,0,0,0,0,0,0,70,0,0,0,0,70,7,0,0,0,0,7,39,0,0,0,0,41,0,0,0,0,0,0,143,3,11,0,5,158,18,0,0,0,0,23,1657,38,51,13,15,1767,2135,79,58,9,14,2288,9,0,0,0,0,9,124,12,3,0,4,139,17,0,0,0,0,15,13,5,3,0,0,21,15,0,0,0,3,14,13,0,0,0,0,13,13,0,0,0,0,16,22,3,4,0,0,31,16,0,0,0,0,15,226,8,4,0,3,241,10,0,3,0,0,12,9,0,3,0,0,16,3,0,0,0,0,5,10,0,0,0,0,11,8,3,0,0,0,9,6,3,0,0,0,12,5,0,0,0,0,5,0,0,4,0,0,5,40,0,3,0,0,42,5,0,0,0,0,5,12,0,0,0,0,10,107,0,3,0,0,116,25,3,0,0,0,25
212041317,0,118,30,0,5,0,0,40,15,0,0,0,0,18,82,4,0,0,0,87,11,0,0,0,0,13,508,68,100,30,6,713,0,0,0,0,0,0,403,28,27,11,7,482,49,3,0,3,3,63,3848,233,208,76,43,4413,3704,211,129,20,19,4087,11,0,0,0,0,11,417,106,30,45,4,607,23,0,0,0,0,25,22,3,0,0,0,26,39,3,0,0,0,37,7,0,0,0,0,9,25,3,0,3,0,31,41,8,8,0,0,47,57,5,11,5,0,78,556,53,30,6,5,654,55,0,3,0,3,66,15,0,4,0,0,21,12,0,0,0,0,12,14,0,0,0,0,15,39,6,6,0,0,51,6,0,0,0,0,12,33,4,3,3,0,52,17,4,3,0,0,21,142,16,8,0,4,168,10,3,0,0,0,11,14,0,3,0,0,15,178,6,3,0,3,189,57,5,7,0,0,67
212041318,0,16,4,0,0,0,0,7,3,0,0,0,0,4,18,3,0,0,0,18,4,0,0,0,0,4,74,11,31,3,0,120,3,0,0,0,0,3,62,3,8,5,0,87,6,0,3,0,0,7,542,36,58,10,5,656,398,22,24,3,3,458,3,0,0,0,0,5,31,11,3,0,0,44,0,0,0,0,0,0,3,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,4,0,0,0,10,66,9,9,0,3,84,7,0,3,0,0,9,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,12,0,0,0,0,0,0
212041459,0,50,0,0,0,0,0,0,3,3,0,0,0,8,34,0,0,0,0,34,3,0,0,0,0,3,27,0,5,0,0,35,0,0,0,0,0,0,94,7,17,3,3,129,13,0,0,0,0,11,893,40,62,18,10,1018,638,30,50,8,3,733,3,0,0,0,0,3,28,9,7,3,0,50,0,0,0,0,0,5,3,3,0,0,0,7,4,0,3,0,0,10,3,4,3,0,0,9,5,0,0,0,0,3,6,0,3,0,0,7,8,0,0,0,0,10,132,24,16,0,0,170,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,8,0,5,0,0,13,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,17,7,6,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,25,12,0,3,0,0,16
212041460,4,78,8,0,0,0,0,8,3,0,0,0,0,5,35,0,0,0,0,37,7,0,0,0,0,7,49,4,21,3,0,78,3,0,0,0,0,3,123,10,17,9,3,166,5,0,0,0,3,10,1076,40,102,19,15,1261,759,49,77,12,8,906,3,0,0,0,0,6,20,5,9,5,0,41,7,0,0,4,0,8,8,0,5,0,0,9,18,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,6,7,0,0,0,0,7,193,20,21,6,3,240,6,0,3,0,0,11,9,0,0,0,0,11,4,0,5,0,0,5,3,0,0,0,0,4,8,0,3,0,0,15,0,0,0,0,0,0,7,0,5,0,0,11,0,3,0,0,0,4,15,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,35,0,3,0,0,35,17,0,4,0,0,22
212051319,0,71,9,0,3,0,0,7,3,0,0,0,0,3,79,3,5,0,0,89,3,0,4,0,0,10,19,0,0,0,0,22,5,0,0,0,0,5,109,5,14,3,3,134,21,0,0,0,0,25,1995,108,146,27,23,2313,2516,226,195,20,29,2983,9,3,0,0,0,16,166,51,30,23,3,272,3,0,3,0,0,8,12,0,0,0,0,10,14,0,0,0,0,19,5,0,0,0,0,4,3,0,0,0,0,10,19,7,8,0,0,29,36,3,5,0,0,49,189,13,7,3,3,214,16,4,4,0,0,27,8,0,0,0,0,11,3,0,0,0,0,3,13,3,0,0,0,17,20,6,0,0,0,27,4,0,0,0,0,11,32,9,4,0,0,47,4,3,0,0,0,8,62,9,8,3,0,81,10,3,0,0,0,15,6,0,0,0,0,9,79,11,5,0,3,97,12,0,0,0,0,12
