SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
302021029,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,11,8,7,46,0,3,5,0,0,4,0,15,0,0,0,0,0,0,0,0,51,61,47,63,53,19,8,307,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,68,80,83,65,17,3,350,5,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,9,0,0,20,46,72,89,91,74,16,4,392,0,0,0,0,0,0,0,0
302021030,0,0,0,0,0,0,0,3,3,12,7,3,3,0,0,28,7,22,16,16,13,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,5,0,0,0,31,27,59,44,46,50,11,4,238,6,3,0,4,5,0,0,25,501,1027,1086,1150,715,111,13,4598,10,13,15,15,16,0,0,66,7,7,0,8,6,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,129,244,294,383,173,39,0,1271,20,15,18,24,17,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,4,4,0,6,0,0,20,164,295,346,432,217,48,4,1513,0,6,4,0,3,0,0,16
302021031,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,17,4,4,3,3,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,14,25,37,18,4,0,104,37,22,18,19,20,9,0,127,0,4,0,3,0,0,0,14,353,491,492,484,336,76,12,2240,0,0,7,3,0,0,0,9,15,12,9,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,164,273,286,315,183,37,0,1260,37,16,13,8,9,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,3,0,4,0,0,10,11,10,9,6,11,3,0,46,223,317,333,348,205,42,0,1462,3,6,0,3,0,0,0,9
302021032,3,3,0,0,0,0,0,3,0,7,0,3,3,0,0,16,9,19,7,3,3,0,0,33,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,13,19,13,14,5,0,66,64,35,28,24,14,10,0,168,0,0,0,0,0,0,3,5,442,535,485,470,318,74,13,2337,0,3,0,0,0,0,0,3,25,13,3,10,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,299,332,354,196,39,0,1419,56,18,6,13,15,0,0,115,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,0,0,3,0,0,0,0,4,11,9,8,7,0,0,0,39,295,353,353,386,222,36,0,1643,3,3,4,0,0,0,0,17
302021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,8,4,3,3,40,7,3,3,5,0,4,0,22,0,0,0,0,0,0,0,0,50,78,75,75,39,20,6,334,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,62,69,61,54,5,0,297,9,6,3,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,15,65,77,79,67,56,11,0,358,0,0,0,0,0,0,0,0
302021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,15,19,7,0,81,7,0,9,10,7,7,0,34,0,0,3,0,0,0,0,4,63,93,121,117,92,26,5,512,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,83,104,106,65,7,0,422,8,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,6,3,0,3,4,0,0,13,79,96,111,120,69,7,0,483,0,0,0,0,0,0,0,0
302031035,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,10,0,4,5,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,11,10,0,49,35,18,9,12,18,6,3,99,3,0,0,0,0,0,0,4,186,197,172,192,126,41,7,921,3,0,4,5,0,0,0,9,7,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,86,104,147,49,14,3,469,29,6,5,13,7,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,4,3,0,22,114,103,118,167,60,20,3,583,0,0,0,0,0,0,0,0
302031036,9,13,14,11,0,0,0,46,8,37,34,22,19,4,0,129,38,65,64,46,26,3,0,245,8,11,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,11,14,0,0,0,0,28,0,8,20,20,15,4,5,59,114,295,333,389,298,68,8,1514,17,21,22,22,5,5,0,94,1240,3121,3428,3453,2266,422,34,13952,18,35,13,5,3,0,0,75,22,27,16,16,4,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,862,1413,1345,1237,607,85,0,5546,103,90,44,49,37,0,0,327,0,0,0,3,0,0,0,3,0,3,8,3,0,0,0,14,0,3,3,0,0,0,0,8,4,10,0,8,3,0,0,30,8,10,3,0,0,0,0,23,1020,1595,1432,1327,656,88,3,6122,13,22,5,8,3,0,0,42
302031037,0,7,4,0,0,0,0,12,12,11,21,17,21,0,0,81,17,40,45,22,22,6,0,155,4,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,3,5,3,4,0,0,16,0,5,9,12,6,4,0,38,64,100,82,99,82,21,3,449,6,11,13,7,6,0,3,46,812,2117,2264,2160,1395,268,22,9029,0,4,0,3,0,0,0,9,5,13,5,3,4,0,0,30,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,3,3,0,0,0,0,0,9,270,615,553,493,284,54,4,2273,21,44,21,41,18,3,0,151,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,4,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,7,5,8,6,3,3,0,0,20,312,695,591,553,316,55,3,2526,9,3,3,3,0,0,0,21
302031038,3,0,0,0,0,0,0,3,3,17,13,11,6,0,0,51,19,34,30,27,18,3,0,129,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,0,0,14,0,18,15,12,11,3,0,61,65,75,70,75,96,28,7,410,9,10,5,15,4,0,0,43,728,1525,1623,1574,1122,228,26,6828,23,14,15,15,17,0,0,89,5,10,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,200,467,636,667,376,37,0,2391,50,31,21,48,41,9,0,195,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,7,6,4,0,3,3,0,0,16,0,0,5,0,4,0,0,14,4,8,11,9,0,3,0,31,288,542,690,754,447,56,0,2775,7,6,4,3,0,0,0,20
302031039,4,0,0,0,0,0,0,3,8,4,7,4,3,0,0,36,36,17,27,13,14,4,0,106,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,6,3,6,18,22,13,3,0,70,69,33,42,36,30,14,0,220,3,6,7,7,12,3,0,41,552,1042,1084,958,627,150,6,4416,14,16,7,17,5,0,0,68,0,7,6,4,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,198,491,531,555,309,51,3,2146,53,44,28,37,26,6,0,199,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,6,0,0,0,0,10,0,0,0,0,5,3,0,12,15,13,10,16,4,0,0,57,285,576,592,628,361,65,3,2519,11,11,3,3,8,0,0,37
302031040,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,17,19,18,15,12,0,0,0,66,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,7,16,16,16,16,9,0,71,54,27,32,20,16,9,3,165,4,5,3,0,0,4,0,19,499,513,386,317,230,64,11,2019,49,42,26,27,12,0,0,162,27,17,6,8,3,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,325,374,400,266,36,3,1665,64,31,21,21,26,9,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,0,3,0,0,14,0,0,0,0,0,0,0,3,33,39,24,23,12,3,0,131,448,458,462,481,323,44,4,2211,13,10,6,3,0,3,0,34
302041041,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,28,24,11,3,85,35,18,6,12,13,7,0,97,3,0,0,0,0,0,0,9,172,162,141,208,164,39,5,903,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,135,181,208,141,19,0,815,50,6,6,16,13,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,7,10,10,5,0,0,32,193,152,198,236,160,19,0,967,0,0,0,0,0,0,0,0
302041042,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,20,7,8,0,55,14,3,9,9,8,4,0,43,0,0,3,4,0,0,0,5,58,61,95,123,81,34,3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,119,173,176,120,20,0,647,15,4,4,7,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,5,0,3,0,3,4,3,0,17,63,125,181,191,131,26,0,714,0,0,0,0,0,0,0,0
302041043,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,4,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,4,21,12,5,7,0,4,0,0,27,3,0,0,0,0,0,0,3,115,135,150,127,75,21,9,631,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,69,78,94,55,13,0,368,13,4,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,6,0,0,15,74,86,88,98,66,16,0,419,0,0,0,0,0,0,0,0
302041044,0,0,0,0,0,0,0,0,3,3,3,7,4,3,0,13,11,7,3,7,3,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,26,21,7,0,72,38,19,15,9,14,7,0,102,4,0,4,0,0,0,0,9,252,213,228,251,178,51,8,1184,14,12,3,3,3,0,0,34,9,3,3,6,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,149,160,249,262,176,33,4,1021,42,16,11,11,16,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,3,22,6,6,14,7,3,0,53,242,199,270,295,199,37,4,1245,3,0,0,0,0,0,0,3
302041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,16,16,3,0,62,21,12,5,12,3,0,0,56,0,3,0,0,0,0,0,3,154,162,110,107,72,18,3,633,0,3,0,5,0,0,0,8,11,7,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,147,143,145,117,15,0,663,39,18,11,5,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,10,4,3,3,4,0,44,154,182,166,159,134,20,0,816,0,4,0,0,0,0,0,4
302041046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,12,9,3,3,3,41,11,16,12,14,10,0,0,56,3,5,7,0,0,0,0,10,140,227,239,226,167,38,8,1042,3,3,0,3,3,0,0,12,6,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,149,156,191,109,24,0,671,7,10,5,16,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,4,3,4,3,0,20,63,168,166,217,117,29,0,758,0,0,0,0,0,0,0,3
303011047,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,3,0,4,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,35,23,18,14,0,111,25,10,4,6,9,4,0,62,0,5,0,0,0,0,0,3,167,201,159,163,93,41,6,822,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,103,139,159,96,13,0,598,30,3,4,3,10,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,8,3,3,6,0,0,27,139,122,147,166,116,15,0,710,0,0,0,0,0,0,0,0
303011048,7,0,0,0,0,0,0,3,5,6,3,5,0,0,0,17,14,18,11,11,3,0,0,63,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,11,28,21,9,7,0,73,70,28,29,27,19,5,0,177,7,6,0,3,3,3,0,16,450,548,596,584,287,67,5,2535,13,13,8,6,4,0,0,44,27,13,6,3,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,240,334,334,350,220,28,0,1505,86,23,21,16,9,0,0,154,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,4,0,0,0,5,0,0,4,0,0,0,0,9,22,14,9,11,5,3,0,52,385,401,384,390,251,36,0,1845,5,11,3,3,3,0,0,23
303011049,0,0,0,3,0,0,0,4,5,0,0,3,0,0,0,4,5,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,27,12,16,13,3,86,16,13,21,9,22,14,0,99,0,0,0,0,3,4,0,13,131,203,219,219,224,79,4,1075,0,0,0,0,0,0,0,0,14,14,7,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,144,168,193,138,25,0,778,11,9,4,10,7,3,0,45,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,12,7,10,4,5,3,0,36,145,175,189,212,150,31,3,900,0,3,0,0,0,0,0,3
303011050,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,8,11,6,4,55,18,4,4,12,8,3,0,48,0,0,0,0,0,0,0,0,111,81,102,92,105,36,6,531,0,0,0,0,0,0,0,0,8,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,93,81,101,70,16,0,424,31,8,0,9,0,0,0,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,4,0,0,17,113,106,88,117,82,14,0,513,3,0,0,0,0,0,0,3
303011051,8,3,0,0,0,0,0,16,8,3,3,0,0,0,0,15,21,7,3,5,0,0,0,37,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,13,17,31,47,42,22,3,180,151,51,22,5,19,3,0,246,3,6,4,3,0,0,0,18,732,499,295,248,196,61,9,2031,4,3,3,0,0,0,0,5,165,70,19,23,10,3,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,695,430,294,304,214,35,4,1975,161,39,22,27,15,10,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,5,6,3,0,0,15,22,18,9,7,13,0,0,77,1055,562,358,360,261,49,4,2649,5,0,0,0,3,0,0,15
303021052,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,4,4,4,0,0,0,0,21,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,23,25,23,24,10,3,112,52,21,12,7,4,3,0,107,5,0,4,0,3,0,0,11,302,265,239,187,152,51,10,1205,3,8,5,0,3,0,0,14,32,21,7,5,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,190,185,199,122,21,3,860,41,7,4,9,8,5,0,77,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,8,19,6,12,9,7,0,0,50,235,234,222,222,142,29,6,1091,0,0,0,0,0,0,0,0
303021053,5,6,0,0,0,0,0,12,6,6,3,3,7,0,0,23,16,18,8,3,4,4,0,58,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,5,26,37,47,21,15,8,168,45,33,19,28,36,14,0,171,3,7,3,0,3,0,0,17,394,655,540,541,403,97,14,2650,15,5,3,8,11,3,0,40,32,22,11,15,8,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,8,239,368,420,500,320,49,3,1898,48,26,16,29,22,8,0,153,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,3,4,3,0,0,13,0,0,3,0,3,0,0,9,19,21,15,15,14,3,0,95,360,453,469,576,385,62,5,2313,5,11,3,0,4,0,0,22
303021054,0,5,0,3,7,0,0,13,0,3,3,5,3,3,0,16,7,21,16,22,12,5,0,83,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,10,15,13,4,0,41,23,12,16,15,4,3,0,82,3,0,3,0,0,0,0,8,157,235,278,293,184,39,8,1189,6,18,23,17,3,0,0,70,12,17,13,5,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,101,157,186,108,8,0,624,18,9,12,8,5,5,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,13,4,0,0,0,22,0,0,0,0,0,0,0,4,3,12,9,7,0,0,0,32,108,165,220,233,128,11,0,865,3,0,3,0,8,0,0,18
