SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
119021574,0,0,3,0,0,3,0,3,0,14,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,21,112,116,114,115,118,47,66,30,726
119031368,5,36,40,30,19,35,11,14,3,197,3,20,16,6,6,10,4,3,3,72,0,9,8,4,0,0,0,3,0,26,319,1507,1438,1142,1937,1611,592,753,200,9503
119031369,4,38,31,11,11,10,7,6,3,112,0,13,6,3,4,3,3,0,0,38,0,15,0,0,0,3,0,0,0,27,70,586,526,432,439,505,192,318,64,3132
119031370,3,17,8,8,11,8,0,3,0,54,0,3,4,3,0,0,0,3,0,21,0,3,4,0,0,0,0,0,0,9,42,279,252,238,295,269,122,200,48,1754
119031371,3,10,18,12,0,8,0,3,4,61,4,15,3,0,0,0,0,6,0,29,0,7,3,0,0,0,0,0,0,19,73,303,255,200,302,400,152,225,37,1957
119031372,9,53,36,23,27,27,14,25,5,210,3,24,17,11,8,9,0,6,3,86,0,14,10,10,3,9,3,0,0,50,125,633,597,558,991,1134,513,799,109,5458
119031373,0,14,5,10,12,8,3,4,3,59,0,10,4,0,4,3,0,0,0,22,0,3,0,0,0,0,0,0,0,9,37,274,265,203,321,301,169,207,66,1847
119031374,7,35,24,14,17,16,3,13,0,125,0,23,13,4,3,5,0,13,3,63,0,7,6,5,0,0,0,0,0,26,134,590,537,474,626,598,274,467,70,3766
119041375,5,24,17,12,22,15,8,18,4,133,0,10,8,3,10,7,0,3,0,48,0,6,7,3,4,0,4,0,0,20,103,375,435,406,864,772,382,603,79,4015
119041376,15,25,15,14,21,6,3,17,3,121,3,11,8,5,0,0,5,0,0,32,3,6,0,3,3,0,0,3,0,18,89,455,436,437,577,507,226,376,75,3177
119041377,9,13,15,8,13,10,3,15,0,79,0,11,4,3,0,7,0,0,0,28,0,4,0,3,0,0,0,0,0,14,49,296,288,264,296,369,126,295,44,2025
119041378,16,34,78,35,51,61,16,34,4,317,3,23,21,11,10,7,3,4,0,80,3,13,9,4,3,3,0,3,3,39,425,751,1369,1291,2171,2864,835,1211,200,11123
119041379,3,20,14,7,11,17,6,19,0,104,4,9,8,8,3,7,0,3,0,42,0,4,3,5,0,3,0,0,0,19,79,334,342,303,413,481,184,303,56,2497
119041380,3,8,5,12,5,12,0,7,0,55,0,8,4,3,0,0,0,4,0,22,0,13,0,0,0,0,0,3,0,14,59,282,294,202,370,377,149,248,49,2028
119041381,6,27,26,18,38,30,7,20,8,176,5,9,8,6,10,7,3,3,0,50,0,5,9,0,4,0,3,0,0,27,131,654,817,581,1307,1090,441,672,119,5801
119041382,3,28,21,12,9,8,4,11,0,86,3,11,3,7,4,6,0,3,0,38,0,4,3,0,0,4,0,0,0,14,75,441,368,305,325,408,147,283,66,2410
120011383,3,48,37,10,9,16,9,13,3,137,4,19,9,9,3,5,3,6,3,55,0,16,5,3,0,3,0,4,0,29,98,628,545,475,562,779,279,642,104,4120
120011384,24,56,53,41,73,72,27,39,11,392,6,24,19,13,15,15,5,7,0,112,4,5,4,4,3,3,3,8,0,36,626,1203,1699,1560,4362,5467,1906,2601,405,19822
120011385,5,43,31,22,8,22,4,12,3,151,3,29,16,6,7,10,3,8,3,78,0,16,3,3,0,3,0,3,0,37,112,704,664,519,610,645,273,534,93,4141
120011386,0,38,27,22,24,17,7,26,3,161,0,26,14,11,5,8,3,10,0,71,0,9,9,3,3,4,0,8,0,41,122,807,764,589,818,966,428,770,118,5380
120021387,6,53,31,28,19,21,12,32,7,210,10,30,24,15,5,3,9,10,0,105,0,17,9,3,0,5,0,4,3,44,145,674,663,577,659,918,400,831,91,4956
120021388,10,69,51,42,41,36,31,48,7,337,3,28,23,19,13,17,7,18,0,129,0,19,11,15,3,5,3,5,0,57,282,1292,1270,1158,1828,1999,958,1446,196,10426
120021389,3,31,32,20,25,14,14,11,3,154,0,15,12,4,7,3,3,10,3,55,0,7,5,3,0,4,4,5,0,32,151,613,576,530,1034,1235,531,1002,84,5760
120031390,12,35,30,25,40,24,3,27,4,201,0,25,15,4,9,9,0,6,0,75,0,10,6,3,0,3,3,0,4,31,253,844,914,867,1816,1415,652,855,145,7755
120031391,24,54,49,55,44,59,26,48,0,373,7,33,21,19,17,11,0,13,0,131,3,24,17,9,10,10,0,4,3,74,403,1773,1673,1429,2735,2660,1015,1359,266,13313
120031392,3,8,7,13,3,15,3,7,0,62,0,6,5,7,3,0,0,0,0,23,0,0,0,3,5,0,0,0,0,12,35,220,195,235,266,303,115,181,30,1579
120031393,3,16,22,14,16,10,3,5,0,96,0,3,5,0,0,5,0,0,0,21,0,14,3,0,0,4,0,4,0,21,82,417,351,365,453,519,181,320,70,2764
120031394,3,11,10,12,12,14,3,11,0,77,0,13,9,3,3,10,0,0,0,38,0,7,3,3,4,0,0,3,0,20,50,346,320,329,425,510,206,391,58,2631
120031395,0,31,19,9,17,12,3,12,4,99,0,12,11,4,4,5,3,3,0,47,0,12,3,0,0,3,0,0,3,23,82,483,430,415,575,597,237,486,64,3363
120031396,4,33,24,23,43,66,15,25,3,240,3,16,7,11,13,15,4,11,0,82,0,15,5,5,3,3,0,3,3,47,232,859,1104,899,2288,2618,996,1577,245,10816
120031575,15,53,53,33,52,31,19,19,0,273,4,43,26,3,7,12,3,11,0,117,8,27,11,0,4,8,0,4,4,63,253,943,962,837,1549,1500,641,884,154,7732
120031576,0,6,5,5,12,16,11,11,3,69,0,0,3,3,3,0,3,5,0,16,0,0,0,3,0,0,0,0,0,8,58,150,221,186,561,673,281,479,59,2675
121011398,23,112,135,67,116,96,42,70,4,662,11,53,57,35,19,27,10,19,3,234,3,44,13,15,8,8,0,13,13,115,720,3124,3123,2463,5290,6439,2419,3594,480,27653
121011399,0,30,23,19,16,13,9,5,3,113,3,15,8,3,0,3,0,10,0,51,3,13,3,4,0,0,0,0,0,26,69,369,381,328,449,652,259,437,50,2993
121011400,14,94,72,68,57,47,18,42,3,411,14,59,30,21,15,16,7,11,0,169,4,39,12,10,7,8,0,3,7,88,304,1420,1297,1162,2229,2651,1249,1936,203,12447
121011401,23,82,114,62,106,147,40,105,12,694,14,47,48,26,14,39,9,22,4,228,4,28,20,12,4,12,8,10,10,109,845,1412,2461,2129,5395,8141,3354,5216,467,29424
121011402,4,72,76,30,20,39,17,33,3,290,6,49,29,19,6,9,4,3,0,125,3,24,19,5,3,5,3,7,4,76,179,1059,1018,756,848,1396,641,1117,106,7118
121021403,6,27,31,19,23,27,9,15,0,151,3,12,7,6,5,7,3,6,0,44,3,12,3,3,4,4,0,3,0,30,140,584,417,430,861,937,412,704,76,4565
121021404,3,22,11,7,3,3,3,9,0,63,0,4,0,4,3,3,4,4,0,22,0,4,0,0,0,0,0,0,0,4,52,341,239,201,201,277,107,220,28,1668
121021406,5,40,31,22,21,14,3,20,4,166,3,29,10,11,5,9,3,11,0,76,0,14,13,3,0,4,3,4,3,49,147,861,641,532,786,992,440,808,79,5265
121021577,16,58,68,36,42,43,23,33,3,318,0,25,23,19,13,9,6,13,4,105,3,9,11,4,3,3,0,6,4,47,322,1498,1382,1197,1851,1880,752,1111,167,10163
121021578,6,22,28,7,16,12,8,11,3,103,3,11,9,3,9,0,0,0,0,41,0,3,0,0,0,0,0,0,0,15,103,393,445,333,579,480,231,277,47,2888
121021579,3,17,14,8,9,9,3,9,0,69,0,8,9,3,3,3,0,4,0,36,0,4,5,0,0,3,0,0,0,20,78,334,337,262,415,447,194,343,36,2434
121031407,3,84,44,37,24,19,8,24,9,254,0,44,33,11,5,10,9,3,0,121,3,40,13,7,4,5,0,0,3,77,154,958,756,632,868,933,395,702,81,5481
121031408,7,67,43,24,15,25,12,22,5,225,5,37,26,21,7,8,7,6,0,115,0,34,8,10,0,3,3,0,4,62,114,991,701,568,572,712,333,656,75,4727
121031409,8,59,41,22,20,38,7,26,3,225,6,36,16,6,7,12,3,7,0,86,3,18,6,7,0,3,0,0,4,48,154,792,597,559,826,1146,515,924,87,5598
121031410,15,56,39,23,17,23,6,16,0,198,3,49,27,12,6,6,3,9,3,116,0,38,21,8,5,7,3,0,3,81,111,995,699,516,461,612,269,551,63,4288
121031411,0,56,62,26,13,16,11,35,0,220,4,55,17,9,3,0,3,3,0,103,4,32,14,12,0,3,0,3,0,73,116,891,615,534,464,554,231,505,57,3969
121031412,13,75,63,52,28,29,12,28,8,300,6,44,27,22,3,6,0,8,0,128,4,28,17,11,0,7,3,0,0,67,222,890,992,810,936,1029,402,839,104,6231
121041413,6,49,29,23,20,18,6,26,0,176,3,31,20,8,5,7,0,8,0,80,0,23,10,9,0,3,0,6,0,54,101,652,550,415,413,590,285,512,61,3574
121041414,11,95,77,51,28,47,15,30,3,347,4,42,31,13,9,13,3,15,0,135,0,23,12,3,5,6,4,3,3,60,248,922,1079,856,1240,1922,877,1482,142,8771
121041415,6,119,83,54,34,47,16,51,5,416,7,83,25,26,14,13,8,13,6,192,14,55,18,14,6,12,9,11,3,142,215,1435,1286,1005,1141,1469,772,1279,141,8738
121041416,11,70,43,22,18,40,9,33,3,252,5,41,25,20,10,15,3,12,0,130,0,22,3,8,3,0,4,4,3,54,182,858,862,660,905,1336,619,1158,100,6676
121041417,15,100,112,86,101,127,62,149,12,759,5,66,51,34,36,33,19,17,13,268,5,39,22,12,10,9,3,12,13,128,1247,1984,2888,2634,8741,15100,6080,9528,783,48972
122011418,17,74,50,18,13,15,6,15,3,209,0,48,13,12,3,5,0,9,3,102,0,27,14,7,4,4,0,8,5,69,128,913,793,653,653,800,365,648,99,5048
122011419,14,59,58,34,32,32,14,30,5,281,11,36,30,10,6,17,5,20,0,127,4,27,3,8,3,8,0,5,4,68,277,1234,1420,1005,1185,1620,720,1082,150,8689
122021420,14,64,31,25,7,20,3,16,4,178,3,36,32,18,0,9,6,4,0,112,0,18,5,4,0,7,0,7,3,46,95,719,511,424,308,624,241,497,69,3489
122021421,0,41,28,21,5,13,6,10,3,120,0,25,20,4,4,7,3,3,0,73,0,16,3,3,0,7,0,12,0,41,50,398,292,262,230,358,138,336,40,2102
122021422,7,38,34,19,5,21,4,14,4,136,5,12,21,9,3,3,0,6,0,58,0,3,4,3,0,0,0,0,0,19,67,517,423,324,266,435,178,385,37,2626
122021423,24,97,74,72,50,45,33,48,6,449,4,64,29,17,19,21,7,16,0,180,0,30,20,29,0,8,0,6,5,99,390,1799,1609,1622,2040,2474,1081,1711,210,12936
122031424,0,12,7,10,10,3,0,9,0,50,0,9,3,5,0,3,0,0,3,27,0,3,0,0,0,0,0,0,0,8,31,313,184,180,165,237,70,203,22,1406
122031425,0,20,7,10,14,7,7,16,0,79,3,5,10,3,3,0,0,0,3,28,0,11,3,0,0,0,0,0,0,19,90,280,236,244,589,593,275,484,48,2843
122031426,6,42,32,35,16,14,6,12,6,175,3,23,14,12,3,7,0,8,0,66,0,17,13,3,0,0,0,4,0,37,156,849,867,720,927,888,433,732,73,5646
122031427,3,25,21,12,4,7,3,5,0,82,3,19,4,8,3,0,0,3,0,45,3,24,11,8,3,0,0,3,0,52,74,491,347,315,270,367,186,301,37,2388
122031428,10,82,93,67,70,67,22,59,3,467,13,61,42,23,20,14,4,12,0,194,0,29,19,4,3,6,0,4,5,78,342,1490,1490,1348,2757,3114,1397,2007,205,14153
122031429,14,84,84,67,79,78,31,59,4,499,7,46,19,17,23,17,7,14,0,162,4,31,22,13,5,8,0,8,3,97,375,1935,1854,1623,2809,3294,1548,2503,247,16179
122031430,0,38,31,24,13,22,4,15,0,148,3,17,8,13,3,3,0,0,0,47,0,8,0,0,0,0,0,4,3,24,93,587,515,517,513,552,222,452,65,3511
122031431,6,53,38,14,22,13,3,18,6,180,3,39,23,10,9,8,5,5,3,93,0,30,12,4,3,4,0,0,0,57,130,852,701,632,692,764,321,646,79,4821
122031432,3,19,18,12,14,6,3,3,0,77,0,15,7,3,3,10,3,9,0,51,0,7,0,8,7,6,0,0,0,27,50,348,298,276,292,465,235,374,44,2389
123011433,9,35,23,15,14,19,3,17,3,127,0,9,3,6,0,8,0,8,4,39,3,5,3,4,3,0,0,0,0,22,160,708,654,747,781,810,324,576,98,4867
123011434,10,24,19,10,13,17,5,19,0,125,0,9,9,5,3,4,0,7,3,36,0,9,0,0,0,4,0,0,0,14,166,962,699,693,1012,977,486,857,110,5965
123011435,9,23,21,19,24,39,14,37,4,199,3,7,10,3,4,5,0,3,0,45,0,0,3,0,0,0,0,0,6,16,233,964,781,850,1867,1870,993,1772,199,9526
123021436,6,14,9,12,10,4,0,5,0,53,0,12,3,3,0,5,0,0,0,18,0,3,3,0,0,0,0,0,0,9,71,211,210,228,337,344,129,222,37,1788
123021437,23,70,67,56,64,56,13,42,5,400,3,29,27,15,14,16,0,11,4,117,3,12,7,5,3,3,0,6,3,39,647,2702,2147,2283,3823,3120,1377,1810,426,18328
123021438,7,19,14,13,0,0,0,9,3,57,0,4,3,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,78,359,259,287,320,316,136,277,52,2093
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,5,33,28,27,74,57,29,39,4,294,0,15,17,11,14,16,3,11,3,99,0,14,3,5,5,4,3,0,0,36,241,668,738,885,2909,2587,1238,1804,250,11316
123021441,0,16,11,11,4,4,9,6,6,60,0,8,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,43,206,207,202,254,230,110,165,34,1453
123021442,4,13,6,13,14,6,7,4,4,67,0,5,4,3,3,3,3,0,0,25,0,3,0,0,0,0,0,3,0,8,120,377,401,453,724,490,260,361,77,3269
123021443,3,16,33,22,34,30,11,30,9,178,0,8,9,0,4,12,0,10,0,47,3,8,0,3,0,0,0,0,0,15,173,709,593,601,2050,1585,756,1098,165,7727
123021444,5,16,15,11,3,9,4,6,0,71,6,4,0,5,0,0,0,3,0,26,0,9,0,5,0,0,0,0,0,14,87,386,269,364,322,304,168,296,57,2246
123031445,0,8,7,3,3,4,4,3,0,36,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,48,124,113,109,175,238,122,270,25,1221
123031446,4,16,3,10,4,8,0,19,0,69,0,3,3,0,0,0,0,8,0,16,0,3,3,0,0,0,0,9,3,20,110,274,223,220,838,459,381,512,50,3068
123031447,12,19,14,13,13,11,4,28,3,113,0,21,8,0,0,8,0,8,0,53,0,8,4,0,0,5,0,0,0,20,140,596,474,510,756,705,387,694,100,4371
123031448,0,15,12,13,10,10,4,12,0,73,0,8,5,3,4,7,0,4,0,25,0,7,3,3,0,0,0,4,3,25,42,198,150,140,160,268,112,298,42,1414
124011449,3,28,8,11,4,3,0,6,3,66,0,15,7,0,3,3,0,0,0,33,0,4,3,5,0,3,0,3,0,24,43,259,174,186,127,146,76,179,20,1213
124011450,7,39,16,14,18,10,8,12,0,122,0,27,13,6,4,0,0,7,0,56,0,8,3,3,0,0,0,0,0,18,89,680,427,400,380,474,242,449,40,3181
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,12,8,0,3,0,45
124011452,11,77,57,42,25,29,10,27,6,292,3,39,20,18,4,9,3,3,3,103,0,15,12,6,0,9,0,3,4,48,213,1047,1002,1053,1128,900,423,628,126,6518
124011453,3,26,19,12,0,6,8,7,0,79,0,8,5,0,0,0,0,0,0,12,0,9,0,0,0,0,0,3,0,14,50,302,225,205,177,243,102,225,25,1548
124011454,14,58,42,30,21,12,6,25,3,202,8,24,12,4,3,4,0,3,0,63,5,12,4,0,0,3,0,0,0,31,174,876,701,678,693,637,328,591,59,4735
124011455,3,29,13,17,3,9,0,8,0,78,0,7,9,4,0,3,0,0,0,27,0,4,4,3,0,0,0,0,0,12,42,210,163,185,124,148,84,157,15,1131
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,17
124031457,0,8,11,4,0,6,3,6,0,37,0,3,4,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,39,300,185,176,167,173,88,170,29,1323
124031458,4,18,12,10,5,7,9,8,0,83,0,17,5,0,0,0,0,0,0,29,0,8,0,3,0,3,0,3,0,20,84,426,372,357,460,502,207,517,54,2979
124031459,0,23,23,16,22,14,8,8,3,124,0,15,8,7,3,3,0,3,0,43,0,10,0,0,0,3,0,0,5,18,84,544,383,449,875,813,414,710,89,4355
124031460,3,16,11,0,3,7,6,7,0,48,0,12,0,3,0,0,0,3,0,23,0,3,0,0,0,0,0,0,0,6,70,418,260,265,263,325,157,306,39,2105
124031461,11,32,24,19,20,14,6,16,3,148,0,16,3,3,4,6,4,3,0,38,3,3,0,3,0,0,0,0,0,15,171,844,620,572,1007,973,496,797,104,5582
124031462,19,45,37,29,48,31,14,21,4,244,3,18,6,3,10,3,3,3,0,52,5,3,4,3,0,3,4,4,0,27,370,698,952,1028,2009,1873,637,886,149,8591
124031463,5,22,13,7,4,17,3,11,0,83,0,6,8,7,0,4,0,4,0,33,0,4,0,3,0,0,0,0,0,13,69,298,288,241,400,475,258,494,46,2575
124031464,17,80,68,66,90,69,27,40,9,481,5,30,24,18,20,20,10,11,3,139,4,4,11,8,4,4,0,3,8,51,660,2480,2262,2374,4292,3543,1782,2383,369,20148
124031465,0,4,4,0,0,8,3,6,0,24,0,0,0,0,0,3,0,3,0,12,0,3,0,0,0,0,0,0,0,6,27,95,91,82,143,194,76,167,19,908
124041466,11,45,33,27,27,36,13,16,3,210,0,22,17,3,6,7,3,3,0,72,0,10,3,8,0,3,0,3,4,33,247,1011,842,897,1689,1485,915,1044,157,8282
124041467,9,27,33,20,30,26,19,28,3,193,0,21,10,10,7,3,3,9,3,66,0,7,0,7,3,5,3,0,0,30,179,788,757,790,1257,1246,653,981,139,6787
124041468,7,12,13,15,6,12,7,7,3,69,0,13,4,0,3,3,0,0,0,25,0,3,0,0,0,0,0,0,0,10,74,170,141,188,401,418,167,378,52,1997
124051469,3,11,7,0,19,21,11,14,0,95,0,3,4,0,3,3,0,7,0,21,0,4,0,0,0,0,0,0,0,3,117,273,299,407,1655,1276,618,901,132,5682
124051470,0,11,4,3,3,3,6,10,3,45,0,3,3,0,0,3,0,0,0,10,0,5,0,0,0,0,0,0,0,7,63,358,222,229,266,301,129,244,37,1848
124051580,0,3,3,3,0,0,3,9,0,21,0,3,3,0,0,3,0,0,0,16,0,0,5,0,0,0,0,0,0,9,27,125,141,156,194,170,82,130,29,1046
124051581,11,42,32,23,43,47,12,36,5,262,3,15,10,10,13,10,5,9,0,85,0,12,3,4,3,8,7,5,0,45,243,887,807,886,2099,2103,915,1496,245,9678
125011473,16,49,40,40,104,89,32,72,10,456,5,18,15,8,28,26,5,11,3,119,0,11,9,6,3,4,3,8,4,50,688,1427,1638,1692,6449,7238,2848,4053,490,26521
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,10,64,51,13,7,3,167
125011582,5,9,15,14,26,21,10,11,7,120,0,7,7,3,11,5,0,0,0,39,0,3,0,0,3,0,3,0,3,15,173,445,552,565,1225,1264,485,598,163,5474
125011583,5,5,8,8,18,20,11,16,0,100,0,12,7,4,9,5,0,4,0,40,0,4,0,0,0,0,0,3,3,8,89,365,427,371,953,922,364,684,124,4299
125011584,0,7,8,7,17,4,5,10,0,57,0,4,3,0,3,3,0,3,3,19,0,0,0,0,3,0,0,0,0,10,34,170,195,220,645,497,251,354,71,2436
125011585,0,9,5,10,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,116,91,95,105,109,37,76,28,660
125011586,14,40,33,24,67,43,30,36,3,294,0,10,15,13,17,20,5,7,3,86,0,8,3,3,3,6,0,3,3,31,296,997,1048,968,3268,2642,1135,1447,293,12092
125011587,0,8,4,8,16,11,4,4,0,61,0,0,3,0,4,0,0,3,0,22,0,0,3,0,0,0,0,0,0,6,57,166,203,190,742,652,265,370,69,2718
125021476,3,44,40,26,10,24,5,11,3,167,5,33,13,5,3,5,0,8,3,69,0,14,7,5,3,0,0,0,0,31,135,964,731,580,646,690,322,491,96,4655
125021477,7,48,39,25,86,61,27,38,5,329,5,12,17,8,19,13,6,10,4,89,3,12,8,3,6,4,3,7,3,49,307,837,951,906,3338,3347,1393,2006,276,13357
125021478,3,16,8,5,7,5,7,11,0,68,3,6,0,3,0,0,0,0,0,21,0,8,0,4,0,0,0,5,3,23,54,302,217,275,276,322,105,189,34,1789
125031479,10,20,26,23,35,27,14,37,4,197,4,19,4,5,14,5,0,10,3,68,0,9,3,5,3,4,0,0,0,23,173,626,630,601,2064,1667,797,1052,206,7811
125031480,9,21,18,14,53,32,13,18,0,178,4,13,7,3,4,9,3,7,0,46,0,6,3,0,3,5,3,0,0,15,134,462,475,548,1493,1124,468,707,156,5561
125031481,10,24,18,22,48,27,14,20,7,189,9,17,6,5,16,3,3,7,0,68,0,9,5,0,3,3,0,0,4,22,151,642,647,593,1532,1405,592,879,133,6570
125031482,9,25,29,18,32,13,11,15,3,155,0,9,17,3,6,3,3,4,0,43,0,7,5,0,3,0,0,0,4,14,141,489,468,571,1443,1138,543,771,116,5674
125031483,3,12,13,4,15,12,7,11,3,73,0,4,3,0,0,6,0,3,0,17,0,0,0,0,0,4,0,0,0,9,78,400,385,337,878,810,322,490,148,3846
125031484,0,17,6,14,10,9,3,7,0,66,3,10,0,8,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,15,59,358,260,328,509,430,187,317,48,2497
125031485,0,23,15,20,19,21,5,8,0,116,3,10,10,3,5,3,8,0,0,41,0,8,0,5,4,3,0,0,0,19,154,930,803,716,1100,915,359,607,163,5747
125031486,3,16,26,12,74,56,32,38,5,270,0,12,11,5,19,13,8,9,3,77,0,3,0,0,7,3,0,0,0,21,179,356,483,479,2710,2500,1150,1696,216,9769
125031487,3,3,3,5,15,12,10,6,0,51,0,0,3,0,9,3,0,3,0,22,0,0,0,0,0,0,0,0,0,3,56,121,177,242,923,664,234,424,70,2910
125041489,9,43,49,21,39,46,15,34,6,271,6,26,20,4,8,9,10,16,3,97,0,9,6,3,0,3,0,0,0,31,235,959,961,897,1799,1943,703,1175,185,8854
125041490,4,25,22,21,24,17,8,16,6,136,3,20,12,5,6,3,0,5,0,57,0,14,0,0,3,0,0,0,0,20,111,491,387,397,824,658,289,499,57,3708
125041491,36,57,75,50,90,95,22,49,3,480,7,31,18,26,11,15,11,17,0,140,0,27,5,3,3,0,0,0,3,45,783,1040,1918,1741,3845,4293,1285,1844,328,17076
125041492,51,88,116,104,247,184,59,94,13,960,15,54,37,29,38,40,10,16,6,239,5,24,13,6,14,5,6,7,5,94,1748,3256,4204,4170,15262,11139,4260,5116,1066,50228
125041493,4,13,11,14,13,16,3,9,0,92,0,11,6,6,5,5,0,3,0,32,0,10,0,3,0,0,0,0,0,13,81,316,301,353,757,694,283,411,73,3278
125041494,6,27,18,11,6,13,3,0,0,84,0,20,10,13,3,3,0,3,0,53,0,3,9,4,0,0,0,0,0,19,65,440,328,293,439,431,149,231,50,2438
125041588,3,18,19,14,35,29,4,17,4,140,0,12,11,11,4,7,3,8,0,52,0,4,3,3,3,0,0,3,3,22,122,405,413,484,1285,1097,559,929,152,5446
125041589,3,23,13,13,16,3,3,7,0,73,0,13,3,5,3,3,0,0,3,34,0,6,0,3,0,3,0,3,0,17,71,423,422,359,483,473,186,278,76,2774
126011495,8,50,37,24,21,15,5,20,0,177,3,19,17,5,9,3,3,12,3,70,3,22,8,3,0,3,0,0,0,47,130,855,655,519,755,899,369,558,92,4831
126011496,16,56,35,23,29,21,3,29,3,211,3,33,18,12,4,9,3,3,3,94,0,19,5,9,3,7,0,0,0,48,154,898,743,645,928,994,464,805,91,5728
126021497,7,44,44,29,20,23,5,19,0,188,3,26,13,3,7,8,0,6,3,70,3,19,6,7,0,0,0,3,0,44,163,823,935,695,905,1116,357,671,119,5784
126021498,9,34,38,27,24,28,15,26,3,198,0,25,14,12,9,7,10,4,0,75,3,18,8,0,0,3,3,3,0,42,142,685,748,600,1060,1445,550,945,101,6290
126021499,3,37,45,13,13,30,5,18,3,163,0,26,11,8,3,4,0,4,0,64,0,17,4,6,0,0,0,0,3,40,92,496,473,360,402,499,171,408,47,2954
126021500,22,94,111,73,186,157,65,79,8,785,12,43,32,24,40,28,16,22,11,222,3,32,15,11,8,6,4,8,11,108,1266,3091,3258,2895,11555,12710,5349,7493,771,48391
126021501,11,41,32,32,46,46,22,28,4,258,3,12,9,3,14,10,4,10,0,73,0,10,0,4,0,3,0,0,3,30,321,650,836,799,2568,3285,1250,2036,232,11976
126021503,7,36,24,14,36,15,11,19,0,162,3,19,10,0,10,6,0,5,0,56,0,17,4,3,3,0,0,4,0,39,134,782,660,554,1098,1025,480,699,100,5534
126021590,0,9,3,4,0,3,0,3,0,19,0,3,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7,11,100,79,72,74,102,47,78,12,573
126021591,14,35,33,29,19,14,8,15,3,168,0,25,8,12,13,6,0,8,0,74,3,20,3,3,0,3,0,3,3,34,228,1212,1095,819,1314,1346,548,825,161,7548
127011504,0,12,4,3,8,7,3,0,0,34,3,0,3,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,45,204,182,221,306,285,108,183,46,1585
127011505,4,13,20,10,12,19,3,20,0,111,3,19,6,10,3,6,0,6,0,51,3,6,0,3,0,0,0,0,0,22,77,338,356,353,519,592,239,678,86,3241
127011506,3,17,18,18,8,13,4,10,7,100,0,23,8,4,3,5,0,6,0,48,0,7,7,3,7,0,0,0,0,30,113,513,418,463,707,874,364,809,96,4354
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,13
127011593,0,4,3,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,129,84,88,124,170,51,79,22,761
127011594,0,3,3,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,238,186,185,274,235,95,131,43,1443
127011595,0,0,3,3,3,10,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,87,96,142,261,246,97,135,26,1117
127011596,0,3,5,3,4,6,0,3,0,28,0,4,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,79,337,258,260,327,376,119,216,54,2011
