SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
305031123,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,11,0,15,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,0,3,0,0,16,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,3,0,5,0,10,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,3,3,0,14,0,0,0,0,0,6,0,6,0,13,0,0,0,0,0,0,0,0,0,0,3,3,5,7,15,22,13,38,0,104,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,3,0,12,0,4,0,0,0,0,0,0,0,8
305031124,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,3,0,14,0,0,9,5,0,0,0,4,0,17,0,0,0,0,3,3,4,11,0,29,3,4,0,4,18,13,0,6,0,49,0,0,0,4,16,12,9,14,0,62,0,3,0,0,4,11,6,14,0,41,0,0,0,0,6,11,0,16,0,36,3,0,0,3,3,4,3,15,0,31,0,0,0,0,7,14,13,29,0,73,0,3,4,3,7,7,8,50,0,85,0,0,0,0,0,0,0,0,0,3,7,21,16,27,68,81,52,163,10,444,3,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4
305031125,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,4,0,14,0,0,0,0,0,3,0,0,0,13,0,0,3,8,4,10,4,13,0,31,0,0,3,3,8,12,7,18,0,52,0,0,0,0,11,9,8,15,0,43,3,0,0,0,3,10,10,23,0,59,0,0,0,0,8,7,4,12,0,38,0,0,0,0,14,15,15,34,0,74,0,0,0,0,3,16,5,39,0,66,0,0,0,0,0,3,0,4,0,3,5,20,18,16,52,94,52,171,0,423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,7,3,0,0,0,0,0,13
305031126,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,15,0,4,4,4,3,0,0,4,0,16,0,3,9,4,3,0,5,3,0,29,0,0,4,8,8,3,3,7,0,37,0,0,7,5,17,13,18,18,0,81,8,0,9,13,28,18,9,21,0,104,13,0,7,15,38,30,12,38,0,153,7,0,7,8,52,37,23,30,3,168,3,0,0,12,47,44,18,27,0,153,17,4,5,14,84,124,90,101,4,437,9,3,0,4,10,43,36,116,0,215,0,0,0,0,3,0,0,3,4,8,54,27,52,82,307,325,216,363,15,1433,10,6,0,0,3,0,0,0,0,22,4,35,3,0,0,3,0,0,0,47,8,44,8,4,0,0,0,0,0,65,8,52,13,0,0,0,0,3,0,82
305031127,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,12,0,3,3,7,3,0,0,3,0,22,0,0,0,0,10,3,11,3,0,24,0,0,0,0,5,8,5,9,0,29,4,0,0,0,0,4,0,0,0,14,0,0,0,0,0,7,3,10,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,7,0,24,0,0,3,0,0,3,0,11,0,19,0,0,0,0,0,0,0,0,0,3,4,14,13,17,21,41,23,50,5,196,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,8,4,3,0,0,0,0,0,19,0,4,0,0,0,0,0,5,0,7
305031128,0,0,0,3,0,0,0,3,0,13,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,3,0,9,0,0,5,3,0,0,0,4,0,25,0,6,5,3,0,3,3,3,0,16,3,5,5,14,3,3,7,12,3,53,0,4,7,16,14,13,9,13,4,84,0,0,3,12,54,38,20,48,0,173,3,3,10,18,44,59,49,71,3,263,7,0,4,15,45,67,53,75,0,278,10,7,10,13,55,75,67,94,0,327,3,0,7,17,45,79,32,94,0,273,31,5,8,17,89,252,152,340,4,893,20,3,10,12,45,163,111,509,3,873,0,0,0,0,3,8,0,13,5,31,80,40,82,147,405,763,498,1286,24,3324,4,6,0,0,0,0,0,3,0,16,0,11,0,0,0,0,0,0,0,15,4,26,7,0,0,4,0,0,3,44,3,19,13,7,4,0,0,0,0,50
305031129,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,9,0,0,3,4,3,0,3,9,0,17,0,0,0,3,3,3,4,3,0,13,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,9,5,0,17,0,0,0,0,0,3,5,13,0,22,0,0,0,0,0,4,4,11,0,17,0,0,0,0,0,0,0,0,0,4,3,4,11,12,16,18,22,47,0,139,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6
305031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,3,3,3,3,0,0,0,16,0,0,9,7,7,6,3,3,0,27,0,0,6,3,13,11,4,3,0,47,3,0,4,8,18,15,19,20,3,77,0,4,0,0,6,16,5,18,0,51,3,0,3,3,10,6,10,24,0,56,0,3,0,0,3,3,6,16,0,29,0,0,0,3,4,12,10,42,0,77,0,0,0,4,3,12,13,54,0,85,0,0,0,0,0,3,0,0,0,6,5,13,27,32,71,92,66,178,3,485,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,18,0,13,5,4,0,3,0,3,0,27
305031131,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,3,3,0,14,0,3,0,3,7,6,0,0,0,19,0,0,4,0,3,12,0,5,0,23,0,3,3,3,4,6,12,5,0,35,0,0,0,0,11,7,4,9,0,34,5,0,0,0,10,6,8,11,0,45,4,0,0,5,19,16,7,22,0,69,10,0,0,6,19,29,34,46,0,146,3,3,0,0,3,8,8,34,0,65,0,0,0,0,0,0,0,3,0,3,23,17,14,18,77,104,82,141,3,472,0,0,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,0,0,18,0,9,3,0,0,0,0,0,0,12,0,4,5,0,0,0,0,0,0,7
305041132,0,0,0,3,0,0,0,5,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,9,0,0,3,3,0,4,0,9,0,23,0,5,0,7,10,3,0,3,0,26,0,0,0,3,9,5,6,15,0,42,3,3,3,3,15,8,9,12,0,48,0,0,3,0,3,3,4,7,0,24,0,5,4,3,4,6,8,18,0,50,0,3,0,0,5,3,0,9,0,24,0,3,0,0,4,6,11,26,0,53,0,7,3,3,4,3,3,22,0,37,0,0,0,0,0,0,0,0,0,0,10,23,24,31,52,56,41,123,3,367,0,0,3,0,0,0,0,0,0,8,0,25,0,0,0,0,0,0,0,22,0,24,4,0,0,0,0,0,0,29,3,15,4,3,0,0,0,0,0,28
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,12,0,0,4,3,0,0,0,3,0,11,0,0,3,0,6,3,0,7,0,21,0,0,0,4,9,9,4,10,0,35,0,0,0,0,6,3,3,10,0,24,0,0,0,0,3,6,7,3,0,24,0,0,0,0,4,3,3,3,0,15,0,0,0,0,5,18,11,15,0,51,0,3,0,4,0,6,3,14,0,25,0,0,0,0,3,0,0,0,0,4,9,13,11,22,34,43,29,64,4,228,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,3,13,5,0,0,0,0,0,0,15,4,13,4,7,0,0,0,0,0,23
305041134,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,5,0,0,0,14,0,0,3,0,4,3,0,4,0,14,0,0,3,0,3,0,3,3,0,20,0,4,0,3,0,3,0,7,0,18,0,3,0,0,4,3,3,7,0,23,0,3,0,0,0,3,0,4,0,14,0,0,0,0,0,3,9,18,0,28,0,4,3,3,0,5,4,13,0,26,0,0,0,0,0,0,0,0,0,0,0,21,14,16,17,25,20,63,6,182,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,13,0,14,3,0,0,0,0,0,0,19,0,13,9,0,0,3,0,0,0,26
305041135,0,0,0,4,0,8,0,5,0,21,3,8,0,0,0,0,0,3,0,15,0,5,0,3,0,0,0,0,0,12,0,4,10,3,0,3,5,3,3,35,0,4,8,4,3,0,0,3,0,33,3,7,10,11,7,11,3,20,0,67,0,3,10,12,13,17,10,16,3,83,0,0,10,26,35,41,18,35,0,167,8,4,5,12,64,72,50,58,3,265,5,3,4,13,43,62,34,54,0,226,11,0,6,11,42,64,35,81,0,245,3,3,7,10,39,50,33,80,3,232,20,4,6,25,71,173,110,244,3,657,17,4,5,20,36,170,130,498,7,875,0,0,0,0,3,9,4,3,3,24,74,50,79,161,351,674,422,1110,30,2959,6,0,0,3,3,4,0,0,0,21,0,33,4,3,0,0,0,3,0,50,4,26,13,3,0,4,0,3,3,45,3,32,10,4,3,3,0,3,0,51
305041136,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,3,0,15,0,0,0,0,0,4,0,4,0,8,0,0,0,4,4,0,0,0,0,12,0,0,0,3,3,9,3,7,0,28,0,0,0,4,3,9,3,11,0,31,0,0,3,0,4,3,5,6,0,33,0,0,3,4,0,5,0,6,0,25,0,0,0,0,0,7,3,6,0,20,0,0,0,0,4,6,4,17,0,37,0,0,0,5,0,4,4,10,0,23,0,0,0,0,0,0,0,0,0,4,0,9,14,22,20,57,28,83,6,238,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,3,3,0,3,0,0,0,0,0,14,0,11,3,0,0,0,0,0,0,19
305041137,0,4,0,0,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,10,0,3,3,0,0,0,0,0,0,4,0,4,13,3,0,0,0,0,0,24,0,0,0,3,3,3,0,3,0,21,3,0,3,4,12,8,6,6,0,37,0,3,0,5,29,20,12,10,0,90,0,0,0,4,20,28,15,25,3,95,0,0,0,4,21,20,8,23,0,77,6,0,0,10,15,30,18,32,0,108,0,4,0,3,14,20,11,42,0,96,6,0,0,3,31,52,51,94,0,246,4,6,3,9,11,33,31,178,0,270,0,0,0,0,6,3,0,4,0,13,25,25,32,47,157,224,152,429,9,1092,0,3,0,0,0,0,0,0,0,6,0,28,3,3,0,0,0,0,0,40,3,21,3,0,0,3,0,0,0,39,0,24,13,4,3,3,3,0,0,51
306011138,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,9,0,3,6,11,3,15,0,55,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
306011139,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,12,0,3,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,4,0,13,0,3,4,6,3,3,0,9,0,26,0,0,0,3,4,3,0,3,0,20,0,0,0,3,3,6,10,11,0,34,4,0,0,8,5,18,13,27,0,78,0,0,0,0,0,0,0,14,0,19,0,0,0,4,0,9,0,12,0,25,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,4,4,9,0,17,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,4,7,11,12,24,25,51,38,109,3,286,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,12,0,3,5,3,0,0,0,0,0,12
306011140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,4,0,13,0,0,0,3,7,0,0,0,0,12,0,0,3,3,6,12,3,11,0,43,0,0,0,0,13,12,9,16,0,58,5,0,3,0,12,9,9,14,0,46,0,0,0,0,3,12,6,17,0,40,0,0,0,0,9,5,5,19,0,37,0,0,0,0,8,16,3,27,0,55,0,3,0,0,3,7,4,21,0,35,0,0,0,0,0,3,0,0,0,7,10,8,12,19,62,71,47,126,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,3
306011141,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,11,0,3,0,0,4,3,0,3,0,19,0,0,0,3,0,7,3,10,0,23,0,4,3,0,8,4,3,5,0,36,0,0,0,0,0,7,6,5,0,17,0,0,0,0,4,10,3,13,0,26,0,0,0,0,4,3,0,5,0,13,0,0,0,0,0,4,0,24,0,35,0,0,0,0,0,0,5,9,0,17,0,0,0,0,0,0,0,0,0,7,3,14,10,19,28,42,19,81,0,215,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,0,8,3,3,0,0,0,0,0,0,0,18
306011142,0,0,0,0,0,0,0,6,0,7,0,3,5,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,16,0,0,3,4,0,0,3,4,0,14,0,0,4,3,5,3,0,3,0,19,0,3,0,10,23,14,12,4,0,66,3,0,0,6,24,22,7,17,0,75,4,0,0,3,13,23,13,26,0,88,0,0,0,0,6,5,11,21,0,45,3,0,0,4,7,12,3,16,0,53,0,0,0,0,3,5,3,6,0,26,0,0,0,0,5,6,11,18,0,51,0,3,0,0,3,3,5,14,3,28,0,0,0,0,0,0,0,3,0,9,16,18,20,36,85,100,66,153,3,501,0,3,0,0,0,0,0,0,3,12,0,13,0,0,0,0,0,0,0,17,0,14,0,3,0,0,0,0,0,19,0,13,6,3,3,0,0,3,0,26
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,3,0,4,0,15,0,0,0,0,3,3,4,8,0,20,0,0,0,0,3,5,3,5,0,20,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,3,7,18,20,38,3,97,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
306021144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,8,3,3,0,3,0,17,0,0,0,3,12,9,7,3,0,29,0,0,0,0,5,9,3,7,0,29,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,7,6,16,29,32,15,35,0,133,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
306021145,3,0,0,0,0,0,6,12,0,24,0,0,0,0,0,0,0,0,0,7,0,8,3,4,0,3,3,10,0,26,0,5,8,6,0,6,3,16,0,42,3,3,10,6,3,3,0,13,0,52,0,3,14,23,15,4,8,15,0,83,3,0,16,18,64,35,18,18,0,178,5,9,4,18,100,71,38,66,6,322,6,3,9,8,69,91,70,94,3,355,4,3,3,17,49,54,44,65,0,239,9,4,3,7,51,63,37,73,0,243,5,3,0,4,37,58,27,51,0,183,5,0,0,15,43,86,68,137,3,354,3,0,0,10,11,26,24,102,3,181,0,0,0,0,6,10,3,4,0,34,57,46,76,135,443,514,348,679,23,2322,3,4,0,0,0,0,0,0,0,14,3,23,3,0,0,0,0,0,0,28,3,27,5,8,0,3,0,3,4,45,0,24,11,4,3,4,0,0,0,51
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,12,3,0,3,0,0,0,0,6,0,14,0,0,0,7,4,3,0,3,0,12,0,0,0,5,9,3,0,3,0,25,3,0,0,0,12,7,5,4,0,41,0,0,0,0,15,10,7,5,0,42,0,0,0,0,3,3,5,15,0,28,0,0,0,0,3,6,0,6,0,18,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,5,9,10,10,4,11,46,41,30,70,5,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8
306021147,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,4,0,17,0,0,0,0,5,3,0,0,0,10,0,0,0,4,0,7,0,5,0,15,0,0,0,3,3,6,4,7,0,26,0,0,3,0,4,3,4,6,0,15,0,0,0,0,0,3,0,4,0,12,0,0,0,0,3,0,7,8,0,23,0,0,0,0,3,7,3,16,0,24,0,0,3,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,5,3,12,10,19,41,18,64,0,169,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
306021148,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,0,4,0,3,0,0,3,0,10,0,3,0,3,0,3,0,5,0,15,3,0,0,3,6,3,0,5,0,21,0,0,0,4,10,6,4,3,0,30,0,0,0,3,4,13,9,8,0,42,0,3,3,3,0,6,5,11,0,35,0,3,0,0,5,4,0,12,0,22,0,4,0,0,7,7,0,20,0,36,0,3,0,0,3,9,3,13,0,23,0,3,0,0,9,4,5,16,0,38,0,0,0,0,0,0,0,8,0,11,0,0,3,3,0,0,0,7,0,14,3,26,16,20,48,61,23,115,7,322,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,9,0,0,0,0,3,0,4,0,0,10,0,0,0,0,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,7,4,6,23,13,9,24,3,91,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
