SA2_MAINCODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
312011340,28,17,0,0,163,0,0,8,18,10,7,0,0,49,0,0,0,0,3,5,0,0,11,23,45,155,137,107,69,3,3,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,3,0,3,3,0,4,0,0,9,0,0,0,0,3,0,0,0,4,0,0,4,3,3,4,0,0,16,0,7,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19,17,19,14,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
312011341,169,58,3,0,753,0,6,142,186,165,56,0,0,560,0,3,0,15,3,3,0,0,28,49,136,665,617,471,187,15,0,2146,0,0,0,0,0,0,0,0,5,15,0,3,5,3,0,0,0,26,10,0,7,13,6,0,0,0,38,4,4,6,3,4,3,0,0,24,0,4,10,9,3,3,0,0,31,5,11,10,9,11,0,0,0,40,4,3,4,7,0,0,0,0,23,4,6,11,8,3,3,0,0,30,0,7,15,8,7,3,3,0,41,0,4,3,3,6,0,0,0,23,0,0,3,4,3,0,0,0,16,0,0,3,9,12,3,0,0,30,0,0,3,10,6,0,0,0,23,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,11,39,41,85,100,57,29,4,0,359,0,0,3,0,0,0,0,0,3,7,0,5,3,0,3,0,0,18,0,0,0,3,3,3
312021342,0,0,0,0,17,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,20,37,67,58,40,32,12,0,268,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,16,6,0,3,3,3,3,0,0,25,5,3,3,7,7,3,0,0,32,4,4,0,5,8,7,0,0,33,10,7,10,18,16,13,3,0,73,5,17,20,17,14,9,0,0,80,0,13,8,16,18,7,0,0,60,0,3,9,4,3,6,3,0,30,0,0,3,3,0,3,0,0,12,0,3,6,4,4,0,0,0,14,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,41,55,69,87,76,50,11,0,385,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0
312021343,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,14,9,3,0,51,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,3,6,0,0,0,11,0,0,0,4,11,4,0,0,16,0,9,3,6,15,3,0,0,37,0,6,10,8,15,9,0,0,53,0,0,4,10,7,6,0,0,22,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,33,38,62,23,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021344,6,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,34,71,45,35,13,3,0,217,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,16,3,3,6,3,0,3,0,0,20,4,0,6,3,0,4,0,0,15,0,3,3,12,5,0,0,0,24,5,8,14,3,6,5,0,0,46,0,8,6,8,10,5,0,0,37,0,6,5,3,4,4,0,0,19,0,3,8,4,6,0,0,0,25,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,38,63,45,38,23,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,16,13,0,0,82,0,0,0,8,5,4,0,0,16,7,0,6,3,8,7,0,0,34,136,239,374,254,231,133,23,0,1385,3,0,3,0,0,0,0,0,10,70,7,10,5,0,0,0,0,91,28,16,13,24,5,4,0,0,91,25,18,18,15,6,8,4,0,84,12,18,18,11,20,10,4,0,90,11,36,45,23,33,16,0,0,164,14,44,39,33,33,22,0,0,183,3,24,44,38,33,14,3,0,151,3,13,40,24,16,18,3,0,117,0,8,36,8,7,3,3,0,68,0,0,17,13,18,4,0,0,52,0,0,8,18,12,3,0,0,38,0,0,0,18,26,4,0,0,44,0,0,0,3,0,0,0,0,10,4,3,4,0,7,0,0,0,21,170,181,301,229,219,113,19,0,1218,0,0,3,5,3,0,0,0,12,4,0,3,3,6,3,0,0,20,9,3,3,8,5,14
312021347,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,37,19,21,12,0,0,100,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,4,6,7,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021348,6,8,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,6,36,67,80,77,84,64,11,0,429,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,16,3,3,9,7,4,3,0,0,31,9,7,8,3,7,3,0,0,35,6,8,3,5,10,9,0,0,39,9,12,18,11,15,10,3,0,76,0,18,15,17,18,14,0,0,88,0,9,6,12,6,12,0,0,44,0,3,10,7,10,0,0,0,22,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,76,71,72,53,8,0,366,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,4,5,0,3,3,7,5
312021349,7,0,0,0,22,0,0,0,0,3,3,0,0,8,0,0,3,0,0,4,0,0,4,33,57,125,56,71,58,14,0,414,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,0,20,4,3,9,5,3,3,0,0,22,3,3,0,6,7,3,0,0,20,0,8,5,13,8,9,0,0,31,8,4,13,13,16,14,0,0,74,0,9,16,14,15,10,0,0,71,0,10,17,9,7,7,0,0,54,0,4,10,8,5,6,0,0,25,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,18,40,67,78,67,66,6,0,346,0,0,0,3,0,3,0,0,5,3,0,0,3,0,0,0,0,12,0,0,4,4,6,0
312021350,99,43,0,0,517,0,3,22,29,21,9,0,0,91,3,4,11,10,8,3,0,0,47,165,383,883,686,511,285,24,0,2951,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,7,5,0,3,0,0,4,0,0,7,0,5,3,4,6,0,0,0,25,5,6,5,3,3,0,0,0,25,0,6,6,3,0,3,0,0,23,0,4,3,4,9,8,0,0,24,0,0,12,3,3,3,0,0,21,0,3,6,0,3,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,29,50,34,25,27,3,0,174,0,0,3,3,0,0,0,0,4,3,0,5,3,5,0,0,0,14,3,0,6,3,3,5
312021351,3,3,0,0,14,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,3,17,19,51,36,44,30,14,0,209,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,10,3,0,5,3,3,3,0,0,19,3,3,0,3,3,3,0,0,22,0,3,0,15,3,3,0,0,19,0,5,6,12,10,5,0,0,46,3,0,3,6,11,6,0,0,34,0,0,4,7,9,7,0,0,21,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,19,33,51,44,29,9,0,198,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,3,0,0,5,3,4
312021352,60,34,0,0,194,0,0,5,19,24,11,0,0,59,3,0,4,3,3,4,0,0,19,34,81,177,205,168,138,20,0,823,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,3,6,8,7,5,3,0,0,24,3,3,3,3,8,4,0,0,22,3,0,5,15,11,4,0,0,44,0,9,7,9,8,12,3,0,43,3,6,4,10,11,12,0,0,42,0,6,7,4,14,6,0,0,36,0,0,9,11,4,3,0,0,28,0,0,4,6,3,3,0,0,13,0,0,3,4,4,0,0,0,15,0,0,0,9,4,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,14,31,55,75,70,53,7,0,316,0,0,0,3,0,0,0,0,5,4,0,0,7,3,0,0,0,12,0,0,3,8,0,0
312021353,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,3,0,4,0,0,0,10,9,23,42,31,36,36,3,0,178,0,0,0,0,4,0,0,0,4,6,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,3,5,0,3,0,9,0,0,0,6,3,3,0,0,13,0,0,0,0,10,5,0,0,15,0,0,3,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,21,26,13,4,0,86,0,0,3,3,6,6,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0
312021354,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,12,12,10,4,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,3,3,4,7,0,0,0,13,0,0,3,0,3,3,0,0,9,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,8,16,11,3,0,53,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
312021355,3,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,11,25,74,63,51,22,4,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,4,3,5,0,0,0,9,0,0,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,12,17,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021356,3,4,0,0,14,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,12,33,30,38,24,7,0,144,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,3,0,3,3,0,0,0,0,9,4,3,3,4,6,3,0,0,27,3,0,6,5,5,0,0,0,25,0,0,8,19,10,11,0,0,51,3,4,0,3,9,6,0,0,39,0,0,6,5,10,5,0,0,29,0,0,3,4,3,0,0,0,17,0,0,0,0,6,0,0,0,14,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,16,34,53,64,34,9,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
312021357,0,3,0,0,14,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,13,25,52,46,45,36,11,0,239,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,7,0,0,0,8,0,0,0,0,9,0,0,3,9,4,0,3,0,17,0,0,7,6,3,5,0,0,19,0,7,0,8,5,3,0,0,13,0,3,3,0,3,4,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,13,32,18,13,3,0,102,0,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,11,0,0,3,3,0,9
312021358,11,4,0,0,49,0,0,0,0,4,3,0,0,5,0,0,0,3,3,0,0,0,9,16,52,98,82,71,62,8,3,385,0,0,0,0,3,0,0,0,3,5,3,3,0,0,3,0,0,17,6,3,3,3,0,0,0,0,15,3,3,7,8,8,4,0,0,30,7,4,4,10,13,8,0,0,48,5,6,22,14,16,19,4,0,92,0,5,14,14,20,27,4,0,80,0,5,15,11,25,10,5,0,82,0,0,15,13,19,12,3,0,54,0,3,8,8,5,11,0,0,33,0,4,4,0,3,3,0,0,15,0,0,0,3,5,3,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,29,46,95,83,118,105,16,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,4,0,0
312031359,7,8,0,0,33,0,0,5,0,3,0,0,0,5,0,0,3,5,3,0,0,0,14,58,148,339,235,168,103,17,0,1059,0,0,0,0,0,0,0,0,0,8,3,0,6,0,0,0,0,23,6,3,6,5,3,3,0,0,30,8,3,13,9,6,0,3,0,41,4,10,12,9,8,7,0,0,53,11,42,51,31,12,10,3,0,155,21,75,90,21,16,8,0,0,226,9,69,85,20,15,7,0,0,203,0,22,40,23,14,5,0,0,107,0,4,18,8,6,5,0,0,46,0,3,3,6,5,3,0,0,23,0,0,6,4,7,3,0,0,27,0,0,3,0,8,7,0,0,15,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,62,239,336,142,113,60,13,3,960,0,0,0,3,3,0,0,0,7,3,0,3,4,4,0,0,0,13,0,0,5,8,3,0
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,35,43,89,96,94,69,18,3,440,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,6,3,0,0,0,11,3,0,8,5,9,7,3,0,34,3,3,3,9,12,3,0,0,31,4,4,12,15,22,9,3,0,68,3,3,10,13,14,17,0,0,63,0,8,8,13,15,7,3,0,44,0,0,3,6,5,3,0,0,20,0,0,0,4,0,3,0,0,10,0,0,3,3,0,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,25,51,76,85,59,17,0,322,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,6,8,0,5
313011362,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,25,54,75,64,47,11,0,291,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,17,13,0,3,3,3,0,0,0,20,3,3,0,0,0,0,0,0,10,0,10,3,4,3,0,0,0,19,9,5,12,10,6,3,3,0,44,3,3,6,5,12,0,0,0,40,4,3,16,11,4,3,0,0,34,0,0,4,0,4,0,0,0,12,0,0,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,24,56,42,39,22,3,0,218,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4
313011363,0,3,0,0,4,0,0,0,3,0,3,0,0,6,0,4,0,3,4,0,0,0,14,32,59,87,87,94,83,15,0,464,0,0,0,0,0,0,0,0,0,27,0,3,4,0,3,0,0,40,12,12,6,3,5,10,0,0,47,4,8,8,6,3,10,0,0,46,6,12,3,6,14,8,3,0,59,8,9,26,21,33,27,8,0,116,3,10,29,25,41,20,4,3,134,0,0,9,17,15,18,3,0,64,0,0,7,8,15,5,3,0,40,0,0,5,3,4,3,0,0,14,0,0,9,4,3,0,0,0,13,0,0,3,3,5,0,0,0,8,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,58,63,107,110,149,107,22,4,612,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,3,3,0,3,0,5,8
313021364,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,24,17,16,15,0,0,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,3,3,0,0,0,0,6,0,4,0,3,0,0,0,0,4,0,0,3,4,0,0,0,0,10,0,0,3,3,3,3,0,0,16,0,0,3,4,0,0,0,0,13,0,0,4,4,5,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,24,11,15,3,0,79,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313021365,25,9,0,0,75,0,0,0,3,5,0,0,0,16,4,0,8,4,6,0,0,0,19,99,202,376,302,333,196,35,5,1548,0,0,0,0,0,6,0,0,4,35,4,5,3,8,0,0,0,49,14,12,13,15,11,5,3,0,80,14,10,21,25,23,13,9,0,111,8,35,41,23,33,23,5,0,174,8,36,66,99,87,57,5,0,351,5,47,68,77,85,58,3,0,346,0,23,59,69,82,46,5,0,293,0,15,47,50,67,35,6,0,216,0,8,29,26,35,14,0,0,122,0,0,13,26,14,6,0,0,67,0,0,10,14,17,7,0,0,45,0,0,0,10,12,4,0,0,27,0,0,0,0,4,0,0,0,9,0,8,4,8,9,4,0,0,26,85,204,373,457,479,289,47,0,1936,0,0,0,3,7,0,0,0,14,13,3,5,6,3,5,3,0,40,8,10,4,8,6,4
