SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
309101268,0,0,0,8,6,15,0,0,0,0,0,0,0,0,0,0,0,3,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,5,0,0,4,4,6,9,0,0,3,0,0,0,3,4,9,0,0,0,12,9,23,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,3,0,3,3,0,3,7,0,7,7,0,8,44,31,76,3,0,3,0,0,0,4,0,4,0,4,6,3,3,10,12,9,20,6,4,11,88,21,112,10,3,14,94,24,116,198,52,250,3,8,14,23,20,46,28,13,37,0,0,0,0,0,3,15,25,39,8,11,15,76,76,151,23,17,39,24,11,33,3,0,4,18,32,46,372,380,745,9,0,11,446,438,886,0,0,0,137,245,379,81,113,190,214,364,576,4,12,11,30,15,47,0,0,0,0,0,0,0,3,6,3,0
309101269,0,0,0,0,3,4,0,0,0,0,0,0,8,0,8,0,0,0,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,3,0,3,6,0,4,18,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,27,3,34,6,0,4,38,7,47,79,18,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,3,0,3,4,7,15,3,3,7,0,0,0,0,0,3,23,17,37,47,136,181,0,4,10,85,159,240,0,3,3,248,346,588,226,232,452,469,577,1044,3,4,5,5,0,5,0,0,0,6,3,9,6,0,3,30,17
309101270,0,3,3,8,3,12,0,0,0,0,0,0,0,0,0,3,3,7,11,7,21,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,0,0,0,7,3,12,3,0,3,18,23,40,0,0,0,3,10,9,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,9,34,38,74,0,0,0,0,0,3,3,0,3,0,0,3,4,0,4,10,3,9,24,4,23,180,44,221,13,3,16,167,18,181,381,65,444,4,0,3,4,4,5,4,6,5,0,0,0,5,3,7,8,15,26,3,0,3,31,27,56,23,38,61,7,0,6,9,6,17,188,212,395,159,386,549,3,3,13,390,655,1045,4,3,8,1024,1462,2485,1052,1029,2081,2087,2491,4576,12,9,17,57,16,70,3,0,3,0,3,7,3,4,7,30,21
310011271,3,0,3,19,9,26,0,0,0,0,0,0,0,0,0,6,0,5,29,7,38,10,0,7,32,5,34,3,3,8,5,0,8,3,0,3,22,5,33,81,11,97,114,43,160,214,108,318,4,3,5,21,26,43,41,9,42,11,7,14,63,34,98,0,0,3,150,38,190,60,9,72,146,60,199,77,20,97,121,43,168,53,15,66,158,44,204,110,39,147,1337,487,1828,3,0,3,10,3,14,6,3,8,29,20,50,5,0,7,60,25,82,73,8,82,216,66,278,106,15,123,652,116,768,1045,207,1257,46,21,63,129,29,159,202,53,252,94,25,115,106,47,151,62,46,107,0,3,10,634,222,855,19,10,29,71,13,82,0,8,7,77,76,154,148,158,313,0,0,0,316,267,588,0,0,0,5,3,3,83,87,163,82,84,173,37,16,48,395,77,472,3,4,9,3,0,3,4,0,4,0,0
310011272,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,3,0,3,22,8,26,3,0,3,36,0,42,64,4,71,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,5,3,8,11,8,18,3,8,15,0,3,3,21,23,44,0,0,0,0,0,4,7,16,23,14,16,27,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0
310011273,0,0,0,10,4,16,0,0,0,0,0,0,0,0,0,0,0,4,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,9,3,0,3,9,12,24,0,0,0,6,17,17,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,3,9,3,0,3,34,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,40,3,46,0,0,0,143,17,160,194,23,214,0,0,0,0,0,0,3,0,8,3,0,0,3,3,7,5,3,12,0,0,0,17,5,22,3,3,8,4,0,4,0,4,3,190,170,362,42,140,182,0,4,5,242,321,562,0,0,0,0,3,5,148,171,315,146,173,321,0,0,3,40,3,47,0,0,0,0,0,0,0,0,4,0,0
310011274,0,0,0,29,10,35,0,0,0,0,0,0,3,0,3,11,3,15,36,13,57,5,0,10,22,3,26,11,4,13,0,0,0,3,0,3,22,3,21,60,11,71,41,14,62,129,76,203,339,64,405,3,7,12,8,3,7,3,0,3,14,8,24,0,0,0,4,0,6,41,20,65,19,3,20,15,3,21,131,15,151,62,16,83,29,4,34,11,7,19,856,251,1108,0,0,0,0,0,3,0,0,0,5,7,13,0,0,0,13,5,16,21,4,28,53,4,66,41,6,45,154,19,175,275,34,312,15,3,19,59,28,87,88,34,120,93,9,98,33,7,38,71,57,136,0,0,0,358,144,503,18,11,29,14,6,22,13,7,16,152,122,274,169,214,381,17,14,37,388,370,755,0,0,3,6,7,10,165,233,392,170,242,409,27,4,32,295,48,350,6,3,12,0,0,0,3,0,3,0,0
310011275,0,0,0,16,4,19,0,0,0,0,0,0,0,0,0,0,0,0,16,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,5,10,12,3,18,4,9,11,14,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,22,0,0,0,36,4,44,0,0,0,3,0,3,0,0,0,7,0,8,0,0,0,96,32,131,0,0,0,47,3,46,0,0,0,0,0,0,20,6,27,64,9,78,6,0,9,32,5,41,3,0,3,103,17,116,139,24,166,3,0,7,35,7,41,6,0,6,17,3,17,6,0,9,10,29,39,4,0,9,79,42,123,10,7,14,23,6,28,11,3,18,63,56,126,221,194,416,0,0,0,325,267,596,0,0,0,3,5,6,85,120,202,86,125,212,3,3,5,42,9,51,3,0,3,0,0,0,0,0,0,0,0
310011276,0,0,0,26,8,35,0,0,0,0,0,0,0,0,0,8,4,16,37,13,48,14,3,14,23,0,23,0,0,0,3,0,7,8,0,12,13,3,10,63,7,68,82,29,110,602,388,992,6,0,5,5,9,17,18,7,24,4,0,5,52,22,68,0,0,0,101,30,133,147,26,175,132,19,159,113,18,130,136,47,182,642,104,746,85,17,101,164,75,238,2297,792,3087,0,0,3,14,0,14,17,3,17,5,0,10,21,0,19,57,8,63,40,0,36,97,17,117,66,8,76,496,50,542,704,75,775,5,3,12,115,20,142,262,47,304,192,43,232,109,80,190,42,14,52,0,0,0,727,212,936,11,8,21,29,6,33,9,0,12,12,18,26,102,95,199,0,0,0,162,131,287,0,0,0,0,0,3,24,30,51,26,35,59,26,6,39,459,65,522,7,3,9,0,0,0,0,0,0,0,0
310021277,10,0,11,466,257,724,15,8,20,0,0,0,3,0,4,21,5,27,510,276,787,0,0,0,0,0,3,0,0,0,3,0,0,11,0,11,0,0,0,14,3,15,6,0,5,41,51,87,5,0,5,3,0,5,3,4,10,0,0,0,0,3,3,0,0,0,4,3,10,0,0,0,0,0,0,3,0,3,5,0,4,9,0,7,6,0,8,0,0,0,80,71,152,0,0,0,14,0,15,0,0,0,6,6,12,3,0,3,26,3,29,11,0,8,48,18,69,26,3,24,112,34,141,190,55,242,0,0,0,49,18,69,20,5,32,0,0,0,16,5,21,3,0,3,3,0,4,95,36,127,5,9,14,7,3,12,15,27,37,64,78,140,29,67,92,0,3,3,115,180,294,0,0,0,24,30,48,52,132,187,78,164,236,11,4,18,85,21,103,4,0,8,3,0,3,0,0,0,0,0
310021278,0,0,0,141,66,211,0,0,0,0,0,0,0,0,0,3,0,3,147,68,213,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,4,0,4,12,0,14,0,0,0,14,16,27,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,26,22,46,0,0,0,18,0,18,0,0,0,11,3,14,0,0,3,32,4,35,0,0,0,8,0,13,21,0,21,35,6,40,62,10,70,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,0,4,9,3,18,5,11,9,22,48,73,13,34,48,0,0,0,59,92,148,0,0,0,9,6,12,15,50,57,17,58,71,0,3,3,32,9,44,0,0,0,0,0,0,0,0,0,0,0
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
310021280,9,5,15,428,294,718,0,0,0,3,0,3,0,0,0,27,14,42,463,313,777,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,9,0,6,11,3,10,13,26,36,0,0,0,0,4,9,10,3,10,0,0,0,8,4,14,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,7,3,7,5,0,8,10,0,10,3,0,7,75,40,114,0,0,3,0,0,6,0,0,0,0,0,3,6,3,10,14,6,18,4,0,7,20,11,32,0,0,0,112,25,135,140,35,176,3,0,3,26,11,36,3,3,4,3,0,8,4,3,10,6,5,7,0,0,0,45,23,66,4,5,12,8,4,7,13,24,42,86,134,217,28,59,90,0,0,0,134,229,366,0,0,0,11,16,23,92,196,284,99,208,309,3,3,9,108,39,150,8,0,8,0,0,0,0,0,0,0,0
310021281,3,0,4,228,103,331,0,0,0,0,0,0,0,0,0,4,7,8,237,113,344,3,3,4,0,0,0,0,0,0,7,0,7,32,3,33,5,0,5,48,3,50,10,3,13,148,103,243,0,0,0,0,3,3,4,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,4,0,4,4,0,4,8,0,14,186,107,295,0,0,0,21,3,20,0,0,0,24,5,28,6,0,6,49,6,58,8,3,12,26,0,29,34,9,38,95,24,114,159,36,194,0,0,3,19,8,28,6,3,5,0,0,0,13,14,19,4,3,4,0,0,0,41,25,73,4,7,14,3,0,3,10,19,26,76,93,169,25,66,93,0,0,3,122,186,305,0,0,0,5,20,26,22,91,108,33,109,137,6,3,12,79,14,94,0,0,0,0,0,0,0,0,0,0,0
310021282,0,0,0,113,63,182,0,0,0,0,0,0,0,0,0,3,0,7,125,65,188,4,0,4,82,4,81,4,0,4,0,0,0,34,4,41,0,0,0,124,6,128,11,0,11,6,12,20,0,0,0,0,0,0,8,5,11,0,0,0,4,3,11,0,0,0,3,0,5,0,0,0,7,0,7,14,7,22,10,0,10,205,23,219,0,3,3,0,0,3,270,49,319,0,0,0,3,0,7,0,0,0,5,0,5,10,4,18,25,3,28,24,4,24,69,4,71,80,14,92,196,38,235,371,59,428,0,0,3,11,7,16,8,0,10,4,0,4,4,3,3,3,3,4,0,0,0,26,11,35,5,7,6,9,3,11,9,22,34,52,79,131,28,53,87,0,0,0,104,166,271,0,0,0,14,30,42,45,114,161,63,142,208,5,3,9,132,18,150,17,3,16,3,0,3,28,4,33,3,0
310031283,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,22,0,23,0,0,3,58,8,62,79,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,5,0,3,7,0,0,0,11,6,20,51,80,132,13,46,52,0,0,0,75,136,214,0,0,0,0,0,0,78,118,202,78,123,200,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0
310031284,0,0,0,6,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,35,12,46,122,42,165,13,0,15,0,0,3,84,11,98,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,9,0,12,245,47,289,21,3,27,0,0,0,42,6,51,8,3,5,587,129,713,0,0,0,0,0,0,13,8,18,7,4,14,15,0,17,35,12,47,18,0,18,69,13,81,19,3,24,108,18,122,206,29,243,0,0,0,32,10,44,3,0,6,7,3,7,63,22,81,59,70,120,0,0,0,164,98,264,8,5,11,123,40,166,11,8,19,30,17,48,122,132,254,0,0,0,292,205,491,0,0,0,0,0,0,35,29,68,36,29,66,9,0,11,149,74,223,7,0,4,0,0,0,0,0,0,0,0
310031285,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,10,272,88,360,5,5,9,0,3,4,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,3,20,10,4,13,13,0,12,4,0,4,5,3,6,348,106,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,27,8,38,3,0,3,69,12,79,101,17,120,0,0,0,8,3,8,8,0,10,3,0,5,16,11,26,0,0,0,0,0,0,33,18,44,5,4,6,57,18,81,15,10,26,211,186,393,18,42,64,0,0,0,307,256,561,0,0,0,0,3,3,145,216,360,150,215,366,3,0,3,11,0,9,0,0,0,0,0,0,0,0,0,0,0
310031286,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,11,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,13,19,34,6,3,11,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,5,0,8,12,0,10,9,3,9,3,3,9,10,3,12,0,0,0,70,42,113,0,0,0,9,0,9,0,0,0,285,168,449,15,5,19,309,173,479,20,3,23,62,13,75,19,0,24,201,30,233,307,44,354,0,0,0,19,8,26,14,5,20,9,3,15,0,5,10,9,0,10,0,0,0,54,21,69,9,11,24,43,7,50,10,3,10,57,132,192,204,309,511,3,0,3,322,459,788,0,0,0,24,49,67,159,277,437,182,330,506,0,3,3,42,6,50,64,14,72,0,4,5,3,0,0,0,0
310031287,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,17,12,23,0,0,0,0,0,0,3,0,4,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,5,0,3,0,0,0,36,19,57,0,0,0,0,0,0,0,0,0,8,3,5,4,0,4,13,3,15,4,0,4,53,12,62,5,0,5,86,8,97,142,22,166,3,0,3,3,0,3,3,0,3,5,3,11,7,4,9,0,5,8,0,0,0,21,15,37,4,8,14,126,49,174,15,14,24,96,154,246,102,280,378,4,0,3,345,502,847,0,0,0,5,0,4,208,250,457,210,251,459,5,0,7,22,7,32,4,0,4,0,0,0,0,0,0,0,0
310031288,0,0,0,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,4,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,11,11,24,0,0,0,3,0,3,0,0,0,20,6,20,0,0,0,19,6,21,3,0,3,20,0,22,3,0,0,103,32,128,126,33,162,0,0,0,3,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,8,3,3,5,0,0,0,3,5,11,11,28,38,10,19,31,0,0,0,32,59,92,0,0,0,0,0,0,3,10,14,3,11,12,0,0,3,15,3,16,0,0,0,0,0,0,0,0,3,0,0
310031289,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,10,3,12,0,0,0,20,4,21,11,0,11,53,16,68,82,17,103,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,12,3,17,0,0,0,0,0,3,3,3,7,43,56,98,8,12,23,0,0,0,56,77,138,0,0,0,0,0,0,10,10,26,10,10,26,5,0,4,34,13,50,0,0,0,0,0,0,0,0,0,0,0
310031290,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,14,4,22,0,0,0,0,0,0,0,0,0,23,3,23,0,0,0,22,3,26,0,0,4,12,7,23,10,0,10,64,17,77,82,22,112,0,0,0,3,0,3,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,8,3,16,0,0,3,4,0,4,0,4,5,6,3,10,11,8,16,0,0,0,19,15,32,0,0,0,0,0,0,9,10,17,9,10,17,0,3,4,12,0,7,0,0,0,0,0,0,0,0,0,3,0
310031291,0,0,0,88,42,133,0,0,0,0,0,0,0,0,3,3,0,3,93,44,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,3,34,193,128,318,34,6,40,0,0,0,44,3,50,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,0,0,0,116,10,127,3,0,3,48,3,57,11,0,7,15,0,15,499,161,657,0,0,0,0,0,0,0,0,0,53,14,67,0,0,0,53,12,66,9,0,9,18,0,21,48,4,47,64,5,68,135,13,149,0,0,0,11,4,12,0,0,0,0,0,0,39,6,46,0,0,0,0,0,0,58,12,63,3,0,3,0,0,0,9,8,17,7,3,13,3,10,11,0,0,0,21,30,51,0,0,0,0,0,0,4,18,26,4,18,26,4,0,4,28,0,31,22,4,27,0,0,0,0,0,0,0,0
310031292,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,8,17,23,0,0,0,0,5,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,3,0,0,3,20,7,22,0,0,0,0,0,0,39,32,73,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11,6,4,10,0,0,0,32,7,44,0,0,0,55,9,60,96,13,109,0,0,0,6,0,7,6,3,9,11,0,10,0,0,0,9,8,15,0,0,0,36,12,44,3,12,16,9,6,12,3,3,6,86,128,211,157,405,564,0,0,3,259,553,813,0,0,0,4,14,21,128,246,368,130,261,391,4,3,5,48,10,55,23,4,29,0,0,0,0,0,0,0,0
310031293,0,0,0,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,6,0,6,4,3,11,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,21,0,0,0,9,0,9,3,0,3,7,3,9,11,0,12,62,14,77,4,0,4,113,12,122,3,0,3,13,0,13,43,7,50,168,20,189,6,0,6,24,5,29,0,3,4,127,25,153,160,35,193,0,0,0,7,0,7,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,16,0,21,0,3,8,3,0,3,3,6,9,37,42,77,54,61,115,0,0,3,96,113,213,0,0,0,4,9,13,66,108,177,73,119,186,3,0,0,35,7,42,0,0,0,0,0,0,0,0,0,0,0
