SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
210021232,0,10,12,6,0,0,0,0,0,33,3,13,27,6,0,6,3,5,0,54,4,13,22,18,6,7,0,0,0,66,0,3,17,16,11,10,0,10,0,68,3,4,5,19,14,21,5,11,0,81,3,0,7,8,31,18,9,10,0,90,3,3,7,10,14,16,14,14,0,86,3,0,6,4,14,15,3,17,0,55,3,0,4,4,10,8,5,11,0,50,0,3,0,0,3,8,6,10,0,33,0,0,0,0,0,0,0,0,0,5,30,93,110,97,102,108,57,92,4,696,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,3,0,0,14,0,10,3,0,0,0,0,4,0,18,0,7,6,0,4,5,0,0,0,27,0,3,10,7,16,3,7,3,0,43,0,0,7,7,16,10,0,8,0,58,0,0,3,10,25,18,8,6,0,83,0,3,6,8,27,30,3,7,3,89
210021233,0,0,3,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0,12,0,3,3,4,0,9,3,0,0,21,0,5,4,7,3,8,0,5,0,36,0,0,0,3,3,8,0,7,0,29,0,0,4,0,0,4,3,7,0,19,0,0,0,3,3,5,11,4,0,33,0,0,0,0,3,0,3,7,0,18,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,5,32,24,20,20,36,27,43,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,3,0,4,3,0,0,0,17,0,0,3,0,8,12,3,3,0,26
210021234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,8,3,0,0,0,3,3,0,3,0,12,0,0,0,4,3,3,5,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,16,10,12,14,13,13,14,0,92,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,3,0,13,0,0,0,0,0,6,3,7,3,19,0,0,0,0,3,8,0,3,0,17,0,3,0,3,10,3,0,4,0,23
210021235,0,4,3,3,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,14,3,0,3,9,3,3,0,0,0,25,3,4,9,9,0,0,3,0,0,26,3,3,4,3,8,8,0,4,0,35,0,0,3,4,13,10,3,9,0,37,0,0,0,7,3,9,3,7,0,29,0,0,0,3,0,8,3,5,0,16,0,0,7,0,3,6,0,9,0,26,0,0,0,3,0,3,0,3,0,17,0,0,0,3,0,0,0,0,0,4,17,34,34,40,34,41,20,37,0,257,0,0,0,3,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,13,3,6,3,0,0,0,0,0,0,13,0,8,11,0,3,0,0,3,0,19,3,3,5,6,5,9,3,0,0,32,0,5,4,10,8,12,4,3,0,40,0,0,0,3,4,6,6,10,0,33,0,0,3,4,8,9,3,3,0,36
210031236,0,0,3,0,0,4,4,3,0,17,3,4,9,9,5,8,3,0,0,45,0,7,10,5,11,9,3,3,0,45,0,3,6,10,15,19,3,3,0,57,0,0,5,7,22,28,12,15,3,95,3,4,0,7,10,22,7,9,0,72,0,0,0,4,19,37,6,18,0,88,3,0,0,3,11,23,6,12,0,55,0,0,0,4,3,13,8,7,0,34,0,0,3,4,0,4,3,6,0,15,0,0,0,0,0,0,0,3,0,7,13,53,47,62,92,170,50,81,6,570,0,3,0,0,0,3,0,0,0,5,0,9,3,0,3,0,0,0,0,13,0,9,3,3,0,0,0,0,0,17,0,4,12,0,0,6,0,0,0,30,3,11,13,5,3,10,0,3,0,50,0,4,10,16,33,25,15,4,0,113,0,4,0,14,53,42,10,13,8,158,0,9,0,9,61,50,16,29,5,174
210031237,0,3,12,4,0,0,0,0,0,27,0,7,9,6,0,3,0,0,0,31,3,3,5,7,10,0,0,3,0,29,0,3,3,8,11,8,3,3,0,35,0,5,4,12,19,31,15,9,0,88,0,3,0,8,23,23,17,10,0,83,0,5,0,3,13,18,9,6,0,50,3,3,0,3,8,6,5,5,0,39,0,0,0,7,4,6,4,6,0,33,0,0,0,3,4,6,0,6,0,16,0,0,0,0,0,0,0,0,0,3,18,50,43,54,101,98,58,51,8,480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,16,0,6,8,0,0,3,0,0,4,26,4,0,3,3,8,5,0,0,0,24,0,8,5,0,4,3,7,8,0,34,0,0,3,4,9,6,3,4,0,40,3,0,0,6,22,18,5,3,3,68
210031239,0,9,8,3,0,3,0,0,0,24,5,4,12,6,3,0,0,0,0,44,0,18,15,13,10,10,0,3,0,62,3,9,9,14,17,5,0,3,0,65,6,0,13,15,37,16,6,15,0,115,3,4,4,18,18,18,14,21,0,102,5,0,0,8,22,20,21,18,0,93,3,0,3,0,12,8,14,23,0,62,3,0,3,3,5,16,7,14,0,53,0,0,3,3,0,3,6,11,0,24,0,3,3,3,0,0,0,0,0,10,28,89,92,102,122,110,67,106,4,720,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,0,9,0,3,6,0,7,0,0,0,0,18,0,10,6,0,4,3,0,0,0,33,0,4,5,11,9,8,0,3,3,48,0,0,0,3,17,18,3,5,3,50,3,0,0,11,15,12,6,7,0,58
210031438,0,10,8,0,0,0,0,0,0,21,8,13,26,5,3,3,0,0,0,56,0,3,17,16,12,3,0,0,0,59,6,3,14,16,15,25,5,13,0,90,0,4,13,23,41,35,14,13,0,140,3,3,4,16,45,31,13,13,0,127,0,3,3,7,32,19,17,16,0,101,0,0,3,4,6,16,10,8,0,53,0,6,3,3,6,12,9,6,0,36,0,0,0,7,8,6,7,3,0,30,0,0,3,0,0,0,0,4,5,19,26,78,106,105,165,149,67,84,10,796,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,12,4,8,3,0,0,4,0,0,0,19,0,0,11,0,0,3,0,0,0,23,0,7,7,3,4,6,0,0,0,25,0,0,9,8,11,4,0,9,0,49,3,3,3,11,12,9,3,4,5,54,0,0,3,4,14,21,10,12,3,66
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210031440,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,3,0,3,0,12,3,0,0,0,3,6,0,4,0,23,0,0,8,4,4,4,0,4,0,23,0,0,0,3,4,6,4,3,0,15,0,0,0,0,3,4,3,5,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,12,14,15,21,23,8,21,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,0,0,8,0,0,0,5,3,0,0,3,0,12,0,4,3,3,3,0,0,3,0,14,0,3,0,0,8,7,0,0,0,17
210041240,0,7,5,3,0,0,0,0,0,19,0,0,4,3,3,0,0,3,0,14,6,3,13,8,0,0,0,0,0,31,0,3,19,13,6,7,0,4,0,54,0,4,11,16,18,15,7,20,0,91,3,0,8,13,10,17,14,16,0,75,5,0,0,8,8,26,15,17,0,73,3,3,0,0,6,10,12,11,0,51,0,3,0,0,0,11,7,12,0,28,0,0,0,0,3,4,0,5,0,10,0,0,0,0,0,0,0,0,0,3,23,45,59,73,55,92,59,85,8,496,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,0,10,0,4,3,5,3,4,0,0,0,19,0,3,4,8,0,5,3,0,0,31,0,3,0,4,8,3,0,3,0,26,0,0,0,3,6,8,8,11,3,32
210041241,0,8,10,8,0,0,0,3,0,35,3,8,9,13,3,3,0,3,0,45,0,10,27,6,10,4,0,0,0,59,3,4,15,15,24,13,11,9,3,95,11,0,16,21,45,20,11,20,3,138,4,3,5,6,22,28,12,31,0,117,10,0,3,11,20,22,21,13,0,106,0,3,4,6,9,16,14,18,0,77,3,0,0,10,12,21,9,16,0,73,0,0,0,0,7,13,3,19,0,46,0,0,0,3,0,0,3,0,0,16,38,82,111,104,164,147,93,138,6,877,0,3,0,0,0,0,0,4,0,6,3,10,0,3,0,0,0,0,0,18,0,12,6,0,5,0,0,0,0,28,0,9,15,4,6,11,0,0,0,44,3,8,16,7,13,11,3,4,0,61,0,17,7,15,24,15,7,9,3,93,3,8,6,13,36,20,12,16,0,112,3,3,3,16,39,41,23,13,0,147
210051242,3,24,10,4,0,0,0,0,0,48,6,22,44,16,5,0,3,0,0,92,9,14,34,34,18,14,4,4,0,129,9,15,56,49,53,32,21,9,0,248,18,11,38,57,150,107,38,22,4,445,17,3,22,50,146,126,42,50,0,465,16,3,7,21,129,135,39,34,3,384,7,0,3,5,87,74,42,40,0,260,8,8,10,16,65,79,45,35,4,254,0,0,4,8,10,15,8,11,0,63,0,0,6,3,7,8,3,0,7,34,102,153,250,266,673,584,251,217,29,2514,0,0,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,11,0,5,6,0,0,0,3,0,0,20,0,9,7,4,3,3,0,0,3,37,0,8,11,3,8,5,0,0,3,47,3,4,13,14,13,12,3,0,4,69,0,4,3,17,21,17,9,5,5,82,3,0,3,10,35,19,16,6,4,98
210051243,0,10,12,7,4,4,0,0,3,39,3,8,13,8,6,6,3,0,3,56,4,3,17,22,29,29,3,3,0,104,0,4,26,19,60,58,9,11,4,194,4,4,7,21,103,122,43,36,4,348,3,0,14,26,81,143,46,40,3,358,0,0,3,23,61,137,76,41,0,352,4,4,3,14,41,122,87,51,0,327,12,3,6,9,40,149,120,112,0,454,0,0,0,6,4,20,12,32,0,81,0,3,0,0,0,8,3,3,7,28,44,79,121,166,436,799,402,336,27,2407,3,5,4,4,3,4,0,6,0,26,0,10,7,3,0,3,0,0,0,17,0,23,6,8,0,7,0,5,5,53,3,16,30,12,20,20,3,5,6,105,0,11,46,25,38,34,4,12,3,176,5,14,26,37,126,62,18,20,0,320,6,15,18,40,309,143,45,35,9,630,8,13,10,30,345,219,115,63,12,806
210051245,0,3,3,3,3,0,0,0,0,13,0,4,6,3,3,5,0,3,0,24,0,5,11,12,0,3,0,0,0,36,3,3,8,7,16,13,0,3,0,56,7,0,4,9,20,26,5,14,0,83,3,4,10,7,25,3,13,15,0,79,4,0,3,10,23,12,19,20,0,92,4,3,4,0,15,16,12,20,0,71,3,0,0,6,14,12,9,14,0,57,0,0,3,6,3,12,5,6,0,35,0,0,0,0,6,0,0,0,0,6,25,53,51,60,122,98,72,107,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,20,0,11,6,0,0,0,0,0,0,23,3,0,4,3,3,8,0,3,0,32,0,4,4,8,10,10,0,0,0,36,0,3,4,6,15,17,3,3,0,45,0,0,0,4,20,11,9,8,3,58
210051246,0,4,4,0,4,0,0,0,0,17,0,0,6,11,0,4,0,0,0,24,0,3,6,3,0,4,0,0,0,18,0,3,10,7,5,3,3,3,0,36,0,3,10,9,7,17,4,3,0,50,7,0,3,12,16,18,9,14,0,75,0,0,3,3,12,15,10,15,0,59,4,0,3,3,11,23,26,24,0,93,0,0,0,5,3,16,8,17,0,50,0,0,0,0,8,0,8,4,0,14,0,0,0,0,0,3,0,0,0,10,15,34,53,51,61,99,59,76,9,468,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,5,9,5,3,0,0,0,0,0,20,0,8,3,0,3,0,0,0,0,14,0,5,3,9,3,8,0,0,0,20,0,0,6,8,3,12,0,0,0,38,3,4,3,10,6,10,5,0,0,49,0,0,8,6,13,11,3,3,8,51
210051247,0,0,0,0,0,0,0,3,0,7,0,4,5,3,0,0,0,0,0,12,0,10,7,0,0,0,0,3,0,17,3,0,6,3,3,0,0,0,0,18,0,0,3,13,11,6,3,3,0,36,0,0,8,3,3,3,5,4,0,26,0,0,0,3,0,3,3,7,0,18,3,0,3,0,0,5,6,3,0,19,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,26,27,24,30,22,23,26,0,192,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,3,12,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,15,0,0,0,3,3,3,0,0,0,15,0,0,0,0,5,0,0,0,0,16
210051248,0,0,0,0,0,0,0,0,0,4,3,4,13,3,3,0,0,0,0,28,4,0,3,5,18,10,0,0,0,36,0,6,3,12,44,16,5,4,0,102,5,3,4,23,26,35,10,6,3,107,4,0,5,5,59,29,16,16,0,144,10,0,9,11,71,28,19,20,0,168,4,3,3,12,52,33,24,27,0,154,32,11,16,38,112,93,47,49,11,398,57,14,39,100,140,143,79,75,3,649,0,0,0,3,0,7,0,6,0,15,123,50,104,219,528,398,190,201,18,1823,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,8,0,0,9,0,3,0,0,0,0,12,0,0,12,3,3,3,0,0,0,18,5,0,10,11,3,3,0,4,6,43,3,3,4,13,30,19,0,5,0,74,8,3,7,15,38,44,12,6,7,129
210051249,0,4,7,3,0,3,0,0,0,20,0,12,8,9,3,0,0,4,0,39,0,5,14,12,8,4,0,3,0,48,6,3,21,13,17,16,5,12,3,81,4,3,8,9,25,31,6,8,0,101,4,3,3,10,40,26,18,12,3,121,0,0,0,11,16,28,13,9,0,75,0,0,0,3,15,19,16,21,0,72,3,3,3,0,9,14,6,13,0,49,0,0,0,4,4,8,7,3,0,29,0,3,0,0,0,0,0,3,0,7,25,68,66,66,127,147,80,81,13,683,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,8,0,0,0,0,0,0,7,0,12,3,8,9,6,4,0,0,32,0,13,11,12,4,3,0,0,3,45,0,4,5,10,16,17,0,3,0,61,0,3,5,19,40,25,3,0,8,106,3,7,3,3,55,43,24,12,3,148
210051250,0,0,4,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,3,3,7,7,0,0,3,0,21,0,0,4,4,13,7,3,3,0,33,0,0,4,3,11,18,3,4,0,53,3,3,3,6,12,18,7,5,0,58,0,0,4,0,12,25,5,11,0,61,0,0,0,3,3,8,3,8,0,30,0,0,0,3,4,15,8,6,0,46,0,0,0,3,3,3,3,7,0,19,0,0,0,0,0,0,0,0,0,4,11,19,29,31,69,96,42,50,7,355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,3,3,0,5,0,0,0,0,7,0,0,7,3,4,15,0,0,0,31,0,3,0,3,8,15,3,3,0,36,0,7,6,0,17,19,7,4,0,57,6,3,0,9,35,22,14,3,5,89
210051441,0,3,0,0,0,0,0,0,0,4,0,7,6,0,0,0,0,0,0,14,0,3,6,3,3,0,0,0,0,14,0,0,0,6,5,4,0,5,0,16,3,0,5,3,11,14,4,4,0,35,0,0,0,3,6,6,0,5,0,26,0,0,3,0,3,0,3,8,0,23,0,0,0,0,4,5,4,0,0,21,0,0,0,4,0,3,3,3,3,16,0,0,0,0,0,0,10,4,0,13,0,0,0,0,0,0,0,0,0,0,5,31,19,21,36,39,29,27,7,211,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,3,0,4,5,0,0,0,16,0,0,0,4,3,3,0,0,0,14,3,3,3,0,4,0,0,0,0,14,0,3,0,3,0,8,0,0,0,12
210051442,0,3,5,0,0,0,0,0,0,8,0,5,5,4,0,6,0,0,0,17,0,3,10,0,4,0,0,0,0,14,0,0,3,6,7,4,3,3,0,23,0,0,3,3,22,11,10,10,0,68,0,0,0,4,23,19,13,13,0,77,0,0,0,3,12,3,3,4,0,27,0,0,0,0,5,8,7,11,0,33,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,3,8,12,19,28,32,77,50,42,53,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,6,0,0,4,7,0,0,0,0,0,18,0,0,4,3,3,0,0,0,0,15,0,0,0,3,4,3,0,4,0,14
210051443,0,3,3,3,3,0,0,0,0,12,0,6,6,0,0,0,0,0,0,17,0,4,4,9,3,10,0,0,0,29,0,3,6,5,7,9,8,3,0,40,0,0,3,8,24,10,7,11,0,68,0,0,4,6,26,19,7,8,3,81,0,3,0,0,13,16,15,12,0,66,0,0,0,3,15,8,8,9,0,50,0,0,0,0,10,13,11,14,0,46,0,0,0,0,0,5,4,6,0,16,0,0,0,0,0,0,0,0,0,3,11,41,38,42,102,86,56,78,7,467,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,14,0,6,4,0,5,0,0,0,0,14,0,3,6,3,9,3,0,0,0,28,0,4,8,3,14,11,3,3,0,57,6,0,4,3,36,27,11,3,0,88,0,3,3,10,32,32,7,13,0,102
210051444,0,3,3,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,12,0,0,3,3,3,4,0,0,0,11,0,0,9,7,8,9,3,4,0,41,0,0,0,4,19,12,7,3,0,42,0,0,0,4,12,11,3,8,0,37,3,0,0,0,3,6,3,8,0,22,0,0,0,0,3,0,3,3,0,9,0,0,0,0,3,6,0,0,0,13,0,0,0,0,4,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,9,17,21,21,59,42,21,28,0,216,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,10,0,3,5,3,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,9,0,3,3,5,3,0,0,0,0,18,0,0,3,6,7,8,3,0,0,35,0,0,0,4,17,11,3,0,0,40
210051445,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,14,0,0,3,0,3,6,4,3,0,23,0,0,0,0,3,7,3,8,0,23,0,0,0,0,3,9,0,6,0,19,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,12,12,14,26,6,27,5,109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,4,0,3,0,0,0,0,11,3,0,0,0,7,3,0,0,0,12,0,0,0,3,5,3,3,3,0,21
211011251,3,11,15,3,0,0,0,3,0,31,6,12,21,15,9,3,0,3,0,65,3,12,13,11,13,15,0,6,3,72,4,7,22,29,48,25,15,9,0,146,10,4,21,22,63,60,20,24,3,230,4,0,9,15,55,61,33,30,3,214,3,0,3,8,57,52,29,26,0,180,4,0,7,9,26,44,19,32,0,140,5,4,0,11,40,90,50,62,0,265,0,0,0,0,9,17,6,22,0,67,0,3,0,0,3,4,4,3,3,23,45,89,121,125,336,372,183,225,15,1509,0,0,3,0,0,7,0,4,0,18,0,10,3,3,0,0,0,0,0,16,3,12,5,3,3,3,4,0,0,38,0,10,18,11,8,15,4,5,3,70,0,4,16,4,22,30,3,8,0,89,7,10,17,20,53,59,17,19,3,203,3,5,11,24,127,77,25,35,8,322,7,5,10,27,183,128,45,43,7,450
211011254,0,14,5,9,0,4,3,3,0,33,0,10,23,6,0,6,0,3,0,53,0,9,21,15,21,19,7,5,0,89,3,4,24,26,50,42,13,7,0,176,6,3,19,18,107,83,44,28,0,306,4,5,14,26,104,103,57,25,0,339,7,0,6,11,81,90,49,39,0,276,10,7,4,3,66,63,36,36,3,225,12,0,7,5,49,98,54,64,0,290,3,3,0,3,6,14,20,19,0,70,0,0,3,0,0,4,3,3,0,16,51,112,128,126,495,537,278,226,12,1958,0,4,0,0,0,3,0,0,0,10,0,12,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,14,0,9,10,3,0,3,0,3,0,27,0,12,7,13,12,23,0,4,0,71,3,3,9,8,27,23,4,3,3,89,4,5,10,9,83,48,9,9,6,184,4,5,10,7,139,104,30,35,5,330
