SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
305021113,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,3,0,13,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,10,7,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021114,8,12,8,4,8,0,0,40,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,8,0,5,9,3,0,0,0,0,11,0,10,0,3,0,3,0,0,16,0,0,9,4,0,0,0,0,14,0,3,6,4,4,5,0,0,21,0,4,3,3,3,0,3,0,23,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,25,27,21,20,15,6,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021115,16,25,22,18,14,7,0,107,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,16,4,3,4,0,0,4,0,0,12,4,5,11,8,3,0,0,0,31,0,5,6,3,3,3,0,0,16,0,3,9,4,0,3,0,0,16,0,7,15,4,3,0,0,0,25,0,8,10,3,5,0,0,0,26,0,0,3,4,0,0,0,0,12,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,55,30,18,12,3,0,183,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
305021116,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,11,0,5,0,0,3,4,0,0,14,0,0,0,3,7,0,0,0,8,0,0,3,6,0,0,0,0,15,0,0,4,5,0,0,0,0,15,0,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,16,16,7,13,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
305021117,61,172,213,160,113,24,0,760,3,0,0,0,0,0,0,0,3,24,3,0,0,0,0,0,0,34,15,9,11,3,3,6,0,0,44,8,9,13,5,5,0,4,0,44,3,9,22,4,8,5,3,0,52,9,19,27,16,23,13,0,0,105,16,35,69,45,43,32,4,0,242,3,28,100,43,31,23,3,0,229,0,4,48,30,28,11,3,0,125,0,3,15,18,10,4,3,0,57,0,0,9,6,8,3,0,0,35,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,9,79,117,317,187,162,105,23,0,980,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
305021118,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,3,5,0,0,3,0,0,11,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,7,3,0,0,0,0,0,10,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,11,8,8,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
305031119,21,56,40,41,46,18,0,227,0,0,0,0,0,0,0,0,3,24,4,3,0,0,0,3,0,32,11,3,5,0,3,0,0,0,25,0,7,10,4,3,0,0,0,18,0,8,10,0,7,3,0,0,25,4,11,14,4,4,3,0,0,38,0,4,12,11,4,3,0,0,34,0,6,17,4,11,7,0,0,51,0,0,5,3,5,9,0,0,20,0,0,5,7,0,0,0,0,10,0,0,3,0,0,0,0,0,7,0,0,7,4,3,0,0,0,14,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,45,48,89,45,49,25,11,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3
305031120,6,15,4,11,7,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,4,0,0,0,0,0,4,0,0,3,8,0,0,3,0,11,0,0,3,4,6,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,18,12,4,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031121,0,5,0,4,6,3,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,4,6,0,0,0,3,0,0,18,0,6,5,3,3,0,0,0,20,3,3,7,3,0,3,3,0,22,4,0,6,4,3,3,0,0,22,5,9,4,0,3,4,3,0,24,0,10,6,6,4,6,3,0,34,0,0,4,0,3,4,0,0,15,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,46,23,17,24,10,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031122,10,17,6,4,0,3,0,48,0,0,0,0,0,0,0,0,0,18,3,0,3,0,3,0,0,26,3,7,3,0,0,0,0,0,16,0,3,0,3,0,0,0,0,8,6,0,3,0,0,3,0,0,16,0,5,6,3,8,6,0,0,22,0,0,4,0,3,0,0,0,12,0,0,0,5,3,3,0,0,12,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,18,19,22,23,3,0,131,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0
305031123,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,3,5,12,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031124,15,8,8,20,6,4,0,61,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,16,4,0,3,0,0,0,0,0,15,0,4,4,0,3,3,0,0,18,0,4,9,3,4,5,0,0,24,0,4,9,5,3,0,0,0,26,0,4,7,3,3,3,0,0,22,0,0,4,3,0,3,0,0,16,0,4,3,3,3,0,0,0,9,0,0,3,4,4,0,0,0,11,0,0,3,0,3,0,0,0,5,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,15,33,51,25,31,20,13,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
305031125,15,61,40,41,35,15,0,214,0,0,3,0,0,0,0,0,3,5,3,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,9,0,3,0,0,3,4,0,0,6,3,0,0,3,0,0,3,0,16,3,4,4,3,9,7,0,0,27,0,10,5,3,11,3,0,0,35,0,4,15,11,5,8,0,0,42,0,0,5,3,3,3,0,0,21,0,0,3,0,3,3,0,0,9,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,29,55,22,45,32,4,0,197,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
305031126,13,60,39,37,51,25,3,226,0,0,0,0,0,3,0,0,3,9,11,0,0,0,0,0,0,23,9,8,11,3,3,0,3,0,40,12,20,14,7,4,9,3,0,57,3,9,24,3,6,6,0,0,55,0,25,29,11,15,19,7,0,101,0,11,21,16,17,17,3,0,90,0,6,26,23,29,26,5,0,111,0,4,16,16,30,22,5,3,95,0,0,8,3,5,8,0,0,27,0,0,3,3,7,6,0,0,19,0,0,4,0,3,0,0,0,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,40,96,152,96,117,115,28,4,649,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,9,0,3,3,0,0,0,0,0,5,0,0,3
305031127,13,5,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,33,5,3,0,0,4,0,0,37,11,5,0,4,0,0,0,0,22,7,5,10,0,0,0,0,0,22,3,7,3,0,0,0,0,0,16,0,7,3,0,0,0,0,0,21,0,3,8,3,3,3,0,0,23,0,0,3,0,3,4,3,0,15,0,0,0,0,3,0,0,0,7,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,40,41,10,11,16,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031128,54,160,198,179,106,21,0,724,4,0,5,0,0,0,0,0,10,13,9,8,0,0,3,0,0,27,13,27,16,9,3,8,0,0,75,7,17,26,7,7,3,3,0,79,3,26,40,15,11,5,0,0,97,4,19,40,20,16,15,4,0,121,0,25,37,30,19,13,3,0,126,3,18,41,33,32,18,0,0,138,3,12,34,29,36,25,0,0,142,0,3,27,24,29,15,3,0,97,0,0,30,27,28,23,3,0,113,0,3,20,40,27,24,0,0,112,0,3,27,26,28,19,0,0,113,0,0,3,3,3,9,0,0,18,0,3,6,4,0,3,0,0,23,54,159,372,253,243,186,23,0,1294,3,3,0,4,3,0,0,0,15,5,0,0,0,0,0,0,0,4,3,0,9,0,3,0,0,0,17,0,3,0,3,0,3,0,0,12,0,7,3,0,3,0,0,0,16,3,4,7
305031129,3,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,7,7,6,12,13,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031130,15,62,26,25,28,5,4,179,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,26,14,4,0,0,0,0,0,0,23,5,10,0,0,6,0,4,0,22,3,4,0,3,3,5,3,0,20,5,6,3,4,3,3,0,0,26,3,5,8,4,3,5,0,0,31,0,0,9,5,0,8,0,0,23,0,0,3,6,8,0,0,0,18,0,0,0,0,3,0,0,0,9,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,29,30,38,37,23,9,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031131,8,13,6,13,0,0,0,40,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,8,4,0,0,3,3,0,0,0,13,0,8,8,0,0,4,0,0,18,3,4,10,4,4,3,0,0,21,0,4,5,4,8,4,0,0,27,3,4,11,7,8,16,0,0,38,0,0,13,10,7,3,0,0,38,0,3,4,3,7,3,3,0,25,0,0,3,3,0,3,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,25,54,38,40,37,3,0,221,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041132,10,7,5,11,4,4,0,46,0,0,0,0,0,0,0,0,5,16,3,3,0,0,0,0,0,29,0,11,4,0,0,0,0,0,15,3,7,7,4,7,5,0,0,21,0,7,12,3,3,0,0,0,23,0,10,7,5,10,8,0,0,37,3,4,6,3,0,7,6,0,31,0,4,7,0,9,0,0,0,18,0,0,3,3,7,5,0,0,18,0,0,3,0,0,0,0,0,5,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,48,25,37,28,8,0,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
305041133,3,10,10,17,14,3,0,48,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,7,5,3,5,0,0,0,22,0,3,10,7,0,4,0,0,19,0,4,11,12,20,5,3,0,51,0,0,9,14,20,4,0,0,48,0,0,3,9,7,3,0,0,20,0,0,0,0,0,7,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,23,33,42,47,26,3,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041134,3,0,3,4,5,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,4,0,7,0,12,0,0,0,3,4,5,0,0,14,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,13,13,12,10,9,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
305041135,30,58,47,40,19,7,0,208,0,0,0,0,0,0,0,0,7,69,17,3,0,3,0,3,0,95,27,29,15,6,4,3,0,0,87,10,17,17,3,11,6,5,3,77,4,25,17,5,11,6,3,0,78,8,28,25,13,9,18,5,0,102,5,10,22,7,7,12,0,0,61,0,13,24,17,5,9,6,0,72,0,0,20,13,10,7,0,0,48,0,0,13,10,12,3,0,0,42,0,0,13,3,8,8,0,0,34,0,0,15,10,3,10,3,0,46,0,0,9,10,6,3,0,0,33,0,0,3,5,0,4,0,0,14,0,0,0,3,3,3,0,0,10,128,147,196,111,92,92,26,4,800,3,0,0,0,7,0,0,0,3,3,3,0,0,0,0,0,0,10,0,8,0,3,0,0,4,0,16,0,3,3,3,0,0,0,0,10,0,3,0,0,0,0,0,0,4,0,4,3
305041136,7,11,9,6,6,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,6,0,0,3,0,4,3,0,0,10,0,3,3,3,0,3,0,0,13,0,0,0,4,0,0,3,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,13,9,11,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041137,15,44,60,95,115,40,4,384,3,0,0,0,0,0,0,0,3,17,9,3,0,0,0,0,0,35,19,9,4,0,4,3,0,0,39,6,14,13,5,5,0,0,0,44,7,12,18,3,0,0,3,0,46,3,18,12,7,3,4,5,0,54,0,6,22,12,15,3,0,0,66,3,12,16,3,6,6,3,0,51,0,3,8,3,3,10,0,0,28,0,4,0,0,3,3,3,0,11,0,0,4,0,0,3,0,0,18,0,0,3,6,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,81,111,43,58,43,12,3,415,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0
306011138,0,3,8,4,6,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,8,3,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,4,16,9,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306011139,3,3,11,9,7,0,0,41,3,0,0,0,0,0,0,0,4,10,0,4,0,0,0,0,0,11,3,3,3,0,5,6,0,0,19,4,4,5,0,6,0,0,0,27,3,5,10,5,11,3,0,0,37,3,0,12,13,18,9,4,0,61,0,5,13,12,18,17,0,0,59,0,5,11,10,7,7,0,0,42,0,0,3,3,5,3,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,29,20,60,50,77,47,10,0,290,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
