SA3_NAME16	CountryOfBirth	Sex	workers
Broadbeach - Burleigh	ITA	M	63
Broadbeach - Burleigh	JPN	F	206
Broadbeach - Burleigh	JPN	M	123
Broadbeach - Burleigh	LBN	M	8
Broadbeach - Burleigh	MYS	F	65
Broadbeach - Burleigh	MYS	M	60
Broadbeach - Burleigh	MLT	F	5
Broadbeach - Burleigh	MLT	M	10
Broadbeach - Burleigh	NLD	F	36
Broadbeach - Burleigh	NLD	M	38
Broadbeach - Burleigh	NZL	F	1574
Broadbeach - Burleigh	NZL	M	1519
Broadbeach - Burleigh	PAK	F	7
Broadbeach - Burleigh	PAK	M	15
Broadbeach - Burleigh	PHL	F	241
Broadbeach - Burleigh	PHL	M	119
Broadbeach - Burleigh	POL	F	31
Broadbeach - Burleigh	POL	M	21
Broadbeach - Burleigh	SGP	F	37
Broadbeach - Burleigh	SGP	M	25
Broadbeach - Burleigh	ZAF	F	180
Broadbeach - Burleigh	ZAF	M	226
Broadbeach - Burleigh	KOR	F	82
Broadbeach - Burleigh	KOR	M	87
Broadbeach - Burleigh	LKA	F	12
Broadbeach - Burleigh	LKA	M	19
Broadbeach - Burleigh	THA	F	128
Broadbeach - Burleigh	THA	M	61
Broadbeach - Burleigh	TUR	F	3
Broadbeach - Burleigh	TUR	M	12
Broadbeach - Burleigh	GBR	F	878
Broadbeach - Burleigh	GBR	M	935
Broadbeach - Burleigh	USA	F	99
Broadbeach - Burleigh	USA	M	75
Broadbeach - Burleigh	VNM	F	44
Broadbeach - Burleigh	VNM	M	20
Broadbeach - Burleigh	ZWE	F	34
Broadbeach - Burleigh	ZWE	M	39
Coolangatta		F	422
Coolangatta		M	368
Coolangatta	AUS	F	7544
Coolangatta	AUS	M	5995
Coolangatta	CAN	F	51
Coolangatta	CAN	M	31
Coolangatta	CHN	F	78
Coolangatta	CHN	M	53
Coolangatta	HRV	F	9
Coolangatta	HRV	M	11
Coolangatta	EGY	F	3
Coolangatta	EGY	M	8
Coolangatta	FJI	F	12
Coolangatta	FJI	M	23
Coolangatta	MKD	M	4
Coolangatta	DEU	F	40
Coolangatta	DEU	M	26
Coolangatta	GRC	F	6
Coolangatta	GRC	M	3
Coolangatta	HKG	F	10
Coolangatta	HKG	M	13
Coolangatta	IND	F	52
Coolangatta	IND	M	97
Coolangatta	IDN	F	12
Coolangatta	IDN	M	8
Coolangatta	IRN	M	4
Coolangatta	IRQ	M	4
Coolangatta	IRL	F	21
Coolangatta	IRL	M	13
Coolangatta	ITA	F	12
Coolangatta	ITA	M	23
Coolangatta	JPN	F	96
Coolangatta	JPN	M	48
Coolangatta	LBN	M	5
Coolangatta	MYS	F	28
Coolangatta	MYS	M	21
Coolangatta	MLT	F	3
Coolangatta	MLT	M	8
Coolangatta	NLD	F	18
Coolangatta	NLD	M	18
Coolangatta	NZL	F	676
Coolangatta	NZL	M	554
Coolangatta	PHL	F	90
Coolangatta	PHL	M	39
Coolangatta	POL	F	20
Coolangatta	POL	M	6
Coolangatta	SGP	F	11
Coolangatta	SGP	M	4
Coolangatta	ZAF	F	84
Coolangatta	ZAF	M	77
Coolangatta	KOR	F	13
Coolangatta	KOR	M	20
Coolangatta	LKA	F	3
Coolangatta	LKA	M	4
Coolangatta	THA	F	47
Coolangatta	THA	M	4
Coolangatta	TUR	M	8
Coolangatta	GBR	F	551
Coolangatta	GBR	M	443
Coolangatta	USA	F	61
Coolangatta	USA	M	67
Coolangatta	VNM	F	13
Coolangatta	VNM	M	8
Coolangatta	ZWE	F	3
Coolangatta	ZWE	M	14
Gold Coast - North		F	552
Gold Coast - North		M	488
Gold Coast - North	AUS	F	6179
Gold Coast - North	AUS	M	5701
Gold Coast - North	CAN	F	35
Gold Coast - North	CAN	M	28
Gold Coast - North	CHN	F	141
Gold Coast - North	CHN	M	134
Gold Coast - North	HRV	F	9
Gold Coast - North	HRV	M	10
Gold Coast - North	EGY	F	3
Gold Coast - North	EGY	M	11
Gold Coast - North	FJI	F	26
Gold Coast - North	FJI	M	17
Gold Coast - North	MKD	F	4
Gold Coast - North	MKD	M	3
Gold Coast - North	DEU	F	44
Gold Coast - North	DEU	M	42
Gold Coast - North	GRC	F	3
Gold Coast - North	GRC	M	7
Gold Coast - North	HKG	F	31
Gold Coast - North	HKG	M	25
Gold Coast - North	IND	F	77
Gold Coast - North	IND	M	103
Gold Coast - North	IDN	F	17
Gold Coast - North	IDN	M	4
Gold Coast - North	IRN	F	12
Gold Coast - North	IRN	M	26
Gold Coast - North	IRQ	F	4
Gold Coast - North	IRQ	M	8
Gold Coast - North	IRL	F	34
Gold Coast - North	IRL	M	28
Gold Coast - North	ITA	F	16
Gold Coast - North	ITA	M	31
Gold Coast - North	JPN	F	95
Gold Coast - North	JPN	M	39
Gold Coast - North	LBN	F	3
Gold Coast - North	LBN	M	6
Gold Coast - North	MYS	F	42
Gold Coast - North	MYS	M	33
Gold Coast - North	MLT	F	8
Gold Coast - North	NLD	F	26
Gold Coast - North	NLD	M	34
Gold Coast - North	NZL	F	1116
Gold Coast - North	NZL	M	970
Gold Coast - North	PAK	F	10
Gold Coast - North	PAK	M	22
Gold Coast - North	PHL	F	152
Gold Coast - North	PHL	M	54
Gold Coast - North	POL	F	15
Gold Coast - North	POL	M	14
Gold Coast - North	SGP	F	17
Gold Coast - North	SGP	M	21
Gold Coast - North	ZAF	F	151
Gold Coast - North	ZAF	M	133
Gold Coast - North	KOR	F	50
Gold Coast - North	KOR	M	60
Gold Coast - North	LKA	F	9
Gold Coast - North	LKA	M	18
Gold Coast - North	THA	F	44
Gold Coast - North	THA	M	7
Gold Coast - North	TUR	F	6
Gold Coast - North	TUR	M	13
Gold Coast - North	GBR	F	637
Gold Coast - North	GBR	M	581
Gold Coast - North	USA	F	43
Gold Coast - North	USA	M	38
Gold Coast - North	VNM	F	31
Gold Coast - North	VNM	M	25
Gold Coast - North	ZWE	F	20
Gold Coast - North	ZWE	M	23
Gold Coast Hinterland		F	125
Gold Coast Hinterland		M	122
Gold Coast Hinterland	AUS	F	1674
Gold Coast Hinterland	AUS	M	1535
Gold Coast Hinterland	CAN	F	9
Gold Coast Hinterland	CAN	M	8
Gold Coast Hinterland	CHN	F	10
Gold Coast Hinterland	CHN	M	7
Gold Coast Hinterland	HRV	M	3
Gold Coast Hinterland	FJI	F	3
Gold Coast Hinterland	DEU	F	26
Gold Coast Hinterland	DEU	M	8
Gold Coast Hinterland	HKG	F	3
Gold Coast Hinterland	HKG	M	5
Gold Coast Hinterland	IND	F	17
Gold Coast Hinterland	IND	M	35
Gold Coast Hinterland	IDN	F	7
Gold Coast Hinterland	IRL	M	3
Gold Coast Hinterland	ITA	F	3
Gold Coast Hinterland	ITA	M	3
Gold Coast Hinterland	JPN	F	21
Gold Coast Hinterland	JPN	M	9
Gold Coast Hinterland	MYS	F	8
Gold Coast Hinterland	MYS	M	4
Gold Coast Hinterland	MLT	M	3
Gold Coast Hinterland	NLD	F	16
Gold Coast Hinterland	NLD	M	17
Gold Coast Hinterland	NZL	F	166
Gold Coast Hinterland	NZL	M	140
Gold Coast Hinterland	PHL	F	13
Gold Coast Hinterland	POL	F	4
Gold Coast Hinterland	POL	M	7
Gold Coast Hinterland	SGP	M	3
Gold Coast Hinterland	ZAF	F	25
Gold Coast Hinterland	ZAF	M	12
Gold Coast Hinterland	KOR	M	4
Gold Coast Hinterland	LKA	M	3
Gold Coast Hinterland	THA	F	4
Gold Coast Hinterland	GBR	F	196
Gold Coast Hinterland	GBR	M	175
Gold Coast Hinterland	USA	F	20
Gold Coast Hinterland	USA	M	15
Gold Coast Hinterland	VNM	F	5
Gold Coast Hinterland	VNM	M	3
Gold Coast Hinterland	ZWE	F	6
Gold Coast Hinterland	ZWE	M	8
Mudgeeraba - Tallebudgera		F	164
Mudgeeraba - Tallebudgera		M	107
Mudgeeraba - Tallebudgera	AUS	F	2673
Mudgeeraba - Tallebudgera	AUS	M	1968
Mudgeeraba - Tallebudgera	CAN	F	22
Mudgeeraba - Tallebudgera	CAN	M	13
Mudgeeraba - Tallebudgera	CHN	F	26
Mudgeeraba - Tallebudgera	CHN	M	18
Mudgeeraba - Tallebudgera	EGY	F	3
Mudgeeraba - Tallebudgera	EGY	M	3
Mudgeeraba - Tallebudgera	FJI	F	7
Mudgeeraba - Tallebudgera	DEU	F	20
Mudgeeraba - Tallebudgera	DEU	M	10
Mudgeeraba - Tallebudgera	GRC	F	3
Mudgeeraba - Tallebudgera	HKG	F	6
Mudgeeraba - Tallebudgera	HKG	M	3
Mudgeeraba - Tallebudgera	IND	F	24
Mudgeeraba - Tallebudgera	IND	M	19
Mudgeeraba - Tallebudgera	IDN	F	12
Mudgeeraba - Tallebudgera	IDN	M	7
Mudgeeraba - Tallebudgera	IRL	F	13
Mudgeeraba - Tallebudgera	IRL	M	8
Mudgeeraba - Tallebudgera	ITA	F	8
Mudgeeraba - Tallebudgera	ITA	M	3
Mudgeeraba - Tallebudgera	JPN	F	20
Mudgeeraba - Tallebudgera	JPN	M	13
Mudgeeraba - Tallebudgera	MYS	F	15
Mudgeeraba - Tallebudgera	MYS	M	11
Mudgeeraba - Tallebudgera	NLD	F	12
Mudgeeraba - Tallebudgera	NLD	M	8
Mudgeeraba - Tallebudgera	NZL	F	307
Mudgeeraba - Tallebudgera	NZL	M	225
Mudgeeraba - Tallebudgera	PHL	F	32
Mudgeeraba - Tallebudgera	PHL	M	4
Mudgeeraba - Tallebudgera	POL	F	5
Mudgeeraba - Tallebudgera	POL	M	3
Mudgeeraba - Tallebudgera	SGP	F	8
Mudgeeraba - Tallebudgera	ZAF	F	107
Mudgeeraba - Tallebudgera	ZAF	M	69
Mudgeeraba - Tallebudgera	KOR	F	7
Mudgeeraba - Tallebudgera	KOR	M	12
Mudgeeraba - Tallebudgera	THA	F	11
Mudgeeraba - Tallebudgera	GBR	F	259
Mudgeeraba - Tallebudgera	GBR	M	209
Mudgeeraba - Tallebudgera	USA	F	21
Mudgeeraba - Tallebudgera	USA	M	11
Mudgeeraba - Tallebudgera	VNM	F	4
Mudgeeraba - Tallebudgera	VNM	M	3
Mudgeeraba - Tallebudgera	ZWE	F	11
Mudgeeraba - Tallebudgera	ZWE	M	14
Nerang		F	458
Nerang		M	463
Nerang	AUS	F	5768
Nerang	AUS	M	6856
Nerang	CAN	F	37
Nerang	CAN	M	30
Nerang	CHN	F	134
Nerang	CHN	M	95
Nerang	HRV	F	11
Nerang	HRV	M	19
Nerang	EGY	F	11
Nerang	EGY	M	4
Nerang	FJI	F	26
Nerang	FJI	M	17
Nerang	MKD	F	3
Nerang	MKD	M	3
Nerang	DEU	F	36
Nerang	DEU	M	41
Nerang	GRC	F	3
Nerang	GRC	M	7
Nerang	HKG	F	12
Nerang	HKG	M	17
Nerang	IND	F	71
Nerang	IND	M	99
Nerang	IDN	F	24
Nerang	IDN	M	11
Nerang	IRN	F	11
Nerang	IRN	M	24
Nerang	IRQ	M	4
Nerang	IRL	F	17
Nerang	IRL	M	25
Nerang	ITA	F	10
Nerang	ITA	M	21
Nerang	JPN	F	72
Nerang	JPN	M	28
Nerang	LBN	F	3
Nerang	LBN	M	3
Nerang	MYS	F	31
Nerang	MYS	M	32
Nerang	MLT	F	3
Nerang	NLD	F	18
Nerang	NLD	M	18
Nerang	NZL	F	915
Nerang	NZL	M	1105
Nerang	PAK	F	4
Nerang	PAK	M	18
Nerang	PHL	F	87
Nerang	PHL	M	50
Nerang	POL	F	12
Nerang	POL	M	9
Nerang	SGP	F	14
Nerang	SGP	M	15
Nerang	ZAF	F	159
Nerang	ZAF	M	157
Nerang	KOR	F	44
Nerang	KOR	M	51
Nerang	LKA	F	11
Nerang	LKA	M	27
Nerang	THA	F	36
Nerang	THA	M	7
Nerang	TUR	M	12
Nerang	GBR	F	527
Nerang	GBR	M	638
Nerang	USA	F	33
Nerang	USA	M	56
Nerang	VNM	F	21
Nerang	VNM	M	22
Nerang	ZWE	F	19
Nerang	ZWE	M	19
Ormeau - Oxenford		F	914
Ormeau - Oxenford		M	1445
Ormeau - Oxenford	AUS	F	13253
Ormeau - Oxenford	AUS	M	18100
Ormeau - Oxenford	CAN	F	72
Ormeau - Oxenford	CAN	M	91
Ormeau - Oxenford	CHN	F	189
Ormeau - Oxenford	CHN	M	203
Ormeau - Oxenford	HRV	F	16
Ormeau - Oxenford	HRV	M	23
Ormeau - Oxenford	EGY	F	5
Ormeau - Oxenford	EGY	M	19
Ormeau - Oxenford	FJI	F	37
Ormeau - Oxenford	FJI	M	85
Ormeau - Oxenford	MKD	F	3
Ormeau - Oxenford	MKD	M	8
Ormeau - Oxenford	DEU	F	80
Ormeau - Oxenford	DEU	M	77
Ormeau - Oxenford	GRC	F	11
Ormeau - Oxenford	GRC	M	7
Ormeau - Oxenford	HKG	F	33
Ormeau - Oxenford	HKG	M	51
Ormeau - Oxenford	IND	F	134
Ormeau - Oxenford	IND	M	274
Ormeau - Oxenford	IDN	F	36
Ormeau - Oxenford	IDN	M	37
Ormeau - Oxenford	IRN	F	9
Ormeau - Oxenford	IRN	M	40
Ormeau - Oxenford	IRQ	F	10
Ormeau - Oxenford	IRQ	M	6
Ormeau - Oxenford	IRL	F	48
Ormeau - Oxenford	IRL	M	129
Ormeau - Oxenford	ITA	F	15
Ormeau - Oxenford	ITA	M	41
Ormeau - Oxenford	JPN	F	91
Ormeau - Oxenford	JPN	M	83
Ormeau - Oxenford	LBN	F	11
Ormeau - Oxenford	LBN	M	14
Ormeau - Oxenford	MYS	F	59
Ormeau - Oxenford	MYS	M	65
Ormeau - Oxenford	MLT	F	9
Ormeau - Oxenford	MLT	M	8
Ormeau - Oxenford	NLD	F	38
Ormeau - Oxenford	NLD	M	69
Ormeau - Oxenford	NZL	F	2336
Ormeau - Oxenford	NZL	M	3474
Ormeau - Oxenford	PAK	F	5
Ormeau - Oxenford	PAK	M	34
Ormeau - Oxenford	PHL	F	209
Ormeau - Oxenford	PHL	M	143
Ormeau - Oxenford	POL	F	26
Ormeau - Oxenford	POL	M	25
Ormeau - Oxenford	SGP	F	29
Ormeau - Oxenford	SGP	M	31
Ormeau - Oxenford	ZAF	F	418
Ormeau - Oxenford	ZAF	M	561
Ormeau - Oxenford	KOR	F	85
Ormeau - Oxenford	KOR	M	123
Ormeau - Oxenford	LKA	F	19
Ormeau - Oxenford	LKA	M	36
Ormeau - Oxenford	THA	F	75
Ormeau - Oxenford	THA	M	45
Ormeau - Oxenford	TUR	F	15
Ormeau - Oxenford	TUR	M	52
Ormeau - Oxenford	GBR	F	1331
Ormeau - Oxenford	GBR	M	1747
Ormeau - Oxenford	USA	F	75
Ormeau - Oxenford	USA	M	111
Ormeau - Oxenford	VNM	F	62
Ormeau - Oxenford	VNM	M	79
Ormeau - Oxenford	ZWE	F	55
Ormeau - Oxenford	ZWE	M	73
Robina		F	715
Robina		M	511
Robina	AUS	F	9282
Robina	AUS	M	6412
Robina	CAN	F	75
Robina	CAN	M	48
Robina	CHN	F	168
Robina	CHN	M	147
Robina	HRV	F	23
Robina	HRV	M	13
Robina	EGY	F	11
Robina	EGY	M	12
Robina	FJI	F	40
Robina	FJI	M	35
Robina	MKD	F	4
Robina	MKD	M	3
Robina	DEU	F	58
Robina	DEU	M	50
Robina	GRC	F	12
Robina	GRC	M	4
Robina	HKG	F	42
Robina	HKG	M	37
Robina	IND	F	118
Robina	IND	M	158
Robina	IDN	F	32
Robina	IDN	M	9
Robina	IRN	F	19
Robina	IRN	M	22
Robina	IRQ	M	3
Robina	IRL	F	35
Robina	IRL	M	29
Robina	ITA	F	33
Robina	ITA	M	31
Robina	JPN	F	147
Robina	JPN	M	64
Robina	LBN	F	5
Robina	LBN	M	8
Robina	MYS	F	57
Robina	MYS	M	43
Robina	MLT	F	3
Robina	MLT	M	3
Robina	NLD	F	27
Robina	NLD	M	20
Robina	NZL	F	1389
Robina	NZL	M	913
Robina	PAK	F	3
Robina	PAK	M	20
Robina	PHL	F	166
Robina	PHL	M	75
Robina	POL	F	24
Robina	POL	M	14
Robina	SGP	F	20
Robina	SGP	M	8
Robina	ZAF	F	250
Robina	ZAF	M	205
Robina	KOR	F	69
Robina	KOR	M	59
Robina	LKA	F	14
Robina	LKA	M	16
Robina	THA	F	61
Robina	THA	M	23
Robina	TUR	M	6
Robina	GBR	F	846
Robina	GBR	M	692
Robina	USA	F	83
Robina	USA	M	65
Robina	VNM	F	36
Robina	VNM	M	19
Robina	ZWE	F	35
Robina	ZWE	M	22
Southport		F	1219
Southport		M	1182
Southport	AUS	F	14348
Southport	AUS	M	13085
Southport	CAN	F	120
Southport	CAN	M	84
Southport	CHN	F	358
Southport	CHN	M	323
Southport	HRV	F	37
Southport	HRV	M	27
Southport	EGY	F	17
Southport	EGY	M	24
Southport	FJI	F	54
Southport	FJI	M	48
Southport	MKD	F	6
Southport	MKD	M	19
Southport	DEU	F	102
Southport	DEU	M	110
Southport	GRC	F	10
Southport	GRC	M	27
Southport	HKG	F	68
Southport	HKG	M	57
Southport	IND	F	228
Southport	IND	M	404
Southport	IDN	F	32
Southport	IDN	M	28
Southport	IRN	F	39
Southport	IRN	M	63
Southport	IRQ	F	8
Southport	IRQ	M	11
Southport	IRL	F	69
Southport	IRL	M	91
Southport	ITA	F	31
Southport	ITA	M	49
Southport	JPN	F	326
Southport	JPN	M	162
Southport	LBN	F	7
Southport	LBN	M	11
Southport	MYS	F	107
Southport	MYS	M	85
Southport	MLT	F	10
Southport	MLT	M	17
Southport	NLD	F	43
Southport	NLD	M	55
Southport	NZL	F	2372
Southport	NZL	M	2060
Southport	PAK	F	5
Southport	PAK	M	39
Southport	PHL	F	345
Southport	PHL	M	143
Southport	POL	F	54
Southport	POL	M	37
Southport	SGP	F	56
Southport	SGP	M	50
Southport	ZAF	F	339
Southport	ZAF	M	302
Southport	KOR	F	228
Southport	KOR	M	284
Southport	LKA	F	51
Southport	LKA	M	48
Southport	THA	F	101
Southport	THA	M	18
Southport	TUR	F	10
Southport	TUR	M	11
Southport	GBR	F	1481
Southport	GBR	M	1423
Southport	USA	F	107
Southport	USA	M	103
Southport	VNM	F	47
Southport	VNM	M	49
Southport	ZWE	F	60
Southport	ZWE	M	65
Surfers Paradise		F	1145
Surfers Paradise		M	976
Surfers Paradise	AUS	F	8488
Surfers Paradise	AUS	M	6856
Surfers Paradise	CAN	F	83
Surfers Paradise	CAN	M	57
Surfers Paradise	CHN	F	303
Surfers Paradise	CHN	M	243
Surfers Paradise	HRV	F	34
Surfers Paradise	HRV	M	13
Surfers Paradise	EGY	F	13
Surfers Paradise	EGY	M	19
Surfers Paradise	FJI	F	33
Surfers Paradise	FJI	M	35
Surfers Paradise	MKD	F	11
Surfers Paradise	MKD	M	6
Surfers Paradise	DEU	F	59
Surfers Paradise	DEU	M	64
Surfers Paradise	GRC	F	13
Surfers Paradise	GRC	M	16
Surfers Paradise	HKG	F	64
Surfers Paradise	HKG	M	65
Surfers Paradise	IND	F	174
Surfers Paradise	IND	M	280
Surfers Paradise	IDN	F	62
Surfers Paradise	IDN	M	54
Surfers Paradise	IRN	F	24
Surfers Paradise	IRN	M	47
Surfers Paradise	IRQ	F	5
Surfers Paradise	IRQ	M	9
Surfers Paradise	IRL	F	40
Surfers Paradise	IRL	M	40
Surfers Paradise	ITA	F	45
Surfers Paradise	ITA	M	73
Surfers Paradise	JPN	F	354
Surfers Paradise	JPN	M	195
Surfers Paradise	LBN	F	5
Surfers Paradise	LBN	M	13
Surfers Paradise	MYS	F	59
Surfers Paradise	MYS	M	69
Surfers Paradise	MLT	F	7
Surfers Paradise	MLT	M	4
Surfers Paradise	NLD	F	24
Surfers Paradise	NLD	M	29
Surfers Paradise	NZL	F	1451
Surfers Paradise	NZL	M	1033
Surfers Paradise	PAK	F	5
Surfers Paradise	PAK	M	21
Surfers Paradise	PHL	F	305
Surfers Paradise	PHL	M	139
Surfers Paradise	POL	F	36
Surfers Paradise	POL	M	22
Surfers Paradise	SGP	F	31
Surfers Paradise	SGP	M	27
Surfers Paradise	ZAF	F	207
Surfers Paradise	ZAF	M	179
Surfers Paradise	KOR	F	103
Surfers Paradise	KOR	M	117
Surfers Paradise	LKA	F	14
Surfers Paradise	LKA	M	24
Surfers Paradise	THA	F	123
Surfers Paradise	THA	M	60
Surfers Paradise	TUR	F	7
Surfers Paradise	TUR	M	15
Surfers Paradise	GBR	F	792
Surfers Paradise	GBR	M	726
Surfers Paradise	USA	F	66
Surfers Paradise	USA	M	70
Surfers Paradise	VNM	F	45
Surfers Paradise	VNM	M	27
Surfers Paradise	ZWE	F	32
Surfers Paradise	ZWE	M	26
Forest Lake - Oxley		F	1022
Forest Lake - Oxley		M	1537
Forest Lake - Oxley	AUS	F	7853
Forest Lake - Oxley	AUS	M	12985
Forest Lake - Oxley	CAN	F	26
Forest Lake - Oxley	CAN	M	33
Forest Lake - Oxley	CHN	F	155
Forest Lake - Oxley	CHN	M	169
Forest Lake - Oxley	HRV	F	13
Forest Lake - Oxley	HRV	M	26
Forest Lake - Oxley	EGY	F	3
Forest Lake - Oxley	EGY	M	4
Forest Lake - Oxley	FJI	F	112
Forest Lake - Oxley	FJI	M	176
Forest Lake - Oxley	MKD	F	9
Forest Lake - Oxley	MKD	M	9
Forest Lake - Oxley	DEU	F	49
Forest Lake - Oxley	DEU	M	79
Forest Lake - Oxley	GRC	M	11
Forest Lake - Oxley	HKG	F	33
Forest Lake - Oxley	HKG	M	43
Forest Lake - Oxley	IND	F	228
Forest Lake - Oxley	IND	M	551
Forest Lake - Oxley	IDN	F	23
Forest Lake - Oxley	IDN	M	32
Forest Lake - Oxley	IRN	F	18
Forest Lake - Oxley	IRN	M	49
Forest Lake - Oxley	IRQ	F	9
Forest Lake - Oxley	IRQ	M	19
Forest Lake - Oxley	IRL	F	32
Forest Lake - Oxley	IRL	M	90
Forest Lake - Oxley	ITA	F	10
Forest Lake - Oxley	ITA	M	28
Forest Lake - Oxley	JPN	F	25
Forest Lake - Oxley	JPN	M	21
Forest Lake - Oxley	LBN	F	5
Forest Lake - Oxley	LBN	M	8
Forest Lake - Oxley	MYS	F	77
Forest Lake - Oxley	MYS	M	69
Forest Lake - Oxley	MLT	F	3
Forest Lake - Oxley	MLT	M	10
Forest Lake - Oxley	NLD	F	29
Forest Lake - Oxley	NLD	M	57
Forest Lake - Oxley	NZL	F	1026
Forest Lake - Oxley	NZL	M	1770
Forest Lake - Oxley	PAK	F	4
Forest Lake - Oxley	PAK	M	33
Forest Lake - Oxley	PHL	F	232
Forest Lake - Oxley	PHL	M	178
Forest Lake - Oxley	POL	F	16
Forest Lake - Oxley	POL	M	32
Forest Lake - Oxley	SGP	F	32
Forest Lake - Oxley	SGP	M	28
Forest Lake - Oxley	ZAF	F	200
Forest Lake - Oxley	ZAF	M	279
Forest Lake - Oxley	KOR	F	40
Forest Lake - Oxley	KOR	M	69
Forest Lake - Oxley	LKA	F	63
Forest Lake - Oxley	LKA	M	88
Forest Lake - Oxley	THA	F	37
Forest Lake - Oxley	THA	M	21
Forest Lake - Oxley	TUR	F	3
Forest Lake - Oxley	TUR	M	8
Forest Lake - Oxley	GBR	F	622
Forest Lake - Oxley	GBR	M	1242
Forest Lake - Oxley	USA	F	57
Forest Lake - Oxley	USA	M	74
Forest Lake - Oxley	VNM	F	615
Forest Lake - Oxley	VNM	M	633
Forest Lake - Oxley	ZWE	F	54
Forest Lake - Oxley	ZWE	M	84
Ipswich Hinterland		F	380
Ipswich Hinterland		M	432
Ipswich Hinterland	AUS	F	6962
Ipswich Hinterland	AUS	M	8546
Ipswich Hinterland	CAN	F	14
Ipswich Hinterland	CAN	M	19
Ipswich Hinterland	CHN	F	14
Ipswich Hinterland	CHN	M	18
Ipswich Hinterland	HRV	M	3
Ipswich Hinterland	FJI	F	15
Ipswich Hinterland	FJI	M	18
Ipswich Hinterland	DEU	F	33
Ipswich Hinterland	DEU	M	31
Ipswich Hinterland	GRC	M	3
Ipswich Hinterland	HKG	F	15
Ipswich Hinterland	HKG	M	11
Ipswich Hinterland	IND	F	25
Ipswich Hinterland	IND	M	62
Ipswich Hinterland	IDN	F	8
Ipswich Hinterland	IDN	M	3
Ipswich Hinterland	IRN	F	5
Ipswich Hinterland	IRN	M	7
Ipswich Hinterland	IRQ	M	4
Ipswich Hinterland	IRL	F	11
Ipswich Hinterland	IRL	M	14
Ipswich Hinterland	ITA	F	7
Ipswich Hinterland	ITA	M	11
Ipswich Hinterland	JPN	F	13
Ipswich Hinterland	JPN	M	11
Ipswich Hinterland	LBN	M	3
Ipswich Hinterland	MYS	F	31
Ipswich Hinterland	MYS	M	36
Ipswich Hinterland	MLT	M	4
Ipswich Hinterland	NLD	F	13
Ipswich Hinterland	NLD	M	26
Ipswich Hinterland	NZL	F	219
Ipswich Hinterland	NZL	M	288
Ipswich Hinterland	PAK	F	6
Ipswich Hinterland	PAK	M	3
Ipswich Hinterland	PHL	F	54
Ipswich Hinterland	PHL	M	30
Ipswich Hinterland	POL	F	3
Ipswich Hinterland	POL	M	8
Ipswich Hinterland	SGP	M	14
Ipswich Hinterland	ZAF	F	42
Ipswich Hinterland	ZAF	M	55
Ipswich Hinterland	KOR	F	48
Ipswich Hinterland	KOR	M	46
Ipswich Hinterland	LKA	F	8
Ipswich Hinterland	LKA	M	12
Ipswich Hinterland	THA	F	12
Ipswich Hinterland	THA	M	3
Ipswich Hinterland	TUR	F	3
Ipswich Hinterland	GBR	F	276
Ipswich Hinterland	GBR	M	379
Ipswich Hinterland	USA	F	25
Ipswich Hinterland	USA	M	41
Ipswich Hinterland	VNM	F	44
Ipswich Hinterland	VNM	M	43
Ipswich Hinterland	ZWE	F	18
Ipswich Hinterland	ZWE	M	21
Ipswich Inner		F	732
Ipswich Inner		M	984
Ipswich Inner	AUS	F	15121
Ipswich Inner	AUS	M	12180
Ipswich Inner	CAN	F	40
Ipswich Inner	CAN	M	17
Ipswich Inner	CHN	F	232
Ipswich Inner	CHN	M	212
Ipswich Inner	HRV	F	7
Ipswich Inner	HRV	M	4
Ipswich Inner	EGY	F	3
Ipswich Inner	EGY	M	4
Ipswich Inner	FJI	F	75
Ipswich Inner	FJI	M	75
Ipswich Inner	MKD	F	3
Ipswich Inner	DEU	F	64
Ipswich Inner	DEU	M	43
Ipswich Inner	GRC	F	3
Ipswich Inner	GRC	M	3
Ipswich Inner	HKG	F	21
Ipswich Inner	HKG	M	26
Ipswich Inner	IND	F	165
Ipswich Inner	IND	M	268
Ipswich Inner	IDN	F	19
Ipswich Inner	IDN	M	14
Ipswich Inner	IRN	F	10
Ipswich Inner	IRN	M	33
Ipswich Inner	IRQ	M	8
Ipswich Inner	IRL	F	43
Ipswich Inner	IRL	M	39
Ipswich Inner	ITA	F	8
Ipswich Inner	ITA	M	10
Ipswich Inner	JPN	F	21
Ipswich Inner	JPN	M	12
Ipswich Inner	LBN	F	8
Ipswich Inner	LBN	M	3
Ipswich Inner	MYS	F	80
Ipswich Inner	MYS	M	60
Ipswich Inner	MLT	F	3
Ipswich Inner	MLT	M	4
Ipswich Inner	NLD	F	46
Ipswich Inner	NLD	M	43
Ipswich Inner	NZL	F	807
Ipswich Inner	NZL	M	843
Ipswich Inner	PAK	F	3
Ipswich Inner	PAK	M	27
Ipswich Inner	PHL	F	188
Ipswich Inner	PHL	M	98
Ipswich Inner	POL	F	10
Ipswich Inner	POL	M	12
Ipswich Inner	SGP	F	26
Ipswich Inner	SGP	M	20
Ipswich Inner	ZAF	F	135
Ipswich Inner	ZAF	M	134
Ipswich Inner	KOR	F	38
Ipswich Inner	KOR	M	27
Ipswich Inner	LKA	F	43
Ipswich Inner	LKA	M	50
Ipswich Inner	THA	F	37
Ipswich Inner	THA	M	6
Ipswich Inner	TUR	M	8
Ipswich Inner	GBR	F	752
