SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Dubbo	Owner managers of incorporated enterprises	157500	F	47
Dubbo	Owner managers of incorporated enterprises	157500	M	107
Dubbo	Owner managers of incorporated enterprises	Inf	F	39
Dubbo	Owner managers of incorporated enterprises	Inf	M	119
Dubbo	Owner managers of unincorporated enterprises	0	F	19
Dubbo	Owner managers of unincorporated enterprises	0	M	41
Dubbo	Owner managers of unincorporated enterprises	7875	F	19
Dubbo	Owner managers of unincorporated enterprises	7875	M	36
Dubbo	Owner managers of unincorporated enterprises	15750	F	85
Dubbo	Owner managers of unincorporated enterprises	15750	M	81
Dubbo	Owner managers of unincorporated enterprises	21000	F	103
Dubbo	Owner managers of unincorporated enterprises	21000	M	106
Dubbo	Owner managers of unincorporated enterprises	26250	F	114
Dubbo	Owner managers of unincorporated enterprises	26250	M	150
Dubbo	Owner managers of unincorporated enterprises	34125	F	148
Dubbo	Owner managers of unincorporated enterprises	34125	M	199
Dubbo	Owner managers of unincorporated enterprises	42000	F	119
Dubbo	Owner managers of unincorporated enterprises	42000	M	221
Dubbo	Owner managers of unincorporated enterprises	52500	F	125
Dubbo	Owner managers of unincorporated enterprises	52500	M	243
Dubbo	Owner managers of unincorporated enterprises	65625	F	104
Dubbo	Owner managers of unincorporated enterprises	65625	M	235
Dubbo	Owner managers of unincorporated enterprises	78750	F	51
Dubbo	Owner managers of unincorporated enterprises	78750	M	133
Dubbo	Owner managers of unincorporated enterprises	91875	F	54
Dubbo	Owner managers of unincorporated enterprises	91875	M	129
Dubbo	Owner managers of unincorporated enterprises	105000	F	22
Dubbo	Owner managers of unincorporated enterprises	105000	M	105
Dubbo	Owner managers of unincorporated enterprises	157500	F	37
Dubbo	Owner managers of unincorporated enterprises	157500	M	85
Dubbo	Owner managers of unincorporated enterprises	Inf	F	49
Dubbo	Owner managers of unincorporated enterprises	Inf	M	104
Dubbo	Status in employment not stated	0	F	4
Dubbo	Status in employment not stated	7875	F	15
Dubbo	Status in employment not stated	7875	M	7
Dubbo	Status in employment not stated	15750	F	12
Dubbo	Status in employment not stated	15750	M	14
Dubbo	Status in employment not stated	21000	F	9
Dubbo	Status in employment not stated	21000	M	19
Dubbo	Status in employment not stated	26250	F	13
Dubbo	Status in employment not stated	26250	M	20
Dubbo	Status in employment not stated	34125	F	23
Dubbo	Status in employment not stated	34125	M	28
Dubbo	Status in employment not stated	42000	F	11
Dubbo	Status in employment not stated	42000	M	25
Dubbo	Status in employment not stated	52500	F	15
Dubbo	Status in employment not stated	52500	M	34
Dubbo	Status in employment not stated	65625	F	20
Dubbo	Status in employment not stated	65625	M	24
Dubbo	Status in employment not stated	78750	F	12
Dubbo	Status in employment not stated	78750	M	10
Dubbo	Status in employment not stated	91875	F	4
Dubbo	Status in employment not stated	91875	M	14
Dubbo	Status in employment not stated	105000	F	3
Dubbo	Status in employment not stated	105000	M	5
Dubbo	Status in employment not stated	157500	F	7
Dubbo	Status in employment not stated	157500	M	9
Dubbo	Status in employment not stated	Inf	F	6
Dubbo	Status in employment not stated	Inf	M	3
Lower Hunter	Contributing family workers	0	F	79
Lower Hunter	Contributing family workers	0	M	56
Lower Hunter	Contributing family workers	7875	F	34
Lower Hunter	Contributing family workers	7875	M	13
Lower Hunter	Contributing family workers	15750	F	56
Lower Hunter	Contributing family workers	15750	M	38
Lower Hunter	Contributing family workers	21000	F	43
Lower Hunter	Contributing family workers	21000	M	34
Lower Hunter	Contributing family workers	26250	F	31
Lower Hunter	Contributing family workers	26250	M	30
Lower Hunter	Contributing family workers	34125	F	18
Lower Hunter	Contributing family workers	34125	M	28
Lower Hunter	Contributing family workers	42000	F	30
Lower Hunter	Contributing family workers	42000	M	17
Lower Hunter	Contributing family workers	52500	F	3
Lower Hunter	Contributing family workers	52500	M	18
Lower Hunter	Contributing family workers	65625	F	9
Lower Hunter	Contributing family workers	65625	M	30
Lower Hunter	Contributing family workers	78750	F	12
Lower Hunter	Contributing family workers	78750	M	17
Lower Hunter	Contributing family workers	91875	F	12
Lower Hunter	Contributing family workers	91875	M	22
Lower Hunter	Contributing family workers	105000	M	4
Lower Hunter	Contributing family workers	157500	F	6
Lower Hunter	Contributing family workers	157500	M	6
Lower Hunter	Contributing family workers	Inf	F	9
Lower Hunter	Contributing family workers	Inf	M	14
Lower Hunter	Employee	0	F	49
Lower Hunter	Employee	0	M	46
Lower Hunter	Employee	7875	F	714
Lower Hunter	Employee	7875	M	378
Lower Hunter	Employee	15750	F	818
Lower Hunter	Employee	15750	M	274
Lower Hunter	Employee	21000	F	956
Lower Hunter	Employee	21000	M	282
Lower Hunter	Employee	26250	F	1099
Lower Hunter	Employee	26250	M	400
Lower Hunter	Employee	34125	F	1708
Lower Hunter	Employee	34125	M	724
Lower Hunter	Employee	42000	F	1760
Lower Hunter	Employee	42000	M	1159
Lower Hunter	Employee	52500	F	1458
Lower Hunter	Employee	52500	M	1511
Lower Hunter	Employee	65625	F	1274
Lower Hunter	Employee	65625	M	1748
Lower Hunter	Employee	78750	F	686
Lower Hunter	Employee	78750	M	1476
Lower Hunter	Employee	91875	F	581
Lower Hunter	Employee	91875	M	1488
Lower Hunter	Employee	105000	F	429
Lower Hunter	Employee	105000	M	1378
Lower Hunter	Employee	157500	F	487
Lower Hunter	Employee	157500	M	3394
Lower Hunter	Employee	Inf	F	100
Lower Hunter	Employee	Inf	M	1114
Lower Hunter	Owner managers of incorporated enterprises	0	F	6
Lower Hunter	Owner managers of incorporated enterprises	0	M	6
Lower Hunter	Owner managers of incorporated enterprises	7875	F	12
Lower Hunter	Owner managers of incorporated enterprises	7875	M	5
Lower Hunter	Owner managers of incorporated enterprises	15750	F	36
Lower Hunter	Owner managers of incorporated enterprises	15750	M	17
Lower Hunter	Owner managers of incorporated enterprises	21000	F	30
Lower Hunter	Owner managers of incorporated enterprises	21000	M	40
Lower Hunter	Owner managers of incorporated enterprises	26250	F	30
Lower Hunter	Owner managers of incorporated enterprises	26250	M	24
Lower Hunter	Owner managers of incorporated enterprises	34125	F	68
Lower Hunter	Owner managers of incorporated enterprises	34125	M	81
Lower Hunter	Owner managers of incorporated enterprises	42000	F	46
Lower Hunter	Owner managers of incorporated enterprises	42000	M	72
Lower Hunter	Owner managers of incorporated enterprises	52500	F	66
Lower Hunter	Owner managers of incorporated enterprises	52500	M	88
Lower Hunter	Owner managers of incorporated enterprises	65625	F	65
Lower Hunter	Owner managers of incorporated enterprises	65625	M	160
Lower Hunter	Owner managers of incorporated enterprises	78750	F	46
Lower Hunter	Owner managers of incorporated enterprises	78750	M	103
Lower Hunter	Owner managers of incorporated enterprises	91875	F	44
Lower Hunter	Owner managers of incorporated enterprises	91875	M	123
Lower Hunter	Owner managers of incorporated enterprises	105000	F	22
Lower Hunter	Owner managers of incorporated enterprises	105000	M	72
Lower Hunter	Owner managers of incorporated enterprises	157500	F	35
Lower Hunter	Owner managers of incorporated enterprises	157500	M	119
Lower Hunter	Owner managers of incorporated enterprises	Inf	F	38
Lower Hunter	Owner managers of incorporated enterprises	Inf	M	133
Lower Hunter	Owner managers of unincorporated enterprises	0	F	16
Lower Hunter	Owner managers of unincorporated enterprises	0	M	15
Lower Hunter	Owner managers of unincorporated enterprises	7875	F	45
Lower Hunter	Owner managers of unincorporated enterprises	7875	M	20
Lower Hunter	Owner managers of unincorporated enterprises	15750	F	90
Lower Hunter	Owner managers of unincorporated enterprises	15750	M	64
Lower Hunter	Owner managers of unincorporated enterprises	21000	F	89
Lower Hunter	Owner managers of unincorporated enterprises	21000	M	64
Lower Hunter	Owner managers of unincorporated enterprises	26250	F	91
Lower Hunter	Owner managers of unincorporated enterprises	26250	M	91
Lower Hunter	Owner managers of unincorporated enterprises	34125	F	103
Lower Hunter	Owner managers of unincorporated enterprises	34125	M	123
Lower Hunter	Owner managers of unincorporated enterprises	42000	F	102
Lower Hunter	Owner managers of unincorporated enterprises	42000	M	124
Lower Hunter	Owner managers of unincorporated enterprises	52500	F	93
Lower Hunter	Owner managers of unincorporated enterprises	52500	M	141
Lower Hunter	Owner managers of unincorporated enterprises	65625	F	70
Lower Hunter	Owner managers of unincorporated enterprises	65625	M	153
Lower Hunter	Owner managers of unincorporated enterprises	78750	F	38
Lower Hunter	Owner managers of unincorporated enterprises	78750	M	81
Lower Hunter	Owner managers of unincorporated enterprises	91875	F	33
Lower Hunter	Owner managers of unincorporated enterprises	91875	M	67
Lower Hunter	Owner managers of unincorporated enterprises	105000	F	11
Lower Hunter	Owner managers of unincorporated enterprises	105000	M	36
Lower Hunter	Owner managers of unincorporated enterprises	157500	F	14
Lower Hunter	Owner managers of unincorporated enterprises	157500	M	47
Lower Hunter	Owner managers of unincorporated enterprises	Inf	F	18
Lower Hunter	Owner managers of unincorporated enterprises	Inf	M	48
Lower Hunter	Status in employment not stated	0	F	5
Lower Hunter	Status in employment not stated	7875	F	8
Lower Hunter	Status in employment not stated	7875	M	7
Lower Hunter	Status in employment not stated	15750	F	15
Lower Hunter	Status in employment not stated	15750	M	12
Lower Hunter	Status in employment not stated	21000	F	17
Lower Hunter	Status in employment not stated	21000	M	5
Lower Hunter	Status in employment not stated	26250	F	24
Lower Hunter	Status in employment not stated	26250	M	11
Lower Hunter	Status in employment not stated	34125	F	12
Lower Hunter	Status in employment not stated	34125	M	15
Lower Hunter	Status in employment not stated	42000	F	22
Lower Hunter	Status in employment not stated	42000	M	27
Lower Hunter	Status in employment not stated	52500	F	19
Lower Hunter	Status in employment not stated	52500	M	24
Lower Hunter	Status in employment not stated	65625	F	11
Lower Hunter	Status in employment not stated	65625	M	19
Lower Hunter	Status in employment not stated	78750	F	4
Lower Hunter	Status in employment not stated	78750	M	14
Lower Hunter	Status in employment not stated	91875	F	3
Lower Hunter	Status in employment not stated	91875	M	21
Lower Hunter	Status in employment not stated	105000	F	3
Lower Hunter	Status in employment not stated	105000	M	11
Lower Hunter	Status in employment not stated	157500	F	3
Lower Hunter	Status in employment not stated	157500	M	19
Lower Hunter	Status in employment not stated	Inf	M	7
Maitland	Contributing family workers	0	F	56
Maitland	Contributing family workers	0	M	37
Maitland	Contributing family workers	7875	F	19
Maitland	Contributing family workers	7875	M	9
Maitland	Contributing family workers	15750	F	23
Maitland	Contributing family workers	15750	M	13
Maitland	Contributing family workers	21000	F	17
Maitland	Contributing family workers	21000	M	10
Maitland	Contributing family workers	26250	F	26
Maitland	Contributing family workers	26250	M	8
Maitland	Contributing family workers	34125	F	9
Maitland	Contributing family workers	34125	M	10
Maitland	Contributing family workers	42000	F	8
Maitland	Contributing family workers	42000	M	8
Maitland	Contributing family workers	52500	F	9
Maitland	Contributing family workers	52500	M	12
Maitland	Contributing family workers	65625	F	7
Maitland	Contributing family workers	65625	M	9
Maitland	Contributing family workers	78750	F	4
Maitland	Contributing family workers	91875	F	3
Maitland	Contributing family workers	91875	M	4
Maitland	Contributing family workers	105000	F	4
Maitland	Contributing family workers	105000	M	3
Maitland	Contributing family workers	157500	F	3
Maitland	Contributing family workers	157500	M	5
Maitland	Contributing family workers	Inf	F	3
Maitland	Contributing family workers	Inf	M	4
Maitland	Employee	0	F	48
Maitland	Employee	0	M	24
Maitland	Employee	7875	F	700
Maitland	Employee	7875	M	453
Maitland	Employee	15750	F	701
Maitland	Employee	15750	M	303
Maitland	Employee	21000	F	849
Maitland	Employee	21000	M	305
Maitland	Employee	26250	F	907
Maitland	Employee	26250	M	367
Maitland	Employee	34125	F	1532
Maitland	Employee	34125	M	570
Maitland	Employee	42000	F	1792
Maitland	Employee	42000	M	961
Maitland	Employee	52500	F	1749
Maitland	Employee	52500	M	1483
Maitland	Employee	65625	F	1453
Maitland	Employee	65625	M	1579
Maitland	Employee	78750	F	893
Maitland	Employee	78750	M	1150
Maitland	Employee	91875	F	676
Maitland	Employee	91875	M	922
Maitland	Employee	105000	F	458
Maitland	Employee	105000	M	702
Maitland	Employee	157500	F	405
Maitland	Employee	157500	M	969
Maitland	Employee	Inf	F	98
Maitland	Employee	Inf	M	382
Maitland	Owner managers of incorporated enterprises	0	F	3
Maitland	Owner managers of incorporated enterprises	0	M	5
Maitland	Owner managers of incorporated enterprises	7875	F	9
Maitland	Owner managers of incorporated enterprises	7875	M	5
Maitland	Owner managers of incorporated enterprises	15750	F	17
Maitland	Owner managers of incorporated enterprises	15750	M	11
Maitland	Owner managers of incorporated enterprises	21000	F	20
Maitland	Owner managers of incorporated enterprises	21000	M	24
Maitland	Owner managers of incorporated enterprises	26250	F	26
Maitland	Owner managers of incorporated enterprises	26250	M	28
Maitland	Owner managers of incorporated enterprises	34125	F	53
Maitland	Owner managers of incorporated enterprises	34125	M	61
Maitland	Owner managers of incorporated enterprises	42000	F	50
Maitland	Owner managers of incorporated enterprises	42000	M	87
Maitland	Owner managers of incorporated enterprises	52500	F	56
Maitland	Owner managers of incorporated enterprises	52500	M	102
Maitland	Owner managers of incorporated enterprises	65625	F	55
Maitland	Owner managers of incorporated enterprises	65625	M	163
Maitland	Owner managers of incorporated enterprises	78750	F	40
Maitland	Owner managers of incorporated enterprises	78750	M	111
Maitland	Owner managers of incorporated enterprises	91875	F	46
Maitland	Owner managers of incorporated enterprises	91875	M	126
Maitland	Owner managers of incorporated enterprises	105000	F	21
Maitland	Owner managers of incorporated enterprises	105000	M	76
Maitland	Owner managers of incorporated enterprises	157500	F	42
Maitland	Owner managers of incorporated enterprises	157500	M	113
Maitland	Owner managers of incorporated enterprises	Inf	F	39
Maitland	Owner managers of incorporated enterprises	Inf	M	139
Maitland	Owner managers of unincorporated enterprises	0	F	9
Maitland	Owner managers of unincorporated enterprises	0	M	8
Maitland	Owner managers of unincorporated enterprises	7875	F	49
Maitland	Owner managers of unincorporated enterprises	7875	M	17
Maitland	Owner managers of unincorporated enterprises	15750	F	87
Maitland	Owner managers of unincorporated enterprises	15750	M	42
Maitland	Owner managers of unincorporated enterprises	21000	F	72
Maitland	Owner managers of unincorporated enterprises	21000	M	38
Maitland	Owner managers of unincorporated enterprises	26250	F	80
Maitland	Owner managers of unincorporated enterprises	26250	M	48
Maitland	Owner managers of unincorporated enterprises	34125	F	112
Maitland	Owner managers of unincorporated enterprises	34125	M	85
Maitland	Owner managers of unincorporated enterprises	42000	F	89
Maitland	Owner managers of unincorporated enterprises	42000	M	78
Maitland	Owner managers of unincorporated enterprises	52500	F	78
Maitland	Owner managers of unincorporated enterprises	52500	M	121
Maitland	Owner managers of unincorporated enterprises	65625	F	59
Maitland	Owner managers of unincorporated enterprises	65625	M	89
Maitland	Owner managers of unincorporated enterprises	78750	F	47
Maitland	Owner managers of unincorporated enterprises	78750	M	85
Maitland	Owner managers of unincorporated enterprises	91875	F	18
Maitland	Owner managers of unincorporated enterprises	91875	M	42
Maitland	Owner managers of unincorporated enterprises	105000	F	9
Maitland	Owner managers of unincorporated enterprises	105000	M	39
Maitland	Owner managers of unincorporated enterprises	157500	F	20
Maitland	Owner managers of unincorporated enterprises	157500	M	46
Maitland	Owner managers of unincorporated enterprises	Inf	F	18
Maitland	Owner managers of unincorporated enterprises	Inf	M	52
Maitland	Status in employment not stated	7875	F	6
Maitland	Status in employment not stated	7875	M	7
Maitland	Status in employment not stated	15750	F	12
Maitland	Status in employment not stated	15750	M	3
Maitland	Status in employment not stated	21000	F	18
Maitland	Status in employment not stated	21000	M	5
Maitland	Status in employment not stated	26250	F	14
Maitland	Status in employment not stated	26250	M	5
Maitland	Status in employment not stated	34125	F	11
Maitland	Status in employment not stated	34125	M	3
Maitland	Status in employment not stated	42000	F	10
Maitland	Status in employment not stated	42000	M	12
Maitland	Status in employment not stated	52500	F	10
Maitland	Status in employment not stated	52500	M	17
Maitland	Status in employment not stated	65625	F	14
Maitland	Status in employment not stated	65625	M	15
Maitland	Status in employment not stated	78750	F	6
Maitland	Status in employment not stated	78750	M	4
Maitland	Status in employment not stated	91875	F	8
Maitland	Status in employment not stated	91875	M	10
Maitland	Status in employment not stated	105000	M	7
Maitland	Status in employment not stated	157500	F	5
Maitland	Status in employment not stated	157500	M	3
Maitland	Status in employment not stated	Inf	F	3
Maitland	Status in employment not stated	Inf	M	3
Port Stephens	Contributing family workers	0	F	31
Port Stephens	Contributing family workers	0	M	29
Port Stephens	Contributing family workers	7875	F	22
Port Stephens	Contributing family workers	7875	M	19
Port Stephens	Contributing family workers	15750	F	29
Port Stephens	Contributing family workers	15750	M	22
Port Stephens	Contributing family workers	21000	F	29
Port Stephens	Contributing family workers	21000	M	22
Port Stephens	Contributing family workers	26250	F	14
Port Stephens	Contributing family workers	26250	M	14
Port Stephens	Contributing family workers	34125	F	30
Port Stephens	Contributing family workers	34125	M	23
Port Stephens	Contributing family workers	42000	F	8
Port Stephens	Contributing family workers	42000	M	12
Port Stephens	Contributing family workers	52500	F	9
Port Stephens	Contributing family workers	52500	M	11
Port Stephens	Contributing family workers	65625	F	11
Port Stephens	Contributing family workers	65625	M	10
Port Stephens	Contributing family workers	78750	F	3
Port Stephens	Contributing family workers	78750	M	6
Port Stephens	Contributing family workers	91875	F	4
Port Stephens	Contributing family workers	91875	M	5
Port Stephens	Contributing family workers	157500	F	3
Port Stephens	Contributing family workers	157500	M	12
Port Stephens	Contributing family workers	Inf	M	5
Port Stephens	Employee	0	F	48
Port Stephens	Employee	0	M	37
Port Stephens	Employee	7875	F	564
Port Stephens	Employee	7875	M	370
Port Stephens	Employee	15750	F	563
Port Stephens	Employee	15750	M	225
Port Stephens	Employee	21000	F	700
Port Stephens	Employee	21000	M	284
Port Stephens	Employee	26250	F	891
Port Stephens	Employee	26250	M	377
Port Stephens	Employee	34125	F	1281
Port Stephens	Employee	34125	M	629
Port Stephens	Employee	42000	F	1379
Port Stephens	Employee	42000	M	934
Port Stephens	Employee	52500	F	1217
Port Stephens	Employee	52500	M	1439
Port Stephens	Employee	65625	F	1056
Port Stephens	Employee	65625	M	1878
Port Stephens	Employee	78750	F	588
Port Stephens	Employee	78750	M	1638
Port Stephens	Employee	91875	F	460
Port Stephens	Employee	91875	M	1649
Port Stephens	Employee	105000	F	283
Port Stephens	Employee	105000	M	1281
Port Stephens	Employee	157500	F	261
Port Stephens	Employee	157500	M	1624
Port Stephens	Employee	Inf	F	80
Port Stephens	Employee	Inf	M	460
Port Stephens	Owner managers of incorporated enterprises	0	F	3
Port Stephens	Owner managers of incorporated enterprises	0	M	5
Port Stephens	Owner managers of incorporated enterprises	7875	F	8
Port Stephens	Owner managers of incorporated enterprises	7875	M	8
Port Stephens	Owner managers of incorporated enterprises	15750	F	25
Port Stephens	Owner managers of incorporated enterprises	15750	M	20
Port Stephens	Owner managers of incorporated enterprises	21000	F	27
Port Stephens	Owner managers of incorporated enterprises	21000	M	26
Port Stephens	Owner managers of incorporated enterprises	26250	F	36
Port Stephens	Owner managers of incorporated enterprises	26250	M	41
Port Stephens	Owner managers of incorporated enterprises	34125	F	64
Port Stephens	Owner managers of incorporated enterprises	34125	M	84
Port Stephens	Owner managers of incorporated enterprises	42000	F	62
Port Stephens	Owner managers of incorporated enterprises	42000	M	103
Port Stephens	Owner managers of incorporated enterprises	52500	F	65
Port Stephens	Owner managers of incorporated enterprises	52500	M	128
Port Stephens	Owner managers of incorporated enterprises	65625	F	69
Port Stephens	Owner managers of incorporated enterprises	65625	M	174
Port Stephens	Owner managers of incorporated enterprises	78750	F	27
Port Stephens	Owner managers of incorporated enterprises	78750	M	108
Port Stephens	Owner managers of incorporated enterprises	91875	F	43
Port Stephens	Owner managers of incorporated enterprises	91875	M	88
Port Stephens	Owner managers of incorporated enterprises	105000	F	19
Port Stephens	Owner managers of incorporated enterprises	105000	M	59
Port Stephens	Owner managers of incorporated enterprises	157500	F	29
Port Stephens	Owner managers of incorporated enterprises	157500	M	105
Port Stephens	Owner managers of incorporated enterprises	Inf	F	30
Port Stephens	Owner managers of incorporated enterprises	Inf	M	101
Port Stephens	Owner managers of unincorporated enterprises	0	F	20
Port Stephens	Owner managers of unincorporated enterprises	0	M	9
Port Stephens	Owner managers of unincorporated enterprises	7875	F	31
Port Stephens	Owner managers of unincorporated enterprises	7875	M	13
Port Stephens	Owner managers of unincorporated enterprises	15750	F	84
Port Stephens	Owner managers of unincorporated enterprises	15750	M	35
Port Stephens	Owner managers of unincorporated enterprises	21000	F	92
Port Stephens	Owner managers of unincorporated enterprises	21000	M	65
Port Stephens	Owner managers of unincorporated enterprises	26250	F	88
Port Stephens	Owner managers of unincorporated enterprises	26250	M	84
Port Stephens	Owner managers of unincorporated enterprises	34125	F	137
Port Stephens	Owner managers of unincorporated enterprises	34125	M	107
Port Stephens	Owner managers of unincorporated enterprises	42000	F	100
Port Stephens	Owner managers of unincorporated enterprises	42000	M	124
Port Stephens	Owner managers of unincorporated enterprises	52500	F	95
Port Stephens	Owner managers of unincorporated enterprises	52500	M	138
Port Stephens	Owner managers of unincorporated enterprises	65625	F	77
Port Stephens	Owner managers of unincorporated enterprises	65625	M	150
Port Stephens	Owner managers of unincorporated enterprises	78750	F	37
Port Stephens	Owner managers of unincorporated enterprises	78750	M	88
Port Stephens	Owner managers of unincorporated enterprises	91875	F	25
Port Stephens	Owner managers of unincorporated enterprises	91875	M	67
Port Stephens	Owner managers of unincorporated enterprises	105000	F	17
Port Stephens	Owner managers of unincorporated enterprises	105000	M	38
Port Stephens	Owner managers of unincorporated enterprises	157500	F	17
Port Stephens	Owner managers of unincorporated enterprises	157500	M	43
Port Stephens	Owner managers of unincorporated enterprises	Inf	F	13
Port Stephens	Owner managers of unincorporated enterprises	Inf	M	48
Port Stephens	Status in employment not stated	0	F	3
Port Stephens	Status in employment not stated	7875	F	9
Port Stephens	Status in employment not stated	15750	F	14
Port Stephens	Status in employment not stated	15750	M	14
Port Stephens	Status in employment not stated	21000	F	6
Port Stephens	Status in employment not stated	21000	M	10
Port Stephens	Status in employment not stated	26250	F	13
Port Stephens	Status in employment not stated	26250	M	17
Port Stephens	Status in employment not stated	34125	F	18
Port Stephens	Status in employment not stated	34125	M	14
Port Stephens	Status in employment not stated	42000	F	11
Port Stephens	Status in employment not stated	42000	M	15
Port Stephens	Status in employment not stated	52500	F	10
Port Stephens	Status in employment not stated	52500	M	15
Port Stephens	Status in employment not stated	65625	F	8
Port Stephens	Status in employment not stated	65625	M	19
Port Stephens	Status in employment not stated	78750	F	6
Port Stephens	Status in employment not stated	78750	M	12
Port Stephens	Status in employment not stated	91875	M	5
Port Stephens	Status in employment not stated	105000	M	6
Port Stephens	Status in employment not stated	Inf	M	5
Upper Hunter	Contributing family workers	0	F	41
Upper Hunter	Contributing family workers	0	M	26
Upper Hunter	Contributing family workers	7875	F	18
Upper Hunter	Contributing family workers	7875	M	9
Upper Hunter	Contributing family workers	15750	F	34
Upper Hunter	Contributing family workers	15750	M	25
Upper Hunter	Contributing family workers	21000	F	28
Upper Hunter	Contributing family workers	21000	M	21
Upper Hunter	Contributing family workers	26250	F	14
Upper Hunter	Contributing family workers	26250	M	19
Upper Hunter	Contributing family workers	34125	F	19
Upper Hunter	Contributing family workers	34125	M	18
Upper Hunter	Contributing family workers	42000	F	7
Upper Hunter	Contributing family workers	42000	M	14
Upper Hunter	Contributing family workers	52500	F	4
Upper Hunter	Contributing family workers	52500	M	8
Upper Hunter	Contributing family workers	65625	F	10
Upper Hunter	Contributing family workers	65625	M	9
Upper Hunter	Contributing family workers	78750	F	7
Upper Hunter	Contributing family workers	78750	M	4
Upper Hunter	Contributing family workers	91875	M	6
Upper Hunter	Contributing family workers	105000	M	8
Upper Hunter	Contributing family workers	157500	F	3
Upper Hunter	Contributing family workers	157500	M	4
Upper Hunter	Contributing family workers	Inf	M	6
Upper Hunter	Employee	0	F	21
Upper Hunter	Employee	0	M	18
Upper Hunter	Employee	7875	F	256
Upper Hunter	Employee	7875	M	158
Upper Hunter	Employee	15750	F	310
Upper Hunter	Employee	15750	M	75
Upper Hunter	Employee	21000	F	344
Upper Hunter	Employee	21000	M	98
Upper Hunter	Employee	26250	F	402
Upper Hunter	Employee	26250	M	144
Upper Hunter	Employee	34125	F	660
Upper Hunter	Employee	34125	M	293
Upper Hunter	Employee	42000	F	772
Upper Hunter	Employee	42000	M	489
Upper Hunter	Employee	52500	F	772
Upper Hunter	Employee	52500	M	700
Upper Hunter	Employee	65625	F	539
Upper Hunter	Employee	65625	M	854
Upper Hunter	Employee	78750	F	318
Upper Hunter	Employee	78750	M	653
Upper Hunter	Employee	91875	F	270
Upper Hunter	Employee	91875	M	618
Upper Hunter	Employee	105000	F	222
Upper Hunter	Employee	105000	M	613
Upper Hunter	Employee	157500	F	226
Upper Hunter	Employee	157500	M	1763
Upper Hunter	Employee	Inf	F	61
Upper Hunter	Employee	Inf	M	564
Upper Hunter	Owner managers of incorporated enterprises	0	M	7
Upper Hunter	Owner managers of incorporated enterprises	15750	F	7
Upper Hunter	Owner managers of incorporated enterprises	15750	M	3
Upper Hunter	Owner managers of incorporated enterprises	21000	F	18
Upper Hunter	Owner managers of incorporated enterprises	21000	M	14
Upper Hunter	Owner managers of incorporated enterprises	26250	F	14
Upper Hunter	Owner managers of incorporated enterprises	26250	M	15
Upper Hunter	Owner managers of incorporated enterprises	34125	F	14
Upper Hunter	Owner managers of incorporated enterprises	34125	M	30
Upper Hunter	Owner managers of incorporated enterprises	42000	F	17
Upper Hunter	Owner managers of incorporated enterprises	42000	M	23
Upper Hunter	Owner managers of incorporated enterprises	52500	F	17
Upper Hunter	Owner managers of incorporated enterprises	52500	M	38
Upper Hunter	Owner managers of incorporated enterprises	65625	F	31
Upper Hunter	Owner managers of incorporated enterprises	65625	M	53
Upper Hunter	Owner managers of incorporated enterprises	78750	F	11
Upper Hunter	Owner managers of incorporated enterprises	78750	M	42
Upper Hunter	Owner managers of incorporated enterprises	91875	F	8
Upper Hunter	Owner managers of incorporated enterprises	91875	M	36
Upper Hunter	Owner managers of incorporated enterprises	105000	F	6
Upper Hunter	Owner managers of incorporated enterprises	105000	M	23
Upper Hunter	Owner managers of incorporated enterprises	157500	F	23
Upper Hunter	Owner managers of incorporated enterprises	157500	M	38
Upper Hunter	Owner managers of incorporated enterprises	Inf	F	15
Upper Hunter	Owner managers of incorporated enterprises	Inf	M	50
Upper Hunter	Owner managers of unincorporated enterprises	0	F	7
Upper Hunter	Owner managers of unincorporated enterprises	0	M	17
Upper Hunter	Owner managers of unincorporated enterprises	7875	F	19
Upper Hunter	Owner managers of unincorporated enterprises	7875	M	13
Upper Hunter	Owner managers of unincorporated enterprises	15750	F	36
Upper Hunter	Owner managers of unincorporated enterprises	15750	M	22
Upper Hunter	Owner managers of unincorporated enterprises	21000	F	59
Upper Hunter	Owner managers of unincorporated enterprises	21000	M	35
Upper Hunter	Owner managers of unincorporated enterprises	26250	F	47
Upper Hunter	Owner managers of unincorporated enterprises	26250	M	40
Upper Hunter	Owner managers of unincorporated enterprises	34125	F	60
Upper Hunter	Owner managers of unincorporated enterprises	34125	M	65
Upper Hunter	Owner managers of unincorporated enterprises	42000	F	43
Upper Hunter	Owner managers of unincorporated enterprises	42000	M	79
Upper Hunter	Owner managers of unincorporated enterprises	52500	F	33
Upper Hunter	Owner managers of unincorporated enterprises	52500	M	52
Upper Hunter	Owner managers of unincorporated enterprises	65625	F	30
Upper Hunter	Owner managers of unincorporated enterprises	65625	M	60
Upper Hunter	Owner managers of unincorporated enterprises	78750	F	26
Upper Hunter	Owner managers of unincorporated enterprises	78750	M	58
Upper Hunter	Owner managers of unincorporated enterprises	91875	F	8
Upper Hunter	Owner managers of unincorporated enterprises	91875	M	33
Upper Hunter	Owner managers of unincorporated enterprises	105000	F	11
Upper Hunter	Owner managers of unincorporated enterprises	105000	M	23
Upper Hunter	Owner managers of unincorporated enterprises	157500	F	12
Upper Hunter	Owner managers of unincorporated enterprises	157500	M	24
