SA3_NAME16	IncomeTotPersonal.max	workers
Port Adelaide - West	21000	1202
Port Adelaide - West	26250	1529
Port Adelaide - West	34125	2851
Port Adelaide - West	42000	4470
Port Adelaide - West	52500	6256
Port Adelaide - West	65625	6288
Port Adelaide - West	78750	4065
Port Adelaide - West	91875	3426
Port Adelaide - West	105000	2472
Port Adelaide - West	157500	3081
Port Adelaide - West	Inf	1066
West Torrens		542
West Torrens	0	204
West Torrens	7875	1142
West Torrens	15750	1443
West Torrens	21000	1574
West Torrens	26250	2116
West Torrens	34125	3420
West Torrens	42000	4650
West Torrens	52500	6379
West Torrens	65625	6818
West Torrens	78750	4506
West Torrens	91875	3596
West Torrens	105000	2449
West Torrens	157500	3184
West Torrens	Inf	1387
Barossa		212
Barossa	0	128
Barossa	7875	537
Barossa	15750	668
Barossa	21000	719
Barossa	26250	872
Barossa	34125	1337
Barossa	42000	1625
Barossa	52500	2020
Barossa	65625	2041
Barossa	78750	1330
Barossa	91875	966
Barossa	105000	564
Barossa	157500	637
Barossa	Inf	297
Lower North		174
Lower North	0	127
Lower North	7875	316
Lower North	15750	398
Lower North	21000	478
Lower North	26250	595
Lower North	34125	992
Lower North	42000	1230
Lower North	52500	1330
Lower North	65625	1140
Lower North	78750	666
Lower North	91875	562
Lower North	105000	338
Lower North	157500	364
Lower North	Inf	166
Mid North		186
Mid North	0	118
Mid North	7875	421
Mid North	15750	473
Mid North	21000	596
Mid North	26250	773
Mid North	34125	1038
Mid North	42000	1119
Mid North	52500	1267
Mid North	65625	1179
Mid North	78750	926
Mid North	91875	773
Mid North	105000	471
Mid North	157500	487
Mid North	Inf	226
Yorke Peninsula		134
Yorke Peninsula	0	114
Yorke Peninsula	7875	367
Yorke Peninsula	15750	428
Yorke Peninsula	21000	507
Yorke Peninsula	26250	660
Yorke Peninsula	34125	982
Yorke Peninsula	42000	1050
Yorke Peninsula	52500	1051
Yorke Peninsula	65625	987
Yorke Peninsula	78750	596
Yorke Peninsula	91875	492
Yorke Peninsula	105000	310
Yorke Peninsula	157500	296
Yorke Peninsula	Inf	142
Eyre Peninsula and South West		426
Eyre Peninsula and South West	0	226
Eyre Peninsula and South West	7875	886
Eyre Peninsula and South West	15750	1005
Eyre Peninsula and South West	21000	1152
Eyre Peninsula and South West	26250	1485
Eyre Peninsula and South West	34125	2200
Eyre Peninsula and South West	42000	2481
Eyre Peninsula and South West	52500	2828
Eyre Peninsula and South West	65625	2951
Eyre Peninsula and South West	78750	1987
Eyre Peninsula and South West	91875	1801
Eyre Peninsula and South West	105000	1251
Eyre Peninsula and South West	157500	1325
Eyre Peninsula and South West	Inf	581
Outback - North and East		258
Outback - North and East	0	85
Outback - North and East	7875	306
Outback - North and East	15750	472
Outback - North and East	21000	452
Outback - North and East	26250	593
Outback - North and East	34125	972
Outback - North and East	42000	1061
Outback - North and East	52500	1296
Outback - North and East	65625	1458
Outback - North and East	78750	1275
Outback - North and East	91875	1323
Outback - North and East	105000	1273
Outback - North and East	157500	2378
Outback - North and East	Inf	792
Fleurieu - Kangaroo Island		238
Fleurieu - Kangaroo Island	0	192
Fleurieu - Kangaroo Island	7875	700
Fleurieu - Kangaroo Island	15750	853
Fleurieu - Kangaroo Island	21000	1009
Fleurieu - Kangaroo Island	26250	1269
Fleurieu - Kangaroo Island	34125	1893
Fleurieu - Kangaroo Island	42000	1938
Fleurieu - Kangaroo Island	52500	1888
Fleurieu - Kangaroo Island	65625	1699
Fleurieu - Kangaroo Island	78750	957
Fleurieu - Kangaroo Island	91875	636
Fleurieu - Kangaroo Island	105000	436
Fleurieu - Kangaroo Island	157500	484
Fleurieu - Kangaroo Island	Inf	212
Limestone Coast		489
Limestone Coast	0	365
Limestone Coast	7875	1146
Limestone Coast	15750	1258
Limestone Coast	21000	1389
Limestone Coast	26250	1954
Limestone Coast	34125	3070
Limestone Coast	42000	3843
Limestone Coast	52500	4237
Limestone Coast	65625	3974
Limestone Coast	78750	2322
Limestone Coast	91875	1712
Limestone Coast	105000	1045
Limestone Coast	157500	1148
Limestone Coast	Inf	548
Murray and Mallee		494
Murray and Mallee	0	366
Murray and Mallee	7875	1017
Murray and Mallee	15750	1326
Murray and Mallee	21000	1526
Murray and Mallee	26250	1924
Murray and Mallee	34125	3256
Murray and Mallee	42000	4227
Murray and Mallee	52500	4397
Murray and Mallee	65625	3668
Murray and Mallee	78750	2022
Murray and Mallee	91875	1370
Murray and Mallee	105000	862
Murray and Mallee	157500	823
Murray and Mallee	Inf	419
Migratory - Offshore - Shipping (SA)	0	4
Migratory - Offshore - Shipping (SA)	34125	4
Migratory - Offshore - Shipping (SA)	42000	3
Migratory - Offshore - Shipping (SA)	52500	3
Migratory - Offshore - Shipping (SA)	65625	4
Migratory - Offshore - Shipping (SA)	78750	4
Migratory - Offshore - Shipping (SA)	91875	3
Migratory - Offshore - Shipping (SA)	105000	7
Migratory - Offshore - Shipping (SA)	157500	22
Migratory - Offshore - Shipping (SA)	Inf	15
No usual address (SA)		587
No usual address (SA)	0	294
No usual address (SA)	7875	1081
No usual address (SA)	15750	1914
No usual address (SA)	21000	2250
No usual address (SA)	26250	2728
No usual address (SA)	34125	3932
No usual address (SA)	42000	4202
No usual address (SA)	52500	4601
No usual address (SA)	65625	4697
No usual address (SA)	78750	2927
No usual address (SA)	91875	2077
No usual address (SA)	105000	1134
No usual address (SA)	157500	1332
No usual address (SA)	Inf	551
Augusta - Margaret River - Busselton		286
Augusta - Margaret River - Busselton	0	243
Augusta - Margaret River - Busselton	7875	897
Augusta - Margaret River - Busselton	15750	891
Augusta - Margaret River - Busselton	21000	1073
Augusta - Margaret River - Busselton	26250	1371
Augusta - Margaret River - Busselton	34125	2162
Augusta - Margaret River - Busselton	42000	2348
Augusta - Margaret River - Busselton	52500	2621
Augusta - Margaret River - Busselton	65625	2603
Augusta - Margaret River - Busselton	78750	1482
Augusta - Margaret River - Busselton	91875	1305
Augusta - Margaret River - Busselton	105000	771
Augusta - Margaret River - Busselton	157500	890
Augusta - Margaret River - Busselton	Inf	508
Bunbury		661
Bunbury	0	344
Bunbury	7875	1765
Bunbury	15750	1641
Bunbury	21000	1870
Bunbury	26250	2319
Bunbury	34125	3557
Bunbury	42000	4281
Bunbury	52500	4758
Bunbury	65625	5062
Bunbury	78750	3681
Bunbury	91875	3451
Bunbury	105000	2804
Bunbury	157500	4647
Bunbury	Inf	1559
Manjimup		157
Manjimup	0	136
Manjimup	7875	383
Manjimup	15750	466
Manjimup	21000	556
Manjimup	26250	618
Manjimup	34125	880
Manjimup	42000	1087
Manjimup	52500	1073
Manjimup	65625	1019
Manjimup	78750	675
Manjimup	91875	541
Manjimup	105000	359
Manjimup	157500	446
Manjimup	Inf	172
Mandurah		417
Mandurah	0	264
Mandurah	7875	1388
Mandurah	15750	1500
Mandurah	21000	1606
Mandurah	26250	1732
Mandurah	34125	2692
Mandurah	42000	2837
Mandurah	52500	2952
Mandurah	65625	2932
Mandurah	78750	2007
Mandurah	91875	1780
Mandurah	105000	1439
Mandurah	157500	2039
Mandurah	Inf	811
Cottesloe - Claremont		522
Cottesloe - Claremont	0	251
Cottesloe - Claremont	7875	1613
Cottesloe - Claremont	15750	1792
Cottesloe - Claremont	21000	1670
Cottesloe - Claremont	26250	1829
Cottesloe - Claremont	34125	2597
Cottesloe - Claremont	42000	2874
Cottesloe - Claremont	52500	3886
Cottesloe - Claremont	65625	5264
Cottesloe - Claremont	78750	4135
Cottesloe - Claremont	91875	3717
Cottesloe - Claremont	105000	2740
Cottesloe - Claremont	157500	4297
Cottesloe - Claremont	Inf	2736
Perth City		2173
Perth City	0	909
Perth City	7875	3255
Perth City	15750	4605
Perth City	21000	4976
Perth City	26250	5999
Perth City	34125	9029
Perth City	42000	11300
Perth City	52500	15911
Perth City	65625	22426
Perth City	78750	19512
Perth City	91875	18204
Perth City	105000	14154
Perth City	157500	29317
Perth City	Inf	25688
Bayswater - Bassendean		426
Bayswater - Bassendean	0	236
Bayswater - Bassendean	7875	1165
Bayswater - Bassendean	15750	1345
Bayswater - Bassendean	21000	1339
Bayswater - Bassendean	26250	1529
Bayswater - Bassendean	34125	2336
Bayswater - Bassendean	42000	2738
Bayswater - Bassendean	52500	3323
Bayswater - Bassendean	65625	3451
Bayswater - Bassendean	78750	2339
Bayswater - Bassendean	91875	1918
Bayswater - Bassendean	105000	1231
Bayswater - Bassendean	157500	1497
Bayswater - Bassendean	Inf	569
Mundaring		130
Mundaring	0	107
Mundaring	7875	487
Mundaring	15750	477
Mundaring	21000	542
Mundaring	26250	559
Mundaring	34125	800
Mundaring	42000	910
Mundaring	52500	1073
Mundaring	65625	1198
Mundaring	78750	811
Mundaring	91875	866
Mundaring	105000	472
Mundaring	157500	558
Mundaring	Inf	219
Swan		798
Swan	0	433
Swan	7875	2043
Swan	15750	2219
Swan	21000	2312
Swan	26250	2593
Swan	34125	4003
Swan	42000	5034
Swan	52500	6734
Swan	65625	7879
Swan	78750	5576
Swan	91875	4890
Swan	105000	3499
Swan	157500	4424
Swan	Inf	1720
Joondalup		664
Joondalup	0	407
Joondalup	7875	3453
Joondalup	15750	3089
Joondalup	21000	2754
Joondalup	26250	3022
Joondalup	34125	4261
Joondalup	42000	4542
Joondalup	52500	4908
Joondalup	65625	5264
Joondalup	78750	3644
Joondalup	91875	3184
Joondalup	105000	2457
Joondalup	157500	3041
Joondalup	Inf	1398
Stirling		947
Stirling	0	431
Stirling	7875	2592
Stirling	15750	2818
Stirling	21000	3013
Stirling	26250	3596
Stirling	34125	5419
Stirling	42000	6520
Stirling	52500	8349
Stirling	65625	9711
Stirling	78750	7243
Stirling	91875	6063
Stirling	105000	4201
Stirling	157500	6376
Stirling	Inf	3281
Wanneroo		687
Wanneroo	0	437
Wanneroo	7875	2222
Wanneroo	15750	2235
Wanneroo	21000	2218
Wanneroo	26250	2482
Wanneroo	34125	3860
Wanneroo	42000	4620
Wanneroo	52500	5562
Wanneroo	65625	5885
Wanneroo	78750	4064
Wanneroo	91875	3464
Wanneroo	105000	2334
Wanneroo	157500	2748
Wanneroo	Inf	1170
Armadale		294
Armadale	0	169
Armadale	7875	1045
Armadale	15750	1004
Armadale	21000	958
Armadale	26250	1110
Armadale	34125	1625
Armadale	42000	1884
Armadale	52500	2063
Armadale	65625	2202
Armadale	78750	1540
Armadale	91875	1359
Armadale	105000	926
Armadale	157500	1029
Armadale	Inf	392
Belmont - Victoria Park		768
Belmont - Victoria Park	0	290
Belmont - Victoria Park	7875	1163
Belmont - Victoria Park	15750	1596
Belmont - Victoria Park	21000	1804
Belmont - Victoria Park	26250	2396
Belmont - Victoria Park	34125	3828
Belmont - Victoria Park	42000	5187
Belmont - Victoria Park	52500	7283
Belmont - Victoria Park	65625	8889
Belmont - Victoria Park	78750	6307
Belmont - Victoria Park	91875	5160
Belmont - Victoria Park	105000	3664
Belmont - Victoria Park	157500	6125
Belmont - Victoria Park	Inf	3235
Canning		858
Canning	0	359
Canning	7875	1922
Canning	15750	2350
Canning	21000	2238
Canning	26250	2723
Canning	34125	4115
Canning	42000	5615
Canning	52500	8115
Canning	65625	9605
Canning	78750	7009
Canning	91875	5952
Canning	105000	4205
Canning	157500	6234
Canning	Inf	2684
Gosnells		337
Gosnells	0	239
Gosnells	7875	1091
Gosnells	15750	1266
Gosnells	21000	1300
Gosnells	26250	1458
Gosnells	34125	2214
Gosnells	42000	2562
Gosnells	52500	2995
Gosnells	65625	3342
Gosnells	78750	2250
Gosnells	91875	1890
Gosnells	105000	1346
Gosnells	157500	1487
Gosnells	Inf	533
Kalamunda		219
Kalamunda	0	114
Kalamunda	7875	726
Kalamunda	15750	688
Kalamunda	21000	674
Kalamunda	26250	774
Kalamunda	34125	1118
Kalamunda	42000	1383
Kalamunda	52500	1726
Kalamunda	65625	1964
Kalamunda	78750	1433
Kalamunda	91875	1247
Kalamunda	105000	836
Kalamunda	157500	1122
Kalamunda	Inf	455
Serpentine - Jarrahdale		89
Serpentine - Jarrahdale	0	57
Serpentine - Jarrahdale	7875	246
Serpentine - Jarrahdale	15750	218
Serpentine - Jarrahdale	21000	231
Serpentine - Jarrahdale	26250	249
Serpentine - Jarrahdale	34125	394
Serpentine - Jarrahdale	42000	501
Serpentine - Jarrahdale	52500	520
Serpentine - Jarrahdale	65625	595
Serpentine - Jarrahdale	78750	431
Serpentine - Jarrahdale	91875	378
Serpentine - Jarrahdale	105000	256
Serpentine - Jarrahdale	157500	294
Serpentine - Jarrahdale	Inf	131
South Perth		138
South Perth	0	100
South Perth	7875	518
South Perth	15750	637
South Perth	21000	584
South Perth	26250	706
South Perth	34125	1035
South Perth	42000	1087
South Perth	52500	1374
South Perth	65625	1520
South Perth	78750	1227
South Perth	91875	1125
South Perth	105000	809
South Perth	157500	1445
South Perth	Inf	830
Cockburn		600
Cockburn	0	302
Cockburn	7875	1418
Cockburn	15750	1542
Cockburn	21000	1554
Cockburn	26250	1792
Cockburn	34125	2815
Cockburn	42000	3541
Cockburn	52500	4868
Cockburn	65625	5764
Cockburn	78750	4308
Cockburn	91875	3810
Cockburn	105000	2831
Cockburn	157500	4212
Cockburn	Inf	1953
Fremantle		398
Fremantle	0	209
Fremantle	7875	960
Fremantle	15750	1090
Fremantle	21000	1189
Fremantle	26250	1367
Fremantle	34125	2012
Fremantle	42000	2407
Fremantle	52500	3069
Fremantle	65625	3624
Fremantle	78750	2818
Fremantle	91875	2294
Fremantle	105000	1682
Fremantle	157500	2524
Fremantle	Inf	1293
Kwinana		180
Kwinana	0	77
Kwinana	7875	314
Kwinana	15750	367
Kwinana	21000	350
Kwinana	26250	430
Kwinana	34125	717
Kwinana	42000	820
Kwinana	52500	1144
Kwinana	65625	1410
Kwinana	78750	1210
Kwinana	91875	1293
Kwinana	105000	1154
Kwinana	157500	2154
Kwinana	Inf	1044
Melville		523
Melville	0	250
Melville	7875	2053
Melville	15750	2162
Melville	21000	1890
Melville	26250	2118
Melville	34125	3260
Melville	42000	3633
Melville	52500	4294
Melville	65625	4996
Melville	78750	3618
Melville	91875	3354
Melville	105000	2428
Melville	157500	3509
Melville	Inf	2118
Rockingham		387
Rockingham	0	305
Rockingham	7875	1900
Rockingham	15750	1742
Rockingham	21000	1728
Rockingham	26250	1881
Rockingham	34125	2758
Rockingham	42000	2948
Rockingham	52500	3337
Rockingham	65625	3510
Rockingham	78750	2585
Rockingham	91875	2237
Rockingham	105000	1774
Rockingham	157500	2220
Rockingham	Inf	747
Albany		427
Albany	0	318
Albany	7875	902
Albany	15750	996
Albany	21000	1257
Albany	26250	1547
Albany	34125	2433
Albany	42000	2867
Albany	52500	3183
Albany	65625	3117
Albany	78750	2039
Albany	91875	1719
Albany	105000	1207
Albany	157500	1382
Albany	Inf	671
Wheat Belt - North		434
Wheat Belt - North	0	361
Wheat Belt - North	7875	616
Wheat Belt - North	15750	840
Wheat Belt - North	21000	1039
Wheat Belt - North	26250	1246
Wheat Belt - North	34125	1936
Wheat Belt - North	42000	2117
Wheat Belt - North	52500	2594
Wheat Belt - North	65625	2793
Wheat Belt - North	78750	1897
Wheat Belt - North	91875	1782
Wheat Belt - North	105000	1216
Wheat Belt - North	157500	1978
Wheat Belt - North	Inf	927
Wheat Belt - South		233
Wheat Belt - South	0	161
Wheat Belt - South	7875	220
Wheat Belt - South	15750	308
Wheat Belt - South	21000	443
Wheat Belt - South	26250	497
Wheat Belt - South	34125	832
Wheat Belt - South	42000	930
Wheat Belt - South	52500	1077
Wheat Belt - South	65625	1223
Wheat Belt - South	78750	904
Wheat Belt - South	91875	873
Wheat Belt - South	105000	749
Wheat Belt - South	157500	1433
Wheat Belt - South	Inf	519
Kimberley		317
Kimberley	0	95
Kimberley	7875	228
Kimberley	15750	443
Kimberley	21000	395
Kimberley	26250	517
Kimberley	34125	949
Kimberley	42000	1274
Kimberley	52500	1724
Kimberley	65625	2108
Kimberley	78750	1546
Kimberley	91875	1437
Kimberley	105000	1161
Kimberley	157500	1740
Kimberley	Inf	658
East Pilbara		391
East Pilbara	0	107
East Pilbara	7875	239
East Pilbara	15750	268
East Pilbara	21000	235
East Pilbara	26250	244
East Pilbara	34125	403
East Pilbara	42000	509
East Pilbara	52500	895
East Pilbara	65625	1596
East Pilbara	78750	1712
East Pilbara	91875	2107
East Pilbara	105000	2447
East Pilbara	157500	7508
East Pilbara	Inf	4828
West Pilbara		595
West Pilbara	0	155
West Pilbara	7875	339
West Pilbara	15750	311
West Pilbara	21000	309
West Pilbara	26250	362
West Pilbara	34125	586
West Pilbara	42000	829
West Pilbara	52500	1130
West Pilbara	65625	1983
West Pilbara	78750	2165
West Pilbara	91875	2574
West Pilbara	105000	3107
West Pilbara	157500	10695
West Pilbara	Inf	11393
Esperance		132
Esperance	0	67
Esperance	7875	266
Esperance	15750	265
Esperance	21000	317
Esperance	26250	393
Esperance	34125	615
Esperance	42000	653
Esperance	52500	729
Esperance	65625	849
Esperance	78750	636
Esperance	91875	579
Esperance	105000	487
Esperance	157500	687
Esperance	Inf	286
Gascoyne		137
Gascoyne	0	48
Gascoyne	7875	97
Gascoyne	15750	144
Gascoyne	21000	167
Gascoyne	26250	211
Gascoyne	34125	403
Gascoyne	42000	484
Gascoyne	52500	608
Gascoyne	65625	544
Gascoyne	78750	369
Gascoyne	91875	317
Gascoyne	105000	259
Gascoyne	157500	545
Gascoyne	Inf	282
Goldfields		393
Goldfields	0	146
Goldfields	7875	500
Goldfields	15750	523
Goldfields	21000	528
Goldfields	26250	666
Goldfields	34125	1009
Goldfields	42000	1275
Goldfields	52500	1636
Goldfields	65625	2128
Goldfields	78750	1967
Goldfields	91875	2384
Goldfields	105000	2403
Goldfields	157500	5581
Goldfields	Inf	1920
Mid West		448
Mid West	0	293
Mid West	7875	806
Mid West	15750	774
Mid West	21000	951
Mid West	26250	1167
Mid West	34125	1909
Mid West	42000	2168
Mid West	52500	2444
Mid West	65625	2858
Mid West	78750	2167
Mid West	91875	2144
Mid West	105000	1769
Mid West	157500	3053
Mid West	Inf	1239
Migratory - Offshore - Shipping (WA)		32
Migratory - Offshore - Shipping (WA)	0	7
Migratory - Offshore - Shipping (WA)	7875	5
Migratory - Offshore - Shipping (WA)	15750	3
Migratory - Offshore - Shipping (WA)	21000	5
Migratory - Offshore - Shipping (WA)	26250	9
Migratory - Offshore - Shipping (WA)	34125	11
Migratory - Offshore - Shipping (WA)	42000	19
Migratory - Offshore - Shipping (WA)	52500	21
Migratory - Offshore - Shipping (WA)	65625	44
Migratory - Offshore - Shipping (WA)	78750	32
Migratory - Offshore - Shipping (WA)	91875	57
Migratory - Offshore - Shipping (WA)	105000	79
Migratory - Offshore - Shipping (WA)	157500	447
Migratory - Offshore - Shipping (WA)	Inf	837
No usual address (WA)		983
No usual address (WA)	0	492
No usual address (WA)	7875	1492
No usual address (WA)	15750	2352
No usual address (WA)	21000	2629
No usual address (WA)	26250	3165
No usual address (WA)	34125	4506
No usual address (WA)	42000	4883
No usual address (WA)	52500	6020
No usual address (WA)	65625	7117
No usual address (WA)	78750	5571
No usual address (WA)	91875	4591
No usual address (WA)	105000	3185
No usual address (WA)	157500	4908
No usual address (WA)	Inf	2483
Brighton		43
Brighton	0	15
Brighton	7875	133
Brighton	15750	126
Brighton	21000	135
Brighton	26250	153
Brighton	34125	306
Brighton	42000	419
Brighton	52500	451
Brighton	65625	422
Brighton	78750	232
Brighton	91875	193
Brighton	105000	101
Brighton	157500	86
Brighton	Inf	29
Hobart - North East		182
Hobart - North East	0	86
Hobart - North East	7875	655
Hobart - North East	15750	644
Hobart - North East	21000	696
Hobart - North East	26250	902
Hobart - North East	34125	1548
Hobart - North East	42000	1805
Hobart - North East	52500	2148
Hobart - North East	65625	1955
Hobart - North East	78750	1225
Hobart - North East	91875	1107
Hobart - North East	105000	781
Hobart - North East	157500	755
Hobart - North East	Inf	312
Hobart - North West		260
Hobart - North West	0	101
Hobart - North West	7875	684
Hobart - North West	15750	782
Hobart - North West	21000	982
Hobart - North West	26250	1260
Hobart - North West	34125	2081
Hobart - North West	42000	2657
Hobart - North West	52500	3277
Hobart - North West	65625	3100
Hobart - North West	78750	1869
Hobart - North West	91875	1543
Hobart - North West	105000	855
Hobart - North West	157500	801
Hobart - North West	Inf	309
Hobart - South and West		91
Hobart - South and West	0	62
Hobart - South and West	7875	499
Hobart - South and West	15750	470
Hobart - South and West	21000	410
Hobart - South and West	26250	570
Hobart - South and West	34125	844
Hobart - South and West	42000	1001
Hobart - South and West	52500	984
Hobart - South and West	65625	943
Hobart - South and West	78750	633
Hobart - South and West	91875	522
Hobart - South and West	105000	303
Hobart - South and West	157500	359
Hobart - South and West	Inf	153
Hobart Inner		533
Hobart Inner	0	204
Hobart Inner	7875	1423
Hobart Inner	15750	1763
Hobart Inner	21000	1864
Hobart Inner	26250	2411
Hobart Inner	34125	3954
Hobart Inner	42000	4871
Hobart Inner	52500	6102
Hobart Inner	65625	7345
Hobart Inner	78750	5555
Hobart Inner	91875	4667
Hobart Inner	105000	3277
Hobart Inner	157500	4256
Hobart Inner	Inf	1974
Sorell - Dodges Ferry		47
Sorell - Dodges Ferry	0	37
Sorell - Dodges Ferry	7875	170
Sorell - Dodges Ferry	15750	230
Sorell - Dodges Ferry	21000	210
Sorell - Dodges Ferry	26250	276
Sorell - Dodges Ferry	34125	395
Sorell - Dodges Ferry	42000	451
Sorell - Dodges Ferry	52500	423
Sorell - Dodges Ferry	65625	309
Sorell - Dodges Ferry	78750	184
Sorell - Dodges Ferry	91875	150
Sorell - Dodges Ferry	105000	91
Sorell - Dodges Ferry	157500	91
Sorell - Dodges Ferry	Inf	31
Launceston		514
Launceston	0	173
Launceston	7875	1475
Launceston	15750	1722
Launceston	21000	1868
Launceston	26250	2480
Launceston	34125	3977
Launceston	42000	4900
Launceston	52500	5404
Launceston	65625	5284
Launceston	78750	3269
Launceston	91875	2583
Launceston	105000	1714
Launceston	157500	1653
Launceston	Inf	831
Meander Valley - West Tamar		88
Meander Valley - West Tamar	0	76
Meander Valley - West Tamar	7875	215
Meander Valley - West Tamar	15750	342
Meander Valley - West Tamar	21000	391
Meander Valley - West Tamar	26250	454
Meander Valley - West Tamar	34125	641
Meander Valley - West Tamar	42000	661
Meander Valley - West Tamar	52500	630
Meander Valley - West Tamar	65625	554
Meander Valley - West Tamar	78750	367
Meander Valley - West Tamar	91875	297
Meander Valley - West Tamar	105000	177
Meander Valley - West Tamar	157500	188
Meander Valley - West Tamar	Inf	82
North East		204
North East	0	148
North East	7875	422
North East	15750	568
North East	21000	726
North East	26250	813
North East	34125	1351
North East	42000	1653
North East	52500	1691
North East	65625	1474
North East	78750	968
North East	91875	813
North East	105000	547
North East	157500	511
North East	Inf	222
Central Highlands (Tas.)		46
Central Highlands (Tas.)	0	55
Central Highlands (Tas.)	7875	88
Central Highlands (Tas.)	15750	129
Central Highlands (Tas.)	21000	150
Central Highlands (Tas.)	26250	161
Central Highlands (Tas.)	34125	273
Central Highlands (Tas.)	42000	287
Central Highlands (Tas.)	52500	282
Central Highlands (Tas.)	65625	265
Central Highlands (Tas.)	78750	159
Central Highlands (Tas.)	91875	125
Central Highlands (Tas.)	105000	80
Central Highlands (Tas.)	157500	71
Central Highlands (Tas.)	Inf	43
Huon - Bruny Island		87
Huon - Bruny Island	0	70
Huon - Bruny Island	7875	199
Huon - Bruny Island	15750	279
Huon - Bruny Island	21000	347
Huon - Bruny Island	26250	424
Huon - Bruny Island	34125	590
Huon - Bruny Island	42000	676
Huon - Bruny Island	52500	625
Huon - Bruny Island	65625	619
Huon - Bruny Island	78750	354
Huon - Bruny Island	91875	240
Huon - Bruny Island	105000	129
Huon - Bruny Island	157500	161
Huon - Bruny Island	Inf	70
South East Coast		43
South East Coast	0	31
South East Coast	7875	73
South East Coast	15750	137
South East Coast	21000	161
South East Coast	26250	201
South East Coast	34125	289
South East Coast	42000	322
South East Coast	52500	295
South East Coast	65625	240
South East Coast	78750	126
South East Coast	91875	97
South East Coast	105000	49
South East Coast	157500	67
South East Coast	Inf	47
Burnie - Ulverstone		259
Burnie - Ulverstone	0	130
Burnie - Ulverstone	7875	813
Burnie - Ulverstone	15750	866
Burnie - Ulverstone	21000	1019
Burnie - Ulverstone	26250	1252
Burnie - Ulverstone	34125	1982
Burnie - Ulverstone	42000	2444
Burnie - Ulverstone	52500	2484
Burnie - Ulverstone	65625	2452
Burnie - Ulverstone	78750	1552
Burnie - Ulverstone	91875	1286
Burnie - Ulverstone	105000	839
Burnie - Ulverstone	157500	743
Burnie - Ulverstone	Inf	316
Devonport		253
Devonport	0	126
Devonport	7875	659
Devonport	15750	785
Devonport	21000	889
Devonport	26250	1294
Devonport	34125	1960
Devonport	42000	2259
Devonport	52500	2372
Devonport	65625	2229
Devonport	78750	1304
Devonport	91875	1051
Devonport	105000	674
Devonport	157500	630
Devonport	Inf	261
West Coast		146
West Coast	0	91
West Coast	7875	201
West Coast	15750	309
West Coast	21000	351
West Coast	26250	448
West Coast	34125	659
West Coast	42000	828
West Coast	52500	967
West Coast	65625	908
West Coast	78750	610
West Coast	91875	572
West Coast	105000	409
West Coast	157500	526
West Coast	Inf	173
Migratory - Offshore - Shipping (Tas.)	42000	6
Migratory - Offshore - Shipping (Tas.)	52500	3
Migratory - Offshore - Shipping (Tas.)	65625	6
Migratory - Offshore - Shipping (Tas.)	78750	3
Migratory - Offshore - Shipping (Tas.)	91875	4
Migratory - Offshore - Shipping (Tas.)	105000	11
Migratory - Offshore - Shipping (Tas.)	157500	15
Migratory - Offshore - Shipping (Tas.)	Inf	9
No usual address (Tas.)		186
No usual address (Tas.)	0	78
No usual address (Tas.)	7875	223
No usual address (Tas.)	15750	545
No usual address (Tas.)	21000	609
No usual address (Tas.)	26250	771
No usual address (Tas.)	34125	1100
No usual address (Tas.)	42000	1124
No usual address (Tas.)	52500	1271
No usual address (Tas.)	65625	1245
No usual address (Tas.)	78750	777
No usual address (Tas.)	91875	525
No usual address (Tas.)	105000	251
No usual address (Tas.)	157500	280
No usual address (Tas.)	Inf	158
Darwin City		424
Darwin City	0	155
Darwin City	7875	390
Darwin City	15750	381
Darwin City	21000	491
Darwin City	26250	754
Darwin City	34125	1274
Darwin City	42000	1973
Darwin City	52500	3041
Darwin City	65625	4243
Darwin City	78750	3345
Darwin City	91875	3070
Darwin City	105000	2307
Darwin City	157500	3718
Darwin City	Inf	1820
Darwin Suburbs		373
Darwin Suburbs	0	133
Darwin Suburbs	7875	552
Darwin Suburbs	15750	567
Darwin Suburbs	21000	628
Darwin Suburbs	26250	800
Darwin Suburbs	34125	1279
Darwin Suburbs	42000	1719
Darwin Suburbs	52500	2617
Darwin Suburbs	65625	3303
Darwin Suburbs	78750	2650
Darwin Suburbs	91875	2371
Darwin Suburbs	105000	1875
Darwin Suburbs	157500	2539
Darwin Suburbs	Inf	1045
Litchfield		237
Litchfield	0	76
Litchfield	7875	189
Litchfield	15750	218
Litchfield	21000	208
Litchfield	26250	267
Litchfield	34125	425
Litchfield	42000	592
Litchfield	52500	1018
Litchfield	65625	1478
Litchfield	78750	1565
Litchfield	91875	1428
Litchfield	105000	1170
Litchfield	157500	2916
Litchfield	Inf	3079
Palmerston		128
Palmerston	0	51
Palmerston	7875	300
Palmerston	15750	240
Palmerston	21000	248
Palmerston	26250	302
Palmerston	34125	487
Palmerston	42000	750
Palmerston	52500	908
Palmerston	65625	1047
Palmerston	78750	816
Palmerston	91875	667
Palmerston	105000	537
Palmerston	157500	657
Palmerston	Inf	272
Alice Springs		331
Alice Springs	0	92
Alice Springs	7875	355
Alice Springs	15750	465
Alice Springs	21000	383
Alice Springs	26250	509
Alice Springs	34125	967
Alice Springs	42000	1433
Alice Springs	52500	1925
Alice Springs	65625	2495
Alice Springs	78750	1903
Alice Springs	91875	1640
