SA3_NAME16	Age	Sex	workers
Camden	35-39	M	1075
Camden	40-44	F	1179
Camden	40-44	M	1203
Camden	45-49	F	1142
Camden	45-49	M	1028
Camden	50-54	F	990
Camden	50-54	M	955
Camden	55-59	F	805
Camden	55-59	M	835
Camden	60-64	F	492
Camden	60-64	M	597
Camden	65-69	F	163
Camden	65-69	M	284
Camden	70-74	F	34
Camden	70-74	M	86
Camden	75+	F	22
Camden	75+	M	29
Campbelltown (NSW)	15-19	F	1795
Campbelltown (NSW)	15-19	M	1355
Campbelltown (NSW)	20-24	F	2520
Campbelltown (NSW)	20-24	M	2345
Campbelltown (NSW)	25-29	F	2432
Campbelltown (NSW)	25-29	M	2552
Campbelltown (NSW)	30-34	F	2554
Campbelltown (NSW)	30-34	M	2604
Campbelltown (NSW)	35-39	F	2470
Campbelltown (NSW)	35-39	M	2487
Campbelltown (NSW)	40-44	F	2776
Campbelltown (NSW)	40-44	M	2674
Campbelltown (NSW)	45-49	F	2634
Campbelltown (NSW)	45-49	M	2527
Campbelltown (NSW)	50-54	F	2654
Campbelltown (NSW)	50-54	M	2636
Campbelltown (NSW)	55-59	F	2297
Campbelltown (NSW)	55-59	M	2317
Campbelltown (NSW)	60-64	F	1363
Campbelltown (NSW)	60-64	M	1564
Campbelltown (NSW)	65-69	F	495
Campbelltown (NSW)	65-69	M	677
Campbelltown (NSW)	70-74	F	136
Campbelltown (NSW)	70-74	M	226
Campbelltown (NSW)	75+	F	35
Campbelltown (NSW)	75+	M	84
Wollondilly	15-19	F	369
Wollondilly	15-19	M	343
Wollondilly	20-24	F	363
Wollondilly	20-24	M	488
Wollondilly	25-29	F	366
Wollondilly	25-29	M	579
Wollondilly	30-34	F	391
Wollondilly	30-34	M	633
Wollondilly	35-39	F	409
Wollondilly	35-39	M	672
Wollondilly	40-44	F	526
Wollondilly	40-44	M	673
Wollondilly	45-49	F	523
Wollondilly	45-49	M	597
Wollondilly	50-54	F	500
Wollondilly	50-54	M	555
Wollondilly	55-59	F	402
Wollondilly	55-59	M	576
Wollondilly	60-64	F	251
Wollondilly	60-64	M	397
Wollondilly	65-69	F	93
Wollondilly	65-69	M	198
Wollondilly	70-74	F	28
Wollondilly	70-74	M	68
Wollondilly	75+	F	21
Wollondilly	75+	M	51
Blue Mountains	15-19	F	830
Blue Mountains	15-19	M	588
Blue Mountains	20-24	F	875
Blue Mountains	20-24	M	748
Blue Mountains	25-29	F	771
Blue Mountains	25-29	M	591
Blue Mountains	30-34	F	715
Blue Mountains	30-34	M	666
Blue Mountains	35-39	F	888
Blue Mountains	35-39	M	633
Blue Mountains	40-44	F	1139
Blue Mountains	40-44	M	774
Blue Mountains	45-49	F	1287
Blue Mountains	45-49	M	849
Blue Mountains	50-54	F	1258
Blue Mountains	50-54	M	853
Blue Mountains	55-59	F	1206
Blue Mountains	55-59	M	852
Blue Mountains	60-64	F	829
Blue Mountains	60-64	M	742
Blue Mountains	65-69	F	413
Blue Mountains	65-69	M	436
Blue Mountains	70-74	F	142
Blue Mountains	70-74	M	148
Blue Mountains	75+	F	56
Blue Mountains	75+	M	86
Blue Mountains - South	20-24	F	3
Blue Mountains - South	45-49	M	3
Penrith	15-19	F	2084
Penrith	15-19	M	1804
Penrith	20-24	F	2604
Penrith	20-24	M	2507
Penrith	25-29	F	2591
Penrith	25-29	M	2438
Penrith	30-34	F	2723
Penrith	30-34	M	2458
Penrith	35-39	F	2685
Penrith	35-39	M	2285
Penrith	40-44	F	2893
Penrith	40-44	M	2349
Penrith	45-49	F	2951
Penrith	45-49	M	2136
Penrith	50-54	F	2656
Penrith	50-54	M	2152
Penrith	55-59	F	2496
Penrith	55-59	M	1966
Penrith	60-64	F	1569
Penrith	60-64	M	1402
Penrith	65-69	F	573
Penrith	65-69	M	697
Penrith	70-74	F	133
Penrith	70-74	M	241
Penrith	75+	F	47
Penrith	75+	M	112
Richmond - Windsor	15-19	F	658
Richmond - Windsor	15-19	M	554
Richmond - Windsor	20-24	F	875
Richmond - Windsor	20-24	M	880
Richmond - Windsor	25-29	F	778
Richmond - Windsor	25-29	M	945
Richmond - Windsor	30-34	F	756
Richmond - Windsor	30-34	M	889
Richmond - Windsor	35-39	F	789
Richmond - Windsor	35-39	M	857
Richmond - Windsor	40-44	F	924
Richmond - Windsor	40-44	M	901
Richmond - Windsor	45-49	F	985
Richmond - Windsor	45-49	M	955
Richmond - Windsor	50-54	F	989
Richmond - Windsor	50-54	M	906
Richmond - Windsor	55-59	F	845
Richmond - Windsor	55-59	M	852
Richmond - Windsor	60-64	F	487
Richmond - Windsor	60-64	M	535
Richmond - Windsor	65-69	F	216
Richmond - Windsor	65-69	M	260
Richmond - Windsor	70-74	F	54
Richmond - Windsor	70-74	M	105
Richmond - Windsor	75+	F	25
Richmond - Windsor	75+	M	49
St Marys	15-19	F	473
St Marys	15-19	M	490
St Marys	20-24	F	646
St Marys	20-24	M	979
St Marys	25-29	F	722
St Marys	25-29	M	1139
St Marys	30-34	F	777
St Marys	30-34	M	1309
St Marys	35-39	F	796
St Marys	35-39	M	1245
St Marys	40-44	F	825
St Marys	40-44	M	1239
St Marys	45-49	F	833
St Marys	45-49	M	1268
St Marys	50-54	F	734
St Marys	50-54	M	1282
St Marys	55-59	F	677
St Marys	55-59	M	1088
St Marys	60-64	F	375
St Marys	60-64	M	749
St Marys	65-69	F	125
St Marys	65-69	M	299
St Marys	70-74	F	33
St Marys	70-74	M	93
St Marys	75+	F	17
St Marys	75+	M	42
Auburn	15-19	F	574
Auburn	15-19	M	753
Auburn	20-24	F	1924
Auburn	20-24	M	2623
Auburn	25-29	F	2719
Auburn	25-29	M	4090
Auburn	30-34	F	2850
Auburn	30-34	M	4841
Auburn	35-39	F	2373
Auburn	35-39	M	4455
Auburn	40-44	F	2441
Auburn	40-44	M	3986
Auburn	45-49	F	2331
Auburn	45-49	M	3675
Auburn	50-54	F	2128
Auburn	50-54	M	3586
Auburn	55-59	F	1609
Auburn	55-59	M	2966
Auburn	60-64	F	1004
Auburn	60-64	M	1877
Auburn	65-69	F	383
Auburn	65-69	M	735
Auburn	70-74	F	101
Auburn	70-74	M	228
Auburn	75+	F	35
Auburn	75+	M	83
Carlingford	15-19	F	370
Carlingford	15-19	M	390
Carlingford	20-24	F	714
Carlingford	20-24	M	874
Carlingford	25-29	F	871
Carlingford	25-29	M	1113
Carlingford	30-34	F	949
Carlingford	30-34	M	1256
Carlingford	35-39	F	977
Carlingford	35-39	M	1271
Carlingford	40-44	F	975
Carlingford	40-44	M	1276
Carlingford	45-49	F	957
Carlingford	45-49	M	1280
Carlingford	50-54	F	1018
Carlingford	50-54	M	1356
Carlingford	55-59	F	825
Carlingford	55-59	M	1124
Carlingford	60-64	F	546
Carlingford	60-64	M	826
Carlingford	65-69	F	221
Carlingford	65-69	M	337
Carlingford	70-74	F	67
Carlingford	70-74	M	109
Carlingford	75+	F	23
Carlingford	75+	M	80
Merrylands - Guildford	15-19	F	815
Merrylands - Guildford	15-19	M	935
Merrylands - Guildford	20-24	F	1706
Merrylands - Guildford	20-24	M	2515
Merrylands - Guildford	25-29	F	2225
Merrylands - Guildford	25-29	M	3241
Merrylands - Guildford	30-34	F	2305
Merrylands - Guildford	30-34	M	3693
Merrylands - Guildford	35-39	F	2183
Merrylands - Guildford	35-39	M	3619
Merrylands - Guildford	40-44	F	2223
Merrylands - Guildford	40-44	M	3534
Merrylands - Guildford	45-49	F	2237
Merrylands - Guildford	45-49	M	3561
Merrylands - Guildford	50-54	F	2079
Merrylands - Guildford	50-54	M	3545
Merrylands - Guildford	55-59	F	1771
Merrylands - Guildford	55-59	M	3139
Merrylands - Guildford	60-64	F	1088
Merrylands - Guildford	60-64	M	2130
Merrylands - Guildford	65-69	F	413
Merrylands - Guildford	65-69	M	889
Merrylands - Guildford	70-74	F	132
Merrylands - Guildford	70-74	M	268
Merrylands - Guildford	75+	F	34
Merrylands - Guildford	75+	M	108
Parramatta	15-19	F	1773
Parramatta	15-19	M	1319
Parramatta	20-24	F	4601
Parramatta	20-24	M	3860
Parramatta	25-29	F	6168
Parramatta	25-29	M	5198
Parramatta	30-34	F	6691
Parramatta	30-34	M	5735
Parramatta	35-39	F	6087
Parramatta	35-39	M	5345
Parramatta	40-44	F	5845
Parramatta	40-44	M	4984
Parramatta	45-49	F	5526
Parramatta	45-49	M	4559
Parramatta	50-54	F	5198
Parramatta	50-54	M	4346
Parramatta	55-59	F	4323
Parramatta	55-59	M	3815
Parramatta	60-64	F	2711
Parramatta	60-64	M	2532
Parramatta	65-69	F	1076
Parramatta	65-69	M	1152
Parramatta	70-74	F	268
Parramatta	70-74	M	432
Parramatta	75+	F	97
Parramatta	75+	M	158
Pennant Hills - Epping	15-19	F	317
Pennant Hills - Epping	15-19	M	241
Pennant Hills - Epping	20-24	F	524
Pennant Hills - Epping	20-24	M	504
Pennant Hills - Epping	25-29	F	523
Pennant Hills - Epping	25-29	M	484
Pennant Hills - Epping	30-34	F	562
Pennant Hills - Epping	30-34	M	552
Pennant Hills - Epping	35-39	F	562
Pennant Hills - Epping	35-39	M	530
Pennant Hills - Epping	40-44	F	587
Pennant Hills - Epping	40-44	M	472
Pennant Hills - Epping	45-49	F	681
Pennant Hills - Epping	45-49	M	455
Pennant Hills - Epping	50-54	F	648
Pennant Hills - Epping	50-54	M	462
Pennant Hills - Epping	55-59	F	607
Pennant Hills - Epping	55-59	M	450
Pennant Hills - Epping	60-64	F	417
Pennant Hills - Epping	60-64	M	342
Pennant Hills - Epping	65-69	F	193
Pennant Hills - Epping	65-69	M	195
Pennant Hills - Epping	70-74	F	75
Pennant Hills - Epping	70-74	M	89
Pennant Hills - Epping	75+	F	39
Pennant Hills - Epping	75+	M	63
Ryde - Hunters Hill	15-19	F	1621
Ryde - Hunters Hill	15-19	M	1264
Ryde - Hunters Hill	20-24	F	3901
Ryde - Hunters Hill	20-24	M	3591
Ryde - Hunters Hill	25-29	F	4866
Ryde - Hunters Hill	25-29	M	4906
Ryde - Hunters Hill	30-34	F	5625
Ryde - Hunters Hill	30-34	M	6441
Ryde - Hunters Hill	35-39	F	5129
Ryde - Hunters Hill	35-39	M	6678
Ryde - Hunters Hill	40-44	F	5116
Ryde - Hunters Hill	40-44	M	6343
Ryde - Hunters Hill	45-49	F	4708
Ryde - Hunters Hill	45-49	M	5456
Ryde - Hunters Hill	50-54	F	4124
Ryde - Hunters Hill	50-54	M	4885
Ryde - Hunters Hill	55-59	F	3413
Ryde - Hunters Hill	55-59	M	3692
Ryde - Hunters Hill	60-64	F	2038
Ryde - Hunters Hill	60-64	M	2328
Ryde - Hunters Hill	65-69	F	889
Ryde - Hunters Hill	65-69	M	1068
Ryde - Hunters Hill	70-74	F	268
Ryde - Hunters Hill	70-74	M	368
Ryde - Hunters Hill	75+	F	118
Ryde - Hunters Hill	75+	M	208
Bringelly - Green Valley	15-19	F	552
Bringelly - Green Valley	15-19	M	478
Bringelly - Green Valley	20-24	F	781
Bringelly - Green Valley	20-24	M	841
Bringelly - Green Valley	25-29	F	862
Bringelly - Green Valley	25-29	M	872
Bringelly - Green Valley	30-34	F	909
Bringelly - Green Valley	30-34	M	873
Bringelly - Green Valley	35-39	F	880
Bringelly - Green Valley	35-39	M	836
Bringelly - Green Valley	40-44	F	981
Bringelly - Green Valley	40-44	M	867
Bringelly - Green Valley	45-49	F	965
Bringelly - Green Valley	45-49	M	931
Bringelly - Green Valley	50-54	F	817
Bringelly - Green Valley	50-54	M	801
Bringelly - Green Valley	55-59	F	644
Bringelly - Green Valley	55-59	M	645
Bringelly - Green Valley	60-64	F	399
Bringelly - Green Valley	60-64	M	485
Bringelly - Green Valley	65-69	F	143
Bringelly - Green Valley	65-69	M	210
Bringelly - Green Valley	70-74	F	47
Bringelly - Green Valley	70-74	M	80
Bringelly - Green Valley	75+	F	21
Bringelly - Green Valley	75+	M	42
Fairfield	15-19	F	1311
Fairfield	15-19	M	1217
Fairfield	20-24	F	2364
Fairfield	20-24	M	2724
Fairfield	25-29	F	2524
Fairfield	25-29	M	3156
Fairfield	30-34	F	2536
Fairfield	30-34	M	3340
Fairfield	35-39	F	2377
Fairfield	35-39	M	3064
Fairfield	40-44	F	2709
Fairfield	40-44	M	3176
Fairfield	45-49	F	2656
Fairfield	45-49	M	3254
Fairfield	50-54	F	2642
Fairfield	50-54	M	3331
Fairfield	55-59	F	2099
Fairfield	55-59	M	2987
Fairfield	60-64	F	1313
Fairfield	60-64	M	1937
Fairfield	65-69	F	472
Fairfield	65-69	M	889
Fairfield	70-74	F	128
Fairfield	70-74	M	267
Fairfield	75+	F	49
Fairfield	75+	M	109
Liverpool	15-19	F	1440
Liverpool	15-19	M	1384
Liverpool	20-24	F	2705
Liverpool	20-24	M	3023
Liverpool	25-29	F	2978
Liverpool	25-29	M	3545
Liverpool	30-34	F	2960
Liverpool	30-34	M	3656
Liverpool	35-39	F	2818
Liverpool	35-39	M	3365
Liverpool	40-44	F	3215
Liverpool	40-44	M	3361
Liverpool	45-49	F	2934
Liverpool	45-49	M	3145
Liverpool	50-54	F	2668
Liverpool	50-54	M	2991
Liverpool	55-59	F	2353
Liverpool	55-59	M	2651
Liverpool	60-64	F	1252
Liverpool	60-64	M	1707
Liverpool	65-69	F	487
Liverpool	65-69	M	746
Liverpool	70-74	F	114
Liverpool	70-74	M	217
Liverpool	75+	F	45
Liverpool	75+	M	123
Cronulla - Miranda - Caringbah	15-19	F	1892
Cronulla - Miranda - Caringbah	15-19	M	1345
Cronulla - Miranda - Caringbah	20-24	F	2495
Cronulla - Miranda - Caringbah	20-24	M	2200
Cronulla - Miranda - Caringbah	25-29	F	2034
Cronulla - Miranda - Caringbah	25-29	M	2139
Cronulla - Miranda - Caringbah	30-34	F	1997
Cronulla - Miranda - Caringbah	30-34	M	1974
Cronulla - Miranda - Caringbah	35-39	F	1942
Cronulla - Miranda - Caringbah	35-39	M	1918
Cronulla - Miranda - Caringbah	40-44	F	2288
Cronulla - Miranda - Caringbah	40-44	M	1896
Cronulla - Miranda - Caringbah	45-49	F	2322
Cronulla - Miranda - Caringbah	45-49	M	1802
Cronulla - Miranda - Caringbah	50-54	F	2135
Cronulla - Miranda - Caringbah	50-54	M	1707
Cronulla - Miranda - Caringbah	55-59	F	1983
Cronulla - Miranda - Caringbah	55-59	M	1566
Cronulla - Miranda - Caringbah	60-64	F	1271
Cronulla - Miranda - Caringbah	60-64	M	1185
Cronulla - Miranda - Caringbah	65-69	F	560
Cronulla - Miranda - Caringbah	65-69	M	686
Cronulla - Miranda - Caringbah	70-74	F	203
Cronulla - Miranda - Caringbah	70-74	M	297
Cronulla - Miranda - Caringbah	75+	F	84
Cronulla - Miranda - Caringbah	75+	M	166
Sutherland - Menai - Heathcote	15-19	F	1109
Sutherland - Menai - Heathcote	15-19	M	1083
Sutherland - Menai - Heathcote	20-24	F	1253
Sutherland - Menai - Heathcote	20-24	M	1320
Sutherland - Menai - Heathcote	25-29	F	1209
Sutherland - Menai - Heathcote	25-29	M	1215
Sutherland - Menai - Heathcote	30-34	F	1094
Sutherland - Menai - Heathcote	30-34	M	1217
Sutherland - Menai - Heathcote	35-39	F	1343
Sutherland - Menai - Heathcote	35-39	M	1171
Sutherland - Menai - Heathcote	40-44	F	1631
Sutherland - Menai - Heathcote	40-44	M	1211
Sutherland - Menai - Heathcote	45-49	F	1620
Sutherland - Menai - Heathcote	45-49	M	1211
Sutherland - Menai - Heathcote	50-54	F	1589
Sutherland - Menai - Heathcote	50-54	M	1321
Sutherland - Menai - Heathcote	55-59	F	1438
Sutherland - Menai - Heathcote	55-59	M	1241
Sutherland - Menai - Heathcote	60-64	F	872
Sutherland - Menai - Heathcote	60-64	M	887
Sutherland - Menai - Heathcote	65-69	F	379
Sutherland - Menai - Heathcote	65-69	M	475
Sutherland - Menai - Heathcote	70-74	F	114
Sutherland - Menai - Heathcote	70-74	M	183
Sutherland - Menai - Heathcote	75+	F	33
Sutherland - Menai - Heathcote	75+	M	78
Migratory - Offshore - Shipping (NSW)	20-24	F	4
Migratory - Offshore - Shipping (NSW)	20-24	M	3
Migratory - Offshore - Shipping (NSW)	25-29	M	8
Migratory - Offshore - Shipping (NSW)	30-34	M	9
Migratory - Offshore - Shipping (NSW)	35-39	M	4
Migratory - Offshore - Shipping (NSW)	40-44	F	3
Migratory - Offshore - Shipping (NSW)	40-44	M	11
Migratory - Offshore - Shipping (NSW)	45-49	M	11
Migratory - Offshore - Shipping (NSW)	50-54	M	16
Migratory - Offshore - Shipping (NSW)	55-59	M	5
Migratory - Offshore - Shipping (NSW)	60-64	M	3
Migratory - Offshore - Shipping (NSW)	70-74	M	3
No usual address (NSW)	15-19	F	1205
No usual address (NSW)	15-19	M	5001
No usual address (NSW)	20-24	F	2880
No usual address (NSW)	20-24	M	10886
No usual address (NSW)	25-29	F	3127
No usual address (NSW)	25-29	M	11677
No usual address (NSW)	30-34	F	3262
No usual address (NSW)	30-34	M	11864
No usual address (NSW)	35-39	F	3220
No usual address (NSW)	35-39	M	11417
No usual address (NSW)	40-44	F	3911
No usual address (NSW)	40-44	M	12107
No usual address (NSW)	45-49	F	4218
No usual address (NSW)	45-49	M	11924
No usual address (NSW)	50-54	F	4421
No usual address (NSW)	50-54	M	11805
No usual address (NSW)	55-59	F	3904
No usual address (NSW)	55-59	M	10263
No usual address (NSW)	60-64	F	2378
No usual address (NSW)	60-64	M	7295
No usual address (NSW)	65-69	F	1068
No usual address (NSW)	65-69	M	3352
No usual address (NSW)	70-74	F	358
No usual address (NSW)	70-74	M	1154
No usual address (NSW)	75+	F	181
No usual address (NSW)	75+	M	511
Ballarat	15-19	F	1593
Ballarat	15-19	M	1320
Ballarat	20-24	F	2539
Ballarat	20-24	M	2276
Ballarat	25-29	F	2448
Ballarat	25-29	M	2282
Ballarat	30-34	F	2329
Ballarat	30-34	M	2192
Ballarat	35-39	F	2375
Ballarat	35-39	M	2170
Ballarat	40-44	F	2601
Ballarat	40-44	M	2372
Ballarat	45-49	F	2695
Ballarat	45-49	M	2298
Ballarat	50-54	F	2700
Ballarat	50-54	M	2319
Ballarat	55-59	F	2376
Ballarat	55-59	M	2136
Ballarat	60-64	F	1453
Ballarat	60-64	M	1522
Ballarat	65-69	F	510
Ballarat	65-69	M	688
Ballarat	70-74	F	120
Ballarat	70-74	M	220
Ballarat	75+	F	58
Ballarat	75+	M	128
Creswick - Daylesford - Ballan	15-19	F	196
Creswick - Daylesford - Ballan	15-19	M	164
Creswick - Daylesford - Ballan	20-24	F	301
Creswick - Daylesford - Ballan	20-24	M	245
Creswick - Daylesford - Ballan	25-29	F	227
Creswick - Daylesford - Ballan	25-29	M	274
Creswick - Daylesford - Ballan	30-34	F	263
Creswick - Daylesford - Ballan	30-34	M	295
Creswick - Daylesford - Ballan	35-39	F	320
Creswick - Daylesford - Ballan	35-39	M	284
Creswick - Daylesford - Ballan	40-44	F	414
Creswick - Daylesford - Ballan	40-44	M	367
Creswick - Daylesford - Ballan	45-49	F	462
Creswick - Daylesford - Ballan	45-49	M	362
Creswick - Daylesford - Ballan	50-54	F	488
Creswick - Daylesford - Ballan	50-54	M	421
Creswick - Daylesford - Ballan	55-59	F	438
Creswick - Daylesford - Ballan	55-59	M	411
Creswick - Daylesford - Ballan	60-64	F	325
Creswick - Daylesford - Ballan	60-64	M	350
Creswick - Daylesford - Ballan	65-69	F	154
Creswick - Daylesford - Ballan	65-69	M	222
Creswick - Daylesford - Ballan	70-74	F	62
Creswick - Daylesford - Ballan	70-74	M	130
Creswick - Daylesford - Ballan	75+	F	28
Creswick - Daylesford - Ballan	75+	M	95
Maryborough - Pyrenees	15-19	F	199
Maryborough - Pyrenees	15-19	M	195
Maryborough - Pyrenees	20-24	F	230
Maryborough - Pyrenees	20-24	M	251
Maryborough - Pyrenees	25-29	F	193
Maryborough - Pyrenees	25-29	M	284
Maryborough - Pyrenees	30-34	F	233
Maryborough - Pyrenees	30-34	M	243
Maryborough - Pyrenees	35-39	F	247
Maryborough - Pyrenees	35-39	M	298
Maryborough - Pyrenees	40-44	F	350
Maryborough - Pyrenees	40-44	M	352
Maryborough - Pyrenees	45-49	F	415
Maryborough - Pyrenees	45-49	M	394
Maryborough - Pyrenees	50-54	F	450
Maryborough - Pyrenees	50-54	M	401
Maryborough - Pyrenees	55-59	F	401
Maryborough - Pyrenees	55-59	M	433
Maryborough - Pyrenees	60-64	F	302
Maryborough - Pyrenees	60-64	M	373
Maryborough - Pyrenees	65-69	F	156
Maryborough - Pyrenees	65-69	M	193
Maryborough - Pyrenees	70-74	F	48
Maryborough - Pyrenees	70-74	M	84
Maryborough - Pyrenees	75+	F	30
Maryborough - Pyrenees	75+	M	80
Bendigo	15-19	F	1506
Bendigo	15-19	M	1250
Bendigo	20-24	F	2264
Bendigo	20-24	M	2012
Bendigo	25-29	F	2214
Bendigo	25-29	M	2012
Bendigo	30-34	F	2146
Bendigo	30-34	M	2029
Bendigo	35-39	F	2077
Bendigo	35-39	M	1881
Bendigo	40-44	F	2328
Bendigo	40-44	M	1987
Bendigo	45-49	F	2403
Bendigo	45-49	M	2070
Bendigo	50-54	F	2436
Bendigo	50-54	M	1998
Bendigo	55-59	F	2221
Bendigo	55-59	M	1909
Bendigo	60-64	F	1366
Bendigo	60-64	M	1377
Bendigo	65-69	F	458
Bendigo	65-69	M	606
Bendigo	70-74	F	120
Bendigo	70-74	M	166
Bendigo	75+	F	59
Bendigo	75+	M	110
Heathcote - Castlemaine - Kyneton	15-19	F	387
Heathcote - Castlemaine - Kyneton	15-19	M	397
Heathcote - Castlemaine - Kyneton	20-24	F	604
Heathcote - Castlemaine - Kyneton	20-24	M	738
Heathcote - Castlemaine - Kyneton	25-29	F	521
Heathcote - Castlemaine - Kyneton	25-29	M	722
Heathcote - Castlemaine - Kyneton	30-34	F	540
Heathcote - Castlemaine - Kyneton	30-34	M	722
Heathcote - Castlemaine - Kyneton	35-39	F	620
Heathcote - Castlemaine - Kyneton	35-39	M	687
Heathcote - Castlemaine - Kyneton	40-44	F	799
Heathcote - Castlemaine - Kyneton	40-44	M	776
Heathcote - Castlemaine - Kyneton	45-49	F	1013
Heathcote - Castlemaine - Kyneton	45-49	M	844
Heathcote - Castlemaine - Kyneton	50-54	F	990
Heathcote - Castlemaine - Kyneton	50-54	M	863
Heathcote - Castlemaine - Kyneton	55-59	F	882
Heathcote - Castlemaine - Kyneton	55-59	M	875
Heathcote - Castlemaine - Kyneton	60-64	F	609
Heathcote - Castlemaine - Kyneton	60-64	M	751
Heathcote - Castlemaine - Kyneton	65-69	F	288
Heathcote - Castlemaine - Kyneton	65-69	M	341
Heathcote - Castlemaine - Kyneton	70-74	F	111
Heathcote - Castlemaine - Kyneton	70-74	M	167
Heathcote - Castlemaine - Kyneton	75+	F	75
Heathcote - Castlemaine - Kyneton	75+	M	132
Loddon - Elmore	15-19	F	79
Loddon - Elmore	15-19	M	81
Loddon - Elmore	20-24	F	77
Loddon - Elmore	20-24	M	147
Loddon - Elmore	25-29	F	90
Loddon - Elmore	25-29	M	190
Loddon - Elmore	30-34	F	83
Loddon - Elmore	30-34	M	207
Loddon - Elmore	35-39	F	120
Loddon - Elmore	35-39	M	230
Loddon - Elmore	40-44	F	136
Loddon - Elmore	40-44	M	229
Loddon - Elmore	45-49	F	185
Loddon - Elmore	45-49	M	259
Loddon - Elmore	50-54	F	181
Loddon - Elmore	50-54	M	284
Loddon - Elmore	55-59	F	186
Loddon - Elmore	55-59	M	318
Loddon - Elmore	60-64	F	157
Loddon - Elmore	60-64	M	253
Loddon - Elmore	65-69	F	88
Loddon - Elmore	65-69	M	125
Loddon - Elmore	70-74	F	44
Loddon - Elmore	70-74	M	67
Loddon - Elmore	75+	F	24
Loddon - Elmore	75+	M	68
Barwon - West	15-19	F	92
Barwon - West	15-19	M	102
Barwon - West	20-24	F	133
Barwon - West	20-24	M	170
Barwon - West	25-29	F	132
Barwon - West	25-29	M	157
Barwon - West	30-34	F	161
Barwon - West	30-34	M	172
Barwon - West	35-39	F	172
Barwon - West	35-39	M	180
Barwon - West	40-44	F	226
Barwon - West	40-44	M	204
Barwon - West	45-49	F	232
Barwon - West	45-49	M	221
Barwon - West	50-54	F	212
Barwon - West	50-54	M	202
Barwon - West	55-59	F	183
Barwon - West	55-59	M	191
Barwon - West	60-64	F	133
Barwon - West	60-64	M	161
Barwon - West	65-69	F	93
Barwon - West	65-69	M	136
Barwon - West	70-74	F	30
Barwon - West	70-74	M	82
Barwon - West	75+	F	18
Barwon - West	75+	M	52
Geelong	15-19	F	2776
Geelong	15-19	M	2266
Geelong	20-24	F	4456
Geelong	20-24	M	4135
Geelong	25-29	F	4820
Geelong	25-29	M	4331
Geelong	30-34	F	4696
Geelong	30-34	M	4581
Geelong	35-39	F	4529
Geelong	35-39	M	4303
Geelong	40-44	F	5190
Geelong	40-44	M	4608
Geelong	45-49	F	5163
Geelong	45-49	M	4422
Geelong	50-54	F	5066
Geelong	50-54	M	4240
Geelong	55-59	F	4368
Geelong	55-59	M	3937
Geelong	60-64	F	2667
Geelong	60-64	M	2831
Geelong	65-69	F	908
Geelong	65-69	M	1189
Geelong	70-74	F	252
Geelong	70-74	M	416
Geelong	75+	F	109
Geelong	75+	M	231
Surf Coast - Bellarine Peninsula	15-19	F	754
Surf Coast - Bellarine Peninsula	15-19	M	633
Surf Coast - Bellarine Peninsula	20-24	F	846
Surf Coast - Bellarine Peninsula	20-24	M	813
Surf Coast - Bellarine Peninsula	25-29	F	726
Surf Coast - Bellarine Peninsula	25-29	M	694
Surf Coast - Bellarine Peninsula	30-34	F	819
Surf Coast - Bellarine Peninsula	30-34	M	756
Surf Coast - Bellarine Peninsula	35-39	F	837
Surf Coast - Bellarine Peninsula	35-39	M	781
Surf Coast - Bellarine Peninsula	40-44	F	1035
Surf Coast - Bellarine Peninsula	40-44	M	809
Surf Coast - Bellarine Peninsula	45-49	F	1097
Surf Coast - Bellarine Peninsula	45-49	M	787
Surf Coast - Bellarine Peninsula	50-54	F	1022
Surf Coast - Bellarine Peninsula	50-54	M	750
Surf Coast - Bellarine Peninsula	55-59	F	946
Surf Coast - Bellarine Peninsula	55-59	M	781
Surf Coast - Bellarine Peninsula	60-64	F	598
Surf Coast - Bellarine Peninsula	60-64	M	632
Surf Coast - Bellarine Peninsula	65-69	F	292
Surf Coast - Bellarine Peninsula	65-69	M	364
Surf Coast - Bellarine Peninsula	70-74	F	103
Surf Coast - Bellarine Peninsula	70-74	M	162
Surf Coast - Bellarine Peninsula	75+	F	34
Surf Coast - Bellarine Peninsula	75+	M	87
Upper Goulburn Valley	15-19	F	585
Upper Goulburn Valley	15-19	M	602
Upper Goulburn Valley	20-24	F	793
Upper Goulburn Valley	20-24	M	907
Upper Goulburn Valley	25-29	F	701
Upper Goulburn Valley	25-29	M	884
Upper Goulburn Valley	30-34	F	772
Upper Goulburn Valley	30-34	M	875
Upper Goulburn Valley	35-39	F	782
Upper Goulburn Valley	35-39	M	794
Upper Goulburn Valley	40-44	F	1007
Upper Goulburn Valley	40-44	M	895
Upper Goulburn Valley	45-49	F	1138
Upper Goulburn Valley	45-49	M	954
Upper Goulburn Valley	50-54	F	1178
Upper Goulburn Valley	50-54	M	1050
Upper Goulburn Valley	55-59	F	1199
Upper Goulburn Valley	55-59	M	1066
Upper Goulburn Valley	60-64	F	814
Upper Goulburn Valley	60-64	M	936
Upper Goulburn Valley	65-69	F	419
Upper Goulburn Valley	65-69	M	546
Upper Goulburn Valley	70-74	F	152
Upper Goulburn Valley	70-74	M	248
Upper Goulburn Valley	75+	F	86
Upper Goulburn Valley	75+	M	226
Wangaratta - Benalla	15-19	F	607
Wangaratta - Benalla	15-19	M	536
Wangaratta - Benalla	20-24	F	673
