SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
No usual address (Vic.)	Sales workers	Sales support workers	M	279
No usual address (Vic.)	Sales workers	Sales workers nfd	F	8
No usual address (Vic.)	Sales workers	Sales workers nfd	M	8
No usual address (Vic.)	Technicians and trades workers	Automotive and engineering trades workers	F	33
No usual address (Vic.)	Technicians and trades workers	Automotive and engineering trades workers	M	2161
No usual address (Vic.)	Technicians and trades workers	Construction trades workers	F	380
No usual address (Vic.)	Technicians and trades workers	Construction trades workers	M	26802
No usual address (Vic.)	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	68
No usual address (Vic.)	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	7331
No usual address (Vic.)	Technicians and trades workers	Engineering ICT and science technicians	F	237
No usual address (Vic.)	Technicians and trades workers	Engineering ICT and science technicians	M	1683
No usual address (Vic.)	Technicians and trades workers	Food trades workers	F	130
No usual address (Vic.)	Technicians and trades workers	Food trades workers	M	269
No usual address (Vic.)	Technicians and trades workers	Other technicians and trades workers	F	496
No usual address (Vic.)	Technicians and trades workers	Other technicians and trades workers	M	1014
No usual address (Vic.)	Technicians and trades workers	Skilled animal and horticultural workers	F	726
No usual address (Vic.)	Technicians and trades workers	Skilled animal and horticultural workers	M	4171
No usual address (Vic.)	Technicians and trades workers	Technicians and trades workers nfd	F	12
No usual address (Vic.)	Technicians and trades workers	Technicians and trades workers nfd	M	337
Capalaba			F	106
Capalaba			M	165
Capalaba	Clerical and administrative workers	Clerical and administrative workers nfd	F	3
Capalaba	Clerical and administrative workers	Clerical and office support workers	F	45
Capalaba	Clerical and administrative workers	Clerical and office support workers	M	60
Capalaba	Clerical and administrative workers	General clerical workers	F	381
Capalaba	Clerical and administrative workers	General clerical workers	M	46
Capalaba	Clerical and administrative workers	Inquiry clerks and receptionists	F	391
Capalaba	Clerical and administrative workers	Inquiry clerks and receptionists	M	21
Capalaba	Clerical and administrative workers	Numerical clerks	F	565
Capalaba	Clerical and administrative workers	Numerical clerks	M	76
Capalaba	Clerical and administrative workers	Office managers and program administrators	F	441
Capalaba	Clerical and administrative workers	Office managers and program administrators	M	88
Capalaba	Clerical and administrative workers	Other clerical and administrative workers	F	142
Capalaba	Clerical and administrative workers	Other clerical and administrative workers	M	100
Capalaba	Clerical and administrative workers	Personal assistants and secretaries	F	152
Capalaba	Community and personal service workers	Carers and aides	F	1238
Capalaba	Community and personal service workers	Carers and aides	M	139
Capalaba	Community and personal service workers	Health and welfare support workers	F	155
Capalaba	Community and personal service workers	Health and welfare support workers	M	70
Capalaba	Community and personal service workers	Hospitality workers	F	288
Capalaba	Community and personal service workers	Hospitality workers	M	96
Capalaba	Community and personal service workers	Protective service workers	F	33
Capalaba	Community and personal service workers	Protective service workers	M	116
Capalaba	Community and personal service workers	Sports and personal service workers	F	232
Capalaba	Community and personal service workers	Sports and personal service workers	M	129
Capalaba	Labourers	Cleaners and laundry workers	F	272
Capalaba	Labourers	Cleaners and laundry workers	M	183
Capalaba	Labourers	Construction and mining labourers	F	4
Capalaba	Labourers	Construction and mining labourers	M	253
Capalaba	Labourers	Factory process workers	F	129
Capalaba	Labourers	Factory process workers	M	151
Capalaba	Labourers	Farm forestry and garden workers	F	30
Capalaba	Labourers	Farm forestry and garden workers	M	97
Capalaba	Labourers	Food preparation assistants	F	177
Capalaba	Labourers	Food preparation assistants	M	179
Capalaba	Labourers	Labourers nfd	F	7
Capalaba	Labourers	Labourers nfd	M	36
Capalaba	Labourers	Other labourers	F	138
Capalaba	Labourers	Other labourers	M	277
Capalaba	Machinery operators and drivers	Machine and stationary plant operators	F	42
Capalaba	Machinery operators and drivers	Machine and stationary plant operators	M	118
Capalaba	Machinery operators and drivers	Machinery operators and drivers nfd	F	3
Capalaba	Machinery operators and drivers	Machinery operators and drivers nfd	M	12
Capalaba	Machinery operators and drivers	Mobile plant operators	F	8
Capalaba	Machinery operators and drivers	Mobile plant operators	M	137
Capalaba	Machinery operators and drivers	Road and rail drivers	F	43
Capalaba	Machinery operators and drivers	Road and rail drivers	M	475
Capalaba	Machinery operators and drivers	Storepersons	F	39
Capalaba	Machinery operators and drivers	Storepersons	M	159
Capalaba	Managers	Chief executives general managers and legislators	F	52
Capalaba	Managers	Chief executives general managers and legislators	M	167
Capalaba	Managers	Farmers and farm managers	F	3
Capalaba	Managers	Farmers and farm managers	M	17
Capalaba	Managers	Hospitality retail and service managers	F	464
Capalaba	Managers	Hospitality retail and service managers	M	499
Capalaba	Managers	Managers nfd	F	25
Capalaba	Managers	Managers nfd	M	49
Capalaba	Managers	Specialist managers	F	319
Capalaba	Managers	Specialist managers	M	628
Capalaba	Professionals	Arts and media professionals	F	48
Capalaba	Professionals	Arts and media professionals	M	41
Capalaba	Professionals	Business human resource and marketing professionals	F	223
Capalaba	Professionals	Business human resource and marketing professionals	M	261
Capalaba	Professionals	Design engineering science and transport professionals	F	97
Capalaba	Professionals	Design engineering science and transport professionals	M	208
Capalaba	Professionals	Education professionals	F	773
Capalaba	Professionals	Education professionals	M	203
Capalaba	Professionals	Health professionals	F	379
Capalaba	Professionals	Health professionals	M	163
Capalaba	Professionals	Information and Communication Technology ICT professionals	F	12
Capalaba	Professionals	Information and Communication Technology ICT professionals	M	75
Capalaba	Professionals	Legal social and welfare professionals	F	126
Capalaba	Professionals	Legal social and welfare professionals	M	65
Capalaba	Professionals	Professionals nfd	F	7
Capalaba	Professionals	Professionals nfd	M	7
Capalaba	Sales workers	Sales assistants and salespersons	F	1291
Capalaba	Sales workers	Sales assistants and salespersons	M	750
Capalaba	Sales workers	Sales representatives and agents	F	152
Capalaba	Sales workers	Sales representatives and agents	M	219
Capalaba	Sales workers	Sales support workers	F	333
Capalaba	Sales workers	Sales support workers	M	119
Capalaba	Sales workers	Sales workers nfd	F	3
Capalaba	Sales workers	Sales workers nfd	M	4
Capalaba	Technicians and trades workers	Automotive and engineering trades workers	F	11
Capalaba	Technicians and trades workers	Automotive and engineering trades workers	M	519
Capalaba	Technicians and trades workers	Construction trades workers	F	5
Capalaba	Technicians and trades workers	Construction trades workers	M	616
Capalaba	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	12
Capalaba	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	457
Capalaba	Technicians and trades workers	Engineering ICT and science technicians	F	74
Capalaba	Technicians and trades workers	Engineering ICT and science technicians	M	206
Capalaba	Technicians and trades workers	Food trades workers	F	106
Capalaba	Technicians and trades workers	Food trades workers	M	164
Capalaba	Technicians and trades workers	Other technicians and trades workers	F	219
Capalaba	Technicians and trades workers	Other technicians and trades workers	M	230
Capalaba	Technicians and trades workers	Skilled animal and horticultural workers	F	54
Capalaba	Technicians and trades workers	Skilled animal and horticultural workers	M	130
Capalaba	Technicians and trades workers	Technicians and trades workers nfd	M	25
Cleveland - Stradbroke			F	145
Cleveland - Stradbroke			M	186
Cleveland - Stradbroke	Clerical and administrative workers	Clerical and administrative workers nfd	F	4
Cleveland - Stradbroke	Clerical and administrative workers	Clerical and office support workers	F	58
Cleveland - Stradbroke	Clerical and administrative workers	Clerical and office support workers	M	31
Cleveland - Stradbroke	Clerical and administrative workers	General clerical workers	F	552
Cleveland - Stradbroke	Clerical and administrative workers	General clerical workers	M	53
Cleveland - Stradbroke	Clerical and administrative workers	Inquiry clerks and receptionists	F	573
Cleveland - Stradbroke	Clerical and administrative workers	Inquiry clerks and receptionists	M	34
Cleveland - Stradbroke	Clerical and administrative workers	Numerical clerks	F	630
Cleveland - Stradbroke	Clerical and administrative workers	Numerical clerks	M	72
Cleveland - Stradbroke	Clerical and administrative workers	Office managers and program administrators	F	431
Cleveland - Stradbroke	Clerical and administrative workers	Office managers and program administrators	M	81
Cleveland - Stradbroke	Clerical and administrative workers	Other clerical and administrative workers	F	184
Cleveland - Stradbroke	Clerical and administrative workers	Other clerical and administrative workers	M	105
Cleveland - Stradbroke	Clerical and administrative workers	Personal assistants and secretaries	F	207
Cleveland - Stradbroke	Community and personal service workers	Carers and aides	F	1499
Cleveland - Stradbroke	Community and personal service workers	Carers and aides	M	141
Cleveland - Stradbroke	Community and personal service workers	Health and welfare support workers	F	259
Cleveland - Stradbroke	Community and personal service workers	Health and welfare support workers	M	96
Cleveland - Stradbroke	Community and personal service workers	Hospitality workers	F	607
Cleveland - Stradbroke	Community and personal service workers	Hospitality workers	M	202
Cleveland - Stradbroke	Community and personal service workers	Protective service workers	F	38
Cleveland - Stradbroke	Community and personal service workers	Protective service workers	M	152
Cleveland - Stradbroke	Community and personal service workers	Sports and personal service workers	F	284
Cleveland - Stradbroke	Community and personal service workers	Sports and personal service workers	M	143
Cleveland - Stradbroke	Labourers	Cleaners and laundry workers	F	445
Cleveland - Stradbroke	Labourers	Cleaners and laundry workers	M	232
Cleveland - Stradbroke	Labourers	Construction and mining labourers	F	8
Cleveland - Stradbroke	Labourers	Construction and mining labourers	M	282
Cleveland - Stradbroke	Labourers	Factory process workers	F	267
Cleveland - Stradbroke	Labourers	Factory process workers	M	312
Cleveland - Stradbroke	Labourers	Farm forestry and garden workers	F	102
Cleveland - Stradbroke	Labourers	Farm forestry and garden workers	M	216
Cleveland - Stradbroke	Labourers	Food preparation assistants	F	228
Cleveland - Stradbroke	Labourers	Food preparation assistants	M	244
Cleveland - Stradbroke	Labourers	Labourers nfd	F	8
Cleveland - Stradbroke	Labourers	Labourers nfd	M	76
Cleveland - Stradbroke	Labourers	Other labourers	F	142
Cleveland - Stradbroke	Labourers	Other labourers	M	360
Cleveland - Stradbroke	Machinery operators and drivers	Machine and stationary plant operators	F	31
Cleveland - Stradbroke	Machinery operators and drivers	Machine and stationary plant operators	M	169
Cleveland - Stradbroke	Machinery operators and drivers	Machinery operators and drivers nfd	M	15
Cleveland - Stradbroke	Machinery operators and drivers	Mobile plant operators	F	4
Cleveland - Stradbroke	Machinery operators and drivers	Mobile plant operators	M	179
Cleveland - Stradbroke	Machinery operators and drivers	Road and rail drivers	F	35
Cleveland - Stradbroke	Machinery operators and drivers	Road and rail drivers	M	442
Cleveland - Stradbroke	Machinery operators and drivers	Storepersons	F	14
Cleveland - Stradbroke	Machinery operators and drivers	Storepersons	M	123
Cleveland - Stradbroke	Managers	Chief executives general managers and legislators	F	54
Cleveland - Stradbroke	Managers	Chief executives general managers and legislators	M	158
Cleveland - Stradbroke	Managers	Farmers and farm managers	F	30
Cleveland - Stradbroke	Managers	Farmers and farm managers	M	73
Cleveland - Stradbroke	Managers	Hospitality retail and service managers	F	574
Cleveland - Stradbroke	Managers	Hospitality retail and service managers	M	475
Cleveland - Stradbroke	Managers	Managers nfd	F	31
Cleveland - Stradbroke	Managers	Managers nfd	M	57
Cleveland - Stradbroke	Managers	Specialist managers	F	409
Cleveland - Stradbroke	Managers	Specialist managers	M	653
Cleveland - Stradbroke	Professionals	Arts and media professionals	F	60
Cleveland - Stradbroke	Professionals	Arts and media professionals	M	56
Cleveland - Stradbroke	Professionals	Business human resource and marketing professionals	F	387
Cleveland - Stradbroke	Professionals	Business human resource and marketing professionals	M	343
Cleveland - Stradbroke	Professionals	Design engineering science and transport professionals	F	143
Cleveland - Stradbroke	Professionals	Design engineering science and transport professionals	M	344
Cleveland - Stradbroke	Professionals	Education professionals	F	988
Cleveland - Stradbroke	Professionals	Education professionals	M	292
Cleveland - Stradbroke	Professionals	Health professionals	F	1290
Cleveland - Stradbroke	Professionals	Health professionals	M	351
Cleveland - Stradbroke	Professionals	Information and Communication Technology ICT professionals	F	35
Cleveland - Stradbroke	Professionals	Information and Communication Technology ICT professionals	M	139
Cleveland - Stradbroke	Professionals	Legal social and welfare professionals	F	173
Cleveland - Stradbroke	Professionals	Legal social and welfare professionals	M	97
Cleveland - Stradbroke	Professionals	Professionals nfd	F	16
Cleveland - Stradbroke	Professionals	Professionals nfd	M	9
Cleveland - Stradbroke	Sales workers	Sales assistants and salespersons	F	1089
Cleveland - Stradbroke	Sales workers	Sales assistants and salespersons	M	548
Cleveland - Stradbroke	Sales workers	Sales representatives and agents	F	247
Cleveland - Stradbroke	Sales workers	Sales representatives and agents	M	222
Cleveland - Stradbroke	Sales workers	Sales support workers	F	322
Cleveland - Stradbroke	Sales workers	Sales support workers	M	88
Cleveland - Stradbroke	Sales workers	Sales workers nfd	M	9
Cleveland - Stradbroke	Technicians and trades workers	Automotive and engineering trades workers	F	14
Cleveland - Stradbroke	Technicians and trades workers	Automotive and engineering trades workers	M	436
Cleveland - Stradbroke	Technicians and trades workers	Construction trades workers	F	7
Cleveland - Stradbroke	Technicians and trades workers	Construction trades workers	M	630
Cleveland - Stradbroke	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	3
Cleveland - Stradbroke	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	298
Cleveland - Stradbroke	Technicians and trades workers	Engineering ICT and science technicians	F	111
Cleveland - Stradbroke	Technicians and trades workers	Engineering ICT and science technicians	M	256
Cleveland - Stradbroke	Technicians and trades workers	Food trades workers	F	146
Cleveland - Stradbroke	Technicians and trades workers	Food trades workers	M	264
Cleveland - Stradbroke	Technicians and trades workers	Other technicians and trades workers	F	242
Cleveland - Stradbroke	Technicians and trades workers	Other technicians and trades workers	M	154
Cleveland - Stradbroke	Technicians and trades workers	Skilled animal and horticultural workers	F	126
Cleveland - Stradbroke	Technicians and trades workers	Skilled animal and horticultural workers	M	222
Cleveland - Stradbroke	Technicians and trades workers	Technicians and trades workers nfd	M	28
Wynnum - Manly			F	255
Wynnum - Manly			M	396
Wynnum - Manly	Clerical and administrative workers	Clerical and administrative workers nfd	F	8
Wynnum - Manly	Clerical and administrative workers	Clerical and administrative workers nfd	M	3
Wynnum - Manly	Clerical and administrative workers	Clerical and office support workers	F	116
Wynnum - Manly	Clerical and administrative workers	Clerical and office support workers	M	260
Wynnum - Manly	Clerical and administrative workers	General clerical workers	F	803
Wynnum - Manly	Clerical and administrative workers	General clerical workers	M	113
Wynnum - Manly	Clerical and administrative workers	Inquiry clerks and receptionists	F	601
Wynnum - Manly	Clerical and administrative workers	Inquiry clerks and receptionists	M	45
Wynnum - Manly	Clerical and administrative workers	Numerical clerks	F	872
Wynnum - Manly	Clerical and administrative workers	Numerical clerks	M	139
Wynnum - Manly	Clerical and administrative workers	Office managers and program administrators	F	680
Wynnum - Manly	Clerical and administrative workers	Office managers and program administrators	M	267
Wynnum - Manly	Clerical and administrative workers	Other clerical and administrative workers	F	535
Wynnum - Manly	Clerical and administrative workers	Other clerical and administrative workers	M	635
Wynnum - Manly	Clerical and administrative workers	Personal assistants and secretaries	F	216
Wynnum - Manly	Clerical and administrative workers	Personal assistants and secretaries	M	4
Wynnum - Manly	Community and personal service workers	Carers and aides	F	1199
Wynnum - Manly	Community and personal service workers	Carers and aides	M	137
Wynnum - Manly	Community and personal service workers	Health and welfare support workers	F	201
Wynnum - Manly	Community and personal service workers	Health and welfare support workers	M	79
Wynnum - Manly	Community and personal service workers	Hospitality workers	F	448
Wynnum - Manly	Community and personal service workers	Hospitality workers	M	151
Wynnum - Manly	Community and personal service workers	Protective service workers	F	75
Wynnum - Manly	Community and personal service workers	Protective service workers	M	436
Wynnum - Manly	Community and personal service workers	Sports and personal service workers	F	243
Wynnum - Manly	Community and personal service workers	Sports and personal service workers	M	157
Wynnum - Manly	Labourers	Cleaners and laundry workers	F	368
Wynnum - Manly	Labourers	Cleaners and laundry workers	M	364
Wynnum - Manly	Labourers	Construction and mining labourers	F	9
Wynnum - Manly	Labourers	Construction and mining labourers	M	501
Wynnum - Manly	Labourers	Factory process workers	F	932
Wynnum - Manly	Labourers	Factory process workers	M	1269
Wynnum - Manly	Labourers	Farm forestry and garden workers	F	28
Wynnum - Manly	Labourers	Farm forestry and garden workers	M	82
Wynnum - Manly	Labourers	Food preparation assistants	F	162
Wynnum - Manly	Labourers	Food preparation assistants	M	230
Wynnum - Manly	Labourers	Labourers nfd	F	15
Wynnum - Manly	Labourers	Labourers nfd	M	121
Wynnum - Manly	Labourers	Other labourers	F	156
Wynnum - Manly	Labourers	Other labourers	M	875
Wynnum - Manly	Machinery operators and drivers	Machine and stationary plant operators	F	84
Wynnum - Manly	Machinery operators and drivers	Machine and stationary plant operators	M	639
Wynnum - Manly	Machinery operators and drivers	Machinery operators and drivers nfd	F	3
Wynnum - Manly	Machinery operators and drivers	Machinery operators and drivers nfd	M	77
Wynnum - Manly	Machinery operators and drivers	Mobile plant operators	F	48
Wynnum - Manly	Machinery operators and drivers	Mobile plant operators	M	818
Wynnum - Manly	Machinery operators and drivers	Road and rail drivers	F	66
Wynnum - Manly	Machinery operators and drivers	Road and rail drivers	M	1730
Wynnum - Manly	Machinery operators and drivers	Storepersons	F	252
Wynnum - Manly	Machinery operators and drivers	Storepersons	M	1018
Wynnum - Manly	Managers	Chief executives general managers and legislators	F	101
Wynnum - Manly	Managers	Chief executives general managers and legislators	M	387
Wynnum - Manly	Managers	Farmers and farm managers	F	4
Wynnum - Manly	Managers	Farmers and farm managers	M	27
Wynnum - Manly	Managers	Hospitality retail and service managers	F	518
Wynnum - Manly	Managers	Hospitality retail and service managers	M	723
Wynnum - Manly	Managers	Managers nfd	F	48
Wynnum - Manly	Managers	Managers nfd	M	144
Wynnum - Manly	Managers	Specialist managers	F	814
Wynnum - Manly	Managers	Specialist managers	M	2148
Wynnum - Manly	Professionals	Arts and media professionals	F	52
Wynnum - Manly	Professionals	Arts and media professionals	M	50
Wynnum - Manly	Professionals	Business human resource and marketing professionals	F	702
Wynnum - Manly	Professionals	Business human resource and marketing professionals	M	849
Wynnum - Manly	Professionals	Design engineering science and transport professionals	F	369
Wynnum - Manly	Professionals	Design engineering science and transport professionals	M	905
Wynnum - Manly	Professionals	Education professionals	F	837
Wynnum - Manly	Professionals	Education professionals	M	304
Wynnum - Manly	Professionals	Health professionals	F	481
Wynnum - Manly	Professionals	Health professionals	M	205
Wynnum - Manly	Professionals	Information and Communication Technology ICT professionals	F	73
Wynnum - Manly	Professionals	Information and Communication Technology ICT professionals	M	404
Wynnum - Manly	Professionals	Legal social and welfare professionals	F	121
Wynnum - Manly	Professionals	Legal social and welfare professionals	M	87
Wynnum - Manly	Professionals	Professionals nfd	F	34
Wynnum - Manly	Professionals	Professionals nfd	M	37
Wynnum - Manly	Sales workers	Sales assistants and salespersons	F	916
Wynnum - Manly	Sales workers	Sales assistants and salespersons	M	707
Wynnum - Manly	Sales workers	Sales representatives and agents	F	340
Wynnum - Manly	Sales workers	Sales representatives and agents	M	533
Wynnum - Manly	Sales workers	Sales support workers	F	290
Wynnum - Manly	Sales workers	Sales support workers	M	134
Wynnum - Manly	Sales workers	Sales workers nfd	F	4
Wynnum - Manly	Sales workers	Sales workers nfd	M	4
Wynnum - Manly	Technicians and trades workers	Automotive and engineering trades workers	F	18
Wynnum - Manly	Technicians and trades workers	Automotive and engineering trades workers	M	1417
Wynnum - Manly	Technicians and trades workers	Construction trades workers	F	9
Wynnum - Manly	Technicians and trades workers	Construction trades workers	M	777
Wynnum - Manly	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	18
Wynnum - Manly	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	1004
Wynnum - Manly	Technicians and trades workers	Engineering ICT and science technicians	F	308
Wynnum - Manly	Technicians and trades workers	Engineering ICT and science technicians	M	756
Wynnum - Manly	Technicians and trades workers	Food trades workers	F	104
Wynnum - Manly	Technicians and trades workers	Food trades workers	M	254
Wynnum - Manly	Technicians and trades workers	Other technicians and trades workers	F	238
Wynnum - Manly	Technicians and trades workers	Other technicians and trades workers	M	803
Wynnum - Manly	Technicians and trades workers	Skilled animal and horticultural workers	F	85
Wynnum - Manly	Technicians and trades workers	Skilled animal and horticultural workers	M	130
Wynnum - Manly	Technicians and trades workers	Technicians and trades workers nfd	F	3
Wynnum - Manly	Technicians and trades workers	Technicians and trades workers nfd	M	106
Bald Hills - Everton Park			F	51
Bald Hills - Everton Park			M	70
Bald Hills - Everton Park	Clerical and administrative workers	Clerical and administrative workers nfd	F	7
Bald Hills - Everton Park	Clerical and administrative workers	Clerical and office support workers	F	18
Bald Hills - Everton Park	Clerical and administrative workers	Clerical and office support workers	M	12
Bald Hills - Everton Park	Clerical and administrative workers	General clerical workers	F	204
Bald Hills - Everton Park	Clerical and administrative workers	General clerical workers	M	43
Bald Hills - Everton Park	Clerical and administrative workers	Inquiry clerks and receptionists	F	245
Bald Hills - Everton Park	Clerical and administrative workers	Inquiry clerks and receptionists	M	31
Bald Hills - Everton Park	Clerical and administrative workers	Numerical clerks	F	147
Bald Hills - Everton Park	Clerical and administrative workers	Numerical clerks	M	26
Bald Hills - Everton Park	Clerical and administrative workers	Office managers and program administrators	F	156
Bald Hills - Everton Park	Clerical and administrative workers	Office managers and program administrators	M	31
Bald Hills - Everton Park	Clerical and administrative workers	Other clerical and administrative workers	F	65
Bald Hills - Everton Park	Clerical and administrative workers	Other clerical and administrative workers	M	40
Bald Hills - Everton Park	Clerical and administrative workers	Personal assistants and secretaries	F	67
Bald Hills - Everton Park	Community and personal service workers	Carers and aides	F	565
Bald Hills - Everton Park	Community and personal service workers	Carers and aides	M	72
Bald Hills - Everton Park	Community and personal service workers	Health and welfare support workers	F	108
Bald Hills - Everton Park	Community and personal service workers	Health and welfare support workers	M	16
Bald Hills - Everton Park	Community and personal service workers	Hospitality workers	F	189
Bald Hills - Everton Park	Community and personal service workers	Hospitality workers	M	60
Bald Hills - Everton Park	Community and personal service workers	Protective service workers	F	14
Bald Hills - Everton Park	Community and personal service workers	Protective service workers	M	43
Bald Hills - Everton Park	Community and personal service workers	Sports and personal service workers	F	115
Bald Hills - Everton Park	Community and personal service workers	Sports and personal service workers	M	58
Bald Hills - Everton Park	Labourers	Cleaners and laundry workers	F	103
Bald Hills - Everton Park	Labourers	Cleaners and laundry workers	M	78
Bald Hills - Everton Park	Labourers	Construction and mining labourers	F	3
Bald Hills - Everton Park	Labourers	Construction and mining labourers	M	55
Bald Hills - Everton Park	Labourers	Factory process workers	F	5
Bald Hills - Everton Park	Labourers	Factory process workers	M	5
Bald Hills - Everton Park	Labourers	Farm forestry and garden workers	F	9
Bald Hills - Everton Park	Labourers	Farm forestry and garden workers	M	25
Bald Hills - Everton Park	Labourers	Food preparation assistants	F	96
Bald Hills - Everton Park	Labourers	Food preparation assistants	M	67
Bald Hills - Everton Park	Labourers	Labourers nfd	M	6
Bald Hills - Everton Park	Labourers	Other labourers	F	49
Bald Hills - Everton Park	Labourers	Other labourers	M	109
Bald Hills - Everton Park	Machinery operators and drivers	Machine and stationary plant operators	F	7
Bald Hills - Everton Park	Machinery operators and drivers	Machine and stationary plant operators	M	13
Bald Hills - Everton Park	Machinery operators and drivers	Mobile plant operators	F	4
Bald Hills - Everton Park	Machinery operators and drivers	Mobile plant operators	M	20
Bald Hills - Everton Park	Machinery operators and drivers	Road and rail drivers	F	6
Bald Hills - Everton Park	Machinery operators and drivers	Road and rail drivers	M	89
Bald Hills - Everton Park	Machinery operators and drivers	Storepersons	F	8
Bald Hills - Everton Park	Machinery operators and drivers	Storepersons	M	28
Bald Hills - Everton Park	Managers	Chief executives general managers and legislators	F	23
Bald Hills - Everton Park	Managers	Chief executives general managers and legislators	M	45
Bald Hills - Everton Park	Managers	Farmers and farm managers	F	3
Bald Hills - Everton Park	Managers	Hospitality retail and service managers	F	156
Bald Hills - Everton Park	Managers	Hospitality retail and service managers	M	157
Bald Hills - Everton Park	Managers	Managers nfd	F	12
Bald Hills - Everton Park	Managers	Managers nfd	M	12
Bald Hills - Everton Park	Managers	Specialist managers	F	142
Bald Hills - Everton Park	Managers	Specialist managers	M	206
Bald Hills - Everton Park	Professionals	Arts and media professionals	F	17
Bald Hills - Everton Park	Professionals	Arts and media professionals	M	19
Bald Hills - Everton Park	Professionals	Business human resource and marketing professionals	F	161
Bald Hills - Everton Park	Professionals	Business human resource and marketing professionals	M	168
Bald Hills - Everton Park	Professionals	Design engineering science and transport professionals	F	36
Bald Hills - Everton Park	Professionals	Design engineering science and transport professionals	M	69
Bald Hills - Everton Park	Professionals	Education professionals	F	416
Bald Hills - Everton Park	Professionals	Education professionals	M	118
Bald Hills - Everton Park	Professionals	Health professionals	F	333
Bald Hills - Everton Park	Professionals	Health professionals	M	108
Bald Hills - Everton Park	Professionals	Information and Communication Technology ICT professionals	F	33
Bald Hills - Everton Park	Professionals	Information and Communication Technology ICT professionals	M	158
Bald Hills - Everton Park	Professionals	Legal social and welfare professionals	F	62
Bald Hills - Everton Park	Professionals	Legal social and welfare professionals	M	39
Bald Hills - Everton Park	Professionals	Professionals nfd	F	3
Bald Hills - Everton Park	Professionals	Professionals nfd	M	3
Bald Hills - Everton Park	Sales workers	Sales assistants and salespersons	F	430
Bald Hills - Everton Park	Sales workers	Sales assistants and salespersons	M	304
Bald Hills - Everton Park	Sales workers	Sales representatives and agents	F	91
Bald Hills - Everton Park	Sales workers	Sales representatives and agents	M	77
Bald Hills - Everton Park	Sales workers	Sales support workers	F	146
Bald Hills - Everton Park	Sales workers	Sales support workers	M	46
Bald Hills - Everton Park	Technicians and trades workers	Automotive and engineering trades workers	F	3
Bald Hills - Everton Park	Technicians and trades workers	Automotive and engineering trades workers	M	29
Bald Hills - Everton Park	Technicians and trades workers	Construction trades workers	F	3
Bald Hills - Everton Park	Technicians and trades workers	Construction trades workers	M	199
Bald Hills - Everton Park	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	114
Bald Hills - Everton Park	Technicians and trades workers	Engineering ICT and science technicians	F	30
Bald Hills - Everton Park	Technicians and trades workers	Engineering ICT and science technicians	M	73
Bald Hills - Everton Park	Technicians and trades workers	Food trades workers	F	37
Bald Hills - Everton Park	Technicians and trades workers	Food trades workers	M	74
Bald Hills - Everton Park	Technicians and trades workers	Other technicians and trades workers	F	77
Bald Hills - Everton Park	Technicians and trades workers	Other technicians and trades workers	M	22
Bald Hills - Everton Park	Technicians and trades workers	Skilled animal and horticultural workers	F	43
Bald Hills - Everton Park	Technicians and trades workers	Skilled animal and horticultural workers	M	54
Chermside			F	220
Chermside			M	285
Chermside	Clerical and administrative workers	Clerical and office support workers	F	91
Chermside	Clerical and administrative workers	Clerical and office support workers	M	113
Chermside	Clerical and administrative workers	General clerical workers	F	871
Chermside	Clerical and administrative workers	General clerical workers	M	159
Chermside	Clerical and administrative workers	Inquiry clerks and receptionists	F	1013
Chermside	Clerical and administrative workers	Inquiry clerks and receptionists	M	132
Chermside	Clerical and administrative workers	Numerical clerks	F	816
Chermside	Clerical and administrative workers	Numerical clerks	M	206
Chermside	Clerical and administrative workers	Office managers and program administrators	F	647
Chermside	Clerical and administrative workers	Office managers and program administrators	M	200
Chermside	Clerical and administrative workers	Other clerical and administrative workers	F	361
Chermside	Clerical and administrative workers	Other clerical and administrative workers	M	357
Chermside	Clerical and administrative workers	Personal assistants and secretaries	F	217
Chermside	Clerical and administrative workers	Personal assistants and secretaries	M	12
Chermside	Community and personal service workers	Carers and aides	F	1549
Chermside	Community and personal service workers	Carers and aides	M	360
Chermside	Community and personal service workers	Health and welfare support workers	F	372
Chermside	Community and personal service workers	Health and welfare support workers	M	129
Chermside	Community and personal service workers	Hospitality workers	F	579
Chermside	Community and personal service workers	Hospitality workers	M	205
Chermside	Community and personal service workers	Protective service workers	F	23
Chermside	Community and personal service workers	Protective service workers	M	172
Chermside	Community and personal service workers	Sports and personal service workers	F	382
Chermside	Community and personal service workers	Sports and personal service workers	M	121
Chermside	Labourers	Cleaners and laundry workers	F	400
Chermside	Labourers	Cleaners and laundry workers	M	356
Chermside	Labourers	Construction and mining labourers	F	4
Chermside	Labourers	Construction and mining labourers	M	456
Chermside	Labourers	Factory process workers	F	171
Chermside	Labourers	Factory process workers	M	340
Chermside	Labourers	Farm forestry and garden workers	F	4
