SA3_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Townsville	Labourers	1	Local	223
Townsville	Labourers	1	National	57
Townsville	Labourers	1	State territory	505
Townsville	Machinery operators and drivers			44
Townsville	Machinery operators and drivers	0		4563
Townsville	Machinery operators and drivers	0		86
Townsville	Machinery operators and drivers	1	Local	136
Townsville	Machinery operators and drivers	1	National	478
Townsville	Machinery operators and drivers	1	State territory	158
Townsville	Managers			23
Townsville	Managers	0		6177
Townsville	Managers	0		121
Townsville	Managers	1	Local	137
Townsville	Managers	1	National	1093
Townsville	Managers	1	State territory	631
Townsville	Professionals			47
Townsville	Professionals	0		8407
Townsville	Professionals	0		145
Townsville	Professionals	1	Local	292
Townsville	Professionals	1	National	1976
Townsville	Professionals	1	State territory	5325
Townsville	Sales workers			25
Townsville	Sales workers	0		7962
Townsville	Sales workers	0		96
Townsville	Sales workers	1	Local	7
Townsville	Sales workers	1	National	46
Townsville	Sales workers	1	State territory	61
Townsville	Technicians and trades workers			76
Townsville	Technicians and trades workers	0		9372
Townsville	Technicians and trades workers	0		189
Townsville	Technicians and trades workers	1	Local	249
Townsville	Technicians and trades workers	1	National	1082
Townsville	Technicians and trades workers	1	State territory	587
Bundaberg				189
Bundaberg		0		226
Bundaberg		0		77
Bundaberg		1	Local	5
Bundaberg		1	National	3
Bundaberg		1	State territory	16
Bundaberg	Clerical and administrative workers			16
Bundaberg	Clerical and administrative workers	0		2978
Bundaberg	Clerical and administrative workers	0		39
Bundaberg	Clerical and administrative workers	1	Local	172
Bundaberg	Clerical and administrative workers	1	National	164
Bundaberg	Clerical and administrative workers	1	State territory	462
Bundaberg	Community and personal service workers			26
Bundaberg	Community and personal service workers	0		2872
Bundaberg	Community and personal service workers	0		47
Bundaberg	Community and personal service workers	1	Local	18
Bundaberg	Community and personal service workers	1	National	16
Bundaberg	Community and personal service workers	1	State territory	776
Bundaberg	Labourers			46
Bundaberg	Labourers	0		3986
Bundaberg	Labourers	0		71
Bundaberg	Labourers	1	Local	127
Bundaberg	Labourers	1	National	6
Bundaberg	Labourers	1	State territory	205
Bundaberg	Machinery operators and drivers			18
Bundaberg	Machinery operators and drivers	0		1896
Bundaberg	Machinery operators and drivers	0		40
Bundaberg	Machinery operators and drivers	1	Local	95
Bundaberg	Machinery operators and drivers	1	National	3
Bundaberg	Machinery operators and drivers	1	State territory	51
Bundaberg	Managers			25
Bundaberg	Managers	0		3283
Bundaberg	Managers	0		68
Bundaberg	Managers	1	Local	65
Bundaberg	Managers	1	National	22
Bundaberg	Managers	1	State territory	190
Bundaberg	Professionals			18
Bundaberg	Professionals	0		2901
Bundaberg	Professionals	0		41
Bundaberg	Professionals	1	Local	81
Bundaberg	Professionals	1	National	118
Bundaberg	Professionals	1	State territory	1695
Bundaberg	Sales workers			20
Bundaberg	Sales workers	0		3345
Bundaberg	Sales workers	0		61
Bundaberg	Sales workers	1	Local	7
Bundaberg	Sales workers	1	National	4
Bundaberg	Sales workers	1	State territory	17
Bundaberg	Technicians and trades workers			25
Bundaberg	Technicians and trades workers	0		3532
Bundaberg	Technicians and trades workers	0		63
Bundaberg	Technicians and trades workers	1	Local	134
Bundaberg	Technicians and trades workers	1	National	10
Bundaberg	Technicians and trades workers	1	State territory	168
Burnett				161
Burnett		0		135
Burnett		0		58
Burnett		1	Local	6
Burnett		1	National	5
Burnett		1	State territory	12
Burnett	Clerical and administrative workers			8
Burnett	Clerical and administrative workers	0		1281
Burnett	Clerical and administrative workers	0		26
Burnett	Clerical and administrative workers	1	Local	130
Burnett	Clerical and administrative workers	1	National	51
Burnett	Clerical and administrative workers	1	State territory	189
Burnett	Community and personal service workers			15
Burnett	Community and personal service workers	0		1350
Burnett	Community and personal service workers	0		28
Burnett	Community and personal service workers	1	Local	15
Burnett	Community and personal service workers	1	National	11
Burnett	Community and personal service workers	1	State territory	554
Burnett	Labourers			24
Burnett	Labourers	0		2791
Burnett	Labourers	0		74
Burnett	Labourers	1	Local	95
Burnett	Labourers	1	State territory	164
Burnett	Machinery operators and drivers			13
Burnett	Machinery operators and drivers	0		1221
Burnett	Machinery operators and drivers	0		28
Burnett	Machinery operators and drivers	1	Local	113
Burnett	Machinery operators and drivers	1	State territory	20
Burnett	Managers			32
Burnett	Managers	0		2974
Burnett	Managers	0		111
Burnett	Managers	1	Local	52
Burnett	Managers	1	National	3
Burnett	Managers	1	State territory	110
Burnett	Professionals			5
Burnett	Professionals	0		1126
Burnett	Professionals	0		18
Burnett	Professionals	1	Local	55
Burnett	Professionals	1	National	27
Burnett	Professionals	1	State territory	896
Burnett	Sales workers			11
Burnett	Sales workers	0		1384
Burnett	Sales workers	0		28
Burnett	Sales workers	1	Local	6
Burnett	Sales workers	1	National	7
Burnett	Sales workers	1	State territory	3
Burnett	Technicians and trades workers			13
Burnett	Technicians and trades workers	0		1803
Burnett	Technicians and trades workers	0		39
Burnett	Technicians and trades workers	1	Local	73
Burnett	Technicians and trades workers	1	National	4
Burnett	Technicians and trades workers	1	State territory	108
Gympie - Cooloola				127
Gympie - Cooloola		0		128
Gympie - Cooloola		0		47
Gympie - Cooloola		1	Local	6
Gympie - Cooloola		1	National	7
Gympie - Cooloola		1	State territory	3
Gympie - Cooloola	Clerical and administrative workers			5
Gympie - Cooloola	Clerical and administrative workers	0		1426
Gympie - Cooloola	Clerical and administrative workers	0		23
Gympie - Cooloola	Clerical and administrative workers	1	Local	112
Gympie - Cooloola	Clerical and administrative workers	1	National	77
Gympie - Cooloola	Clerical and administrative workers	1	State territory	197
Gympie - Cooloola	Community and personal service workers			16
Gympie - Cooloola	Community and personal service workers	0		1428
Gympie - Cooloola	Community and personal service workers	0		30
Gympie - Cooloola	Community and personal service workers	1	National	12
Gympie - Cooloola	Community and personal service workers	1	State territory	401
Gympie - Cooloola	Labourers			19
Gympie - Cooloola	Labourers	0		2052
Gympie - Cooloola	Labourers	0		38
Gympie - Cooloola	Labourers	1	Local	69
Gympie - Cooloola	Labourers	1	National	3
Gympie - Cooloola	Labourers	1	State territory	106
Gympie - Cooloola	Machinery operators and drivers			8
Gympie - Cooloola	Machinery operators and drivers	0		1124
Gympie - Cooloola	Machinery operators and drivers	0		22
Gympie - Cooloola	Machinery operators and drivers	1	Local	71
Gympie - Cooloola	Machinery operators and drivers	1	State territory	8
Gympie - Cooloola	Managers			15
Gympie - Cooloola	Managers	0		2054
Gympie - Cooloola	Managers	0		63
Gympie - Cooloola	Managers	1	Local	37
Gympie - Cooloola	Managers	1	National	13
Gympie - Cooloola	Managers	1	State territory	71
Gympie - Cooloola	Professionals			11
Gympie - Cooloola	Professionals	0		1404
Gympie - Cooloola	Professionals	0		25
Gympie - Cooloola	Professionals	1	Local	71
Gympie - Cooloola	Professionals	1	National	22
Gympie - Cooloola	Professionals	1	State territory	781
Gympie - Cooloola	Sales workers			3
Gympie - Cooloola	Sales workers	0		1683
Gympie - Cooloola	Sales workers	0		31
Gympie - Cooloola	Sales workers	1	National	11
Gympie - Cooloola	Sales workers	1	State territory	13
Gympie - Cooloola	Technicians and trades workers			25
Gympie - Cooloola	Technicians and trades workers	0		1947
Gympie - Cooloola	Technicians and trades workers	0		41
Gympie - Cooloola	Technicians and trades workers	1	Local	70
Gympie - Cooloola	Technicians and trades workers	1	National	3
Gympie - Cooloola	Technicians and trades workers	1	State territory	61
Hervey Bay				124
Hervey Bay		0		98
Hervey Bay		0		39
Hervey Bay		1	Local	5
Hervey Bay		1	State territory	15
Hervey Bay	Clerical and administrative workers			4
Hervey Bay	Clerical and administrative workers	0		1595
Hervey Bay	Clerical and administrative workers	0		18
Hervey Bay	Clerical and administrative workers	1	Local	100
Hervey Bay	Clerical and administrative workers	1	National	81
Hervey Bay	Clerical and administrative workers	1	State territory	245
Hervey Bay	Community and personal service workers			25
Hervey Bay	Community and personal service workers	0		2047
Hervey Bay	Community and personal service workers	0		26
Hervey Bay	Community and personal service workers	1	Local	10
Hervey Bay	Community and personal service workers	1	National	13
Hervey Bay	Community and personal service workers	1	State territory	473
Hervey Bay	Labourers			13
Hervey Bay	Labourers	0		1588
Hervey Bay	Labourers	0		29
Hervey Bay	Labourers	1	Local	62
Hervey Bay	Labourers	1	National	4
Hervey Bay	Labourers	1	State territory	127
Hervey Bay	Machinery operators and drivers			10
Hervey Bay	Machinery operators and drivers	0		638
Hervey Bay	Machinery operators and drivers	0		14
Hervey Bay	Machinery operators and drivers	1	Local	45
Hervey Bay	Machinery operators and drivers	1	State territory	10
Hervey Bay	Managers			6
Hervey Bay	Managers	0		1380
Hervey Bay	Managers	0		11
Hervey Bay	Managers	1	Local	38
Hervey Bay	Managers	1	National	12
Hervey Bay	Managers	1	State territory	87
Hervey Bay	Professionals			9
Hervey Bay	Professionals	0		1740
Hervey Bay	Professionals	0		26
Hervey Bay	Professionals	1	Local	76
Hervey Bay	Professionals	1	National	55
Hervey Bay	Professionals	1	State territory	1233
Hervey Bay	Sales workers			13
Hervey Bay	Sales workers	0		2104
Hervey Bay	Sales workers	0		30
Hervey Bay	Sales workers	1	National	12
Hervey Bay	Sales workers	1	State territory	9
Hervey Bay	Technicians and trades workers			20
Hervey Bay	Technicians and trades workers	0		1880
Hervey Bay	Technicians and trades workers	0		29
Hervey Bay	Technicians and trades workers	1	Local	71
Hervey Bay	Technicians and trades workers	1	National	9
Hervey Bay	Technicians and trades workers	1	State territory	71
Maryborough				95
Maryborough		0		93
Maryborough		0		26
Maryborough		1	State territory	12
Maryborough	Clerical and administrative workers			5
Maryborough	Clerical and administrative workers	0		1270
Maryborough	Clerical and administrative workers	0		20
Maryborough	Clerical and administrative workers	1	Local	65
Maryborough	Clerical and administrative workers	1	National	147
Maryborough	Clerical and administrative workers	1	State territory	339
Maryborough	Community and personal service workers			14
Maryborough	Community and personal service workers	0		1328
Maryborough	Community and personal service workers	0		25
Maryborough	Community and personal service workers	1	Local	7
Maryborough	Community and personal service workers	1	National	17
Maryborough	Community and personal service workers	1	State territory	582
Maryborough	Labourers			20
Maryborough	Labourers	0		1413
Maryborough	Labourers	0		24
Maryborough	Labourers	1	Local	32
Maryborough	Labourers	1	State territory	128
Maryborough	Machinery operators and drivers			8
Maryborough	Machinery operators and drivers	0		949
Maryborough	Machinery operators and drivers	0		18
Maryborough	Machinery operators and drivers	1	Local	48
Maryborough	Machinery operators and drivers	1	National	7
Maryborough	Machinery operators and drivers	1	State territory	28
Maryborough	Managers			11
Maryborough	Managers	0		1313
Maryborough	Managers	0		31
Maryborough	Managers	1	Local	13
Maryborough	Managers	1	National	16
Maryborough	Managers	1	State territory	121
Maryborough	Professionals			7
Maryborough	Professionals	0		1021
Maryborough	Professionals	0		15
Maryborough	Professionals	1	Local	16
Maryborough	Professionals	1	National	41
Maryborough	Professionals	1	State territory	791
Maryborough	Sales workers			4
Maryborough	Sales workers	0		1265
Maryborough	Sales workers	0		18
Maryborough	Sales workers	1	Local	3
Maryborough	Sales workers	1	National	7
Maryborough	Sales workers	1	State territory	15
Maryborough	Technicians and trades workers			8
Maryborough	Technicians and trades workers	0		1569
Maryborough	Technicians and trades workers	0		29
Maryborough	Technicians and trades workers	1	Local	11
Maryborough	Technicians and trades workers	1	National	3
Maryborough	Technicians and trades workers	1	State territory	143
Migratory - Offshore - Shipping (Qld)	Clerical and administrative workers	0		3
Migratory - Offshore - Shipping (Qld)	Clerical and administrative workers	1	National	7
Migratory - Offshore - Shipping (Qld)	Community and personal service workers	0		13
Migratory - Offshore - Shipping (Qld)	Community and personal service workers	1	National	3
Migratory - Offshore - Shipping (Qld)	Labourers	0		51
Migratory - Offshore - Shipping (Qld)	Labourers	0		3
Migratory - Offshore - Shipping (Qld)	Labourers	1	State territory	3
Migratory - Offshore - Shipping (Qld)	Machinery operators and drivers	0		14
Migratory - Offshore - Shipping (Qld)	Managers	0		5
Migratory - Offshore - Shipping (Qld)	Professionals	0		49
Migratory - Offshore - Shipping (Qld)	Professionals	1	National	3
Migratory - Offshore - Shipping (Qld)	Professionals	1	State territory	3
Migratory - Offshore - Shipping (Qld)	Sales workers	0		3
Migratory - Offshore - Shipping (Qld)	Technicians and trades workers	0		28
Migratory - Offshore - Shipping (Qld)	Technicians and trades workers	1	National	3
No usual address (Qld)				688
No usual address (Qld)		0		1372
No usual address (Qld)		0		269
No usual address (Qld)		1	Local	18
No usual address (Qld)		1	National	13
No usual address (Qld)		1	State territory	23
No usual address (Qld)	Clerical and administrative workers			71
No usual address (Qld)	Clerical and administrative workers	0		3101
No usual address (Qld)	Clerical and administrative workers	0		82
No usual address (Qld)	Clerical and administrative workers	1	Local	52
No usual address (Qld)	Clerical and administrative workers	1	National	371
No usual address (Qld)	Clerical and administrative workers	1	State territory	121
No usual address (Qld)	Community and personal service workers			81
No usual address (Qld)	Community and personal service workers	0		7303
No usual address (Qld)	Community and personal service workers	0		123
No usual address (Qld)	Community and personal service workers	1	Local	24
No usual address (Qld)	Community and personal service workers	1	National	117
No usual address (Qld)	Community and personal service workers	1	State territory	424
No usual address (Qld)	Labourers			184
No usual address (Qld)	Labourers	0		20854
No usual address (Qld)	Labourers	0		357
No usual address (Qld)	Labourers	1	Local	154
No usual address (Qld)	Labourers	1	National	13
No usual address (Qld)	Labourers	1	State territory	178
No usual address (Qld)	Machinery operators and drivers			76
No usual address (Qld)	Machinery operators and drivers	0		8743
No usual address (Qld)	Machinery operators and drivers	0		201
No usual address (Qld)	Machinery operators and drivers	1	Local	60
No usual address (Qld)	Machinery operators and drivers	1	National	44
No usual address (Qld)	Machinery operators and drivers	1	State territory	66
No usual address (Qld)	Managers			52
No usual address (Qld)	Managers	0		6296
No usual address (Qld)	Managers	0		144
No usual address (Qld)	Managers	1	Local	19
No usual address (Qld)	Managers	1	National	64
No usual address (Qld)	Managers	1	State territory	62
No usual address (Qld)	Professionals			67
No usual address (Qld)	Professionals	0		7622
No usual address (Qld)	Professionals	0		145
No usual address (Qld)	Professionals	1	Local	27
No usual address (Qld)	Professionals	1	National	173
No usual address (Qld)	Professionals	1	State territory	1029
No usual address (Qld)	Sales workers			59
No usual address (Qld)	Sales workers	0		4320
No usual address (Qld)	Sales workers	0		83
No usual address (Qld)	Sales workers	1	National	9
No usual address (Qld)	Sales workers	1	State territory	28
No usual address (Qld)	Technicians and trades workers			168
No usual address (Qld)	Technicians and trades workers	0		34400
No usual address (Qld)	Technicians and trades workers	0		634
No usual address (Qld)	Technicians and trades workers	1	Local	74
No usual address (Qld)	Technicians and trades workers	1	National	80
No usual address (Qld)	Technicians and trades workers	1	State territory	123
Adelaide City				539
Adelaide City		0		847
Adelaide City		0		201
Adelaide City		1	Local	17
Adelaide City		1	National	235
Adelaide City		1	State territory	332
Adelaide City	Clerical and administrative workers			68
Adelaide City	Clerical and administrative workers	0		15816
Adelaide City	Clerical and administrative workers	0		253
Adelaide City	Clerical and administrative workers	1	Local	267
Adelaide City	Clerical and administrative workers	1	National	4231
Adelaide City	Clerical and administrative workers	1	State territory	6663
Adelaide City	Community and personal service workers			70
Adelaide City	Community and personal service workers	0		8414
Adelaide City	Community and personal service workers	0		137
Adelaide City	Community and personal service workers	1	Local	60
Adelaide City	Community and personal service workers	1	National	227
Adelaide City	Community and personal service workers	1	State territory	3015
Adelaide City	Labourers			73
Adelaide City	Labourers	0		4721
Adelaide City	Labourers	0		77
Adelaide City	Labourers	1	Local	42
Adelaide City	Labourers	1	National	28
Adelaide City	Labourers	1	State territory	284
Adelaide City	Machinery operators and drivers			21
Adelaide City	Machinery operators and drivers	0		827
Adelaide City	Machinery operators and drivers	0		24
Adelaide City	Machinery operators and drivers	1	Local	6
Adelaide City	Machinery operators and drivers	1	National	34
Adelaide City	Machinery operators and drivers	1	State territory	294
Adelaide City	Managers			17
Adelaide City	Managers	0		10367
Adelaide City	Managers	0		119
Adelaide City	Managers	1	Local	120
Adelaide City	Managers	1	National	1223
Adelaide City	Managers	1	State territory	2840
Adelaide City	Professionals			64
Adelaide City	Professionals	0		23516
Adelaide City	Professionals	0		322
Adelaide City	Professionals	1	Local	257
Adelaide City	Professionals	1	National	4733
Adelaide City	Professionals	1	State territory	12234
Adelaide City	Sales workers			30
Adelaide City	Sales workers	0		6970
Adelaide City	Sales workers	0		94
Adelaide City	Sales workers	1	Local	9
Adelaide City	Sales workers	1	National	88
Adelaide City	Sales workers	1	State territory	193
Adelaide City	Technicians and trades workers			52
Adelaide City	Technicians and trades workers	0		6477
Adelaide City	Technicians and trades workers	0		103
Adelaide City	Technicians and trades workers	1	Local	63
Adelaide City	Technicians and trades workers	1	National	339
Adelaide City	Technicians and trades workers	1	State territory	880
Adelaide Hills				81
Adelaide Hills		0		160
Adelaide Hills		0		30
Adelaide Hills		1	Local	6
Adelaide Hills		1	National	5
Adelaide Hills		1	State territory	4
Adelaide Hills	Clerical and administrative workers			6
Adelaide Hills	Clerical and administrative workers	0		1905
Adelaide Hills	Clerical and administrative workers	0		19
Adelaide Hills	Clerical and administrative workers	1	Local	80
Adelaide Hills	Clerical and administrative workers	1	National	93
Adelaide Hills	Clerical and administrative workers	1	State territory	121
Adelaide Hills	Community and personal service workers			4
Adelaide Hills	Community and personal service workers	0		2216
Adelaide Hills	Community and personal service workers	0		28
Adelaide Hills	Community and personal service workers	1	Local	18
Adelaide Hills	Community and personal service workers	1	National	120
Adelaide Hills	Community and personal service workers	1	State territory	322
Adelaide Hills	Labourers			12
Adelaide Hills	Labourers	0		2471
Adelaide Hills	Labourers	0		35
Adelaide Hills	Labourers	1	Local	18
Adelaide Hills	Labourers	1	National	5
Adelaide Hills	Labourers	1	State territory	33
Adelaide Hills	Machinery operators and drivers			3
Adelaide Hills	Machinery operators and drivers	0		1020
Adelaide Hills	Machinery operators and drivers	0		9
Adelaide Hills	Machinery operators and drivers	1	Local	28
Adelaide Hills	Machinery operators and drivers	1	National	22
Adelaide Hills	Machinery operators and drivers	1	State territory	25
Adelaide Hills	Managers			10
Adelaide Hills	Managers	0		2692
Adelaide Hills	Managers	0		40
Adelaide Hills	Managers	1	Local	51
Adelaide Hills	Managers	1	National	60
Adelaide Hills	Managers	1	State territory	89
Adelaide Hills	Professionals			10
Adelaide Hills	Professionals	0		2841
Adelaide Hills	Professionals	0		46
Adelaide Hills	Professionals	1	Local	85
Adelaide Hills	Professionals	1	National	43
Adelaide Hills	Professionals	1	State territory	573
Adelaide Hills	Sales workers			11
Adelaide Hills	Sales workers	0		2263
Adelaide Hills	Sales workers	0		33
Adelaide Hills	Sales workers	1	National	3
Adelaide Hills	Sales workers	1	State territory	3
Adelaide Hills	Technicians and trades workers			16
Adelaide Hills	Technicians and trades workers	0		2649
Adelaide Hills	Technicians and trades workers	0		49
Adelaide Hills	Technicians and trades workers	1	Local	42
Adelaide Hills	Technicians and trades workers	1	National	35
Adelaide Hills	Technicians and trades workers	1	State territory	39
Burnside				67
Burnside		0		152
Burnside		0		22
Burnside		1	National	10
Burnside		1	State territory	13
Burnside	Clerical and administrative workers			6
Burnside	Clerical and administrative workers	0		2411
Burnside	Clerical and administrative workers	0		30
Burnside	Clerical and administrative workers	1	Local	49
Burnside	Clerical and administrative workers	1	National	182
Burnside	Clerical and administrative workers	1	State territory	264
Burnside	Community and personal service workers			10
Burnside	Community and personal service workers	0		1717
Burnside	Community and personal service workers	0		17
Burnside	Community and personal service workers	1	Local	12
Burnside	Community and personal service workers	1	National	4
Burnside	Community and personal service workers	1	State territory	395
Burnside	Labourers			3
Burnside	Labourers	0		837
Burnside	Labourers	0		19
Burnside	Labourers	1	Local	16
Burnside	Labourers	1	National	3
Burnside	Labourers	1	State territory	27
Burnside	Machinery operators and drivers	0		218
Burnside	Machinery operators and drivers	0		3
Burnside	Machinery operators and drivers	1	Local	4
Burnside	Managers			4
Burnside	Managers	0		1919
Burnside	Managers	0		11
Burnside	Managers	1	Local	23
Burnside	Managers	1	National	32
Burnside	Managers	1	State territory	120
Burnside	Professionals			13
Burnside	Professionals	0		4373
Burnside	Professionals	0		45
Burnside	Professionals	1	Local	48
Burnside	Professionals	1	National	70
Burnside	Professionals	1	State territory	558
Burnside	Sales workers	0		1728
Burnside	Sales workers	0		20
Burnside	Sales workers	1	National	9
Burnside	Technicians and trades workers			7
Burnside	Technicians and trades workers	0		1386
Burnside	Technicians and trades workers	0		17
Burnside	Technicians and trades workers	1	Local	36
Burnside	Technicians and trades workers	1	National	3
Burnside	Technicians and trades workers	1	State territory	32
Campbelltown (SA)				37
Campbelltown (SA)		0		80
Campbelltown (SA)		0		11
Campbelltown (SA)		1	Local	3
Campbelltown (SA)		1	State territory	9
Campbelltown (SA)	Clerical and administrative workers			4
Campbelltown (SA)	Clerical and administrative workers	0		898
Campbelltown (SA)	Clerical and administrative workers	0		18
Campbelltown (SA)	Clerical and administrative workers	1	Local	31
Campbelltown (SA)	Clerical and administrative workers	1	National	23
Campbelltown (SA)	Clerical and administrative workers	1	State territory	103
Campbelltown (SA)	Community and personal service workers			14
Campbelltown (SA)	Community and personal service workers	0		1373
Campbelltown (SA)	Community and personal service workers	0		17
Campbelltown (SA)	Community and personal service workers	1	Local	8
Campbelltown (SA)	Community and personal service workers	1	National	4
Campbelltown (SA)	Community and personal service workers	1	State territory	148
Campbelltown (SA)	Labourers			8
Campbelltown (SA)	Labourers	0		878
Campbelltown (SA)	Labourers	0		8
Campbelltown (SA)	Labourers	1	Local	18
Campbelltown (SA)	Labourers	1	State territory	4
Campbelltown (SA)	Machinery operators and drivers			3
Campbelltown (SA)	Machinery operators and drivers	0		445
Campbelltown (SA)	Machinery operators and drivers	0		7
Campbelltown (SA)	Machinery operators and drivers	1	Local	4
Campbelltown (SA)	Machinery operators and drivers	1	State territory	3
Campbelltown (SA)	Managers			3
Campbelltown (SA)	Managers	0		854
Campbelltown (SA)	Managers	0		8
Campbelltown (SA)	Managers	1	Local	19
Campbelltown (SA)	Managers	1	National	7
Campbelltown (SA)	Managers	1	State territory	59
Campbelltown (SA)	Professionals			7
Campbelltown (SA)	Professionals	0		1484
Campbelltown (SA)	Professionals	0		30
Campbelltown (SA)	Professionals	1	Local	24
Campbelltown (SA)	Professionals	1	National	44
Campbelltown (SA)	Professionals	1	State territory	482
Campbelltown (SA)	Sales workers			3
Campbelltown (SA)	Sales workers	0		1098
Campbelltown (SA)	Sales workers	0		12
Campbelltown (SA)	Sales workers	1	National	4
Campbelltown (SA)	Sales workers	1	State territory	11
Campbelltown (SA)	Technicians and trades workers			7
Campbelltown (SA)	Technicians and trades workers	0		1242
Campbelltown (SA)	Technicians and trades workers	0		18
Campbelltown (SA)	Technicians and trades workers	1	Local	31
Campbelltown (SA)	Technicians and trades workers	1	State territory	12
Norwood - Payneham - St Peters				106
Norwood - Payneham - St Peters		0		190
Norwood - Payneham - St Peters		0		39
Norwood - Payneham - St Peters		1	Local	3
Norwood - Payneham - St Peters		1	National	3
Norwood - Payneham - St Peters		1	State territory	4
Norwood - Payneham - St Peters	Clerical and administrative workers			9
Norwood - Payneham - St Peters	Clerical and administrative workers	0		3292
Norwood - Payneham - St Peters	Clerical and administrative workers	0		32
Norwood - Payneham - St Peters	Clerical and administrative workers	1	Local	32
Norwood - Payneham - St Peters	Clerical and administrative workers	1	National	162
Norwood - Payneham - St Peters	Clerical and administrative workers	1	State territory	105
Norwood - Payneham - St Peters	Community and personal service workers			17
Norwood - Payneham - St Peters	Community and personal service workers	0		2387
Norwood - Payneham - St Peters	Community and personal service workers	0		23
Norwood - Payneham - St Peters	Community and personal service workers	1	Local	6
Norwood - Payneham - St Peters	Community and personal service workers	1	State territory	195
Norwood - Payneham - St Peters	Labourers			10
Norwood - Payneham - St Peters	Labourers	0		1744
Norwood - Payneham - St Peters	Labourers	0		28
Norwood - Payneham - St Peters	Labourers	1	Local	10
Norwood - Payneham - St Peters	Labourers	1	State territory	11
Norwood - Payneham - St Peters	Machinery operators and drivers			3
Norwood - Payneham - St Peters	Machinery operators and drivers	0		429
Norwood - Payneham - St Peters	Machinery operators and drivers	0		8
Norwood - Payneham - St Peters	Machinery operators and drivers	1	National	3
Norwood - Payneham - St Peters	Managers			4
Norwood - Payneham - St Peters	Managers	0		2862
Norwood - Payneham - St Peters	Managers	0		31
Norwood - Payneham - St Peters	Managers	1	Local	19
Norwood - Payneham - St Peters	Managers	1	National	28
Norwood - Payneham - St Peters	Managers	1	State territory	57
Norwood - Payneham - St Peters	Professionals			27
Norwood - Payneham - St Peters	Professionals	0		5223
Norwood - Payneham - St Peters	Professionals	0		60
Norwood - Payneham - St Peters	Professionals	1	Local	28
Norwood - Payneham - St Peters	Professionals	1	National	48
Norwood - Payneham - St Peters	Professionals	1	State territory	448
Norwood - Payneham - St Peters	Sales workers			8
Norwood - Payneham - St Peters	Sales workers	0		2683
Norwood - Payneham - St Peters	Sales workers	0		25
Norwood - Payneham - St Peters	Sales workers	1	National	4
Norwood - Payneham - St Peters	Technicians and trades workers			17
Norwood - Payneham - St Peters	Technicians and trades workers	0		2824
Norwood - Payneham - St Peters	Technicians and trades workers	0		32
Norwood - Payneham - St Peters	Technicians and trades workers	1	Local	14
Norwood - Payneham - St Peters	Technicians and trades workers	1	State territory	15
Prospect - Walkerville				48
Prospect - Walkerville		0		66
Prospect - Walkerville		0		20
Prospect - Walkerville		1	National	3
Prospect - Walkerville	Clerical and administrative workers			10
Prospect - Walkerville	Clerical and administrative workers	0		905
Prospect - Walkerville	Clerical and administrative workers	0		16
Prospect - Walkerville	Clerical and administrative workers	1	Local	32
Prospect - Walkerville	Clerical and administrative workers	1	National	70
Prospect - Walkerville	Clerical and administrative workers	1	State territory	30
Prospect - Walkerville	Community and personal service workers			3
Prospect - Walkerville	Community and personal service workers	0		1018
Prospect - Walkerville	Community and personal service workers	0		14
Prospect - Walkerville	Community and personal service workers	1	Local	15
Prospect - Walkerville	Community and personal service workers	1	National	8
Prospect - Walkerville	Community and personal service workers	1	State territory	104
Prospect - Walkerville	Labourers			3
Prospect - Walkerville	Labourers	0		713
Prospect - Walkerville	Labourers	0		12
Prospect - Walkerville	Labourers	1	Local	9
Prospect - Walkerville	Machinery operators and drivers			3
Prospect - Walkerville	Machinery operators and drivers	0		135
Prospect - Walkerville	Machinery operators and drivers	0		3
Prospect - Walkerville	Managers			3
Prospect - Walkerville	Managers	0		876
Prospect - Walkerville	Managers	0		14
Prospect - Walkerville	Managers	1	Local	22
Prospect - Walkerville	Managers	1	National	17
Prospect - Walkerville	Managers	1	State territory	27
Prospect - Walkerville	Professionals			4
Prospect - Walkerville	Professionals	0		1565
Prospect - Walkerville	Professionals	0		15
Prospect - Walkerville	Professionals	1	Local	29
Prospect - Walkerville	Professionals	1	National	157
Prospect - Walkerville	Professionals	1	State territory	155
Prospect - Walkerville	Sales workers			3
Prospect - Walkerville	Sales workers	0		1053
Prospect - Walkerville	Sales workers	0		12
Prospect - Walkerville	Sales workers	1	National	3
Prospect - Walkerville	Sales workers	1	State territory	4
Prospect - Walkerville	Technicians and trades workers			4
Prospect - Walkerville	Technicians and trades workers	0		948
Prospect - Walkerville	Technicians and trades workers	0		13
Prospect - Walkerville	Technicians and trades workers	1	Local	5
Prospect - Walkerville	Technicians and trades workers	1	National	18
Prospect - Walkerville	Technicians and trades workers	1	State territory	8
Unley				82
Unley		0		149
Unley		0		26
Unley		1	Local	10
Unley		1	National	7
Unley		1	State territory	18
Unley	Clerical and administrative workers			10
Unley	Clerical and administrative workers	0		2620
Unley	Clerical and administrative workers	0		24
Unley	Clerical and administrative workers	1	Local	53
Unley	Clerical and administrative workers	1	National	71
Unley	Clerical and administrative workers	1	State territory	139
Unley	Community and personal service workers			9
Unley	Community and personal service workers	0		2883
Unley	Community and personal service workers	0		50
Unley	Community and personal service workers	1	Local	20
Unley	Community and personal service workers	1	National	34
Unley	Community and personal service workers	1	State territory	239
Unley	Labourers			12
