SA4_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
South Australia - South East	105000	1	State territory	526
South Australia - South East	157500			14
South Australia - South East	157500	0		1872
South Australia - South East	157500	1	Local	72
South Australia - South East	157500	1	National	23
South Australia - South East	157500	1	State territory	473
South Australia - South East	Inf			8
South Australia - South East	Inf	0		1095
South Australia - South East	Inf	1	Local	21
South Australia - South East	Inf	1	National	6
South Australia - South East	Inf	1	State territory	53
Migratory - Offshore - Shipping (SA)	0	0		4
Migratory - Offshore - Shipping (SA)	34125	1	National	3
Migratory - Offshore - Shipping (SA)	42000	0		3
Migratory - Offshore - Shipping (SA)	52500	0		3
Migratory - Offshore - Shipping (SA)	65625	0		4
Migratory - Offshore - Shipping (SA)	78750	0		4
Migratory - Offshore - Shipping (SA)	91875	0		3
Migratory - Offshore - Shipping (SA)	91875	1	National	3
Migratory - Offshore - Shipping (SA)	105000	0		7
Migratory - Offshore - Shipping (SA)	157500	0		12
Migratory - Offshore - Shipping (SA)	157500	1	National	3
Migratory - Offshore - Shipping (SA)	Inf	0		13
No usual address (SA)				68
No usual address (SA)		0		512
No usual address (SA)		1	National	5
No usual address (SA)		1	State territory	12
No usual address (SA)	0			27
No usual address (SA)	0	0		257
No usual address (SA)	0	1	National	15
No usual address (SA)	7875			30
No usual address (SA)	7875	0		1017
No usual address (SA)	7875	1	National	29
No usual address (SA)	7875	1	State territory	10
No usual address (SA)	15750			38
No usual address (SA)	15750	0		1803
No usual address (SA)	15750	1	Local	8
No usual address (SA)	15750	1	National	36
No usual address (SA)	15750	1	State territory	28
No usual address (SA)	21000			38
No usual address (SA)	21000	0		2151
No usual address (SA)	21000	1	Local	3
No usual address (SA)	21000	1	National	23
No usual address (SA)	21000	1	State territory	29
No usual address (SA)	26250			40
No usual address (SA)	26250	0		2629
No usual address (SA)	26250	1	Local	8
No usual address (SA)	26250	1	National	27
No usual address (SA)	26250	1	State territory	38
No usual address (SA)	34125			42
No usual address (SA)	34125	0		3802
No usual address (SA)	34125	1	Local	5
No usual address (SA)	34125	1	National	30
No usual address (SA)	34125	1	State territory	54
No usual address (SA)	42000			48
No usual address (SA)	42000	0		4060
No usual address (SA)	42000	1	Local	4
No usual address (SA)	42000	1	National	16
No usual address (SA)	42000	1	State territory	74
No usual address (SA)	52500			38
No usual address (SA)	52500	0		4439
No usual address (SA)	52500	1	Local	22
No usual address (SA)	52500	1	National	21
No usual address (SA)	52500	1	State territory	81
No usual address (SA)	65625			28
No usual address (SA)	65625	0		4529
No usual address (SA)	65625	1	Local	18
No usual address (SA)	65625	1	National	24
No usual address (SA)	65625	1	State territory	98
No usual address (SA)	78750			18
No usual address (SA)	78750	0		2810
No usual address (SA)	78750	1	Local	8
No usual address (SA)	78750	1	National	21
No usual address (SA)	78750	1	State territory	77
No usual address (SA)	91875			14
No usual address (SA)	91875	0		1969
No usual address (SA)	91875	1	National	33
No usual address (SA)	91875	1	State territory	64
No usual address (SA)	105000			3
No usual address (SA)	105000	0		1073
No usual address (SA)	105000	1	National	16
No usual address (SA)	105000	1	State territory	42
No usual address (SA)	157500			4
No usual address (SA)	157500	0		1244
No usual address (SA)	157500	1	Local	3
No usual address (SA)	157500	1	National	23
No usual address (SA)	157500	1	State territory	51
No usual address (SA)	Inf			6
No usual address (SA)	Inf	0		524
No usual address (SA)	Inf	1	National	6
No usual address (SA)	Inf	1	State territory	11
Bunbury				172
Bunbury		0		847
Bunbury		1	Local	9
Bunbury		1	National	9
Bunbury		1	State territory	70
Bunbury	0			30
Bunbury	0	0		664
Bunbury	0	1	Local	3
Bunbury	0	1	National	10
Bunbury	0	1	State territory	17
Bunbury	7875			36
Bunbury	7875	0		2925
Bunbury	7875	1	Local	13
Bunbury	7875	1	National	22
Bunbury	7875	1	State territory	53
Bunbury	15750			46
Bunbury	15750	0		2762
Bunbury	15750	1	Local	37
Bunbury	15750	1	National	27
Bunbury	15750	1	State territory	132
Bunbury	21000			35
Bunbury	21000	0		3193
Bunbury	21000	1	Local	33
Bunbury	21000	1	National	38
Bunbury	21000	1	State territory	211
Bunbury	26250			42
Bunbury	26250	0		3888
Bunbury	26250	1	Local	54
Bunbury	26250	1	National	34
Bunbury	26250	1	State territory	285
Bunbury	34125			62
Bunbury	34125	0		5853
Bunbury	34125	1	Local	90
Bunbury	34125	1	National	77
Bunbury	34125	1	State territory	509
Bunbury	42000			74
Bunbury	42000	0		6793
Bunbury	42000	1	Local	103
Bunbury	42000	1	National	84
Bunbury	42000	1	State territory	653
Bunbury	52500			58
Bunbury	52500	0		7374
Bunbury	52500	1	Local	190
Bunbury	52500	1	National	121
Bunbury	52500	1	State territory	707
Bunbury	65625			54
Bunbury	65625	0		7357
Bunbury	65625	1	Local	342
Bunbury	65625	1	National	147
Bunbury	65625	1	State territory	777
Bunbury	78750			24
Bunbury	78750	0		4749
Bunbury	78750	1	Local	183
Bunbury	78750	1	National	105
Bunbury	78750	1	State territory	787
Bunbury	91875			23
Bunbury	91875	0		4217
Bunbury	91875	1	Local	143
Bunbury	91875	1	National	74
Bunbury	91875	1	State territory	834
Bunbury	105000			10
Bunbury	105000	0		2944
Bunbury	105000	1	Local	58
Bunbury	105000	1	National	35
Bunbury	105000	1	State territory	884
Bunbury	157500			19
Bunbury	157500	0		4894
Bunbury	157500	1	Local	83
Bunbury	157500	1	National	46
Bunbury	157500	1	State territory	940
Bunbury	Inf			21
Bunbury	Inf	0		2042
Bunbury	Inf	1	Local	33
Bunbury	Inf	1	National	12
Bunbury	Inf	1	State territory	136
Mandurah				63
Mandurah		0		330
Mandurah		1	Local	5
Mandurah		1	State territory	18
Mandurah	0			8
Mandurah	0	0		238
Mandurah	0	1	State territory	15
Mandurah	7875			16
Mandurah	7875	0		1338
Mandurah	7875	1	Local	7
Mandurah	7875	1	State territory	17
Mandurah	15750			9
Mandurah	15750	0		1410
Mandurah	15750	1	Local	14
Mandurah	15750	1	National	8
Mandurah	15750	1	State territory	43
Mandurah	21000			13
Mandurah	21000	0		1509
Mandurah	21000	1	Local	10
Mandurah	21000	1	National	8
Mandurah	21000	1	State territory	68
Mandurah	26250			20
Mandurah	26250	0		1600
Mandurah	26250	1	Local	13
Mandurah	26250	1	National	16
Mandurah	26250	1	State territory	72
Mandurah	34125			26
Mandurah	34125	0		2462
Mandurah	34125	1	Local	53
Mandurah	34125	1	National	18
Mandurah	34125	1	State territory	135
Mandurah	42000			17
Mandurah	42000	0		2523
Mandurah	42000	1	Local	65
Mandurah	42000	1	National	29
Mandurah	42000	1	State territory	203
Mandurah	52500			19
Mandurah	52500	0		2596
Mandurah	52500	1	Local	77
Mandurah	52500	1	National	25
Mandurah	52500	1	State territory	229
Mandurah	65625			24
Mandurah	65625	0		2496
Mandurah	65625	1	Local	140
Mandurah	65625	1	National	41
Mandurah	65625	1	State territory	219
Mandurah	78750			13
Mandurah	78750	0		1629
Mandurah	78750	1	Local	100
Mandurah	78750	1	National	32
Mandurah	78750	1	State territory	238
Mandurah	91875			18
Mandurah	91875	0		1407
Mandurah	91875	1	Local	66
Mandurah	91875	1	National	20
Mandurah	91875	1	State territory	274
Mandurah	105000			8
Mandurah	105000	0		1083
Mandurah	105000	1	Local	39
Mandurah	105000	1	National	8
Mandurah	105000	1	State territory	296
Mandurah	157500			15
Mandurah	157500	0		1690
Mandurah	157500	1	Local	39
Mandurah	157500	1	National	10
Mandurah	157500	1	State territory	285
Mandurah	Inf			8
Mandurah	Inf	0		759
Mandurah	Inf	1	Local	11
Mandurah	Inf	1	National	5
Mandurah	Inf	1	State territory	26
Perth - Inner				428
Perth - Inner		0		1894
Perth - Inner		1	Local	12
Perth - Inner		1	National	55
Perth - Inner		1	State territory	306
Perth - Inner	0			80
Perth - Inner	0	0		992
Perth - Inner	0	1	National	20
Perth - Inner	0	1	State territory	59
Perth - Inner	7875			95
Perth - Inner	7875	0		4491
Perth - Inner	7875	1	Local	15
Perth - Inner	7875	1	National	68
Perth - Inner	7875	1	State territory	196
Perth - Inner	15750			102
Perth - Inner	15750	0		5797
Perth - Inner	15750	1	Local	26
Perth - Inner	15750	1	National	123
Perth - Inner	15750	1	State territory	350
Perth - Inner	21000			109
Perth - Inner	21000	0		5978
Perth - Inner	21000	1	Local	34
Perth - Inner	21000	1	National	122
Perth - Inner	21000	1	State territory	408
Perth - Inner	26250			112
Perth - Inner	26250	0		6929
Perth - Inner	26250	1	Local	31
Perth - Inner	26250	1	National	142
Perth - Inner	26250	1	State territory	620
Perth - Inner	34125			144
Perth - Inner	34125	0		9866
Perth - Inner	34125	1	Local	71
Perth - Inner	34125	1	National	296
Perth - Inner	34125	1	State territory	1241
Perth - Inner	42000			154
Perth - Inner	42000	0		11892
Perth - Inner	42000	1	Local	111
Perth - Inner	42000	1	National	339
Perth - Inner	42000	1	State territory	1679
Perth - Inner	52500			193
Perth - Inner	52500	0		16142
Perth - Inner	52500	1	Local	141
Perth - Inner	52500	1	National	581
Perth - Inner	52500	1	State territory	2738
Perth - Inner	65625			181
Perth - Inner	65625	0		20998
Perth - Inner	65625	1	Local	317
Perth - Inner	65625	1	National	1214
Perth - Inner	65625	1	State territory	4977
Perth - Inner	78750			106
Perth - Inner	78750	0		16431
Perth - Inner	78750	1	Local	333
Perth - Inner	78750	1	National	1456
Perth - Inner	78750	1	State territory	5313
Perth - Inner	91875			84
Perth - Inner	91875	0		14847
Perth - Inner	91875	1	Local	256
Perth - Inner	91875	1	National	1291
Perth - Inner	91875	1	State territory	5456
Perth - Inner	105000			70
Perth - Inner	105000	0		11053
Perth - Inner	105000	1	Local	132
Perth - Inner	105000	1	National	812
Perth - Inner	105000	1	State territory	4828
Perth - Inner	157500			88
Perth - Inner	157500	0		23265
Perth - Inner	157500	1	Local	172
Perth - Inner	157500	1	National	1442
Perth - Inner	157500	1	State territory	8640
Perth - Inner	Inf			60
Perth - Inner	Inf	0		24955
Perth - Inner	Inf	1	Local	50
Perth - Inner	Inf	1	National	442
Perth - Inner	Inf	1	State territory	2909
Perth - North East				213
Perth - North East		0		1056
Perth - North East		1	Local	15
Perth - North East		1	National	12
Perth - North East		1	State territory	60
Perth - North East	0			36
Perth - North East	0	0		713
Perth - North East	0	1	Local	6
Perth - North East	0	1	National	6
Perth - North East	0	1	State territory	17
Perth - North East	7875			38
Perth - North East	7875	0		3567
Perth - North East	7875	1	Local	31
Perth - North East	7875	1	National	10
Perth - North East	7875	1	State territory	43
Perth - North East	15750			50
Perth - North East	15750	0		3831
Perth - North East	15750	1	Local	25
Perth - North East	15750	1	National	20
Perth - North East	15750	1	State territory	114
Perth - North East	21000			44
Perth - North East	21000	0		3940
Perth - North East	21000	1	Local	31
Perth - North East	21000	1	National	20
Perth - North East	21000	1	State territory	157
Perth - North East	26250			54
Perth - North East	26250	0		4363
Perth - North East	26250	1	Local	36
Perth - North East	26250	1	National	24
Perth - North East	26250	1	State territory	204
Perth - North East	34125			81
Perth - North East	34125	0		6535
Perth - North East	34125	1	Local	84
Perth - North East	34125	1	National	45
Perth - North East	34125	1	State territory	389
Perth - North East	42000			85
Perth - North East	42000	0		7926
Perth - North East	42000	1	Local	89
Perth - North East	42000	1	National	58
Perth - North East	42000	1	State territory	522
Perth - North East	52500			97
Perth - North East	52500	0		10093
Perth - North East	52500	1	Local	144
Perth - North East	52500	1	National	108
Perth - North East	52500	1	State territory	699
Perth - North East	65625			72
Perth - North East	65625	0		11149
Perth - North East	65625	1	Local	295
Perth - North East	65625	1	National	159
Perth - North East	65625	1	State territory	855
Perth - North East	78750			51
Perth - North East	78750	0		7435
Perth - North East	78750	1	Local	216
Perth - North East	78750	1	National	137
Perth - North East	78750	1	State territory	885
Perth - North East	91875			27
Perth - North East	91875	0		6175
Perth - North East	91875	1	Local	216
Perth - North East	91875	1	National	121
Perth - North East	91875	1	State territory	1125
Perth - North East	105000			26
Perth - North East	105000	0		3918
Perth - North East	105000	1	Local	93
Perth - North East	105000	1	National	74
Perth - North East	105000	1	State territory	1089
Perth - North East	157500			24
Perth - North East	157500	0		5120
Perth - North East	157500	1	Local	101
Perth - North East	157500	1	National	111
Perth - North East	157500	1	State territory	1122
Perth - North East	Inf			12
Perth - North East	Inf	0		2337
Perth - North East	Inf	1	Local	24
Perth - North East	Inf	1	National	29
Perth - North East	Inf	1	State territory	111
Perth - North West				340
Perth - North West		0		1792
Perth - North West		1	Local	16
Perth - North West		1	National	19
Perth - North West		1	State territory	129
Perth - North West	0			48
Perth - North West	0	0		1185
Perth - North West	0	1	Local	3
Perth - North West	0	1	National	15
Perth - North West	0	1	State territory	23
Perth - North West	7875			69
Perth - North West	7875	0		8023
Perth - North West	7875	1	Local	33
Perth - North West	7875	1	National	42
Perth - North West	7875	1	State territory	105
Perth - North West	15750			86
Perth - North West	15750	0		7719
Perth - North West	15750	1	Local	44
Perth - North West	15750	1	National	64
Perth - North West	15750	1	State territory	239
Perth - North West	21000			95
Perth - North West	21000	0		7454
Perth - North West	21000	1	Local	48
Perth - North West	21000	1	National	58
Perth - North West	21000	1	State territory	336
Perth - North West	26250			101
Perth - North West	26250	0		8417
Perth - North West	26250	1	Local	69
Perth - North West	26250	1	National	104
Perth - North West	26250	1	State territory	408
Perth - North West	34125			121
Perth - North West	34125	0		12258
Perth - North West	34125	1	Local	165
Perth - North West	34125	1	National	176
Perth - North West	34125	1	State territory	821
Perth - North West	42000			131
Perth - North West	42000	0		14072
Perth - North West	42000	1	Local	141
Perth - North West	42000	1	National	225
Perth - North West	42000	1	State territory	1110
Perth - North West	52500			170
Perth - North West	52500	0		16801
Perth - North West	52500	1	Local	258
Perth - North West	52500	1	National	257
Perth - North West	52500	1	State territory	1328
Perth - North West	65625			127
Perth - North West	65625	0		18006
Perth - North West	65625	1	Local	582
Perth - North West	65625	1	National	520
Perth - North West	65625	1	State territory	1628
Perth - North West	78750			88
Perth - North West	78750	0		12240
Perth - North West	78750	1	Local	478
Perth - North West	78750	1	National	532
Perth - North West	78750	1	State territory	1611
Perth - North West	91875			72
Perth - North West	91875	0		10069
Perth - North West	91875	1	Local	387
Perth - North West	91875	1	National	363
Perth - North West	91875	1	State territory	1815
Perth - North West	105000			45
Perth - North West	105000	0		6539
Perth - North West	105000	1	Local	152
Perth - North West	105000	1	National	317
Perth - North West	105000	1	State territory	1938
Perth - North West	157500			57
Perth - North West	157500	0		9300
Perth - North West	157500	1	Local	146
Perth - North West	157500	1	National	498
Perth - North West	157500	1	State territory	2165
Perth - North West	Inf			34
Perth - North West	Inf	0		5330
Perth - North West	Inf	1	Local	58
Perth - North West	Inf	1	National	116
Perth - North West	Inf	1	State territory	304
Perth - South East				406
Perth - South East		0		2066
Perth - South East		1	Local	22
Perth - South East		1	National	65
Perth - South East		1	State territory	129
Perth - South East	0			83
Perth - South East	0	0		1194
Perth - South East	0	1	Local	4
Perth - South East	0	1	National	23
Perth - South East	0	1	State territory	31
Perth - South East	7875			96
Perth - South East	7875	0		6385
Perth - South East	7875	1	Local	35
Perth - South East	7875	1	National	70
Perth - South East	7875	1	State territory	112
Perth - South East	15750			83
Perth - South East	15750	0		7209
Perth - South East	15750	1	Local	63
Perth - South East	15750	1	National	148
Perth - South East	15750	1	State territory	244
Perth - South East	21000			113
Perth - South East	21000	0		7129
Perth - South East	21000	1	Local	60
Perth - South East	21000	1	National	151
Perth - South East	21000	1	State territory	345
Perth - South East	26250			139
Perth - South East	26250	0		8597
Perth - South East	26250	1	Local	74
Perth - South East	26250	1	National	200
Perth - South East	26250	1	State territory	405
Perth - South East	34125			152
Perth - South East	34125	0		12840
Perth - South East	34125	1	Local	143
Perth - South East	34125	1	National	333
Perth - South East	34125	1	State territory	860
Perth - South East	42000			181
Perth - South East	42000	0		16357
Perth - South East	42000	1	Local	143
Perth - South East	42000	1	National	394
Perth - South East	42000	1	State territory	1147
Perth - South East	52500			221
Perth - South East	52500	0		21476
Perth - South East	52500	1	Local	290
Perth - South East	52500	1	National	593
Perth - South East	52500	1	State territory	1501
Perth - South East	65625			210
Perth - South East	65625	0		24519
Perth - South East	65625	1	Local	552
Perth - South East	65625	1	National	865
Perth - South East	65625	1	State territory	1977
Perth - South East	78750			93
Perth - South East	78750	0		16723
Perth - South East	78750	1	Local	472
Perth - South East	78750	1	National	959
Perth - South East	78750	1	State territory	1952
Perth - South East	91875			80
Perth - South East	91875	0		13313
Perth - South East	91875	1	Local	399
Perth - South East	91875	1	National	1013
Perth - South East	91875	1	State territory	2304
Perth - South East	105000			47
Perth - South East	105000	0		8886
Perth - South East	105000	1	Local	153
Perth - South East	105000	1	National	723
Perth - South East	105000	1	State territory	2221
Perth - South East	157500			69
Perth - South East	157500	0		13719
Perth - South East	157500	1	Local	182
Perth - South East	157500	1	National	1223
Perth - South East	157500	1	State territory	2542
Perth - South East	Inf			40
Perth - South East	Inf	0		7279
Perth - South East	Inf	1	Local	80
Perth - South East	Inf	1	National	448
Perth - South East	Inf	1	State territory	417
Perth - South West				340
Perth - South West		0		1580
Perth - South West		1	Local	20
Perth - South West		1	National	34
Perth - South West		1	State territory	118
Perth - South West	0			49
Perth - South West	0	0		1053
Perth - South West	0	1	Local	9
Perth - South West	0	1	National	9
Perth - South West	0	1	State territory	23
Perth - South West	7875			76
Perth - South West	7875	0		6342
Perth - South West	7875	1	Local	27
Perth - South West	7875	1	National	71
Perth - South West	7875	1	State territory	118
Perth - South West	15750			78
Perth - South West	15750	0		6446
Perth - South West	15750	1	Local	39
Perth - South West	15750	1	National	94
Perth - South West	15750	1	State territory	245
Perth - South West	21000			78
Perth - South West	21000	0		6159
Perth - South West	21000	1	Local	50
Perth - South West	21000	1	National	90
Perth - South West	21000	1	State territory	325
Perth - South West	26250			79
Perth - South West	26250	0		6859
Perth - South West	26250	1	Local	54
Perth - South West	26250	1	National	105
Perth - South West	26250	1	State territory	484
Perth - South West	34125			120
Perth - South West	34125	0		10181
Perth - South West	34125	1	Local	102
Perth - South West	34125	1	National	239
Perth - South West	34125	1	State territory	922
Perth - South West	42000			120
Perth - South West	42000	0		11706
Perth - South West	42000	1	Local	120
Perth - South West	42000	1	National	240
Perth - South West	42000	1	State territory	1178
Perth - South West	52500			116
Perth - South West	52500	0		14451
Perth - South West	52500	1	Local	208
Perth - South West	52500	1	National	435
Perth - South West	52500	1	State territory	1494
Perth - South West	65625			134
Perth - South West	65625	0		15704
Perth - South West	65625	1	Local	434
Perth - South West	65625	1	National	812
Perth - South West	65625	1	State territory	2215
Perth - South West	78750			82
Perth - South West	78750	0		11123
Perth - South West	78750	1	Local	388
Perth - South West	78750	1	National	956
Perth - South West	78750	1	State territory	1991
Perth - South West	91875			60
Perth - South West	91875	0		9317
Perth - South West	91875	1	Local	312
Perth - South West	91875	1	National	854
Perth - South West	91875	1	State territory	2446
Perth - South West	105000			63
Perth - South West	105000	0		6761
Perth - South West	105000	1	Local	145
Perth - South West	105000	1	National	737
Perth - South West	105000	1	State territory	2173
Perth - South West	157500			50
Perth - South West	157500	0		10664
Perth - South West	157500	1	Local	129
Perth - South West	157500	1	National	1261
Perth - South West	157500	1	State territory	2515
Perth - South West	Inf			37
Perth - South West	Inf	0		6149
Perth - South West	Inf	1	Local	48
Perth - South West	Inf	1	National	289
Perth - South West	Inf	1	State territory	629
Western Australia - Wheat Belt				151
Western Australia - Wheat Belt		0		851
Western Australia - Wheat Belt		1	Local	17
Western Australia - Wheat Belt		1	National	4
Western Australia - Wheat Belt		1	State territory	61
Western Australia - Wheat Belt	0			40
Western Australia - Wheat Belt	0	0		783
Western Australia - Wheat Belt	0	1	National	6
Western Australia - Wheat Belt	0	1	State territory	12
Western Australia - Wheat Belt	7875			30
Western Australia - Wheat Belt	7875	0		1605
Western Australia - Wheat Belt	7875	1	Local	26
Western Australia - Wheat Belt	7875	1	National	16
Western Australia - Wheat Belt	7875	1	State territory	63
Western Australia - Wheat Belt	15750			34
Western Australia - Wheat Belt	15750	0		1933
Western Australia - Wheat Belt	15750	1	Local	29
Western Australia - Wheat Belt	15750	1	National	30
Western Australia - Wheat Belt	15750	1	State territory	126
Western Australia - Wheat Belt	21000			43
Western Australia - Wheat Belt	21000	0		2433
Western Australia - Wheat Belt	21000	1	Local	66
Western Australia - Wheat Belt	21000	1	National	24
Western Australia - Wheat Belt	21000	1	State territory	176
Western Australia - Wheat Belt	26250			46
Western Australia - Wheat Belt	26250	0		2902
Western Australia - Wheat Belt	26250	1	Local	63
Western Australia - Wheat Belt	26250	1	National	23
Western Australia - Wheat Belt	26250	1	State territory	244
Western Australia - Wheat Belt	34125			64
Western Australia - Wheat Belt	34125	0		4555
Western Australia - Wheat Belt	34125	1	Local	109
Western Australia - Wheat Belt	34125	1	National	53
Western Australia - Wheat Belt	34125	1	State territory	422
Western Australia - Wheat Belt	42000			45
Western Australia - Wheat Belt	42000	0		5087
Western Australia - Wheat Belt	42000	1	Local	203
Western Australia - Wheat Belt	42000	1	National	38
Western Australia - Wheat Belt	42000	1	State territory	536
Western Australia - Wheat Belt	52500			50
Western Australia - Wheat Belt	52500	0		5736
Western Australia - Wheat Belt	52500	1	Local	368
Western Australia - Wheat Belt	52500	1	National	36
Western Australia - Wheat Belt	52500	1	State territory	665
Western Australia - Wheat Belt	65625			43
Western Australia - Wheat Belt	65625	0		5813
Western Australia - Wheat Belt	65625	1	Local	401
Western Australia - Wheat Belt	65625	1	National	59
Western Australia - Wheat Belt	65625	1	State territory	817
Western Australia - Wheat Belt	78750			23
Western Australia - Wheat Belt	78750	0		3850
Western Australia - Wheat Belt	78750	1	Local	194
Western Australia - Wheat Belt	78750	1	National	53
Western Australia - Wheat Belt	78750	1	State territory	725
Western Australia - Wheat Belt	91875			14
Western Australia - Wheat Belt	91875	0		3288
Western Australia - Wheat Belt	91875	1	Local	120
Western Australia - Wheat Belt	91875	1	National	43
Western Australia - Wheat Belt	91875	1	State territory	902
Western Australia - Wheat Belt	105000			8
Western Australia - Wheat Belt	105000	0		2254
Western Australia - Wheat Belt	105000	1	Local	69
Western Australia - Wheat Belt	105000	1	National	27
Western Australia - Wheat Belt	105000	1	State territory	812
Western Australia - Wheat Belt	157500			14
Western Australia - Wheat Belt	157500	0		3735
Western Australia - Wheat Belt	157500	1	Local	109
Western Australia - Wheat Belt	157500	1	National	35
Western Australia - Wheat Belt	157500	1	State territory	895
Western Australia - Wheat Belt	Inf			16
Western Australia - Wheat Belt	Inf	0		1916
Western Australia - Wheat Belt	Inf	1	Local	56
Western Australia - Wheat Belt	Inf	1	National	4
Western Australia - Wheat Belt	Inf	1	State territory	125
Western Australia - Outback (North)				174
Western Australia - Outback (North)		0		1058
Western Australia - Outback (North)		1	Local	15
Western Australia - Outback (North)		1	National	9
Western Australia - Outback (North)		1	State territory	44
Western Australia - Outback (North)	0			29
Western Australia - Outback (North)	0	0		303
Western Australia - Outback (North)	0	1	National	11
Western Australia - Outback (North)	0	1	State territory	9
Western Australia - Outback (North)	7875			27
Western Australia - Outback (North)	7875	0		734
Western Australia - Outback (North)	7875	1	Local	13
Western Australia - Outback (North)	7875	1	National	11
Western Australia - Outback (North)	7875	1	State territory	26
Western Australia - Outback (North)	15750			53
Western Australia - Outback (North)	15750	0		881
Western Australia - Outback (North)	15750	1	Local	22
Western Australia - Outback (North)	15750	1	National	16
Western Australia - Outback (North)	15750	1	State territory	50
Western Australia - Outback (North)	21000			34
Western Australia - Outback (North)	21000	0		821
Western Australia - Outback (North)	21000	1	Local	9
Western Australia - Outback (North)	21000	1	National	12
Western Australia - Outback (North)	21000	1	State territory	64
Western Australia - Outback (North)	26250			32
Western Australia - Outback (North)	26250	0		972
Western Australia - Outback (North)	26250	1	Local	27
Western Australia - Outback (North)	26250	1	National	16
Western Australia - Outback (North)	26250	1	State territory	76
Western Australia - Outback (North)	34125			50
Western Australia - Outback (North)	34125	0		1681
Western Australia - Outback (North)	34125	1	Local	30
Western Australia - Outback (North)	34125	1	National	21
Western Australia - Outback (North)	34125	1	State territory	161
Western Australia - Outback (North)	42000			39
Western Australia - Outback (North)	42000	0		2243
Western Australia - Outback (North)	42000	1	Local	34
Western Australia - Outback (North)	42000	1	National	47
Western Australia - Outback (North)	42000	1	State territory	253
Western Australia - Outback (North)	52500			53
Western Australia - Outback (North)	52500	0		3261
Western Australia - Outback (North)	52500	1	Local	44
Western Australia - Outback (North)	52500	1	National	60
Western Australia - Outback (North)	52500	1	State territory	332
Western Australia - Outback (North)	65625			45
Western Australia - Outback (North)	65625	0		4909
Western Australia - Outback (North)	65625	1	Local	134
Western Australia - Outback (North)	65625	1	National	102
Western Australia - Outback (North)	65625	1	State territory	503
Western Australia - Outback (North)	78750			49
Western Australia - Outback (North)	78750	0		4571
Western Australia - Outback (North)	78750	1	Local	145
Western Australia - Outback (North)	78750	1	National	86
Western Australia - Outback (North)	78750	1	State territory	562
Western Australia - Outback (North)	91875			23
Western Australia - Outback (North)	91875	0		5171
Western Australia - Outback (North)	91875	1	Local	133
Western Australia - Outback (North)	91875	1	National	98
Western Australia - Outback (North)	91875	1	State territory	689
Western Australia - Outback (North)	105000			15
Western Australia - Outback (North)	105000	0		5907
Western Australia - Outback (North)	105000	1	Local	105
Western Australia - Outback (North)	105000	1	National	73
Western Australia - Outback (North)	105000	1	State territory	611
Western Australia - Outback (North)	157500			41
Western Australia - Outback (North)	157500	0		18615
Western Australia - Outback (North)	157500	1	Local	167
Western Australia - Outback (North)	157500	1	National	98
Western Australia - Outback (North)	157500	1	State territory	1015
Western Australia - Outback (North)	Inf			26
Western Australia - Outback (North)	Inf	0		16561
Western Australia - Outback (North)	Inf	1	Local	37
Western Australia - Outback (North)	Inf	1	National	29
Western Australia - Outback (North)	Inf	1	State territory	218
Western Australia - Outback (South)				134
Western Australia - Outback (South)		0		882
Western Australia - Outback (South)		1	Local	29
Western Australia - Outback (South)		1	National	6
Western Australia - Outback (South)		1	State territory	55
Western Australia - Outback (South)	0			37
Western Australia - Outback (South)	0	0		499
Western Australia - Outback (South)	0	1	National	4
Western Australia - Outback (South)	0	1	State territory	18
Western Australia - Outback (South)	7875			39
Western Australia - Outback (South)	7875	0		1565
Western Australia - Outback (South)	7875	1	Local	18
Western Australia - Outback (South)	7875	1	National	15
Western Australia - Outback (South)	7875	1	State territory	43
Western Australia - Outback (South)	15750			26
Western Australia - Outback (South)	15750	0		1517
Western Australia - Outback (South)	15750	1	Local	28
Western Australia - Outback (South)	15750	1	National	24
Western Australia - Outback (South)	15750	1	State territory	116
Western Australia - Outback (South)	21000			37
Western Australia - Outback (South)	21000	0		1782
Western Australia - Outback (South)	21000	1	Local	20
Western Australia - Outback (South)	21000	1	National	10
Western Australia - Outback (South)	21000	1	State territory	109
Western Australia - Outback (South)	26250			33
Western Australia - Outback (South)	26250	0		2179
Western Australia - Outback (South)	26250	1	Local	45
Western Australia - Outback (South)	26250	1	National	25
Western Australia - Outback (South)	26250	1	State territory	152
Western Australia - Outback (South)	34125			49
Western Australia - Outback (South)	34125	0		3469
Western Australia - Outback (South)	34125	1	Local	51
Western Australia - Outback (South)	34125	1	National	41
Western Australia - Outback (South)	34125	1	State territory	317
Western Australia - Outback (South)	42000			43
Western Australia - Outback (South)	42000	0		3996
Western Australia - Outback (South)	42000	1	Local	104
Western Australia - Outback (South)	42000	1	National	34
Western Australia - Outback (South)	42000	1	State territory	395
Western Australia - Outback (South)	52500			50
Western Australia - Outback (South)	52500	0		4544
Western Australia - Outback (South)	52500	1	Local	217
Western Australia - Outback (South)	52500	1	National	75
Western Australia - Outback (South)	52500	1	State territory	534
Western Australia - Outback (South)	65625			55
Western Australia - Outback (South)	65625	0		5173
Western Australia - Outback (South)	65625	1	Local	330
Western Australia - Outback (South)	65625	1	National	89
Western Australia - Outback (South)	65625	1	State territory	738
Western Australia - Outback (South)	78750			38
Western Australia - Outback (South)	78750	0		4129
