SA4_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Perth - Inner	Community and personal service workers	1	National	536
Perth - Inner	Community and personal service workers	1	State territory	3538
Perth - Inner	Labourers			168
Perth - Inner	Labourers	0		9294
Perth - Inner	Labourers	0		162
Perth - Inner	Labourers	1	Local	113
Perth - Inner	Labourers	1	National	53
Perth - Inner	Labourers	1	State territory	899
Perth - Inner	Machinery operators and drivers			74
Perth - Inner	Machinery operators and drivers	0		3315
Perth - Inner	Machinery operators and drivers	0		54
Perth - Inner	Machinery operators and drivers	1	Local	32
Perth - Inner	Machinery operators and drivers	1	National	73
Perth - Inner	Machinery operators and drivers	1	State territory	493
Perth - Inner	Managers			83
Perth - Inner	Managers	0		25518
Perth - Inner	Managers	0		259
Perth - Inner	Managers	1	Local	254
Perth - Inner	Managers	1	National	943
Perth - Inner	Managers	1	State territory	4078
Perth - Inner	Professionals			202
Perth - Inner	Professionals	0		59649
Perth - Inner	Professionals	0		690
Perth - Inner	Professionals	1	Local	416
Perth - Inner	Professionals	1	National	3109
Perth - Inner	Professionals	1	State territory	19919
Perth - Inner	Sales workers			77
Perth - Inner	Sales workers	0		12719
Perth - Inner	Sales workers	0		181
Perth - Inner	Sales workers	1	Local	15
Perth - Inner	Sales workers	1	National	66
Perth - Inner	Sales workers	1	State territory	194
Perth - Inner	Technicians and trades workers			151
Perth - Inner	Technicians and trades workers	0		16998
Perth - Inner	Technicians and trades workers	0		271
Perth - Inner	Technicians and trades workers	1	Local	194
Perth - Inner	Technicians and trades workers	1	National	332
Perth - Inner	Technicians and trades workers	1	State territory	1940
Perth - North East				461
Perth - North East		0		881
Perth - North East		0		194
Perth - North East		1	Local	19
Perth - North East		1	National	26
Perth - North East		1	State territory	75
Perth - North East	Clerical and administrative workers			34
Perth - North East	Clerical and administrative workers	0		9632
Perth - North East	Clerical and administrative workers	0		138
Perth - North East	Clerical and administrative workers	1	Local	327
Perth - North East	Clerical and administrative workers	1	National	303
Perth - North East	Clerical and administrative workers	1	State territory	872
Perth - North East	Community and personal service workers			70
Perth - North East	Community and personal service workers	0		7473
Perth - North East	Community and personal service workers	0		133
Perth - North East	Community and personal service workers	1	Local	203
Perth - North East	Community and personal service workers	1	National	102
Perth - North East	Community and personal service workers	1	State territory	2288
Perth - North East	Labourers			75
Perth - North East	Labourers	0		8866
Perth - North East	Labourers	0		145
Perth - North East	Labourers	1	Local	100
Perth - North East	Labourers	1	National	12
Perth - North East	Labourers	1	State territory	319
Perth - North East	Machinery operators and drivers			59
Perth - North East	Machinery operators and drivers	0		7443
Perth - North East	Machinery operators and drivers	0		89
Perth - North East	Machinery operators and drivers	1	Local	100
Perth - North East	Machinery operators and drivers	1	National	16
Perth - North East	Machinery operators and drivers	1	State territory	45
Perth - North East	Managers			25
Perth - North East	Managers	0		9601
Perth - North East	Managers	0		122
Perth - North East	Managers	1	Local	162
Perth - North East	Managers	1	National	104
Perth - North East	Managers	1	State territory	485
Perth - North East	Professionals			51
Perth - North East	Professionals	0		9774
Perth - North East	Professionals	0		142
Perth - North East	Professionals	1	Local	288
Perth - North East	Professionals	1	National	265
Perth - North East	Professionals	1	State territory	3053
Perth - North East	Sales workers			24
Perth - North East	Sales workers	0		9816
Perth - North East	Sales workers	0		154
Perth - North East	Sales workers	1	Local	7
Perth - North East	Sales workers	1	National	33
Perth - North East	Sales workers	1	State territory	26
Perth - North East	Technicians and trades workers			109
Perth - North East	Technicians and trades workers	0		14674
Perth - North East	Technicians and trades workers	0		247
Perth - North East	Technicians and trades workers	1	Local	190
Perth - North East	Technicians and trades workers	1	National	78
Perth - North East	Technicians and trades workers	1	State territory	248
Perth - North West				784
Perth - North West		0		1390
Perth - North West		0		308
Perth - North West		1	Local	35
Perth - North West		1	National	67
Perth - North West		1	State territory	121
Perth - North West	Clerical and administrative workers			88
Perth - North West	Clerical and administrative workers	0		18299
Perth - North West	Clerical and administrative workers	0		262
Perth - North West	Clerical and administrative workers	1	Local	681
Perth - North West	Clerical and administrative workers	1	National	1281
Perth - North West	Clerical and administrative workers	1	State territory	1680
Perth - North West	Community and personal service workers			102
Perth - North West	Community and personal service workers	0		16034
Perth - North West	Community and personal service workers	0		235
Perth - North West	Community and personal service workers	1	Local	265
Perth - North West	Community and personal service workers	1	National	109
Perth - North West	Community and personal service workers	1	State territory	3204
Perth - North West	Labourers			138
Perth - North West	Labourers	0		14314
Perth - North West	Labourers	0		235
Perth - North West	Labourers	1	Local	224
Perth - North West	Labourers	1	National	28
Perth - North West	Labourers	1	State territory	578
Perth - North West	Machinery operators and drivers			75
Perth - North West	Machinery operators and drivers	0		6907
Perth - North West	Machinery operators and drivers	0		113
Perth - North West	Machinery operators and drivers	1	Local	202
Perth - North West	Machinery operators and drivers	1	National	26
Perth - North West	Machinery operators and drivers	1	State territory	142
Perth - North West	Managers			62
Perth - North West	Managers	0		16405
Perth - North West	Managers	0		208
Perth - North West	Managers	1	Local	224
Perth - North West	Managers	1	National	365
Perth - North West	Managers	1	State territory	1047
Perth - North West	Professionals			108
Perth - North West	Professionals	0		22681
Perth - North West	Professionals	0		286
Perth - North West	Professionals	1	Local	563
Perth - North West	Professionals	1	National	1240
Perth - North West	Professionals	1	State territory	6496
Perth - North West	Sales workers			65
Perth - North West	Sales workers	0		20478
Perth - North West	Sales workers	0		276
Perth - North West	Sales workers	1	Local	15
Perth - North West	Sales workers	1	National	61
Perth - North West	Sales workers	1	State territory	66
Perth - North West	Technicians and trades workers			173
Perth - North West	Technicians and trades workers	0		22691
Perth - North West	Technicians and trades workers	0		365
Perth - North West	Technicians and trades workers	1	Local	373
Perth - North West	Technicians and trades workers	1	National	130
Perth - North West	Technicians and trades workers	1	State territory	629
Perth - South East				1018
Perth - South East		0		1962
Perth - South East		0		388
Perth - South East		1	Local	47
Perth - South East		1	National	66
Perth - South East		1	State territory	96
Perth - South East	Clerical and administrative workers			95
Perth - South East	Clerical and administrative workers	0		21889
Perth - South East	Clerical and administrative workers	0		308
Perth - South East	Clerical and administrative workers	1	Local	696
Perth - South East	Clerical and administrative workers	1	National	2063
Perth - South East	Clerical and administrative workers	1	State territory	1904
Perth - South East	Community and personal service workers			126
Perth - South East	Community and personal service workers	0		18100
Perth - South East	Community and personal service workers	0		248
Perth - South East	Community and personal service workers	1	Local	335
Perth - South East	Community and personal service workers	1	National	321
Perth - South East	Community and personal service workers	1	State territory	3860
Perth - South East	Labourers			177
Perth - South East	Labourers	0		17386
Perth - South East	Labourers	0		285
Perth - South East	Labourers	1	Local	241
Perth - South East	Labourers	1	National	34
Perth - South East	Labourers	1	State territory	680
Perth - South East	Machinery operators and drivers			122
Perth - South East	Machinery operators and drivers	0		18362
Perth - South East	Machinery operators and drivers	0		263
Perth - South East	Machinery operators and drivers	1	Local	144
Perth - South East	Machinery operators and drivers	1	National	141
Perth - South East	Machinery operators and drivers	1	State territory	148
Perth - South East	Managers			58
Perth - South East	Managers	0		20658
Perth - South East	Managers	0		246
Perth - South East	Managers	1	Local	299
Perth - South East	Managers	1	National	645
Perth - South East	Managers	1	State territory	1191
Perth - South East	Professionals			118
Perth - South East	Professionals	0		22571
Perth - South East	Professionals	0		274
Perth - South East	Professionals	1	Local	537
Perth - South East	Professionals	1	National	3296
Perth - South East	Professionals	1	State territory	7287
Perth - South East	Sales workers			77
Perth - South East	Sales workers	0		19013
Perth - South East	Sales workers	0		255
Perth - South East	Sales workers	1	Local	29
Perth - South East	Sales workers	1	National	138
Perth - South East	Sales workers	1	State territory	42
Perth - South East	Technicians and trades workers			222
Perth - South East	Technicians and trades workers	0		27757
Perth - South East	Technicians and trades workers	0		420
Perth - South East	Technicians and trades workers	1	Local	339
Perth - South East	Technicians and trades workers	1	National	507
Perth - South East	Technicians and trades workers	1	State territory	984
Perth - South West				779
Perth - South West		0		1472
Perth - South West		0		306
Perth - South West		1	Local	31
Perth - South West		1	National	95
Perth - South West		1	State territory	72
Perth - South West	Clerical and administrative workers			68
Perth - South West	Clerical and administrative workers	0		15116
Perth - South West	Clerical and administrative workers	0		230
Perth - South West	Clerical and administrative workers	1	Local	526
Perth - South West	Clerical and administrative workers	1	National	1170
Perth - South West	Clerical and administrative workers	1	State territory	1794
Perth - South West	Community and personal service workers			94
Perth - South West	Community and personal service workers	0		13424
Perth - South West	Community and personal service workers	0		198
Perth - South West	Community and personal service workers	1	Local	222
Perth - South West	Community and personal service workers	1	National	745
Perth - South West	Community and personal service workers	1	State territory	3371
Perth - South West	Labourers			118
Perth - South West	Labourers	0		13350
Perth - South West	Labourers	0		215
Perth - South West	Labourers	1	Local	166
Perth - South West	Labourers	1	National	64
Perth - South West	Labourers	1	State territory	644
Perth - South West	Machinery operators and drivers			74
Perth - South West	Machinery operators and drivers	0		9185
Perth - South West	Machinery operators and drivers	0		127
Perth - South West	Machinery operators and drivers	1	Local	148
Perth - South West	Machinery operators and drivers	1	National	68
Perth - South West	Machinery operators and drivers	1	State territory	181
Perth - South West	Managers			35
Perth - South West	Managers	0		14680
Perth - South West	Managers	0		180
Perth - South West	Managers	1	Local	232
Perth - South West	Managers	1	National	839
Perth - South West	Managers	1	State territory	1002
Perth - South West	Professionals			93
Perth - South West	Professionals	0		19482
Perth - South West	Professionals	0		291
Perth - South West	Professionals	1	Local	454
Perth - South West	Professionals	1	National	2010
Perth - South West	Professionals	1	State territory	8941
Perth - South West	Sales workers			44
Perth - South West	Sales workers	0		15778
Perth - South West	Sales workers	0		208
Perth - South West	Sales workers	1	Local	16
Perth - South West	Sales workers	1	National	67
Perth - South West	Sales workers	1	State territory	48
Perth - South West	Technicians and trades workers			176
Perth - South West	Technicians and trades workers	0		21988
Perth - South West	Technicians and trades workers	0		345
Perth - South West	Technicians and trades workers	1	Local	294
Perth - South West	Technicians and trades workers	1	National	1162
Perth - South West	Technicians and trades workers	1	State territory	822
Western Australia - Wheat Belt				343
Western Australia - Wheat Belt		0		498
Western Australia - Wheat Belt		0		129
Western Australia - Wheat Belt		1	Local	27
Western Australia - Wheat Belt		1	National	8
Western Australia - Wheat Belt		1	State territory	41
Western Australia - Wheat Belt	Clerical and administrative workers			27
Western Australia - Wheat Belt	Clerical and administrative workers	0		4455
Western Australia - Wheat Belt	Clerical and administrative workers	0		69
Western Australia - Wheat Belt	Clerical and administrative workers	1	Local	450
Western Australia - Wheat Belt	Clerical and administrative workers	1	National	216
Western Australia - Wheat Belt	Clerical and administrative workers	1	State territory	669
Western Australia - Wheat Belt	Community and personal service workers			35
Western Australia - Wheat Belt	Community and personal service workers	0		3541
Western Australia - Wheat Belt	Community and personal service workers	0		69
Western Australia - Wheat Belt	Community and personal service workers	1	Local	118
Western Australia - Wheat Belt	Community and personal service workers	1	National	24
Western Australia - Wheat Belt	Community and personal service workers	1	State territory	1652
Western Australia - Wheat Belt	Labourers			76
Western Australia - Wheat Belt	Labourers	0		6581
Western Australia - Wheat Belt	Labourers	0		129
Western Australia - Wheat Belt	Labourers	1	Local	227
Western Australia - Wheat Belt	Labourers	1	National	8
Western Australia - Wheat Belt	Labourers	1	State territory	460
Western Australia - Wheat Belt	Machinery operators and drivers			21
Western Australia - Wheat Belt	Machinery operators and drivers	0		4520
Western Australia - Wheat Belt	Machinery operators and drivers	0		79
Western Australia - Wheat Belt	Machinery operators and drivers	1	Local	309
Western Australia - Wheat Belt	Machinery operators and drivers	1	National	7
Western Australia - Wheat Belt	Machinery operators and drivers	1	State territory	63
Western Australia - Wheat Belt	Managers			51
Western Australia - Wheat Belt	Managers	0		11930
Western Australia - Wheat Belt	Managers	0		349
Western Australia - Wheat Belt	Managers	1	Local	266
Western Australia - Wheat Belt	Managers	1	National	36
Western Australia - Wheat Belt	Managers	1	State territory	531
Western Australia - Wheat Belt	Professionals			17
Western Australia - Wheat Belt	Professionals	0		4280
Western Australia - Wheat Belt	Professionals	0		69
Western Australia - Wheat Belt	Professionals	1	Local	156
Western Australia - Wheat Belt	Professionals	1	National	104
Western Australia - Wheat Belt	Professionals	1	State territory	2660
Western Australia - Wheat Belt	Sales workers			17
Western Australia - Wheat Belt	Sales workers	0		3975
Western Australia - Wheat Belt	Sales workers	0		79
Western Australia - Wheat Belt	Sales workers	1	Local	14
Western Australia - Wheat Belt	Sales workers	1	National	22
Western Australia - Wheat Belt	Sales workers	1	State territory	24
Western Australia - Wheat Belt	Technicians and trades workers			47
Western Australia - Wheat Belt	Technicians and trades workers	0		6975
Western Australia - Wheat Belt	Technicians and trades workers	0		120
Western Australia - Wheat Belt	Technicians and trades workers	1	Local	266
Western Australia - Wheat Belt	Technicians and trades workers	1	National	21
Western Australia - Wheat Belt	Technicians and trades workers	1	State territory	489
Western Australia - Outback (North)				394
Western Australia - Outback (North)		0		1069
Western Australia - Outback (North)		0		189
Western Australia - Outback (North)		1	Local	29
Western Australia - Outback (North)		1	National	15
Western Australia - Outback (North)		1	State territory	31
Western Australia - Outback (North)	Clerical and administrative workers			25
Western Australia - Outback (North)	Clerical and administrative workers	0		4548
Western Australia - Outback (North)	Clerical and administrative workers	0		78
Western Australia - Outback (North)	Clerical and administrative workers	1	Local	232
Western Australia - Outback (North)	Clerical and administrative workers	1	National	234
Western Australia - Outback (North)	Clerical and administrative workers	1	State territory	545
Western Australia - Outback (North)	Community and personal service workers			33
Western Australia - Outback (North)	Community and personal service workers	0		3301
Western Australia - Outback (North)	Community and personal service workers	0		97
Western Australia - Outback (North)	Community and personal service workers	1	Local	98
Western Australia - Outback (North)	Community and personal service workers	1	National	78
Western Australia - Outback (North)	Community and personal service workers	1	State territory	1247
Western Australia - Outback (North)	Labourers			66
Western Australia - Outback (North)	Labourers	0		8622
Western Australia - Outback (North)	Labourers	0		172
Western Australia - Outback (North)	Labourers	1	Local	97
Western Australia - Outback (North)	Labourers	1	National	18
Western Australia - Outback (North)	Labourers	1	State territory	164
Western Australia - Outback (North)	Machinery operators and drivers			31
Western Australia - Outback (North)	Machinery operators and drivers	0		13630
Western Australia - Outback (North)	Machinery operators and drivers	0		232
Western Australia - Outback (North)	Machinery operators and drivers	1	Local	54
Western Australia - Outback (North)	Machinery operators and drivers	1	National	19
Western Australia - Outback (North)	Machinery operators and drivers	1	State territory	32
Western Australia - Outback (North)	Managers			24
Western Australia - Outback (North)	Managers	0		5265
Western Australia - Outback (North)	Managers	0		75
Western Australia - Outback (North)	Managers	1	Local	170
Western Australia - Outback (North)	Managers	1	National	90
Western Australia - Outback (North)	Managers	1	State territory	363
Western Australia - Outback (North)	Professionals			26
Western Australia - Outback (North)	Professionals	0		7592
Western Australia - Outback (North)	Professionals	0		108
Western Australia - Outback (North)	Professionals	1	Local	151
Western Australia - Outback (North)	Professionals	1	National	143
Western Australia - Outback (North)	Professionals	1	State territory	1967
Western Australia - Outback (North)	Sales workers			23
Western Australia - Outback (North)	Sales workers	0		2245
Western Australia - Outback (North)	Sales workers	0		46
Western Australia - Outback (North)	Sales workers	1	Local	7
Western Australia - Outback (North)	Sales workers	1	National	21
Western Australia - Outback (North)	Sales workers	1	State territory	15
Western Australia - Outback (North)	Technicians and trades workers			70
Western Australia - Outback (North)	Technicians and trades workers	0		21414
Western Australia - Outback (North)	Technicians and trades workers	0		304
Western Australia - Outback (North)	Technicians and trades workers	1	Local	97
Western Australia - Outback (North)	Technicians and trades workers	1	National	60
Western Australia - Outback (North)	Technicians and trades workers	1	State territory	257
Western Australia - Outback (South)				336
Western Australia - Outback (South)		0		652
Western Australia - Outback (South)		0		131
Western Australia - Outback (South)		1	Local	27
Western Australia - Outback (South)		1	National	17
Western Australia - Outback (South)		1	State territory	62
Western Australia - Outback (South)	Clerical and administrative workers			29
Western Australia - Outback (South)	Clerical and administrative workers	0		4815
Western Australia - Outback (South)	Clerical and administrative workers	0		89
Western Australia - Outback (South)	Clerical and administrative workers	1	Local	330
Western Australia - Outback (South)	Clerical and administrative workers	1	National	250
Western Australia - Outback (South)	Clerical and administrative workers	1	State territory	624
Western Australia - Outback (South)	Community and personal service workers			23
Western Australia - Outback (South)	Community and personal service workers	0		3469
Western Australia - Outback (South)	Community and personal service workers	0		95
Western Australia - Outback (South)	Community and personal service workers	1	Local	121
Western Australia - Outback (South)	Community and personal service workers	1	National	61
Western Australia - Outback (South)	Community and personal service workers	1	State territory	1521
Western Australia - Outback (South)	Labourers			71
Western Australia - Outback (South)	Labourers	0		5691
Western Australia - Outback (South)	Labourers	0		137
Western Australia - Outback (South)	Labourers	1	Local	160
Western Australia - Outback (South)	Labourers	1	National	8
Western Australia - Outback (South)	Labourers	1	State territory	328
Western Australia - Outback (South)	Machinery operators and drivers			42
Western Australia - Outback (South)	Machinery operators and drivers	0		8591
Western Australia - Outback (South)	Machinery operators and drivers	0		160
Western Australia - Outback (South)	Machinery operators and drivers	1	Local	172
Western Australia - Outback (South)	Machinery operators and drivers	1	National	8
Western Australia - Outback (South)	Machinery operators and drivers	1	State territory	42
Western Australia - Outback (South)	Managers			22
Western Australia - Outback (South)	Managers	0		6668
Western Australia - Outback (South)	Managers	0		142
Western Australia - Outback (South)	Managers	1	Local	219
Western Australia - Outback (South)	Managers	1	National	75
Western Australia - Outback (South)	Managers	1	State territory	470
Western Australia - Outback (South)	Professionals			25
Western Australia - Outback (South)	Professionals	0		5707
Western Australia - Outback (South)	Professionals	0		93
Western Australia - Outback (South)	Professionals	1	Local	163
Western Australia - Outback (South)	Professionals	1	National	161
Western Australia - Outback (South)	Professionals	1	State territory	2412
Western Australia - Outback (South)	Sales workers			14
Western Australia - Outback (South)	Sales workers	0		4087
Western Australia - Outback (South)	Sales workers	0		75
Western Australia - Outback (South)	Sales workers	1	Local	9
Western Australia - Outback (South)	Sales workers	1	National	32
Western Australia - Outback (South)	Sales workers	1	State territory	20
Western Australia - Outback (South)	Technicians and trades workers			58
Western Australia - Outback (South)	Technicians and trades workers	0		10672
Western Australia - Outback (South)	Technicians and trades workers	0		184
Western Australia - Outback (South)	Technicians and trades workers	1	Local	175
Western Australia - Outback (South)	Technicians and trades workers	1	National	57
Western Australia - Outback (South)	Technicians and trades workers	1	State territory	348
Migratory - Offshore - Shipping (WA)				8
Migratory - Offshore - Shipping (WA)		0		23
Migratory - Offshore - Shipping (WA)		0		4
Migratory - Offshore - Shipping (WA)	Clerical and administrative workers	0		25
Migratory - Offshore - Shipping (WA)	Community and personal service workers	0		38
Migratory - Offshore - Shipping (WA)	Community and personal service workers	1	National	5
Migratory - Offshore - Shipping (WA)	Labourers			3
Migratory - Offshore - Shipping (WA)	Labourers	0		381
Migratory - Offshore - Shipping (WA)	Labourers	0		5
Migratory - Offshore - Shipping (WA)	Machinery operators and drivers	0		187
Migratory - Offshore - Shipping (WA)	Machinery operators and drivers	0		5
Migratory - Offshore - Shipping (WA)	Managers	0		87
Migratory - Offshore - Shipping (WA)	Managers	1	National	3
Migratory - Offshore - Shipping (WA)	Professionals	0		299
Migratory - Offshore - Shipping (WA)	Professionals	0		3
Migratory - Offshore - Shipping (WA)	Professionals	1	National	3
Migratory - Offshore - Shipping (WA)	Technicians and trades workers			3
Migratory - Offshore - Shipping (WA)	Technicians and trades workers	0		525
Migratory - Offshore - Shipping (WA)	Technicians and trades workers	0		9
Migratory - Offshore - Shipping (WA)	Technicians and trades workers	1	National	3
Migratory - Offshore - Shipping (WA)	Technicians and trades workers	1	State territory	4
No usual address (WA)				351
No usual address (WA)		0		731
No usual address (WA)		0		141
No usual address (WA)		1	Local	3
No usual address (WA)		1	National	14
No usual address (WA)		1	State territory	13
No usual address (WA)	Clerical and administrative workers			34
No usual address (WA)	Clerical and administrative workers	0		1709
No usual address (WA)	Clerical and administrative workers	0		47
No usual address (WA)	Clerical and administrative workers	1	Local	16
No usual address (WA)	Clerical and administrative workers	1	National	185
No usual address (WA)	Clerical and administrative workers	1	State territory	79
No usual address (WA)	Community and personal service workers			31
No usual address (WA)	Community and personal service workers	0		4183
No usual address (WA)	Community and personal service workers	0		65
No usual address (WA)	Community and personal service workers	1	Local	36
No usual address (WA)	Community and personal service workers	1	National	43
No usual address (WA)	Community and personal service workers	1	State territory	257
No usual address (WA)	Labourers			86
No usual address (WA)	Labourers	0		10589
No usual address (WA)	Labourers	0		152
No usual address (WA)	Labourers	1	Local	48
No usual address (WA)	Labourers	1	National	12
No usual address (WA)	Labourers	1	State territory	58
No usual address (WA)	Machinery operators and drivers			37
No usual address (WA)	Machinery operators and drivers	0		5814
No usual address (WA)	Machinery operators and drivers	0		105
No usual address (WA)	Machinery operators and drivers	1	Local	10
No usual address (WA)	Machinery operators and drivers	1	National	9
No usual address (WA)	Machinery operators and drivers	1	State territory	31
No usual address (WA)	Managers			26
No usual address (WA)	Managers	0		2564
No usual address (WA)	Managers	0		71
No usual address (WA)	Managers	1	Local	10
No usual address (WA)	Managers	1	National	26
No usual address (WA)	Managers	1	State territory	23
No usual address (WA)	Professionals			38
No usual address (WA)	Professionals	0		4069
No usual address (WA)	Professionals	0		72
No usual address (WA)	Professionals	1	Local	12
No usual address (WA)	Professionals	1	National	78
No usual address (WA)	Professionals	1	State territory	385
No usual address (WA)	Sales workers			12
No usual address (WA)	Sales workers	0		1993
No usual address (WA)	Sales workers	0		28
No usual address (WA)	Sales workers	1	National	16
No usual address (WA)	Sales workers	1	State territory	9
No usual address (WA)	Technicians and trades workers			104
No usual address (WA)	Technicians and trades workers	0		20483
No usual address (WA)	Technicians and trades workers	0		321
No usual address (WA)	Technicians and trades workers	1	Local	24
No usual address (WA)	Technicians and trades workers	1	National	52
No usual address (WA)	Technicians and trades workers	1	State territory	71
Hobart				463
Hobart		0		874
Hobart		0		162
Hobart		1	Local	29
Hobart		1	National	177
Hobart		1	State territory	167
Hobart	Clerical and administrative workers			35
Hobart	Clerical and administrative workers	0		10029
Hobart	Clerical and administrative workers	0		138
Hobart	Clerical and administrative workers	1	Local	336
Hobart	Clerical and administrative workers	1	National	2163
Hobart	Clerical and administrative workers	1	State territory	2677
Hobart	Community and personal service workers			59
Hobart	Community and personal service workers	0		10138
Hobart	Community and personal service workers	0		127
Hobart	Community and personal service workers	1	Local	188
Hobart	Community and personal service workers	1	National	122
Hobart	Community and personal service workers	1	State territory	2384
Hobart	Labourers			56
Hobart	Labourers	0		7945
Hobart	Labourers	0		110
Hobart	Labourers	1	Local	187
Hobart	Labourers	1	National	19
Hobart	Labourers	1	State territory	463
Hobart	Machinery operators and drivers			35
Hobart	Machinery operators and drivers	0		4066
Hobart	Machinery operators and drivers	0		61
Hobart	Machinery operators and drivers	1	Local	93
Hobart	Machinery operators and drivers	1	National	50
Hobart	Machinery operators and drivers	1	State territory	310
Hobart	Managers			27
Hobart	Managers	0		9034
Hobart	Managers	0		118
Hobart	Managers	1	Local	180
Hobart	Managers	1	National	450
Hobart	Managers	1	State territory	1507
Hobart	Professionals			45
Hobart	Professionals	0		13549
Hobart	Professionals	0		185
Hobart	Professionals	1	Local	282
Hobart	Professionals	1	National	1189
Hobart	Professionals	1	State territory	7664
Hobart	Sales workers			42
Hobart	Sales workers	0		9748
Hobart	Sales workers	0		115
Hobart	Sales workers	1	Local	11
Hobart	Sales workers	1	National	62
Hobart	Sales workers	1	State territory	73
Hobart	Technicians and trades workers			64
Hobart	Technicians and trades workers	0		11260
Hobart	Technicians and trades workers	0		144
Hobart	Technicians and trades workers	1	Local	188
Hobart	Technicians and trades workers	1	National	166
Hobart	Technicians and trades workers	1	State territory	729
Launceston and North East				303
Launceston and North East		0		461
Launceston and North East		0		101
Launceston and North East		1	Local	15
Launceston and North East		1	National	21
Launceston and North East		1	State territory	62
Launceston and North East	Clerical and administrative workers			19
Launceston and North East	Clerical and administrative workers	0		5329
Launceston and North East	Clerical and administrative workers	0		63
Launceston and North East	Clerical and administrative workers	1	Local	189
Launceston and North East	Clerical and administrative workers	1	National	414
Launceston and North East	Clerical and administrative workers	1	State territory	927
Launceston and North East	Community and personal service workers			24
Launceston and North East	Community and personal service workers	0		5413
Launceston and North East	Community and personal service workers	0		88
Launceston and North East	Community and personal service workers	1	Local	75
Launceston and North East	Community and personal service workers	1	National	40
Launceston and North East	Community and personal service workers	1	State territory	1142
Launceston and North East	Labourers			48
Launceston and North East	Labourers	0		5870
Launceston and North East	Labourers	0		120
Launceston and North East	Labourers	1	Local	95
Launceston and North East	Labourers	1	National	22
Launceston and North East	Labourers	1	State territory	380
Launceston and North East	Machinery operators and drivers			26
Launceston and North East	Machinery operators and drivers	0		3755
Launceston and North East	Machinery operators and drivers	0		57
Launceston and North East	Machinery operators and drivers	1	Local	72
Launceston and North East	Machinery operators and drivers	1	National	12
Launceston and North East	Machinery operators and drivers	1	State territory	111
Launceston and North East	Managers			29
Launceston and North East	Managers	0		6584
Launceston and North East	Managers	0		113
Launceston and North East	Managers	1	Local	93
Launceston and North East	Managers	1	National	70
Launceston and North East	Managers	1	State territory	401
Launceston and North East	Professionals			26
Launceston and North East	Professionals	0		6117
Launceston and North East	Professionals	0		73
Launceston and North East	Professionals	1	Local	143
Launceston and North East	Professionals	1	National	195
Launceston and North East	Professionals	1	State territory	3429
Launceston and North East	Sales workers			23
Launceston and North East	Sales workers	0		5902
Launceston and North East	Sales workers	0		84
Launceston and North East	Sales workers	1	Local	6
Launceston and North East	Sales workers	1	National	22
Launceston and North East	Sales workers	1	State territory	28
Launceston and North East	Technicians and trades workers			46
Launceston and North East	Technicians and trades workers	0		6716
Launceston and North East	Technicians and trades workers	0		106
Launceston and North East	Technicians and trades workers	1	Local	115
Launceston and North East	Technicians and trades workers	1	National	35
Launceston and North East	Technicians and trades workers	1	State territory	324
South East				63
South East		0		80
South East		0		19
South East		1	Local	8
South East		1	State territory	8
South East	Clerical and administrative workers			6
South East	Clerical and administrative workers	0		583
South East	Clerical and administrative workers	0		3
South East	Clerical and administrative workers	1	Local	65
South East	Clerical and administrative workers	1	National	51
South East	Clerical and administrative workers	1	State territory	91
South East	Community and personal service workers			7
South East	Community and personal service workers	0		663
South East	Community and personal service workers	0		7
South East	Community and personal service workers	1	Local	27
South East	Community and personal service workers	1	National	3
South East	Community and personal service workers	1	State territory	248
South East	Labourers			12
South East	Labourers	0		1628
South East	Labourers	0		55
South East	Labourers	1	Local	51
South East	Labourers	1	National	3
South East	Labourers	1	State territory	100
South East	Machinery operators and drivers			3
South East	Machinery operators and drivers	0		539
South East	Machinery operators and drivers	0		11
South East	Machinery operators and drivers	1	Local	42
South East	Machinery operators and drivers	1	State territory	14
South East	Managers			11
South East	Managers	0		1771
South East	Managers	0		24
South East	Managers	1	Local	34
South East	Managers	1	National	3
South East	Managers	1	State territory	48
South East	Professionals	0		779
South East	Professionals	0		19
South East	Professionals	1	Local	34
South East	Professionals	1	National	14
South East	Professionals	1	State territory	338
South East	Sales workers			4
South East	Sales workers	0		645
South East	Sales workers	0		5
South East	Sales workers	1	National	3
South East	Sales workers	1	State territory	11
South East	Technicians and trades workers			8
South East	Technicians and trades workers	0		1160
South East	Technicians and trades workers	0		22
South East	Technicians and trades workers	1	Local	24
South East	Technicians and trades workers	1	National	3
South East	Technicians and trades workers	1	State territory	57
West and North West				256
West and North West		0		463
West and North West		0		98
West and North West		1	Local	14
West and North West		1	National	11
West and North West		1	State territory	34
West and North West	Clerical and administrative workers			16
West and North West	Clerical and administrative workers	0		3880
West and North West	Clerical and administrative workers	0		51
West and North West	Clerical and administrative workers	1	Local	164
West and North West	Clerical and administrative workers	1	National	287
West and North West	Clerical and administrative workers	1	State territory	558
West and North West	Community and personal service workers			25
West and North West	Community and personal service workers	0		4047
West and North West	Community and personal service workers	0		64
West and North West	Community and personal service workers	1	Local	46
West and North West	Community and personal service workers	1	National	13
West and North West	Community and personal service workers	1	State territory	898
West and North West	Labourers			47
West and North West	Labourers	0		5804
West and North West	Labourers	0		104
West and North West	Labourers	1	Local	112
West and North West	Labourers	1	National	4
West and North West	Labourers	1	State territory	331
