SA4_NAME16	IncomeTotPersonal.max	Sex	workers
No usual address (NSW)		F	728
No usual address (NSW)		M	1883
No usual address (NSW)		M	3281
No usual address (NSW)		M	4935
No usual address (NSW)		M	6963
No usual address (NSW)		M	10467
No usual address (NSW)		M	12253
No usual address (NSW)		M	15532
No usual address (NSW)		M	17178
No usual address (NSW)		M	11506
No usual address (NSW)		M	8877
No usual address (NSW)		M	5029
No usual address (NSW)		M	5834
No usual address (NSW)		M	2185
No usual address (NSW)	0	F	472
No usual address (NSW)	0	M	849
No usual address (NSW)	Inf	F	479
No usual address (NSW)	Inf	M	2457
Ballarat		F	1697
Ballarat		F	2002
Ballarat		F	2192
Ballarat		F	2599
Ballarat		F	3917
Ballarat		F	4206
Ballarat		F	4066
Ballarat		F	3507
Ballarat		F	2180
Ballarat		F	1552
Ballarat		F	923
Ballarat		F	806
Ballarat		F	471
Ballarat		M	1037
Ballarat		M	1065
Ballarat		M	1095
Ballarat		M	1434
Ballarat		M	2225
Ballarat		M	3304
Ballarat		M	4250
Ballarat		M	4297
Ballarat		M	2796
Ballarat		M	2325
Ballarat		M	1568
Ballarat		M	1932
Ballarat		M	512
Ballarat	0	F	301
Ballarat	0	M	282
Ballarat	Inf	F	330
Ballarat	Inf	M	987
Bendigo		F	1633
Bendigo		F	1848
Bendigo		F	2059
Bendigo		F	2470
Bendigo		F	3918
Bendigo		F	4478
Bendigo		F	4098
Bendigo		F	3466
Bendigo		F	2276
Bendigo		F	1542
Bendigo		F	877
Bendigo		F	741
Bendigo		F	497
Bendigo		M	1121
Bendigo		M	907
Bendigo		M	1073
Bendigo		M	1358
Bendigo		M	2299
Bendigo		M	3466
Bendigo		M	4459
Bendigo		M	4239
Bendigo		M	3004
Bendigo		M	2485
Bendigo		M	1576
Bendigo		M	2153
Bendigo		M	546
Bendigo	0	F	260
Bendigo	0	M	257
Bendigo	Inf	F	331
Bendigo	Inf	M	968
Geelong		F	3217
Geelong		F	3581
Geelong		F	3889
Geelong		F	4515
Geelong		F	6824
Geelong		F	7226
Geelong		F	7114
Geelong		F	6482
Geelong		F	4278
Geelong		F	3140
Geelong		F	1851
Geelong		F	1696
Geelong		F	888
Geelong		M	2018
Geelong		M	1703
Geelong		M	1840
Geelong		M	2197
Geelong		M	3438
Geelong		M	4906
Geelong		M	6723
Geelong		M	7476
Geelong		M	5288
Geelong		M	4657
Geelong		M	3256
Geelong		M	4430
Geelong		M	922
Geelong	0	F	456
Geelong	0	M	361
Geelong	Inf	F	753
Geelong	Inf	M	2315
Hume		F	1771
Hume		F	1978
Hume		F	2292
Hume		F	2875
Hume		F	4348
Hume		F	4684
Hume		F	4374
Hume		F	3752
Hume		F	2367
Hume		F	1620
Hume		F	920
Hume		F	735
Hume		F	622
Hume		M	1093
Hume		M	997
Hume		M	1268
Hume		M	1604
Hume		M	2774
Hume		M	4072
Hume		M	5483
Hume		M	5463
Hume		M	3792
Hume		M	2901
Hume		M	1961
Hume		M	2099
Hume		M	701
Hume	0	F	373
Hume	0	M	356
Hume	Inf	F	357
Hume	Inf	M	882
Latrobe - Gippsland		F	2904
Latrobe - Gippsland		F	3418
Latrobe - Gippsland		F	3903
Latrobe - Gippsland		F	4666
Latrobe - Gippsland		F	6983
Latrobe - Gippsland		F	6998
Latrobe - Gippsland		F	6227
Latrobe - Gippsland		F	5277
Latrobe - Gippsland		F	3199
Latrobe - Gippsland		F	2261
Latrobe - Gippsland		F	1251
Latrobe - Gippsland		F	1052
Latrobe - Gippsland		F	975
Latrobe - Gippsland		M	1726
Latrobe - Gippsland		M	1512
Latrobe - Gippsland		M	1833
Latrobe - Gippsland		M	2396
Latrobe - Gippsland		M	3679
Latrobe - Gippsland		M	5124
Latrobe - Gippsland		M	6601
Latrobe - Gippsland		M	6829
Latrobe - Gippsland		M	4717
Latrobe - Gippsland		M	3977
Latrobe - Gippsland		M	3077
Latrobe - Gippsland		M	4475
Latrobe - Gippsland		M	1086
Latrobe - Gippsland	0	F	584
Latrobe - Gippsland	0	M	571
Latrobe - Gippsland	Inf	F	518
Latrobe - Gippsland	Inf	M	2389
Melbourne - Inner		F	7371
Melbourne - Inner		F	11601
Melbourne - Inner		F	12663
Melbourne - Inner		F	14674
Melbourne - Inner		F	22577
Melbourne - Inner		F	29311
Melbourne - Inner		F	39745
Melbourne - Inner		F	47687
Melbourne - Inner		F	37688
Melbourne - Inner		F	31387
Melbourne - Inner		F	19677
Melbourne - Inner		F	30055
Melbourne - Inner		F	4803
Melbourne - Inner		M	4984
Melbourne - Inner		M	7468
Melbourne - Inner		M	8919
Melbourne - Inner		M	10279
Melbourne - Inner		M	14617
Melbourne - Inner		M	20155
Melbourne - Inner		M	31442
Melbourne - Inner		M	41043
Melbourne - Inner		M	34935
Melbourne - Inner		M	35874
Melbourne - Inner		M	29532
Melbourne - Inner		M	61612
Melbourne - Inner		M	4968
Melbourne - Inner	0	F	1865
Melbourne - Inner	0	M	1799
Melbourne - Inner	Inf	F	16400
Melbourne - Inner	Inf	M	51328
Melbourne - Inner East		F	4127
Melbourne - Inner East		F	4650
Melbourne - Inner East		F	4498
Melbourne - Inner East		F	4857
Melbourne - Inner East		F	7122
Melbourne - Inner East		F	8055
Melbourne - Inner East		F	9429
Melbourne - Inner East		F	9832
Melbourne - Inner East		F	6952
Melbourne - Inner East		F	5690
Melbourne - Inner East		F	3548
Melbourne - Inner East		F	4433
Melbourne - Inner East		F	1228
Melbourne - Inner East		M	2411
Melbourne - Inner East		M	2503
Melbourne - Inner East		M	2455
Melbourne - Inner East		M	2638
Melbourne - Inner East		M	3778
Melbourne - Inner East		M	4854
Melbourne - Inner East		M	6558
Melbourne - Inner East		M	7775
Melbourne - Inner East		M	6072
Melbourne - Inner East		M	5977
Melbourne - Inner East		M	4691
Melbourne - Inner East		M	7987
Melbourne - Inner East		M	1062
Melbourne - Inner East	0	F	627
Melbourne - Inner East	0	M	514
Melbourne - Inner East	Inf	F	2150
Melbourne - Inner East	Inf	M	5832
Melbourne - Inner South		F	4577
Melbourne - Inner South		F	5231
Melbourne - Inner South		F	4900
Melbourne - Inner South		F	5548
Melbourne - Inner South		F	8160
Melbourne - Inner South		F	9506
Melbourne - Inner South		F	10196
Melbourne - Inner South		F	9544
Melbourne - Inner South		F	5980
Melbourne - Inner South		F	4676
Melbourne - Inner South		F	2780
Melbourne - Inner South		F	3174
Melbourne - Inner South		F	1342
Melbourne - Inner South		M	2770
Melbourne - Inner South		M	2679
Melbourne - Inner South		M	2719
Melbourne - Inner South		M	3149
Melbourne - Inner South		M	4580
Melbourne - Inner South		M	6957
Melbourne - Inner South		M	9318
Melbourne - Inner South		M	10553
Melbourne - Inner South		M	7561
Melbourne - Inner South		M	6503
Melbourne - Inner South		M	4538
Melbourne - Inner South		M	6595
Melbourne - Inner South		M	1349
Melbourne - Inner South	0	F	718
Melbourne - Inner South	0	M	586
Melbourne - Inner South	Inf	F	1681
Melbourne - Inner South	Inf	M	4714
Melbourne - North East		F	4543
Melbourne - North East		F	5077
Melbourne - North East		F	4968
Melbourne - North East		F	5467
Melbourne - North East		F	8214
Melbourne - North East		F	9371
Melbourne - North East		F	9766
Melbourne - North East		F	9065
Melbourne - North East		F	5887
Melbourne - North East		F	4407
Melbourne - North East		F	2594
Melbourne - North East		F	2222
Melbourne - North East		F	1287
Melbourne - North East		M	2719
Melbourne - North East		M	2506
Melbourne - North East		M	2550
Melbourne - North East		M	3101
Melbourne - North East		M	4772
Melbourne - North East		M	7023
Melbourne - North East		M	9333
Melbourne - North East		M	9921
Melbourne - North East		M	7063
Melbourne - North East		M	5873
Melbourne - North East		M	4086
Melbourne - North East		M	5013
Melbourne - North East		M	1340
Melbourne - North East	0	F	631
Melbourne - North East	0	M	528
Melbourne - North East	Inf	F	1004
Melbourne - North East	Inf	M	2869
Melbourne - North West		F	2914
Melbourne - North West		F	3505
Melbourne - North West		F	3510
Melbourne - North West		F	4069
Melbourne - North West		F	6619
Melbourne - North West		F	7701
Melbourne - North West		F	8128
Melbourne - North West		F	7196
Melbourne - North West		F	4352
Melbourne - North West		F	2971
Melbourne - North West		F	1850
Melbourne - North West		F	1550
Melbourne - North West		F	1079
Melbourne - North West		M	1864
Melbourne - North West		M	1987
Melbourne - North West		M	2416
Melbourne - North West		M	3014
Melbourne - North West		M	5159
Melbourne - North West		M	8511
Melbourne - North West		M	12027
Melbourne - North West		M	13168
Melbourne - North West		M	9207
Melbourne - North West		M	7214
Melbourne - North West		M	4995
Melbourne - North West		M	6727
Melbourne - North West		M	1546
Melbourne - North West	0	F	507
Melbourne - North West	0	M	526
Melbourne - North West	Inf	F	652
Melbourne - North West	Inf	M	3486
Melbourne - Outer East		F	5746
Melbourne - Outer East		F	6375
Melbourne - Outer East		F	6130
Melbourne - Outer East		F	6842
Melbourne - Outer East		F	10116
Melbourne - Outer East		F	10996
Melbourne - Outer East		F	11129
Melbourne - Outer East		F	9823
Melbourne - Outer East		F	5867
Melbourne - Outer East		F	4124
Melbourne - Outer East		F	2407
Melbourne - Outer East		F	2309
Melbourne - Outer East		F	1540
Melbourne - Outer East		M	3515
Melbourne - Outer East		M	3155
Melbourne - Outer East		M	3110
Melbourne - Outer East		M	3576
Melbourne - Outer East		M	5531
Melbourne - Outer East		M	8802
Melbourne - Outer East		M	12314
Melbourne - Outer East		M	13198
Melbourne - Outer East		M	9204
Melbourne - Outer East		M	7608
Melbourne - Outer East		M	5102
Melbourne - Outer East		M	6892
Melbourne - Outer East		M	1668
Melbourne - Outer East	0	F	773
Melbourne - Outer East	0	M	653
Melbourne - Outer East	Inf	F	985
Melbourne - Outer East	Inf	M	3650
Melbourne - South East		F	6648
Melbourne - South East		F	8024
Melbourne - South East		F	7883
Melbourne - South East		F	9122
Melbourne - South East		F	14640
Melbourne - South East		F	17524
Melbourne - South East		F	18779
Melbourne - South East		F	17962
Melbourne - South East		F	11462
Melbourne - South East		F	8229
Melbourne - South East		F	4861
Melbourne - South East		F	4935
Melbourne - South East		F	2349
Melbourne - South East		M	4173
Melbourne - South East		M	4439
Melbourne - South East		M	4819
Melbourne - South East		M	5801
Melbourne - South East		M	9715
Melbourne - South East		M	16315
Melbourne - South East		M	23136
Melbourne - South East		M	25311
Melbourne - South East		M	17612
Melbourne - South East		M	14741
Melbourne - South East		M	10360
Melbourne - South East		M	14992
Melbourne - South East		M	2945
Melbourne - South East	0	F	1174
Melbourne - South East	0	M	1101
Melbourne - South East	Inf	F	2200
Melbourne - South East	Inf	M	7936
Melbourne - West		F	5588
Melbourne - West		F	6636
Melbourne - West		F	6622
Melbourne - West		F	7314
Melbourne - West		F	11167
Melbourne - West		F	13283
Melbourne - West		F	13457
Melbourne - West		F	12344
Melbourne - West		F	7839
Melbourne - West		F	5407
Melbourne - West		F	3201
Melbourne - West		F	2718
Melbourne - West		F	1768
Melbourne - West		M	3376
Melbourne - West		M	3587
Melbourne - West		M	3939
Melbourne - West		M	4645
Melbourne - West		M	7609
Melbourne - West		M	12223
Melbourne - West		M	17487
Melbourne - West		M	19199
Melbourne - West		M	13152
Melbourne - West		M	10290
Melbourne - West		M	6982
Melbourne - West		M	9168
Melbourne - West		M	2194
Melbourne - West	0	F	974
Melbourne - West	0	M	855
Melbourne - West	Inf	F	1101
Melbourne - West	Inf	M	4317
Mornington Peninsula		F	3041
Mornington Peninsula		F	3307
Mornington Peninsula		F	3445
Mornington Peninsula		F	4081
Mornington Peninsula		F	6375
Mornington Peninsula		F	6890
Mornington Peninsula		F	6479
Mornington Peninsula		F	5409
Mornington Peninsula		F	3347
Mornington Peninsula		F	2447
Mornington Peninsula		F	1404
Mornington Peninsula		F	1188
Mornington Peninsula		F	959
Mornington Peninsula		M	1916
Mornington Peninsula		M	1374
Mornington Peninsula		M	1533
Mornington Peninsula		M	1919
Mornington Peninsula		M	3216
Mornington Peninsula		M	4451
Mornington Peninsula		M	5946
Mornington Peninsula		M	6252
Mornington Peninsula		M	4477
Mornington Peninsula		M	3524
Mornington Peninsula		M	2509
Mornington Peninsula		M	2876
Mornington Peninsula		M	931
Mornington Peninsula	0	F	435
Mornington Peninsula	0	M	329
Mornington Peninsula	Inf	F	588
Mornington Peninsula	Inf	M	1742
North West		F	1621
North West		F	1810
North West		F	2001
North West		F	2485
North West		F	4035
North West		F	4440
North West		F	4039
North West		F	3303
North West		F	1964
North West		F	1425
North West		F	749
North West		F	595
North West		F	576
North West		M	1115
North West		M	1020
North West		M	1226
North West		M	1746
North West		M	2749
North West		M	4022
North West		M	5090
North West		M	4674
North West		M	2813
North West		M	2169
North West		M	1388
North West		M	1567
North West		M	688
North West	0	F	397
North West	0	M	586
North West	Inf	F	313
North West	Inf	M	808
Shepparton		F	1443
Shepparton		F	1404
Shepparton		F	1790
Shepparton		F	2176
Shepparton		F	3546
Shepparton		F	3896
Shepparton		F	3627
Shepparton		F	3090
Shepparton		F	1800
Shepparton		F	1221
Shepparton		F	670
Shepparton		F	559
Shepparton		F	533
Shepparton		M	944
Shepparton		M	700
Shepparton		M	1003
Shepparton		M	1345
Shepparton		M	2105
Shepparton		M	3104
Shepparton		M	4164
Shepparton		M	4365
Shepparton		M	2684
Shepparton		M	2139
Shepparton		M	1449
Shepparton		M	1620
Shepparton		M	647
Shepparton	0	F	302
Shepparton	0	M	392
Shepparton	Inf	F	304
Shepparton	Inf	M	786
Warrnambool and South West		F	1531
Warrnambool and South West		F	1720
Warrnambool and South West		F	1967
Warrnambool and South West		F	2326
Warrnambool and South West		F	3488
Warrnambool and South West		F	3576
Warrnambool and South West		F	3364
Warrnambool and South West		F	2773
Warrnambool and South West		F	1662
Warrnambool and South West		F	1087
Warrnambool and South West		F	608
Warrnambool and South West		F	575
Warrnambool and South West		F	504
Warrnambool and South West		M	1062
Warrnambool and South West		M	788
Warrnambool and South West		M	1015
Warrnambool and South West		M	1344
Warrnambool and South West		M	2116
Warrnambool and South West		M	2945
Warrnambool and South West		M	4116
Warrnambool and South West		M	4208
Warrnambool and South West		M	2557
Warrnambool and South West		M	2134
Warrnambool and South West		M	1546
Warrnambool and South West		M	1742
Warrnambool and South West		M	592
Warrnambool and South West	0	F	324
Warrnambool and South West	0	M	394
Warrnambool and South West	Inf	F	325
Warrnambool and South West	Inf	M	942
Migratory - Offshore - Shipping (Vic.)		F	5
Migratory - Offshore - Shipping (Vic.)		F	3
Migratory - Offshore - Shipping (Vic.)		M	3
Migratory - Offshore - Shipping (Vic.)		M	5
Migratory - Offshore - Shipping (Vic.)		M	10
Migratory - Offshore - Shipping (Vic.)		M	3
Migratory - Offshore - Shipping (Vic.)		M	9
Migratory - Offshore - Shipping (Vic.)		M	4
Migratory - Offshore - Shipping (Vic.)		M	8
Migratory - Offshore - Shipping (Vic.)		M	4
Migratory - Offshore - Shipping (Vic.)		M	29
Migratory - Offshore - Shipping (Vic.)		M	5
Migratory - Offshore - Shipping (Vic.)	Inf	M	60
No usual address (Vic.)		F	1763
No usual address (Vic.)		F	3122
No usual address (Vic.)		F	3072
No usual address (Vic.)		F	3276
No usual address (Vic.)		F	4011
No usual address (Vic.)		F	3315
No usual address (Vic.)		F	2794
No usual address (Vic.)		F	2281
No usual address (Vic.)		F	1343
No usual address (Vic.)		F	904
No usual address (Vic.)		F	513
No usual address (Vic.)		F	611
No usual address (Vic.)		F	757
No usual address (Vic.)		M	1761
No usual address (Vic.)		M	2797
No usual address (Vic.)		M	3756
No usual address (Vic.)		M	5735
No usual address (Vic.)		M	8477
No usual address (Vic.)		M	9892
No usual address (Vic.)		M	12706
No usual address (Vic.)		M	13862
No usual address (Vic.)		M	9967
No usual address (Vic.)		M	7507
No usual address (Vic.)		M	4396
No usual address (Vic.)		M	4762
No usual address (Vic.)		M	2166
No usual address (Vic.)	0	F	401
No usual address (Vic.)	0	M	728
No usual address (Vic.)	Inf	F	339
No usual address (Vic.)	Inf	M	2012
Brisbane - East		F	2119
Brisbane - East		F	2261
Brisbane - East		F	2254
Brisbane - East		F	2655
Brisbane - East		F	4313
Brisbane - East		F	5402
Brisbane - East		F	5398
Brisbane - East		F	4740
Brisbane - East		F	2702
Brisbane - East		F	2257
Brisbane - East		F	1215
Brisbane - East		F	1225
Brisbane - East		F	552
Brisbane - East		M	1443
Brisbane - East		M	1193
Brisbane - East		M	1184
Brisbane - East		M	1448
Brisbane - East		M	2372
Brisbane - East		M	3881
Brisbane - East		M	5860
Brisbane - East		M	6657
Brisbane - East		M	4590
Brisbane - East		M	4051
Brisbane - East		M	2829
Brisbane - East		M	3972
Brisbane - East		M	743
Brisbane - East	0	F	310
Brisbane - East	0	M	271
Brisbane - East	Inf	F	533
Brisbane - East	Inf	M	2125
Brisbane - North		F	2166
Brisbane - North		F	2387
Brisbane - North		F	2528
Brisbane - North		F	2992
Brisbane - North		F	5128
Brisbane - North		F	7020
Brisbane - North		F	7563
Brisbane - North		F	7081
Brisbane - North		F	4471
Brisbane - North		F	3600
Brisbane - North		F	1828
Brisbane - North		F	2071
Brisbane - North		F	689
Brisbane - North		M	1367
Brisbane - North		M	1321
Brisbane - North		M	1422
Brisbane - North		M	1829
Brisbane - North		M	3202
Brisbane - North		M	5630
Brisbane - North		M	8401
Brisbane - North		M	9666
Brisbane - North		M	6795
Brisbane - North		M	6163
Brisbane - North		M	4477
Brisbane - North		M	6902
Brisbane - North		M	850
Brisbane - North	0	F	265
Brisbane - North	0	M	240
Brisbane - North	Inf	F	734
Brisbane - North	Inf	M	3716
Brisbane - South		F	3070
Brisbane - South		F	3812
Brisbane - South		F	3868
Brisbane - South		F	4615
Brisbane - South		F	7507
Brisbane - South		F	9163
Brisbane - South		F	10369
Brisbane - South		F	10464
Brisbane - South		F	6836
Brisbane - South		F	5592
Brisbane - South		F	3094
Brisbane - South		F	3302
Brisbane - South		F	923
Brisbane - South		M	1972
Brisbane - South		M	2228
Brisbane - South		M	2554
Brisbane - South		M	2976
Brisbane - South		M	4705
Brisbane - South		M	7525
Brisbane - South		M	11135
Brisbane - South		M	12679
Brisbane - South		M	9203
Brisbane - South		M	7961
Brisbane - South		M	5206
Brisbane - South		M	7703
Brisbane - South		M	1139
Brisbane - South	0	F	445
Brisbane - South	0	M	504
Brisbane - South	Inf	F	1221
Brisbane - South	Inf	M	3949
Brisbane - West		F	2088
Brisbane - West		F	2327
Brisbane - West		F	1987
Brisbane - West		F	2225
Brisbane - West		F	3456
Brisbane - West		F	3617
Brisbane - West		F	3710
Brisbane - West		F	3486
Brisbane - West		F	2426
Brisbane - West		F	2231
Brisbane - West		F	1231
Brisbane - West		F	1315
Brisbane - West		F	392
Brisbane - West		M	1266
Brisbane - West		M	1256
Brisbane - West		M	1112
Brisbane - West		M	1178
Brisbane - West		M	1665
Brisbane - West		M	2021
Brisbane - West		M	2800
Brisbane - West		M	3922
Brisbane - West		M	3333
Brisbane - West		M	3035
Brisbane - West		M	1891
Brisbane - West		M	2755
Brisbane - West		M	332
Brisbane - West	0	F	257
Brisbane - West	0	M	174
Brisbane - West	Inf	F	585
Brisbane - West	Inf	M	1563
Brisbane Inner City		F	3479
Brisbane Inner City		F	4939
Brisbane Inner City		F	5419
Brisbane Inner City		F	6658
Brisbane Inner City		F	10513
Brisbane Inner City		F	14274
Brisbane Inner City		F	18988
Brisbane Inner City		F	24057
Brisbane Inner City		F	19050
Brisbane Inner City		F	16505
Brisbane Inner City		F	10518
Brisbane Inner City		F	14771
Brisbane Inner City		F	1812
Brisbane Inner City		M	2270
Brisbane Inner City		M	3009
Brisbane Inner City		M	3457
Brisbane Inner City		M	4015
Brisbane Inner City		M	5900
Brisbane Inner City		M	8188
Brisbane Inner City		M	12595
Brisbane Inner City		M	16893
Brisbane Inner City		M	14986
Brisbane Inner City		M	15977
Brisbane Inner City		M	13866
Brisbane Inner City		M	27985
Brisbane Inner City		M	1783
Brisbane Inner City	0	F	747
Brisbane Inner City	0	M	689
Brisbane Inner City	Inf	F	6230
Brisbane Inner City	Inf	M	22491
Cairns		F	2109
Cairns		F	2236
Cairns		F	2860
Cairns		F	3724
Cairns		F	6536
Cairns		F	7571
Cairns		F	7347
Cairns		F	6321
Cairns		F	3833
Cairns		F	3232
Cairns		F	1694
Cairns		F	1664
Cairns		F	845
Cairns		M	1384
Cairns		M	1264
Cairns		M	1615
Cairns		M	2043
Cairns		M	3511
Cairns		M	5768
Cairns		M	7644
Cairns		M	7318
Cairns		M	4837
Cairns		M	4045
Cairns		M	2587
Cairns		M	3224
Cairns		M	927
Cairns	0	F	459
Cairns	0	M	423
Cairns	Inf	F	623
Cairns	Inf	M	1652
Darling Downs - Maranoa		F	1187
Darling Downs - Maranoa		F	1474
Darling Downs - Maranoa		F	1663
Darling Downs - Maranoa		F	1921
Darling Downs - Maranoa		F	3312
Darling Downs - Maranoa		F	3520
Darling Downs - Maranoa		F	3138
Darling Downs - Maranoa		F	2654
Darling Downs - Maranoa		F	1584
Darling Downs - Maranoa		F	1248
Darling Downs - Maranoa		F	623
Darling Downs - Maranoa		F	649
Darling Downs - Maranoa		F	492
Darling Downs - Maranoa		M	884
Darling Downs - Maranoa		M	815
Darling Downs - Maranoa		M	1025
Darling Downs - Maranoa		M	1239
Darling Downs - Maranoa		M	2089
Darling Downs - Maranoa		M	3105
Darling Downs - Maranoa		M	4455
Darling Downs - Maranoa		M	4568
Darling Downs - Maranoa		M	3057
Darling Downs - Maranoa		M	2561
Darling Downs - Maranoa		M	1930
Darling Downs - Maranoa		M	3148
Darling Downs - Maranoa		M	668
Darling Downs - Maranoa	0	F	459
Darling Downs - Maranoa	0	M	566
Darling Downs - Maranoa	Inf	F	342
Darling Downs - Maranoa	Inf	M	1575
Central Queensland		F	2270
Central Queensland		F	2624
Central Queensland		F	2821
Central Queensland		F	3262
Central Queensland		F	5265
Central Queensland		F	5992
Central Queensland		F	5712
Central Queensland		F	5234
Central Queensland		F	3538
Central Queensland		F	2722
Central Queensland		F	1460
Central Queensland		F	1718
Central Queensland		F	729
Central Queensland		M	1396
Central Queensland		M	1069
Central Queensland		M	1187
Central Queensland		M	1400
Central Queensland		M	2383
Central Queensland		M	3590
Central Queensland		M	5005
Central Queensland		M	6214
Central Queensland		M	5174
Central Queensland		M	4962
Central Queensland		M	4540
Central Queensland		M	9117
Central Queensland		M	924
Central Queensland	0	F	553
Central Queensland	0	M	442
Central Queensland	Inf	F	657
Central Queensland	Inf	M	4595
Gold Coast		F	5312
Gold Coast		F	6512
Gold Coast		F	7232
Gold Coast		F	8964
Gold Coast		F	15270
Gold Coast		F	18164
Gold Coast		F	17382
Gold Coast		F	14854
Gold Coast		F	8862
Gold Coast		F	6921
Gold Coast		F	3707
Gold Coast		F	3856
Gold Coast		F	1918
Gold Coast		M	3423
Gold Coast		M	3290
Gold Coast		M	3966
Gold Coast		M	5034
Gold Coast		M	8265
Gold Coast		M	12558
Gold Coast		M	17030
Gold Coast		M	17820
Gold Coast		M	12020
Gold Coast		M	10214
Gold Coast		M	6644
Gold Coast		M	8889
Gold Coast		M	1975
Gold Coast	0	F	1044
Gold Coast	0	M	837
Gold Coast	Inf	F	1816
Gold Coast	Inf	M	5485
Ipswich		F	2385
Ipswich		F	2694
Ipswich		F	2809
Ipswich		F	3370
Ipswich		F	5965
Ipswich		F	7272
Ipswich		F	7156
Ipswich		F	6371
Ipswich		F	4034
Ipswich		F	3222
Ipswich		F	1656
Ipswich		F	1560
Ipswich		F	767
Ipswich		M	1434
Ipswich		M	1454
Ipswich		M	1564
Ipswich		M	1881
Ipswich		M	3232
Ipswich		M	5739
Ipswich		M	8600
Ipswich		M	9594
Ipswich		M	6861
Ipswich		M	5816
Ipswich		M	3627
Ipswich		M	4640
Ipswich		M	921
Ipswich	0	F	390
Ipswich	0	M	398
Ipswich	Inf	F	511
Ipswich	Inf	M	1982
Logan - Beaudesert		F	2288
Logan - Beaudesert		F	2631
Logan - Beaudesert		F	2882
Logan - Beaudesert		F	3449
Logan - Beaudesert		F	5901
Logan - Beaudesert		F	7202
Logan - Beaudesert		F	6700
Logan - Beaudesert		F	5914
Logan - Beaudesert		F	3461
Logan - Beaudesert		F	2730
Logan - Beaudesert		F	1430
Logan - Beaudesert		F	1348
Logan - Beaudesert		F	725
Logan - Beaudesert		M	1340
Logan - Beaudesert		M	1421
Logan - Beaudesert		M	1537
Logan - Beaudesert		M	1892
Logan - Beaudesert		M	3290
Logan - Beaudesert		M	5222
Logan - Beaudesert		M	7212
Logan - Beaudesert		M	7333
Logan - Beaudesert		M	5089
Logan - Beaudesert		M	4088
Logan - Beaudesert		M	2349
Logan - Beaudesert		M	3115
Logan - Beaudesert		M	850
Logan - Beaudesert	0	F	442
Logan - Beaudesert	0	M	381
Logan - Beaudesert	Inf	F	458
Logan - Beaudesert	Inf	M	1568
Mackay - Isaac - Whitsunday		F	1654
Mackay - Isaac - Whitsunday		F	1840
Mackay - Isaac - Whitsunday		F	2168
Mackay - Isaac - Whitsunday		F	2599
Mackay - Isaac - Whitsunday		F	4377
Mackay - Isaac - Whitsunday		F	4978
Mackay - Isaac - Whitsunday		F	4783
Mackay - Isaac - Whitsunday		F	4161
Mackay - Isaac - Whitsunday		F	2547
Mackay - Isaac - Whitsunday		F	2091
Mackay - Isaac - Whitsunday		F	1149
Mackay - Isaac - Whitsunday		F	1406
Mackay - Isaac - Whitsunday		F	687
Mackay - Isaac - Whitsunday		M	951
Mackay - Isaac - Whitsunday		M	696
Mackay - Isaac - Whitsunday		M	780
Mackay - Isaac - Whitsunday		M	1045
Mackay - Isaac - Whitsunday		M	1948
Mackay - Isaac - Whitsunday		M	2874
Mackay - Isaac - Whitsunday		M	4473
Mackay - Isaac - Whitsunday		M	5289
Mackay - Isaac - Whitsunday		M	4370
Mackay - Isaac - Whitsunday		M	4608
Mackay - Isaac - Whitsunday		M	4013
Mackay - Isaac - Whitsunday		M	8814
Mackay - Isaac - Whitsunday		M	965
Mackay - Isaac - Whitsunday	0	F	404
Mackay - Isaac - Whitsunday	0	M	332
Mackay - Isaac - Whitsunday	Inf	F	557
Mackay - Isaac - Whitsunday	Inf	M	4279
Moreton Bay - North		F	2002
Moreton Bay - North		F	2088
Moreton Bay - North		F	2323
Moreton Bay - North		F	2690
Moreton Bay - North		F	4735
Moreton Bay - North		F	5111
Moreton Bay - North		F	4603
Moreton Bay - North		F	3957
Moreton Bay - North		F	2426
Moreton Bay - North		F	2016
Moreton Bay - North		F	955
Moreton Bay - North		F	862
Moreton Bay - North		F	510
Moreton Bay - North		M	1246
Moreton Bay - North		M	1017
Moreton Bay - North		M	1155
Moreton Bay - North		M	1422
Moreton Bay - North		M	2310
Moreton Bay - North		M	3251
Moreton Bay - North		M	4502
Moreton Bay - North		M	4770
Moreton Bay - North		M	3159
Moreton Bay - North		M	2564
Moreton Bay - North		M	1468
Moreton Bay - North		M	1752
Moreton Bay - North		M	536
Moreton Bay - North	0	F	327
Moreton Bay - North	0	M	249
Moreton Bay - North	Inf	F	340
Moreton Bay - North	Inf	M	906
Moreton Bay - South		F	1767
Moreton Bay - South		F	1809
Moreton Bay - South		F	1723
Moreton Bay - South		F	2036
Moreton Bay - South		F	3163
Moreton Bay - South		F	3559
Moreton Bay - South		F	3532
Moreton Bay - South		F	2801
Moreton Bay - South		F	1551
Moreton Bay - South		F	1490
Moreton Bay - South		F	620
Moreton Bay - South		F	710
Moreton Bay - South		F	364
Moreton Bay - South		M	1100
Moreton Bay - South		M	802
Moreton Bay - South		M	813
Moreton Bay - South		M	956
Moreton Bay - South		M	1651
Moreton Bay - South		M	2624
Moreton Bay - South		M	3453
Moreton Bay - South		M	3729
Moreton Bay - South		M	2504
Moreton Bay - South		M	2196
Moreton Bay - South		M	1235
Moreton Bay - South		M	1776
Moreton Bay - South		M	364
Moreton Bay - South	0	F	280
Moreton Bay - South	0	M	221
