SA4_NAME16	Age	Sex	workers
Logan - Beaudesert	20-24	M	4933
Logan - Beaudesert	25-29	F	4985
Logan - Beaudesert	25-29	M	5049
Logan - Beaudesert	30-34	F	5180
Logan - Beaudesert	30-34	M	5201
Logan - Beaudesert	35-39	F	5103
Logan - Beaudesert	35-39	M	5054
Logan - Beaudesert	40-44	F	5344
Logan - Beaudesert	40-44	M	5122
Logan - Beaudesert	45-49	F	5492
Logan - Beaudesert	45-49	M	4923
Logan - Beaudesert	50-54	F	4900
Logan - Beaudesert	50-54	M	4481
Logan - Beaudesert	55-59	F	4209
Logan - Beaudesert	55-59	M	3896
Logan - Beaudesert	60-64	F	2601
Logan - Beaudesert	60-64	M	2865
Logan - Beaudesert	65-69	F	998
Logan - Beaudesert	65-69	M	1400
Logan - Beaudesert	70-74	F	261
Logan - Beaudesert	70-74	M	460
Logan - Beaudesert	75+	F	96
Logan - Beaudesert	75+	M	199
Mackay - Isaac - Whitsunday	15-19	F	2283
Mackay - Isaac - Whitsunday	15-19	M	2164
Mackay - Isaac - Whitsunday	20-24	F	3290
Mackay - Isaac - Whitsunday	20-24	M	3500
Mackay - Isaac - Whitsunday	25-29	F	3887
Mackay - Isaac - Whitsunday	25-29	M	4781
Mackay - Isaac - Whitsunday	30-34	F	3997
Mackay - Isaac - Whitsunday	30-34	M	5407
Mackay - Isaac - Whitsunday	35-39	F	3648
Mackay - Isaac - Whitsunday	35-39	M	4957
Mackay - Isaac - Whitsunday	40-44	F	4080
Mackay - Isaac - Whitsunday	40-44	M	5242
Mackay - Isaac - Whitsunday	45-49	F	4139
Mackay - Isaac - Whitsunday	45-49	M	5311
Mackay - Isaac - Whitsunday	50-54	F	3892
Mackay - Isaac - Whitsunday	50-54	M	5025
Mackay - Isaac - Whitsunday	55-59	F	3190
Mackay - Isaac - Whitsunday	55-59	M	4403
Mackay - Isaac - Whitsunday	60-64	F	1929
Mackay - Isaac - Whitsunday	60-64	M	2846
Mackay - Isaac - Whitsunday	65-69	F	689
Mackay - Isaac - Whitsunday	65-69	M	1107
Mackay - Isaac - Whitsunday	70-74	F	250
Mackay - Isaac - Whitsunday	70-74	M	421
Mackay - Isaac - Whitsunday	75+	F	147
Mackay - Isaac - Whitsunday	75+	M	265
Moreton Bay - North	15-19	F	2951
Moreton Bay - North	15-19	M	2428
Moreton Bay - North	20-24	F	3225
Moreton Bay - North	20-24	M	3059
Moreton Bay - North	25-29	F	3214
Moreton Bay - North	25-29	M	3042
Moreton Bay - North	30-34	F	3307
Moreton Bay - North	30-34	M	3036
Moreton Bay - North	35-39	F	3354
Moreton Bay - North	35-39	M	2884
Moreton Bay - North	40-44	F	4089
Moreton Bay - North	40-44	M	3189
Moreton Bay - North	45-49	F	4341
Moreton Bay - North	45-49	M	3248
Moreton Bay - North	50-54	F	4078
Moreton Bay - North	50-54	M	3101
Moreton Bay - North	55-59	F	3263
Moreton Bay - North	55-59	M	2758
Moreton Bay - North	60-64	F	2003
Moreton Bay - North	60-64	M	1988
Moreton Bay - North	65-69	F	806
Moreton Bay - North	65-69	M	985
Moreton Bay - North	70-74	F	227
Moreton Bay - North	70-74	M	384
Moreton Bay - North	75+	F	87
Moreton Bay - North	75+	M	198
Moreton Bay - South	15-19	F	2508
Moreton Bay - South	15-19	M	2072
Moreton Bay - South	20-24	F	2619
Moreton Bay - South	20-24	M	2677
Moreton Bay - South	25-29	F	2349
Moreton Bay - South	25-29	M	2518
Moreton Bay - South	30-34	F	2584
Moreton Bay - South	30-34	M	2631
Moreton Bay - South	35-39	F	2788
Moreton Bay - South	35-39	M	2482
Moreton Bay - South	40-44	F	3187
Moreton Bay - South	40-44	M	2674
Moreton Bay - South	45-49	F	3136
Moreton Bay - South	45-49	M	2570
Moreton Bay - South	50-54	F	2534
Moreton Bay - South	50-54	M	2308
Moreton Bay - South	55-59	F	2043
Moreton Bay - South	55-59	M	1989
Moreton Bay - South	60-64	F	1225
Moreton Bay - South	60-64	M	1406
Moreton Bay - South	65-69	F	514
Moreton Bay - South	65-69	M	680
Moreton Bay - South	70-74	F	137
Moreton Bay - South	70-74	M	276
Moreton Bay - South	75+	F	46
Moreton Bay - South	75+	M	87
Queensland - Outback	15-19	F	808
Queensland - Outback	15-19	M	895
Queensland - Outback	20-24	F	1455
Queensland - Outback	20-24	M	1688
Queensland - Outback	25-29	F	1889
Queensland - Outback	25-29	M	2364
Queensland - Outback	30-34	F	1820
Queensland - Outback	30-34	M	2371
Queensland - Outback	35-39	F	1537
Queensland - Outback	35-39	M	2169
Queensland - Outback	40-44	F	1682
Queensland - Outback	40-44	M	2253
Queensland - Outback	45-49	F	1700
Queensland - Outback	45-49	M	2220
Queensland - Outback	50-54	F	1763
Queensland - Outback	50-54	M	2337
Queensland - Outback	55-59	F	1526
Queensland - Outback	55-59	M	2093
Queensland - Outback	60-64	F	952
Queensland - Outback	60-64	M	1421
Queensland - Outback	65-69	F	424
Queensland - Outback	65-69	M	644
Queensland - Outback	70-74	F	178
Queensland - Outback	70-74	M	298
Queensland - Outback	75+	F	96
Queensland - Outback	75+	M	193
Sunshine Coast	15-19	F	5201
Sunshine Coast	15-19	M	4177
Sunshine Coast	20-24	F	5734
Sunshine Coast	20-24	M	5223
Sunshine Coast	25-29	F	5695
Sunshine Coast	25-29	M	5198
Sunshine Coast	30-34	F	6090
Sunshine Coast	30-34	M	5593
Sunshine Coast	35-39	F	6616
Sunshine Coast	35-39	M	5941
Sunshine Coast	40-44	F	8461
Sunshine Coast	40-44	M	6927
Sunshine Coast	45-49	F	8890
Sunshine Coast	45-49	M	7124
Sunshine Coast	50-54	F	8755
Sunshine Coast	50-54	M	6690
Sunshine Coast	55-59	F	7178
Sunshine Coast	55-59	M	6108
Sunshine Coast	60-64	F	4681
Sunshine Coast	60-64	M	4570
Sunshine Coast	65-69	F	1809
Sunshine Coast	65-69	M	2230
Sunshine Coast	70-74	F	564
Sunshine Coast	70-74	M	901
Sunshine Coast	75+	F	227
Sunshine Coast	75+	M	401
Toowoomba	15-19	F	2439
Toowoomba	15-19	M	2121
Toowoomba	20-24	F	3343
Toowoomba	20-24	M	3149
Toowoomba	25-29	F	3344
Toowoomba	25-29	M	3378
Toowoomba	30-34	F	3291
Toowoomba	30-34	M	3354
Toowoomba	35-39	F	3119
Toowoomba	35-39	M	2970
Toowoomba	40-44	F	3613
Toowoomba	40-44	M	3160
Toowoomba	45-49	F	3919
Toowoomba	45-49	M	3182
Toowoomba	50-54	F	3555
Toowoomba	50-54	M	3161
Toowoomba	55-59	F	3177
Toowoomba	55-59	M	2963
Toowoomba	60-64	F	2022
Toowoomba	60-64	M	2074
Toowoomba	65-69	F	777
Toowoomba	65-69	M	1024
Toowoomba	70-74	F	248
Toowoomba	70-74	M	386
Toowoomba	75+	F	104
Toowoomba	75+	M	183
Townsville	15-19	F	3481
Townsville	15-19	M	3161
Townsville	20-24	F	5346
Townsville	20-24	M	5889
Townsville	25-29	F	5269
Townsville	25-29	M	5607
Townsville	30-34	F	5250
Townsville	30-34	M	5145
Townsville	35-39	F	4939
Townsville	35-39	M	4684
Townsville	40-44	F	5540
Townsville	40-44	M	5049
Townsville	45-49	F	5590
Townsville	45-49	M	5080
Townsville	50-54	F	5227
Townsville	50-54	M	4796
Townsville	55-59	F	4446
Townsville	55-59	M	4358
Townsville	60-64	F	2726
Townsville	60-64	M	2948
Townsville	65-69	F	1030
Townsville	65-69	M	1398
Townsville	70-74	F	320
Townsville	70-74	M	494
Townsville	75+	F	175
Townsville	75+	M	301
Wide Bay	15-19	F	3480
Wide Bay	15-19	M	2944
Wide Bay	20-24	F	3514
Wide Bay	20-24	M	3703
Wide Bay	25-29	F	3704
Wide Bay	25-29	M	3752
Wide Bay	30-34	F	3917
Wide Bay	30-34	M	3912
Wide Bay	35-39	F	4469
Wide Bay	35-39	M	3910
Wide Bay	40-44	F	5342
Wide Bay	40-44	M	4597
Wide Bay	45-49	F	6008
Wide Bay	45-49	M	5006
Wide Bay	50-54	F	5892
Wide Bay	50-54	M	5164
Wide Bay	55-59	F	5365
Wide Bay	55-59	M	4944
Wide Bay	60-64	F	3393
Wide Bay	60-64	M	3777
Wide Bay	65-69	F	1321
Wide Bay	65-69	M	1731
Wide Bay	70-74	F	492
Wide Bay	70-74	M	761
Wide Bay	75+	F	271
Wide Bay	75+	M	552
Migratory - Offshore - Shipping (Qld)	15-19	M	3
Migratory - Offshore - Shipping (Qld)	20-24	F	6
Migratory - Offshore - Shipping (Qld)	20-24	M	10
Migratory - Offshore - Shipping (Qld)	25-29	F	3
Migratory - Offshore - Shipping (Qld)	25-29	M	18
Migratory - Offshore - Shipping (Qld)	30-34	M	21
Migratory - Offshore - Shipping (Qld)	35-39	M	14
Migratory - Offshore - Shipping (Qld)	40-44	F	8
Migratory - Offshore - Shipping (Qld)	40-44	M	30
Migratory - Offshore - Shipping (Qld)	45-49	F	3
Migratory - Offshore - Shipping (Qld)	45-49	M	25
Migratory - Offshore - Shipping (Qld)	50-54	F	3
Migratory - Offshore - Shipping (Qld)	50-54	M	21
Migratory - Offshore - Shipping (Qld)	55-59	M	22
Migratory - Offshore - Shipping (Qld)	60-64	F	3
Migratory - Offshore - Shipping (Qld)	60-64	M	16
Migratory - Offshore - Shipping (Qld)	65-69	M	3
Migratory - Offshore - Shipping (Qld)	70-74	M	4
No usual address (Qld)	15-19	F	893
No usual address (Qld)	15-19	M	3137
No usual address (Qld)	20-24	F	1887
No usual address (Qld)	20-24	M	7220
No usual address (Qld)	25-29	F	2133
No usual address (Qld)	25-29	M	8421
No usual address (Qld)	30-34	F	2348
No usual address (Qld)	30-34	M	8395
No usual address (Qld)	35-39	F	2420
No usual address (Qld)	35-39	M	7746
No usual address (Qld)	40-44	F	2825
No usual address (Qld)	40-44	M	8758
No usual address (Qld)	45-49	F	3075
No usual address (Qld)	45-49	M	8452
No usual address (Qld)	50-54	F	3062
No usual address (Qld)	50-54	M	7768
No usual address (Qld)	55-59	F	2554
No usual address (Qld)	55-59	M	6803
No usual address (Qld)	60-64	F	1774
No usual address (Qld)	60-64	M	4957
No usual address (Qld)	65-69	F	715
No usual address (Qld)	65-69	M	2171
No usual address (Qld)	70-74	F	247
No usual address (Qld)	70-74	M	679
No usual address (Qld)	75+	F	115
No usual address (Qld)	75+	M	299
Adelaide - Central and Hills	15-19	F	4918
Adelaide - Central and Hills	15-19	M	3397
Adelaide - Central and Hills	20-24	F	11297
Adelaide - Central and Hills	20-24	M	8763
Adelaide - Central and Hills	25-29	F	13380
Adelaide - Central and Hills	25-29	M	10789
Adelaide - Central and Hills	30-34	F	13881
Adelaide - Central and Hills	30-34	M	11921
Adelaide - Central and Hills	35-39	F	12745
Adelaide - Central and Hills	35-39	M	11304
Adelaide - Central and Hills	40-44	F	12907
Adelaide - Central and Hills	40-44	M	10819
Adelaide - Central and Hills	45-49	F	13397
Adelaide - Central and Hills	45-49	M	10603
Adelaide - Central and Hills	50-54	F	12743
Adelaide - Central and Hills	50-54	M	9592
Adelaide - Central and Hills	55-59	F	11115
Adelaide - Central and Hills	55-59	M	8655
Adelaide - Central and Hills	60-64	F	7228
Adelaide - Central and Hills	60-64	M	6159
Adelaide - Central and Hills	65-69	F	2884
Adelaide - Central and Hills	65-69	M	3146
Adelaide - Central and Hills	70-74	F	806
Adelaide - Central and Hills	70-74	M	1215
Adelaide - Central and Hills	75+	F	355
Adelaide - Central and Hills	75+	M	646
Adelaide - North	15-19	F	4148
Adelaide - North	15-19	M	3362
Adelaide - North	20-24	F	5602
Adelaide - North	20-24	M	6303
Adelaide - North	25-29	F	5981
Adelaide - North	25-29	M	6977
Adelaide - North	30-34	F	6366
Adelaide - North	30-34	M	7792
Adelaide - North	35-39	F	5735
Adelaide - North	35-39	M	7093
Adelaide - North	40-44	F	6300
Adelaide - North	40-44	M	7267
Adelaide - North	45-49	F	6703
Adelaide - North	45-49	M	7444
Adelaide - North	50-54	F	6500
Adelaide - North	50-54	M	7170
Adelaide - North	55-59	F	5462
Adelaide - North	55-59	M	6152
Adelaide - North	60-64	F	3375
Adelaide - North	60-64	M	4145
Adelaide - North	65-69	F	1255
Adelaide - North	65-69	M	1696
Adelaide - North	70-74	F	331
Adelaide - North	70-74	M	549
Adelaide - North	75+	F	132
Adelaide - North	75+	M	273
Adelaide - South	15-19	F	3738
Adelaide - South	15-19	M	2967
Adelaide - South	20-24	F	5160
Adelaide - South	20-24	M	4697
Adelaide - South	25-29	F	4927
Adelaide - South	25-29	M	4539
Adelaide - South	30-34	F	5346
Adelaide - South	30-34	M	4726
Adelaide - South	35-39	F	5089
Adelaide - South	35-39	M	4426
Adelaide - South	40-44	F	5701
Adelaide - South	40-44	M	4642
Adelaide - South	45-49	F	6219
Adelaide - South	45-49	M	4767
Adelaide - South	50-54	F	5973
Adelaide - South	50-54	M	4644
Adelaide - South	55-59	F	5563
Adelaide - South	55-59	M	4299
Adelaide - South	60-64	F	3779
Adelaide - South	60-64	M	3271
Adelaide - South	65-69	F	1521
Adelaide - South	65-69	M	1669
Adelaide - South	70-74	F	433
Adelaide - South	70-74	M	620
Adelaide - South	75+	F	198
Adelaide - South	75+	M	318
Adelaide - West	15-19	F	2657
Adelaide - West	15-19	M	2433
Adelaide - West	20-24	F	4840
Adelaide - West	20-24	M	6081
Adelaide - West	25-29	F	5207
Adelaide - West	25-29	M	7480
Adelaide - West	30-34	F	5284
Adelaide - West	30-34	M	8344
Adelaide - West	35-39	F	4808
Adelaide - West	35-39	M	7829
Adelaide - West	40-44	F	5273
Adelaide - West	40-44	M	8293
Adelaide - West	45-49	F	6005
Adelaide - West	45-49	M	8682
Adelaide - West	50-54	F	5679
Adelaide - West	50-54	M	8378
Adelaide - West	55-59	F	4901
Adelaide - West	55-59	M	7378
Adelaide - West	60-64	F	3160
Adelaide - West	60-64	M	4905
Adelaide - West	65-69	F	1142
Adelaide - West	65-69	M	2018
Adelaide - West	70-74	F	363
Adelaide - West	70-74	M	662
Adelaide - West	75+	F	141
Adelaide - West	75+	M	340
Barossa - Yorke - Mid North	15-19	F	1116
Barossa - Yorke - Mid North	15-19	M	1118
Barossa - Yorke - Mid North	20-24	F	1463
Barossa - Yorke - Mid North	20-24	M	1685
Barossa - Yorke - Mid North	25-29	F	1516
Barossa - Yorke - Mid North	25-29	M	1753
Barossa - Yorke - Mid North	30-34	F	1634
Barossa - Yorke - Mid North	30-34	M	1870
Barossa - Yorke - Mid North	35-39	F	1678
Barossa - Yorke - Mid North	35-39	M	1800
Barossa - Yorke - Mid North	40-44	F	2113
Barossa - Yorke - Mid North	40-44	M	2022
Barossa - Yorke - Mid North	45-49	F	2429
Barossa - Yorke - Mid North	45-49	M	2282
Barossa - Yorke - Mid North	50-54	F	2495
Barossa - Yorke - Mid North	50-54	M	2477
Barossa - Yorke - Mid North	55-59	F	2386
Barossa - Yorke - Mid North	55-59	M	2465
Barossa - Yorke - Mid North	60-64	F	1621
Barossa - Yorke - Mid North	60-64	M	2032
Barossa - Yorke - Mid North	65-69	F	686
Barossa - Yorke - Mid North	65-69	M	1031
Barossa - Yorke - Mid North	70-74	F	262
Barossa - Yorke - Mid North	70-74	M	477
Barossa - Yorke - Mid North	75+	F	175
Barossa - Yorke - Mid North	75+	M	355
South Australia - Outback	15-19	F	871
South Australia - Outback	15-19	M	893
South Australia - Outback	20-24	F	1387
South Australia - Outback	20-24	M	1635
South Australia - Outback	25-29	F	1662
South Australia - Outback	25-29	M	2084
South Australia - Outback	30-34	F	1648
South Australia - Outback	30-34	M	2219
South Australia - Outback	35-39	F	1471
South Australia - Outback	35-39	M	2029
South Australia - Outback	40-44	F	1799
South Australia - Outback	40-44	M	2120
South Australia - Outback	45-49	F	2037
South Australia - Outback	45-49	M	2373
South Australia - Outback	50-54	F	1908
South Australia - Outback	50-54	M	2348
South Australia - Outback	55-59	F	1763
South Australia - Outback	55-59	M	2161
South Australia - Outback	60-64	F	1098
South Australia - Outback	60-64	M	1432
South Australia - Outback	65-69	F	392
South Australia - Outback	65-69	M	621
South Australia - Outback	70-74	F	161
South Australia - Outback	70-74	M	241
South Australia - Outback	75+	F	73
South Australia - Outback	75+	M	153
South Australia - South East	15-19	F	2253
South Australia - South East	15-19	M	2014
South Australia - South East	20-24	F	2618
South Australia - South East	20-24	M	2994
South Australia - South East	25-29	F	2696
South Australia - South East	25-29	M	3122
South Australia - South East	30-34	F	2904
South Australia - South East	30-34	M	3111
South Australia - South East	35-39	F	3008
South Australia - South East	35-39	M	3144
South Australia - South East	40-44	F	3622
South Australia - South East	40-44	M	3568
South Australia - South East	45-49	F	4136
South Australia - South East	45-49	M	4081
South Australia - South East	50-54	F	4197
South Australia - South East	50-54	M	4037
South Australia - South East	55-59	F	3900
South Australia - South East	55-59	M	4029
South Australia - South East	60-64	F	2743
South Australia - South East	60-64	M	3324
South Australia - South East	65-69	F	1273
South Australia - South East	65-69	M	1722
South Australia - South East	70-74	F	446
South Australia - South East	70-74	M	779
South Australia - South East	75+	F	300
South Australia - South East	75+	M	586
Migratory - Offshore - Shipping (SA)	20-24	M	3
Migratory - Offshore - Shipping (SA)	25-29	M	3
Migratory - Offshore - Shipping (SA)	30-34	M	4
Migratory - Offshore - Shipping (SA)	35-39	M	7
Migratory - Offshore - Shipping (SA)	40-44	M	10
Migratory - Offshore - Shipping (SA)	45-49	M	13
Migratory - Offshore - Shipping (SA)	50-54	M	14
Migratory - Offshore - Shipping (SA)	55-59	M	8
Migratory - Offshore - Shipping (SA)	60-64	M	3
No usual address (SA)	15-19	F	237
No usual address (SA)	15-19	M	848
No usual address (SA)	20-24	F	709
No usual address (SA)	20-24	M	2437
No usual address (SA)	25-29	F	767
No usual address (SA)	25-29	M	2794
No usual address (SA)	30-34	F	764
No usual address (SA)	30-34	M	2674
No usual address (SA)	35-39	F	816
No usual address (SA)	35-39	M	2341
No usual address (SA)	40-44	F	965
No usual address (SA)	40-44	M	2713
No usual address (SA)	45-49	F	1195
No usual address (SA)	45-49	M	2885
No usual address (SA)	50-54	F	1256
No usual address (SA)	50-54	M	2881
No usual address (SA)	55-59	F	1138
No usual address (SA)	55-59	M	2576
No usual address (SA)	60-64	F	804
No usual address (SA)	60-64	M	1797
No usual address (SA)	65-69	F	332
No usual address (SA)	65-69	M	837
No usual address (SA)	70-74	F	127
No usual address (SA)	70-74	M	250
No usual address (SA)	75+	F	46
No usual address (SA)	75+	M	136
Bunbury	15-19	F	2402
Bunbury	15-19	M	2152
Bunbury	20-24	F	2502
Bunbury	20-24	M	2590
Bunbury	25-29	F	2835
Bunbury	25-29	M	2986
Bunbury	30-34	F	3303
Bunbury	30-34	M	3294
Bunbury	35-39	F	3570
Bunbury	35-39	M	3452
Bunbury	40-44	F	4217
Bunbury	40-44	M	3834
Bunbury	45-49	F	4556
Bunbury	45-49	M	4059
Bunbury	50-54	F	4153
Bunbury	50-54	M	3983
Bunbury	55-59	F	3789
Bunbury	55-59	M	3718
Bunbury	60-64	F	2484
Bunbury	60-64	M	2719
Bunbury	65-69	F	986
Bunbury	65-69	M	1386
Bunbury	70-74	F	326
Bunbury	70-74	M	584
Bunbury	75+	F	174
Bunbury	75+	M	365
Mandurah	15-19	F	1199
Mandurah	15-19	M	988
Mandurah	20-24	F	1305
Mandurah	20-24	M	1169
Mandurah	25-29	F	1242
Mandurah	25-29	M	1027
Mandurah	30-34	F	1371
Mandurah	30-34	M	1036
Mandurah	35-39	F	1417
Mandurah	35-39	M	995
Mandurah	40-44	F	1773
Mandurah	40-44	M	1161
Mandurah	45-49	F	1915
Mandurah	45-49	M	1180
Mandurah	50-54	F	1837
Mandurah	50-54	M	1230
Mandurah	55-59	F	1469
Mandurah	55-59	M	1067
Mandurah	60-64	F	932
Mandurah	60-64	M	866
Mandurah	65-69	F	362
Mandurah	65-69	M	425
Mandurah	70-74	F	88
Mandurah	70-74	M	164
Mandurah	75+	F	54
Mandurah	75+	M	108
Perth - Inner	15-19	F	3464
Perth - Inner	15-19	M	2608
Perth - Inner	20-24	F	11469
Perth - Inner	20-24	M	8404
Perth - Inner	25-29	F	17002
Perth - Inner	25-29	M	12809
Perth - Inner	30-34	F	17211
Perth - Inner	30-34	M	15471
Perth - Inner	35-39	F	13845
Perth - Inner	35-39	M	14318
Perth - Inner	40-44	F	12611
Perth - Inner	40-44	M	12957
Perth - Inner	45-49	F	12479
Perth - Inner	45-49	M	12468
Perth - Inner	50-54	F	11262
Perth - Inner	50-54	M	10357
Perth - Inner	55-59	F	9477
Perth - Inner	55-59	M	8565
Perth - Inner	60-64	F	6354
Perth - Inner	60-64	M	5927
Perth - Inner	65-69	F	2721
Perth - Inner	65-69	M	2899
Perth - Inner	70-74	F	737
Perth - Inner	70-74	M	1052
Perth - Inner	75+	F	322
Perth - Inner	75+	M	573
Perth - North East	15-19	F	2977
Perth - North East	15-19	M	2617
Perth - North East	20-24	F	4020
Perth - North East	20-24	M	4814
Perth - North East	25-29	F	4273
Perth - North East	25-29	M	5340
Perth - North East	30-34	F	4114
Perth - North East	30-34	M	5679
Perth - North East	35-39	F	3814
Perth - North East	35-39	M	4966
Perth - North East	40-44	F	4448
Perth - North East	40-44	M	5035
Perth - North East	45-49	F	4711
Perth - North East	45-49	M	5300
Perth - North East	50-54	F	4396
Perth - North East	50-54	M	5078
Perth - North East	55-59	F	3608
Perth - North East	55-59	M	4293
Perth - North East	60-64	F	2351
Perth - North East	60-64	M	3207
Perth - North East	65-69	F	991
Perth - North East	65-69	M	1519
Perth - North East	70-74	F	321
Perth - North East	70-74	M	554
Perth - North East	75+	F	115
Perth - North East	75+	M	256
Perth - North West	15-19	F	6295
Perth - North West	15-19	M	5124
Perth - North West	20-24	F	8473
Perth - North West	20-24	M	8371
Perth - North West	25-29	F	8626
Perth - North West	25-29	M	8912
Perth - North West	30-34	F	8591
Perth - North West	30-34	M	9212
Perth - North West	35-39	F	8190
Perth - North West	35-39	M	7855
Perth - North West	40-44	F	9399
Perth - North West	40-44	M	7842
Perth - North West	45-49	F	9997
Perth - North West	45-49	M	7881
Perth - North West	50-54	F	8889
Perth - North West	50-54	M	7362
Perth - North West	55-59	F	7404
Perth - North West	55-59	M	6193
Perth - North West	60-64	F	4911
Perth - North West	60-64	M	4577
Perth - North West	65-69	F	1949
Perth - North West	65-69	M	2450
Perth - North West	70-74	F	541
Perth - North West	70-74	M	930
Perth - North West	75+	F	218
Perth - North West	75+	M	447
Perth - South East	15-19	F	5101
Perth - South East	15-19	M	4790
Perth - South East	20-24	F	8819
Perth - South East	20-24	M	10259
Perth - South East	25-29	F	10096
Perth - South East	25-29	M	12681
Perth - South East	30-34	F	9852
Perth - South East	30-34	M	14220
Perth - South East	35-39	F	8689
Perth - South East	35-39	M	12467
Perth - South East	40-44	F	9285
Perth - South East	40-44	M	11913
Perth - South East	45-49	F	9670
Perth - South East	45-49	M	11479
Perth - South East	50-54	F	8856
Perth - South East	50-54	M	10745
Perth - South East	55-59	F	7548
Perth - South East	55-59	M	9348
Perth - South East	60-64	F	5237
Perth - South East	60-64	M	6839
Perth - South East	65-69	F	2101
Perth - South East	65-69	M	3337
Perth - South East	70-74	F	588
Perth - South East	70-74	M	1124
Perth - South East	75+	F	209
Perth - South East	75+	M	529
Perth - South West	15-19	F	5084
Perth - South West	15-19	M	4268
Perth - South West	20-24	F	7959
Perth - South West	20-24	M	7618
Perth - South West	25-29	F	8320
Perth - South West	25-29	M	8578
Perth - South West	30-34	F	8166
Perth - South West	30-34	M	9093
Perth - South West	35-39	F	7683
Perth - South West	35-39	M	8303
Perth - South West	40-44	F	8199
Perth - South West	40-44	M	8238
Perth - South West	45-49	F	8717
Perth - South West	45-49	M	8219
Perth - South West	50-54	F	7969
Perth - South West	50-54	M	7641
Perth - South West	55-59	F	6507
Perth - South West	55-59	M	6443
Perth - South West	60-64	F	4035
Perth - South West	60-64	M	4550
Perth - South West	65-69	F	1564
Perth - South West	65-69	M	2194
Perth - South West	70-74	F	427
Perth - South West	70-74	M	815
Perth - South West	75+	F	188
Perth - South West	75+	M	402
Western Australia - Wheat Belt	15-19	F	1294
Western Australia - Wheat Belt	15-19	M	1362
Western Australia - Wheat Belt	20-24	F	1635
Western Australia - Wheat Belt	20-24	M	2174
Western Australia - Wheat Belt	25-29	F	1999
Western Australia - Wheat Belt	25-29	M	2515
Western Australia - Wheat Belt	30-34	F	2246
Western Australia - Wheat Belt	30-34	M	2704
Western Australia - Wheat Belt	35-39	F	2279
Western Australia - Wheat Belt	35-39	M	2716
Western Australia - Wheat Belt	40-44	F	2737
Western Australia - Wheat Belt	40-44	M	2937
Western Australia - Wheat Belt	45-49	F	3165
Western Australia - Wheat Belt	45-49	M	3356
Western Australia - Wheat Belt	50-54	F	3207
Western Australia - Wheat Belt	50-54	M	3543
Western Australia - Wheat Belt	55-59	F	3104
Western Australia - Wheat Belt	55-59	M	3408
Western Australia - Wheat Belt	60-64	F	2249
Western Australia - Wheat Belt	60-64	M	2741
Western Australia - Wheat Belt	65-69	F	1053
Western Australia - Wheat Belt	65-69	M	1660
Western Australia - Wheat Belt	70-74	F	489
Western Australia - Wheat Belt	70-74	M	780
Western Australia - Wheat Belt	75+	F	271
Western Australia - Wheat Belt	75+	M	631
Western Australia - Outback (North)	15-19	F	719
Western Australia - Outback (North)	15-19	M	824
Western Australia - Outback (North)	20-24	F	1813
Western Australia - Outback (North)	20-24	M	2611
Western Australia - Outback (North)	25-29	F	3138
Western Australia - Outback (North)	25-29	M	6698
Western Australia - Outback (North)	30-34	F	3243
Western Australia - Outback (North)	30-34	M	8457
Western Australia - Outback (North)	35-39	F	2483
Western Australia - Outback (North)	35-39	M	7225
Western Australia - Outback (North)	40-44	F	2306
Western Australia - Outback (North)	40-44	M	7154
Western Australia - Outback (North)	45-49	F	2207
Western Australia - Outback (North)	45-49	M	6820
Western Australia - Outback (North)	50-54	F	2089
Western Australia - Outback (North)	50-54	M	5793
Western Australia - Outback (North)	55-59	F	1693
Western Australia - Outback (North)	55-59	M	4503
Western Australia - Outback (North)	60-64	F	942
Western Australia - Outback (North)	60-64	M	2484
Western Australia - Outback (North)	65-69	F	265
Western Australia - Outback (North)	65-69	M	804
Western Australia - Outback (North)	70-74	F	74
Western Australia - Outback (North)	70-74	M	179
Western Australia - Outback (North)	75+	F	33
Western Australia - Outback (North)	75+	M	71
Western Australia - Outback (South)	15-19	F	1497
Western Australia - Outback (South)	15-19	M	1352
Western Australia - Outback (South)	20-24	F	1955
Western Australia - Outback (South)	20-24	M	2519
Western Australia - Outback (South)	25-29	F	2567
Western Australia - Outback (South)	25-29	M	3726
Western Australia - Outback (South)	30-34	F	2560
Western Australia - Outback (South)	30-34	M	4176
Western Australia - Outback (South)	35-39	F	2450
Western Australia - Outback (South)	35-39	M	3619
Western Australia - Outback (South)	40-44	F	2797
Western Australia - Outback (South)	40-44	M	3879
Western Australia - Outback (South)	45-49	F	2923
Western Australia - Outback (South)	45-49	M	4079
Western Australia - Outback (South)	50-54	F	2875
Western Australia - Outback (South)	50-54	M	3808
Western Australia - Outback (South)	55-59	F	2397
Western Australia - Outback (South)	55-59	M	3309
Western Australia - Outback (South)	60-64	F	1552
Western Australia - Outback (South)	60-64	M	2245
Western Australia - Outback (South)	65-69	F	595
Western Australia - Outback (South)	65-69	M	1014
Western Australia - Outback (South)	70-74	F	227
Western Australia - Outback (South)	70-74	M	402
Western Australia - Outback (South)	75+	F	110
Western Australia - Outback (South)	75+	M	221
Migratory - Offshore - Shipping (WA)	15-19	F	5
Migratory - Offshore - Shipping (WA)	15-19	M	10
Migratory - Offshore - Shipping (WA)	20-24	F	7
Migratory - Offshore - Shipping (WA)	20-24	M	33
Migratory - Offshore - Shipping (WA)	25-29	F	14
Migratory - Offshore - Shipping (WA)	25-29	M	145
