SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	26250	F	254
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	26250	M	202
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	34125	F	412
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	34125	M	343
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	42000	F	417
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	42000	M	376
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	52500	F	418
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	52500	M	534
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	65625	F	455
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	65625	M	562
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	78750	F	323
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	78750	M	424
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	91875	F	276
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	91875	M	431
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	105000	F	179
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	105000	M	252
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	157500	F	315
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	157500	M	391
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	Inf	F	268
Sydney - Eastern Suburbs	Owner managers of unincorporated enterprises	Inf	M	570
Sydney - Eastern Suburbs	Status in employment not stated	0	F	3
Sydney - Eastern Suburbs	Status in employment not stated	0	M	5
Sydney - Eastern Suburbs	Status in employment not stated	7875	F	14
Sydney - Eastern Suburbs	Status in employment not stated	7875	M	15
Sydney - Eastern Suburbs	Status in employment not stated	15750	F	32
Sydney - Eastern Suburbs	Status in employment not stated	15750	M	16
Sydney - Eastern Suburbs	Status in employment not stated	21000	F	26
Sydney - Eastern Suburbs	Status in employment not stated	21000	M	12
Sydney - Eastern Suburbs	Status in employment not stated	26250	F	28
Sydney - Eastern Suburbs	Status in employment not stated	26250	M	28
Sydney - Eastern Suburbs	Status in employment not stated	34125	F	36
Sydney - Eastern Suburbs	Status in employment not stated	34125	M	22
Sydney - Eastern Suburbs	Status in employment not stated	42000	F	34
Sydney - Eastern Suburbs	Status in employment not stated	42000	M	27
Sydney - Eastern Suburbs	Status in employment not stated	52500	F	46
Sydney - Eastern Suburbs	Status in employment not stated	52500	M	44
Sydney - Eastern Suburbs	Status in employment not stated	65625	F	43
Sydney - Eastern Suburbs	Status in employment not stated	65625	M	55
Sydney - Eastern Suburbs	Status in employment not stated	78750	F	18
Sydney - Eastern Suburbs	Status in employment not stated	78750	M	34
Sydney - Eastern Suburbs	Status in employment not stated	91875	F	29
Sydney - Eastern Suburbs	Status in employment not stated	91875	M	31
Sydney - Eastern Suburbs	Status in employment not stated	105000	F	11
Sydney - Eastern Suburbs	Status in employment not stated	105000	M	24
Sydney - Eastern Suburbs	Status in employment not stated	157500	F	3
Sydney - Eastern Suburbs	Status in employment not stated	157500	M	27
Sydney - Eastern Suburbs	Status in employment not stated	Inf	F	5
Sydney - Eastern Suburbs	Status in employment not stated	Inf	M	25
Sydney - Inner South West	Contributing family workers	0	F	216
Sydney - Inner South West	Contributing family workers	0	M	183
Sydney - Inner South West	Contributing family workers	7875	F	82
Sydney - Inner South West	Contributing family workers	7875	M	59
Sydney - Inner South West	Contributing family workers	15750	F	137
Sydney - Inner South West	Contributing family workers	15750	M	79
Sydney - Inner South West	Contributing family workers	21000	F	122
Sydney - Inner South West	Contributing family workers	21000	M	94
Sydney - Inner South West	Contributing family workers	26250	F	90
Sydney - Inner South West	Contributing family workers	26250	M	94
Sydney - Inner South West	Contributing family workers	34125	F	113
Sydney - Inner South West	Contributing family workers	34125	M	108
Sydney - Inner South West	Contributing family workers	42000	F	86
Sydney - Inner South West	Contributing family workers	42000	M	114
Sydney - Inner South West	Contributing family workers	52500	F	75
Sydney - Inner South West	Contributing family workers	52500	M	93
Sydney - Inner South West	Contributing family workers	65625	F	44
Sydney - Inner South West	Contributing family workers	65625	M	89
Sydney - Inner South West	Contributing family workers	78750	F	19
Sydney - Inner South West	Contributing family workers	78750	M	42
Sydney - Inner South West	Contributing family workers	91875	F	21
Sydney - Inner South West	Contributing family workers	91875	M	32
Sydney - Inner South West	Contributing family workers	105000	F	11
Sydney - Inner South West	Contributing family workers	105000	M	17
Sydney - Inner South West	Contributing family workers	157500	F	25
Sydney - Inner South West	Contributing family workers	157500	M	27
Sydney - Inner South West	Contributing family workers	Inf	F	13
Sydney - Inner South West	Contributing family workers	Inf	M	29
Sydney - Inner South West	Employee	0	F	286
Sydney - Inner South West	Employee	0	M	245
Sydney - Inner South West	Employee	7875	F	2551
Sydney - Inner South West	Employee	7875	M	1537
Sydney - Inner South West	Employee	15750	F	3424
Sydney - Inner South West	Employee	15750	M	1877
Sydney - Inner South West	Employee	21000	F	3651
Sydney - Inner South West	Employee	21000	M	2306
Sydney - Inner South West	Employee	26250	F	4167
Sydney - Inner South West	Employee	26250	M	2777
Sydney - Inner South West	Employee	34125	F	6705
Sydney - Inner South West	Employee	34125	M	4076
Sydney - Inner South West	Employee	42000	F	7975
Sydney - Inner South West	Employee	42000	M	6226
Sydney - Inner South West	Employee	52500	F	8299
Sydney - Inner South West	Employee	52500	M	8301
Sydney - Inner South West	Employee	65625	F	7782
Sydney - Inner South West	Employee	65625	M	8756
Sydney - Inner South West	Employee	78750	F	5083
Sydney - Inner South West	Employee	78750	M	5905
Sydney - Inner South West	Employee	91875	F	4063
Sydney - Inner South West	Employee	91875	M	4884
Sydney - Inner South West	Employee	105000	F	2713
Sydney - Inner South West	Employee	105000	M	3457
Sydney - Inner South West	Employee	157500	F	2527
Sydney - Inner South West	Employee	157500	M	5117
Sydney - Inner South West	Employee	Inf	F	708
Sydney - Inner South West	Employee	Inf	M	2136
Sydney - Inner South West	Owner managers of incorporated enterprises	0	F	26
Sydney - Inner South West	Owner managers of incorporated enterprises	0	M	62
Sydney - Inner South West	Owner managers of incorporated enterprises	7875	F	53
Sydney - Inner South West	Owner managers of incorporated enterprises	7875	M	54
Sydney - Inner South West	Owner managers of incorporated enterprises	15750	F	124
Sydney - Inner South West	Owner managers of incorporated enterprises	15750	M	110
Sydney - Inner South West	Owner managers of incorporated enterprises	21000	F	176
Sydney - Inner South West	Owner managers of incorporated enterprises	21000	M	234
Sydney - Inner South West	Owner managers of incorporated enterprises	26250	F	218
Sydney - Inner South West	Owner managers of incorporated enterprises	26250	M	409
Sydney - Inner South West	Owner managers of incorporated enterprises	34125	F	404
Sydney - Inner South West	Owner managers of incorporated enterprises	34125	M	754
Sydney - Inner South West	Owner managers of incorporated enterprises	42000	F	413
Sydney - Inner South West	Owner managers of incorporated enterprises	42000	M	908
Sydney - Inner South West	Owner managers of incorporated enterprises	52500	F	405
Sydney - Inner South West	Owner managers of incorporated enterprises	52500	M	1245
Sydney - Inner South West	Owner managers of incorporated enterprises	65625	F	410
Sydney - Inner South West	Owner managers of incorporated enterprises	65625	M	1413
Sydney - Inner South West	Owner managers of incorporated enterprises	78750	F	266
Sydney - Inner South West	Owner managers of incorporated enterprises	78750	M	987
Sydney - Inner South West	Owner managers of incorporated enterprises	91875	F	293
Sydney - Inner South West	Owner managers of incorporated enterprises	91875	M	976
Sydney - Inner South West	Owner managers of incorporated enterprises	105000	F	145
Sydney - Inner South West	Owner managers of incorporated enterprises	105000	M	594
Sydney - Inner South West	Owner managers of incorporated enterprises	157500	F	237
Sydney - Inner South West	Owner managers of incorporated enterprises	157500	M	911
Sydney - Inner South West	Owner managers of incorporated enterprises	Inf	F	221
Sydney - Inner South West	Owner managers of incorporated enterprises	Inf	M	1040
Sydney - Inner South West	Owner managers of unincorporated enterprises	0	F	49
Sydney - Inner South West	Owner managers of unincorporated enterprises	0	M	66
Sydney - Inner South West	Owner managers of unincorporated enterprises	7875	F	196
Sydney - Inner South West	Owner managers of unincorporated enterprises	7875	M	118
Sydney - Inner South West	Owner managers of unincorporated enterprises	15750	F	376
Sydney - Inner South West	Owner managers of unincorporated enterprises	15750	M	302
Sydney - Inner South West	Owner managers of unincorporated enterprises	21000	F	431
Sydney - Inner South West	Owner managers of unincorporated enterprises	21000	M	525
Sydney - Inner South West	Owner managers of unincorporated enterprises	26250	F	455
Sydney - Inner South West	Owner managers of unincorporated enterprises	26250	M	697
Sydney - Inner South West	Owner managers of unincorporated enterprises	34125	F	576
Sydney - Inner South West	Owner managers of unincorporated enterprises	34125	M	984
Sydney - Inner South West	Owner managers of unincorporated enterprises	42000	F	516
Sydney - Inner South West	Owner managers of unincorporated enterprises	42000	M	1048
Sydney - Inner South West	Owner managers of unincorporated enterprises	52500	F	467
Sydney - Inner South West	Owner managers of unincorporated enterprises	52500	M	1029
Sydney - Inner South West	Owner managers of unincorporated enterprises	65625	F	378
Sydney - Inner South West	Owner managers of unincorporated enterprises	65625	M	1016
Sydney - Inner South West	Owner managers of unincorporated enterprises	78750	F	206
Sydney - Inner South West	Owner managers of unincorporated enterprises	78750	M	564
Sydney - Inner South West	Owner managers of unincorporated enterprises	91875	F	146
Sydney - Inner South West	Owner managers of unincorporated enterprises	91875	M	436
Sydney - Inner South West	Owner managers of unincorporated enterprises	105000	F	82
Sydney - Inner South West	Owner managers of unincorporated enterprises	105000	M	284
Sydney - Inner South West	Owner managers of unincorporated enterprises	157500	F	105
Sydney - Inner South West	Owner managers of unincorporated enterprises	157500	M	359
Sydney - Inner South West	Owner managers of unincorporated enterprises	Inf	F	110
Sydney - Inner South West	Owner managers of unincorporated enterprises	Inf	M	380
Sydney - Inner South West	Status in employment not stated	0	F	28
Sydney - Inner South West	Status in employment not stated	0	M	19
Sydney - Inner South West	Status in employment not stated	7875	F	38
Sydney - Inner South West	Status in employment not stated	7875	M	24
Sydney - Inner South West	Status in employment not stated	15750	F	53
Sydney - Inner South West	Status in employment not stated	15750	M	52
Sydney - Inner South West	Status in employment not stated	21000	F	48
Sydney - Inner South West	Status in employment not stated	21000	M	70
Sydney - Inner South West	Status in employment not stated	26250	F	55
Sydney - Inner South West	Status in employment not stated	26250	M	66
Sydney - Inner South West	Status in employment not stated	34125	F	98
Sydney - Inner South West	Status in employment not stated	34125	M	119
Sydney - Inner South West	Status in employment not stated	42000	F	96
Sydney - Inner South West	Status in employment not stated	42000	M	104
Sydney - Inner South West	Status in employment not stated	52500	F	73
Sydney - Inner South West	Status in employment not stated	52500	M	126
Sydney - Inner South West	Status in employment not stated	65625	F	64
Sydney - Inner South West	Status in employment not stated	65625	M	115
Sydney - Inner South West	Status in employment not stated	78750	F	31
Sydney - Inner South West	Status in employment not stated	78750	M	60
Sydney - Inner South West	Status in employment not stated	91875	F	25
Sydney - Inner South West	Status in employment not stated	91875	M	46
Sydney - Inner South West	Status in employment not stated	105000	F	15
Sydney - Inner South West	Status in employment not stated	105000	M	31
Sydney - Inner South West	Status in employment not stated	157500	F	8
Sydney - Inner South West	Status in employment not stated	157500	M	35
Sydney - Inner South West	Status in employment not stated	Inf	F	5
Sydney - Inner South West	Status in employment not stated	Inf	M	38
Sydney - Inner West	Contributing family workers	0	F	137
Sydney - Inner West	Contributing family workers	0	M	120
Sydney - Inner West	Contributing family workers	7875	F	49
Sydney - Inner West	Contributing family workers	7875	M	29
Sydney - Inner West	Contributing family workers	15750	F	65
Sydney - Inner West	Contributing family workers	15750	M	46
Sydney - Inner West	Contributing family workers	21000	F	73
Sydney - Inner West	Contributing family workers	21000	M	51
Sydney - Inner West	Contributing family workers	26250	F	53
Sydney - Inner West	Contributing family workers	26250	M	46
Sydney - Inner West	Contributing family workers	34125	F	76
Sydney - Inner West	Contributing family workers	34125	M	57
Sydney - Inner West	Contributing family workers	42000	F	46
Sydney - Inner West	Contributing family workers	42000	M	56
Sydney - Inner West	Contributing family workers	52500	F	37
Sydney - Inner West	Contributing family workers	52500	M	57
Sydney - Inner West	Contributing family workers	65625	F	41
Sydney - Inner West	Contributing family workers	65625	M	54
Sydney - Inner West	Contributing family workers	78750	F	17
Sydney - Inner West	Contributing family workers	78750	M	37
Sydney - Inner West	Contributing family workers	91875	F	20
Sydney - Inner West	Contributing family workers	91875	M	30
Sydney - Inner West	Contributing family workers	105000	F	8
Sydney - Inner West	Contributing family workers	105000	M	24
Sydney - Inner West	Contributing family workers	157500	F	28
Sydney - Inner West	Contributing family workers	157500	M	22
Sydney - Inner West	Contributing family workers	Inf	F	23
Sydney - Inner West	Contributing family workers	Inf	M	25
Sydney - Inner West	Employee	0	F	188
Sydney - Inner West	Employee	0	M	150
Sydney - Inner West	Employee	7875	F	1674
Sydney - Inner West	Employee	7875	M	983
Sydney - Inner West	Employee	15750	F	2241
Sydney - Inner West	Employee	15750	M	1236
Sydney - Inner West	Employee	21000	F	2441
Sydney - Inner West	Employee	21000	M	1503
Sydney - Inner West	Employee	26250	F	2642
Sydney - Inner West	Employee	26250	M	1683
Sydney - Inner West	Employee	34125	F	4001
Sydney - Inner West	Employee	34125	M	2440
Sydney - Inner West	Employee	42000	F	4977
Sydney - Inner West	Employee	42000	M	3367
Sydney - Inner West	Employee	52500	F	6070
Sydney - Inner West	Employee	52500	M	4999
Sydney - Inner West	Employee	65625	F	6230
Sydney - Inner West	Employee	65625	M	6031
Sydney - Inner West	Employee	78750	F	4212
Sydney - Inner West	Employee	78750	M	4391
Sydney - Inner West	Employee	91875	F	3315
Sydney - Inner West	Employee	91875	M	3735
Sydney - Inner West	Employee	105000	F	2347
Sydney - Inner West	Employee	105000	M	2925
Sydney - Inner West	Employee	157500	F	3031
Sydney - Inner West	Employee	157500	M	5333
Sydney - Inner West	Employee	Inf	F	1070
Sydney - Inner West	Employee	Inf	M	2921
Sydney - Inner West	Owner managers of incorporated enterprises	0	F	21
Sydney - Inner West	Owner managers of incorporated enterprises	0	M	42
Sydney - Inner West	Owner managers of incorporated enterprises	7875	F	43
Sydney - Inner West	Owner managers of incorporated enterprises	7875	M	38
Sydney - Inner West	Owner managers of incorporated enterprises	15750	F	76
Sydney - Inner West	Owner managers of incorporated enterprises	15750	M	66
Sydney - Inner West	Owner managers of incorporated enterprises	21000	F	143
Sydney - Inner West	Owner managers of incorporated enterprises	21000	M	139
Sydney - Inner West	Owner managers of incorporated enterprises	26250	F	123
Sydney - Inner West	Owner managers of incorporated enterprises	26250	M	161
Sydney - Inner West	Owner managers of incorporated enterprises	34125	F	244
Sydney - Inner West	Owner managers of incorporated enterprises	34125	M	361
Sydney - Inner West	Owner managers of incorporated enterprises	42000	F	276
Sydney - Inner West	Owner managers of incorporated enterprises	42000	M	491
Sydney - Inner West	Owner managers of incorporated enterprises	52500	F	306
Sydney - Inner West	Owner managers of incorporated enterprises	52500	M	612
Sydney - Inner West	Owner managers of incorporated enterprises	65625	F	318
Sydney - Inner West	Owner managers of incorporated enterprises	65625	M	814
Sydney - Inner West	Owner managers of incorporated enterprises	78750	F	250
Sydney - Inner West	Owner managers of incorporated enterprises	78750	M	620
Sydney - Inner West	Owner managers of incorporated enterprises	91875	F	269
Sydney - Inner West	Owner managers of incorporated enterprises	91875	M	723
Sydney - Inner West	Owner managers of incorporated enterprises	105000	F	169
Sydney - Inner West	Owner managers of incorporated enterprises	105000	M	467
Sydney - Inner West	Owner managers of incorporated enterprises	157500	F	287
Sydney - Inner West	Owner managers of incorporated enterprises	157500	M	781
Sydney - Inner West	Owner managers of incorporated enterprises	Inf	F	323
Sydney - Inner West	Owner managers of incorporated enterprises	Inf	M	994
Sydney - Inner West	Owner managers of unincorporated enterprises	0	F	47
Sydney - Inner West	Owner managers of unincorporated enterprises	0	M	35
Sydney - Inner West	Owner managers of unincorporated enterprises	7875	F	157
Sydney - Inner West	Owner managers of unincorporated enterprises	7875	M	90
Sydney - Inner West	Owner managers of unincorporated enterprises	15750	F	224
Sydney - Inner West	Owner managers of unincorporated enterprises	15750	M	155
Sydney - Inner West	Owner managers of unincorporated enterprises	21000	F	298
Sydney - Inner West	Owner managers of unincorporated enterprises	21000	M	220
Sydney - Inner West	Owner managers of unincorporated enterprises	26250	F	290
Sydney - Inner West	Owner managers of unincorporated enterprises	26250	M	298
Sydney - Inner West	Owner managers of unincorporated enterprises	34125	F	379
Sydney - Inner West	Owner managers of unincorporated enterprises	34125	M	468
Sydney - Inner West	Owner managers of unincorporated enterprises	42000	F	385
Sydney - Inner West	Owner managers of unincorporated enterprises	42000	M	522
Sydney - Inner West	Owner managers of unincorporated enterprises	52500	F	362
Sydney - Inner West	Owner managers of unincorporated enterprises	52500	M	565
Sydney - Inner West	Owner managers of unincorporated enterprises	65625	F	383
Sydney - Inner West	Owner managers of unincorporated enterprises	65625	M	675
Sydney - Inner West	Owner managers of unincorporated enterprises	78750	F	278
Sydney - Inner West	Owner managers of unincorporated enterprises	78750	M	447
Sydney - Inner West	Owner managers of unincorporated enterprises	91875	F	209
Sydney - Inner West	Owner managers of unincorporated enterprises	91875	M	347
Sydney - Inner West	Owner managers of unincorporated enterprises	105000	F	141
Sydney - Inner West	Owner managers of unincorporated enterprises	105000	M	202
Sydney - Inner West	Owner managers of unincorporated enterprises	157500	F	178
Sydney - Inner West	Owner managers of unincorporated enterprises	157500	M	342
Sydney - Inner West	Owner managers of unincorporated enterprises	Inf	F	158
Sydney - Inner West	Owner managers of unincorporated enterprises	Inf	M	336
Sydney - Inner West	Status in employment not stated	0	F	12
Sydney - Inner West	Status in employment not stated	0	M	15
Sydney - Inner West	Status in employment not stated	7875	F	15
Sydney - Inner West	Status in employment not stated	7875	M	12
Sydney - Inner West	Status in employment not stated	15750	F	24
Sydney - Inner West	Status in employment not stated	15750	M	21
Sydney - Inner West	Status in employment not stated	21000	F	26
Sydney - Inner West	Status in employment not stated	21000	M	36
Sydney - Inner West	Status in employment not stated	26250	F	32
Sydney - Inner West	Status in employment not stated	26250	M	38
Sydney - Inner West	Status in employment not stated	34125	F	36
Sydney - Inner West	Status in employment not stated	34125	M	48
Sydney - Inner West	Status in employment not stated	42000	F	51
Sydney - Inner West	Status in employment not stated	42000	M	59
Sydney - Inner West	Status in employment not stated	52500	F	53
Sydney - Inner West	Status in employment not stated	52500	M	74
Sydney - Inner West	Status in employment not stated	65625	F	44
Sydney - Inner West	Status in employment not stated	65625	M	70
Sydney - Inner West	Status in employment not stated	78750	F	26
Sydney - Inner West	Status in employment not stated	78750	M	56
Sydney - Inner West	Status in employment not stated	91875	F	18
Sydney - Inner West	Status in employment not stated	91875	M	28
Sydney - Inner West	Status in employment not stated	105000	F	19
Sydney - Inner West	Status in employment not stated	105000	M	21
Sydney - Inner West	Status in employment not stated	157500	F	22
Sydney - Inner West	Status in employment not stated	157500	M	23
Sydney - Inner West	Status in employment not stated	Inf	F	9
Sydney - Inner West	Status in employment not stated	Inf	M	24
Sydney - North Sydney and Hornsby	Contributing family workers	0	F	280
Sydney - North Sydney and Hornsby	Contributing family workers	0	M	204
Sydney - North Sydney and Hornsby	Contributing family workers	7875	F	95
Sydney - North Sydney and Hornsby	Contributing family workers	7875	M	68
Sydney - North Sydney and Hornsby	Contributing family workers	15750	F	103
Sydney - North Sydney and Hornsby	Contributing family workers	15750	M	81
Sydney - North Sydney and Hornsby	Contributing family workers	21000	F	94
Sydney - North Sydney and Hornsby	Contributing family workers	21000	M	93
Sydney - North Sydney and Hornsby	Contributing family workers	26250	F	78
Sydney - North Sydney and Hornsby	Contributing family workers	26250	M	73
Sydney - North Sydney and Hornsby	Contributing family workers	34125	F	96
Sydney - North Sydney and Hornsby	Contributing family workers	34125	M	70
Sydney - North Sydney and Hornsby	Contributing family workers	42000	F	68
Sydney - North Sydney and Hornsby	Contributing family workers	42000	M	84
Sydney - North Sydney and Hornsby	Contributing family workers	52500	F	48
Sydney - North Sydney and Hornsby	Contributing family workers	52500	M	77
Sydney - North Sydney and Hornsby	Contributing family workers	65625	F	70
Sydney - North Sydney and Hornsby	Contributing family workers	65625	M	73
Sydney - North Sydney and Hornsby	Contributing family workers	78750	F	47
Sydney - North Sydney and Hornsby	Contributing family workers	78750	M	57
Sydney - North Sydney and Hornsby	Contributing family workers	91875	F	38
Sydney - North Sydney and Hornsby	Contributing family workers	91875	M	56
Sydney - North Sydney and Hornsby	Contributing family workers	105000	F	26
Sydney - North Sydney and Hornsby	Contributing family workers	105000	M	36
Sydney - North Sydney and Hornsby	Contributing family workers	157500	F	49
Sydney - North Sydney and Hornsby	Contributing family workers	157500	M	65
Sydney - North Sydney and Hornsby	Contributing family workers	Inf	F	85
Sydney - North Sydney and Hornsby	Contributing family workers	Inf	M	127
Sydney - North Sydney and Hornsby	Employee	0	F	349
Sydney - North Sydney and Hornsby	Employee	0	M	258
Sydney - North Sydney and Hornsby	Employee	7875	F	3414
Sydney - North Sydney and Hornsby	Employee	7875	M	2132
Sydney - North Sydney and Hornsby	Employee	15750	F	4012
Sydney - North Sydney and Hornsby	Employee	15750	M	2232
Sydney - North Sydney and Hornsby	Employee	21000	F	3989
Sydney - North Sydney and Hornsby	Employee	21000	M	2190
Sydney - North Sydney and Hornsby	Employee	26250	F	4589
Sydney - North Sydney and Hornsby	Employee	26250	M	2546
Sydney - North Sydney and Hornsby	Employee	34125	F	6438
Sydney - North Sydney and Hornsby	Employee	34125	M	3478
Sydney - North Sydney and Hornsby	Employee	42000	F	8145
Sydney - North Sydney and Hornsby	Employee	42000	M	4773
Sydney - North Sydney and Hornsby	Employee	52500	F	10662
Sydney - North Sydney and Hornsby	Employee	52500	M	7691
Sydney - North Sydney and Hornsby	Employee	65625	F	12644
Sydney - North Sydney and Hornsby	Employee	65625	M	9760
Sydney - North Sydney and Hornsby	Employee	78750	F	9349
Sydney - North Sydney and Hornsby	Employee	78750	M	8307
Sydney - North Sydney and Hornsby	Employee	91875	F	8201
Sydney - North Sydney and Hornsby	Employee	91875	M	8150
Sydney - North Sydney and Hornsby	Employee	105000	F	5777
Sydney - North Sydney and Hornsby	Employee	105000	M	6803
Sydney - North Sydney and Hornsby	Employee	157500	F	8779
Sydney - North Sydney and Hornsby	Employee	157500	M	14998
Sydney - North Sydney and Hornsby	Employee	Inf	F	4296
Sydney - North Sydney and Hornsby	Employee	Inf	M	12677
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	0	F	50
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	0	M	100
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	7875	F	53
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	7875	M	54
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	15750	F	153
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	15750	M	113
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	21000	F	216
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	21000	M	219
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	26250	F	211
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	26250	M	256
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	34125	F	376
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	34125	M	465
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	42000	F	455
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	42000	M	651
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	52500	F	568
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	52500	M	893
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	65625	F	555
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	65625	M	1106
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	78750	F	509
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	78750	M	1075
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	91875	F	530
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	91875	M	1239
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	105000	F	364
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	105000	M	907
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	157500	F	651
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	157500	M	1890
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	Inf	F	858
Sydney - North Sydney and Hornsby	Owner managers of incorporated enterprises	Inf	M	3364
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	0	F	73
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	0	M	68
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	7875	F	308
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	7875	M	143
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	15750	F	422
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	15750	M	206
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	21000	F	411
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	21000	M	275
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	26250	F	456
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	26250	M	361
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	34125	F	571
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	34125	M	534
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	42000	F	539
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	42000	M	582
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	52500	F	594
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	52500	M	709
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	65625	F	542
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	65625	M	882
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	78750	F	417
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	78750	M	614
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	91875	F	374
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	91875	M	539
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	105000	F	239
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	105000	M	386
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	157500	F	355
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	157500	M	684
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	Inf	F	402
Sydney - North Sydney and Hornsby	Owner managers of unincorporated enterprises	Inf	M	989
Sydney - North Sydney and Hornsby	Status in employment not stated	0	F	11
Sydney - North Sydney and Hornsby	Status in employment not stated	0	M	18
Sydney - North Sydney and Hornsby	Status in employment not stated	7875	F	18
Sydney - North Sydney and Hornsby	Status in employment not stated	7875	M	13
Sydney - North Sydney and Hornsby	Status in employment not stated	15750	F	37
Sydney - North Sydney and Hornsby	Status in employment not stated	15750	M	22
Sydney - North Sydney and Hornsby	Status in employment not stated	21000	F	50
Sydney - North Sydney and Hornsby	Status in employment not stated	21000	M	37
Sydney - North Sydney and Hornsby	Status in employment not stated	26250	F	45
Sydney - North Sydney and Hornsby	Status in employment not stated	26250	M	49
Sydney - North Sydney and Hornsby	Status in employment not stated	34125	F	74
Sydney - North Sydney and Hornsby	Status in employment not stated	34125	M	61
Sydney - North Sydney and Hornsby	Status in employment not stated	42000	F	59
Sydney - North Sydney and Hornsby	Status in employment not stated	42000	M	58
Sydney - North Sydney and Hornsby	Status in employment not stated	52500	F	64
Sydney - North Sydney and Hornsby	Status in employment not stated	52500	M	95
