SA4_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
206,7475,21371,9159,5361,2945,788,100,47193,122,436,365,277,152,26,9,1392,18933,65545,65410,57188,32580,7467,856,247985,3371,5771,3571,2780,1886,472,69,17920,36,176,190,269,161,57,9,893,303,1217,1201,888,428,34,7,4076,1786,8113,6445,4031,1516,182,22,22090,220,773,768,623,385,110,21,2898,5610,15626,6790,4090,2693,698,100,35605,54609,168959,131537,99236,55258,11982,1363,522943,1752,4100,3280,2018,1175,234,12,12579,3,3,8,3,0,0,0,12,2043,5813,3009,1710,981,224,16,13795,2186,6657,7495,5183,2620,373,25,24548,726,1702,1050,692,444,78,3,4700,184,688,661,443,205,20,0,2217,6896,18967,15510,10052,5431,936,54,57846,0,0,0,3,0,0,0,4,302,638,413,293,225,58,6,1941,70,135,127,122,59,9,0,520,63,52,24,33,15,4,0,189,17,55,31,23,9,0,0,139,445,889,594,477,306,72,7,2797,718,2025,1564,1169,547,143,14,6175,8063,21875,17673,11695,6284,1149,78,66813
207,543,662,249,181,146,50,6,1835,20,52,28,42,31,4,0,183,9409,21892,20500,21819,14340,3538,368,91860,2088,1005,593,614,534,157,16,5013,19,56,70,106,104,31,6,389,56,90,91,93,47,13,3,385,142,297,291,263,160,16,0,1159,52,97,151,140,120,40,13,610,1176,1190,686,692,609,193,20,4573,15142,27906,23901,24849,16720,4179,449,113148,276,413,227,135,114,21,5,1184,0,0,0,0,0,0,0,0,175,415,155,87,64,17,0,912,91,201,168,159,91,15,0,731,69,99,30,29,31,3,0,254,19,49,33,24,16,10,0,142,624,1181,607,434,317,59,6,3227,0,0,0,0,0,0,0,0,73,77,36,23,22,6,3,249,28,33,26,11,9,0,0,106,81,22,12,10,3,4,0,133,0,16,10,0,0,0,0,25,181,148,83,48,43,9,3,518,179,191,154,153,92,17,0,793,989,1523,844,634,446,92,9,4539
208,155,263,90,67,55,26,0,664,25,57,49,38,23,9,3,200,11596,22965,22804,24991,16579,4226,448,103611,2516,1046,598,693,591,150,29,5624,22,83,111,131,141,37,7,525,63,107,78,78,51,5,0,384,304,238,259,254,194,29,3,1281,61,118,156,185,123,75,9,727,1269,835,505,708,558,206,36,4114,17783,27501,25562,27880,18748,4885,553,122912,389,426,202,167,106,45,3,1336,0,0,0,0,0,0,0,0,118,209,86,52,35,15,5,519,67,104,89,89,64,7,0,427,62,43,24,26,17,3,0,175,33,58,39,28,14,0,0,164,674,840,442,359,240,76,8,2635,0,0,0,0,0,0,0,0,22,28,11,9,3,3,0,71,18,20,13,9,9,0,0,68,83,33,17,14,0,0,0,149,10,7,4,4,3,0,0,24,130,86,45,35,14,3,0,315,139,187,122,157,98,24,3,734,941,1113,606,553,354,103,8,3683
209,134,175,78,32,34,5,3,459,23,93,81,55,31,8,3,287,11513,22923,22422,23910,15945,3181,284,100177,3224,1116,600,721,597,149,32,6435,31,133,196,213,162,51,9,800,57,72,78,66,52,7,0,330,122,224,286,222,118,12,3,986,58,141,148,141,102,35,6,630,885,651,448,513,393,117,18,3025,17176,26752,24917,26373,17817,3649,362,117042,204,253,118,102,79,20,0,780,0,0,0,0,0,0,0,0,29,60,26,18,6,3,0,149,47,62,61,52,43,8,0,275,55,22,13,9,3,0,0,107,12,36,36,20,14,3,0,118,351,433,251,202,145,37,4,1424,0,0,0,0,0,0,0,0,54,72,33,25,20,7,0,211,13,7,13,15,6,3,0,57,100,18,15,16,5,3,0,157,13,6,3,5,4,0,0,38,177,106,71,58,43,8,0,465,160,178,148,138,94,18,3,743,691,717,462,395,287,71,3,2634
210,62,50,22,13,14,10,0,171,24,143,100,77,42,4,0,386,11013,24808,25192,25706,15377,2605,217,104915,2946,1143,717,801,515,116,16,6252,54,248,261,281,202,60,4,1113,31,88,76,75,51,3,0,324,72,113,105,103,69,4,0,467,49,181,159,157,99,32,3,668,341,309,234,315,230,66,8,1505,15207,27829,27217,27850,16797,2935,263,118096,158,203,112,83,52,13,0,622,0,0,0,0,0,0,0,0,24,47,16,9,6,5,0,109,27,48,30,34,22,5,0,162,37,28,6,9,0,0,0,75,5,22,19,18,6,0,0,77,256,352,183,154,83,22,0,1046,0,0,0,0,0,0,0,0,21,46,12,13,8,0,0,108,38,56,44,60,35,5,0,235,74,13,11,7,11,0,0,113,3,6,8,5,0,0,0,22,139,122,73,85,53,7,0,481,153,218,148,159,89,9,5,777,546,690,403,397,232,42,11,2309
211,14,26,11,6,5,0,0,66,25,42,31,23,21,7,4,151,15294,25556,27086,30978,21302,4601,435,125255,4234,1019,649,808,602,165,26,7512,53,176,211,288,245,105,17,1092,75,79,92,73,76,5,0,412,79,103,140,133,100,19,3,569,38,97,113,160,132,48,13,605,769,411,399,585,468,159,38,2822,21795,28395,29225,33437,23221,5180,542,141797,254,231,122,104,49,21,5,783,0,0,0,0,0,0,0,0,20,21,14,15,9,0,0,89,53,57,57,49,29,4,0,250,50,28,11,9,4,0,0,104,9,20,15,7,9,3,0,59,391,354,212,187,99,37,4,1283,0,0,0,0,0,0,0,0,9,6,6,4,0,0,0,26,17,11,11,18,11,7,0,76,150,25,19,12,3,3,0,216,6,0,4,3,3,0,0,20,186,54,41,30,23,12,0,343,211,207,147,183,116,25,0,883,787,616,396,403,230,68,8,2504
212,25,30,13,11,11,4,0,95,52,156,94,84,66,16,4,473,22373,51905,54003,54890,34490,6752,559,224973,5868,2547,1526,1767,1271,309,39,13341,95,419,437,508,425,110,11,2006,91,191,181,199,129,12,0,805,161,258,266,255,149,19,6,1106,119,317,328,361,234,57,21,1430,1121,968,622,706,546,168,40,4165,31887,58881,58673,59763,37974,7587,683,255449,434,633,403,223,164,34,0,1898,0,0,0,0,0,0,0,0,29,105,27,29,9,4,0,202,95,144,146,123,79,11,0,599,86,52,30,28,12,9,0,209,24,46,38,35,16,0,0,158,666,984,639,435,282,56,0,3060,0,0,0,0,0,0,0,0,15,24,7,0,7,3,0,61,40,40,34,43,19,0,3,176,182,55,37,37,22,3,0,344,13,26,10,3,4,0,0,62,257,147,90,89,56,8,3,643,299,432,322,339,177,42,3,1619,1222,1563,1055,864,519,95,6,5318
213,86,84,25,11,25,0,0,238,46,168,111,74,43,10,3,463,16709,38739,38959,37206,22983,3802,259,158655,5423,1976,1300,1316,948,206,21,11199,69,313,344,381,303,80,12,1500,78,157,130,145,67,7,0,586,193,321,302,271,155,26,0,1270,85,232,312,208,167,38,3,1042,1026,808,617,634,495,140,15,3739,25275,44474,43088,41027,25683,4397,329,184283,338,376,192,154,109,25,6,1199,0,0,0,0,0,0,0,0,63,123,29,33,24,4,0,275,63,129,109,103,68,16,3,497,59,54,28,19,18,3,0,179,34,53,46,26,17,3,0,179,556,734,399,342,240,54,6,2327,0,0,0,0,0,0,0,0,18,23,11,4,6,0,0,62,21,27,21,24,8,0,0,107,150,23,21,11,7,3,0,216,20,12,7,3,3,0,0,38,210,81,57,44,27,8,0,427,262,363,285,257,156,12,0,1336,1024,1176,747,643,416,75,5,4092
214,0,0,0,0,0,0,0,4,11,23,11,11,8,5,0,76,8162,12867,13888,15995,10932,2470,233,64549,2642,568,369,431,362,84,16,4475,22,80,112,196,133,54,6,603,20,45,34,51,23,4,0,176,82,46,84,77,53,10,0,351,81,75,66,94,76,35,4,435,1005,398,273,356,294,114,28,2462,12536,14345,14996,17350,11990,2801,298,74317,53,48,21,6,7,0,0,139,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,13,15,24,7,19,12,6,0,83,14,5,3,0,3,0,0,27,3,3,4,3,4,0,0,19,80,83,39,33,27,11,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,8,9,3,3,0,33,88,17,9,0,4,0,0,120,0,6,0,0,3,0,0,11,101,25,20,11,10,3,0,166,98,109,82,92,63,9,0,453,277,219,144,130,98,18,3,893
215,0,0,3,0,0,0,0,6,6,12,7,17,11,3,0,65,4645,7832,8330,10020,8045,1643,228,40742,1573,562,314,343,282,71,20,3159,14,55,80,91,114,46,12,406,31,27,36,52,45,7,6,207,88,72,57,92,82,10,6,412,33,57,64,128,143,67,11,504,580,465,482,785,849,255,81,3503,7063,9141,9399,11577,9592,2124,367,49260,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,14,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,15,0,3,7,9,0,0,33,46,49,43,46,45,13,9,254,72,57,46,56,52,18,9,308
216,0,5,0,0,0,0,0,3,9,19,5,14,11,3,0,65,4296,7099,7854,9280,6911,1439,187,37062,1384,426,262,291,214,56,11,2641,12,34,53,81,89,23,9,304,35,39,58,71,81,14,3,307,80,67,76,109,87,11,3,426,19,35,36,58,73,38,10,272,435,361,346,471,506,184,35,2336,6330,8115,8718,10390,7986,1771,262,43575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,7,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,6,7,0,0,0,0,0,0,13,0,0,3,0,0,0,0,5,10,3,3,3,0,0,0,25,50,63,45,44,38,4,5,248,70,68,54,57,39,3,5,291
217,0,0,0,4,0,0,0,4,9,16,20,11,14,7,0,77,4126,6250,7175,8867,6504,1322,187,34422,1338,346,239,268,212,57,15,2470,17,43,55,97,111,48,14,383,21,58,65,90,51,26,10,317,50,60,71,109,84,5,0,385,31,37,71,75,96,50,14,373,485,436,414,653,669,195,54,2909,6137,7285,8137,10200,7766,1706,292,41527,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,0,16,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,5,6,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,6,0,0,3,0,0,0,11,0,0,0,0,3,0,0,3,13,3,8,0,4,0,0,23,60,40,42,45,36,17,3,249,78,52,53,56,47,20,3,301
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,7,8,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,25,7,4,0,59,0,0,0,3,0,0,0,3,3,18,30,29,20,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,3,4,0,0,0,8
299,123,185,83,62,26,19,3,491,19,154,120,56,86,20,3,450,10150,19838,18899,19770,13399,2974,319,85347,2391,1238,748,684,516,103,13,5694,179,627,944,1252,1036,288,38,4360,40,69,48,53,31,3,0,238,118,150,96,60,46,17,0,486,68,302,323,358,326,94,13,1475,218,275,175,187,174,65,14,1105,13805,23538,21885,22785,15852,3629,407,101897,90,96,41,30,31,10,0,286,0,0,0,0,0,0,0,0,76,91,34,17,20,4,0,237,57,95,83,52,33,12,0,333,36,27,10,15,6,0,0,89,9,23,17,8,7,0,0,61,263,327,179,119,97,20,3,1006,0,0,0,0,0,0,0,3,14,7,7,6,3,3,0,35,10,11,3,13,0,0,0,39,23,3,0,4,3,0,0,32,6,4,0,3,0,0,0,16,46,33,9,23,6,3,0,127,240,333,257,245,149,34,4,1262,547,690,452,380,252,57,6,2389
301,0,0,3,0,0,0,0,6,21,14,12,23,19,3,0,89,7464,12088,13219,13683,8810,1669,133,57055,2086,681,463,486,369,84,3,4171,36,108,160,194,179,53,4,730,64,150,171,154,97,13,0,652,87,110,86,100,49,7,0,435,19,52,83,109,90,26,0,384,406,225,206,298,255,75,7,1476,10618,13736,14552,15188,9996,1957,152,66209,43,44,26,20,11,3,0,146,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,7,21,18,13,5,0,80,22,10,6,0,0,0,0,41,5,0,6,4,4,0,0,23,91,68,59,52,27,8,0,295,11,3,3,6,7,0,0,30,0,0,0,0,0,0,0,0,16,7,13,5,3,3,0,50,56,9,3,0,3,0,0,81,6,4,0,3,0,0,0,14,88,31,17,16,9,7,0,171,133,151,149,188,150,51,4,825,308,251,227,260,190,60,4,1291
302,0,4,6,0,3,0,0,15,37,55,36,30,21,12,0,194,9707,17992,19173,19344,12049,2145,160,80571,2075,978,649,631,520,102,15,4970,48,175,234,234,188,50,9,927,148,298,290,362,202,18,0,1329,87,165,177,173,94,8,0,703,35,112,107,93,101,39,7,481,546,447,325,355,268,69,12,2022,13676,21076,21437,21649,13729,2488,214,94270,156,180,87,79,52,7,0,569,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,37,39,46,47,34,4,0,201,49,27,17,13,11,4,0,119,10,17,20,9,6,0,0,61,244,265,170,148,104,20,0,948,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,33,44,29,26,13,5,0,145,83,27,15,10,5,0,0,136,3,5,3,3,5,0,0,22,115,81,44,39,24,5,0,309,117,177,161,132,107,21,0,711,482,525,369,318,231,41,0,1967
303,3,3,0,5,0,0,0,7,40,85,59,48,36,12,3,282,13320,25762,25814,24966,15597,2997,223,108678,2821,1687,1005,944,697,164,21,7337,55,194,208,308,240,77,3,1086,175,385,325,368,211,15,0,1472,143,271,285,236,121,16,0,1065,44,144,137,166,129,34,10,673,854,911,557,513,382,86,14,3319,19407,31202,29305,28352,17955,3494,271,129982,175,198,122,86,71,15,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,54,72,67,40,3,0,277,30,19,22,17,10,6,0,106,15,14,16,11,4,0,0,59,258,288,229,184,130,23,0,1119,3,6,0,4,0,0,0,15,0,4,0,0,0,0,0,4,79,91,65,45,37,3,0,318,165,75,39,40,20,6,0,346,15,22,15,4,6,0,0,66,263,190,119,95,68,9,0,749,209,260,187,182,131,16,0,991,723,746,541,461,330,52,0,2855
304,0,4,0,0,0,0,0,4,19,16,6,7,12,4,0,65,6127,7962,7335,7459,4780,1123,93,34870,1143,479,330,302,244,53,3,2554,18,29,33,61,60,14,4,219,128,194,142,100,53,6,0,629,192,405,275,235,84,11,0,1207,39,75,53,87,50,17,3,324,1108,626,348,292,195,70,13,2646,9965,10793,9036,8921,5737,1359,127,45924,137,181,118,76,45,12,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,19,19,21,4,0,140,29,5,3,10,3,0,0,49,0,3,7,3,4,0,0,20,204,235,154,105,77,16,0,791,4,16,19,3,4,0,0,46,0,0,0,0,0,0,0,0,53,64,49,40,19,8,0,229,65,42,21,7,10,9,0,149,13,12,7,6,4,0,0,42,135,136,88,59,38,15,0,463,113,123,97,81,44,11,0,470,445,494,334,252,153,44,0,1719
305,8,17,15,7,8,0,0,49,107,234,174,170,86,33,6,811,13503,30812,33622,29775,16121,3301,297,127427,3011,4083,2609,2194,1387,282,35,13602,34,91,119,157,113,42,3,571,402,1217,1241,979,426,35,0,4298,582,2147,2247,1576,525,31,0,7118,135,368,402,364,167,51,13,1501,2748,5888,2648,1847,1115,229,26,14493,32312,67770,60525,50164,27353,5122,449,243701,769,1153,904,672,450,73,4,4019,17,13,8,7,6,0,0,51,0,3,3,0,0,0,0,8,1017,2405,3028,2497,1264,175,13,10402,301,506,379,347,199,22,0,1759,69,150,176,139,80,8,0,627,2169,4237,4500,3669,1999,278,23,16870,56,129,121,96,49,6,0,455,3,0,0,3,0,0,0,6,393,746,882,614,316,43,0,3004,289,326,224,182,103,22,0,1148,66,193,136,71,38,3,0,497,806,1395,1366,962,507,75,4,5120,278,612,628,519,261,31,3,2330,3251,6239,6488,5145,2767,392,29,24315
306,0,3,3,3,4,0,0,12,56,65,57,32,32,8,0,253,7285,12919,15576,16670,11684,2498,227,66861,2556,1226,851,890,610,147,26,6308,21,84,122,188,172,55,11,658,56,183,200,233,169,26,3,869,267,451,372,347,204,29,3,1679,94,167,144,173,138,49,14,783,729,939,672,765,732,228,60,4126,11596,16445,18226,19509,13912,3073,352,83110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,15,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,9,9,0,3,0,0,28,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,12,15,7,16,9,0,0,60,67,18,20,14,7,3,0,132,18,12,7,3,5,0,0,39,98,43,40,34,16,3,0,237,100,171,143,142,78,19,0,658,199,214,187,179,103,24,0,913
307,0,3,0,0,0,0,0,8,17,15,13,14,11,0,0,68,4257,6736,7394,8175,5701,1253,183,33697,1314,619,413,467,293,69,14,3194,38,139,184,228,196,81,26,888,33,48,62,85,87,28,12,351,76,77,59,79,70,4,0,365,41,116,128,189,148,83,27,724,533,593,519,710,680,277,69,3390,6359,8446,8862,10020,7228,1804,329,43040,3,4,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,7,7,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,4,0,0,20,3,0,4,3,0,0,0,11,0,0,4,4,3,0,0,9,8,7,17,7,8,0,0,43,50,90,76,79,61,23,10,393,65,109,95,95,74,25,10,465
308,3,0,0,3,0,0,0,5,40,40,30,42,15,4,0,166,8689,13751,14404,14984,9562,1543,164,63096,2478,1055,800,817,466,96,10,5721,37,115,143,244,182,54,9,781,91,182,186,246,172,22,5,916,139,110,122,141,87,13,0,612,63,126,147,166,133,70,16,719,673,682,608,699,635,186,49,3524,12393,16577,16983,17943,11574,2022,251,77761,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,0,0,0,27,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,14,9,8,0,0,0,42,9,53,61,44,23,4,0,196,0,0,0,0,0,0,0,0,16,46,50,48,15,0,0,180,24,8,10,5,3,0,0,47,0,9,3,7,9,0,0,20,48,112,124,103,48,6,0,444,120,260,248,250,129,20,3,1027,178,388,381,354,180,23,7,1512
309,479,603,195,177,122,24,3,1607,71,82,43,47,27,14,0,281,22369,36892,39446,37988,24365,5810,473,167339,5395,2149,1345,1429,1079,309,28,11742,53,202,288,414,330,128,14,1429,256,491,428,479,277,32,3,1969,373,544,485,482,234,33,4,2154,148,260,272,321,280,107,14,1390,1484,1721,1004,1126,891,243,34,6501,31633,43780,43915,42849,27855,6767,585,197384,136,110,58,51,26,10,0,386,0,0,0,0,0,0,0,0,7,14,3,3,0,0,0,27,24,43,27,41,20,3,0,160,24,12,6,5,0,0,0,50,8,3,4,5,7,0,0,22,202,174,95,107,59,14,0,653,0,3,0,0,0,0,0,6,183,162,64,73,59,18,0,557,27,25,22,19,28,3,0,120,118,37,14,24,8,3,0,205,21,6,8,5,0,0,0,44,356,227,115,119,98,27,0,937,368,459,319,295,209,42,5,1700,926,865,527,515,370,85,5,3289
310,0,0,0,0,0,0,0,5,18,28,24,28,11,7,0,111,9779,17823,18663,18519,11311,2060,128,78287,2904,1164,749,781,497,103,10,6206,48,181,242,331,229,77,12,1116,109,192,187,239,147,24,0,895,68,80,96,113,49,11,0,423,55,113,101,121,88,33,9,517,441,329,348,387,341,110,24,1980,13837,20212,20576,20677,12769,2435,182,90693,71,69,36,24,18,3,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,24,27,16,0,0,105,30,16,14,6,6,0,0,72,3,10,6,9,4,4,0,32,118,113,78,69,41,10,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,9,3,0,0,40,53,7,3,6,0,0,0,74,3,5,6,0,3,0,0,18,65,25,15,21,5,4,0,131,138,158,151,148,74,18,0,691,319,298,248,239,120,26,4,1249
311,0,0,0,0,0,0,0,3,29,30,19,25,6,3,0,120,9453,15426,16029,15201,9643,1887,124,67759,2819,907,543,630,411,106,8,5424,56,169,284,320,300,105,5,1238,85,162,107,172,107,9,0,640,43,63,58,49,28,6,0,241,60,71,81,107,79,36,7,454,343,244,228,278,277,77,17,1460,13428,17382,17539,16936,10939,2240,166,78633,49,39,14,17,11,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,17,11,9,8,0,91,14,3,0,3,6,0,0,29,6,9,0,0,4,0,0,23,86,85,44,36,27,8,0,278,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,31,21,14,18,9,0,0,94,76,20,7,4,8,3,0,124,5,7,0,0,0,0,0,14,118,45,28,21,17,4,0,229,122,134,150,111,84,9,3,604,322,258,213,171,129,23,3,1118
