SA4_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
111,26,3,3,130,71,7,5,0,0,82,1122,115,134,21,10,1399,649,41,55,14,45,809,63286,5782,5052,659,648,75421,63622,2089,3174,633,450,69962,178,10,12,0,0,196,362,42,39,20,4,463,36,0,4,0,0,41,17,0,0,0,0,17,77,0,9,0,0,85,100,6,5,4,3,124,196,8,16,3,0,224,34,4,5,0,0,47,75,6,9,0,0,96,363,32,17,3,7,427,75,4,13,0,0,87,39,0,3,0,0,45,11,0,0,0,0,11,127,9,7,5,0,146,83,4,14,0,0,101,46,3,3,0,0,52,138,4,11,3,4,159,16,0,0,0,0,18,170,10,14,0,0,195,15,3,4,0,0,18,67,6,14,4,0,94,962,41,69,16,10,1104,20,7,0,0,0,26,528,3,23,4,11,564,69,4,9,0,0,81,51,0,3,0,0,49,309,10,25,3,0,351,87,3,3,0
112,14,0,0,38,27,5,5,3,0,40,583,88,169,31,26,904,543,63,145,28,45,824,29442,3736,6405,1051,673,41310,30525,1538,3515,888,451,36915,136,4,23,5,0,175,73,14,22,10,0,116,7,0,0,0,0,8,11,0,0,0,0,11,41,5,0,7,0,56,3,0,0,0,0,7,181,19,46,10,5,253,9,0,0,0,0,9,21,6,3,0,0,33,141,11,15,4,3,175,38,0,12,0,0,48,8,0,3,0,0,13,3,0,0,0,0,3,71,0,11,0,0,90,63,4,12,3,0,87,108,6,21,5,3,137,32,3,4,0,0,41,8,0,0,0,0,5,65,7,13,3,0,91,11,0,0,0,0,17,84,7,20,5,0,121,1000,59,140,29,7,1234,3,0,0,0,0,7,325,8,17,11,5,363,16,0,6,0,5,27,28,0,7,0,0,36,157,19,39,6,4,226,20,3,0,0
113,6,0,0,34,48,0,3,0,0,49,793,33,31,7,7,870,527,39,120,49,49,786,27189,2723,3952,1277,514,35655,23999,1039,1960,837,325,28158,45,0,4,0,0,49,112,12,16,5,0,150,4,0,0,0,0,4,18,9,3,0,0,27,71,0,0,0,0,71,0,0,0,3,0,8,38,3,0,0,0,41,0,0,0,0,0,3,34,4,4,0,0,41,429,12,7,6,7,460,22,0,0,0,0,21,9,0,0,0,0,13,0,3,0,0,0,4,31,0,3,3,0,38,63,15,13,11,0,104,10,0,0,0,0,20,36,0,0,0,0,46,5,0,3,0,0,3,55,3,0,0,0,61,4,0,0,3,0,3,30,0,0,3,0,36,340,10,16,11,9,378,18,3,0,0,0,19,260,3,7,5,9,280,11,0,0,0,0,11,16,0,3,0,0,16,132,0,5,0,0,146,34,4,0,0
114,13,3,0,41,17,7,0,0,0,23,362,50,77,18,11,508,349,44,72,15,40,527,18521,2487,3322,530,391,25250,18345,1123,1874,505,265,22108,54,3,12,3,0,71,84,10,18,10,3,124,9,0,3,0,0,15,9,7,0,0,0,13,29,0,0,3,0,32,8,0,0,0,0,13,72,7,15,0,3,97,6,5,0,0,0,19,14,7,3,0,0,23,104,9,9,7,0,122,22,0,0,0,0,24,11,0,0,0,0,11,6,0,3,0,0,10,51,5,4,0,3,64,23,4,6,3,0,36,19,0,5,0,0,25,15,7,0,3,0,21,9,0,0,0,0,9,16,3,6,0,0,30,5,0,0,0,0,15,38,10,5,3,0,54,342,34,52,8,7,444,3,0,0,0,0,3,150,0,8,0,4,161,22,4,3,3,0,28,21,0,7,0,0,22,80,12,20,0,0,115,19,3,0,0
115,15,3,3,292,52,10,3,4,0,72,1740,293,177,34,16,2265,200,44,39,3,22,310,29409,5787,3600,588,359,39740,22388,1726,1587,437,164,26297,84,10,6,3,0,98,937,164,143,64,10,1314,69,8,0,3,3,84,84,14,8,3,0,111,311,17,4,4,0,343,26,3,0,0,0,30,104,19,24,3,0,149,24,5,3,0,0,34,276,15,34,4,0,330,1409,93,54,17,11,1584,181,6,18,10,0,219,243,22,27,13,3,301,61,3,8,0,0,72,122,8,15,3,0,145,116,11,17,9,0,157,54,5,3,0,0,58,284,53,69,20,3,432,130,25,16,5,0,189,268,26,19,8,0,319,74,8,15,8,3,104,48,10,3,6,0,68,696,54,34,19,4,800,103,19,19,0,0,136,1008,35,30,10,9,1079,98,14,14,0,0,128,84,5,7,0,0,102,544,43,44,6,0,640,370,33,35,11
116,62,14,21,881,75,0,0,0,0,86,3860,395,397,54,46,4756,569,64,58,5,47,744,50790,5081,3764,507,610,60756,25068,726,879,206,190,27072,54,0,4,0,0,59,828,103,91,55,9,1085,127,7,7,0,3,145,193,26,14,3,3,235,834,29,25,8,8,908,38,3,0,0,0,43,108,4,5,3,0,123,29,4,10,0,0,38,183,3,11,3,0,201,2152,138,166,45,14,2507,175,13,11,3,0,202,145,13,8,3,0,173,139,8,19,5,3,172,103,3,3,0,0,111,117,7,4,3,0,137,22,0,7,0,0,32,189,28,44,7,0,272,201,14,17,4,0,245,196,21,20,3,0,242,148,9,18,3,0,174,47,0,3,0,3,50,1191,22,49,5,16,1285,170,25,37,7,3,239,2384,59,86,16,23,2572,153,7,5,0,0,161,70,7,0,0,0,80,355,13,19,3,0,392,417,34,55,12
117,212,50,30,4153,462,32,14,4,3,517,27238,1561,1333,129,282,30547,1971,195,131,16,164,2478,276329,20656,13422,1349,2259,314013,128017,3375,3742,425,739,136302,1131,34,35,5,3,1207,16349,924,535,189,83,18076,372,11,10,0,6,393,514,25,10,0,3,551,1859,19,10,3,22,1916,692,11,9,0,11,721,1258,37,53,6,3,1352,597,28,43,0,4,669,3924,91,89,19,16,4137,8123,135,71,24,35,8382,3990,74,52,15,31,4164,850,31,18,5,8,908,330,13,3,0,3,351,2259,48,27,3,14,2355,1135,42,28,12,14,1227,1857,45,71,10,15,1992,2821,178,124,43,34,3197,766,44,38,15,9,866,2834,84,84,5,16,3026,122,0,3,0,3,129,429,21,19,0,0,468,6962,190,180,26,49,7412,426,4,4,5,6,451,7021,46,56,17,36,7177,852,27,32,4,0,918,1073,17,29,5,11,1139,2689,105,67,6,15,2884,1535,15,19,3
118,40,5,3,388,65,9,8,0,0,87,4256,591,599,57,69,5567,260,44,45,7,23,386,31585,5748,4558,565,422,42874,21749,1661,2198,345,172,26121,205,16,20,5,3,248,1519,150,122,51,12,1842,69,3,11,0,0,78,93,10,5,0,0,112,218,5,4,0,0,225,52,0,0,3,0,61,260,32,36,11,0,336,111,16,17,3,3,157,362,24,26,13,3,427,730,23,27,6,4,792,707,19,32,9,6,776,149,4,9,0,0,169,57,0,3,0,0,59,605,14,40,3,8,664,234,9,29,5,5,283,230,11,19,5,0,272,324,22,33,8,0,389,74,12,9,8,0,101,349,16,27,3,4,407,31,0,3,0,0,38,76,4,12,0,0,92,1006,116,146,16,11,1296,51,9,0,0,0,62,1027,9,39,15,11,1100,188,18,27,8,3,248,150,5,13,3,3,177,939,172,251,29,9,1407,140,0,3,3
119,349,66,45,3140,85,5,3,0,0,100,6430,888,1105,92,122,8629,623,95,120,13,78,930,58480,9851,7927,1083,999,78336,33996,1507,1830,445,303,38074,76,3,4,0,0,88,4246,620,464,186,39,5563,144,11,8,0,6,170,403,51,55,4,6,519,805,16,19,12,15,862,619,33,40,4,16,703,129,9,5,0,0,148,440,49,68,16,9,584,781,50,60,14,3,912,1239,55,49,17,11,1369,434,28,44,12,6,524,131,3,12,3,3,151,194,7,18,4,3,234,217,16,5,3,0,242,279,22,30,8,8,348,95,7,12,7,3,125,538,77,88,40,6,744,1337,149,205,47,32,1772,429,25,36,4,3,498,62,3,7,0,0,73,43,3,8,0,0,53,1224,34,54,8,22,1337,203,23,58,7,3,294,1496,24,34,8,10,1577,139,5,13,4,0,163,119,13,6,6,3,145,301,13,13,0,3,330,180,9,13,0
120,93,25,22,1070,49,5,3,0,0,54,4316,384,403,49,62,5213,386,51,52,14,37,533,42299,6397,4776,659,579,54706,23888,1425,1890,272,180,27658,115,6,9,0,0,140,3168,391,310,126,24,4017,87,12,4,0,5,108,122,20,13,0,3,156,417,5,3,0,13,449,77,3,3,0,0,85,163,9,26,8,0,206,170,12,13,6,3,197,594,36,27,5,5,667,1659,58,48,7,9,1783,440,7,23,3,0,473,176,8,8,4,0,198,105,3,0,4,0,115,282,27,18,4,3,332,549,70,61,18,6,709,142,9,32,3,3,184,1047,130,158,44,22,1396,342,42,49,26,3,467,403,23,26,5,3,458,42,3,0,0,0,53,45,4,4,3,0,56,874,72,80,12,8,1044,102,3,0,0,0,112,1675,23,21,3,6,1734,138,8,17,0,3,162,119,3,8,0,0,139,298,18,32,0,3,350,443,24,31,10
121,50,11,5,859,172,30,21,0,0,216,7863,741,482,91,75,9253,542,86,70,13,61,766,86993,12535,7081,1191,793,108598,49923,2941,3024,583,315,56790,432,31,28,7,0,501,5179,530,369,164,33,6275,120,4,13,3,0,134,138,17,4,0,0,154,444,9,7,3,6,472,69,10,0,0,0,79,454,28,56,8,0,546,83,7,12,5,0,102,1527,88,98,23,6,1747,3058,120,71,23,17,3276,884,23,23,11,12,952,713,45,58,12,6,822,79,3,3,0,0,81,645,22,28,0,0,698,322,25,31,8,3,388,746,56,98,26,5,936,1369,131,187,55,14,1753,212,15,18,11,5,262,1016,76,67,12,4,1173,50,7,0,0,3,60,191,16,20,0,0,226,2526,164,145,32,17,2888,179,7,4,0,4,193,2259,34,24,13,19,2357,317,16,30,3,6,368,420,19,20,8,0,472,1690,168,201,24,7,2087,592,27,14,7
122,17,3,0,195,48,22,9,0,0,75,2827,417,295,37,34,3610,233,61,45,6,34,374,30638,7443,4900,619,375,43978,22175,2213,2509,489,189,27573,199,26,29,8,0,263,880,91,94,28,6,1097,79,4,14,3,0,94,36,6,3,0,0,54,73,4,4,0,0,80,23,0,0,0,0,22,230,41,57,8,0,342,23,3,4,0,0,34,164,13,23,4,0,204,496,22,25,11,3,548,185,3,11,3,0,208,139,13,21,3,3,176,21,0,3,0,0,25,203,26,24,3,0,258,219,21,16,12,3,262,230,20,26,6,3,282,231,22,42,9,7,313,32,4,7,0,0,50,151,13,13,6,4,187,13,0,3,0,0,17,124,16,27,11,3,175,1088,119,135,20,11,1380,22,0,0,0,0,20,673,15,18,6,5,711,90,9,10,4,0,116,74,6,10,0,0,98,546,84,88,15,3,729,59,10,7,0
