SA4_CODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
127,561,1985,394,34,2971,437,772,66,16,1292,689,1003,38,18,1756,182,120,7,5,319,335,675,73,17,1095,190,372,31,6,596,433,300,26,8,772,230,263,30,10,526,65,80,5,5,152,3126,5578,663,123,9485,731,454,5,14,1207,850,334,21,10,1218,1427,486,3,20,1938,876,103,8,4,991,305,101,6,9,423,314,105,8,8,435,456,62,3,11,530,608,124,0,13,746,107,26,0,3,138,5680,1802,61,87,7632,1294,2443,402,44,4185,1293,1108,84,30,2515,2113,1487,46,39,3694,1054,223,17,8,1311,641,781,80,21,1518,498,479,33,19,1030,891,367,29,16,1302,840,385,26,17,1272,173,107,9,5,291,8802,7382,726,211,17112
128,457,1439,225,12,2131,626,808,62,5,1505,500,651,27,4,1182,63,102,7,3,174,311,482,35,11,834,161,249,19,6,431,92,47,3,0,140,88,118,3,0,216,57,49,8,5,112,2359,3945,387,45,6737,342,289,8,4,649,1309,369,18,14,1709,1091,298,0,14,1406,478,72,7,7,571,294,69,0,0,366,189,51,0,0,237,133,13,0,0,151,380,80,0,7,459,57,13,0,3,74,4265,1255,37,57,5613,805,1726,234,15,2778,1932,1180,79,17,3208,1586,952,31,22,2588,549,179,6,8,746,598,552,39,15,1205,350,297,21,9,673,228,60,3,3,290,469,194,12,7,672,114,61,8,4,188,6625,5199,425,102,12347
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,16,3,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,13,0,0,0,0,0,14,7,0,0,23
199,1055,1542,99,25,2730,940,490,17,8,1454,3916,3301,32,97,7353,199,72,3,0,275,359,231,11,5,602,242,105,8,8,361,1161,483,25,34,1697,1377,995,26,29,2436,152,116,13,8,286,9391,7335,239,227,17188,1758,592,9,32,2390,3861,278,9,50,4189,14497,2578,5,272,17346,1877,70,0,13,1967,825,95,6,18,942,603,45,3,6,665,3632,289,7,50,3975,8887,953,9,145,9993,411,55,0,16,490,36345,4957,45,606,41954,2812,2134,104,63,5113,4797,760,27,57,5649,18410,5883,39,372,24700,2075,143,6,18,2246,1184,321,19,21,1541,846,149,12,18,1024,4790,776,28,82,5677,10260,1955,37,175,12429,560,167,14,28,775,45740,12289,287,836,59143
201,312,910,174,22,1422,287,374,47,0,709,205,389,25,8,629,31,45,0,0,85,122,277,42,12,454,72,129,31,0,234,76,79,13,0,170,62,77,9,3,143,28,27,0,7,60,1202,2314,336,56,3900,671,444,22,29,1160,743,152,24,6,930,852,247,0,28,1127,278,45,0,4,329,170,65,0,6,245,149,50,3,5,206,130,32,3,4,165,266,69,0,11,343,48,14,0,3,62,3301,1114,61,93,4570,988,1353,196,50,2584,1023,531,73,6,1637,1060,634,27,39,1756,311,92,4,3,411,298,344,41,17,696,222,175,34,5,433,203,109,9,8,332,324,140,4,16,488,79,39,0,6,126,4504,3428,390,143,8471
202,293,875,182,15,1367,291,369,63,10,727,198,347,32,5,577,43,51,3,6,98,117,283,34,4,441,50,148,20,3,222,57,78,3,3,145,46,90,6,0,142,27,21,4,0,56,1114,2255,349,57,3776,797,488,12,33,1329,810,174,8,11,1014,886,282,5,30,1200,302,33,4,4,344,163,64,3,5,241,149,49,0,3,199,132,34,0,10,177,279,60,0,6,343,59,19,0,0,80,3578,1209,33,102,4919,1093,1366,193,52,2695,1099,542,69,25,1740,1084,626,38,37,1783,342,84,5,7,444,279,348,42,11,677,199,197,20,3,423,188,116,3,13,322,320,147,11,11,487,89,41,4,0,134,4697,3465,385,156,8697
203,500,1543,335,27,2404,616,736,85,13,1455,471,719,25,18,1236,90,102,14,0,209,259,493,56,11,816,162,229,34,5,434,136,80,16,8,235,123,176,18,8,317,48,52,7,5,103,2414,4122,590,84,7213,733,490,19,17,1252,1521,326,26,27,1900,1596,472,4,23,2101,578,75,3,15,674,295,100,0,5,403,253,94,3,6,357,220,31,3,3,264,515,119,0,13,649,90,21,0,5,114,5801,1728,66,115,7711,1237,2032,350,42,3660,2137,1059,118,40,3349,2072,1196,32,39,3336,669,178,19,15,882,555,587,57,15,1218,422,324,38,8,792,359,117,15,14,495,641,295,19,21,968,131,67,7,6,217,8211,5853,649,202,14922
204,440,1149,192,32,1811,248,370,29,8,658,240,421,18,19,692,41,44,10,0,100,165,368,32,6,572,87,159,26,3,273,95,114,5,0,213,104,95,12,4,212,21,34,5,0,64,1440,2752,328,75,4596,1608,731,10,60,2405,601,175,12,7,795,1200,405,4,32,1640,318,64,5,12,394,183,119,0,4,309,150,71,0,7,235,177,43,0,3,221,405,87,0,12,510,73,9,0,11,91,4710,1699,40,144,6598,2045,1875,206,93,4216,845,544,47,20,1453,1442,817,20,50,2330,361,108,10,13,491,346,480,36,11,879,235,229,22,13,500,269,155,5,9,432,507,188,14,21,724,97,50,9,7,157,6149,4448,367,226,11192
205,558,1504,241,52,2354,327,488,96,10,925,318,586,21,23,939,43,82,6,0,134,213,505,60,17,793,101,282,31,8,426,150,157,11,4,327,94,164,16,7,276,25,39,3,0,72,1832,3812,477,124,6251,2559,1404,15,86,4070,891,224,23,21,1154,1594,609,7,40,2238,478,109,0,12,598,308,170,0,8,492,213,111,0,8,329,248,70,0,13,331,681,128,3,15,833,102,21,0,10,136,7076,2840,51,216,10180,3116,2908,257,138,6424,1221,713,123,31,2082,1912,1190,26,59,3180,520,191,5,13,731,517,684,62,33,1285,317,388,31,15,750,400,231,13,14,654,773,295,14,22,1104,127,62,4,11,201,8906,6652,535,336,16424
206,2558,8155,2203,80,12996,5001,6350,1122,84,12551,1094,1670,120,26,2912,373,535,62,12,977,795,1138,219,25,2178,675,1151,221,30,2076,313,105,18,5,449,279,319,43,9,651,354,304,71,20,745,11443,19729,4075,294,35541,1662,1234,154,26,3082,10716,2362,1041,106,14232,3082,790,22,49,3938,1924,274,14,15,2227,902,178,32,14,1130,861,209,27,16,1113,644,37,7,10,699,1037,175,3,17,1233,434,92,21,17,566,21263,5356,1337,273,28224,4226,9385,2360,107,16077,15718,8711,2165,194,26788,4178,2457,138,71,6844,2292,807,73,26,3205,1694,1321,252,38,3303,1534,1356,251,45,3192,956,145,33,15,1155,1318,496,49,19,1886,787,396,90,36,1314,32705,25083,5412,561,63762
207,1173,2448,456,23,4100,1793,1988,191,17,3985,581,781,26,14,1409,157,182,13,4,355,448,552,65,9,1069,352,412,73,8,846,113,47,6,0,162,118,136,14,0,270,144,84,16,10,260,4871,6634,858,87,12451,559,372,24,6,959,3159,670,72,19,3920,1454,360,4,17,1839,731,109,4,11,852,415,61,8,0,483,322,66,3,3,398,191,20,0,3,218,503,95,3,3,606,142,26,3,0,176,7481,1777,127,71,9454,1731,2819,486,33,5063,4950,2652,264,35,7904,2041,1141,31,32,3241,887,290,19,9,1206,858,617,71,10,1554,675,480,80,8,1241,302,68,6,4,378,622,227,17,10,871,292,114,24,16,435,12357,8408,991,155,21907
208,1259,3283,641,40,5228,1981,1840,125,19,3965,806,1133,45,23,2001,219,215,21,3,455,514,793,67,15,1395,424,445,63,10,940,138,86,7,0,234,178,180,9,8,378,146,126,14,9,292,5667,8101,996,126,14883,828,516,35,10,1389,3639,796,34,35,4501,2035,522,3,27,2589,1162,135,4,8,1308,578,102,0,3,690,492,82,0,5,576,305,20,0,3,328,686,98,0,5,790,176,29,0,3,203,9899,2297,89,99,12377,2088,3799,679,55,6621,5618,2635,164,53,8464,2839,1657,46,50,4589,1380,347,27,10,1766,1099,903,74,14,2081,909,529,67,13,1513,447,103,8,7,564,866,277,11,9,1169,318,154,14,14,497,15562,10398,1081,217,27263
209,890,2471,426,48,3833,1004,1104,76,20,2202,905,1263,41,37,2249,165,149,14,0,330,450,784,68,30,1323,262,384,48,9,705,370,170,6,4,554,252,226,14,11,501,84,78,7,4,176,4382,6630,697,162,11871,679,400,22,20,1119,2341,461,39,21,2867,2009,534,3,41,2586,873,90,8,5,976,522,87,8,6,621,341,93,0,0,435,492,57,0,7,563,700,125,3,18,844,120,17,0,3,138,8074,1862,77,128,10149,1577,2863,453,68,4959,3345,1571,117,38,5068,2915,1800,40,77,4830,1030,244,21,14,1304,970,867,70,31,1944,598,474,48,11,1133,868,225,6,17,1118,947,350,13,26,1342,201,100,7,7,316,12460,8488,779,294,22017
210,733,2204,539,39,3514,548,584,58,5,1203,717,1161,63,21,1961,152,86,20,3,257,422,758,92,16,1288,173,326,44,6,555,502,228,16,7,756,222,230,29,10,488,82,70,11,5,165,3554,5647,868,116,10181,540,325,27,10,898,1164,220,21,11,1419,1630,476,3,42,2158,954,72,3,19,1053,410,84,0,7,502,225,58,5,0,288,671,70,0,10,750,616,133,3,8,760,108,24,0,8,131,6317,1455,66,125,7956,1272,2528,558,54,4409,1713,803,82,19,2615,2349,1637,68,61,4122,1105,156,22,23,1307,833,842,94,19,1793,400,386,46,7,843,1172,300,16,19,1501,836,361,33,18,1249,192,90,11,13,297,9869,7098,931,236,18134
211,997,3355,684,36,5070,1257,1290,66,13,2635,1013,1619,53,19,2701,160,158,18,5,339,648,1150,94,19,1909,309,475,56,8,845,252,187,6,10,455,254,255,26,4,534,87,107,10,6,205,4975,8593,1014,125,14704,954,652,20,25,1650,2775,488,33,25,3319,2954,786,0,34,3778,1032,106,3,7,1150,773,168,8,16,969,461,110,3,12,589,359,31,0,7,399,971,159,3,12,1148,163,18,0,7,189,10446,2528,72,137,13187,1950,4008,705,57,6719,4029,1778,102,36,5953,3968,2401,54,60,6484,1188,270,21,8,1490,1423,1317,105,35,2879,774,589,57,17,1435,615,217,6,11,854,1226,408,32,19,1686,249,132,10,12,397,15418,11122,1089,260,27890
212,1393,4639,1222,55,7298,1350,1650,169,17,3191,1289,1952,98,43,3380,267,221,24,8,522,851,1355,190,21,2412,439,689,116,12,1257,761,388,24,14,1184,453,423,26,12,910,160,163,22,11,356,6964,11485,1888,190,20522,1204,762,45,25,2034,2680,685,57,30,3459,3326,939,3,64,4343,1735,129,13,14,1896,923,173,10,17,1121,602,147,11,9,772,962,108,11,18,1103,1421,240,5,25,1694,247,56,0,14,311,13115,3247,159,212,16732,2592,5398,1260,80,9338,4034,2341,229,51,6652,4624,2894,100,108,7729,2006,358,33,23,2417,1775,1528,201,30,3542,1044,834,126,19,2024,1727,495,33,30,2285,1872,667,30,29,2604,405,217,27,20,672,20079,14732,2048,399,37253
213,1004,2933,614,55,4609,1051,1145,83,9,2296,981,1378,63,21,2437,311,200,33,5,555,554,859,87,22,1523,380,527,58,3,977,897,380,24,20,1315,316,326,35,13,691,127,132,13,8,284,5623,7883,1018,161,14686,868,551,29,13,1462,2359,417,27,16,2821,2502,649,4,33,3190,1836,125,8,24,1986,563,121,8,8,706,496,122,10,12,636,975,139,4,11,1130,1000,152,5,19,1172,215,40,8,10,274,10811,2322,97,150,13378,1880,3481,646,70,6074,3411,1565,115,28,5116,3478,2022,69,60,5630,2145,324,40,29,2545,1121,983,96,28,2223,870,651,68,17,1610,1875,518,28,29,2444,1317,484,37,29,1866,340,178,23,25,562,16436,10205,1118,311,28065
214,660,1865,245,26,2792,715,761,71,11,1554,622,959,26,14,1624,109,116,17,3,242,360,665,50,12,1085,206,351,30,8,594,127,97,0,4,225,158,212,17,0,386,57,44,10,5,117,3009,5070,466,77,8622,586,429,16,17,1051,1583,321,18,8,1939,2036,506,5,39,2584,639,101,3,9,753,458,98,0,13,565,295,78,5,9,386,186,24,0,4,214,696,111,3,21,835,129,20,0,3,147,6609,1693,61,126,8485,1246,2292,265,48,3849,2298,1090,91,18,3496,2657,1463,36,51,4209,747,216,23,14,996,811,767,52,20,1654,505,432,32,12,981,313,120,0,10,439,854,326,14,21,1218,185,61,10,6,268,9626,6762,523,202,17111
215,614,1598,198,43,2451,136,266,52,3,455,161,352,18,12,539,23,42,3,4,69,98,392,29,11,519,41,160,18,5,224,81,79,3,0,166,52,101,8,3,168,17,26,4,6,53,1226,3002,334,85,4655,1624,1184,18,79,2904,343,151,15,9,522,754,296,0,29,1081,260,45,5,3,316,129,90,3,12,225,144,58,3,0,209,128,21,0,4,156,270,81,3,11,357,51,14,0,0,67,3694,1948,46,149,5841,2240,2782,215,120,5360,479,419,67,13,975,918,640,18,43,1620,284,87,5,11,387,223,479,29,15,746,183,218,20,3,431,209,97,7,8,319,324,179,10,14,531,65,45,4,5,121,4923,4951,383,234,10489
216,402,1108,184,41,1744,147,280,80,4,509,195,391,19,15,620,33,39,0,0,70,107,333,22,12,481,71,163,5,3,244,77,76,4,8,165,61,97,3,6,174,12,24,6,0,47,1099,2520,335,99,4058,1197,643,18,58,1923,303,91,17,9,419,715,223,7,19,962,245,47,0,8,303,132,65,3,8,208,105,58,3,3,167,136,33,0,4,175,271,67,0,5,339,41,10,3,0,48,3145,1233,54,112,4538,1604,1759,207,105,3670,447,374,93,13,932,908,615,27,31,1579,281,84,4,8,379,236,399,29,19,686,171,219,7,7,412,208,110,8,13,340,332,165,3,16,518,49,32,10,3,91,4242,3755,388,205,8598
217,381,976,135,38,1533,125,221,32,3,380,137,248,18,7,412,21,37,4,0,59,80,228,15,5,329,31,149,15,4,194,44,92,4,0,139,46,71,11,3,132,21,13,5,4,43,878,2032,238,64,3216,1883,1365,21,86,3352,401,172,34,11,620,765,264,3,9,1047,219,42,3,6,272,124,90,3,5,219,124,75,0,3,207,145,39,0,5,186,299,86,0,12,402,54,14,0,6,76,4006,2164,73,137,6381,2261,2343,153,123,4886,521,390,68,9,994,903,516,23,16,1460,237,81,7,5,332,201,319,19,7,548,158,224,15,11,399,187,125,4,7,326,340,162,14,16,533,74,34,5,11,115,4886,4198,314,200,9598
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,8,3,0,0,9
299,969,1176,117,29,2294,750,334,20,12,1120,3809,3003,19,94,6924,155,34,12,3,204,286,169,8,4,473,177,60,4,6,244,1170,372,8,30,1578,1221,794,21,47,2089,140,94,12,14,251,8679,6027,227,243,15171,1362,327,10,48,1753,2941,204,7,24,3178,13365,2350,11,262,15987,1386,59,4,20,1469,751,48,0,13,811,416,34,0,9,464,2051,186,13,37,2286,6707,721,3,130,7566,395,51,4,16,464,29383,3988,45,569,33984,2329,1505,127,84,4045,3695,540,28,37,4300,17179,5352,30,356,22912,1541,91,12,22,1672,1039,220,6,20,1279,592,92,9,15,710,3223,560,16,63,3863,7927,1514,25,179,9655,535,144,12,30,719,38063,10014,266,806,49156
301,394,1425,357,7,2185,569,560,51,3,1184,441,587,29,6,1065,87,53,8,0,152,324,537,64,12,938,206,228,13,0,453,144,82,0,4,227,125,116,15,3,266,43,52,7,6,113,2334,3640,556,48,6580,361,294,16,13,687,925,187,13,7,1128,1068,341,0,14,1420,608,42,0,4,656,364,94,0,3,469,230,51,0,3,281,222,40,0,3,258,518,98,0,10,623,69,15,3,3,87,4357,1156,36,64,5611,762,1716,369,22,2871,1494,743,61,17,2313,1507,926,33,22,2483,688,102,13,4,809,688,633,65,19,1404,438,281,14,8,736,365,117,3,10,488,647,214,15,14,886,112,70,7,13,205,6691,4797,591,114,12198
302,379,1148,341,9,1880,500,600,71,6,1179,343,410,29,3,788,76,56,11,0,149,266,397,48,3,708,158,171,32,6,363,162,74,4,3,242,79,99,11,0,190,42,43,7,4,93,2003,3003,545,41,5590,321,243,20,8,599,980,218,16,8,1225,908,267,4,10,1193,487,41,4,6,537,310,71,10,3,397,206,53,8,0,273,323,38,3,3,372,437,69,3,6,513,62,10,0,5,76,4040,1025,69,47,5185,705,1399,363,16,2475,1482,822,88,10,2404,1247,680,32,15,1983,559,106,16,4,686,579,466,53,10,1112,366,224,39,3,633,487,109,12,3,615,514,163,16,5,705,103,51,7,7,170,6044,4023,614,91,10778
303,658,2196,487,17,3357,998,1161,110,11,2282,531,745,23,15,1307,136,120,3,0,259,417,579,73,7,1072,384,435,50,6,879,224,117,10,3,355,147,149,14,4,313,79,97,13,3,191,3574,5593,779,63,10014,535,404,29,5,966,1953,403,12,9,2380,1433,378,3,11,1827,829,82,11,6,922,453,120,6,5,582,347,71,5,9,436,525,63,0,13,599,611,93,4,5,716,121,27,0,3,150,6817,1634,66,63,8580,1191,2598,513,25,4324,2949,1568,116,21,4659,1967,1119,29,22,3135,964,198,14,6,1186,867,694,74,11,1651,737,510,60,14,1314,749,178,14,12,951,758,246,22,6,1031,204,121,13,10,341,10388,7227,850,132,18594
304,329,776,129,0,1238,731,565,44,4,1348,197,267,8,0,477,55,53,7,0,111,198,225,24,5,454,132,141,15,7,299,39,19,0,0,56,70,53,5,0,127,53,42,10,0,104,1811,2144,241,17,4209,252,186,8,4,447,1361,205,12,5,1586,653,153,0,11,820,386,36,4,0,426,198,37,3,0,238,161,33,0,0,194,99,7,0,0,109,270,42,0,0,320,60,11,0,0,73,3437,710,37,23,4202,583,959,135,5,1686,2091,768,60,8,2928,851,423,10,12,1298,440,81,10,0,540,395,263,25,5,683,295,175,16,8,492,136,30,3,0,164,344,94,7,3,449,112,49,10,0,173,5246,2847,282,43,8414
305,922,3043,823,29,4820,2189,2875,579,26,5670,473,701,40,13,1228,137,184,22,6,347,408,582,109,16,1110,399,537,71,7,1007,118,39,10,0,169,110,114,19,3,238,108,130,36,8,280,4872,8195,1711,98,14874,583,463,48,7,1106,3500,1188,561,41,5290,1258,343,5,15,1619,982,98,8,9,1100,366,88,21,3,477,403,82,13,4,502,285,17,4,3,305,565,51,7,10,630,152,38,8,7,206,8091,2365,672,103,11227,1505,3509,873,40,5921,5695,4058,1143,67,10963,1734,1038,54,23,2847,1126,277,35,12,1445,781,667,126,16,1585,804,615,80,11,1511,400,58,14,7,473,668,165,24,15,867,256,163,41,20,483,12962,10557,2386,203,26101
306,406,1585,320,21,2330,372,632,55,3,1063,263,505,20,11,801,104,87,8,0,208,194,533,60,13,794,130,297,23,3,451,93,109,5,3,211,96,115,11,3,233,40,50,13,5,107,1700,3925,508,72,6198,1054,790,30,34,1907,1078,252,39,9,1383,1359,536,3,36,1935,582,91,3,10,684,394,200,0,3,599,306,137,9,8,464,276,81,0,11,371,646,158,6,15,825,88,25,0,8,130,5787,2266,93,145,8288,1458,2372,349,59,4234,1451,888,92,18,2445,1618,1039,21,52,2732,688,176,11,11,889,590,736,59,12,1396,443,440,26,9,915,369,192,5,12,577,748,271,16,21,1054,125,75,19,15,233,7488,6191,596,210,14488
307,390,1211,144,37,1777,99,196,17,3,322,168,280,18,9,470,15,32,3,0,52,116,370,32,16,532,46,145,10,4,201,112,121,10,5,250,51,75,7,7,140,17,20,0,4,45,1024,2448,240,80,3793,2017,1050,8,81,3155,272,92,8,9,387,625,246,0,16,883,199,35,0,6,233,159,116,3,8,285,114,63,6,10,184,232,81,0,12,328,401,85,0,17,505,61,16,0,11,88,4080,1777,28,162,6050,2409,2261,153,120,4939,375,288,27,15,710,793,523,19,23,1359,210,67,3,6,285,274,485,37,23,819,155,203,15,10,390,348,205,6,14,572,457,160,10,16,644,78,41,4,11,130,5102,4227,270,246,9842
308,254,1115,208,18,1585,210,391,49,4,664,244,436,21,3,703,41,35,12,0,81,142,478,38,10,665,45,184,23,0,247,74,111,16,7,206,57,78,10,3,149,26,32,3,5,67,1095,2858,370,47,4378,1093,791,24,42,1941,506,184,30,5,716,896,373,0,20,1287,407,59,3,8,473,225,179,5,3,413,142,52,3,4,203,221,72,0,6,298,480,132,5,7,621,58,19,0,3,79,4012,1857,69,93,6031,1343,1903,226,52,3530,715,574,80,9,1378,1138,813,20,21,1994,442,91,14,7,555,366,660,42,10,1079,181,236,29,7,449,295,185,17,16,509,534,213,13,8,769,86,52,3,9,145,5115,4717,441,139,10410
309,1719,4346,954,46,7058,2041,2216,196,23,4478,1237,1587,74,22,2919,282,282,39,3,610,1066,1501,145,31,2746,1036,920,82,10,2047,345,185,14,4,545,378,376,27,11,788,197,197,28,9,429,8308,11596,1558,166,21627,1275,854,42,28,2198,3352,714,59,32,4156,3553,863,5,41,4459,1664,167,13,15,1865,1197,264,4,24,1494,1143,234,6,10,1400,760,97,6,16,878,1700,281,0,23,2007,298,65,3,9,372,14944,3543,140,197,18828,2991,5197,991,77,9257,5390,2929,255,53,8631,4790,2446,79,63,7383,1947,448,53,20,2471,2270,1761,149,56,4238,2181,1154,92,23,3443,1107,284,21,17,1421,2076,653,29,42,2798,497,261,32,11,805,23248,15145,1698,360,40456
310,311,1144,301,12,1767,364,472,61,8,901,335,428,20,6,791,79,56,9,0,136,231,412,45,6,698,109,159,26,5,295,204,108,15,3,329,106,109,22,3,236,36,36,11,6,94,1768,2927,497,50,5245,745,478,14,14,1258,838,196,22,9,1061,1103,372,3,27,1501,744,53,5,15,816,324,130,5,3,462,279,72,4,3,360,338,52,0,7,393,568,108,3,7,693,91,12,4,0,109,5025,1471,61,90,6650,1057,1620,320,26,3024,1200,670,81,15,1959,1434,797,21,34,2288,818,110,12,15,952,552,542,48,12,1155,388,234,27,4,655,536,158,16,11,721,673,216,27,12,929,128,52,12,6,202,6797,4402,560,136,11890
311,386,1511,308,16,2221,400,594,56,4,1064,456,625,34,16,1131,94,54,16,3,160,314,655,61,17,1044,203,292,26,9,529,213,162,7,9,390,127,179,15,5,324,40,51,11,3,105,2238,4122,527,80,6961,559,357,26,10,952,878,226,11,13,1118,1385,414,6,22,1827,739,81,5,15,840,428,144,8,8,584,287,69,3,4,364,354,53,0,4,410,725,107,0,4,843,73,27,0,5,99,5428,1477,57,77,7039,945,1867,330,29,3168,1279,824,69,12,2186,1837,1039,35,41,2955,830,133,23,19,1004,740,800,65,23,1629,487,363,32,15,890,567,215,5,7,797,856,282,15,10,1169,117,73,11,7,206,7665,5594,579,157,14003
