SA4_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
111,6,4,6,4,14,17,4,9,18,82,0,15,16,6,21,20,7,11,14,113,9,14,3,7,26,24,7,16,21,120,4,9,7,17,26,20,10,16,28,132,8,13,7,8,17,20,9,20,20,127,10,10,8,15,7,11,3,14,21,96,0,8,7,5,3,0,0,7,16,51,10,7,3,0,3,0,0,0,21,48,3,0,4,0,0,0,0,0,38,46,76,132,99,116,162,158,63,112,290,1220,332,4984,1095,691,862,661,185,101,207,9120,564,3091,2213,2153,3376,2570,1034,715,368,16091,727,1283,1463,1788,4014,3571,1680,1720,287,16536,925,1261,1852,1822,3414,3375,1707,2098,239,16693,591,1279,1997,1922,2952,3146,1546,2325,220,15977,430,1178,2026,2229,3319,3519,1752,2598,229,17279,406,1139,1737,2355,3738,3426,1834,2703,213,17546,504,1049,1634,2303,3738,3294,1689,2476,216,16910,612,1071,1570,1992,3256,2914,1366,2123,157,15066,421,1154,1253,1289,1697,1486,700,1116,118,9231
112,3,12,7,12,22,13,3,10,20,99,4,9,7,13,20,11,3,20,27,121,3,9,7,16,17,20,0,15,22,118,7,11,12,22,14,19,7,16,26,132,12,12,18,20,9,13,10,19,27,139,9,18,10,11,13,12,3,15,31,119,11,20,10,9,3,3,3,7,17,79,3,12,0,5,0,0,4,4,18,51,3,10,4,5,0,4,0,6,38,77,70,188,115,145,140,123,43,131,286,1241,192,2902,601,464,500,256,101,89,185,5291,181,933,866,1050,1387,808,400,342,167,6131,240,641,703,956,1403,1095,548,652,138,6393,312,777,842,1071,1402,1151,575,901,156,7195,225,872,1033,1212,1430,1323,595,1087,151,7931,221,917,1143,1553,1691,1563,710,1361,197,9359,212,853,1080,1719,1963,1704,814,1523,163,10033,268,890,1151,1753,2147,1631,831,1555,166,10388,374,1039,1299,1768,1962,1559,727,1496,163,10384,350,1021,1082,1324,1216,956,404,982,125,7457
113,3,4,3,10,8,12,0,13,12,68,9,3,7,9,13,15,3,18,11,83,7,4,9,6,22,16,4,20,13,91,6,14,3,9,18,17,7,25,6,100,7,14,3,4,4,12,5,23,7,85,7,6,6,5,10,9,3,17,21,90,6,14,7,12,5,7,0,0,21,60,4,3,3,0,4,0,3,3,10,34,3,8,4,4,0,3,0,3,18,47,60,107,62,68,126,115,44,147,184,918,163,1869,385,276,612,465,162,299,161,4395,184,776,559,715,1519,1247,650,799,199,6645,286,507,470,594,1685,1407,775,969,150,6853,334,474,626,672,1404,1224,655,1097,143,6625,210,469,627,733,1225,1140,625,1107,105,6251,164,445,646,837,1375,1311,720,1332,102,6924,152,392,591,842,1492,1347,764,1460,118,7164,219,451,596,863,1571,1296,701,1533,120,7353,271,462,591,807,1403,1268,619,1415,121,6948,243,499,505,560,896,732,356,932,96,4819
114,4,0,3,7,3,4,0,3,9,38,0,11,8,5,8,12,0,13,15,66,5,9,3,8,14,11,4,8,5,67,7,5,6,6,7,15,3,13,9,72,3,8,6,5,0,12,6,14,22,68,6,9,6,5,3,4,3,5,9,53,3,11,3,0,6,4,0,5,17,47,0,5,4,3,0,0,0,3,15,37,4,5,0,0,0,0,0,0,29,40,51,125,52,65,68,96,29,70,172,725,152,1901,354,291,331,226,102,78,109,3550,120,581,521,590,995,730,436,312,113,4397,197,368,448,536,924,830,560,543,101,4500,213,465,483,518,785,813,462,607,73,4424,149,450,542,579,777,780,421,683,61,4454,114,528,656,713,963,957,483,848,88,5343,160,528,629,811,1073,970,552,955,94,5764,184,538,662,850,1223,974,560,1011,95,6099,217,625,745,849,1078,867,447,913,102,5845,173,616,584,611,618,510,253,530,67,3956
115,3,11,9,8,3,10,0,12,10,54,4,4,3,3,4,14,3,10,13,60,0,3,4,15,10,8,4,12,13,63,0,3,8,8,9,9,4,17,3,64,4,4,5,9,12,5,5,9,13,64,3,0,3,3,3,4,3,7,6,34,3,5,6,4,0,3,0,4,12,38,0,3,3,0,0,0,0,3,4,15,3,0,0,3,0,3,0,0,5,19,31,70,55,70,81,82,25,90,139,642,225,3333,739,343,418,410,133,98,98,5793,214,1713,1348,893,1347,1469,579,598,169,8320,230,557,707,625,1617,2022,882,1131,198,7960,296,566,753,766,1551,2048,800,1368,157,8301,235,718,864,847,1396,2022,719,1546,139,8486,155,805,1026,1113,1405,2123,836,1747,163,9360,137,705,913,1085,1424,1855,815,1788,134,8859,143,607,854,980,1345,1665,774,1704,122,8193,153,595,708,851,1193,1271,583,1307,85,6741,149,629,647,597,724,764,302,744,59,4613
116,9,7,9,0,14,15,10,11,35,97,6,6,6,9,9,22,4,14,27,99,8,10,8,19,18,14,6,17,23,113,3,12,5,10,17,26,5,25,19,112,3,3,6,3,16,11,8,11,12,74,9,6,3,7,17,6,3,9,16,73,7,0,10,6,4,4,0,7,8,39,0,5,0,0,0,0,0,0,17,29,3,0,0,0,0,0,0,0,12,22,55,82,76,73,151,146,43,110,268,1010,236,3028,840,449,577,475,139,136,187,6056,226,1560,1516,1118,2050,1762,745,716,329,10029,358,592,995,973,2831,2565,1171,1520,304,11304,433,755,1042,1102,2886,2694,1274,1891,293,12383,314,750,1062,1149,2800,2729,1149,1993,308,12254,215,726,979,1223,2768,2812,1231,2217,241,12411,207,676,822,1272,2628,2642,1206,2206,258,11922,224,593,731,1157,2861,2296,1142,2027,233,11259,236,555,703,925,2329,2024,878,1548,153,9331,194,539,611,643,1417,1195,482,877,97,6066
117,21,17,32,32,61,84,22,63,98,425,16,9,34,22,48,91,23,58,78,386,17,18,23,23,56,81,23,72,84,392,10,21,22,24,48,52,26,74,78,357,13,12,12,17,56,52,12,48,54,285,11,18,14,15,28,26,15,37,61,227,9,18,19,14,20,17,3,14,35,136,4,12,6,5,5,9,0,6,45,84,8,12,6,8,7,4,0,0,63,107,169,253,364,268,529,651,204,522,989,3946,371,4024,1920,854,961,839,330,275,447,10022,1163,7584,9518,4780,9706,10409,4345,4527,1424,53453,2124,3801,8319,5063,19961,24579,11002,13817,1700,90376,4063,2762,6620,5342,20445,27561,11320,16456,1537,96111,3216,2498,5471,5797,16347,22038,9403,15236,1129,81135,1642,2113,4328,5348,12368,18218,8525,15195,890,68622,1046,1901,3189,4548,10525,14298,7207,14000,781,57495,1111,1614,2537,3824,9444,11462,5862,11081,735,47672,1010,1603,2251,3039,7773,8252,4281,7700,543,36453,776,1669,2196,2156,4601,4415,2023,3743,376,21951
118,3,7,3,9,7,7,3,11,8,65,0,11,3,9,9,13,3,13,12,74,4,11,9,5,7,10,3,14,18,87,4,13,4,8,8,16,8,17,10,89,3,7,3,4,14,11,4,8,9,69,5,5,3,6,6,7,4,4,3,54,3,11,10,4,3,4,0,0,12,48,0,3,0,6,3,3,5,4,4,33,0,7,0,0,0,0,3,3,11,29,37,112,72,80,87,100,44,105,169,800,142,1887,464,222,146,154,54,40,135,3252,259,2584,2137,1056,1235,1271,649,514,262,9951,305,1143,1859,1132,2510,2707,1237,1562,256,12700,504,837,1439,1025,2397,2698,1169,1865,246,12175,353,833,1241,1041,1800,2163,952,1679,165,10231,223,818,1051,1127,1419,2034,818,1718,153,9369,134,732,906,1096,1406,1871,795,1716,131,8794,139,637,790,1033,1349,1675,768,1584,115,8091,183,654,731,888,1244,1355,575,1222,97,6946,149,705,696,685,813,885,365,742,80,5115
119,6,18,23,13,22,21,5,14,32,156,0,15,7,21,23,46,15,20,48,194,12,17,24,12,23,33,7,22,43,181,12,14,8,22,39,33,6,26,26,174,14,15,20,19,23,19,8,24,33,174,9,14,12,12,16,15,4,10,15,108,4,10,8,7,14,9,0,3,19,74,5,7,6,3,8,0,0,0,15,46,3,6,0,0,4,0,0,3,14,33,99,192,164,138,242,245,65,148,409,1690,311,3572,936,478,483,511,126,119,207,6739,295,2544,2382,1528,2438,2350,852,714,491,13592,488,1122,1939,1521,3754,3776,1486,1729,511,16328,672,1287,1992,1537,3731,3820,1496,2013,438,16981,460,1370,1826,1689,3193,3425,1323,2116,362,15764,322,1381,1828,1908,3359,3605,1481,2408,345,16637,295,1329,1727,1980,3581,3471,1451,2593,360,16787,311,1218,1532,1960,3666,3361,1445,2467,355,16307,394,1118,1425,1654,3119,2789,1217,2003,265,13992,312,1084,1240,1101,1929,1585,661,1095,142,9150
120,3,4,8,11,13,15,3,5,15,83,10,13,7,4,9,20,3,14,17,101,0,13,12,13,11,24,5,25,19,120,0,4,5,12,18,15,7,12,16,95,3,11,10,11,12,15,3,14,22,98,3,5,6,12,6,8,0,4,12,59,3,3,16,4,0,5,0,3,10,48,0,5,3,4,0,3,0,0,12,34,3,0,3,4,0,0,0,0,10,25,46,97,103,91,125,158,41,107,218,991,172,2332,578,267,239,233,80,39,108,4049,245,2096,1941,1094,1594,1556,572,517,304,9924,357,898,1692,1102,2942,3063,1184,1412,312,12955,484,840,1375,1101,3001,3238,1232,1698,291,13261,393,868,1113,1157,2517,2840,1107,1810,233,12053,243,851,1223,1284,2182,2871,1141,1956,180,11948,214,775,1024,1299,2123,2705,1109,2008,207,11465,236,750,977,1236,2294,2499,1058,1973,178,11202,262,735,830,1075,1878,2016,867,1549,154,9372,199,695,819,782,1180,1124,499,859,102,6254
121,5,13,13,10,14,23,17,20,35,156,8,10,9,6,16,30,0,22,28,131,3,13,6,15,16,18,8,31,27,136,3,12,12,8,9,28,9,18,37,140,6,20,5,14,15,23,12,21,30,149,4,8,9,8,7,12,5,21,18,95,3,12,10,4,3,6,3,11,21,77,0,9,3,5,0,3,0,0,12,40,6,7,3,3,3,3,0,0,32,56,65,152,133,121,149,223,93,172,345,1448,357,4863,1033,444,405,434,157,90,190,7974,477,4050,3568,1808,3019,3351,1399,1155,456,19287,647,1288,2451,1633,5596,7207,3012,3313,492,25624,1249,1219,2251,1864,5766,8268,3118,4256,442,28435,883,1396,2150,1942,4686,7181,2682,4425,387,25731,440,1574,2148,2321,3835,6417,2665,4834,303,24545,340,1474,2041,2342,3483,5370,2556,4936,289,22833,372,1308,1850,2144,3218,4648,2179,4533,286,20537,367,1350,1647,1885,2733,3573,1690,3482,218,16942,324,1439,1611,1324,1711,2025,890,1783,155,11264
122,5,3,10,3,7,9,0,13,29,71,0,7,3,12,7,15,4,11,13,75,5,3,0,14,13,11,3,17,14,66,3,5,9,13,3,18,4,13,16,79,3,5,5,3,8,9,3,8,9,62,4,4,7,10,6,7,4,3,14,59,4,14,0,3,5,0,0,3,8,39,0,8,3,3,3,0,0,6,3,28,0,4,0,3,0,0,0,0,19,33,35,82,64,74,66,95,33,84,170,708,216,3440,583,325,314,318,99,62,100,5442,221,1570,1508,975,1225,1423,555,425,167,8075,220,529,1093,773,1788,2085,945,1081,158,8668,380,608,1102,758,1745,2114,939,1290,145,9084,241,821,1143,919,1452,1914,876,1449,155,8965,181,985,1149,1196,1443,2030,936,1724,141,9792,168,890,1126,1343,1515,1978,898,1908,133,9955,172,759,1019,1317,1595,1886,846,1762,147,9512,196,756,915,1083,1299,1413,735,1367,105,7864,160,867,889,781,822,864,392,794,88,5656
123,3,4,3,3,16,11,3,8,16,70,6,7,3,5,18,10,3,18,13,88,5,9,5,6,16,12,3,5,12,76,5,10,3,12,14,15,7,17,15,92,5,8,9,7,15,9,8,4,12,79,6,3,3,4,15,5,6,7,14,63,4,5,3,3,0,3,0,0,16,36,0,5,0,0,0,0,0,0,4,17,0,4,0,0,0,0,0,3,13,21,40,87,67,71,139,121,46,105,197,870,188,2908,749,416,578,478,159,151,138,5759,192,1308,1019,932,1690,1414,618,585,258,8011,284,574,654,738,1806,1773,883,1148,199,8064,345,629,817,849,1766,1626,820,1290,181,8313,226,645,775,869,1717,1564,804,1320,177,8103,175,664,838,1055,1979,1763,856,1526,175,9023,175,573,713,1027,1841,1671,830,1462,160,8455,194,555,717,980,1933,1537,824,1394,146,8288,246,549,646,819,1670,1348,687,1151,108,7232,203,485,556,547,981,770,373,650,101,4668
124,0,5,3,11,10,10,0,5,13,62,0,8,10,4,18,18,3,11,15,88,0,3,11,7,11,12,4,18,17,88,13,8,3,10,10,23,7,17,12,91,5,7,4,4,14,13,0,10,27,96,4,5,5,10,8,10,0,8,13,57,7,3,5,3,3,3,0,4,13,48,0,8,0,4,0,0,0,3,7,27,4,3,3,0,0,0,0,0,12,30,53,93,75,74,120,143,43,94,212,899,242,3843,978,582,702,576,217,162,181,7472,259,1615,1466,1291,1899,1807,792,725,258,10116,356,784,942,979,2235,2123,1008,1309,238,9971,438,833,1104,1017,2091,2060,1046,1475,221,10291,296,868,1081,1129,2092,1960,942,1605,201,10181,226,950,1095,1352,2170,2155,1072,1864,164,11046,243,793,1007,1472,2312,2207,1093,1948,193,11265,268,762,1017,1307,2344,2091,1058,1808,163,10824,349,779,1003,1259,2160,1821,923,1557,145,9992,246,796,904,887,1284,1090,453,929,100,6695
125,14,19,17,15,39,32,14,31,64,245,8,12,6,18,33,36,10,24,44,192,8,15,16,13,39,34,10,23,57,215,6,6,14,7,38,32,5,19,43,184,8,13,6,11,42,31,5,27,30,172,14,7,11,10,17,18,4,15,32,136,3,8,12,4,7,9,0,11,20,77,4,10,0,0,4,0,4,3,15,41,0,5,0,0,0,0,0,3,37,49,117,164,149,150,333,302,94,203,545,2047,262,3230,1007,536,675,599,187,138,299,6925,451,2827,2898,1876,4147,3447,1293,1209,670,18824,759,1369,2310,1932,7092,6253,2442,2767,708,25616,1199,1492,2309,2151,7533,6993,2540,3403,695,28318,809,1465,2169,2298,6813,6281,2428,3532,521,26311,527,1367,1893,2375,6235,6094,2504,3796,464,25261,417,1279,1660,2164,6043,5829,2446,3818,475,24123,496,1151,1484,1948,6372,5391,2301,3726,393,23263,499,1117,1395,1740,5328,4365,1962,2890,287,19577,452,953,1184,1170,3389,2680,1045,1636,212,12718
126,3,7,5,7,10,5,0,5,9,57,0,3,5,6,6,15,0,0,9,47,0,7,0,6,7,11,3,17,9,60,0,3,3,3,8,7,0,15,12,55,0,4,7,7,14,12,0,13,11,64,0,4,3,3,3,6,3,3,6,37,3,11,4,0,3,3,0,4,8,36,0,0,3,3,0,0,0,0,3,15,0,4,0,0,0,3,0,0,15,25,22,71,52,50,87,88,24,65,150,597,137,2020,516,186,196,182,53,37,105,3440,221,2004,1568,815,1412,1350,493,421,239,8517,262,662,1075,692,2734,2803,1090,1186,272,10780,556,624,907,834,3377,3645,1342,1669,222,13178,435,660,975,857,3043,3566,1286,1892,186,12898,244,571,897,966,2569,3431,1430,2261,154,12521,152,570,841,936,2145,2852,1319,2329,151,11298,160,508,743,941,2021,2414,1106,2116,116,10125,174,574,708,812,1645,1742,857,1524,119,8165,155,569,666,514,986,980,421,745,89,5119
127,7,12,14,8,14,22,3,18,32,137,13,11,10,10,31,32,14,27,39,183,0,18,14,19,41,20,10,17,32,165,5,17,12,10,32,17,8,24,34,162,3,4,13,6,30,28,12,18,25,152,3,3,7,10,18,15,4,9,24,105,6,4,3,4,6,3,0,4,20,63,3,0,0,0,0,3,0,0,5,19,0,0,3,0,0,0,0,0,18,24,72,141,140,106,245,210,66,166,377,1521,239,3004,975,512,586,503,197,155,219,6386,269,2092,1799,1389,2438,2186,834,989,435,12435,405,836,1224,1108,3291,3289,1435,1923,414,13929,600,976,1298,1255,3179,3087,1344,2177,369,14277,364,1060,1315,1261,2913,2808,1189,2108,320,13343,246,1083,1356,1587,3089,3090,1244,2286,327,14313,207,1045,1141,1483,3196,3006,1289,2202,314,13882,277,959,1039,1366,3200,2797,1169,2113,324,13248,279,847,956,1172,2722,2359,1034,1773,233,11377,210,688,783,726,1663,1358,544,958,165,7095
128,3,4,0,9,3,11,3,8,11,52,0,11,12,10,7,7,3,13,6,61,3,4,8,3,3,11,6,8,6,57,0,4,6,5,7,14,8,5,8,63,0,5,4,4,10,9,8,6,5,51,0,4,3,12,3,12,0,0,11,46,0,11,3,3,4,6,0,3,3,31,0,3,3,0,0,0,0,0,6,19,3,0,0,0,0,0,0,4,12,19,20,90,61,57,63,84,30,65,111,587,198,3319,679,307,355,310,113,60,90,5431,182,1654,1289,803,1152,1224,444,385,141,7268,198,450,749,641,1347,1576,695,817,126,6602,271,504,782,652,1131,1242,602,962,129,6273,191,630,836,768,991,1243,587,1010,116,6373,120,714,953,926,1106,1332,576,1197,103,7018,120,579,829,963,1141,1318,657,1238,103,6956,128,551,822,937,1183,1259,613,1148,110,6752,187,583,799,887,1112,1111,541,934,79,6227,171,613,690,595,725,602,260,511,44,4211
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,9,3,0,3,0,0,0,0,3,0,11,3,4,0,3,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,9
199,19,26,13,26,20,48,17,36,25,233,18,32,19,34,37,52,16,34,40,280,22,32,23,28,24,62,23,43,30,287,29,39,30,33,19,59,16,27,41,285,34,34,38,32,24,39,11,33,38,269,21,31,23,23,15,27,7,21,28,211,14,18,19,10,8,7,4,7,18,102,9,14,8,3,3,5,0,4,16,61,9,7,3,3,3,0,0,3,48,75,234,309,232,276,238,426,125,294,448,2587,235,1722,455,474,1022,1369,375,306,259,6211,558,2110,1354,1293,2160,3320,1125,1341,501,13764,585,1288,1471,1436,2100,3831,1391,2271,433,14801,638,1455,1401,1445,2008,3560,1370,2831,410,15118,553,1522,1346,1568,1712,3494,1311,2820,326,14642,518,1905,1621,1772,1814,3674,1417,2948,347,16014,557,1919,1711,1987,1871,3391,1340,2963,396,16146,670,2004,1879,2164,1865,3260,1247,2769,362,16224,690,2049,1887,2031,1562,2589,950,2114,298,14163,567,1799,1552,1394,930,1548,542,1140,196,9670
201,6,5,0,10,3,6,0,11,14,56,3,11,9,3,9,6,3,9,14,70,0,8,3,11,11,10,3,18,17,71,10,3,6,12,7,16,4,20,19,83,19,10,8,12,10,6,4,11,11,97,11,9,14,6,8,12,4,11,16,89,7,4,3,7,3,4,0,3,11,47,0,3,0,3,0,3,0,3,10,25,5,0,0,3,0,0,0,0,17,27,78,109,58,77,71,88,33,106,172,787,125,2190,365,222,310,202,69,51,125,3664,207,1193,802,741,1157,893,414,278,169,5848,230,528,525,661,1296,1122,621,628,98,5706,329,566,598,635,976,988,635,731,100,5556,238,600,720,705,977,985,568,808,85,5691,196,612,754,920,1121,1097,700,966,100,6456,170,533,719,1013,1256,1169,627,1039,105,6628,240,510,697,1024,1335,1137,645,1087,114,6789,284,504,766,919,1190,952,542,958,82,6201,251,585,581,669,718,584,307,539,84,4322
202,3,4,3,7,8,12,4,12,10,63,0,3,0,7,5,6,10,5,10,45,3,8,12,10,21,18,7,14,9,98,6,8,4,5,9,12,9,14,7,85,4,3,4,9,6,15,3,12,8,65,10,10,6,9,8,8,5,5,6,63,4,9,5,3,3,3,0,0,10,43,0,9,3,0,0,0,3,7,7,24,0,4,0,3,0,0,0,3,14,24,56,112,76,74,85,104,40,76,114,747,151,2220,363,236,297,209,85,47,107,3705,195,1141,716,723,1237,910,435,343,139,5840,242,443,497,607,1385,1184,619,689,88,5755,314,545,611,667,1121,973,616,790,89,5729,250,552,661,751,978,927,566,836,81,5607,190,555,705,906,1142,1075,627,970,94,6263,188,558,725,1033,1218,1225,683,1060,98,6785,262,495,697,1008,1322,1089,708,1074,96,6746,276,573,765,1000,1143,1038,555,947,99,6389,265,611,621,690,733,604,320,601,71,4521
203,9,12,8,11,13,10,3,14,19,98,7,14,10,10,9,9,4,18,22,104,5,9,14,15,11,4,7,22,18,106,3,9,12,16,18,24,12,9,17,118,7,14,7,18,7,12,8,11,20,105,8,4,5,13,14,12,5,8,12,80,11,13,8,6,0,0,3,3,12,52,3,10,0,3,0,0,3,0,8,27,0,7,0,0,0,0,0,0,16,37,81,149,82,97,119,133,51,116,225,1061,289,4236,675,348,389,322,96,70,204,6623,326,2408,1513,1369,1961,1569,684,451,281,10557,425,870,929,1155,2503,2402,1193,1180,202,10857,605,1018,1136,1128,2150,2285,1244,1442,178,11180,435,1164,1376,1227,1829,1958,1103,1568,143,10798,339,1173,1485,1682,1982,2346,1126,1769,169,12068,314,1006,1371,1714,2101,2310,1114,1805,183,11922,347,878,1301,1691,2226,2101,968,1824,148,11491,416,987,1309,1565,1838,1753,862,1536,147,10405,362,995,1066,1156,1118,1029,429,756,110,7023
204,7,9,3,10,0,15,4,8,7,65,0,11,9,12,14,11,6,16,7,95,3,17,12,9,12,20,13,18,14,120,7,10,3,12,15,10,8,22,5,106,14,9,14,17,11,11,3,26,16,118,6,11,7,6,11,10,5,13,18,90,7,7,6,3,3,6,0,9,16,61,7,5,3,3,0,4,0,12,16,45,3,3,7,3,0,3,0,10,17,54,81,127,82,100,94,124,59,159,182,1004,177,2167,365,314,433,392,206,133,132,4316,201,646,489,720,1254,1135,673,591,171,5888,242,381,459,616,1194,1186,738,796,119,5721,308,488,609,643,1012,1092,658,966,115,5894,218,507,694,706,997,1076,608,1000,111,5916,195,565,757,953,1142,1269,711,1226,133,6955,207,536,796,1035,1276,1474,752,1350,119,7547,274,541,767,1118,1475,1388,770,1475,128,7931,386,675,874,1111,1359,1293,684,1324,121,7823,361,717,750,852,867,808,420,907,98,5782
