SA4_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
111,103,6,11,4980,3550,95,126,13,14,3791,3039,140,158,12,17,3362,3698,225,198,33,20,4168,4151,232,225,33,32,4670,4147,214,200,35,29,4621,3390,180,180,27,27,3808,1630,91,79,18,7,1824,359,42,29,13,3,438,39,12,10,6,4,77,17,3,7,3,0,32,32929,1308,1355,200,186,35980,3900,15,19,11,26,3969,4281,9,79,9,20,4407,2728,46,136,13,13,2937,3430,89,263,52,8,3836,3728,145,343,52,11,4287,3890,159,357,61,30,4491,3720,155,288,65,13,4245,3422,151,269,69,23,3935,3033,133,225,53,22,3468,2029,127,204,35,13,2416,734,78,117,51,15,986,203,33,48,26,3,317,66,18,11,17,3,119,35173,1154,2364,512,209,39410,3427,52,108,22,44,3658,882,32,40,41,128,1122,72413,2544,3862,780,572,80164,1771,10,11,0,18,1810,7498,45,105,5,43,7702,10356,229,338,20,41,10983,9544,499,475,29,47,10591,8658,758,476,40
112,68,10,14,1506,1194,73,115,9,11,1402,1289,116,169,19,19,1608,1717,165,224,40,18,2162,2089,169,297,49,18,2620,2141,183,285,50,20,2678,1888,161,255,40,19,2367,1055,88,176,35,11,1368,251,39,85,39,3,412,35,10,31,17,0,98,9,8,28,24,0,73,14499,1047,1759,347,139,17785,2242,0,8,12,36,2300,1606,6,49,14,12,1691,1263,29,117,26,8,1444,1619,64,201,61,14,1960,1841,110,293,63,19,2326,2135,117,349,69,19,2690,2158,129,341,57,31,2712,2221,105,330,63,27,2748,2280,101,312,83,41,2818,1637,89,284,71,20,2098,590,53,172,63,16,893,157,19,67,37,11,298,41,10,41,37,3,134,19791,839,2558,663,259,24107,1464,48,137,36,36,1721,547,33,62,78,138,857,36304,1960,4515,1119,571,44471,920,3,6,9,11,944,2800,22,78,8,23,2937,3302,118,249,14,30,3703,3326,262,389,24,27,4028,3350,448,544,45
113,50,3,8,1862,1266,50,75,12,12,1419,1151,69,87,17,8,1326,1457,107,102,18,17,1701,1672,98,162,29,24,1982,1608,107,159,67,27,1962,1394,105,159,65,7,1734,700,64,133,42,9,949,166,38,74,48,8,331,26,13,39,25,4,107,12,8,23,23,3,70,13235,671,1100,356,131,15496,1475,0,5,15,19,1515,1335,4,24,9,7,1386,1044,14,52,16,11,1141,1230,37,93,42,11,1415,1269,55,114,44,16,1491,1302,70,129,44,16,1563,1283,54,86,37,12,1475,1272,61,111,38,12,1495,1171,63,101,60,16,1410,830,44,100,54,12,1044,346,29,93,64,12,545,97,17,42,36,0,188,36,7,30,46,6,127,12682,463,982,507,159,14796,1238,43,82,45,33,1440,392,16,41,74,84,611,27554,1195,2203,977,409,32345,1490,8,10,7,17,1541,4037,22,97,14,38,4213,4470,102,215,22,34,4844,3746,248,310,43,33,4377,3318,338,365,55
114,43,10,10,1050,724,53,54,8,10,849,722,64,72,19,3,878,953,121,104,22,8,1219,1120,133,144,37,11,1452,1233,138,173,24,15,1586,1048,134,122,31,13,1341,524,62,95,16,0,702,114,38,30,16,3,203,18,8,12,12,0,52,11,9,3,5,0,29,8663,789,883,203,82,10616,1462,3,12,5,20,1504,977,0,18,10,11,1017,854,11,50,20,14,955,953,31,103,21,8,1110,999,57,154,29,10,1239,1194,74,190,33,14,1497,1264,80,171,26,16,1564,1249,80,172,42,11,1560,1259,87,170,50,11,1577,867,79,145,51,13,1160,405,50,113,49,11,637,108,21,52,32,5,223,24,16,30,17,3,88,11617,593,1383,385,143,14119,946,41,59,34,33,1108,319,13,34,24,78,464,21536,1440,2356,646,330,26316,717,0,5,7,11,738,2352,40,63,3,18,2475,2535,97,180,8,35,2860,2235,184,217,14,25,2669,2080,261,285,33
115,61,3,10,2373,1906,86,61,7,10,2073,1693,161,108,15,8,1995,1905,264,115,28,11,2319,2038,251,124,23,10,2441,1791,246,168,25,19,2245,1474,190,95,22,16,1804,707,100,67,12,3,890,234,53,39,7,0,343,44,31,11,6,0,83,14,7,9,5,0,32,16206,1440,891,162,107,18805,2533,3,26,18,7,2582,2135,3,50,6,8,2200,1009,31,81,14,5,1141,1317,97,126,49,7,1597,1587,153,196,63,19,2010,1886,220,269,82,3,2464,1748,201,237,62,15,2259,1505,187,192,56,16,1955,1241,132,167,57,14,1605,907,105,140,53,10,1212,462,84,80,40,11,672,137,42,33,29,0,243,33,9,25,14,0,84,16501,1274,1611,540,107,20031,1146,61,43,36,21,1302,425,51,34,41,50,599,34275,2819,2581,771,283,40737,1040,9,7,0,8,1059,3793,72,95,5,26,3993,5178,231,207,10,25,5646,5025,431,248,25,33,5761,4548,734,335,43
116,59,3,15,2907,2529,79,109,12,7,2734,2412,127,108,11,17,2672,2674,138,123,24,10,2965,2763,144,125,17,20,3070,2634,139,125,21,17,2930,2162,108,70,15,16,2364,1158,49,42,8,8,1267,279,20,15,3,3,324,46,7,6,0,0,59,13,0,3,0,0,20,21898,859,809,119,131,23807,2433,8,15,12,12,2481,1996,4,28,13,9,2057,1316,27,78,13,3,1437,1703,82,133,50,17,1981,1826,105,185,54,12,2179,1862,101,171,43,13,2185,1696,102,146,33,18,1998,1473,89,132,36,7,1732,1325,60,103,25,15,1524,902,58,81,15,14,1068,365,35,37,16,9,463,107,11,13,3,4,140,30,4,0,9,0,40,17025,670,1119,336,123,19282,1432,31,60,25,29,1570,755,39,49,25,116,972,41105,1596,2036,506,397,45639,1298,8,3,0,20,1323,5084,59,90,8,41,5274,7514,281,218,10,51,8079,7753,547,370,28,42,8747,7520,669,399,42
117,295,28,109,34348,30860,485,456,36,81,31922,21838,603,421,46,83,22987,18026,797,514,35,74,19444,15862,780,506,42,73,17268,12934,751,456,50,63,14261,9213,477,336,31,66,10116,4793,263,188,18,40,5307,1556,117,81,9,14,1780,315,44,22,9,4,396,97,14,10,10,4,132,164841,4610,3347,334,688,173820,3641,7,30,7,28,3716,11415,55,120,32,79,11702,8904,77,278,52,63,9376,8709,205,390,75,41,9421,8997,296,456,87,46,9882,7831,312,459,68,43,8705,6045,305,361,61,35,6800,4571,237,297,58,42,5207,3708,215,280,46,20,4276,2849,176,246,59,27,3351,1466,140,174,49,28,1852,529,56,56,20,10,673,165,33,33,23,11,267,68819,2120,3200,632,468,75240,10517,149,184,49,91,10992,3450,116,150,128,438,4282,247620,6995,6879,1149,1682,264329,2357,15,13,3,18,2406,28464,144,214,31,137,28986,67185,1020,835,74,256,69364,71648,2363,1411,122,241,75796,57998,3142,1545,123
118,97,13,11,4217,3341,162,183,16,12,3718,2261,191,179,21,10,2665,1949,243,206,18,19,2429,1991,271,253,38,13,2561,1919,269,224,22,18,2457,1645,187,151,16,9,1998,1007,111,101,15,13,1242,383,71,35,6,7,504,113,28,13,3,3,163,28,12,9,0,3,51,20761,1626,1478,173,132,24171,1428,3,23,5,6,1470,3009,13,70,17,25,3123,2122,40,155,12,12,2344,1828,91,254,33,12,2220,1716,179,338,53,7,2291,1725,205,356,68,14,2366,1501,184,346,58,20,2111,1302,145,254,51,10,1769,1181,140,239,42,10,1616,948,113,193,41,6,1307,666,100,147,42,11,961,252,62,83,32,6,428,96,44,39,41,0,228,17774,1315,2498,489,155,22234,1521,64,99,28,22,1736,645,32,56,36,83,850,40704,3044,4130,729,382,48989,395,0,0,0,0,405,3515,43,78,6,19,3660,7442,270,245,20,30,8004,6970,596,481,43,30,8127,5220,769,519,55
119,119,16,32,4660,3517,168,184,31,17,3924,2831,230,215,33,14,3323,3306,286,279,35,25,3929,3606,314,262,32,28,4239,3585,350,252,52,33,4269,2995,202,216,33,27,3477,1611,114,124,12,11,1876,468,51,31,10,6,570,84,22,8,6,0,122,28,13,7,4,3,57,29485,1874,1761,272,231,33624,2758,6,23,19,27,2835,3317,22,80,24,29,3475,2218,63,147,46,20,2497,2638,150,260,75,16,3139,2865,183,281,101,28,3451,3127,222,327,94,28,3798,3058,218,333,86,18,3718,2772,180,227,66,17,3264,2402,140,224,68,31,2864,1715,116,201,50,24,2100,798,79,81,46,15,1022,263,35,46,18,6,371,85,18,23,19,3,147,28032,1436,2256,698,255,32677,2280,74,82,57,50,2539,1102,59,71,64,165,1464,60901,3440,4176,1093,694,70299,1196,11,19,0,7,1234,6026,111,143,23,47,6348,9666,547,416,48,70,10741,9238,998,692,72,63,11064,7854,1231,816,77
120,105,13,14,4049,3397,139,124,15,15,3694,2569,186,141,20,6,2924,2627,219,182,27,20,3079,2674,276,235,19,23,3231,2644,289,246,29,22,3226,2206,194,151,27,20,2593,1165,113,78,17,12,1375,392,64,42,7,3,503,78,25,17,4,3,128,27,4,8,7,0,43,23822,1597,1342,182,146,27093,1795,8,27,8,3,1839,2730,12,59,10,12,2820,1859,39,113,19,11,2045,1840,93,207,51,9,2201,1817,141,268,49,15,2281,1995,175,314,67,8,2559,1741,173,281,58,22,2276,1693,163,224,47,13,2137,1442,142,203,32,11,1832,1091,119,171,34,7,1413,553,71,106,27,12,768,202,34,52,8,5,306,70,17,34,12,3,137,18811,1188,2056,428,146,22628,1708,44,92,26,27,1899,661,51,45,54,94,898,44996,2881,3537,693,415,52524,579,0,8,0,11,595,4084,50,66,10,32,4246,7916,333,288,22,43,8594,8035,644,389,51,51,9171,6899,846,445,48
121,113,17,29,9322,8202,187,172,32,26,8618,6102,278,205,28,20,6637,5652,408,232,41,27,6363,5508,530,329,46,25,6431,4937,557,311,49,30,5890,3894,416,296,32,22,4656,2154,247,145,12,17,2572,707,127,66,13,5,922,155,30,20,9,0,213,43,8,13,13,0,72,51254,2904,1931,292,230,56610,3549,10,54,14,12,3638,4879,17,107,11,26,5041,2929,36,138,27,19,3145,3312,149,265,47,18,3789,3488,282,433,70,23,4301,3884,345,531,117,15,4887,3694,374,534,102,23,4730,3248,331,449,75,21,4133,2748,309,370,98,22,3549,2126,252,304,74,13,2769,1289,222,231,85,18,1852,506,118,110,59,12,814,201,59,75,34,3,374,35850,2497,3608,814,239,43010,3497,131,161,35,42,3862,1181,68,83,75,141,1548,91781,5601,5782,1215,650,105036,1052,5,16,3,17,1091,8713,71,97,10,38,8926,18214,430,385,31,62,19121,19842,891,544,60,76,21412,16819,1372,632,69
122,74,3,5,2542,1896,102,120,11,11,2134,1531,172,158,12,5,1884,1660,258,198,26,9,2157,1873,362,271,30,20,2564,1915,317,216,35,11,2499,1501,210,145,17,12,1883,889,110,68,18,6,1083,289,46,37,3,3,378,71,14,19,5,3,107,19,4,3,3,0,33,15798,1643,1341,178,95,19056,2323,4,46,14,17,2401,2054,7,58,5,7,2133,1226,30,90,16,3,1373,1402,103,208,33,9,1759,1619,177,405,69,11,2282,1897,287,452,90,18,2738,1984,275,414,67,12,2744,1725,243,341,63,21,2386,1518,210,249,61,7,2049,1217,178,211,46,13,1661,694,119,111,48,13,990,261,76,58,31,4,433,100,27,34,33,3,194,18016,1730,2673,582,130,23132,1195,71,96,22,26,1415,450,40,48,31,82,649,35459,3483,4158,819,340,44253,772,3,0,0,7,788,3501,45,64,3,16,3638,5333,250,285,9,18,5901,5072,551,402,35,30,6088,4269,855,510,28
123,63,3,17,2194,1599,62,82,21,6,1776,1577,110,119,7,12,1821,1945,158,120,21,18,2261,1986,147,127,18,16,2291,1883,166,130,20,23,2215,1590,99,93,18,16,1812,801,49,64,11,9,935,186,26,14,6,0,239,30,9,6,3,3,51,12,0,3,3,0,13,15920,861,839,129,142,17895,2444,5,4,10,9,2475,1863,8,38,12,17,1931,1151,28,64,27,12,1282,1479,54,154,55,14,1757,1537,96,142,33,13,1824,1720,121,145,35,15,2036,1531,92,163,43,16,1840,1496,94,115,40,15,1756,1272,80,105,33,17,1500,827,63,91,27,5,1018,353,44,34,17,9,453,101,11,13,8,0,134,24,6,10,6,3,49,15795,700,1081,350,138,18070,1278,42,47,32,24,1418,546,29,37,33,82,722,33539,1631,2004,539,386,38100,1326,6,11,0,20,1365,4146,41,64,3,38,4307,5072,243,220,13,53,5610,4706,429,306,35,25,5500,4440,550,346,22
124,80,5,10,2688,2099,62,103,9,12,2292,2054,126,139,22,7,2347,2478,188,212,23,13,2918,2742,198,209,29,19,3193,2572,219,193,28,20,3035,2295,150,160,26,14,2655,1148,107,105,20,10,1387,319,39,48,4,0,413,55,15,8,8,0,85,12,7,11,0,0,30,20965,1168,1315,180,142,23768,3221,3,15,8,17,3270,2494,10,35,9,14,2563,1629,30,98,32,10,1803,1887,74,209,40,15,2225,2068,117,254,61,15,2522,2224,135,224,74,10,2675,2162,126,271,36,18,2624,2021,100,195,53,11,2383,1958,87,204,43,15,2309,1370,101,178,42,11,1703,607,68,97,34,5,814,156,28,48,12,6,251,51,15,25,12,7,106,21854,900,1871,458,149,25236,1791,33,82,18,28,1949,670,25,47,36,109,885,45284,2131,3311,689,430,51834,1617,3,7,3,23,1650,4980,72,120,13,39,5221,6105,229,283,20,40,6672,5778,449,386,31,36,6674,5436,586,513,41
125,114,9,38,8081,7187,180,176,26,42,7610,6150,201,193,18,33,6598,6315,243,187,27,36,6810,6388,304,222,26,33,6966,6229,277,228,34,30,6804,4953,198,149,13,37,5354,2792,103,86,16,11,3017,827,52,39,9,9,928,158,17,12,6,3,189,29,7,0,3,0,37,53752,1707,1456,193,313,57415,2653,4,15,10,20,2708,3803,20,61,20,30,3935,2854,52,116,33,19,3077,3545,128,207,84,21,3974,3719,174,253,86,30,4259,3628,189,265,85,24,4185,3186,170,225,66,25,3669,2747,148,220,44,20,3182,2480,121,165,35,19,2818,1776,100,103,28,17,2023,852,75,67,23,12,1028,258,25,34,13,8,334,82,13,11,8,0,122,31584,1226,1735,542,247,35335,3675,67,77,25,61,3900,1483,66,80,54,210,1899,90489,3062,3346,820,831,98550,1546,11,13,6,16,1591,9701,147,154,26,70,10094,17464,537,403,40,103,18552,18528,1159,612,67,109,20474,17001,1215,655,65
126,42,3,10,3724,3888,79,59,11,8,4045,3215,85,66,12,8,3384,3355,157,102,18,4,3640,3058,184,120,14,11,3388,2671,169,111,13,14,2983,2107,124,97,9,14,2359,1073,54,33,10,8,1175,368,21,15,0,7,406,77,10,3,0,0,95,11,3,0,0,3,21,25443,913,658,102,97,27212,1588,0,14,7,6,1617,2327,7,37,5,15,2392,1286,22,56,9,4,1367,1427,42,114,23,9,1618,1639,82,145,28,15,1911,1560,100,175,33,3,1869,1562,92,164,32,8,1865,1390,98,125,27,4,1653,1264,80,120,35,4,1507,949,76,92,33,5,1154,473,57,53,18,6,614,147,25,31,14,7,214,69,7,27,4,3,115,15692,689,1153,270,98,17905,1605,30,54,16,16,1724,548,33,38,45,52,714,43294,1673,1901,435,261,47554,462,4,0,0,4,473,3590,27,39,3,11,3674,7470,172,129,18,27,7815,9446,329,199,32,26,10035,9093,442,194,31
127,116,13,29,4114,3061,122,127,15,13,3336,2693,145,159,21,19,3031,3116,222,230,28,37,3632,3292,195,200,30,28,3748,3053,201,196,25,28,3511,2454,164,170,19,37,2840,1250,113,79,12,13,1476,351,39,31,11,12,443,53,16,9,0,0,84,16,3,0,0,0,23,26228,1306,1390,182,233,29336,2537,12,15,23,20,2612,2783,16,48,27,28,2901,1644,46,88,34,7,1820,2111,97,163,59,15,2453,2275,130,191,67,26,2688,2603,160,162,62,16,2999,2157,139,206,67,23,2584,2002,114,167,51,19,2347,1731,114,122,39,15,2018,1083,96,96,42,15,1323,442,55,54,23,3,582,121,21,20,15,0,173,31,16,8,7,0,65,21522,1007,1338,514,188,24562,1802,36,59,36,43,1976,977,46,64,50,143,1277,50532,2398,2843,779,601,57157,1399,3,15,4,19,1440,6113,136,144,15,42,6451,9132,384,313,30,70,9939,8521,736,417,48,59,9783,7541,874,517,42
128,61,3,8,1908,1148,89,100,10,5,1347,974,122,91,13,7,1201,1298,139,117,10,7,1573,1434,189,153,23,8,1817,1391,177,131,18,13,1731,1271,127,86,10,9,1512,611,67,57,6,7,755,157,45,23,7,3,225,25,12,11,4,0,49,9,0,7,3,0,20,11815,1029,859,112,76,13889,2528,0,20,8,19,2571,2055,3,33,5,15,2107,1030,22,62,10,10,1132,1223,68,136,36,5,1471,1463,129,235,54,12,1887,1759,163,249,37,12,2222,1622,137,221,30,10,2019,1550,99,166,33,14,1865,1459,112,149,33,11,1762,982,105,121,41,10,1265,484,65,64,25,3,650,161,37,25,18,6,246,28,15,14,18,0,79,16341,969,1499,351,120,19277,1074,48,63,23,15,1214,391,17,29,13,53,507,29612,2062,2449,497,267,34890,826,0,0,0,4,834,3064,42,73,0,22,3204,3980,235,195,12,19,4436,3181,445,281,15,19,3936,2823,610,352,20
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,9,5,0,0,0,0,9,3,0,0,0
199,158,0,10,1186,844,53,172,7,8,1080,667,91,176,13,7,958,779,125,251,19,7,1175,833,113,275,27,10,1258,765,131,325,23,11,1253,637,90,217,18,9,971,306,38,97,8,6,454,97,17,32,0,0,146,23,0,11,5,3,37,6,0,4,3,0,20,6736,705,1792,130,79,9445,761,3,106,11,18,900,1467,11,280,13,19,1793,1124,28,392,25,23,1587,1113,62,543,44,21,1789,1110,92,667,49,16,1945,1446,139,782,56,27,2456,1604,116,868,54,31,2670,1778,110,877,38,37,2838,1693,115,711,44,42,2608,1081,67,469,32,24,1679,506,40,214,24,9,793,170,8,55,14,6,263,47,11,24,9,7,97,13897,812,5996,417,287,21410,1517,77,372,87,96,2149,723,36,137,74,158,1126,22874,1637,8290,704,621,34122,2960,14,46,5,39,3060,6889,229,716,22,85,7947,6763,916,1773,18,115,9593,5793,1515,2316,34,104,9763,4763,1760,2615,73
201,45,0,7,1501,966,48,51,9,9,1076,914,52,49,22,3,1040,1131,96,86,30,16,1359,1367,98,95,35,14,1607,1438,108,96,27,13,1682,1164,96,103,26,11,1398,578,44,67,21,4,712,132,21,38,27,3,222,22,12,14,11,0,56,16,0,4,11,0,27,10465,590,669,219,96,12047,1627,0,8,11,28,1674,1634,7,17,5,12,1676,1075,16,42,12,8,1155,1280,38,96,36,0,1449,1451,58,112,53,9,1682,1548,69,164,34,12,1831,1591,76,113,37,11,1823,1523,74,105,38,12,1758,1369,69,120,44,16,1626,935,57,110,65,26,1186,334,41,68,61,8,513,73,15,27,28,3,153,25,4,20,10,3,67,14469,528,1013,427,150,16596,1410,50,50,23,43,1582,367,26,29,41,73,535,26716,1192,1770,715,366,30750,619,0,0,3,11,630,2621,25,59,10,25,2736,3363,104,162,13,25,3667,2877,230,169,29,26,3330,2764,288,210,55
202,28,8,3,1531,999,32,50,9,7,1097,871,64,81,14,9,1040,1152,80,97,16,8,1356,1336,115,114,30,19,1617,1396,102,131,28,14,1671,1163,76,116,35,10,1407,574,64,79,32,10,755,122,32,43,22,6,219,21,7,16,10,3,61,12,3,8,11,0,43,10451,609,777,218,88,12141,1581,0,3,5,24,1610,1590,0,13,10,8,1624,982,13,48,17,17,1069,1227,44,91,29,11,1400,1332,63,124,37,13,1570,1486,67,150,30,7,1744,1567,80,142,36,19,1847,1499,59,120,40,19,1734,1456,65,112,40,14,1687,998,50,109,27,12,1197,341,32,85,49,9,514,96,18,49,24,3,190,39,12,23,23,4,101,14198,506,1063,365,165,16295,1395,44,67,31,38,1566,345,7,33,51,58,489,26392,1166,1932,664,347,30497,606,5,9,3,8,627,2823,22,52,7,20,2932,3608,91,137,26,23,3882,3080,189,191,18,25,3498,2667,296,271,43
203,76,10,18,3314,2352,76,102,17,9,2562,1820,103,119,22,11,2069,2121,176,140,36,11,2490,2453,175,173,37,13,2860,2501,179,157,36,21,2897,1955,137,124,32,7,2257,915,72,68,27,14,1090,186,43,55,15,0,298,37,3,16,12,0,70,12,3,9,8,0,32,19732,1022,1053,252,126,22193,3021,8,11,12,27,3083,3030,6,46,15,14,3103,1811,26,92,22,13,1968,2188,78,216,65,14,2555,2574,134,289,80,20,3093,3083,184,282,80,17,3658,2883,157,246,57,26,3372,2700,120,226,61,26,3128,2525,109,189,65,27,2912,1728,108,181,68,7,2092,627,73,112,45,9,869,157,31,47,33,8,270,46,17,17,20,0,94,26363,1036,1945,627,220,30197,2382,77,111,41,52,2661,630,33,39,57,111,876,49103,2178,3155,979,506,55920,857,5,4,0,6,872,4481,39,109,4,31,4662,6691,193,312,15,64,7282,6198,436,415,40,30,7122,5337,605,433,43
