SA4_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
111,2082,3001,1152,106,589,288,892,153,70,8333,1439,1945,378,58,266,160,141,56,48,4482,148,198,259,199,204,208,110,194,85,1604,13194,22832,19055,15687,17813,15431,8612,13267,1170,127061,4,0,0,0,0,3,0,3,34,45,0,3,6,10,3,14,0,8,43,88,0,3,3,8,4,0,3,19,39,79,0,3,9,9,3,6,5,6,44,96,3,8,5,8,8,8,5,15,60,111,7,11,10,16,5,10,3,21,63,148,4,4,20,12,11,7,11,21,71,169,3,4,14,8,8,0,12,11,58,116,3,8,16,9,6,3,9,6,47,110,3,6,3,4,5,0,8,0,33,64,3,4,4,3,0,0,8,0,17,42,3,6,3,0,0,0,4,0,9,18,3,3,0,3,0,0,4,0,8,29,6,5,0,3,0,0,0,4,19,38,8,23,24,18,10,8,5,24,217,333,53,91,128,106,80,61,69,143,774,1497
112,734,922,214,40,175,117,61,55,23,2346,526,713,64,20,79,99,27,37,22,1597,166,131,137,142,106,140,63,157,50,1082,10152,11191,9942,9265,8102,9358,4003,9240,676,71932,0,3,3,4,8,0,0,0,41,57,0,0,5,3,3,9,0,13,41,73,0,5,7,3,0,7,0,15,47,87,5,8,8,11,7,4,0,15,57,114,6,8,5,15,3,0,0,14,46,98,3,4,13,12,3,4,0,13,65,119,12,3,14,10,10,10,3,11,65,132,8,8,9,11,3,3,5,7,41,91,4,7,8,4,3,3,3,3,30,64,3,7,3,0,0,0,3,4,10,32,0,3,3,0,0,0,0,3,11,24,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,7,18,3,0,0,0,0,0,0,0,14,17,10,14,17,11,10,10,6,10,152,242,64,78,102,84,48,50,19,105,624,1178
113,788,758,263,33,119,96,182,52,18,2312,604,452,59,23,85,61,39,44,18,1377,232,76,129,77,99,100,105,177,32,1020,9826,6565,7997,5416,5924,6142,4336,8606,537,55347,6,0,0,0,0,3,0,4,28,38,0,0,0,3,3,3,0,4,16,29,3,0,6,3,4,4,0,11,31,55,4,0,6,8,0,3,3,6,25,53,9,0,11,7,0,0,0,10,34,68,4,3,5,7,4,5,0,16,35,84,7,3,8,10,9,0,3,16,33,87,5,4,8,3,3,3,11,13,41,87,7,3,3,4,5,3,3,4,22,56,0,0,3,3,0,0,0,4,11,29,3,3,0,0,0,0,0,0,7,13,8,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,5,15,12,8,17,3,5,3,4,23,108,168,59,32,74,48,31,33,26,116,400,811
114,520,629,284,33,102,87,116,50,21,1843,355,450,74,17,63,49,23,23,25,1076,98,73,125,83,64,96,42,84,35,705,5665,6205,7073,5487,4884,5710,2479,5073,441,43025,0,0,0,0,0,3,0,0,18,29,0,5,0,7,3,3,0,8,12,31,6,0,5,3,0,3,0,4,19,35,0,0,11,5,3,3,4,4,43,66,0,0,7,4,0,0,0,4,28,46,5,4,4,3,0,7,0,6,30,64,3,4,10,3,3,3,3,9,15,57,3,4,4,4,0,8,0,6,28,56,0,7,7,3,0,0,0,0,11,29,0,3,5,0,0,0,3,0,6,26,4,0,0,0,0,0,3,0,9,13,3,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,9,17,7,5,15,3,8,12,9,12,71,137,35,38,70,38,18,42,23,54,316,623
115,2148,2639,524,71,473,373,83,68,54,6438,1888,1347,180,25,239,229,48,26,47,4029,151,129,159,99,133,130,59,80,60,1007,11339,16206,9752,7854,10816,9348,3051,6072,838,75273,0,0,0,3,3,0,0,0,26,38,0,0,0,0,0,0,0,7,22,28,0,0,3,4,3,3,0,5,26,40,3,0,3,3,3,8,3,11,29,58,0,4,5,3,3,0,4,8,22,50,0,3,21,3,11,4,8,7,38,98,0,4,17,3,3,3,10,3,40,85,7,8,10,7,6,0,14,3,49,99,5,14,10,4,3,0,3,3,52,104,0,11,5,0,6,0,0,0,16,44,6,9,3,4,4,0,3,3,19,49,0,9,3,0,0,3,0,0,6,25,4,4,0,0,0,0,3,0,10,23,4,0,3,0,0,0,0,0,13,27,5,6,12,0,7,4,11,7,151,209,42,83,100,38,56,28,51,60,525,983
116,2056,1470,698,55,409,318,493,175,47,5720,1454,649,148,20,154,156,106,44,19,2759,141,123,187,85,131,144,222,166,75,1271,11241,11489,12306,7216,12457,10578,15685,10587,1156,92717,3,0,6,4,4,0,0,7,51,75,0,5,0,5,3,7,0,8,28,54,0,8,8,11,3,4,3,4,51,93,0,3,11,12,3,0,3,9,47,95,0,0,9,8,4,4,13,9,59,116,4,4,14,13,17,6,17,20,64,151,6,9,13,12,12,9,28,21,78,185,7,12,19,4,3,4,28,16,100,199,3,19,19,5,18,0,23,13,69,166,4,12,7,3,0,3,11,4,26,77,4,3,3,0,0,0,0,3,22,46,0,7,4,0,0,3,0,3,12,28,0,7,3,0,0,0,3,0,20,34,0,0,3,0,0,0,5,0,11,25,13,17,24,16,17,8,20,25,216,357,49,109,147,100,86,57,151,139,850,1693
117,19785,36126,3531,647,6221,2743,590,613,655,70908,27000,33454,1284,237,5137,2432,110,124,855,70632,805,1506,531,360,864,461,195,288,384,5408,87761,168667,38782,33792,77648,40728,14345,23637,6806,492166,8,11,11,16,10,9,5,14,183,261,0,17,11,41,17,18,3,18,129,261,4,10,14,49,12,21,14,51,202,383,5,16,39,57,18,32,21,73,239,493,3,20,32,48,22,24,22,68,246,489,6,44,46,52,52,33,35,93,306,668,13,39,76,43,59,35,44,91,334,727,29,82,70,41,69,31,39,65,334,757,38,108,60,37,64,22,21,30,285,673,26,88,41,17,45,19,10,17,193,449,18,74,27,10,24,8,8,9,139,319,20,61,9,3,16,5,0,4,100,224,34,69,13,10,14,7,5,3,118,277,29,66,7,3,6,7,3,3,105,224,49,133,76,49,63,30,30,41,1016,1484,293,849,526,463,499,290,261,579,3923,7692
118,1340,2551,424,188,328,270,29,61,63,5250,1499,2218,141,135,213,326,11,28,150,4711,137,264,135,145,89,107,21,74,59,1018,9895,18250,8333,10849,7618,8581,1254,4770,878,70423,0,4,0,3,0,0,0,0,30,41,0,0,4,6,0,3,0,4,28,43,0,8,4,16,3,4,4,12,32,76,0,0,5,11,5,3,0,14,27,72,0,3,4,10,5,3,3,13,37,74,3,5,8,18,4,0,3,14,43,105,3,10,14,13,8,3,10,14,40,109,8,11,11,12,7,7,5,5,62,129,8,11,13,5,4,10,3,5,53,107,0,16,6,4,0,0,0,3,32,67,4,16,5,3,3,0,0,3,10,48,5,11,0,0,0,0,0,0,9,27,3,14,0,0,0,0,0,0,26,48,7,11,0,0,3,0,0,0,18,41,6,25,4,3,11,10,3,13,156,228,52,145,78,106,53,38,38,93,607,1206
119,2331,2327,740,91,516,381,257,106,65,6805,1645,1551,180,64,239,195,45,50,41,4006,206,267,275,195,219,208,104,180,100,1755,15347,21557,18316,13722,17712,14619,10230,12602,1570,125691,4,0,6,3,7,6,4,11,86,117,0,3,6,11,10,9,4,3,38,80,0,8,9,22,4,7,5,6,64,129,6,8,24,18,3,8,11,24,102,198,3,6,20,22,5,9,25,23,82,188,7,10,36,20,9,11,23,24,123,266,11,10,26,14,27,7,43,46,123,317,7,23,29,11,14,6,23,31,127,282,11,32,26,4,11,9,20,14,97,229,4,19,16,3,4,0,4,3,32,85,7,15,6,4,3,0,8,3,36,83,10,7,3,0,3,3,0,0,22,50,3,12,0,0,3,0,4,3,20,46,3,5,3,0,0,0,0,0,22,35,9,30,37,19,20,11,16,28,311,490,95,188,241,154,115,88,194,219,1291,2592
120,2287,3211,560,99,521,437,90,89,75,7367,2174,1911,186,64,278,283,33,32,60,5028,140,201,160,115,177,122,61,83,77,1126,13199,21574,10361,9546,13376,11000,4089,6245,1146,90535,4,9,3,0,0,0,0,0,51,62,0,3,0,12,0,5,3,3,26,47,3,3,4,13,8,7,3,22,53,107,0,0,13,15,4,3,4,13,35,103,3,4,11,6,3,6,3,16,53,100,3,4,17,11,17,10,8,10,67,158,3,12,16,10,14,9,12,32,53,165,3,18,23,10,13,5,14,12,76,170,9,16,12,15,12,3,13,8,75,158,5,13,9,3,8,4,5,0,41,84,8,13,8,0,0,0,3,4,18,52,0,8,3,0,0,0,0,0,20,37,4,18,3,0,0,0,0,0,18,47,6,6,4,0,0,0,0,0,10,28,13,21,21,7,13,9,10,13,173,271,61,147,144,99,91,67,77,135,771,1588
121,6887,12138,1255,219,1513,1091,126,156,223,23605,9255,8630,483,116,1021,1016,30,52,286,20887,321,591,258,206,271,207,42,93,129,2129,32989,61773,17883,16785,25700,18312,3542,9204,2247,188443,3,7,3,5,3,3,5,3,65,104,3,5,3,7,8,9,0,3,45,80,0,3,6,19,4,9,3,11,48,105,3,12,19,17,6,4,0,23,68,151,0,6,7,17,7,10,4,22,78,156,3,14,16,22,10,9,17,24,96,207,7,22,23,10,14,8,15,31,95,228,12,24,21,24,15,7,13,16,116,238,18,29,21,5,18,7,11,16,101,217,4,23,9,0,13,0,3,6,55,113,3,30,8,3,8,0,5,6,45,96,10,23,4,0,3,3,0,3,29,70,13,21,0,0,0,3,0,0,46,90,14,28,3,3,10,3,0,0,41,95,11,43,27,19,19,11,7,12,357,513,103,294,164,160,129,82,80,175,1292,2473
