SA4_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
207,10,88,23,7,12,18,3,7,9,173,104,1874,103,20,3,5,0,3,16,2139,48,1295,366,75,10,18,9,8,28,1858,46,604,529,128,47,26,12,21,21,1429,46,295,526,278,52,31,13,21,10,1268,34,188,398,489,196,104,34,36,18,1509,38,96,174,345,492,194,101,69,20,1525,25,60,83,178,502,313,124,108,17,1411,23,40,51,96,308,342,153,136,5,1156,20,23,23,37,149,216,123,130,3,709,11,16,19,28,82,160,87,133,7,539,5,12,8,25,46,99,56,120,0,373,16,15,12,18,39,139,93,219,5,555,8,20,17,19,22,76,36,232,4,437,3,77,39,17,21,38,12,15,36,268,438,4715,2362,1753,1980,1794,852,1255,200,15350,0,3,0,0,0,5,0,0,4,16,0,64,8,0,0,0,0,3,0,79,4,83,42,9,0,0,0,0,4,145,3,42,50,20,8,9,0,10,3,139
208,19,99,18,19,13,6,0,14,10,189,137,2404,126,24,8,5,6,7,39,2750,77,1571,463,101,9,21,3,17,33,2293,67,748,692,167,32,24,12,21,24,1785,55,416,703,338,69,50,12,28,21,1700,70,280,568,686,244,104,38,59,15,2045,56,124,200,502,649,275,96,82,17,2001,44,73,90,224,610,366,188,143,8,1750,26,38,47,100,362,375,177,184,19,1330,20,23,35,55,192,254,117,159,13,865,12,23,28,37,96,170,96,165,7,635,11,11,9,18,44,99,69,111,0,374,17,25,17,20,57,139,95,198,3,570,7,28,20,15,24,63,43,184,3,391,4,94,48,33,33,28,12,22,43,322,614,5935,3058,2333,2441,1983,973,1401,258,18999,0,9,7,4,3,0,0,3,4,31,9,110,13,3,3,3,0,0,5,139,7,96,49,13,14,8,0,3,3,194,3,67,95,30,15,10,4,5,7,238
209,21,92,25,11,8,8,0,9,12,186,130,2698,137,20,5,3,4,3,46,3047,73,1557,449,91,12,6,6,19,31,2239,56,694,620,176,34,23,10,16,32,1664,32,319,599,322,63,38,10,28,24,1436,45,188,420,621,252,96,32,58,26,1747,37,80,176,379,561,231,102,90,17,1683,32,45,67,163,538,339,148,122,16,1476,23,26,32,63,281,269,149,154,9,988,9,13,14,22,126,171,83,137,4,576,3,5,16,23,69,119,52,115,3,399,0,5,4,8,27,61,40,63,3,214,8,12,7,8,23,75,51,131,0,309,3,12,4,11,9,18,22,105,0,191,9,122,40,23,39,17,14,12,37,314,491,5862,2610,1938,2062,1470,715,1063,268,16480,0,3,4,0,3,8,0,8,3,33,12,73,18,3,0,3,0,0,3,111,11,94,66,24,4,12,3,3,3,222,9,92,89,44,27,16,4,6,14,304
210,21,60,14,13,8,7,9,8,9,144,83,1628,117,30,7,12,0,5,31,1899,54,1030,322,76,8,7,0,7,28,1541,35,470,469,146,31,18,4,7,23,1205,34,241,508,250,46,39,6,24,23,1173,57,131,405,553,214,90,37,33,33,1561,50,66,210,439,569,227,101,71,25,1759,46,39,88,242,595,357,147,114,21,1650,32,14,41,128,335,358,151,178,12,1248,16,20,17,37,171,231,113,142,3,752,7,13,7,21,92,141,91,121,3,493,5,3,0,6,54,85,60,68,3,289,8,10,4,12,46,84,50,123,3,332,5,4,3,9,7,25,12,53,0,115,8,69,31,32,38,36,4,14,35,278,449,3798,2229,1995,2225,1728,787,976,252,14438,6,12,6,10,11,3,3,10,8,66,7,74,20,7,9,6,0,3,7,126,7,147,94,36,4,12,3,12,15,332,11,108,155,77,24,37,3,17,17,462
211,21,97,19,18,5,9,3,21,9,206,167,3148,152,33,4,13,4,16,51,3586,73,1802,564,129,21,8,14,10,41,2664,62,867,736,210,46,34,7,26,42,2026,58,392,787,415,82,47,17,24,23,1836,71,266,571,748,284,129,43,59,31,2192,56,117,206,545,691,308,115,78,18,2138,49,71,96,220,702,423,207,167,22,1955,33,48,45,93,391,374,228,225,4,1446,26,21,20,30,178,244,125,177,3,823,21,10,15,27,91,160,86,150,4,552,3,3,3,11,35,91,69,126,4,354,3,14,9,17,45,130,89,187,5,501,8,20,9,11,9,32,27,90,0,212,10,125,53,31,36,38,14,30,40,384,662,6994,3284,2524,2626,2040,1050,1408,285,20871,0,11,3,3,4,4,0,3,3,36,14,90,26,7,5,3,0,3,0,149,15,154,59,13,9,7,3,7,4,267,15,96,117,39,15,12,8,12,6,323
212,34,145,27,13,28,18,5,21,10,300,209,3546,206,39,14,15,3,14,60,4095,109,2277,681,153,32,17,10,25,64,3368,62,1046,976,278,72,49,18,41,37,2584,81,516,1064,530,118,62,28,33,25,2457,100,354,747,1104,442,214,57,100,42,3159,86,175,301,721,1064,476,183,198,50,3257,66,85,138,345,1160,742,331,243,42,3148,66,60,57,144,766,782,390,387,23,2671,36,20,28,73,325,502,260,303,12,1549,22,17,24,35,214,349,204,281,8,1152,16,8,19,10,104,234,119,201,3,712,20,12,14,23,123,276,190,421,7,1078,5,21,12,14,28,97,68,245,9,500,18,131,49,51,61,71,23,43,64,506,936,8400,4329,3543,4544,3900,1887,2554,436,30539,8,28,20,3,20,19,0,12,6,119,19,172,19,10,15,5,3,3,3,247,25,222,154,57,21,21,3,6,11,519,18,169,273,95,50,32,10,21,21,697
213,29,184,29,28,15,11,4,15,8,318,164,3354,210,28,6,14,3,11,55,3854,76,2094,660,178,29,23,8,21,56,3144,70,981,950,244,62,44,15,24,37,2424,78,469,991,526,102,78,15,40,33,2332,74,313,648,1002,382,187,56,82,32,2772,60,127,262,660,912,386,151,133,35,2722,53,61,90,237,838,519,239,179,20,2242,47,30,59,93,495,457,230,261,17,1698,18,28,21,35,199,303,131,228,5,974,5,10,16,19,112,206,119,197,3,682,4,10,12,17,58,98,65,134,3,395,8,11,3,9,56,110,83,210,10,501,3,14,8,14,22,58,31,123,0,260,10,135,52,46,45,41,6,32,67,436,702,7802,4010,3130,3345,2528,1162,1686,389,24754,15,26,6,8,13,19,10,8,4,108,12,120,23,12,11,7,8,6,11,202,23,242,99,44,28,9,7,18,30,499,15,188,283,104,41,44,19,30,23,741
214,10,75,10,5,7,6,0,8,5,126,99,1774,101,10,0,3,3,7,31,2025,50,872,275,58,16,10,3,17,17,1314,38,476,433,116,21,15,3,14,14,1130,36,259,444,253,44,23,12,26,12,1109,37,186,327,489,176,79,25,44,13,1372,33,74,158,324,406,145,81,77,18,1306,37,42,66,132,389,202,101,81,14,1058,19,23,36,59,166,188,99,120,9,726,12,20,13,24,60,106,65,92,3,393,9,6,5,17,36,70,39,69,0,254,5,4,4,10,19,27,22,52,0,145,0,3,3,8,19,41,30,94,3,198,0,7,3,13,3,26,14,58,3,127,10,79,33,32,22,18,7,13,25,228,400,3901,1903,1540,1377,956,497,772,174,11510,3,0,0,0,0,3,0,0,0,19,0,64,9,3,0,0,0,3,3,89,5,70,22,12,0,8,0,5,0,117,8,42,43,12,12,8,0,11,3,136
215,14,47,3,4,0,0,0,6,3,77,53,895,44,7,0,4,3,7,19,1036,25,381,97,37,12,10,3,13,7,580,15,179,185,49,16,3,9,9,10,484,27,114,230,152,28,13,9,21,6,595,41,83,129,315,167,52,29,28,6,848,32,36,62,185,335,121,55,54,9,903,15,22,37,61,273,133,94,48,4,680,7,14,19,17,85,109,72,59,5,385,5,4,12,0,32,42,42,48,0,189,4,4,3,3,25,30,14,27,0,114,0,0,3,0,11,7,9,17,0,51,7,4,0,4,4,8,15,37,0,83,3,4,5,4,0,7,0,19,4,52,12,43,6,14,22,11,10,6,6,134,243,1838,834,854,1007,568,353,412,89,6200,0,5,0,0,3,7,0,8,0,22,0,24,4,0,0,0,0,10,3,38,0,36,17,0,3,0,0,4,3,72,12,39,26,14,11,6,0,4,3,110
216,8,27,0,3,0,6,3,3,0,54,64,880,37,7,3,5,0,4,20,1025,38,307,80,24,5,10,4,9,15,484,32,162,149,61,12,5,3,11,6,437,17,89,194,129,26,6,16,15,8,503,25,72,130,308,110,44,17,19,3,729,31,41,42,187,264,90,56,46,3,770,14,22,16,70,215,140,70,51,9,608,10,7,13,22,88,74,66,58,3,340,8,3,0,10,20,51,39,60,0,187,0,3,0,0,12,31,11,36,3,107,5,3,0,3,3,15,11,23,0,59,3,3,0,5,3,13,13,37,0,75,0,13,4,4,3,3,3,22,3,50,6,31,7,20,13,8,7,9,13,116,263,1659,681,846,773,508,315,395,108,5549,0,4,0,0,0,0,4,3,0,11,0,13,0,0,0,0,0,3,0,25,6,23,13,3,0,4,0,3,3,59,11,35,27,12,5,9,3,3,3,103
217,3,30,3,9,0,0,0,6,0,58,50,852,39,9,7,0,3,9,20,988,43,326,87,21,5,3,4,10,15,509,16,194,168,65,13,8,4,7,7,479,29,91,200,107,36,15,17,8,3,503,25,69,127,221,114,40,15,23,5,648,25,44,44,145,235,105,37,28,12,676,16,16,17,57,162,91,57,45,3,477,5,10,12,21,56,88,47,64,0,313,3,0,7,5,24,23,29,40,0,128,3,0,0,3,18,24,13,31,0,94,0,0,0,0,11,9,3,14,0,41,0,4,0,3,6,12,7,23,0,57,4,3,7,3,0,7,3,12,0,43,0,27,16,5,7,7,0,8,11,86,227,1684,720,678,693,431,241,341,78,5101,3,7,0,0,5,0,0,5,0,23,4,17,0,3,0,0,0,0,0,26,3,27,7,4,0,0,0,3,0,51,4,28,21,9,0,3,7,12,6,77
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,15,25,10,3,6,3,0,5,4,70,30,235,23,8,0,0,0,12,13,325,25,286,75,21,6,4,0,3,10,429,28,199,117,30,9,18,0,9,8,420,24,135,165,66,10,19,0,10,10,433,27,106,154,148,45,42,9,22,10,569,10,47,82,117,90,68,18,34,8,476,23,22,58,73,137,139,54,38,8,557,17,18,23,51,119,177,59,95,6,559,11,11,14,26,85,141,81,95,3,470,7,6,5,3,40,93,43,68,3,275,8,3,3,9,21,59,13,52,0,165,5,9,0,6,14,37,21,38,0,139,0,6,0,3,3,11,5,24,0,44,5,19,13,10,10,21,10,11,22,126,242,1124,741,578,591,815,332,518,111,5053,10,12,7,11,9,12,5,20,4,84,12,68,14,13,6,4,0,3,0,118,27,118,93,38,18,19,9,27,6,345,11,123,149,70,26,51,12,39,13,502
301,5,41,3,3,3,6,0,5,0,72,55,1140,68,15,3,4,5,7,14,1305,25,607,207,45,5,10,0,7,11,916,12,275,253,81,14,7,5,16,9,675,29,139,259,181,29,16,6,10,7,673,22,103,204,344,102,47,14,32,6,880,17,45,74,218,345,122,44,69,6,958,18,26,43,76,281,155,103,84,7,787,17,16,15,38,164,179,91,153,3,670,3,3,12,24,76,110,56,105,3,391,5,7,3,14,49,93,39,115,0,324,0,8,7,12,19,60,27,54,0,183,3,7,3,12,32,51,38,93,0,235,3,9,5,5,14,19,14,71,3,132,4,43,14,10,9,8,8,12,15,126,227,2459,1176,1075,1154,886,456,823,90,8336,4,11,3,0,9,0,0,4,3,34,5,97,9,11,0,4,0,8,0,127,7,92,50,11,3,8,0,0,3,178,8,45,62,20,9,8,0,11,3,164
302,13,23,9,3,0,3,0,5,7,65,51,1306,74,10,8,0,0,3,15,1475,37,816,248,61,5,7,3,5,11,1192,34,394,361,132,25,15,8,10,11,976,21,213,424,237,50,23,4,10,13,995,42,140,375,574,182,58,25,31,13,1439,43,60,208,454,537,191,84,69,13,1652,31,31,85,219,526,313,148,120,13,1485,22,28,27,105,317,305,117,148,14,1082,16,9,14,44,139,184,106,165,7,694,5,5,10,20,91,141,61,142,4,478,5,3,3,13,43,64,29,72,0,226,0,7,6,4,30,60,40,121,0,279,0,7,7,5,15,25,19,75,0,150,8,44,15,20,20,7,10,9,20,153,323,3092,1863,1889,1993,1384,654,997,141,12335,3,6,4,0,3,0,0,3,0,21,8,44,3,0,7,3,3,3,4,73,9,85,35,23,7,4,0,6,3,167,8,84,71,36,23,9,8,13,7,256
303,14,44,16,11,7,13,3,12,10,120,95,1598,94,14,11,12,4,7,22,1864,44,1096,371,96,13,21,4,16,14,1675,38,550,498,153,36,17,7,16,16,1328,48,306,553,310,71,40,14,25,13,1379,41,208,391,623,231,93,35,57,16,1688,42,84,180,452,638,215,124,104,15,1857,41,55,80,201,627,419,183,154,17,1766,34,17,51,85,368,374,206,215,6,1363,7,14,13,33,158,233,134,227,4,826,8,14,18,24,89,193,96,209,3,654,4,7,11,16,36,108,44,137,0,354,10,17,17,17,53,123,67,211,3,506,3,9,16,4,16,54,25,136,5,264,5,55,17,26,21,12,4,17,30,184,435,4074,2315,2046,2373,1908,957,1533,185,15830,4,10,4,6,9,4,0,4,3,42,12,101,14,9,3,3,0,3,5,146,8,103,61,30,14,4,3,11,8,237,4,75,134,51,20,29,0,14,7,337
304,11,33,5,3,5,0,3,3,0,64,35,922,62,12,0,0,0,3,17,1060,35,689,203,35,0,10,0,4,14,999,18,356,284,87,8,10,3,7,7,775,18,212,305,147,31,8,8,13,3,749,34,104,198,341,94,29,15,25,11,854,21,39,73,220,225,82,29,37,4,740,9,23,22,83,196,112,67,40,3,563,6,17,17,44,71,84,42,60,5,347,4,5,5,17,43,45,28,49,0,203,0,4,9,9,20,34,18,34,0,131,0,0,4,6,7,13,4,31,0,69,0,9,0,7,7,30,8,41,0,105,0,14,6,11,4,20,4,46,0,109,3,19,14,13,5,8,5,8,9,87,200,2455,1214,1024,716,500,240,410,93,6849,0,3,0,0,3,0,0,0,0,7,3,39,5,0,0,0,0,0,0,54,0,40,22,0,0,0,0,0,5,73,0,33,25,6,3,3,0,3,0,78
305,24,46,20,18,5,15,4,22,7,159,94,1233,82,16,7,3,0,10,31,1488,52,953,374,89,20,19,8,12,30,1550,37,577,520,178,30,25,8,23,26,1430,28,369,629,294,62,32,18,20,26,1467,43,228,511,668,254,110,43,70,25,1955,56,86,211,514,784,325,135,116,36,2272,48,69,101,222,811,483,249,214,23,2227,52,39,66,138,602,523,276,303,18,2013,30,26,27,57,345,359,178,273,10,1303,19,20,21,50,213,310,139,279,5,1052,22,6,13,25,101,157,112,196,0,640,19,18,14,24,134,253,162,362,3,995,12,21,15,25,52,183,103,460,6,877,3,37,21,26,32,28,13,26,28,225,547,3751,2638,2326,3450,2819,1458,2381,270,19645,0,3,0,4,0,3,0,6,0,20,4,72,15,3,3,4,5,0,0,100,5,86,35,14,3,7,0,8,4,162,10,63,77,24,12,10,9,11,6,226
306,5,51,8,6,7,7,3,11,3,106,60,1229,68,14,4,8,0,11,21,1406,33,489,192,69,9,6,5,21,10,832,21,259,250,142,35,15,6,22,10,758,34,168,325,227,70,30,18,29,11,903,49,134,290,579,246,84,44,64,21,1506,44,48,104,454,659,220,95,72,16,1708,23,31,68,172,534,268,181,123,13,1413,18,24,24,72,229,187,154,153,8,868,11,11,12,25,73,86,78,118,3,410,8,0,9,8,32,47,42,96,0,241,3,7,3,3,8,20,22,31,0,97,3,10,3,3,11,29,24,70,3,162,0,10,4,4,11,20,8,46,0,99,0,39,20,24,30,18,9,15,9,159,305,2512,1364,1809,1959,1039,680,881,136,10676,8,6,4,3,0,3,0,6,4,37,5,39,4,4,4,0,4,3,4,71,3,53,30,8,8,8,3,9,6,125,5,54,45,17,12,11,6,17,0,167
307,0,25,3,3,0,0,3,11,0,46,23,500,22,9,0,0,0,3,16,575,12,192,73,19,8,4,3,11,8,331,16,98,113,44,18,8,4,8,4,304,16,65,121,108,35,7,5,14,9,377,27,34,101,213,130,30,25,26,4,589,19,21,36,118,247,75,51,41,8,620,14,6,15,42,145,92,75,53,3,458,8,10,11,18,54,58,61,71,4,305,4,0,3,10,21,38,25,50,0,149,0,0,0,0,12,25,19,31,0,88,0,0,0,0,6,9,3,19,3,42,0,0,0,0,6,8,14,39,0,65,0,6,0,8,3,3,5,28,0,55,3,24,11,12,6,3,4,3,7,69,148,982,521,612,679,367,292,402,61,4065,0,10,5,3,4,3,0,12,0,31,3,25,5,3,0,3,3,8,0,49,5,39,23,7,6,4,0,8,0,92,3,22,24,12,3,6,3,14,7,96
308,11,33,6,8,0,3,3,5,0,78,81,1206,72,15,3,3,3,12,25,1425,31,576,222,70,21,8,4,16,21,969,31,276,278,134,30,11,5,14,9,781,26,150,296,227,44,20,10,19,15,805,22,100,242,444,180,49,23,30,6,1103,36,43,85,300,419,141,101,55,13,1201,25,15,27,95,367,168,115,72,4,893,13,12,14,38,121,129,109,117,5,560,8,6,3,7,32,52,44,75,0,225,3,9,0,4,16,32,20,87,0,171,0,0,0,0,14,21,9,37,0,85,0,0,3,3,10,14,14,66,0,104,0,3,0,3,0,12,0,34,3,63,3,45,18,16,18,12,5,5,9,130,302,2472,1270,1368,1288,664,467,638,119,8594,8,4,7,0,3,4,0,12,3,40,3,39,0,0,0,3,3,9,0,58,3,52,18,15,3,5,0,9,4,111,6,61,47,31,12,7,0,17,8,186
309,28,109,29,17,3,26,6,23,6,254,145,2893,169,40,10,15,4,22,46,3345,89,1704,616,168,29,22,11,25,43,2707,66,893,865,344,63,40,15,34,39,2355,81,585,1022,642,117,74,27,71,51,2668,87,423,947,1501,518,206,89,120,44,3941,101,226,368,1168,1409,520,217,238,28,4273,60,99,185,475,1290,655,366,324,30,3482,49,72,91,202,659,655,309,456,21,2511,18,31,40,80,247,364,159,352,3,1301,14,20,37,54,135,254,119,296,3,937,3,20,20,40,63,145,79,203,3,587,13,25,23,41,78,169,87,287,8,728,9,25,20,37,31,84,55,218,3,476,16,118,60,54,46,45,21,48,68,485,778,7235,4506,4873,4709,3282,1552,2711,400,30046,4,16,6,8,4,6,9,9,3,68,8,130,22,5,0,3,0,6,5,181,4,145,101,24,16,4,3,11,5,311,16,137,139,78,17,21,8,24,18,442
310,10,43,8,11,0,3,0,7,0,85,49,1229,78,14,4,4,0,6,20,1411,30,707,245,73,7,14,0,13,14,1105,13,297,322,127,28,12,9,15,7,844,30,181,354,233,52,27,6,21,18,921,30,133,257,462,208,66,23,37,16,1237,23,56,106,329,551,171,90,72,14,1417,24,21,47,126,439,219,144,91,8,1126,21,16,20,42,202,192,101,157,5,753,12,3,13,14,95,120,78,104,3,432,6,7,5,8,68,83,42,99,0,320,7,0,0,0,23,46,38,68,0,184,3,4,3,11,20,56,38,94,0,231,0,10,4,6,9,23,13,42,0,103,3,35,21,24,21,14,6,10,14,139,271,2739,1486,1486,1726,1053,586,821,127,10300,3,7,7,3,8,7,3,4,0,49,0,66,10,0,3,0,0,4,3,89,8,80,37,17,9,8,0,0,7,171,12,64,83,33,14,6,6,15,3,241
311,15,44,8,9,9,15,0,14,5,116,72,1259,90,26,6,0,0,8,28,1490,34,748,280,75,16,8,3,7,19,1200,29,370,345,133,39,16,5,14,25,977,17,195,370,248,48,31,11,22,5,957,40,145,330,529,227,83,43,59,17,1470,58,69,149,362,561,222,97,83,19,1611,21,25,61,132,486,275,181,116,12,1311,25,11,17,52,229,248,156,207,8,950,10,6,12,21,87,122,90,153,9,501,5,7,11,20,48,91,49,113,3,346,0,0,5,6,17,47,33,71,3,182,3,3,0,7,21,41,31,116,3,229,0,4,6,9,9,20,8,54,0,106,0,45,15,30,25,11,7,11,17,166,336,2933,1709,1660,1818,1223,719,1044,173,11602,3,7,4,6,0,4,3,8,0,36,3,73,4,3,0,3,0,0,3,96,3,91,42,17,5,7,0,4,3,169,11,54,73,39,16,17,0,9,4,220
312,10,33,4,6,0,0,4,5,0,63,54,893,45,8,0,0,0,3,20,1023,27,325,122,43,8,3,0,4,19,553,23,191,200,93,26,11,3,18,7,559,18,99,227,222,36,17,7,12,11,648,33,60,194,374,142,53,25,26,8,915,30,34,61,262,385,129,68,44,7,1024,28,11,37,88,295,125,83,60,11,734,14,12,14,27,110,86,80,87,0,433,7,3,3,13,42,48,40,72,4,224,0,3,7,6,18,31,26,53,3,138,0,0,0,0,4,17,12,32,0,72,3,0,0,3,5,12,11,31,0,80,0,7,5,5,4,3,3,25,0,49,3,36,16,19,15,19,3,6,15,137,245,1704,942,1157,1109,556,367,474,93,6651,5,5,3,3,0,4,3,12,0,39,7,26,3,3,0,3,0,12,9,61,10,51,20,7,4,9,3,17,0,126,10,35,34,12,12,4,6,11,3,129
313,12,33,3,6,3,5,3,11,3,78,50,1096,75,10,3,9,0,3,18,1268,20,553,181,52,8,11,3,6,8,839,24,251,237,94,26,12,7,13,12,667,26,121,267,188,38,20,10,16,3,696,35,102,179,405,151,61,26,41,7,1003,17,52,80,238,366,114,66,73,13,1011,28,30,34,98,329,129,95,89,5,845,16,12,19,30,119,132,68,118,5,523,3,3,5,8,40,58,43,85,0,240,0,3,4,5,38,32,29,74,0,186,0,4,0,5,11,25,15,35,0,98,6,0,0,8,17,25,15,51,0,125,0,7,4,8,0,13,0,31,0,58,3,21,19,19,9,8,3,4,15,96,230,2295,1107,1178,1148,649,385,652,103,7740,4,8,3,3,3,3,0,3,0,25,3,44,6,6,0,3,0,12,3,73,8,52,14,6,4,0,0,9,0,101,0,35,46,19,3,7,6,8,6,130
