SA4_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
299,0,20,12,27,3,23,3,29,8,121,13,260,99,601,44,160,36,232,23,1463,9,179,52,249,50,119,31,124,22,824,9,58,37,118,17,51,33,96,9,425,3,35,60,57,13,29,13,69,5,288,3,22,64,41,5,14,20,31,3,209,0,13,44,19,3,9,10,25,9,135,3,8,10,8,4,4,4,7,0,50,3,0,18,7,0,0,3,3,0,29,3,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,3,7,19,4,11,0,11,12,74,49,590,418,1151,141,422,143,635,101,3654,0,0,9,0,0,0,0,4,0,14,0,16,17,16,0,18,3,24,3,101,0,11,76,34,0,11,0,21,3,157,8,15,179,14,6,14,3,21,0,258
301,3,0,0,31,5,38,4,17,9,111,20,51,69,535,85,1148,78,551,24,2561,18,28,38,284,70,486,68,195,9,1196,9,24,28,152,34,193,17,71,7,543,10,21,27,92,39,117,14,47,3,368,19,14,30,63,19,49,13,31,0,234,7,6,21,17,17,19,0,10,0,99,3,3,21,4,8,3,3,5,0,49,0,0,4,5,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,3,6,5,16,3,34,3,16,13,98,92,148,245,1210,280,2097,204,949,65,5295,0,0,0,0,0,0,0,0,0,4,0,3,9,19,5,22,3,8,0,76,0,4,15,37,6,47,7,22,0,145,3,3,23,21,12,22,7,10,0,105
302,0,3,3,15,3,31,0,20,7,83,20,89,55,420,73,1272,33,530,27,2513,17,60,29,309,93,683,44,209,11,1450,15,22,42,163,74,334,33,126,0,811,10,21,33,124,49,234,28,82,8,598,24,21,35,105,47,172,21,62,3,485,16,15,22,61,49,55,8,20,0,246,6,15,16,17,12,19,4,9,0,105,6,9,5,9,7,8,3,0,0,41,0,4,4,6,0,3,0,0,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,9,3,41,0,22,12,88,112,258,247,1235,413,2859,179,1082,72,6455,0,0,4,0,0,0,0,0,0,8,3,3,3,15,5,30,7,22,3,86,0,3,6,22,10,59,10,13,3,126,0,9,18,28,3,52,4,21,0,142
303,0,6,14,34,10,44,6,32,11,155,30,147,81,702,160,1567,66,674,40,3476,23,106,68,552,157,943,50,363,21,2290,35,65,65,299,122,489,52,193,14,1334,24,47,80,205,117,336,50,163,9,1023,16,52,53,166,98,193,37,71,4,702,16,27,29,79,54,73,16,48,9,340,15,20,15,33,23,19,4,18,0,149,4,11,8,19,14,6,0,8,0,82,0,6,0,0,3,0,0,0,0,19,3,9,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,3,0,12,0,8,13,24,6,35,8,12,14,123,179,511,434,2113,775,3716,293,1580,133,9727,0,0,0,0,0,0,0,4,3,17,0,0,8,28,12,49,8,29,4,128,3,9,21,48,14,69,7,32,6,201,3,4,45,43,19,48,6,30,3,203
304,0,8,0,26,11,28,3,24,9,105,21,254,60,645,95,925,31,459,15,2501,20,224,36,427,102,658,41,211,10,1728,16,91,38,199,71,358,13,103,3,905,16,64,38,138,48,211,15,54,5,589,13,98,26,108,32,130,7,40,0,458,8,39,21,36,17,41,0,7,3,172,3,21,3,17,6,16,0,4,0,74,4,9,6,0,4,6,0,0,0,35,0,4,3,3,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,4,16,0,25,0,16,10,71,103,818,246,1624,393,2401,106,912,49,6664,0,0,0,0,0,0,0,0,0,3,0,4,3,24,8,22,3,7,0,67,3,10,5,42,4,46,0,17,0,128,0,10,17,14,6,40,0,12,3,107
305,7,27,12,60,21,56,3,34,19,238,35,281,114,1135,379,1257,68,621,59,3950,37,299,106,1122,520,931,63,471,46,3595,45,235,103,766,466,591,46,304,23,2586,50,189,100,599,391,460,23,289,19,2124,51,223,128,434,385,291,22,157,15,1709,48,137,65,219,226,106,6,53,13,875,30,108,40,72,168,38,3,22,5,493,21,50,19,31,79,16,8,16,3,235,3,37,8,12,21,3,0,0,0,87,0,9,0,0,9,3,0,0,0,32,0,0,3,0,0,0,0,0,0,7,0,6,0,0,3,0,0,0,0,13,0,4,0,5,10,4,0,0,0,20,0,12,6,44,27,44,3,14,22,181,328,1624,711,4501,2699,3803,245,1979,233,16129,0,3,0,7,4,3,0,7,0,24,0,12,7,42,13,47,0,19,3,141,5,32,17,103,42,71,3,46,3,327,9,30,45,103,72,61,5,54,3,381
306,3,3,4,26,9,47,0,22,11,125,20,47,59,356,55,1192,22,516,31,2299,7,17,22,120,34,316,5,99,10,632,4,14,12,63,21,86,8,39,0,253,4,7,15,61,15,44,3,21,0,182,8,10,21,51,19,37,4,14,0,163,6,6,18,28,10,17,0,7,3,94,8,9,7,18,4,6,0,4,0,51,0,8,0,4,4,5,0,0,0,21,0,3,0,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,16,3,30,3,21,13,91,66,126,174,745,174,1780,51,745,67,3937,0,0,0,4,0,0,0,0,0,7,0,0,11,19,0,19,0,9,0,59,0,0,20,30,3,40,3,9,0,103,0,4,32,20,16,27,0,18,0,127
307,8,0,11,11,5,16,0,25,6,79,12,18,76,153,30,493,15,312,17,1129,4,5,25,43,14,98,3,71,10,263,5,0,3,12,8,18,0,17,0,70,3,3,8,3,6,11,0,11,0,45,0,3,23,17,3,9,0,5,0,55,0,0,17,9,3,0,0,10,0,34,0,0,11,0,0,0,0,0,0,20,0,4,9,5,0,0,0,3,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,11,0,23,0,12,0,52,32,41,186,264,70,663,25,458,33,1778,0,0,0,0,0,0,0,0,0,7,0,0,9,3,0,9,3,8,0,28,0,0,9,9,3,20,0,13,0,51,0,0,13,18,0,13,0,4,0,54
308,7,3,4,18,8,32,0,28,8,105,13,25,90,332,47,1168,23,553,12,2273,0,16,24,114,20,306,10,109,0,597,4,8,8,53,11,77,8,29,3,205,0,5,16,36,11,61,3,22,3,162,4,13,28,46,10,26,7,9,0,139,4,3,25,22,12,10,0,4,0,80,3,17,17,11,6,3,0,3,0,57,0,13,12,3,6,0,0,3,0,33,0,4,3,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,35,0,26,8,79,30,107,222,637,136,1728,60,781,32,3747,3,0,0,0,0,0,0,7,0,15,0,0,9,18,0,26,0,13,0,69,0,4,13,24,8,72,9,21,0,147,0,0,23,22,10,35,4,15,0,113
309,0,8,4,58,13,93,5,70,17,267,34,156,141,1194,215,2834,106,1340,65,6095,34,118,85,675,171,1359,82,482,30,3043,33,73,65,403,124,601,48,223,10,1588,34,55,81,328,66,402,37,179,10,1195,30,61,89,250,104,269,20,120,7,943,33,43,49,136,58,87,16,37,0,451,16,32,15,51,24,32,0,9,3,185,5,19,4,19,11,10,3,8,0,76,3,8,3,4,7,4,0,0,0,30,0,3,0,0,0,7,0,0,0,10,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,18,7,10,3,42,15,95,0,48,35,254,229,588,554,3152,813,5806,322,2519,177,14161,3,0,5,7,3,3,0,3,3,25,0,10,13,52,10,88,7,30,3,207,4,12,35,93,28,138,7,57,6,377,7,22,88,86,32,111,10,47,4,407
310,3,4,6,20,3,42,3,26,10,106,22,33,75,429,84,1203,34,609,25,2517,12,31,45,245,64,552,36,223,12,1220,21,22,25,118,42,211,23,85,3,536,8,16,21,70,33,128,24,48,11,355,9,14,33,75,26,72,5,33,0,278,14,8,10,49,14,31,3,14,0,147,6,9,8,20,12,11,3,8,0,87,3,10,6,5,5,0,0,0,3,33,7,0,0,5,0,3,0,0,0,16,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,18,3,31,0,19,17,90,108,150,231,1055,289,2291,133,1068,75,5403,0,0,0,3,0,3,0,0,0,10,0,0,5,24,4,32,5,14,0,80,3,9,22,42,9,51,6,23,0,158,0,3,34,26,11,34,3,18,0,129
311,3,3,7,20,16,48,8,25,10,127,6,43,84,331,64,1261,46,596,34,2474,7,34,61,171,49,570,40,199,14,1146,14,25,26,106,50,247,28,91,0,580,6,13,34,72,36,141,16,51,3,382,12,11,33,45,32,89,12,32,0,261,16,9,20,32,13,36,8,16,0,142,0,4,11,9,7,9,3,8,0,53,3,3,0,4,7,5,0,0,0,23,0,3,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,3,3,11,6,7,36,0,13,11,97,75,149,281,816,267,2451,170,1038,78,5321,0,0,0,0,0,3,0,0,0,8,0,4,9,20,6,40,3,10,0,91,0,0,13,33,7,67,5,34,3,162,0,4,39,20,12,40,9,13,0,128
312,3,0,0,5,0,33,6,25,3,80,5,13,45,185,43,831,14,380,15,1539,3,8,17,53,12,149,9,52,0,311,0,5,9,36,15,45,4,16,0,128,0,4,14,14,5,33,0,10,0,87,3,9,29,19,10,10,0,7,0,92,0,3,23,28,5,6,0,5,0,66,0,4,7,10,8,0,0,3,0,34,0,0,7,0,3,0,0,0,0,24,0,0,4,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,4,3,13,0,31,0,8,9,63,20,49,181,379,101,1147,37,513,27,2453,0,0,0,0,0,0,0,0,3,3,0,0,3,6,0,17,0,14,0,45,0,3,13,11,7,28,3,15,0,79,0,4,15,17,4,20,3,11,0,76
313,0,0,3,14,0,49,0,24,6,95,14,39,64,326,69,1096,25,562,21,2208,3,15,23,161,50,394,22,145,14,834,5,18,11,57,24,136,5,50,3,314,4,4,18,54,20,81,3,46,0,235,10,10,15,47,17,38,9,23,3,166,5,10,9,27,3,20,0,3,0,75,0,6,6,14,4,3,0,3,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,13,0,27,4,10,10,64,46,107,155,712,188,1844,70,859,56,4041,0,0,0,0,0,0,0,0,0,3,0,0,7,14,3,28,5,15,0,79,0,5,7,17,3,40,5,22,0,97,3,3,20,11,8,27,4,13,0,92
314,0,3,0,13,4,30,0,22,11,75,7,51,59,351,60,931,45,483,7,1995,10,22,31,191,42,413,25,155,10,893,14,12,14,99,22,142,11,52,8,378,7,9,19,65,25,81,10,35,0,252,10,11,17,51,14,50,0,7,0,160,3,3,9,34,9,25,0,6,0,90,0,3,5,6,3,0,0,3,0,26,0,7,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,7,6,31,0,17,8,69,54,128,168,817,191,1706,96,778,40,3973,0,3,0,0,0,0,0,0,0,7,0,0,4,8,0,14,3,15,0,48,0,0,9,33,10,47,0,22,0,120,3,5,23,22,4,21,3,8,0,90
315,0,0,0,0,0,11,0,9,0,21,4,3,13,51,15,174,0,80,7,348,0,0,7,25,7,41,0,18,3,100,4,0,0,8,3,5,0,5,0,27,0,0,3,4,4,0,3,0,0,15,0,0,13,3,0,0,0,3,0,29,0,3,8,0,3,0,0,7,0,16,3,6,3,4,6,0,0,0,0,17,0,0,4,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,9,0,3,0,25,9,21,60,104,33,248,3,130,9,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,6,0,0,0,4,0,14,0,0,8,3,0,3,0,6,0,21
316,0,4,4,31,4,54,0,31,12,151,29,64,126,823,116,1700,63,853,31,3805,9,45,42,327,71,640,35,296,19,1481,10,26,28,211,43,282,22,90,8,724,18,29,34,177,55,165,19,52,7,546,14,24,43,143,43,118,7,46,3,440,13,13,28,73,22,46,0,16,5,208,7,11,16,24,18,9,0,8,0,89,3,4,0,5,12,3,0,7,0,36,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,22,9,57,3,20,11,129,106,214,329,1831,398,3074,143,1419,91,7620,0,0,0,3,0,4,0,0,0,11,0,3,13,35,9,47,4,29,0,131,3,4,25,45,9,59,8,43,7,200,3,0,49,44,13,52,5,31,5,198
317,3,0,3,15,8,26,0,13,3,82,15,27,75,315,72,810,10,417,19,1762,11,17,40,136,39,278,12,119,3,660,8,14,25,82,21,87,5,56,0,294,3,17,16,56,22,78,3,31,0,226,4,15,29,52,21,40,0,14,3,184,5,6,14,43,20,11,3,15,0,121,3,13,12,12,15,3,0,3,3,57,0,5,3,3,5,0,0,0,0,26,0,4,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,23,0,13,8,62,55,119,235,723,229,1362,40,682,41,3486,0,0,0,3,0,0,0,3,0,8,0,0,8,7,4,6,0,10,0,39,0,3,15,21,10,34,0,10,0,90,3,8,23,32,3,24,4,14,0,104
318,5,5,4,26,5,39,7,31,4,128,11,78,88,482,69,1318,44,607,28,2727,11,61,24,298,70,479,35,175,8,1157,10,23,24,169,39,222,16,76,0,590,3,16,38,123,42,107,8,43,3,383,8,24,31,92,29,69,5,41,0,301,3,11,23,46,21,27,5,7,0,139,6,10,5,24,13,3,0,6,0,74,0,6,10,10,7,0,0,0,0,32,0,5,3,6,0,0,0,0,0,24,0,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,3,3,21,0,37,0,17,18,109,64,251,269,1302,289,2312,116,1001,61,5672,0,0,0,0,0,0,0,0,0,6,0,4,5,13,4,29,0,12,0,64,0,7,9,37,6,31,9,18,3,120,5,3,26,32,11,34,0,11,3,120
319,5,0,12,18,3,36,5,40,12,121,18,21,76,324,71,1183,27,515,32,2271,3,9,22,93,22,315,11,122,3,599,4,9,14,41,17,86,6,42,0,215,0,4,13,31,14,34,0,22,0,123,0,4,28,41,5,33,4,7,0,127,6,6,15,20,8,12,0,4,3,72,3,4,5,13,6,5,0,0,0,42,0,3,5,9,0,0,0,0,0,15,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,10,4,40,3,10,7,80,36,66,191,606,146,1734,59,765,65,3672,0,0,0,0,0,3,0,0,0,4,4,0,10,13,3,25,3,12,3,65,3,0,23,26,5,48,3,15,0,127,0,3,30,19,8,26,0,14,4,104
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,8,8,12,24,4,21,3,20,10,106,11,194,135,302,34,108,27,177,28,1011,6,93,43,138,34,64,12,99,11,486,3,39,30,93,6,27,7,36,0,241,3,22,31,46,10,14,9,47,3,194,11,14,46,24,6,23,6,17,0,143,3,9,41,12,3,12,4,11,3,92,4,3,18,9,3,0,0,7,0,49,0,8,7,3,0,0,0,0,0,18,0,5,6,3,0,0,0,4,0,12,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,8,0,9,12,49,39,394,369,669,105,277,67,423,70,2416,0,0,0,0,0,0,0,3,0,3,0,8,12,18,3,10,0,14,0,65,0,6,37,11,3,6,0,15,7,82,0,4,84,19,0,11,3,15,3,136
401,7,10,5,56,4,68,4,43,7,206,40,200,73,1194,196,1790,58,1032,39,4621,31,163,74,978,207,1079,43,515,28,3124,35,116,58,560,144,473,29,247,14,1685,27,79,54,421,128,323,13,142,13,1192,20,78,48,248,113,140,9,61,12,733,15,48,30,112,57,53,3,27,0,340,12,33,12,58,34,22,0,7,0,193,5,22,5,20,21,12,0,3,0,91,0,10,3,10,12,3,0,0,0,38,0,3,0,10,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,11,3,9,3,48,10,56,0,18,24,180,193,787,363,3719,952,4033,164,2107,140,12446,0,0,0,5,0,0,0,0,3,14,0,16,8,60,12,72,0,44,3,229,4,11,27,94,29,111,3,56,3,331,3,12,51,77,42,73,0,42,0,294
402,3,5,10,25,0,66,0,35,10,153,28,45,33,517,49,1814,46,948,35,3522,21,31,43,292,44,882,56,395,13,1782,15,17,30,149,35,339,25,147,0,748,17,15,31,116,26,172,18,70,6,461,14,20,23,86,19,102,10,38,3,314,8,9,10,40,10,34,3,12,0,126,7,8,3,17,11,11,0,7,0,59,0,7,3,12,3,8,0,0,0,36,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,3,7,12,4,66,3,27,15,133,114,160,183,1271,204,3492,162,1673,86,7350,0,0,4,0,0,11,0,6,0,22,0,4,14,15,8,58,3,28,3,138,3,3,12,41,6,116,4,59,3,248,5,4,38,30,15,70,3,31,0,207
403,0,3,8,19,3,25,0,29,3,98,18,89,44,683,79,1519,59,1034,27,3548,11,49,38,446,87,802,57,381,7,1885,11,25,23,239,41,351,23,146,8,864,15,21,25,171,36,168,13,90,4,536,15,18,29,110,8,99,4,36,3,320,4,15,13,63,14,33,3,8,0,149,6,3,3,30,3,5,0,0,0,55,3,7,4,12,3,4,0,3,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,6,0,9,3,15,5,32,3,28,7,103,96,241,192,1793,281,3028,165,1759,60,7615,0,0,0,0,0,0,0,3,0,9,0,3,8,31,6,47,3,33,4,140,8,8,12,37,9,75,3,47,3,207,4,4,28,39,13,52,3,27,3,171
404,0,0,3,20,11,33,4,29,7,113,23,60,28,431,68,1174,40,570,18,2411,19,52,21,318,61,702,48,283,21,1529,4,16,30,165,44,292,34,121,5,717,15,17,44,97,26,162,16,80,5,469,19,19,27,90,24,82,13,35,3,305,10,7,16,43,19,27,5,16,0,146,0,10,9,15,5,5,0,6,3,51,0,3,0,5,6,4,0,0,0,31,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,0,0,0,17,0,45,0,12,4,84,86,182,182,1197,286,2544,164,1170,65,5877,0,0,0,6,0,0,0,3,0,10,0,4,10,17,3,27,6,24,0,89,4,9,12,34,12,85,6,28,7,193,0,5,35,22,11,35,0,14,0,134
405,0,0,6,12,0,16,3,25,3,60,9,3,20,151,23,369,12,348,8,950,3,9,6,64,11,100,9,77,0,276,0,6,3,28,7,30,4,20,0,99,0,3,5,24,4,22,3,9,0,69,0,3,7,14,5,11,0,5,0,45,0,4,3,5,0,0,0,4,0,19,0,0,3,7,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,17,0,35,21,27,50,322,48,558,34,502,19,1573,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,6,0,21,0,0,10,12,3,14,3,18,0,54,4,0,19,16,0,10,0,6,3,53
