SA4_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
123,3,45,5,59,35,3,3,21,0,181,3,113,7,135,70,0,0,22,6,356,8,202,12,192,137,0,5,49,0,616,12,342,23,223,180,7,12,75,5,875,17,617,41,172,171,7,21,52,5,1105,16,767,25,162,71,8,16,25,3,1103,43,755,27,226,43,10,33,30,7,1173,63,819,23,173,11,3,37,14,3,1148,252,506,19,158,21,0,38,8,0,1010,42,103,0,10,3,0,0,0,0,157,3,42,0,27,10,0,0,3,0,87,461,4399,197,1643,800,40,182,334,38,8091,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,0,0,15,0,0,0,14,10,0,0,3,0,27,0,0,5,16,10,0,0,8,0,37,0,3,4,11,9,0,0,4,0,40,3,8,7,29,12,0,4,3,0,65,3,9,18,25,35,0,7,15,0,107,0,19,24,28,39,0,17,40,5,178
124,3,55,10,100,41,0,3,24,0,237,7,160,11,147,97,4,0,45,3,477,11,264,28,180,171,7,9,71,5,741,18,448,53,278,302,11,20,101,5,1226,20,828,63,331,308,23,25,43,10,1654,35,981,41,280,176,15,18,43,5,1591,50,1054,45,376,107,9,40,27,8,1714,97,1106,20,296,53,3,51,31,11,1663,389,747,17,269,60,0,42,8,14,1551,88,207,4,15,3,0,0,0,0,326,3,36,3,33,10,0,3,6,3,102,722,6004,312,2451,1394,75,222,437,72,11687,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,32,0,0,5,17,0,0,0,3,0,28,0,3,3,19,15,0,0,4,0,55,0,7,3,19,15,0,3,3,3,53,3,15,6,33,44,0,0,12,0,117,3,22,14,59,31,0,16,32,3,192,8,32,26,66,60,0,35,42,12,281
125,10,109,5,96,96,3,10,35,3,372,11,244,40,185,234,7,15,71,8,811,21,465,44,249,401,10,26,136,8,1356,46,775,131,477,790,24,65,254,19,2574,92,1909,190,516,1317,38,87,141,49,4339,115,2016,207,520,964,29,46,57,28,3983,212,2382,214,640,700,24,64,78,41,4359,301,2375,168,698,435,16,61,62,59,4172,1050,2694,210,829,468,27,69,29,52,5420,621,946,24,84,120,3,3,9,14,1832,13,107,9,42,61,0,4,7,8,254,2511,14229,1244,4514,5703,180,462,937,293,30073,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,11,0,0,0,17,3,0,4,0,0,29,0,3,0,13,8,0,0,3,0,26,0,4,3,23,12,0,0,4,0,50,0,3,12,20,21,0,0,0,0,60,0,11,20,23,29,0,3,14,0,105,9,32,37,29,59,0,21,46,0,231
126,4,41,0,17,25,3,6,7,0,106,9,61,12,62,34,3,11,30,0,220,9,134,13,65,78,3,6,31,3,344,9,190,25,99,90,4,57,39,10,528,16,420,32,129,151,13,87,18,3,878,28,425,63,95,89,5,133,14,8,859,36,465,26,94,64,12,62,6,4,771,69,548,30,70,28,0,9,4,6,775,237,471,18,60,46,0,8,3,3,845,77,109,0,5,14,0,0,0,0,217,4,28,0,7,12,0,3,0,3,59,504,2980,228,789,661,46,394,175,52,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,13,0,0,0,6,0,0,0,0,0,10,0,3,0,3,5,0,0,0,0,11,0,0,0,3,3,0,0,0,0,11,0,0,0,3,3,0,0,3,0,12,0,6,8,0,13,0,3,7,0,35,3,8,18,3,24,0,7,13,0,75
127,3,57,12,103,58,0,3,16,5,255,3,183,21,169,129,3,12,56,0,581,12,295,32,222,222,3,15,62,12,873,12,515,63,283,368,6,39,128,18,1435,30,1136,59,233,437,16,33,43,21,2001,41,1289,48,180,233,11,20,33,19,1864,59,1342,45,227,148,7,7,15,12,1873,108,1407,16,173,49,0,21,17,9,1800,328,949,27,216,57,0,26,4,10,1627,88,289,3,25,8,0,0,0,0,410,5,73,3,12,14,0,0,3,3,110,683,7671,345,1995,1790,63,190,421,108,13273,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,15,0,0,0,11,3,0,0,3,0,16,0,0,0,19,9,0,0,0,0,30,3,3,3,17,17,0,0,3,0,44,3,13,7,20,22,0,6,3,0,77,0,19,3,18,27,7,6,14,3,101,5,20,24,37,66,0,24,33,3,205
128,4,40,4,45,31,4,0,11,0,143,0,104,3,78,73,0,0,21,0,279,3,218,9,92,94,0,3,35,3,454,12,271,20,84,131,0,16,41,0,573,20,476,32,98,141,6,17,25,0,822,27,526,12,101,55,12,12,23,4,770,30,545,6,145,26,3,9,20,6,797,44,568,12,109,15,0,13,8,0,770,158,352,24,104,20,0,19,10,0,687,43,59,0,13,3,0,0,0,0,123,3,25,0,10,3,0,0,3,0,47,347,3276,119,976,634,29,101,224,20,5723,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,23,5,0,0,0,0,32,0,0,5,16,9,0,0,0,0,27,0,7,3,15,16,0,0,4,0,41,0,11,6,26,19,0,0,3,0,63,4,10,6,22,34,0,3,13,5,100,3,25,23,37,42,0,12,26,0,172
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,76,4,94,12,0,10,14,3,216,3,106,6,92,21,0,9,20,3,264,4,136,18,57,28,3,16,18,0,283,0,162,27,59,24,10,19,30,3,329,10,190,39,68,26,8,21,23,8,388,18,127,32,55,19,11,22,19,6,301,17,111,37,70,23,0,19,28,4,322,9,91,48,50,17,3,15,12,0,255,26,73,41,55,19,0,5,6,6,232,12,40,8,5,0,0,3,3,4,76,0,10,0,12,3,0,3,3,3,35,112,1262,267,773,232,31,164,184,50,3074,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,3,0,10,0,0,0,8,3,0,0,3,0,12,3,3,0,5,3,0,0,0,0,18,0,7,3,10,7,0,0,7,0,28,3,3,0,9,4,0,3,4,0,29,0,3,9,15,4,0,4,25,4,63,0,4,17,4,3,0,23,35,5,91
201,6,66,11,104,64,3,4,26,0,284,4,164,26,207,154,3,3,62,3,629,11,262,21,247,168,9,13,81,3,825,13,382,40,244,285,15,15,62,12,1071,37,715,46,231,254,12,16,28,5,1355,32,673,25,184,147,0,11,10,16,1102,66,575,17,178,95,4,11,6,11,966,54,374,10,136,64,0,8,3,4,658,188,221,6,122,66,3,8,0,4,623,40,120,0,11,7,0,0,0,3,184,3,34,7,13,15,0,0,7,4,82,460,3703,235,1814,1380,53,102,321,64,8127,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,17,0,0,0,25,0,0,0,20,0,48,0,0,3,13,3,0,0,11,0,35,4,7,8,27,14,0,0,8,0,67,8,11,13,40,25,0,0,14,0,109,5,12,16,42,31,0,3,14,0,124,4,22,14,24,41,0,22,15,3,140
202,4,59,10,57,62,3,7,19,0,221,8,174,14,184,100,3,8,57,3,556,14,274,16,180,147,4,18,61,0,718,25,431,41,252,200,5,18,39,3,1009,40,773,38,242,193,8,10,17,3,1317,51,771,40,259,102,3,16,11,9,1265,64,634,25,206,69,8,18,7,4,1031,81,456,10,159,25,5,9,3,8,746,183,228,8,122,29,3,13,3,4,589,38,84,3,6,4,0,3,0,0,148,3,31,3,19,11,0,3,0,4,72,522,4038,221,1820,989,35,110,234,41,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,8,3,3,0,8,7,0,0,11,0,34,0,0,0,11,7,0,0,12,0,28,0,3,3,21,12,0,0,9,0,51,0,18,8,32,20,3,0,17,0,104,3,14,3,40,22,0,7,9,0,102,6,22,10,19,27,0,8,23,3,126
203,8,113,15,150,85,3,6,36,0,425,18,278,25,241,191,11,7,71,3,846,18,422,40,252,228,20,22,79,0,1083,25,647,71,277,253,15,17,72,9,1388,53,1043,71,382,368,29,19,28,16,2001,62,1093,42,379,173,18,12,14,12,1793,89,1049,37,302,109,12,6,3,6,1617,125,684,16,207,73,7,9,6,6,1140,275,456,13,202,71,4,14,0,8,1049,83,184,0,5,6,0,0,3,3,288,6,50,4,20,16,4,3,7,3,113,772,6237,357,2588,1668,129,134,383,71,12335,0,0,0,3,0,0,0,0,0,3,0,0,0,16,14,0,0,16,0,50,0,9,0,35,8,0,0,37,0,87,0,6,0,43,10,0,3,23,0,86,4,11,11,62,18,0,0,31,0,136,3,13,16,98,42,0,0,25,3,205,3,30,16,71,52,0,8,28,0,208,3,35,17,59,50,0,17,27,5,209
204,6,71,15,96,36,0,0,22,0,249,7,170,28,138,103,0,0,81,0,527,9,250,35,177,93,8,6,70,3,653,20,377,40,202,155,3,20,29,4,862,39,680,40,199,155,5,26,36,7,1186,47,658,29,175,84,4,20,16,5,1034,62,542,16,207,51,3,8,9,11,911,85,376,9,205,24,4,8,5,7,707,212,156,8,178,22,0,9,3,7,589,36,43,0,9,8,0,0,0,0,98,5,33,0,12,4,0,0,3,4,61,535,3440,225,1750,787,34,103,308,48,7223,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,4,0,18,0,7,0,17,7,0,0,16,0,44,7,5,0,10,5,0,0,14,0,41,3,15,4,17,19,0,0,14,0,75,3,11,11,33,16,6,0,17,0,94,5,30,5,34,53,0,6,13,0,154,19,35,33,19,51,0,21,31,3,213
205,0,120,20,222,113,4,3,52,3,537,13,284,47,353,196,14,16,112,4,1039,16,387,58,335,260,9,12,111,6,1190,28,641,52,298,293,11,36,73,13,1441,59,1103,68,336,255,3,27,53,13,1914,69,1025,42,289,127,0,37,24,5,1616,110,840,40,252,81,4,26,9,5,1362,106,554,27,227,33,3,15,11,6,992,294,254,39,201,37,0,32,8,6,871,84,103,35,15,14,0,5,0,3,253,5,40,0,18,14,0,0,8,0,93,786,5530,466,2799,1522,63,210,508,81,11956,3,0,3,0,3,0,0,0,0,7,0,3,0,11,3,0,0,15,0,33,3,6,4,20,8,0,0,30,0,69,4,6,0,34,11,0,0,22,0,81,3,6,3,59,22,0,0,22,3,124,5,10,11,61,53,0,0,28,0,175,5,27,15,56,63,0,4,20,3,193,3,31,25,37,70,3,28,29,8,229
206,29,344,46,185,293,24,5,46,3,974,57,736,91,288,562,44,22,114,9,1929,104,1189,172,404,845,57,47,161,24,3013,192,2354,271,622,1690,101,111,100,61,5492,385,4570,399,1006,2204,109,170,79,120,9040,514,4968,290,1031,1798,69,161,41,109,8981,826,5181,266,1129,1493,68,232,28,139,9360,975,3602,175,1087,763,34,169,18,114,6938,2818,4368,216,1106,911,44,238,20,183,9908,1636,2244,46,88,236,13,24,10,66,4365,63,228,14,48,129,9,17,9,19,538,7630,30313,2054,7304,11247,601,1216,667,866,61900,0,0,0,0,3,0,0,0,0,10,0,5,0,17,8,0,0,4,0,40,3,13,0,26,16,5,3,32,0,100,3,16,13,30,17,3,3,28,3,110,4,18,11,43,32,4,12,39,0,170,20,36,15,88,62,0,11,31,3,267,15,74,21,128,114,4,9,46,4,420,26,112,36,142,158,0,29,41,6,559
207,4,132,16,94,64,0,0,22,0,336,16,263,31,196,137,11,3,26,0,671,14,374,38,221,171,4,8,33,7,869,26,665,56,235,264,10,24,30,3,1307,61,1315,68,277,327,29,27,8,9,2128,62,1304,41,270,231,5,41,5,9,1969,104,1174,27,288,178,4,66,0,7,1845,165,869,35,226,132,3,30,3,9,1475,433,617,22,214,136,0,22,6,9,1462,187,238,10,28,20,0,3,0,0,487,15,58,0,28,33,0,3,0,3,139,1094,7207,379,2251,1765,78,220,158,64,13219,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,13,0,29,0,0,0,3,3,0,0,29,0,47,0,8,0,12,3,0,0,22,0,49,0,8,3,21,14,3,0,15,0,67,4,12,15,36,28,0,3,17,0,115,4,18,9,38,39,0,0,13,0,129,5,39,26,23,48,0,6,12,3,166
208,6,104,16,113,33,0,0,18,0,290,7,218,26,165,98,0,4,24,0,553,14,301,26,197,139,11,10,32,3,718,20,505,42,240,187,5,19,30,3,1063,49,953,48,278,151,17,27,26,4,1544,51,948,20,236,76,5,35,10,0,1383,50,860,7,174,59,7,51,10,5,1221,68,617,3,166,34,0,20,3,8,915,155,299,8,121,10,0,9,3,0,607,44,85,0,4,3,0,0,0,0,142,6,47,3,23,22,0,0,0,0,101,479,5085,221,1859,843,55,175,178,32,8925,0,3,0,0,0,0,0,3,3,9,0,0,0,14,10,0,0,10,0,38,0,9,3,46,3,0,0,36,0,102,0,8,0,42,0,0,0,26,0,80,3,8,3,54,12,0,0,34,0,115,3,21,11,94,25,4,0,41,0,193,4,34,15,102,41,0,6,27,0,230,9,46,26,84,65,0,3,39,3,272
209,7,189,54,165,134,0,0,27,3,583,10,389,53,332,276,3,8,46,4,1126,11,596,108,323,358,7,28,65,5,1513,41,1145,119,443,408,19,36,46,5,2265,63,2151,115,509,331,11,50,34,8,3275,73,1993,73,377,151,8,30,7,12,2719,96,1746,34,337,73,3,41,3,11,2350,95,1158,22,243,46,0,32,3,10,1604,300,697,40,190,38,3,27,3,9,1309,107,444,4,6,0,0,0,0,0,557,11,106,12,39,31,0,7,5,0,212,819,10937,688,3223,1997,67,264,276,77,18344,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,31,0,43,0,5,3,20,7,3,0,78,3,118,0,7,3,24,9,0,0,46,0,93,3,9,9,30,20,0,5,44,0,118,11,16,8,59,37,0,4,52,0,186,6,40,16,85,69,0,4,15,0,236,11,73,30,80,86,0,27,39,7,347
210,3,49,10,139,36,3,0,10,0,252,8,124,17,189,57,3,4,15,0,427,3,159,25,164,90,3,6,18,7,473,17,299,25,206,108,9,12,16,8,705,32,623,30,244,136,6,9,18,4,1100,38,674,20,265,62,3,7,3,4,1075,39,553,27,250,65,0,15,9,6,962,49,460,16,242,16,0,7,0,5,799,171,187,18,169,23,3,6,0,0,571,40,30,3,23,3,0,0,0,0,99,3,30,0,22,11,0,0,0,3,72,418,3310,219,2062,645,38,74,98,38,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,29,0,6,0,21,0,0,3,24,0,60,0,3,0,33,3,0,0,16,3,62,0,12,4,26,12,0,3,13,0,73,4,19,5,33,21,0,4,9,3,106,4,30,15,57,23,3,4,13,0,146,4,37,25,71,37,4,22,15,3,219
211,8,129,26,170,79,4,0,21,0,430,8,276,40,283,131,4,3,32,3,784,20,418,45,240,198,4,3,44,3,970,24,698,55,291,241,8,33,37,11,1391,48,1214,53,308,204,4,19,32,18,1900,39,1214,17,304,110,0,12,20,7,1729,54,1006,18,286,82,3,10,9,6,1471,76,798,19,263,22,0,4,3,4,1184,282,384,12,163,39,3,17,0,0,897,61,124,0,15,0,0,0,0,0,202,10,48,0,33,17,0,0,3,7,117,658,6539,324,2626,1202,36,112,238,59,11788,0,0,0,3,0,0,0,0,0,5,0,0,0,23,8,0,0,29,0,65,0,3,0,32,9,3,0,73,0,127,0,10,0,34,9,4,0,43,0,110,4,11,8,58,30,0,0,45,0,166,11,22,9,81,53,3,3,55,0,237,3,41,9,68,64,0,3,11,0,208,20,56,33,59,91,7,3,20,4,287
212,11,221,33,271,130,4,10,41,4,705,22,500,62,482,249,8,7,69,5,1395,27,726,73,510,329,4,16,78,16,1775,43,1244,125,488,432,10,34,69,14,2445,78,2564,138,656,397,11,39,49,19,3961,94,2539,66,482,221,8,9,12,14,3434,120,2158,54,408,109,3,12,12,20,2890,146,1602,32,354,56,3,12,4,10,2216,456,748,31,307,70,0,26,0,8,1648,127,372,0,22,17,0,0,3,4,544,8,109,7,54,21,0,7,3,6,210,1140,13098,651,4347,2162,55,164,363,115,22093,0,0,0,0,0,0,0,3,0,8,0,5,3,5,16,0,0,41,0,67,0,4,3,16,3,0,0,77,0,110,0,8,0,29,7,0,0,38,3,88,3,3,8,48,18,0,0,42,0,127,19,37,14,110,36,0,5,46,0,271,8,64,28,130,51,0,15,23,3,322,15,100,45,93,100,0,28,28,3,414
213,10,149,38,209,94,10,8,45,4,558,17,306,39,425,185,15,4,43,3,1044,12,525,60,393,272,15,29,73,14,1392,24,1007,85,464,379,21,37,81,14,2105,73,2055,99,732,357,16,34,55,22,3448,70,2089,64,751,189,10,18,22,15,3224,111,1757,40,574,99,4,19,9,10,2628,151,1292,23,365,70,7,16,3,9,1935,387,718,22,279,47,0,16,3,7,1487,117,271,0,19,16,0,0,0,0,425,9,79,9,61,25,0,0,3,13,197,998,10455,522,4522,1828,95,186,380,116,19102,0,3,3,0,3,0,0,0,0,10,0,5,6,10,7,0,0,7,0,41,3,7,0,24,16,0,0,82,0,131,0,12,0,31,5,0,3,53,0,109,3,15,3,62,41,0,3,40,0,165,9,43,22,118,61,0,8,52,0,313,4,60,16,101,79,4,8,27,6,302,9,100,32,96,134,5,13,44,4,442
214,8,84,15,94,42,0,3,8,0,256,0,226,17,223,95,3,4,31,3,605,7,335,28,198,169,3,8,26,0,772,11,527,39,222,197,11,19,26,3,1053,38,946,39,251,179,12,10,25,3,1492,43,978,23,235,103,7,9,5,4,1406,44,907,21,199,69,0,15,6,6,1259,57,635,18,176,16,0,3,3,3,912,183,333,9,141,19,0,14,4,0,695,63,137,4,4,3,0,0,0,3,215,3,60,3,22,9,0,0,3,4,103,461,5293,217,1875,924,46,81,151,31,9077,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,8,0,20,0,0,5,6,0,0,0,28,0,49,0,0,3,10,7,3,0,10,0,37,0,4,0,17,9,0,0,28,0,60,8,11,4,42,31,3,0,43,0,143,8,18,13,73,41,3,0,8,0,161,4,39,15,52,58,7,7,9,6,192
215,4,56,11,98,72,4,0,35,3,287,9,143,30,217,98,0,7,68,3,580,10,205,27,207,111,0,7,78,4,655,17,328,59,272,167,0,21,57,3,930,36,655,37,321,156,3,31,40,8,1290,37,578,45,254,74,7,22,24,13,1051,63,496,14,248,51,0,14,9,8,900,71,397,12,178,22,0,0,5,3,683,168,144,8,145,11,0,3,3,3,480,39,16,0,19,5,0,0,0,3,76,0,30,3,30,12,0,0,6,0,81,455,3129,263,2120,828,20,121,425,51,7413,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,7,0,14,0,3,0,11,4,0,0,11,0,36,0,4,3,23,6,0,0,20,0,49,4,3,8,15,18,0,3,18,0,73,0,10,11,52,31,0,0,15,0,123,3,3,9,48,37,0,12,19,7,142,10,24,24,27,49,0,50,42,0,235
216,4,47,7,57,38,0,3,22,0,173,3,115,28,108,74,3,4,32,6,372,8,193,28,136,94,3,6,47,7,526,11,291,30,147,143,3,27,37,3,694,25,561,44,149,137,3,28,31,4,990,34,569,38,141,79,0,36,15,4,923,61,434,22,142,69,3,16,9,4,753,63,316,20,106,11,0,6,4,0,526,164,163,9,91,28,0,3,3,3,466,44,66,0,7,5,0,0,0,0,134,0,29,0,13,12,0,4,3,0,56,425,2863,238,1174,739,24,139,218,33,5846,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,3,0,15,0,3,0,10,8,0,0,13,0,29,0,3,0,14,4,0,0,10,0,34,3,5,0,5,12,0,0,15,0,38,7,6,9,32,17,0,0,3,0,70,3,12,3,33,26,0,0,7,0,73,0,21,14,20,31,0,7,15,3,109
217,3,37,11,78,36,3,3,26,0,201,8,130,28,158,74,4,5,65,4,470,13,172,23,119,103,6,11,66,0,507,15,345,48,142,100,5,9,36,3,697,42,516,35,143,99,0,15,12,4,861,40,464,15,141,45,3,4,7,4,718,58,415,4,100,22,3,3,3,5,619,49,270,12,113,9,0,0,0,0,462,105,110,3,101,11,0,0,0,5,332,24,40,3,9,3,0,0,0,0,83,5,25,3,9,5,0,0,3,3,50,348,2623,189,1212,567,27,51,259,28,5302,3,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,10,0,22,0,0,0,23,5,0,0,14,0,40,0,3,0,27,12,0,0,14,0,57,0,7,0,32,28,0,3,18,0,85,4,15,3,53,29,0,0,15,0,122,6,17,8,46,31,0,12,10,0,135,13,27,18,39,44,0,46,43,3,229
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,21,4,34,4,0,0,5,0,75,0,42,11,50,7,4,0,11,0,126,0,44,18,55,8,0,4,10,4,139,4,52,19,84,19,3,9,24,10,223,8,71,16,101,17,0,18,6,3,240,7,60,18,82,11,0,9,6,3,188,10,60,13,78,11,0,9,0,4,189,17,29,8,45,7,0,5,4,5,119,17,36,10,59,3,0,15,0,0,142,10,16,3,12,3,0,3,0,0,38,0,3,0,10,0,0,0,0,0,19,75,489,119,659,96,11,71,84,29,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,36,3,55,0,0,0,24,3,0,0,65,0,95,0,3,0,70,0,0,0,43,0,120,0,3,6,113,4,0,0,38,0,167,3,8,5,217,5,0,0,60,0,290,0,9,6,196,4,3,3,29,0,249,0,10,6,156,8,0,3,21,0,204
301,9,35,5,97,15,3,0,27,0,188,10,80,10,176,43,6,0,41,0,361,12,145,9,166,75,0,0,63,0,473,8,219,22,123,94,4,10,64,0,545,31,428,23,162,134,11,3,25,8,830,23,430,23,151,72,0,12,12,0,710,32,662,12,143,31,0,3,10,0,901,51,390,6,111,17,0,10,8,6,589,128,257,21,94,13,0,5,6,6,540,25,74,0,8,0,0,0,3,0,117,6,30,3,18,8,0,3,3,0,71,334,2802,138,1357,531,32,47,316,24,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,3,0,17,3,4,0,0,19,0,0,3,0,32,3,5,8,0,25,0,4,11,0,64,6,14,16,5,34,3,13,39,0,128
