SA4_CODE_2016,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_Inad_des_M,Inad_des_Inad_des_F,Inad_des_Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
206,294,3630,2046,5669,3186,1256,4444,663,256,914,17741,6785,24523,435,352,786,2107,2340,4451,2069,1443,3507,1684,1353,3030,175,175,351,10712,4760,15469,2258,842,3107,233,381,607,19678,11641,31316,839,559,1397,18969,16189,35159,8106,8610,16715,10061,7161,17227,37979,32524,70502,36,58,89,1235,740,1973,6189,6144,12332,7452,6939,14388,491,337,828,41585,40509,82093,23876,7729,31611,65957,48568,114527,27,55,80,8195,10360,18556,4387,3765,8148,12608,14173,26782,104,125,228,14260,19620,33877,1893,760,2648,9406,4782,14191,25654,25287,50941,749,1235,1988,3664,9850,13515,10237,13088,23327,2078,3444,5525,16730,27616,44347,317,852,1168,6991,21764,28751,6025,14539,20558,1529,4178,5705,2072,8127,10200,16925,49465,66384,233,220,452,1093,1506,2601,2179,2189,4369,4263,3112,7372,4800,2765,7570,12569,9795,22357,24,15,30,3376,647,4017,5454,9070,14527,9,229,243,8855,9963,18819,10278,7479,17752,4552,3656,8209,358957,327510,686467
207,23,361,151,516,636,426,1062,99,43,140,2242,896,3135,31,18,48,191,291,481,224,193,413,35,30,71,3,3,11,698,435,1134,242,109,350,39,126,166,1474,1194,2669,75,63,133,723,866,1596,445,377,817,1228,982,2211,2469,2287,4759,15,15,31,139,86,223,1581,1723,3304,1731,1821,3556,44,36,79,5782,5983,11765,2985,1029,4018,8814,7046,15858,7,6,11,1293,2041,3332,1015,736,1748,2307,2785,5094,9,11,15,1716,2546,4260,37,12,48,954,522,1481,2717,3086,5800,121,315,437,2845,8033,10883,2611,3621,6232,733,1449,2182,6312,13420,19735,82,288,375,1343,4753,6092,2237,5898,8136,1131,3584,4717,913,3776,4684,5703,18298,23999,18,18,38,59,63,120,194,219,413,699,750,1450,78,39,119,1048,1089,2134,0,4,3,1281,280,1562,1403,3001,4406,7,117,125,2693,3400,6094,2320,1806,4121,895,745,1634,65113,77211,142323
208,37,492,223,710,233,64,297,401,144,539,3041,1027,4071,35,24,59,119,162,283,275,205,486,145,119,262,7,8,18,293,115,411,96,33,129,13,54,63,986,719,1709,82,54,136,487,632,1121,337,354,685,975,660,1640,1885,1702,3584,3,13,17,207,129,338,1192,1498,2694,1407,1636,3043,50,34,85,4488,4692,9175,1648,550,2201,6182,5278,11466,3,10,19,888,1599,2494,1249,744,1992,2144,2352,4503,11,4,9,1156,2212,3369,37,11,48,967,336,1301,2173,2557,4733,87,183,276,2483,8085,10572,958,1246,2204,777,1267,2050,4309,10789,15100,63,303,366,1246,5069,6314,1698,5505,7208,866,3330,4196,760,3779,4534,4632,17985,22619,41,32,68,57,45,105,275,307,578,1165,990,2148,50,35,83,1584,1403,2988,5,5,7,2137,426,2567,1092,2717,3811,3,163,167,3243,3308,6546,3901,2390,6290,1044,773,1816,74571,78002,152571
209,102,698,284,985,155,48,200,342,137,483,3824,884,4714,22,8,34,66,93,160,172,104,272,24,19,38,0,4,3,246,107,356,76,27,99,42,158,204,648,522,1171,26,39,67,465,709,1177,89,140,228,407,286,688,993,1171,2157,3,3,4,168,81,247,688,884,1576,861,970,1827,27,24,53,2687,2992,5674,822,256,1075,3531,3264,6800,8,6,9,571,1154,1719,1293,845,2143,1871,2004,3872,6,3,16,1827,2779,4608,627,161,794,1339,608,1947,3803,3552,7360,93,200,291,2228,8270,10497,1910,2810,4720,529,1052,1583,4760,12328,17090,65,230,295,2169,8370,10542,1802,5390,7195,542,2722,3265,796,4301,5097,5370,21017,26388,14,19,27,62,27,90,221,218,438,671,715,1386,44,57,97,1006,1028,2041,3,0,3,2109,385,2488,724,2100,2826,0,32,35,2838,2515,5353,3440,1817,5254,1145,777,1925,68703,74502,143201
210,33,1358,446,1807,3459,1759,5225,1206,316,1520,15633,6298,21929,16,13,31,73,96,170,109,84,188,30,17,42,3,0,3,364,151,516,35,17,51,12,31,45,642,408,1048,18,12,26,321,480,803,219,353,572,215,181,396,775,1029,1803,0,3,6,469,301,764,417,523,941,888,829,1711,17,6,18,1605,1501,3109,501,146,646,2120,1654,3774,3,5,4,941,1175,2116,1167,748,1914,2113,1924,4038,23,21,43,1379,1789,3170,74,17,94,2211,903,3109,3684,2735,6414,51,142,193,2004,6932,8932,212,280,490,443,716,1156,2716,8067,10783,30,105,135,150,518,670,887,2349,3236,408,1928,2333,450,3019,3465,1920,7910,9838,10,14,23,48,29,78,97,95,192,523,425,953,48,67,114,728,625,1350,4,0,3,2681,405,3082,865,1340,2207,0,14,13,3549,1760,5310,4232,1833,6060,1257,849,2109,81837,56593,138428
211,76,829,332,1161,168,101,264,435,215,655,3708,1168,4875,25,7,33,110,145,257,257,229,483,142,98,242,0,0,0,420,134,556,88,39,128,23,141,163,1068,787,1856,25,25,46,535,895,1430,194,254,444,512,438,951,1264,1605,2869,14,13,28,266,158,427,786,1153,1942,1067,1332,2396,50,23,77,3569,3910,7482,1583,508,2093,5205,4441,9649,0,8,7,729,1326,2051,1837,1095,2936,2569,2425,4994,14,11,22,1262,2338,3601,46,22,65,1366,512,1873,2686,2878,5564,75,214,289,2574,8982,11561,302,452,757,617,1180,1795,3573,10823,14400,55,219,277,831,4152,4981,1488,4731,6215,790,4224,5009,731,4181,4916,3895,17500,21393,30,34,66,182,161,336,198,231,429,901,1015,1919,90,56,142,1397,1494,2898,5,0,7,3331,707,4039,1124,2699,3823,3,29,29,4468,3433,7898,4927,2785,7715,1237,913,2147,87992,85170,173162
212,199,2644,1005,3649,699,210,906,1763,633,2395,12057,3281,15343,54,24,82,248,235,486,211,140,350,66,11,77,5,3,7,1322,379,1703,223,98,318,54,161,216,2183,1053,3229,66,67,133,1038,1359,2400,629,1130,1760,829,666,1491,2557,3221,5779,10,16,20,861,275,1137,1469,1653,3122,2340,1942,4274,67,31,96,6352,5946,12300,2428,777,3207,8847,6749,15600,6,19,25,2108,2612,4726,2443,1810,4253,4564,4436,8998,14,11,22,2118,3906,6028,104,38,143,2620,966,3590,4852,4924,9779,198,298,500,4019,13836,17853,3741,4688,8432,841,1850,2686,8804,20677,29476,127,504,630,2249,8613,10861,2780,7226,10005,913,4924,5842,1170,7014,8182,7243,28279,35525,41,34,78,102,84,185,197,163,366,1447,1292,2745,146,126,267,1937,1696,3636,17,3,19,5299,955,6258,1714,3480,5192,0,23,23,7031,4466,11495,9346,4459,13812,2561,1738,4302,163386,135786,299165
213,102,1648,624,2269,1630,523,2152,3864,1291,5158,17601,4175,21780,24,14,42,102,95,191,225,238,463,51,36,96,0,0,0,360,129,484,96,46,141,64,104,173,919,658,1582,34,30,66,593,781,1374,125,164,286,454,430,882,1206,1399,2607,10,10,17,741,219,961,1012,1226,2241,1762,1457,3220,25,17,36,3040,3202,6236,877,289,1171,3937,3506,7441,4,8,17,1511,1636,3147,1650,1156,2809,3163,2807,5971,13,5,25,1927,3582,5509,764,310,1077,2969,1270,4242,5678,5174,10857,164,291,450,3420,12473,15895,1197,1745,2942,822,1582,2404,5603,16096,21696,56,283,343,1398,5545,6944,1761,4919,6678,626,3127,3753,1116,7197,8306,4960,21062,26022,23,20,38,171,183,353,225,230,452,853,910,1765,76,129,205,1351,1461,2815,11,3,15,3573,546,4123,1149,2648,3793,0,47,45,4732,3236,7972,6175,2822,8992,2051,1396,3448,119030,99425,218458
214,45,344,264,607,90,41,125,123,45,170,1475,590,2065,5,12,12,50,78,129,106,99,210,10,8,20,4,3,5,134,96,232,39,14,57,12,37,44,363,344,702,18,21,39,172,432,604,88,124,213,279,229,509,554,804,1360,0,4,5,126,92,215,553,897,1457,682,993,1675,14,9,25,1687,2235,3927,416,139,558,2119,2386,4509,3,7,12,343,932,1276,986,680,1666,1333,1619,2950,5,7,10,664,1424,2089,1252,372,1619,795,328,1120,2715,2124,4846,56,102,162,1465,5050,6511,261,490,760,296,595,888,2084,6234,8321,31,194,227,914,4291,5206,1010,3205,4214,445,2661,3110,357,2317,2680,2756,12679,15437,22,11,36,82,85,169,127,146,278,830,756,1588,29,33,55,1092,1032,2123,0,0,0,1389,285,1678,450,1660,2103,0,22,20,1839,1964,3809,1998,1316,3320,656,522,1174,43005,49390,92394
215,4,237,169,415,113,36,147,190,20,211,1846,475,2317,8,4,13,85,97,179,16,22,42,38,28,66,0,0,0,79,31,108,14,3,14,4,36,40,243,215,461,0,8,9,174,389,563,47,95,139,100,112,212,320,599,923,0,4,4,66,34,103,161,250,412,230,287,515,4,3,10,702,1046,1748,76,20,95,780,1068,1849,0,3,8,219,461,681,495,562,1052,711,1027,1743,4,3,6,1158,1367,2530,9,0,8,801,353,1154,1977,1726,3695,30,70,96,965,3183,4147,158,271,428,90,193,283,1240,3715,4957,26,155,184,542,3004,3548,488,1536,2025,181,1223,1407,406,1491,1900,1643,7419,9064,3,7,11,115,42,155,24,24,48,207,208,412,12,20,35,352,295,653,3,3,3,1091,153,1242,239,724,961,3,5,5,1333,886,2217,1095,581,1672,496,346,844,31650,29745,61396
216,22,145,131,283,46,26,67,161,50,203,1584,439,2022,0,0,3,41,64,101,25,23,51,32,28,52,0,0,0,58,24,87,34,25,64,8,44,51,195,208,406,6,8,15,139,309,447,43,59,105,98,130,228,289,502,796,4,3,7,87,44,135,154,266,418,240,318,558,6,3,6,749,1050,1794,122,21,143,873,1069,1947,0,3,3,146,350,498,332,406,734,480,763,1241,0,0,6,604,937,1540,5,0,4,418,158,572,1026,1096,2119,25,42,67,824,2670,3491,151,264,413,105,187,298,1101,3167,4270,20,136,151,476,2516,2989,433,1313,1742,165,1348,1516,245,1388,1633,1338,6693,8034,4,6,15,37,36,78,19,23,41,154,166,317,8,14,21,226,237,467,5,0,5,1002,197,1198,279,761,1041,0,8,8,1282,970,2245,1007,512,1515,469,364,828,27441,26368,53808
217,25,156,136,294,115,35,150,78,19,99,1653,409,2058,3,0,6,49,74,125,19,13,33,36,16,54,0,0,0,61,39,102,12,10,22,4,51,58,183,204,389,3,3,11,139,294,435,37,62,93,88,77,163,266,441,702,0,0,0,51,24,79,136,232,366,186,255,450,7,0,11,706,905,1609,85,21,110,795,925,1725,7,3,13,175,342,525,318,322,636,498,670,1171,4,3,9,906,1228,2134,6,0,6,383,155,544,1298,1386,2692,23,52,81,829,2434,3265,205,363,564,87,218,305,1152,3069,4222,28,127,156,461,2607,3069,413,1324,1740,182,1201,1389,227,1095,1322,1315,6347,7668,3,0,5,61,43,103,35,39,68,194,212,400,7,21,26,297,308,606,0,0,0,732,138,871,225,630,857,0,0,4,962,771,1738,899,450,1347,399,319,721,27507,25822,53330
297,0,0,0,0,3,0,3,0,0,0,17,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,12,0,12,0,4,4,144,12,157
299,68,904,173,1077,602,50,652,152,31,184,6246,664,6910,46,12,62,52,49,107,279,75,356,115,20,134,0,0,0,798,46,839,129,16,145,3,22,30,1424,249,1668,8,11,19,176,203,383,111,75,184,115,63,171,409,350,759,0,4,4,141,29,167,272,163,434,412,195,603,29,13,36,2003,1968,3968,720,116,838,2750,2098,4844,0,5,5,1008,928,1934,6135,4216,10354,7143,5153,12291,12,4,13,577,1398,1976,102,19,113,1139,221,1357,1824,1643,3462,95,115,217,588,1207,1798,233,233,466,828,985,1814,1747,2546,4290,68,210,273,163,431,600,662,1679,2337,246,1134,1375,545,2536,3087,1685,5984,7669,46,19,69,29,23,54,518,312,828,602,239,834,76,52,126,1268,646,1912,3,0,3,1932,65,2000,764,1219,1982,9,141,145,2702,1425,4129,3454,1241,4693,1314,840,2149,90529,28505,119032
301,37,393,167,558,1083,229,1312,804,247,1043,4855,1145,5996,17,3,20,235,130,363,48,41,83,10,9,16,0,0,0,225,89,314,32,12,48,12,35,50,577,320,896,13,19,30,127,332,462,141,213,351,292,212,498,563,774,1343,8,0,13,244,126,366,482,702,1188,737,831,1565,12,4,17,1596,1699,3293,548,200,747,2159,1901,4058,4,5,3,455,706,1163,820,754,1570,1276,1467,2745,7,7,11,650,876,1524,14,7,18,880,345,1222,1552,1232,2776,63,104,164,1039,4265,5296,148,162,310,181,410,591,1429,4938,6366,20,101,127,299,1354,1647,886,2444,3329,289,1786,2077,360,2231,2590,1853,7918,9772,5,11,14,50,22,72,54,62,120,352,398,754,20,14,31,486,508,990,3,3,4,1328,297,1620,499,1280,1775,0,19,19,1821,1595,3418,2064,1108,3170,524,387,911,42623,37924,80553
302,153,1342,604,1938,2399,1072,3468,488,203,692,10569,4580,15149,16,3,22,55,73,123,85,83,168,52,7,56,23,16,37,398,107,510,77,25,100,17,44,66,727,356,1080,24,20,44,273,392,669,153,185,335,268,211,480,711,808,1526,4,7,13,601,265,865,560,654,1211,1166,921,2095,16,3,24,2019,1820,3841,540,194,732,2581,2012,4597,4,3,6,709,802,1509,1009,733,1745,1717,1545,3263,10,7,17,1725,1987,3714,123,23,144,1514,817,2332,3372,2836,6210,59,95,158,1159,3942,5104,491,667,1156,218,385,600,1924,5095,7020,44,154,194,1367,4101,5466,951,2567,3519,418,1853,2276,564,2645,3207,3340,11321,14662,10,15,25,33,10,46,138,116,258,388,371,763,65,39,110,644,551,1192,0,5,4,1593,269,1866,750,1575,2327,0,24,24,2346,1873,4222,2427,1150,3578,636,490,1124,61994,50512,112509
303,21,999,402,1396,1061,324,1384,1831,413,2247,9161,2061,11220,19,11,29,74,85,152,156,118,272,65,65,129,3,3,9,605,223,831,126,42,166,38,115,150,1082,666,1746,36,38,79,524,827,1350,449,678,1130,542,435,975,1548,1981,3533,3,5,13,448,134,580,1146,1284,2430,1599,1427,3022,24,22,47,3467,3545,7013,1271,413,1681,4767,3970,8742,0,5,5,998,1424,2418,1152,874,2029,2152,2307,4454,6,14,16,1642,2453,4101,28,13,36,1432,562,1994,3104,3044,6152,144,234,373,2048,7571,9617,1962,2529,4492,481,793,1278,4635,11134,15767,73,248,325,2763,7906,10669,1628,4357,5983,650,2659,3303,1062,4405,5469,6175,19569,25748,16,15,29,38,24,58,135,114,250,688,649,1337,258,231,493,1134,1036,2171,8,0,9,2736,496,3229,1348,2724,4078,3,41,46,4091,3265,7360,3845,1860,5706,1007,737,1749,81440,74277,155714
304,10,79,55,143,99,15,110,45,28,65,823,224,1051,12,7,19,39,66,109,112,79,185,271,191,461,0,4,4,70,36,110,32,14,50,13,33,41,550,437,983,12,11,26,170,294,459,58,75,135,212,171,381,450,560,1007,0,3,3,35,36,69,402,504,910,441,539,978,11,9,14,1678,1710,3393,543,201,746,2235,1923,4156,3,3,8,212,396,602,526,350,871,737,754,1482,4,3,5,202,253,456,4387,815,5199,481,166,649,5076,1238,6319,49,104,154,1223,4395,5621,3434,3878,7318,242,521,769,4953,8907,13858,20,54,73,35,173,204,855,2489,3344,399,1615,2009,220,1397,1612,1526,5722,7246,5,0,6,78,80,155,85,111,194,222,249,478,9,8,15,400,444,842,0,0,3,539,93,635,510,1180,1691,3,44,44,1054,1322,2369,781,578,1366,294,235,532,28308,31339,59640
305,214,643,518,1164,761,505,1268,304,115,416,7934,4106,12041,92,64,154,572,633,1206,394,267,661,319,311,631,14,14,25,2496,1331,3829,757,321,1083,96,269,366,4741,3212,7948,196,175,373,3838,3932,7771,3703,4876,8584,3151,2806,5955,10887,11792,22681,12,24,36,347,206,550,3578,3795,7371,3938,4016,7951,195,93,284,19379,18255,37638,8645,3064,11704,28216,21410,49623,9,24,31,3461,5088,8550,1536,1710,3245,5008,6817,11828,76,95,167,12414,17187,29601,280,165,442,4024,2601,6623,16790,20045,36832,286,498,786,2643,6626,9272,3969,6046,10018,830,1446,2276,7725,14612,22339,156,423,579,5140,15188,20326,3174,8012,11190,603,1874,2476,1057,4002,5058,10136,29502,39632,70,65,139,334,426,765,778,913,1682,1250,996,2246,1236,816,2054,3665,3226,6890,8,7,11,1500,306,1804,2295,4405,6698,3,133,138,3805,4855,8657,3865,2825,6687,1676,1281,2955,154104,157955,312065
306,905,321,221,538,594,221,814,88,30,116,3989,1625,5617,18,4,21,58,85,143,67,48,114,55,46,101,4,0,7,189,71,261,27,15,44,4,38,43,419,315,733,17,12,29,205,582,782,64,96,159,169,272,442,458,963,1415,3,8,10,284,196,478,502,903,1400,785,1105,1893,4,5,14,1652,2213,3871,279,73,354,1941,2298,4232,0,6,11,811,1227,2043,877,802,1686,1693,2041,3736,21,21,43,2220,2506,4729,628,167,788,1198,503,1695,4065,3186,7255,80,149,233,1472,5531,7004,396,653,1046,268,482,754,2215,6816,9033,46,178,230,1176,4083,5262,969,2791,3766,275,1519,1794,536,2322,2857,3001,10906,13898,20,19,43,235,227,461,94,107,204,468,340,805,177,170,344,995,863,1858,0,3,5,1604,364,1966,567,1602,2167,3,11,8,2178,1972,4156,1767,1024,2790,680,566,1250,48238,51057,99301
307,63,141,167,309,53,20,76,136,42,178,1953,595,2549,0,3,3,40,68,116,12,13,23,3,0,3,0,0,0,42,22,60,10,3,12,3,22,25,107,130,239,4,10,13,109,298,400,27,35,57,38,47,89,175,385,562,3,0,3,80,48,131,158,239,391,241,287,526,3,0,3,522,908,1432,125,27,145,650,939,1582,0,3,3,108,258,362,261,409,669,362,665,1032,0,7,10,1236,895,2137,505,80,589,403,149,548,2153,1129,3280,17,43,59,730,3168,3895,66,68,138,82,194,279,893,3473,4372,11,81,91,223,1271,1497,276,864,1138,135,1139,1272,112,813,925,747,4172,4920,3,0,3,51,29,81,14,14,32,86,111,195,3,4,12,156,162,313,0,0,0,927,218,1145,179,521,699,0,9,9,1107,748,1857,1156,568,1728,402,311,712,31680,24267,55949
308,69,230,252,481,820,254,1076,70,27,91,4281,1366,5645,8,6,13,53,72,120,38,25,65,47,53,98,3,0,3,116,51,170,9,7,22,0,29,28,281,236,521,4,13,16,149,504,658,54,94,154,128,170,300,344,778,1123,5,7,16,356,195,546,268,627,897,633,827,1465,11,12,16,1970,1667,3638,189,60,250,2169,1739,3903,0,13,11,485,646,1133,576,756,1328,1061,1416,2472,5,3,6,1825,1982,3807,59,18,78,984,511,1498,2873,2516,5392,36,118,157,1207,5643,6850,480,831,1303,152,308,456,1869,6901,8769,21,114,132,668,2711,3375,648,2100,2741,187,1448,1634,353,2027,2377,1868,8400,10267,3,0,7,90,60,150,22,40,61,203,255,457,11,25,35,332,383,711,3,0,6,1694,395,2090,439,1345,1786,0,12,14,2137,1759,3893,1629,852,2477,565,429,996,52001,44565,96570
309,278,810,398,1208,618,235,855,504,194,692,6057,2102,8160,54,40,97,147,225,375,652,423,1072,431,496,926,15,11,24,594,322,914,196,85,276,14,92,105,2102,1685,3783,139,149,286,799,1442,2236,305,435,733,1225,1240,2464,2460,3263,5724,20,27,51,657,329,983,2816,3625,6442,3494,3986,7478,56,38,91,5596,6546,12144,1574,617,2184,7223,7191,14415,3,20,26,1944,3677,5622,2161,1837,3995,4107,5534,9642,14,21,32,2677,2940,5626,328,110,439,2166,824,2987,5194,3891,9088,212,369,580,3097,10553,13644,1724,2822,4546,775,1406,2187,5807,15153,20956,73,324,402,2462,7862,10328,2464,6618,9077,766,4436,5202,940,4879,5821,6701,24123,30826,62,82,142,212,202,412,338,354,691,2584,2412,4997,811,720,1533,4007,3770,7777,5,8,16,3164,685,3843,1453,4067,5516,3,41,40,4620,4800,9416,5779,3534,9313,1507,1266,2777,117454,121810,239261
310,15,429,213,649,199,66,265,347,130,479,4549,1155,5705,7,3,11,41,48,94,93,83,176,24,21,43,0,3,6,101,42,145,36,11,42,20,40,55,318,248,570,13,23,39,273,685,962,55,82,135,228,292,525,570,1084,1654,5,3,10,342,126,470,414,772,1184,763,903,1658,7,6,16,1653,1603,3256,436,131,572,2100,1741,3839,0,5,8,486,724,1211,851,706,1558,1339,1435,2775,6,9,16,1453,1847,3303,2452,662,3117,2160,1246,3405,6072,3769,9835,62,106,171,1770,6883,8645,315,524,844,212,449,661,2353,7957,10316,31,150,179,859,2698,3556,915,2377,3296,260,1813,2071,710,3428,4140,2783,10463,13247,3,7,8,53,45,94,54,75,128,331,300,624,20,23,38,455,445,892,3,0,3,1494,277,1769,589,1581,2167,0,6,6,2080,1862,3949,2730,1099,3832,860,565,1426,57743,50160,107904
311,24,673,339,1017,285,57,342,289,105,397,3367,1025,4389,14,6,24,37,61,94,51,62,107,43,33,82,3,0,3,194,86,275,40,25,66,10,49,54,388,315,701,9,18,29,217,448,671,97,149,249,270,256,528,600,873,1470,8,4,12,414,157,574,540,966,1509,966,1131,2102,14,3,23,1459,1824,3281,483,179,660,1958,2007,3962,3,8,12,670,959,1634,838,767,1605,1510,1735,3249,3,4,10,1175,1746,2924,24,5,35,998,482,1482,2202,2246,4448,101,160,267,1637,6532,8172,251,537,781,220,414,635,2208,7648,9854,17,130,152,672,2347,3016,784,2252,3039,329,1980,2312,643,3603,4255,2445,10322,12770,8,9,20,32,21,56,81,67,150,347,444,790,14,30,40,480,570,1053,7,0,7,1743,367,2106,518,1368,1891,0,10,10,2267,1749,4012,2511,1274,3787,763,501,1260,46683,47566,94250
