SA4_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,5,0,0,0,0,8,0,4,0,3,10,0,0,0,0,16,0,3,0,3,3,4,0,0,3,18,0,4,0,7,7,3,0,0,0,29,0,0,0,3,22,0,0,0,0,25,0,6,0,3,28,0,0,0,0,41,0,10,0,0,18,0,0,0,3,32,0,11,0,0,7,0,0,0,0,20,3,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,49,3,21,116,15,3,4,9,227,4,3,0,3,0,0,0,3,0,15,0,6,0,12,3,0,0,0,0,17,0,10,0,26,3,0,0,6,0,43,0,9,3,24,4,0,0,20,3,68
503,3,8,0,0,9,0,3,0,0,20,0,25,0,14,16,0,0,0,13,68,3,54,4,22,29,0,0,6,4,123,3,41,7,22,41,3,0,4,0,122,3,54,7,11,46,4,4,0,7,142,3,109,8,18,129,12,3,9,0,296,9,105,6,14,170,8,5,11,3,339,16,156,16,21,330,14,14,5,14,581,55,281,47,41,722,11,15,8,25,1214,78,470,70,41,737,5,10,3,41,1456,131,535,76,84,418,8,3,3,35,1291,133,374,49,62,178,3,0,0,19,812,380,621,26,154,228,3,0,0,32,1442,126,257,5,21,23,0,0,0,12,442,3,21,0,3,23,0,0,0,4,55,943,3109,332,536,3094,66,73,53,199,8403,0,29,3,4,14,0,0,9,0,59,7,91,10,38,33,0,3,14,0,196,11,133,18,60,88,5,0,31,0,350,9,166,18,70,95,4,0,45,3,408
504,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,0,0,0,0,10,0,9,0,0,5,4,3,0,0,20,0,3,0,0,8,3,0,0,0,20,0,7,0,5,6,4,0,0,0,24,0,8,0,10,21,9,0,3,0,45,4,6,4,11,30,3,0,3,6,58,11,12,3,12,58,10,3,0,0,108,12,28,14,11,86,3,3,0,4,159,13,28,16,23,54,4,0,0,3,137,15,51,19,11,21,0,0,0,3,121,17,31,7,9,10,0,0,0,0,74,22,62,10,9,6,0,0,0,0,111,3,19,3,0,0,0,0,0,0,29,3,3,0,3,3,0,0,0,0,12,104,265,78,102,303,33,16,12,26,940,0,7,0,7,4,0,0,0,0,17,3,12,3,19,4,0,0,7,0,43,3,22,5,46,7,0,0,29,0,114,7,44,9,59,7,0,0,43,0,157
505,0,11,0,0,7,0,0,0,0,15,0,18,3,4,21,3,0,0,0,42,0,13,0,9,32,0,0,0,0,64,0,15,0,5,26,6,0,3,0,58,5,24,0,10,56,6,0,3,0,104,0,47,6,14,95,7,0,3,0,176,3,61,5,9,120,10,4,10,4,225,3,65,14,10,134,16,6,0,6,257,19,123,18,18,315,15,7,3,6,520,35,150,34,15,270,7,3,0,16,532,53,170,15,9,101,3,0,0,10,363,55,191,14,3,41,0,0,0,11,317,140,285,13,3,51,0,0,0,5,498,55,57,0,0,8,0,0,0,0,116,0,7,3,0,6,0,0,0,4,19,365,1240,130,109,1281,61,26,28,67,3308,0,0,0,7,4,0,0,3,0,23,7,19,9,44,10,0,0,18,0,105,4,48,8,102,23,8,0,41,0,239,6,74,8,139,28,3,0,67,0,336
506,0,3,3,0,11,0,3,0,0,23,4,39,3,5,17,3,0,7,0,70,4,65,14,20,40,4,0,0,7,148,3,76,3,13,37,8,0,3,0,151,9,95,12,14,59,7,0,0,0,200,7,137,25,17,110,22,12,6,0,333,3,129,26,15,162,20,29,0,0,394,17,166,27,23,271,34,44,6,3,593,15,232,69,32,451,23,27,10,5,865,53,265,102,47,437,5,21,6,16,959,90,479,114,68,241,5,3,0,11,1013,91,434,47,33,114,3,0,0,7,723,210,843,53,29,80,3,0,0,9,1223,138,284,7,3,17,3,0,0,0,448,4,31,0,3,19,0,0,0,0,65,645,3296,507,321,2063,138,141,34,66,7216,0,10,5,6,3,0,0,3,0,31,5,23,3,51,11,0,0,24,0,112,7,62,18,85,21,0,3,56,0,244,9,84,16,129,29,0,0,82,0,345
507,0,3,0,0,5,0,0,0,0,9,3,35,5,4,19,3,0,0,4,71,10,40,6,11,27,0,0,0,0,94,3,33,0,14,28,4,0,3,4,90,3,38,12,18,26,9,0,3,5,105,6,111,14,21,60,14,3,12,3,239,7,76,19,30,79,10,4,6,4,240,28,102,59,66,143,11,9,14,8,435,37,156,187,137,247,10,22,4,11,812,75,222,230,141,237,3,10,3,23,956,118,257,224,107,123,6,9,5,8,854,123,275,153,99,73,0,4,3,14,737,312,529,223,99,71,0,3,3,17,1261,110,123,22,11,21,0,0,0,3,289,3,13,3,4,16,0,0,0,0,34,839,2010,1162,745,1170,67,68,64,95,6225,0,7,0,14,0,0,0,0,0,23,9,30,0,44,21,0,0,16,0,118,15,51,16,108,19,0,0,37,0,245,14,99,15,97,24,3,7,65,0,325
509,0,0,0,0,8,0,0,0,0,6,0,0,0,0,14,0,0,0,0,16,0,0,0,3,23,3,0,3,0,30,0,0,0,0,16,0,0,0,0,24,0,0,0,3,18,5,0,0,0,23,0,3,0,4,30,5,0,0,0,53,0,9,0,0,17,3,0,0,0,38,0,6,0,3,19,7,0,0,0,36,3,20,9,0,26,3,0,0,3,59,8,9,3,3,22,0,0,0,3,53,8,24,0,0,7,3,0,0,0,43,5,8,0,0,9,0,0,0,0,27,4,17,0,0,7,0,0,0,0,35,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,36,104,21,24,216,22,7,8,8,444,0,6,0,3,0,0,0,0,0,12,0,14,5,32,3,0,0,11,0,63,4,23,5,42,13,0,0,29,0,126,0,35,14,59,10,0,0,45,3,176
510,0,0,0,0,4,0,0,0,0,11,0,0,0,0,7,0,0,0,0,11,0,0,0,4,7,0,0,4,0,16,0,0,0,0,11,0,0,0,0,12,0,0,0,0,7,3,0,0,0,16,0,0,0,3,10,0,0,4,3,21,0,0,4,3,25,5,3,0,3,47,0,5,11,3,28,8,5,3,0,60,16,10,5,9,39,3,8,4,4,102,20,24,5,12,26,0,0,3,0,86,11,27,14,8,30,0,3,0,3,98,12,15,8,11,25,0,0,0,0,73,26,28,9,22,16,0,0,0,0,98,9,23,3,0,0,0,0,0,0,29,3,0,0,0,6,0,0,0,0,9,90,143,60,78,234,21,19,18,15,689,0,4,0,0,0,0,0,0,0,9,0,9,0,9,5,0,0,3,0,26,4,13,3,25,4,0,0,7,0,50,0,18,4,32,3,0,0,4,0,64
511,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,3,0,0,0,15,0,4,0,0,15,0,0,0,0,24,0,3,0,0,7,0,0,0,0,10,3,4,3,0,18,3,0,0,0,25,0,5,5,4,22,3,4,3,3,41,3,3,5,4,21,4,0,0,0,34,4,11,3,9,40,5,0,0,0,75,5,22,8,8,43,10,0,0,0,89,6,22,4,5,41,4,0,0,0,87,17,18,12,11,14,0,0,0,0,70,12,28,11,6,10,0,0,0,3,65,18,36,15,13,5,0,0,0,3,93,5,3,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,3,6,75,161,57,61,250,32,8,8,17,669,0,5,0,0,4,0,0,0,0,18,0,6,8,17,0,0,0,8,0,43,0,17,14,49,11,0,0,29,0,116,0,22,9,36,12,0,0,30,0,109
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,20,0,0,0,0,17,0,0,0,0,25,0,0,0,0,31,0,4,0,0,25,0,0,0,0,39,0,8,0,3,14,0,0,3,0,29,0,7,0,0,14,0,0,0,0,24,4,5,0,3,17,0,0,3,0,32,0,3,0,0,17,0,3,0,0,23,0,0,6,4,10,0,0,0,0,20,0,6,3,10,18,3,3,0,0,48,3,5,6,4,7,0,3,0,0,34,3,9,12,4,5,0,3,0,0,33,3,3,7,3,0,0,0,0,0,25,7,14,11,5,10,0,0,0,0,51,0,3,0,0,0,0,0,0,0,7,0,3,3,0,3,0,0,0,0,10,26,78,52,43,185,16,9,12,14,429,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,3,0,24,0,13,3,24,0,0,0,8,0,47,0,22,0,16,4,0,0,17,0,53
601,0,0,0,0,3,0,0,0,0,5,0,3,0,3,9,0,0,0,0,13,4,13,0,7,16,0,0,0,0,49,0,12,0,5,17,0,4,0,0,49,3,10,0,10,39,4,0,4,3,73,7,21,6,8,93,10,6,3,3,160,6,51,6,7,132,17,6,3,8,233,10,68,4,5,253,16,9,3,12,388,16,131,23,15,539,8,12,7,44,783,46,194,39,14,607,3,8,0,40,951,71,240,50,25,256,0,3,0,41,682,76,153,15,9,86,0,0,0,17,355,163,228,9,13,80,0,0,3,9,507,49,51,0,0,12,0,0,0,0,111,5,7,3,0,19,0,0,0,5,43,450,1189,166,122,2163,62,50,19,177,4395,0,5,0,0,3,0,0,0,0,15,0,46,3,23,10,0,0,4,0,95,9,66,10,63,29,0,0,16,5,197,0,64,5,75,40,0,3,21,0,208
602,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,25,0,8,0,3,11,0,0,0,0,20,0,0,0,0,20,4,0,0,0,26,0,9,3,3,17,0,0,3,0,36,0,9,0,3,24,0,0,3,0,38,3,4,3,0,29,6,0,0,0,50,0,15,3,8,55,9,3,4,6,96,0,28,5,5,89,4,5,0,0,138,7,24,11,0,89,3,4,0,3,141,20,39,5,3,36,0,4,0,3,103,8,33,0,6,11,0,0,0,5,68,24,20,3,0,12,0,0,0,3,61,3,7,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,5,70,195,35,40,414,22,12,22,21,826,0,0,0,0,0,0,0,3,0,5,0,23,4,15,9,0,0,9,0,59,4,29,3,33,11,0,0,9,3,93,3,37,10,55,22,4,0,14,0,144
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,9,0,0,0,0,8,0,0,0,0,8,0,0,0,3,8,0,0,0,0,9,0,5,0,3,6,0,0,0,0,18,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,51,3,0,3,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,6,0,10,0,0,0,3,0,19,0,5,0,25,4,0,0,8,0,48
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,23,0,0,0,0,25,0,0,0,3,8,0,0,0,3,11,0,4,0,7,8,6,0,0,0,25,0,6,0,0,20,0,0,0,3,30,0,6,0,3,26,4,0,0,0,39,0,3,0,3,42,3,0,0,0,48,3,15,0,3,66,7,0,0,0,90,5,15,0,0,64,0,0,0,3,86,7,16,0,0,19,0,0,0,0,51,12,7,3,0,3,0,0,0,0,28,9,16,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,39,89,9,13,287,22,3,4,11,482,0,3,0,3,0,0,0,0,0,6,0,3,0,5,4,0,0,8,0,16,0,18,4,26,8,0,0,10,0,66,0,26,3,48,8,0,0,11,0,99
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,6,0,0,0,0,9,0,0,0,0,6,0,0,0,0,6,0,0,0,0,17,0,0,0,0,24,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,10,0,0,0,0,5,0,0,3,0,9,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,18,3,3,56,3,3,6,0,102,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,9,0,4,0,0,0,4,0,14,0,0,0,3,0,0,0,5,0,7
701,0,0,0,0,3,0,0,0,0,10,0,8,0,7,11,0,3,0,3,29,3,9,0,0,16,0,0,0,0,32,6,10,0,4,12,0,0,3,0,36,0,23,0,3,12,0,3,4,0,43,3,17,11,14,39,3,8,13,3,103,8,30,4,43,54,3,7,8,3,163,20,53,58,193,117,8,34,10,8,500,51,135,171,375,348,4,100,8,19,1207,119,209,271,368,353,9,100,0,31,1460,186,295,249,233,202,0,31,0,29,1242,180,245,121,125,100,0,10,0,12,793,340,407,85,97,106,0,0,3,16,1055,72,89,10,8,7,0,0,0,3,193,5,18,11,14,10,0,4,0,3,62,995,1547,990,1481,1399,36,301,53,129,6926,0,8,0,3,3,0,0,3,0,24,0,13,3,13,5,0,0,7,0,37,0,18,7,36,7,0,0,8,0,75,3,15,3,27,13,0,0,11,3,78
702,3,0,0,0,8,0,0,0,0,14,0,8,0,0,9,0,0,0,0,17,0,3,0,3,23,7,0,6,0,50,0,0,0,0,9,5,0,6,3,27,0,7,3,0,11,3,0,0,0,29,0,11,4,6,17,3,0,0,0,52,0,17,17,15,35,7,0,9,6,108,12,24,14,23,53,3,6,9,4,148,32,45,36,43,94,4,11,8,4,286,35,65,79,44,74,4,12,7,5,321,33,104,73,45,58,0,15,0,9,335,23,97,64,22,31,0,0,0,3,241,74,127,37,43,26,0,4,0,8,322,18,51,3,3,12,0,0,0,5,95,3,6,0,3,8,0,0,3,0,28,250,573,336,259,466,38,51,47,58,2071,0,6,0,0,0,0,0,0,0,10,0,14,0,19,5,3,0,3,0,45,3,41,4,68,6,0,3,13,7,143,3,37,8,53,4,3,0,9,3,120
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,7,0,3,0,4,3,0,0,0,0,15,0,0,8,6,3,0,0,0,4,18,0,0,4,3,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,18,21,25,0,5,3,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
801,10,28,3,0,28,0,0,0,5,77,11,78,8,31,67,6,0,4,7,219,24,132,16,37,118,11,0,11,7,343,17,99,10,40,105,8,9,4,7,296,20,161,12,38,142,14,10,3,5,411,215,360,36,68,309,21,11,7,28,1059,291,435,57,87,597,20,20,24,49,1577,378,743,134,168,1202,34,41,32,104,2825,535,2030,340,329,2900,41,71,27,258,6531,748,3982,458,426,4341,35,45,25,378,10445,1542,5357,544,466,3999,19,25,20,431,12408,2057,3659,272,430,1882,16,10,14,302,8644,8402,7851,337,849,3057,29,7,11,712,21262,2866,2373,52,141,565,4,0,0,162,6164,85,154,17,24,135,0,3,3,33,459,17188,27446,2290,3138,19444,266,254,192,2497,72712,5,19,0,8,3,0,0,0,3,41,0,23,6,48,9,3,0,3,3,96,4,42,8,70,19,0,3,10,3,156,3,62,4,70,39,0,4,11,4,195
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,3,4,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,3,4,0,0,3,0,0,0,0,10,0,9,0,0,5,0,0,0,0,18,0,7,0,3,15,0,0,0,0,29,3,13,5,3,13,0,0,0,6,42,4,3,3,0,10,0,0,0,0,15,14,21,0,8,15,0,0,0,3,57,10,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,79,8,28,70,0,3,0,15,238,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,13,3,0,5,3,0,0,0,3,22,19,4,0,0,4,0,0,0,0,29,15,8,3,12,7,0,0,0,8,57,6,8,0,13,6,0,0,0,0,42,7,10,3,6,11,0,0,0,0,40,11,3,3,10,3,0,0,0,0,31,23,10,3,11,3,0,0,0,0,55,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,98,53,21,62,42,3,3,3,14,302,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
