SA4_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
123,22849,2713,1874,218,307,27970,42,0,4,0,0,49,331,82,65,14,6,497,49,11,9,0,0,79,89,35,26,3,0,153,489,62,34,5,8,589,74,12,3,0,0,82,69,13,14,4,0,99,46,10,12,5,0,73,78,21,10,0,0,112,804,109,60,5,6,984,81,10,8,0,0,102,47,8,6,0,0,71,156,29,32,4,0,231,114,31,10,0,0,165,130,31,22,3,4,196,16,3,0,0,0,17,75,19,9,0,0,111,130,67,69,14,8,292,84,19,8,0,0,111,55,15,21,5,0,88,46,9,10,3,0,65,788,64,51,7,9,923,178,36,24,0,3,239,595,18,20,4,9,643,72,17,13,3,0,104,21,4,0,0,0,25,198,39,18,0,5,265,120,7,7,0,3,141,78,3,10,3,0,98,35,8,8,3,0,56,1154,178,131,20,19,1500,94,10,7,0,0,110,535,55
124,28963,3325,3162,332,295,36078,54,14,5,3,0,74,414,76,65,21,4,579,58,23,16,3,3,99,94,31,21,3,6,156,367,33,29,8,4,439,38,6,10,0,0,54,135,26,33,3,6,194,38,4,20,3,0,73,105,16,11,3,0,142,1189,131,87,14,19,1445,79,8,0,0,0,83,110,18,10,0,0,145,153,38,32,0,4,230,145,40,19,3,3,211,109,37,32,11,3,188,15,4,0,0,0,22,102,37,14,4,0,158,130,54,46,5,3,246,125,25,17,0,4,167,112,35,52,5,9,217,91,26,23,10,3,148,1000,85,95,13,7,1194,198,21,25,0,4,253,808,33,25,4,6,872,60,17,7,3,0,91,51,3,3,0,0,58,188,32,23,3,4,243,246,20,14,3,0,286,102,7,3,0,0,117,69,7,19,0,3,93,1645,284,285,38,17,2265,138,20,23,3,0,175,344,33
125,50343,3892,2258,298,497,57288,182,11,7,0,0,190,4682,1131,553,149,37,6552,264,35,18,3,0,317,437,67,47,3,6,563,1445,84,51,7,19,1615,268,25,18,3,0,311,317,29,20,3,5,370,209,23,30,5,8,268,1022,127,89,11,3,1253,7056,618,377,49,47,8146,627,46,44,3,4,726,712,126,94,4,13,959,975,144,112,8,20,1253,486,55,11,0,3,562,492,82,46,12,6,642,89,3,5,0,0,105,1435,437,304,65,13,2255,1481,668,524,57,57,2785,673,66,24,8,7,778,228,21,14,0,6,275,120,17,6,3,0,143,2551,130,67,12,40,2801,1049,121,159,7,23,1363,3248,58,54,13,20,3390,250,21,26,5,0,310,220,13,24,4,0,260,683,57,33,3,3,781,1678,119,84,16,20,1921,304,15,14,3,4,340,445,120,137,19,18,734,3357,201,120,17,25,3730,322,14,6,5,0,344,3020,260
126,21806,1821,1175,156,152,25107,163,5,7,4,0,174,2260,424,288,90,17,3080,67,10,6,0,0,85,144,23,17,0,0,176,381,13,12,0,0,409,58,5,0,0,0,66,218,7,11,0,0,241,68,10,16,3,0,100,806,75,66,11,6,954,3321,142,72,15,18,3558,389,19,19,3,3,433,378,58,61,6,3,504,108,16,7,0,3,138,311,36,11,0,3,361,246,38,42,6,8,342,137,8,5,0,0,151,817,233,201,29,11,1296,280,65,44,5,11,404,507,46,27,4,3,583,33,0,3,0,3,40,104,7,3,0,0,117,1041,64,38,8,3,1157,427,29,10,0,0,468,1199,11,12,3,6,1232,128,10,17,0,0,144,170,14,7,3,0,198,600,52,33,3,0,688,674,35,21,3,11,739,172,8,4,3,0,189,97,14,12,3,0,125,2484,183,97,16,7,2786,339,24,13,0,3,370,543,32
127,29992,3040,1784,274,397,35485,72,8,4,0,0,82,1335,323,216,53,17,1935,236,67,36,3,3,344,231,67,29,3,10,341,1023,162,93,13,25,1315,217,46,17,0,6,284,129,27,13,9,0,176,113,39,21,4,8,180,280,33,33,0,0,348,1861,182,76,17,18,2151,201,17,13,3,0,233,234,48,35,7,10,333,1342,527,342,41,36,2283,140,31,12,0,3,182,409,154,77,23,17,682,34,0,3,0,0,35,137,34,23,10,3,204,651,291,206,28,44,1212,241,45,23,0,4,316,161,30,28,14,7,237,63,7,4,0,0,70,1400,53,43,11,21,1531,391,47,61,4,11,513,1162,32,20,7,12,1230,113,29,16,3,5,167,58,9,3,0,0,75,280,29,15,0,3,325,316,19,7,0,0,344,220,22,13,6,7,266,178,31,39,9,5,269,1320,131,77,7,15,1551,128,11,10,0,3,153,3089,626
128,16612,3443,2272,246,220,22787,52,10,3,0,0,58,546,139,103,23,3,808,35,10,7,3,0,54,79,38,29,3,0,159,82,12,7,3,3,102,105,25,11,0,0,150,69,19,14,3,0,103,63,39,23,3,4,135,100,19,24,0,8,152,446,50,26,12,6,536,132,5,3,3,0,152,41,6,8,0,3,55,41,11,7,0,0,58,118,31,16,0,0,173,102,36,27,4,0,165,22,3,3,0,0,32,65,17,15,0,0,100,103,46,35,3,3,201,66,22,17,0,0,99,24,3,3,3,0,39,35,12,14,3,0,65,494,95,61,3,11,664,85,3,6,0,3,95,271,4,5,4,4,287,33,6,8,0,0,49,31,5,0,3,0,42,145,36,21,0,5,208,53,10,4,0,0,60,102,4,3,0,0,108,26,9,11,3,0,42,845,217,158,19,7,1254,76,12,12,6,0,99,151,18
197,42,3,13,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
199,42008,10592,23418,868,1360,78239,83,19,45,0,0,151,1159,535,1035,55,27,2817,170,62,96,6,3,338,90,40,68,3,3,204,215,72,78,10,11,380,120,60,60,5,3,243,131,51,119,5,0,309,141,68,148,6,6,372,169,46,156,8,0,378,544,158,421,11,15,1156,124,33,129,0,5,293,148,72,131,4,7,358,281,87,115,7,15,506,424,184,150,0,11,776,273,132,284,21,12,721,29,6,29,0,0,63,424,220,390,25,12,1074,645,417,666,27,62,1815,182,44,68,6,3,296,51,36,54,3,3,142,69,37,76,0,7,195,1583,333,742,26,47,2726,198,46,205,3,10,461,317,42,121,8,0,487,94,61,114,3,3,272,67,19,35,0,4,129,220,90,146,4,3,466,93,28,22,5,3,149,86,11,35,0,3,136,79,40,82,9,6,210,1973,637,1565,54,56,4294,146,34,96,0,5,276,413,138
201,19628,2348,2403,633,342,25346,43,4,0,0,0,44,117,24,7,12,3,170,19,0,3,0,0,24,13,0,4,0,0,13,17,0,0,0,0,17,4,0,3,0,0,11,50,5,14,0,0,72,10,3,0,4,0,18,13,3,3,0,0,19,362,30,24,3,7,430,16,0,0,0,0,16,28,0,3,0,0,29,6,0,0,0,0,13,36,6,9,0,0,49,26,8,8,6,0,53,14,0,3,0,0,15,12,0,0,0,0,13,4,0,0,0,0,7,41,5,6,4,0,61,14,3,0,0,0,19,57,12,12,3,8,92,245,30,40,4,5,323,35,6,3,0,0,39,98,0,0,0,3,107,4,0,0,0,0,8,12,3,0,0,0,19,62,16,7,0,3,86,54,4,0,0,0,65,15,6,3,0,0,22,3,3,3,0,0,6,632,80,112,21,3,845,51,7,13,0,3,69,26,8
202,20340,2262,2603,586,341,26132,24,3,4,0,0,32,63,23,13,8,0,111,3,0,0,0,0,4,13,8,3,0,0,28,16,3,0,6,0,19,0,0,0,0,0,0,40,3,11,4,3,61,3,3,8,0,0,18,17,4,0,0,0,26,275,30,12,7,3,321,6,0,3,0,0,15,13,0,0,0,0,13,10,0,0,0,0,10,49,5,4,0,0,55,23,7,9,0,0,35,3,0,0,0,0,3,7,0,0,0,0,11,9,3,0,0,0,7,56,7,6,0,0,76,12,3,5,0,3,23,46,8,10,0,3,63,259,34,33,8,0,331,24,10,4,0,0,32,116,3,3,0,5,122,4,0,0,0,0,4,15,0,0,0,0,13,85,10,9,5,0,112,58,5,0,0,0,71,36,0,0,3,0,41,6,0,0,0,0,6,587,86,128,20,3,824,47,7,3,5,3,62,72,4
203,33152,4034,3631,587,404,41812,64,10,10,0,0,86,230,58,47,22,0,349,104,25,21,6,3,161,39,3,5,0,0,46,38,3,0,0,0,37,75,15,12,0,0,113,124,29,23,3,4,179,33,12,18,0,0,61,41,11,4,0,0,51,931,107,76,15,9,1142,46,10,3,0,0,55,82,9,3,0,0,104,25,3,3,0,0,39,107,25,12,3,0,149,147,37,27,9,9,224,19,3,3,0,0,25,43,6,0,0,0,51,14,9,3,0,0,29,116,14,11,4,3,152,36,4,4,3,3,47,115,23,22,6,0,171,589,66,62,7,3,725,109,11,20,0,3,139,245,7,0,0,3,258,45,9,7,0,3,54,41,0,11,0,0,54,157,28,25,3,0,207,141,9,3,0,0,159,50,3,0,4,0,61,22,10,3,0,0,29,1762,243,253,36,17,2305,118,8,18,4,4,148,103,19
204,23125,2691,3596,1057,467,30933,39,3,5,0,0,49,50,20,7,3,3,80,12,0,0,3,0,24,9,0,3,0,0,12,25,0,0,0,0,25,4,0,0,0,0,6,95,12,24,8,0,142,8,0,8,0,0,20,17,3,5,0,0,26,306,23,13,9,6,352,8,0,0,0,0,10,7,0,3,0,0,13,11,3,0,0,0,15,38,6,3,0,0,51,80,18,26,20,4,150,8,0,0,0,0,15,22,0,3,0,0,23,11,0,0,0,0,16,33,10,9,0,0,48,13,0,0,0,0,12,64,10,27,3,0,110,309,33,47,9,8,407,32,5,0,0,0,39,134,0,0,0,0,142,6,3,6,0,0,16,16,0,0,0,0,16,68,13,9,0,0,88,59,10,3,0,0,74,18,0,0,3,0,22,4,0,4,0,0,7,784,91,126,33,14,1053,53,5,13,5,0,76,11,5
205,32225,3558,5419,1198,674,43069,41,4,5,0,0,50,104,28,28,16,0,178,16,5,0,0,0,20,19,7,3,0,0,32,34,4,7,0,0,44,3,0,0,0,0,6,85,20,27,14,3,151,13,5,0,4,0,26,27,4,3,0,0,38,390,64,18,3,10,491,7,0,6,0,0,17,24,0,0,0,0,25,7,4,0,0,0,10,82,3,20,0,3,105,107,35,34,27,6,202,14,0,0,0,0,17,25,3,0,0,0,28,3,3,0,0,0,3,79,8,13,0,0,99,52,3,8,0,4,63,148,32,65,11,11,265,561,64,75,21,8,741,30,3,3,0,0,37,143,3,3,0,0,152,28,5,4,0,3,41,16,0,0,0,0,16,134,16,12,0,3,160,138,18,12,0,6,173,16,0,0,0,0,20,4,0,0,0,0,9,1179,156,198,53,26,1617,85,8,9,0,0,105,49,6
206,180319,16502,10736,1063,1448,210057,1028,64,41,0,3,1139,8326,1091,576,319,73,10382,519,45,36,4,8,612,634,111,50,8,12,805,748,37,26,7,9,816,707,52,30,6,18,815,1253,141,114,13,14,1533,1201,268,158,35,22,1684,2260,137,83,22,8,2509,23350,899,417,76,181,24918,2055,89,40,8,6,2207,1115,86,85,11,6,1307,424,56,42,12,11,545,1833,133,81,5,11,2068,2428,384,300,60,53,3225,612,51,31,11,6,707,1501,118,78,26,19,1743,580,161,149,28,22,935,5280,334,182,33,21,5844,415,39,25,3,10,489,682,84,42,7,3,812,8537,549,461,36,53,9628,2574,104,87,9,21,2805,3859,61,59,10,25,4005,657,76,80,8,8,837,1455,90,61,9,6,1619,2968,279,132,5,9,3390,5311,158,106,16,48,5639,888,48,34,6,9,977,718,108,95,13,13,954,16137,1290,897,84,75,18478,2079,143,129,11,17,2382,4453,346
207,30341,5052,3118,401,306,39224,123,23,20,0,0,164,2320,881,435,282,32,3942,67,15,21,0,0,107,125,33,22,4,0,186,96,14,7,0,0,120,74,14,8,3,0,102,161,33,25,8,3,224,239,93,68,14,4,417,615,132,87,11,5,854,2749,214,95,22,17,3094,264,27,23,9,5,324,259,86,61,22,10,441,75,12,5,0,0,92,198,11,14,0,0,227,356,118,77,21,11,582,63,15,7,0,3,92,270,50,57,11,3,394,76,45,30,7,4,161,1060,229,122,29,11,1453,39,13,3,0,0,55,99,22,19,4,3,147,952,133,94,17,11,1192,314,18,16,3,4,355,475,11,17,4,6,504,97,19,16,3,3,143,233,41,28,4,0,307,461,79,48,4,3,592,1039,90,48,8,11,1192,100,17,22,3,0,135,61,25,16,3,0,109,2205,319,243,37,22,2828,248,23,28,0,0,301,602,85
208,33730,6582,4288,551,416,45569,109,33,18,4,0,166,1381,402,229,125,8,2153,110,8,17,0,0,137,96,36,15,0,3,155,186,17,6,3,0,215,69,9,6,0,0,86,216,73,39,17,3,347,359,98,79,16,15,563,231,38,21,0,0,297,3664,265,144,32,38,4139,237,19,12,3,0,275,143,28,18,3,3,196,43,6,6,0,0,61,264,40,28,3,5,335,364,87,65,13,5,538,94,17,12,3,0,125,205,41,31,8,3,293,81,36,38,0,0,152,509,91,36,10,3,650,30,7,13,3,0,47,111,34,20,4,3,175,1328,201,152,10,19,1713,319,10,13,0,3,351,659,11,6,3,3,681,176,82,83,14,9,364,130,23,16,3,0,174,572,257,119,15,8,979,1293,76,51,11,8,1439,177,10,11,8,0,211,106,30,22,4,0,159,2530,520,382,56,28,3513,267,55,31,3,0,355,1030,52
209,34082,5555,3677,432,518,44264,94,15,12,0,0,124,1037,311,212,89,15,1670,109,25,14,0,11,159,177,47,28,7,7,259,147,11,14,0,3,179,544,116,65,10,15,752,165,37,21,8,5,236,405,107,104,24,15,662,177,18,31,4,0,229,3008,411,286,51,42,3795,122,14,10,0,4,158,224,48,40,7,3,325,256,67,63,9,6,407,201,30,14,6,0,251,726,244,148,54,27,1192,42,4,10,0,0,55,85,10,15,3,0,108,244,85,113,18,8,470,435,55,48,6,7,548,145,24,18,0,3,192,72,15,10,5,0,108,892,98,84,12,17,1096,355,33,38,0,0,429,695,9,17,7,10,738,94,19,22,3,3,135,122,10,6,5,0,145,234,42,17,3,0,292,768,96,73,17,18,961,92,12,3,3,0,109,170,53,35,4,9,268,1631,272,197,23,15,2136,146,22,11,7,0,182,1196,105
210,41599,4580,2736,412,542,49868,94,13,4,0,0,114,779,157,77,46,3,1053,196,39,18,13,8,276,232,60,38,4,7,336,323,19,13,6,0,369,532,71,18,3,6,636,205,23,18,3,3,262,398,89,46,5,11,561,158,16,5,3,0,182,3963,431,277,31,71,4770,147,8,9,3,0,166,292,20,28,3,4,347,891,180,220,28,25,1353,240,27,9,0,0,276,956,254,116,37,29,1390,41,4,3,0,0,51,112,8,8,4,0,133,466,158,194,23,29,870,318,31,23,3,3,382,296,37,26,4,6,371,65,11,6,0,0,83,1514,82,43,6,18,1668,848,99,144,9,22,1120,1028,16,18,8,10,1078,138,21,15,0,3,171,139,11,12,0,0,165,238,19,19,0,0,275,1149,94,47,14,20,1323,125,3,4,0,0,131,684,256,232,41,36,1250,1948,199,132,23,5,2309,165,21,4,0,0,188,1489,91
211,46730,7271,5390,666,561,60628,119,13,16,6,0,155,1608,519,304,175,13,2618,85,15,14,0,3,113,107,42,26,3,0,179,157,20,12,4,8,191,57,9,0,0,3,77,289,64,62,11,8,432,185,46,39,9,0,277,403,61,54,14,5,530,2675,219,144,44,27,3105,178,23,11,6,0,216,235,37,38,6,5,327,43,11,3,4,0,63,214,27,17,0,4,261,339,109,86,38,12,584,45,6,11,0,0,64,173,32,24,6,0,235,84,19,38,0,0,139,762,137,78,15,4,1002,54,12,5,3,0,76,215,83,76,11,7,401,1385,148,123,15,12,1689,293,18,14,3,4,332,611,18,14,5,3,643,157,28,24,0,3,212,182,32,21,3,0,238,513,80,48,8,5,653,1158,116,59,17,7,1353,163,11,10,8,0,183,57,12,10,0,0,85,3185,559,506,70,32,4359,231,25,23,7,4,298,712,56
212,78335,7958,5308,719,827,93143,250,22,9,0,0,285,3718,922,466,237,34,5387,364,88,40,15,4,510,297,68,56,10,3,426,593,54,51,18,4,724,264,51,38,18,8,374,535,54,50,10,3,659,583,132,121,22,13,871,684,79,54,9,0,837,8319,1025,591,105,118,10159,500,56,33,11,4,603,421,47,57,6,0,531,142,26,35,3,3,215,459,46,31,3,3,538,668,163,121,26,16,1000,133,12,8,3,0,151,403,79,79,12,7,584,174,63,70,11,6,317,1613,182,129,31,9,1954,137,24,15,3,0,181,318,65,50,11,7,451,3674,244,186,21,36,4157,929,81,90,15,5,1123,1691,49,43,13,17,1807,396,89,87,7,6,586,419,34,31,3,5,496,1137,145,76,6,5,1371,4288,517,349,68,46,5269,276,21,24,0,5,325,293,77,49,17,9,442,5952,623,389,57,58,7075,443,35,31,4,0,510,2855,323
213,57025,5743,3901,550,719,67939,120,12,13,0,0,143,1312,348,195,103,6,1966,360,84,54,7,3,508,227,66,45,3,0,342,405,23,23,5,7,470,667,113,84,11,15,895,324,39,37,6,0,408,396,97,60,13,7,572,231,31,27,0,0,293,6522,971,601,97,105,8300,267,36,22,3,3,335,289,33,26,3,11,362,235,38,33,3,3,310,341,45,24,0,3,412,780,163,113,25,28,1110,123,10,12,0,0,139,170,13,18,4,4,211,322,125,148,16,24,630,561,91,56,7,8,719,648,115,93,12,8,876,143,15,7,10,3,173,3241,176,141,21,50,3626,862,91,135,8,24,1120,2506,64,69,24,13,2677,287,52,41,6,7,384,205,28,22,4,0,257,439,47,32,5,3,534,1210,98,61,17,20,1391,215,15,18,3,4,255,264,54,46,11,11,381,3188,294,248,30,20,3781,246,22,27,4,3,304,4140,581
214,23402,4322,3709,477,381,32290,50,19,6,0,0,78,214,82,62,23,4,387,33,16,13,0,0,57,44,14,8,3,0,76,56,4,4,0,0,65,18,0,0,0,0,25,109,37,30,9,3,183,52,35,17,3,3,99,65,15,4,3,0,86,796,93,49,14,9,957,47,0,6,0,0,57,28,9,6,0,0,47,10,7,0,0,0,21,111,37,19,3,0,172,102,49,23,4,0,184,12,7,5,0,0,23,19,0,5,3,0,25,32,13,14,0,0,65,108,19,22,3,3,150,11,3,4,0,0,21,86,46,30,6,3,173,653,105,106,13,16,894,73,6,3,0,0,82,224,7,16,3,3,250,48,14,16,4,0,85,38,8,0,3,0,50,187,57,30,6,0,283,282,29,15,3,3,332,32,4,3,0,0,44,22,3,3,3,0,34,1959,519,475,61,37,3053,115,21,21,3,0,154,154,17
215,19377,2902,3435,1742,455,27918,21,3,3,0,0,25,51,8,12,5,0,87,3,0,0,0,0,11,13,0,3,0,0,18,19,0,0,0,0,26,3,0,0,0,0,3,24,0,4,3,4,43,12,4,5,5,0,26,26,8,0,0,0,35,303,25,15,8,4,356,15,0,0,0,0,15,3,3,0,0,0,9,3,0,4,0,3,12,27,0,0,0,0,31,48,26,30,35,4,145,13,0,0,0,0,16,31,3,0,0,0,34,4,0,0,0,0,5,87,0,3,0,0,95,3,0,0,0,0,3,35,8,15,3,3,64,244,14,26,0,3,283,29,3,0,0,5,43,130,0,0,0,0,139,10,0,0,0,0,10,4,0,0,0,0,3,59,8,10,0,0,77,59,3,0,0,0,56,29,0,0,0,0,36,24,5,3,12,0,39,345,41,42,19,8,457,27,6,3,0,0,36,40,7
216,17395,2398,2541,792,346,23473,20,0,0,0,0,20,42,19,8,3,0,75,6,0,0,0,0,9,6,4,0,0,0,11,18,0,3,0,0,18,3,4,3,3,0,12,36,4,8,0,0,53,20,7,10,0,0,37,13,6,3,0,0,21,453,36,22,8,6,519,3,0,0,0,0,3,16,0,0,0,0,17,33,14,6,0,3,51,39,4,0,0,3,47,89,31,22,23,4,177,8,0,0,0,0,9,19,0,0,0,0,23,6,0,0,0,0,4,60,10,10,3,0,80,5,4,0,0,0,10,26,18,18,5,0,71,352,37,37,18,4,447,48,4,0,0,0,56,135,0,0,0,0,139,10,0,0,0,0,7,13,0,0,0,0,13,57,6,3,0,0,66,53,8,0,0,0,65,12,0,0,0,0,15,33,8,3,3,0,46,391,34,46,15,6,491,30,4,3,0,0,36,4,3
217,17392,1934,3667,990,404,24378,17,3,6,0,0,27,67,14,3,3,0,89,0,0,0,0,0,5,12,0,0,0,0,11,15,0,0,0,0,15,0,0,0,0,0,0,26,4,4,3,3,37,7,3,4,3,0,17,26,0,0,0,0,26,97,7,0,0,0,112,11,0,3,0,0,21,6,0,0,0,0,7,3,0,0,0,0,3,36,3,7,0,0,41,10,4,5,3,3,27,9,0,0,0,0,13,61,0,0,0,4,68,5,0,0,0,0,3,34,3,3,0,0,40,5,0,0,0,0,5,45,12,21,4,0,88,342,45,68,16,5,481,10,0,0,0,0,10,81,0,4,0,3,86,3,0,3,0,0,8,7,0,0,0,0,6,52,8,7,0,0,67,38,3,3,0,0,51,10,0,0,0,0,13,3,0,3,0,0,6,423,48,81,12,10,568,35,3,3,0,0,40,7,0
297,120,4,4,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
299,35432,10171,19901,712,1165,67390,57,20,36,0,0,107,593,251,587,60,21,1506,115,67,132,9,5,331,55,23,57,0,3,141,49,27,22,3,0,101,107,87,74,7,6,284,119,34,87,4,3,251,193,94,190,9,11,507,112,31,80,5,0,224,1165,331,641,15,49,2203,41,11,35,0,0,96,113,51,84,0,6,260,104,43,88,5,9,245,237,71,89,3,4,410,325,234,338,31,25,948,23,0,13,0,0,32,71,28,63,4,3,168,160,95,189,10,14,467,186,58,104,5,4,355,84,38,80,0,3,207,85,47,112,3,6,254,1082,191,478,14,39,1798,231,17,119,3,5,372,148,16,61,0,0,227,53,52,96,4,8,214,81,12,41,0,4,131,158,42,106,3,3,310,294,89,113,3,3,517,48,7,23,0,0,78,118,85,122,11,13,353,1475,487,1186,29,54,3242,117,25,44,3,0,189,304,116
301,23449,3008,2157,343,233,29194,90,10,8,4,4,115,240,45,31,17,7,330,11,3,10,0,0,27,15,7,0,0,0,22,161,13,17,0,0,195,6,0,0,0,0,11,103,26,28,0,0,168,18,8,8,0,0,34,76,11,9,3,0,102,670,82,42,13,3,812,30,4,0,4,0,40,72,9,8,3,0,94,12,4,0,0,0,16,138,27,17,6,0,190,50,14,8,13,0,81,35,3,0,0,0,41,204,16,9,0,3,234,8,6,3,0,0,19,105,11,17,0,0,134,13,3,3,0,0,18,60,21,8,0,0,88,3210,303,234,37,31,3817,56,7,9,0,0,72,321,3,7,0,3,341,31,6,0,0,0,41,49,10,5,0,0,61,521,105,56,13,0,699,142,10,6,4,0,158,58,6,3,0,0,72,11,3,3,0,0,19,2024,336,267,36,21,2693,121,19,16,0,0,154,96,17
