SA4_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
125,117,19054,16359,1393,705,76,101,18635,15813,1420,714,83,104,18132,15388,1446,774,88,96,17786,12718,1025,631,58,107,14545,7563,663,416,42,61,8751,2397,349,192,19,32,2986,491,119,55,12,8,691,105,55,15,9,3,194,135073,9547,5342,591,928,151482,4640,15,35,43,40,4769,7257,70,152,60,59,7604,5057,167,254,72,46,5605,5080,283,424,120,36,5955,4931,341,483,125,46,5927,4607,376,495,121,39,5638,4140,332,481,108,45,5101,3691,313,462,84,32,4586,3433,292,418,75,32,4253,2663,244,310,58,33,3306,1425,205,205,53,26,1910,533,97,114,41,14,793,193,62,55,35,8,343,47640,2808,3896,992,457,55794,5632,182,193,65,117,6189,3677,272,285,127,545,4903,192017,12808,9719,1770,2047,218360
126,26,9788,8766,563,303,35,28,9689,7613,642,322,30,32,8643,6560,677,346,36,28,7650,4895,506,288,45,31,5767,2638,291,154,25,15,3136,888,147,85,8,10,1141,202,48,43,7,0,298,49,19,21,3,4,90,61662,3867,2136,272,257,68201,2662,3,35,11,13,2720,4244,14,81,20,24,4388,2236,44,122,18,13,2430,2031,91,187,40,14,2367,2098,125,212,42,21,2491,1942,160,258,52,7,2429,1850,177,255,48,14,2346,1714,177,241,50,9,2192,1617,169,245,51,15,2099,1303,165,213,53,12,1742,742,145,167,32,16,1096,273,66,72,30,7,446,145,58,68,18,4,291,22857,1403,2156,454,169,27036,2423,78,79,34,22,2642,1280,115,103,76,150,1731,88232,5462,4480,834,597,99607
127,52,9025,7869,1043,642,58,100,9710,7802,1043,672,82,86,9696,7440,1029,662,68,82,9280,6337,828,575,61,91,7891,3526,540,369,40,49,4527,1158,270,138,23,19,1607,198,99,40,13,3,356,66,48,12,9,4,135,67107,7033,4523,495,687,79845,4324,32,30,61,43,4490,5040,40,93,62,53,5280,2821,108,176,43,30,3171,2929,192,289,86,22,3526,2937,250,325,91,37,3640,3271,281,339,98,38,4025,2855,274,389,105,47,3671,2652,240,365,74,43,3368,2368,216,285,72,31,2976,1661,206,246,66,26,2197,786,148,139,56,19,1146,254,72,74,31,7,438,100,45,34,20,0,207,31992,2109,2788,867,388,38139,2843,141,133,74,72,3261,2362,207,188,111,377,3239,104308,9485,7632,1539,1521,124482
128,24,3833,3063,720,376,34,27,4210,3062,762,446,52,31,4353,2992,723,403,44,36,4202,2667,610,361,29,29,3700,1458,372,221,27,19,2098,459,217,110,16,10,812,99,56,39,4,3,204,26,28,19,11,5,86,27700,4822,2879,265,244,35905,4228,4,37,11,27,4308,3620,13,72,10,20,3741,1644,40,117,19,14,1834,1565,95,217,46,8,1935,1681,178,299,62,13,2240,1972,223,325,47,23,2591,1802,207,309,43,13,2374,1806,171,271,51,16,2309,1733,210,269,45,18,2264,1329,223,266,66,18,1903,706,196,191,68,13,1172,300,106,99,38,6,549,81,41,72,29,3,231,22466,1708,2538,542,209,27465,1598,121,124,46,20,1913,795,86,74,41,111,1106,52554,6737,5613,893,587,66381
197,0,3,6,3,0,0,0,10,3,0,0,0,0,3,7,0,4,0,0,5,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,11,0,0,18,8,0,0,0,0,9,0,0,0,0,0,0,61,7,16,0,3,86
199,120,9328,4599,2075,2968,76,134,9854,4484,1921,2917,98,153,9568,4043,1766,3152,73,117,9145,3264,1321,2461,65,100,7214,1793,745,1500,49,73,4163,620,292,535,26,25,1500,130,70,132,20,16,359,36,18,41,18,8,128,46141,12647,21185,563,1084,81623,2300,16,244,56,38,2653,3771,75,795,61,60,4758,2809,174,1096,49,59,4190,2374,308,1479,77,67,4303,2097,394,1777,103,66,4434,2468,477,2161,111,86,5299,2606,484,2355,96,82,5621,2763,517,2567,98,100,6045,2777,491,2500,99,99,5963,2062,419,2091,97,77,4742,1033,259,1064,91,42,2490,452,89,364,45,26,970,138,48,158,42,11,389,27642,3744,18650,1019,817,51874,3615,481,1487,254,234,6077,2237,313,634,161,448,3799,79636,17188,41954,1997,2587,143365
201,17,3345,3081,409,298,66,33,3882,3188,451,320,91,39,4092,3269,444,374,78,40,4208,2721,424,373,85,38,3638,1552,237,264,76,25,2153,383,109,158,70,9,731,57,65,79,42,5,248,38,26,33,36,6,138,26536,2825,2503,638,300,32801,2697,6,14,25,41,2779,2633,18,42,18,18,2734,1586,28,71,20,21,1720,1576,57,122,44,5,1799,1720,68,158,59,15,2025,1878,104,230,50,18,2281,1890,104,207,43,16,2260,1845,100,205,58,17,2228,1750,113,240,62,26,2197,1324,127,256,94,32,1828,612,109,162,105,16,1005,162,51,83,56,14,363,73,30,58,43,3,212,19740,897,1852,681,242,23419,2081,116,127,60,78,2465,788,66,82,77,172,1175,49149,3900,4570,1462,787,59866
202,37,3314,3059,364,311,46,29,3813,3264,454,349,64,56,4185,3239,432,414,69,39,4196,2793,368,409,84,33,3680,1575,272,293,87,27,2254,350,147,158,60,12,730,61,48,67,47,6,225,45,28,58,37,3,163,27177,2717,2707,588,310,33494,2738,9,4,23,43,2816,2500,9,37,17,18,2577,1402,18,80,17,23,1543,1565,65,143,36,13,1825,1634,88,173,53,18,1963,1788,95,228,46,14,2164,1886,125,218,50,28,2313,1819,94,221,46,25,2198,1882,106,258,64,26,2330,1466,117,265,55,26,1927,592,100,189,97,18,995,169,42,104,71,9,398,86,32,74,52,6,253,19524,900,1988,617,263,23297,2175,112,132,60,56,2539,726,49,84,93,114,1068,49598,3776,4919,1358,747,60402
203,45,6454,5814,778,505,80,41,7221,5838,820,548,87,43,7327,5668,795,507,94,62,7125,4667,684,507,82,41,5985,2512,407,312,65,40,3336,600,226,173,51,8,1066,125,65,59,36,3,285,43,38,31,27,3,145,48832,5088,3912,630,418,58882,5166,8,19,26,36,5255,5141,15,85,30,21,5293,2660,43,195,29,16,2953,2782,114,285,82,19,3282,3060,182,394,98,29,3762,3557,231,424,92,27,4344,3360,226,386,78,39,4088,3188,195,376,79,31,3873,3131,214,382,99,33,3860,2421,254,409,110,18,3220,1083,204,284,98,22,1699,340,92,134,68,14,655,120,39,67,57,13,298,36027,1825,3438,949,330,42571,3538,190,220,90,81,4120,1332,106,133,102,225,1893,89726,7213,7711,1758,1061,107466
204,28,3684,3396,423,386,96,48,4347,3700,544,466,79,61,4854,3814,562,557,111,59,5104,3362,526,567,154,55,4662,1953,370,480,156,41,3003,494,227,323,157,19,1219,79,74,183,114,14,460,48,42,129,94,16,325,31291,3402,3929,1065,435,40115,2761,6,7,33,42,2843,1782,6,35,20,14,1857,1315,15,91,19,18,1454,1473,50,163,48,12,1742,1602,78,142,58,19,1905,1847,110,231,59,32,2275,1933,97,236,64,41,2370,1969,120,244,61,30,2422,2055,148,313,97,36,2656,1689,154,323,130,20,2319,793,96,251,165,19,1321,244,50,146,101,14,555,91,28,107,134,16,367,19550,954,2279,1000,313,24099,2254,171,271,114,81,2895,905,69,116,142,182,1416,53996,4596,6598,2322,1004,68527
205,57,5188,4622,580,680,102,71,6056,5148,705,735,141,72,6802,5191,695,807,168,90,6948,4707,654,865,191,70,6490,2676,459,701,208,56,4098,705,278,436,164,33,1620,113,98,230,97,21,554,55,64,163,97,19,392,42544,4479,6027,1332,631,55011,4295,21,21,42,60,4432,2934,15,55,33,39,3079,2199,36,154,42,8,2433,2627,106,248,64,20,3066,2633,104,300,88,29,3156,2892,137,326,82,41,3475,3206,176,363,94,32,3864,3256,163,376,109,38,3936,3294,180,445,147,42,4103,2569,243,523,186,45,3569,1095,172,418,184,35,1903,377,79,209,132,22,823,168,54,194,118,15,557,31542,1478,3620,1324,434,38399,3809,205,351,144,133,4634,1378,87,187,164,326,2145,79276,6251,10180,2958,1526,100188
206,255,69909,52207,4215,2232,208,269,59135,45575,4440,2253,252,247,52772,36552,3882,1985,197,220,42835,27180,3030,1643,195,204,32249,14587,1899,1018,112,136,17750,4540,1099,620,81,61,6405,949,382,242,39,21,1635,352,182,141,32,6,709,429507,27200,15902,1641,2176,476428,10180,42,127,80,97,10523,30216,128,546,137,195,31222,22393,333,957,160,170,24004,18176,571,1246,186,145,20322,16763,766,1376,220,107,19226,14681,889,1357,224,104,17251,12189,873,1245,224,100,14636,9528,773,1030,189,97,11620,8236,762,936,179,80,10200,6734,826,948,192,78,8776,4025,677,766,186,63,5720,1479,365,375,134,43,2400,615,187,257,108,34,1199,155215,7200,11155,2221,1307,177098,19758,559,619,132,296,21367,8907,581,551,379,1157,11576,613394,35541,28224,4371,4937,686467
207,43,9210,7509,1246,519,99,37,9407,7494,1477,617,117,66,9766,6882,1398,658,87,54,9081,5758,1148,570,74,58,7609,3181,713,352,60,27,4339,1085,386,179,43,6,1694,238,157,71,25,14,498,53,68,37,15,7,176,66057,8499,4339,703,415,80007,5477,20,66,37,28,5633,8008,55,180,47,45,8337,4404,82,253,58,25,4824,3729,197,346,94,16,4376,3580,329,431,123,26,4480,3949,447,517,160,35,5113,4140,473,556,171,26,5363,3764,426,556,136,31,4910,3398,413,516,119,32,4482,2798,374,483,105,21,3781,1568,388,432,99,27,2512,654,237,237,74,21,1226,254,141,170,58,17,636,45721,3573,4740,1285,360,55680,3735,221,192,70,51,4277,1667,160,176,119,241,2364,117182,12451,9454,2178,1066,142323
208,63,9405,7816,1462,789,107,67,10237,8141,1779,895,124,74,11015,7485,1737,834,121,72,10249,6040,1422,741,101,70,8376,3534,952,507,72,48,5101,1179,497,257,35,18,1989,225,189,99,14,11,535,76,102,35,13,3,234,67968,10402,5898,772,559,85597,6461,14,49,52,33,6614,9120,50,192,49,51,9459,4391,77,255,49,29,4803,3588,215,464,77,24,4367,3625,331,619,147,24,4745,4069,472,738,164,33,5469,4334,558,813,165,50,5922,3760,476,728,133,32,5130,3491,444,663,126,32,4759,2813,537,623,130,37,4135,1680,464,503,143,32,2823,656,267,238,99,20,1273,276,133,136,95,13,655,48271,4042,6001,1422,414,60149,3520,268,265,69,59,4184,1853,174,212,103,299,2638,121609,14883,12377,2371,1334,152571
209,73,8871,7236,1232,687,70,63,9289,7693,1376,719,100,95,9989,7191,1268,682,114,92,9343,6046,1087,591,67,45,7832,3522,693,337,44,58,4660,1062,330,153,52,29,1620,176,139,53,21,9,398,62,52,31,14,0,158,64511,8377,4998,660,667,79223,6800,20,44,36,52,6952,7360,50,161,50,56,7674,4013,104,282,75,37,4516,3944,218,468,91,37,4762,3913,343,608,139,49,5054,4455,377,672,127,57,5690,4415,408,584,103,39,5551,3917,372,494,100,43,4925,3597,371,461,107,37,4579,2734,343,421,106,54,3660,1267,239,328,92,34,1959,408,154,137,78,7,788,171,89,75,45,6,375,46998,3095,4736,1138,513,56481,3959,212,249,81,108,4610,2127,184,168,90,317,2891,117600,11871,10149,1973,1613,143201
210,98,10582,9109,1129,581,82,98,10991,9357,1258,629,77,85,11410,8700,1205,541,84,107,10638,6764,895,426,58,76,8220,3740,556,265,64,36,4661,987,274,107,28,21,1429,203,93,38,14,3,352,67,48,15,7,0,140,75041,7547,4269,580,785,88223,4691,19,31,48,43,4832,5509,52,119,37,61,5780,3454,79,246,39,35,3851,3293,213,354,79,39,3982,3286,225,445,86,37,4077,3538,302,441,113,38,4427,3550,310,430,102,44,4441,3108,281,354,109,40,3876,2594,261,294,87,44,3272,1826,225,282,62,23,2415,850,159,173,67,26,1279,284,78,83,41,5,493,97,54,40,31,3,218,36070,2257,3295,892,434,42956,3582,182,168,87,91,4106,2247,192,220,88,387,3142,116945,10181,7956,1651,1698,138428
211,55,10385,9289,1446,764,106,85,11685,9845,1775,970,146,84,12816,9419,1773,1023,152,98,12462,7698,1511,839,132,72,10253,4433,913,576,92,39,6056,1392,500,265,53,19,2223,252,182,79,38,12,569,69,74,35,22,3,211,79322,10495,6512,937,652,97918,9213,15,41,54,66,9387,8442,36,195,52,47,8776,3945,94,311,66,18,4436,3775,211,492,109,38,4616,4118,316,681,172,30,5323,4931,433,750,160,35,6312,5113,483,725,167,40,6528,4779,482,652,158,41,6110,4382,460,678,161,37,5714,3608,482,681,150,37,4962,1818,422,517,160,32,2956,637,197,253,96,14,1195,255,94,151,98,15,605,55009,3726,6135,1600,451,66917,4460,324,349,116,81,5330,2137,161,201,157,336,2991,140933,14704,13187,2813,1516,173162
212,125,22660,20127,2095,1128,158,163,23669,20701,2487,1280,176,148,24795,18896,2432,1243,185,130,22887,14967,1918,1013,146,125,18166,8652,1094,696,104,76,10623,2618,578,294,61,56,3602,480,221,115,31,17,861,131,87,56,38,13,328,163411,15091,8864,1292,1247,189901,10299,26,54,85,79,10544,12041,80,245,120,78,12569,7203,192,479,118,55,8047,7325,406,686,170,60,8649,7378,536,871,204,53,9048,7894,598,933,242,87,9750,7728,606,888,224,75,9523,6509,524,708,199,68,8012,5771,489,771,187,57,7279,4608,565,697,167,63,6108,2378,411,460,145,46,3433,821,195,230,89,27,1353,333,86,153,88,22,673,80294,4717,7181,2038,766,94999,7345,364,347,131,147,8337,4368,347,338,237,640,5932,255405,20522,16732,3702,2802,299165
213,130,16714,13960,1682,1020,137,124,16930,13923,1702,1004,148,132,16904,12657,1515,841,155,137,15308,10040,1179,706,115,92,12139,5804,709,403,65,80,7067,1538,301,189,22,40,2086,274,129,45,18,10,467,68,40,22,6,0,144,113437,10796,7082,975,1091,133377,8942,23,45,74,88,9178,10085,63,219,100,84,10548,6086,151,410,86,56,6804,5921,365,726,179,69,7269,5739,465,833,212,57,7306,5912,473,790,181,71,7426,5584,438,737,169,68,7003,4823,404,575,141,84,6029,4300,349,553,131,57,5386,3130,289,447,101,38,3998,1398,230,249,79,33,1989,430,89,94,59,13,675,168,34,28,25,3,260,62511,3379,5716,1529,724,73866,5495,256,304,82,154,6283,3700,259,278,174,525,4929,185135,14686,13378,2758,2496,218458
214,24,4832,4102,864,557,82,53,5655,4526,1090,658,83,36,6393,4240,981,631,91,52,5993,3497,818,531,69,49,4971,1971,532,329,66,30,2930,591,285,177,36,18,1099,105,112,61,20,13,309,42,45,35,21,3,143,37565,6023,4262,562,388,48797,5201,17,17,22,36,5293,4087,26,77,30,27,4243,2113,47,157,33,24,2375,2329,104,287,88,18,2825,2538,215,363,90,24,3236,2927,283,477,120,31,3838,2980,311,503,109,35,3935,2713,274,483,79,29,3582,2631,289,413,105,33,3471,2022,299,458,97,30,2905,1079,250,341,119,31,1822,343,122,169,80,23,732,160,64,75,54,9,355,31131,2298,3826,1023,335,38611,2624,197,253,75,58,3203,1220,103,140,76,237,1773,72541,8622,8485,1726,1018,92394
215,40,3239,2738,461,417,125,38,3783,3239,555,465,191,45,4490,3213,581,552,245,57,4649,2842,538,610,331,53,4376,1757,426,440,256,47,2925,439,192,290,195,27,1144,80,87,127,102,10,405,40,66,109,94,13,320,26691,3590,3826,1803,425,36327,2513,8,3,62,37,2621,1578,10,32,27,20,1661,1242,14,79,27,13,1374,1388,41,138,60,17,1640,1395,73,136,65,22,1686,1601,98,162,58,17,1944,1754,95,154,71,28,2097,1687,103,180,74,28,2075,1761,114,198,99,33,2195,1349,121,214,123,44,1847,652,96,192,143,23,1100,224,59,113,97,6,497,85,21,105,129,9,343,17220,856,1689,1021,294,21080,2002,157,202,116,65,2545,898,58,119,186,182,1439,46806,4655,5841,3127,966,61396
216,28,2926,2751,393,352,90,37,3624,3038,543,397,105,48,4134,2967,538,430,117,42,4096,2590,486,465,125,34,3699,1524,271,336,125,41,2301,420,161,181,89,17,864,82,50,72,56,6,270,43,40,55,43,3,189,24775,3078,2972,882,339,32049,2331,14,8,49,39,2442,1320,10,14,16,15,1379,1098,15,59,26,11,1201,1199,52,105,39,11,1403,1300,71,105,33,18,1519,1479,90,129,44,15,1765,1443,97,115,48,23,1716,1515,107,158,50,24,1854,1434,100,155,79,16,1783,1192,126,185,71,12,1584,575,65,156,79,25,896,182,40,67,50,4,342,80,24,75,65,4,253,15144,799,1330,642,221,18139,1976,120,147,73,68,2384,793,59,91,132,167,1239,42687,4058,4538,1732,792,53808
217,24,2741,2376,306,436,84,44,3245,2740,372,526,118,35,3795,2833,399,628,179,43,4088,2354,359,631,164,41,3540,1391,237,528,169,32,2354,359,154,296,129,28,963,65,45,164,89,10,385,37,25,122,76,15,279,22122,2398,4141,1173,338,30167,2402,0,10,35,41,2486,1533,6,22,16,27,1606,1088,10,59,19,10,1186,1196,31,117,37,11,1391,1362,67,142,32,18,1621,1534,81,180,59,15,1872,1643,83,175,51,33,1980,1644,71,190,57,23,1982,1576,92,282,65,29,2041,1286,99,275,78,18,1753,528,80,228,96,28,964,195,37,112,61,15,422,73,26,111,91,11,311,16049,684,1901,699,277,19620,1889,89,225,93,85,2389,707,45,109,129,166,1158,40769,3216,6381,2095,867,53330
297,0,11,22,0,0,0,0,21,20,0,0,0,0,23,17,0,0,0,0,15,13,0,0,0,0,16,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,15,0,3,0,0,22,3,0,0,0,0,9,146,3,4,3,3,157
299,109,7703,3862,1734,2311,51,130,8093,3609,1877,2375,83,125,8069,3002,1617,2168,61,113,6959,2393,1257,1963,53,90,5753,1281,657,1039,39,65,3074,382,251,407,20,23,1082,78,81,106,15,5,288,54,21,43,14,11,139,37961,11304,17667,466,1004,68402,1730,5,145,44,26,1951,3298,61,647,53,48,4104,2504,146,975,56,69,3749,1981,223,1310,65,58,3633,1793,305,1368,92,55,3613,1984,397,1725,63,77,4246,2207,463,1969,82,62,4782,2235,417,1839,103,74,4668,2131,415,1832,75,84,4536,1683,371,1680,67,62,3861,925,237,787,51,36,2040,348,96,284,33,20,791,154,32,135,29,4,351,22970,3163,14698,830,684,42343,3239,428,1095,194,213,5166,1848,276,523,130,343,3122,66022,15171,33984,1616,2241,119032
301,23,5447,5116,746,379,60,38,6340,5159,757,428,61,40,6442,4777,768,466,58,37,6100,3788,690,393,41,33,4948,2195,407,264,41,29,2945,602,222,131,29,11,986,111,71,41,14,6,244,37,28,19,9,3,96,41009,4884,2929,414,283,49527,4611,4,31,33,25,4702,2901,15,86,34,10,3048,1748,48,129,34,12,1966,1714,101,175,39,16,2044,1787,163,262,53,15,2269,2017,192,289,57,22,2583,1980,179,327,61,15,2566,1818,197,286,66,26,2388,1676,217,277,68,18,2254,1288,198,297,80,16,1877,624,131,196,60,13,1031,224,58,87,34,12,411,72,24,42,25,5,164,22450,1534,2481,650,195,27318,2061,101,127,39,31,2358,1019,65,73,50,147,1353,66546,6580,5611,1150,660,80553
302,33,8663,8195,654,372,49,49,9308,8104,713,393,46,53,9312,7887,621,382,39,45,8970,6021,547,340,47,36,6989,3509,331,240,30,22,4123,962,184,126,23,21,1316,175,55,42,10,5,291,51,32,18,9,0,112,65411,4234,2797,308,354,73106,4647,13,22,14,23,4710,4673,16,82,10,20,4809,2938,41,138,11,9,3141,2638,110,212,37,12,3015,2518,131,225,33,10,2922,2749,145,275,38,12,3226,2648,139,290,43,22,3144,2337,152,236,33,22,2777,2163,125,221,46,14,2563,1580,136,213,47,12,1991,788,103,152,47,13,1097,260,54,73,26,3,423,93,35,48,20,4,195,30039,1200,2190,402,184,34014,3357,88,107,33,47,3628,1377,69,102,41,177,1762,100183,5590,5185,787,762,112509
303,63,11550,10399,1077,561,85,69,12188,10489,1172,622,105,56,12448,9430,978,617,94,54,11175,7482,919,531,67,57,9056,4351,572,368,48,33,5371,1250,272,177,34,21,1750,252,95,57,20,5,422,56,31,24,4,0,115,85138,7316,4485,618,490,98054,5919,16,63,40,34,6073,7442,45,168,35,30,7730,4590,136,285,73,31,5118,4068,243,404,100,17,4838,3853,271,440,101,28,4692,3886,300,450,93,29,4759,3522,285,495,87,22,4415,3041,256,398,85,24,3806,2727,240,342,83,24,3422,2127,259,304,102,17,2811,1106,219,278,77,14,1695,368,88,127,39,15,643,134,76,77,35,9,327,42778,2434,3834,955,310,50307,4329,136,153,75,53,4742,2025,124,113,89,256,2606,134274,10014,8580,1738,1106,155714
304,19,3560,2918,403,240,36,14,3619,3022,470,296,41,12,3836,2635,461,258,33,13,3404,2108,388,231,22,11,2757,1213,254,191,16,13,1688,428,144,88,11,3,677,75,58,41,9,0,181,18,28,12,5,3,68,27186,2870,1930,226,126,32338,3715,11,39,12,20,3804,4367,19,101,15,19,4515,1959,28,95,15,4,2101,1475,72,145,40,6,1733,1519,113,218,45,8,1903,1565,161,243,53,5,2028,1543,144,266,55,13,2026,1302,131,229,39,10,1718,1188,137,205,43,3,1579,931,147,220,44,14,1358,557,138,187,56,5,950,201,82,97,42,9,427,77,31,63,26,0,200,20393,1216,2119,477,123,24340,1855,77,86,24,21,2060,712,40,68,25,65,909,50142,4209,4202,754,333,59640
305,83,29020,26033,1851,870,83,95,28936,23725,1969,984,80,109,26867,19482,1765,920,96,75,22332,14321,1327,689,79,63,16486,7665,862,477,52,48,9101,2193,419,241,34,24,2906,360,146,102,28,10,642,120,64,38,12,9,236,198146,11610,6444,648,730,217585,7279,18,105,46,31,7483,13682,58,264,39,55,14096,8554,108,395,51,34,9139,7911,215,427,71,49,8678,7275,308,547,82,46,8265,6873,379,554,112,25,7939,5571,424,469,103,30,6601,4416,312,377,66,23,5207,3877,296,360,83,33,4644,2915,280,382,94,35,3697,1733,260,245,94,25,2351,607,137,157,70,12,988,225,73,89,61,14,468,70934,2863,4376,958,419,79558,9962,215,221,53,91,10547,3469,182,192,135,409,4378,282509,14874,11227,1796,1647,312065
306,41,6392,5959,665,594,96,54,7369,6212,802,684,150,63,7914,5766,782,734,132,76,7492,4749,716,757,163,41,6420,2837,494,530,133,45,4029,890,238,310,125,30,1584,168,106,141,74,14,506,55,45,84,63,9,262,49285,4780,4958,1102,484,60610,4155,3,12,32,48,4253,2684,12,54,13,21,2785,2360,31,127,35,29,2587,2374,89,215,62,30,2760,2648,99,312,62,30,3148,2724,148,355,92,28,3346,2702,159,333,81,30,3304,2486,178,349,79,33,3126,2375,167,382,67,39,3031,1954,127,374,115,28,2603,922,99,274,105,21,1422,340,73,129,79,16,635,115,46,89,72,10,334,27846,1222,3006,897,350,33322,2912,112,188,73,83,3361,1431,77,140,108,250,2008,81467,6198,8288,2176,1172,99301
