SA4_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
111,3,24,9,125,16,190,10,123,0,504,49,342,125,1428,285,2646,146,1315,32,6364,31,79,59,499,98,562,46,205,6,1572,23,38,30,203,28,180,19,65,3,592,12,27,38,45,25,25,0,16,0,191,4,26,28,20,16,3,3,3,0,103,0,6,28,8,3,8,0,0,0,54,6,9,10,15,3,3,0,3,0,42,4,17,3,61,11,60,10,27,40,224,124,571,327,2400,483,3676,233,1758,82,9650,0,7,12,18,8,17,3,12,0,62,3,23,12,134,25,168,13,68,4,451,8,30,33,100,27,113,7,65,0,385,11,35,54,118,34,73,8,33,0,372,22,60,358,105,97,45,8,23,0,720,21,60,380,57,51,21,5,11,3,616,9,20,120,25,17,3,0,8,3,207,7,22,50,12,11,5,0,4,3,118,0,0,6,9,8,0,0,0,11,38,89,263,1027,574,267,450,51,219,24,2969
112,3,3,5,30,7,87,3,45,3,182,28,33,50,502,96,1446,55,732,21,2952,7,7,24,124,21,197,5,94,3,484,7,10,7,58,17,55,6,27,0,182,4,9,17,13,9,8,0,3,0,68,3,5,11,8,4,3,0,0,0,35,0,3,5,4,5,3,0,0,0,21,0,0,7,3,0,4,0,0,0,17,3,3,0,17,3,43,0,23,41,125,53,74,130,760,152,1841,71,922,68,4072,0,3,10,8,3,8,0,0,0,36,0,5,9,54,14,59,7,33,3,183,0,9,15,38,15,62,0,32,0,181,4,15,36,53,15,38,3,17,0,166,8,33,175,38,41,21,0,18,0,337,14,9,102,14,9,8,4,3,0,166,5,5,56,5,4,7,0,4,0,87,7,0,27,5,0,3,3,0,0,44,0,3,7,0,0,0,0,3,3,25,34,88,447,212,102,194,14,123,5,1225
113,7,4,5,31,7,83,3,30,3,168,20,36,45,410,35,1050,29,404,13,2058,8,13,10,95,10,137,4,62,3,342,0,4,0,44,7,32,0,23,0,114,0,12,40,19,6,8,0,0,3,89,0,3,59,12,4,3,0,5,0,86,4,3,35,5,6,3,0,0,0,54,3,3,16,58,0,6,0,3,3,91,6,11,3,36,3,39,3,18,17,132,41,89,218,717,85,1354,44,548,42,3144,0,4,0,4,0,3,0,6,0,12,0,7,3,34,8,35,0,24,0,112,4,9,5,39,12,22,3,22,0,118,0,6,5,47,17,13,3,14,0,102,12,52,192,41,34,26,0,15,0,369,9,14,168,29,20,13,3,16,3,273,5,11,69,12,10,0,0,7,0,121,9,14,39,11,3,4,0,10,0,85,0,0,12,0,3,3,0,3,4,21,39,112,489,218,107,116,15,109,10,1216
114,0,3,4,33,3,75,3,39,0,152,8,31,19,371,41,902,20,439,12,1855,10,13,16,80,3,112,7,57,0,281,3,7,0,36,6,26,0,16,0,93,0,0,13,16,4,4,0,3,0,44,4,3,6,3,0,0,0,0,0,25,0,3,7,0,0,0,0,0,0,18,0,0,0,5,0,0,0,3,0,6,0,0,0,15,3,30,0,11,11,72,31,60,74,565,65,1145,26,566,31,2550,0,0,10,5,0,4,0,0,0,24,5,7,3,31,6,30,3,33,3,119,0,3,16,40,4,29,0,13,0,106,3,17,20,27,5,11,0,7,0,92,4,15,126,36,19,23,0,7,0,234,7,11,115,28,14,5,0,7,0,190,0,6,54,7,5,7,0,7,0,86,9,5,33,3,0,0,0,0,0,56,0,3,6,4,0,0,0,0,5,25,29,62,397,183,53,115,8,78,12,933
115,3,8,7,67,14,142,4,48,6,295,39,324,104,1022,249,1757,77,761,25,4357,25,90,46,323,95,520,20,206,11,1328,19,20,15,130,28,130,5,31,0,387,8,21,11,29,21,22,0,0,4,112,8,14,26,18,14,6,0,0,3,83,0,4,10,7,3,0,0,6,0,35,6,5,9,3,5,3,0,0,0,28,0,5,3,19,3,28,0,13,33,103,112,485,237,1609,428,2606,107,1062,82,6729,0,0,4,3,0,10,0,4,0,24,5,12,20,60,15,100,3,21,0,242,11,20,25,68,18,75,3,39,4,257,8,25,45,48,16,43,0,25,5,206,15,28,156,60,16,29,0,5,4,312,12,25,199,58,28,17,0,12,3,354,5,21,87,12,3,7,0,3,0,136,9,9,83,8,6,5,0,4,0,126,3,3,11,8,6,8,0,0,5,39,66,150,631,314,106,287,16,110,26,1698
116,6,13,9,31,8,145,8,65,3,286,26,173,69,507,176,1873,90,746,29,3687,30,57,45,221,82,528,95,237,21,1313,19,18,13,70,18,116,14,58,0,335,15,13,30,21,14,23,5,8,5,119,8,15,25,18,10,14,6,5,0,101,4,6,12,3,3,4,6,4,0,40,3,0,3,7,3,3,0,3,3,28,3,3,4,26,12,43,8,16,37,149,112,290,210,904,331,2742,228,1148,100,6060,0,0,6,5,3,4,0,3,3,30,3,19,14,45,18,84,13,48,3,244,9,11,16,55,31,72,33,43,0,265,9,20,38,40,17,35,9,10,0,181,11,24,168,48,32,24,18,13,3,344,13,17,209,44,23,13,10,10,7,342,3,7,82,13,11,10,0,3,0,127,7,12,65,11,3,3,3,7,0,109,0,0,12,0,4,11,0,0,12,53,54,110,615,256,141,259,92,138,31,1696
117,10,86,30,165,150,265,23,81,17,820,132,1267,275,1967,1332,3142,192,932,145,9382,175,772,534,1587,1214,1919,207,1168,107,7680,59,227,75,409,394,441,38,106,22,1767,41,180,70,105,209,110,10,29,12,768,38,172,57,67,138,42,6,10,11,544,21,65,37,33,38,12,0,5,0,220,18,58,41,24,44,15,0,13,10,220,11,67,20,142,63,126,12,65,253,761,511,2893,1144,4501,3570,6081,481,2408,580,22174,4,16,23,26,17,16,0,7,7,117,16,83,57,141,88,221,15,91,12,717,40,135,136,335,231,273,56,292,21,1521,29,166,117,165,189,147,20,44,13,885,88,388,318,102,372,113,17,28,21,1458,79,410,401,78,316,77,3,13,23,1409,40,213,176,43,91,27,3,8,5,603,49,252,137,28,79,23,3,12,12,595,3,23,38,18,20,20,0,18,65,204,351,1684,1403,933,1398,927,120,522,185,7513
118,0,27,7,82,24,87,3,34,3,264,41,680,94,1206,312,1099,51,365,18,3865,39,73,120,478,158,551,39,262,14,1736,20,29,12,152,34,114,4,31,3,401,4,22,21,31,9,29,0,6,0,123,6,11,19,13,6,9,0,3,0,62,5,4,3,11,0,3,0,0,0,33,10,9,3,10,3,3,3,4,0,41,0,34,12,76,10,34,0,14,46,226,123,893,294,2063,569,1923,99,712,87,6756,0,3,4,9,8,5,0,0,3,32,3,34,5,76,21,50,0,19,3,215,4,18,38,98,28,90,8,68,0,353,8,16,30,59,14,53,0,10,0,195,13,31,66,44,17,12,0,3,0,184,11,32,100,35,28,13,0,5,3,223,8,11,34,22,10,9,0,0,0,87,3,6,28,11,5,3,0,3,0,61,0,0,9,14,0,5,0,0,11,39,47,152,312,368,132,238,10,121,19,1396
119,5,23,4,65,29,174,10,77,4,394,46,425,101,990,401,2148,72,831,53,5062,50,108,97,457,189,661,97,314,17,1985,24,27,32,144,63,162,10,65,8,539,14,12,37,37,33,35,10,7,5,186,9,16,39,23,23,16,0,8,0,138,3,7,17,18,4,9,0,3,0,58,4,3,9,21,4,9,0,0,0,56,5,19,8,32,12,60,3,27,95,260,160,644,341,1781,765,3265,195,1341,181,8679,0,5,10,10,3,8,0,0,0,40,8,21,30,87,37,96,12,46,0,341,9,26,36,96,52,83,12,69,5,388,10,22,99,71,28,61,4,24,4,324,15,34,206,69,45,22,13,18,3,416,11,40,294,49,40,16,10,15,5,492,3,21,117,17,6,0,4,9,0,180,3,13,70,21,0,5,0,5,0,131,0,3,21,3,9,12,0,6,21,72,71,191,883,419,225,301,56,195,38,2371
120,4,20,8,58,33,123,5,42,5,290,35,384,88,930,289,1487,45,429,44,3728,40,98,85,330,172,576,57,240,16,1613,13,32,24,112,54,139,8,25,4,409,14,25,26,24,16,25,5,7,3,137,8,7,17,19,23,15,0,5,0,93,3,3,11,3,6,3,0,3,0,33,7,4,5,6,5,0,3,0,0,32,4,15,6,31,9,41,7,8,45,170,125,585,275,1507,602,2402,128,764,125,6505,0,4,3,7,3,7,0,0,3,24,3,12,14,67,20,96,3,20,3,232,9,20,28,81,32,76,6,50,10,322,11,16,38,62,23,55,5,13,0,218,15,34,88,30,48,28,4,10,3,260,17,35,149,24,38,15,4,11,0,288,8,13,60,11,8,4,0,0,0,108,11,16,31,4,11,3,0,5,0,87,0,0,15,8,5,3,0,3,10,43,77,150,428,286,183,279,27,107,32,1571
121,10,45,19,160,38,219,10,75,8,583,87,822,163,2336,639,2603,162,874,43,7728,81,268,152,896,334,860,50,401,38,3073,37,84,30,237,76,187,15,48,6,716,10,42,33,39,44,29,7,7,4,222,17,41,46,35,29,21,6,3,7,206,11,15,22,17,18,6,0,9,0,93,21,6,12,16,6,7,0,0,0,69,3,31,15,61,22,68,9,23,92,310,258,1358,483,3801,1202,3995,255,1445,204,12999,3,11,8,10,12,4,3,7,6,62,8,41,25,160,40,123,6,54,3,464,15,53,55,153,61,136,7,85,5,569,21,76,71,89,50,63,7,30,9,407,40,92,172,68,89,40,3,12,6,521,39,106,247,61,71,40,7,10,10,581,23,49,81,12,30,14,0,8,0,224,18,38,62,10,13,11,0,0,0,159,0,3,15,15,5,7,0,3,18,61,170,469,735,575,374,437,35,205,51,3045
122,9,3,13,83,15,108,4,50,3,291,43,230,133,1208,214,1619,124,746,26,4341,28,40,89,349,101,367,36,187,13,1211,10,32,13,115,26,102,3,16,0,314,3,6,18,15,10,11,0,5,0,76,4,3,19,18,6,3,0,7,0,64,3,0,13,4,3,6,0,3,0,31,3,3,8,11,3,3,0,4,0,28,0,8,5,27,3,37,3,9,29,112,111,320,310,1829,377,2250,180,1020,65,6476,0,3,3,6,5,5,3,3,0,30,6,11,11,100,21,49,13,33,0,244,6,25,41,102,19,71,9,43,0,313,12,15,57,71,21,47,3,19,0,239,14,15,146,50,22,23,0,7,0,279,17,12,239,54,15,11,3,5,0,366,8,9,89,14,7,9,0,3,0,139,3,9,46,4,5,4,0,3,0,77,0,3,5,4,0,3,0,7,11,31,56,112,641,406,111,228,25,121,13,1721
