SA4_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,5
199,0,25,23,0,0,23,20,0,74,0,15,3,20,61,3,0,59,5,5,98,16,68,0,84,245,19,0,266,11,28,393,10,30,0,40,57,29,0,88,15,18,164,28,73,4,107,42,67,0,113,52,157,432,72,226,8,308,426,123,5,558,203,209,1274,16,135,0,154,0,0,0,0,312,10,474,20,278,3,302,5,0,0,5,293,26,626,58,547,6,609,259,24,0,283,141,22,1055,53,592,12,655,492,39,4,538,42,24,1263,242,1605,19,1871,1922,357,7,2286,203,147,4503,181,633,0,817,523,317,3,838,254,132,2042,318,1359,24,1697,554,897,8,1460,795,1036,4982,890,5147,62,6100,3753,1629,19,5405,2039,1393,14935
201,0,8,17,0,0,17,25,3,54,3,3,0,5,32,0,0,36,0,3,48,3,19,0,17,127,12,0,145,5,12,176,3,5,0,5,15,7,0,26,5,6,35,6,22,0,26,23,37,0,61,15,50,157,16,51,0,68,215,59,0,278,128,71,548,3,0,0,3,3,0,0,3,546,13,565,7,33,0,39,3,0,0,4,650,16,705,22,60,0,82,150,15,0,161,284,12,539,35,69,0,105,310,32,3,340,26,13,484,84,248,6,335,1255,246,3,1508,59,81,1982,34,143,3,178,258,224,0,487,57,38,758,65,389,6,466,284,906,4,1201,304,463,2425,260,940,13,1210,2258,1428,18,3700,1920,630,7466
202,0,0,7,0,0,11,24,0,42,7,5,0,6,29,0,0,29,0,0,35,4,18,0,26,81,5,0,84,6,5,126,6,9,0,12,13,12,0,21,3,6,41,8,20,0,31,24,37,0,61,14,50,162,34,57,0,86,145,61,0,208,145,70,508,8,5,0,15,3,0,0,3,628,25,666,24,18,0,44,3,0,0,3,580,25,647,27,62,0,91,110,13,0,116,342,12,559,61,84,3,149,261,10,0,272,33,12,458,129,268,4,401,1095,187,5,1286,94,47,1823,42,124,0,167,167,216,0,386,59,42,656,98,400,7,510,242,708,8,956,325,525,2317,386,963,13,1367,1875,1131,14,3017,2059,688,7133
203,0,10,18,0,0,18,58,3,86,3,0,0,5,59,4,0,63,0,4,74,14,24,0,39,200,21,3,224,12,20,295,11,17,0,27,36,27,0,68,11,4,112,17,28,0,42,30,69,0,98,38,82,256,48,75,0,124,345,127,4,474,302,131,1028,15,9,0,23,3,0,0,3,1039,23,1088,43,34,0,71,7,0,0,10,1138,35,1256,66,105,0,166,307,20,0,327,610,28,1127,84,155,0,237,706,64,7,775,45,27,1078,272,580,0,848,2763,453,11,3231,152,97,4329,114,286,0,399,567,451,4,1026,131,55,1607,159,814,8,972,468,1349,9,1830,596,668,4072,745,1971,8,2728,4819,2346,30,7192,3707,931,14558
204,0,4,10,0,0,10,24,3,37,3,3,0,12,22,0,0,22,0,3,35,12,15,0,25,68,4,0,71,3,11,112,7,12,0,19,14,10,0,21,9,8,60,3,30,0,32,12,39,0,53,14,72,178,27,70,3,100,118,59,0,181,158,105,546,3,13,0,14,0,0,0,0,646,19,677,28,35,0,61,0,0,0,0,690,14,765,45,119,0,166,53,7,0,58,346,23,593,58,128,0,193,137,26,0,158,41,16,404,227,382,6,614,487,166,4,649,120,55,1439,68,174,3,252,127,183,0,317,100,57,720,90,586,9,684,164,838,4,1009,344,723,2764,526,1435,16,1979,971,1220,12,2198,2286,911,7374
205,0,7,23,3,0,19,45,3,82,3,10,0,10,29,3,0,32,3,0,49,10,22,0,34,88,9,0,95,7,22,155,7,14,0,20,14,22,0,37,9,13,80,7,51,0,64,15,70,0,81,23,137,303,35,102,0,137,167,105,0,269,256,184,848,14,23,0,43,0,0,0,0,920,41,999,36,63,0,104,5,3,0,10,1067,34,1210,55,128,0,184,126,17,0,143,570,31,928,54,182,8,238,265,35,0,296,50,18,608,149,502,3,656,884,253,0,1137,106,104,2002,49,225,5,279,178,290,0,470,102,87,940,122,729,5,860,281,1154,6,1447,471,1010,3786,480,1862,24,2363,1737,1752,13,3503,3282,1323,10475
206,0,27,112,3,0,117,70,0,216,18,18,0,33,285,8,0,298,10,6,346,87,57,3,142,1238,161,9,1406,70,69,1694,72,66,3,135,391,166,11,566,97,84,879,74,138,3,219,253,566,7,827,222,368,1639,270,286,5,564,2286,909,26,3216,669,547,4996,20,13,0,27,3,0,0,7,1130,19,1192,37,60,0,96,61,5,0,65,1261,33,1455,175,153,0,324,1548,71,7,1624,687,26,2669,288,293,4,580,3554,217,11,3778,193,57,4606,1733,1499,16,3245,19399,3793,66,23254,1375,440,28323,1555,1777,15,3344,7295,5485,42,12823,1913,494,18576,1614,3412,41,5076,4831,12772,101,17707,4492,2726,30005,5424,7208,78,12709,36695,22341,222,59263,11052,3805,86819
207,0,6,30,4,0,39,26,3,71,3,3,0,6,67,7,0,72,3,4,91,14,20,0,33,330,34,3,360,9,15,425,23,14,0,36,74,22,0,94,15,16,162,20,44,0,62,62,101,4,166,39,68,333,64,83,0,148,571,165,7,738,184,110,1184,6,3,0,6,6,0,0,6,871,18,906,15,15,0,31,14,0,0,17,967,15,1029,50,43,0,99,792,37,0,826,452,13,1394,90,100,0,184,1524,84,5,1615,48,20,1862,381,440,0,822,5605,806,18,6430,237,101,7593,252,404,0,657,1407,864,7,2280,307,83,3328,361,904,5,1270,1033,2275,22,3333,1035,555,6195,1153,1912,10,3075,10382,4072,52,14498,3921,796,22293
208,0,6,34,0,0,34,22,4,69,3,7,0,12,67,4,0,66,4,3,84,21,29,0,50,302,34,0,339,11,17,415,10,19,0,33,63,30,0,98,18,14,158,25,40,3,66,39,75,3,116,37,81,303,72,95,7,170,501,147,4,654,252,123,1199,11,4,0,13,3,0,0,3,1153,12,1181,21,19,0,41,17,0,0,17,1196,14,1275,69,87,3,162,731,30,0,761,570,21,1519,151,148,0,298,1481,86,9,1575,59,25,1953,500,607,9,1117,5812,863,24,6701,304,100,8216,281,409,4,693,1238,614,8,1861,299,91,2936,406,976,19,1395,772,1757,24,2548,1045,726,5715,1450,2248,27,3727,10054,3350,63,13464,4622,996,22804
209,0,10,42,0,0,40,54,8,107,4,6,0,8,54,3,0,59,5,0,76,22,24,0,47,271,28,3,300,13,9,379,12,17,0,31,70,27,0,102,23,21,177,12,40,3,57,51,84,0,134,57,104,352,60,94,6,163,489,144,3,637,302,148,1254,19,4,0,21,3,0,0,4,1285,27,1339,30,35,3,63,18,3,0,21,1447,36,1566,106,109,4,218,613,41,0,655,726,31,1625,153,167,3,322,1208,66,3,1277,62,21,1684,395,632,6,1030,4368,615,13,4997,247,104,6379,176,327,3,506,1127,610,5,1749,264,111,2624,280,910,19,1215,924,1881,16,2825,908,867,5818,1151,2181,37,3368,8269,3216,42,11528,4942,1188,21023
210,0,9,25,3,0,31,35,3,73,10,3,0,10,46,0,0,44,5,3,69,28,30,0,61,179,34,0,217,16,13,306,7,20,0,23,40,20,0,62,17,21,125,14,33,0,46,38,62,0,99,49,115,307,64,85,0,149,323,118,5,450,244,162,1013,11,13,0,23,0,0,0,4,912,22,956,27,25,0,48,10,3,0,9,941,33,1035,63,113,0,171,454,33,0,491,437,16,1116,104,158,0,258,768,75,0,845,54,19,1180,324,676,13,1008,2803,512,10,3332,264,130,4733,165,316,3,480,708,449,6,1161,263,116,2024,265,798,12,1078,548,1195,16,1758,957,897,4688,945,2097,26,3073,5297,2264,30,7590,3844,1229,15735
211,0,17,18,4,0,21,67,4,109,15,11,0,24,62,6,0,68,3,8,109,26,30,0,53,256,40,0,295,12,21,383,14,18,0,34,43,33,0,79,13,9,132,13,43,0,53,41,76,0,117,50,110,342,71,118,3,198,424,154,0,580,360,167,1302,36,19,0,54,3,0,0,3,1842,23,1926,43,69,3,111,13,0,0,12,1928,25,2079,137,190,3,333,672,37,3,714,1069,32,2143,187,313,4,505,1421,109,3,1528,90,26,2154,488,985,9,1482,4611,752,15,5375,276,128,7266,215,420,8,642,847,562,0,1405,222,97,2369,282,1236,13,1538,613,1686,19,2318,1091,879,5824,1392,3240,35,4663,8173,3150,41,11364,6506,1218,23754
212,0,20,50,3,0,57,64,3,141,19,19,0,34,94,12,0,109,7,8,155,43,55,3,106,404,58,0,465,31,43,641,22,16,3,47,106,51,0,155,31,38,272,27,72,4,97,83,138,3,222,85,203,617,131,172,10,311,742,266,3,1007,461,299,2084,36,22,0,61,5,0,0,8,1922,34,2026,92,76,4,168,20,0,0,20,2020,42,2252,190,229,3,419,932,57,0,990,881,31,2321,246,345,4,600,1826,149,5,1985,120,41,2748,819,1235,16,2076,6793,1115,15,7923,486,231,10713,386,751,10,1149,1735,1156,9,2898,510,215,4769,601,2055,43,2699,1458,3174,31,4660,2133,1626,11130,2374,4716,85,7176,12766,5653,75,18492,8077,2218,35958
213,0,9,33,3,0,34,54,3,104,4,10,0,13,76,4,0,78,10,4,110,41,25,0,66,317,45,3,363,31,22,474,18,21,0,37,74,40,4,115,26,29,212,20,70,4,92,59,110,3,175,92,170,531,92,131,6,229,556,209,8,770,437,239,1671,21,21,0,43,3,0,0,3,1686,43,1769,31,49,4,77,18,9,0,20,1898,40,2039,144,135,0,279,873,60,0,929,807,47,2065,175,203,6,378,1423,116,9,1545,106,51,2085,587,839,12,1439,5255,886,19,6163,485,209,8295,257,476,3,736,1210,898,6,2109,442,169,3452,478,1424,29,1922,1112,2485,17,3616,1824,1289,8656,1683,3146,53,4880,9891,4451,53,14397,7245,1845,28363
214,0,15,13,0,0,12,40,0,70,6,11,0,18,21,5,0,26,7,3,56,13,25,0,42,98,10,0,108,4,17,168,0,11,0,9,20,12,0,32,3,7,51,7,23,3,33,18,55,0,72,37,87,225,45,75,3,123,174,81,0,258,227,113,718,16,13,0,28,0,0,0,3,1126,16,1180,32,66,0,97,3,0,0,4,1145,33,1279,64,109,0,171,287,19,0,311,575,16,1077,98,161,3,263,562,41,0,610,60,22,944,263,560,10,828,1776,300,9,2088,140,90,3148,86,271,3,358,295,289,3,583,120,52,1113,152,691,15,858,289,992,5,1289,583,595,3328,712,1874,27,2609,3216,1645,23,4882,3745,823,12068
215,0,3,13,0,0,13,24,3,43,0,6,0,8,29,0,0,27,3,0,37,4,14,0,17,52,8,0,60,4,6,84,5,9,0,12,8,13,0,22,6,7,37,3,15,0,22,7,22,0,34,13,87,151,14,46,0,60,106,49,0,154,135,100,451,8,3,0,14,0,0,0,3,616,24,652,15,29,0,37,0,0,0,0,669,29,740,22,56,0,83,45,10,0,59,325,20,486,25,93,0,112,95,15,0,109,28,8,260,88,256,4,341,323,145,0,467,80,66,957,34,122,3,162,82,151,0,236,44,57,499,53,408,6,463,130,552,9,683,259,675,2076,247,962,14,1221,678,877,5,1561,2011,877,5667
216,0,0,16,0,0,16,30,3,50,5,9,0,11,27,0,0,30,0,0,44,5,15,0,19,61,4,0,64,6,5,95,9,11,0,13,4,5,0,10,6,10,40,8,21,0,30,13,12,0,26,13,78,149,27,48,0,73,119,26,0,147,164,100,486,4,8,0,16,0,0,0,0,574,28,611,19,40,0,60,0,0,0,0,623,16,698,34,83,3,118,48,3,0,49,332,18,525,44,121,6,164,120,13,4,132,22,9,332,79,283,0,361,339,134,3,478,62,57,951,33,148,0,181,70,150,0,223,57,49,507,72,438,6,509,121,455,3,583,262,629,1982,273,1125,11,1411,700,754,8,1465,1931,808,5606
217,0,3,12,0,0,12,28,0,45,8,9,0,15,26,0,0,26,6,6,47,8,9,0,15,62,10,0,68,8,6,106,3,5,0,8,10,5,0,11,3,3,34,5,21,0,23,8,24,0,35,10,81,146,30,45,3,77,114,37,0,152,134,105,466,9,10,0,16,0,0,0,0,574,16,610,12,30,0,48,0,3,0,3,593,24,665,18,61,0,81,36,6,0,47,346,18,491,42,98,0,143,102,9,0,113,31,17,300,88,218,4,308,413,100,3,519,64,49,937,30,141,3,171,70,133,0,203,42,42,457,49,378,0,436,133,473,3,611,228,623,1890,254,938,9,1197,757,730,3,1488,1877,785,5355
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,3,5,0,4,0,4,0,0,0,3,0,4,9
299,0,14,26,3,0,26,13,7,64,5,14,0,24,57,3,0,58,0,3,86,22,48,0,69,195,20,4,212,22,18,325,11,26,0,39,45,20,3,66,13,12,136,18,51,0,75,56,43,0,97,51,149,371,66,167,7,230,380,85,4,467,170,196,1066,10,15,0,24,0,0,0,0,242,6,272,15,102,0,123,16,0,0,17,296,12,448,36,293,3,334,184,14,0,201,172,25,733,58,394,0,449,393,29,0,424,54,16,938,280,1254,18,1551,1695,248,12,1946,181,140,3826,178,508,0,685,577,247,4,830,206,117,1841,249,973,10,1240,449,697,7,1151,658,947,3991,822,3540,35,4402,3310,1229,22,4566,1814,1274,12049
301,0,6,16,0,0,24,0,3,32,0,0,0,3,26,0,0,29,0,3,36,7,5,0,18,65,11,0,75,4,6,97,3,6,0,14,18,8,0,25,0,8,47,11,23,0,40,11,25,0,38,15,46,138,33,48,0,80,141,47,3,190,122,68,463,28,9,0,35,0,0,0,0,880,11,925,40,31,0,73,151,9,0,164,814,8,1057,80,81,0,159,537,25,3,571,77,8,813,56,85,0,143,548,40,3,592,32,14,784,138,300,0,438,1276,254,3,1535,101,34,2113,76,206,0,288,284,230,3,518,114,31,948,125,593,0,724,256,904,3,1165,440,392,2726,540,1314,7,1865,3052,1470,13,4541,2463,499,9365
302,0,9,25,4,0,33,0,0,36,3,4,0,5,37,0,0,33,0,0,45,12,16,0,21,110,20,0,131,13,3,169,3,11,0,13,23,16,0,47,7,9,76,10,42,0,55,27,86,0,109,30,53,257,39,73,0,114,227,127,0,359,142,70,685,8,6,0,12,0,0,0,0,781,12,800,22,28,0,47,174,12,0,183,717,12,957,62,68,0,133,632,34,0,670,52,10,867,50,96,0,150,820,59,0,887,20,6,1055,202,391,3,597,2320,456,8,2784,179,55,3610,125,306,4,435,611,533,3,1143,176,45,1803,203,860,11,1074,495,1581,10,2090,650,479,4292,676,1752,15,2448,5060,2669,30,7761,2572,617,13393
303,0,8,47,0,0,47,4,6,69,3,0,0,4,62,3,0,62,0,3,75,16,23,0,36,211,28,0,239,17,15,310,13,25,0,34,73,37,0,106,7,17,167,17,35,0,52,51,107,0,155,38,82,330,55,79,0,136,456,170,3,629,185,119,1069,13,6,0,18,0,0,0,0,937,9,973,33,29,0,62,227,11,0,242,805,8,1116,100,93,3,201,944,67,3,1017,93,14,1325,85,123,7,212,1185,90,4,1281,51,26,1563,353,526,3,885,4125,789,13,4926,278,91,6170,263,410,6,681,1226,820,5,2055,292,84,3112,392,1159,6,1562,979,2310,18,3306,864,668,6406,1243,2348,25,3617,8694,4085,40,12820,3324,898,20664
304,0,5,44,0,0,48,3,0,51,0,0,0,3,64,0,0,63,0,3,66,11,8,0,23,166,31,0,191,4,0,228,5,14,0,19,28,19,0,43,9,0,71,13,9,0,23,20,58,0,74,11,16,127,42,40,0,80,325,104,3,435,76,26,618,0,0,0,5,0,0,0,0,537,7,550,12,12,0,23,194,8,0,199,476,5,699,45,39,0,86,695,37,0,733,43,3,861,31,50,0,82,964,45,3,1010,16,11,1117,138,203,3,340,3073,453,4,3533,86,32,3996,97,188,0,287,733,383,0,1122,109,23,1545,124,417,0,545,655,1170,5,1834,327,166,2873,458,905,3,1364,6313,2098,21,8429,1593,244,11636
305,0,10,101,5,0,104,6,0,119,0,7,0,8,123,8,0,137,0,4,147,30,28,3,57,458,79,0,544,32,12,643,32,23,0,52,134,91,3,227,28,24,337,47,90,0,139,108,326,3,437,83,132,789,116,151,3,270,944,516,9,1462,276,182,2192,13,12,0,23,3,0,0,3,761,7,793,45,39,0,88,344,14,0,355,703,15,1160,95,104,6,206,1596,124,0,1717,92,21,2034,129,129,0,260,2109,189,4,2303,61,25,2649,631,834,0,1469,8696,2181,16,10897,601,151,13112,599,855,6,1456,2594,2576,8,5180,860,166,7660,685,1904,19,2607,2051,7368,43,9463,1879,955,14899,2177,3876,33,6092,17385,12451,78,29913,4968,1337,42304
306,0,6,11,3,0,13,7,3,29,3,0,0,4,18,0,0,20,3,0,25,6,14,0,22,43,6,0,51,3,10,87,10,12,0,26,17,21,0,36,9,11,79,16,35,0,50,36,74,0,113,37,93,289,34,76,4,109,123,108,0,236,184,115,647,13,9,0,15,3,0,0,3,992,37,1050,13,44,0,53,47,9,0,58,781,36,930,26,89,3,116,166,25,0,189,68,13,387,23,70,3,100,176,40,0,221,25,14,360,107,305,4,415,650,280,0,937,114,72,1541,105,236,0,337,277,379,5,662,145,51,1195,232,813,12,1057,456,1454,11,1920,605,788,4373,522,1560,25,2099,1767,2194,19,3984,2733,1011,9834
307,0,5,12,0,0,13,0,0,18,0,0,0,0,4,0,0,4,0,0,6,0,5,0,8,11,13,0,29,0,10,42,0,7,0,8,4,18,0,22,3,11,32,5,22,0,32,9,27,0,37,9,50,127,12,45,0,51,46,60,0,101,92,77,330,4,9,0,6,0,0,0,0,535,13,560,6,18,0,24,14,3,0,15,416,22,482,18,63,0,78,53,24,0,75,34,12,201,11,61,3,70,47,17,0,67,8,12,159,55,176,3,227,160,131,0,296,54,43,616,25,142,0,166,64,186,0,248,62,50,520,69,467,7,539,106,557,3,668,254,584,2043,180,928,10,1123,440,921,3,1364,1369,730,4581
308,0,3,19,5,0,19,3,3,31,0,4,0,8,8,3,0,14,0,3,24,6,12,0,15,49,10,0,66,8,7,98,4,19,0,24,19,28,0,47,8,7,83,7,29,0,38,25,67,0,93,26,98,245,14,73,0,90,125,114,3,243,176,121,626,9,12,0,20,0,0,0,0,1002,19,1049,13,39,0,52,65,21,3,85,799,24,965,25,124,0,145,204,62,0,267,58,8,483,27,126,0,154,226,60,0,285,20,14,476,93,425,8,518,492,465,3,959,108,66,1647,48,303,0,357,160,466,0,624,98,68,1146,90,769,6,866,271,1389,6,1665,459,714,3707,302,1797,15,2115,1425,2458,15,3889,2544,922,9468
309,0,15,65,9,0,71,17,6,110,3,10,0,9,76,7,0,86,5,7,108,33,32,0,63,274,34,0,311,18,17,410,17,31,0,44,91,41,0,129,31,24,227,37,68,0,106,71,129,7,210,60,120,494,100,153,0,254,588,218,3,807,349,189,1610,32,36,0,71,0,0,0,0,2170,40,2278,86,88,0,175,234,23,0,253,1869,42,2339,141,219,6,368,1159,102,0,1266,289,34,1950,120,238,0,359,1349,147,12,1501,64,30,1957,472,943,6,1420,4484,1003,18,5508,444,157,7534,386,720,0,1104,1312,878,9,2199,519,139,3966,631,1995,25,2645,1224,2926,32,4177,1597,1136,9552,1868,4242,35,6139,9761,5074,71,14905,6952,1575,29578
310,0,8,31,3,0,32,10,0,55,3,5,0,9,30,3,0,33,0,3,38,7,16,3,29,67,22,0,86,6,8,130,19,20,0,41,27,27,0,51,14,12,114,3,43,0,45,29,71,4,101,36,88,270,33,90,4,128,193,116,4,312,180,116,739,3,8,0,20,3,0,0,3,982,21,1025,27,32,0,65,127,12,3,145,807,22,1040,64,106,0,167,497,44,3,545,86,21,815,56,117,3,179,508,61,0,569,34,16,796,174,416,0,590,1353,391,3,1743,160,70,2563,115,297,7,414,380,444,3,827,156,59,1466,191,957,8,1150,444,1565,7,2020,644,660,4471,627,1931,23,2578,3311,2524,19,5849,2870,879,12181
311,0,5,18,0,0,14,6,3,29,3,4,0,6,29,3,0,33,0,0,41,7,11,0,23,86,10,0,97,5,14,134,8,10,0,20,22,17,0,42,5,13,84,13,33,0,51,20,53,0,71,33,67,231,37,69,0,109,177,81,0,265,167,108,646,14,12,0,22,4,0,0,4,923,17,963,47,43,0,88,137,13,0,155,814,24,1076,70,111,0,185,453,39,0,492,96,21,791,75,111,0,186,457,54,3,512,34,11,747,196,394,0,593,1307,310,6,1615,159,85,2451,114,273,0,393,359,329,0,687,151,71,1306,216,812,8,1034,414,1127,9,1550,622,476,3675,736,1749,9,2494,3128,1867,22,5013,2805,702,11007
312,0,9,11,3,0,7,3,0,19,3,3,0,4,8,3,0,16,0,0,23,4,11,0,13,19,11,0,31,3,10,66,3,11,0,17,11,35,0,40,8,12,80,3,26,0,33,8,40,0,53,16,90,196,17,56,3,73,60,89,0,152,111,123,463,4,5,0,9,0,0,0,0,701,14,721,10,36,0,46,32,15,0,47,502,22,611,29,79,0,112,112,47,0,163,40,12,326,25,79,0,107,111,47,0,158,7,9,285,79,279,3,362,278,269,0,547,80,71,1066,53,217,0,269,118,345,3,463,91,64,885,79,670,9,755,200,1016,7,1222,395,687,3056,280,1359,14,1660,850,1746,9,2603,1818,877,6962
313,0,3,15,0,0,15,6,3,26,0,3,0,5,24,0,0,30,0,3,37,3,6,0,12,32,3,0,35,8,5,63,0,9,0,11,14,11,0,29,4,4,47,7,17,0,26,25,30,0,53,25,43,155,23,33,0,60,112,52,0,163,128,67,419,22,9,0,26,0,0,0,0,879,22,931,11,26,0,41,111,5,0,119,713,19,893,33,62,0,91,314,32,0,344,69,13,523,42,70,0,110,325,33,0,360,28,8,500,96,213,0,309,757,181,0,936,93,52,1393,54,151,3,200,197,173,0,366,83,43,691,134,517,9,661,263,744,5,1014,409,408,2480,392,1040,9,1439,1967,1164,5,3134,2274,561,7411
314,0,0,8,0,0,8,4,3,22,0,0,0,3,13,0,0,15,3,8,26,0,9,0,10,63,8,0,66,4,6,78,5,6,0,12,9,7,0,17,3,0,29,3,16,0,23,17,27,0,41,15,20,106,12,33,0,46,115,49,4,164,98,37,344,14,7,0,17,0,0,0,0,769,7,800,24,20,0,45,132,10,0,139,582,6,773,47,46,0,90,377,25,5,408,59,6,564,40,66,0,104,390,45,0,434,27,12,579,112,249,3,361,936,210,0,1152,86,32,1628,64,135,0,200,194,158,0,355,80,25,657,105,441,3,547,187,602,4,793,319,211,1865,389,969,12,1370,2212,1051,17,3284,1906,300,6862
