SA4_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
205,23,22,29,15,4,129,0,23,26,25,34,23,10,8,148,3,14,32,31,33,34,6,0,152,0,9,31,31,49,40,17,4,183,0,3,23,26,23,19,3,3,109,0,0,14,22,22,22,3,0,75,0,0,9,13,20,9,3,0,56,0,0,12,17,16,11,3,0,68,0,3,0,7,18,13,5,8,57,14,20,45,40,49,40,17,19,261,116,129,264,292,346,338,139,83,1699,196,44,114,157,248,263,98,28,1148,2964,297,244,279,333,370,114,31,4625,906,635,604,720,814,863,308,85,4933,537,623,796,953,1061,1172,461,136,5738,520,792,1035,1147,1437,1424,578,128,7065,427,1294,1687,1806,2370,2120,793,174,10665,218,1605,2404,2164,2654,2299,647,134,12122,77,1314,2809,2500,2952,2474,618,80,12829,44,822,2921,2465,2851,2367,538,98,12100,5,294,1957,1838,1911,1524,329,56,7917,3,120,1205,1491,1743,1410,216,43,6236,0,43,701,1089,1309
206,134,95,52,30,15,698,13,138,354,167,120,68,28,17,907,6,136,443,253,176,106,26,7,1150,4,121,597,293,221,116,37,10,1405,0,48,425,271,186,95,15,3,1041,4,16,343,294,183,95,18,9,950,0,6,187,207,145,91,19,12,666,0,5,239,318,293,138,33,3,1036,4,9,109,264,233,130,66,33,847,70,188,493,342,261,159,63,39,1602,366,1239,3983,2868,2161,1208,450,216,12490,390,519,932,782,557,342,118,30,3665,5231,3521,1484,825,633,448,174,34,12353,2818,6914,4017,2095,1536,1175,429,86,19065,1496,6753,6101,2757,2134,1621,596,130,21583,1035,6487,7695,3531,2924,2217,907,162,24955,905,7563,11820,6497,5175,3702,1313,224,37196,593,8271,17477,9323,7276,4854,1501,175,49466,353,9661,28526,13868,10259,6650,1667,211,71189,157,7676,37656,19131,13478,8473,1996,169,88730,42,2969,30619,18209,12189,6946,1525,118,72619,39,1037,24674,19539,13051,7459,1351,120,67264,15,412,15109,16270,10500
207,26,34,22,15,8,179,4,24,56,28,31,18,17,7,175,0,25,73,34,40,18,8,3,205,0,15,73,49,40,26,11,3,221,0,10,33,44,31,35,12,6,155,0,5,23,39,28,17,7,0,125,0,0,16,26,33,13,9,0,94,0,0,11,34,26,18,7,4,104,3,0,9,16,41,23,16,13,121,7,34,69,70,65,44,22,6,314,91,226,502,440,455,275,152,70,2210,172,119,194,238,223,123,55,11,1141,3581,1395,452,397,364,253,88,14,6543,1338,2268,1047,787,822,639,218,39,7155,487,1732,1372,1010,1128,814,343,57,6956,309,1511,1553,1167,1353,1077,432,91,7497,215,1661,2550,1907,2122,1700,644,102,10902,125,1654,3539,2394,2502,1966,664,67,12912,59,1636,5067,3014,3143,2245,736,89,15987,23,1067,5904,3574,3584,2663,697,90,17605,9,406,4226,2965,2850,1996,498,69,13019,9,238,3131,3034,2810,1909,474,51,11665,3,46,1694,2301,2324
208,36,38,28,9,4,181,4,25,44,39,44,24,13,7,199,4,25,72,50,57,34,8,3,246,0,19,54,65,69,26,10,7,251,0,10,39,30,30,23,11,3,148,0,3,35,37,45,22,5,0,146,0,0,15,33,21,19,7,3,97,0,0,17,13,39,23,8,10,103,0,3,12,26,31,26,9,15,115,24,38,84,76,60,39,18,8,357,94,221,503,490,507,340,132,88,2369,193,118,199,270,260,185,54,15,1305,4236,1474,407,446,389,263,109,20,7351,1475,2564,1068,913,888,679,257,60,7903,602,1980,1375,1117,1145,927,396,69,7616,423,1820,1611,1353,1601,1291,497,101,8698,323,2102,2595,2208,2598,1987,799,122,12741,175,2066,4193,3097,3407,2570,855,101,16457,78,1809,5547,3856,4293,3054,811,75,19518,36,1115,5826,4334,4622,3241,837,78,20097,8,362,3760,3326,3249,2245,538,53,13542,6,127,2549,2965,2990,2029,450,52,11173,0,53,1289,2115,2082
209,38,45,31,7,6,189,8,23,52,43,51,24,10,4,212,0,33,76,44,47,34,12,7,251,0,10,57,49,58,35,7,3,221,0,3,37,37,30,39,3,0,148,0,3,19,37,25,16,4,3,103,0,0,17,18,11,6,0,0,58,0,3,22,23,20,18,4,0,90,0,0,8,10,18,6,3,0,50,15,38,67,68,78,37,11,7,313,117,227,496,455,484,292,102,48,2211,214,98,211,241,198,147,52,4,1163,4562,1086,436,446,369,263,84,16,7264,1610,2023,1108,1034,855,694,220,33,7575,547,1644,1389,1302,1266,963,333,68,7516,452,1547,1661,1540,1624,1290,402,58,8572,346,1842,2727,2544,2757,2102,602,70,12987,200,1981,3967,3308,3612,2607,647,70,16395,120,1793,5132,4105,4355,2958,594,44,19097,30,1142,5505,4290,4381,3005,582,50,18990,10,339,3958,3158,3027,2020,401,37,12951,4,139,2551,2816,2709,1699,327,29,10278,4,65,1222,1887,1925
210,50,37,29,8,3,218,3,45,85,60,54,42,8,3,297,3,23,90,62,71,46,10,0,308,0,25,84,81,66,40,5,4,303,0,5,41,41,41,29,8,0,169,0,3,29,49,25,13,0,0,125,0,3,18,28,26,9,4,0,89,0,0,13,26,27,10,0,0,82,0,3,13,10,12,5,0,0,55,24,41,91,71,79,49,15,0,369,118,264,622,556,524,347,95,39,2563,164,93,187,214,206,131,41,3,1037,2934,709,299,312,280,168,63,11,4776,1180,1262,788,800,765,530,141,26,5486,509,1278,1130,983,1065,697,225,26,5923,432,1301,1482,1255,1339,962,287,35,7078,358,1728,2589,2375,2528,1696,445,60,11772,244,2169,4260,3348,3465,2254,437,47,16210,131,1928,5662,4514,4583,2808,496,41,20155,50,1189,5854,4883,4869,2982,501,35,20364,15,445,3832,3533,3385,2010,306,33,13554,5,192,2486,2840,2756,1651,235,22,10189,0,84,1407,2115,1927
211,34,46,29,14,6,184,3,35,55,44,63,30,10,4,249,3,27,73,62,73,34,15,3,293,3,14,71,55,64,55,16,3,273,0,3,52,34,41,18,17,0,162,0,3,30,40,45,13,6,0,136,0,0,14,25,22,10,0,0,78,0,0,11,25,25,10,3,0,75,0,5,4,9,16,7,7,0,52,23,57,76,89,105,51,10,6,421,137,231,500,535,620,352,145,67,2599,247,110,187,280,285,221,79,18,1424,6066,1163,433,570,488,404,125,21,9265,2249,2352,1108,1250,1150,997,364,56,9537,865,1965,1379,1453,1621,1298,552,105,9237,721,1858,1533,1664,2108,1752,654,125,10415,541,2397,2815,2711,3404,2721,916,129,15652,271,2606,4334,3716,4491,3332,964,101,19801,134,2231,5737,4818,5519,3984,916,100,23442,38,1230,5946,5061,5652,4132,898,64,23022,3,400,4027,3680,3706,2661,561,40,15075,4,147,2538,3159,3279,2147,425,31,11737,0,46,1274,2203,2269
212,78,85,39,24,15,405,6,61,155,112,94,63,24,7,519,4,56,207,136,132,68,23,7,636,0,23,167,141,134,70,24,5,559,0,16,87,111,91,73,12,4,390,0,3,69,80,70,42,10,0,279,0,0,31,55,44,30,4,5,166,0,3,25,51,52,34,13,3,187,0,0,16,31,22,19,11,3,106,37,83,172,189,161,89,37,23,794,227,505,1208,1152,1054,658,221,120,5146,340,277,401,441,439,279,84,17,2273,6503,1704,711,675,622,439,133,35,10817,2568,3116,1861,1861,1483,1160,346,69,12461,1038,2698,2458,2206,1993,1644,550,116,12700,927,2649,2925,2699,2764,2131,716,115,14924,771,3550,5330,4740,5037,3602,1158,155,24354,476,4231,8355,7191,7438,4874,1159,124,33838,197,3970,11465,9185,9514,6173,1314,95,41913,95,2526,12634,9953,9967,6743,1259,98,43276,19,866,8496,7503,6921,4462,741,70,29072,18,327,5623,6438,6142,3704,656,59,22972,8,105,2896,4605,4446
213,70,70,50,16,6,332,3,55,146,106,82,48,11,0,440,0,55,151,127,86,72,13,3,517,3,23,150,90,115,60,16,5,455,0,6,74,105,65,38,8,0,301,0,4,44,69,64,33,5,0,224,0,0,29,48,37,15,3,0,132,0,0,26,50,38,22,4,0,138,0,0,13,20,22,13,8,3,80,23,80,155,132,124,86,21,11,626,161,424,1026,985,855,530,152,46,4170,347,188,325,351,346,210,53,9,1831,5628,1345,606,597,425,260,95,14,8972,2305,2566,1539,1427,1221,910,235,20,10221,881,2318,2149,1876,1697,1249,341,49,10564,712,2209,2537,2302,2209,1501,439,47,11962,513,2806,4251,3986,3904,2627,615,71,18779,318,3229,6853,5829,5218,3340,664,46,25498,158,2834,9008,7287,6645,4262,707,47,30948,68,1825,9493,7816,7083,4523,691,46,31542,17,633,6144,5605,5072,3065,441,20,20998,9,234,3865,4605,4046,2529,379,25,15696,4,92,1999,3047,2976
214,15,30,21,13,0,105,3,17,28,36,26,17,5,3,129,0,22,36,28,34,24,8,3,152,0,3,23,25,29,23,8,0,110,0,7,21,24,23,11,4,0,87,0,0,7,20,24,15,3,0,73,0,0,3,8,12,3,0,0,30,0,0,3,8,16,8,3,0,47,0,0,6,4,13,7,8,8,51,18,25,39,51,47,36,17,7,242,101,133,226,260,303,212,106,54,1394,145,49,111,156,150,100,36,13,766,3472,458,234,274,223,203,80,8,4957,1125,938,548,641,596,573,219,37,4685,518,971,696,820,848,744,324,60,4975,473,981,850,1042,1153,1044,397,61,6002,398,1420,1588,1749,2096,1621,619,96,9589,308,1618,2361,2121,2507,1852,526,54,11348,138,1281,2914,2454,2981,2119,482,49,12424,37,721,2923,2541,2850,2120,427,42,11657,10,277,2018,1861,1999,1303,314,34,7820,4,94,1260,1584,1697,1084,225,23,5976,0,51,604,1111,1194
215,14,15,19,16,4,100,3,6,22,20,27,28,8,0,105,0,12,23,23,13,24,5,3,104,0,3,16,20,22,26,12,0,88,0,3,9,18,14,13,0,3,56,0,0,11,10,7,15,4,0,43,0,0,3,6,5,8,0,0,23,0,0,0,0,4,6,0,0,14,0,0,0,3,7,4,0,3,22,5,9,24,32,27,21,7,17,138,65,62,158,186,177,204,83,66,1002,125,44,76,132,227,239,98,32,981,1784,137,134,159,180,223,87,22,2736,551,330,337,374,467,500,222,48,2829,294,347,457,505,579,647,304,91,3225,311,488,563,678,815,858,407,95,4229,309,831,1128,1096,1455,1345,494,121,6780,152,1080,1768,1479,1903,1599,414,70,8461,72,905,1982,1722,2083,1861,409,91,9125,22,498,1802,1536,2062,1664,340,56,7979,0,170,1080,1115,1229,939,209,26,4776,0,70,676,847,1034,805,138,29,3594,0,23,280,531,665
216,9,24,10,5,3,88,3,22,16,22,20,20,3,5,117,0,12,26,21,14,14,3,3,91,0,4,12,17,14,14,3,3,71,0,0,7,12,12,14,0,0,46,0,0,3,6,9,5,4,0,32,0,0,4,3,3,11,0,0,20,0,0,0,4,4,3,0,0,13,0,0,0,3,4,4,3,0,11,12,20,19,30,17,12,4,14,128,75,83,139,152,166,146,65,54,877,112,20,62,100,155,167,59,17,696,1676,101,108,124,150,161,58,8,2388,487,235,266,319,307,316,144,28,2100,292,318,369,449,517,561,232,60,2788,351,407,458,577,707,658,285,88,3522,301,696,895,971,1223,1110,385,74,5646,160,986,1429,1262,1492,1297,310,59,7004,73,784,1721,1546,1874,1435,307,57,7796,21,494,1707,1570,1923,1422,292,34,7456,8,162,1131,1010,1169,845,146,11,4484,0,82,643,876,986,666,92,11,3361,0,17,328,553,655
217,13,11,9,6,3,64,4,5,28,7,15,10,6,9,87,0,9,21,11,20,13,3,5,86,0,12,13,9,16,14,7,3,76,0,3,10,11,10,7,3,3,43,0,0,0,9,15,5,6,0,44,0,0,3,7,8,4,0,0,30,0,0,3,8,11,5,0,0,27,3,0,0,3,5,3,0,4,22,22,14,12,18,40,24,11,15,152,62,61,123,143,177,161,74,55,860,97,31,58,122,158,165,71,22,721,1698,151,118,170,187,178,72,21,2594,478,290,327,350,374,447,195,39,2509,317,337,398,475,548,598,245,59,2982,320,420,432,587,730,753,334,90,3667,259,683,848,975,1238,1107,401,95,5605,121,875,1248,1177,1467,1211,335,86,6522,71,764,1621,1407,1795,1439,325,58,7476,39,432,1536,1439,1815,1373,307,52,6990,5,162,888,975,1117,856,185,27,4216,0,54,534,760,991,723,133,30,3228,3,30,301,552,687
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,4,4,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,5,5,0,0,0,9,0,0,3,0,7,0,0,0,7,0,0,0,3,4,0,0,0,8,0,0,0,0,4
299,35,47,28,14,5,221,7,40,53,44,46,28,9,0,220,0,33,81,73,63,40,12,3,297,3,15,77,54,58,45,15,3,275,0,3,39,32,33,18,7,0,130,0,8,23,39,33,10,4,0,119,0,3,18,24,18,7,4,0,73,0,3,10,32,20,6,3,8,86,0,0,5,12,22,15,4,0,59,17,40,86,95,81,48,22,19,402,98,256,577,551,522,341,148,62,2557,140,100,207,251,220,154,46,9,1125,1166,673,415,394,427,338,99,15,3527,502,1047,971,890,1118,1057,298,38,5922,447,931,1105,1161,1437,1283,398,61,6827,952,1286,1358,1355,1819,1600,552,87,9016,639,1863,2240,2104,2532,2261,759,80,12484,218,1872,3067,2491,2798,2139,575,55,13208,132,1678,4099,3202,3338,2460,543,58,15503,55,1271,4635,3641,3619,2402,466,54,16145,31,590,3273,2919,2645,1569,244,34,11304,6,285,2320,2294,2128,1175,178,15,8413,3,115,1332,1469,1234
301,8,18,17,0,5,98,4,24,41,25,27,8,4,0,132,0,10,55,34,29,18,8,6,154,0,12,40,40,27,21,3,0,152,0,0,22,20,21,7,3,0,76,0,0,23,22,23,4,3,0,76,0,0,7,8,10,4,3,0,43,0,0,11,15,24,10,3,0,55,0,0,4,12,9,7,3,0,29,15,20,33,54,38,17,9,3,200,80,120,292,275,245,146,67,31,1255,115,37,83,117,119,80,29,9,578,2594,273,143,196,172,141,39,6,3565,1234,586,365,426,405,322,111,11,3459,571,617,488,506,535,536,161,22,3435,442,699,623,662,715,684,247,32,4101,447,1037,1217,1141,1344,1127,329,47,6686,261,1385,2173,1737,1917,1400,372,30,9279,135,1258,2826,2353,2502,1797,359,32,11254,43,752,2851,2769,2694,1903,360,21,11392,14,269,1873,1850,1863,1196,221,21,7295,4,106,1374,1751,1782,1086,180,22,6305,0,52,734,1184,1195
302,27,26,14,9,8,129,7,25,46,37,23,21,9,3,167,9,28,70,51,46,25,3,0,229,0,4,69,62,49,27,10,0,225,0,4,23,38,39,14,3,0,131,0,3,28,38,35,18,3,0,128,0,0,19,18,18,14,3,0,79,0,0,17,19,23,15,8,0,76,0,3,8,17,13,0,3,0,43,15,25,51,58,49,27,10,3,238,99,147,408,400,367,206,74,34,1739,96,43,98,76,95,63,25,0,506,2447,384,187,185,166,123,43,3,3535,1238,852,427,385,378,297,119,15,3709,621,918,716,549,508,457,158,20,3957,498,1011,916,766,748,635,207,33,4824,475,1571,1739,1448,1457,1213,368,63,8331,288,2144,3259,2337,2451,1729,411,38,12655,137,1991,4326,3246,3403,2388,443,31,15966,62,1105,4417,3920,4053,2683,463,32,16738,16,481,2974,2961,2795,1736,298,14,11271,8,188,2185,2864,2681,1578,226,20,9761,3,87,1322,1887,1785
303,34,28,15,3,3,182,9,43,66,48,42,36,9,0,254,3,39,108,66,66,38,14,0,334,0,24,79,79,77,44,13,5,313,0,9,56,54,46,27,9,0,199,0,4,26,48,39,30,4,0,151,0,0,22,30,22,15,3,4,97,0,0,21,37,30,23,0,0,114,0,0,3,11,15,4,11,0,51,15,36,81,85,63,44,10,4,333,113,284,626,573,499,312,98,44,2539,145,107,199,156,164,133,32,11,950,3125,787,330,310,241,161,61,12,5035,1670,1570,927,683,542,469,155,32,6043,838,1546,1329,948,843,636,241,40,6422,680,1680,1689,1180,1093,861,349,59,7597,624,2220,2834,2229,2068,1647,520,70,12205,336,2825,4442,3172,3110,2189,557,63,16693,219,2523,6165,4604,4351,2989,627,31,21511,66,1677,6628,5521,5236,3358,623,37,23143,17,713,4450,4116,3911,2415,402,19,16039,14,288,3167,3780,3663,2260,360,29,13554,7,87,1812,2461,2371
304,10,10,11,3,3,60,0,11,24,14,16,10,0,0,70,0,9,15,16,15,14,3,0,80,0,17,39,24,19,11,0,0,110,0,17,29,17,16,6,8,5,91,0,4,14,16,13,9,3,0,48,0,0,6,8,13,10,0,0,36,0,0,8,13,10,8,0,4,44,0,0,4,3,11,3,9,4,36,8,16,24,32,23,14,3,7,123,44,112,198,173,163,112,43,31,877,83,45,65,82,83,47,22,4,435,2067,675,142,191,138,93,47,7,3358,1102,1105,408,360,286,234,80,12,3586,443,923,526,417,374,273,130,19,3098,268,836,682,508,497,417,165,20,3400,228,1039,1158,842,875,658,273,45,5122,131,997,1375,1047,1034,747,285,21,5635,95,965,1809,1217,1215,903,269,27,6505,80,983,2221,1515,1374,946,260,28,7412,28,551,1942,1254,1087,714,167,19,5754,12,131,1444,1470,1262,764,180,14,5271,0,44,610,920,930
305,40,31,27,11,6,246,8,82,111,71,44,37,12,3,355,3,79,189,105,68,39,13,4,499,3,60,221,139,107,58,12,4,605,3,16,153,140,95,50,9,0,468,0,10,135,148,113,40,3,0,449,0,3,77,114,81,40,4,3,326,0,8,87,158,110,59,12,0,435,3,8,40,103,105,51,11,10,323,37,77,173,115,126,44,14,19,602,205,529,1413,1257,975,518,138,80,5105,196,182,297,307,237,159,57,9,1437,3249,1189,457,330,265,197,55,15,5752,2144,2629,1286,680,560,453,161,26,7945,1196,2822,2150,1001,821,604,248,41,8880,1031,3033,2851,1413,1117,809,353,61,10666,938,3978,4381,2634,2209,1528,641,96,16416,633,4848,6747,4076,3174,2285,636,66,22467,353,5409,10873,6054,4837,3191,803,63,31577,128,4409,14661,8906,7100,4738,917,80,40954,42,1967,12136,8577,6629,3924,701,52,34038,26,729,10302,9579,7169,4034,591,43,32482,7,256,6441,7880,6121
306,27,28,19,11,4,135,3,27,42,36,26,31,13,0,184,0,13,30,52,48,38,8,0,178,0,4,33,42,46,22,8,3,159,0,7,25,34,41,17,10,3,123,0,0,14,20,33,5,8,0,79,0,0,6,5,20,8,3,3,41,0,0,8,11,26,14,4,0,62,0,0,5,11,9,8,4,0,46,17,26,50,44,69,24,23,10,246,90,126,303,327,402,222,134,58,1657,136,54,110,147,191,158,79,9,878,2459,167,160,216,221,186,69,15,3495,911,366,462,534,493,490,196,36,3500,620,519,685,723,766,755,337,72,4475,573,657,911,1011,1064,1027,422,94,5764,557,1254,1856,1910,2044,1741,601,79,10048,324,1895,2989,2640,2735,2118,577,67,13337,130,1498,3498,3311,3452,2505,548,58,14989,46,807,3120,3257,3439,2432,476,54,13633,13,370,1943,2221,2264,1506,316,37,8669,10,154,1421,1941,2161,1342,227,29,7279,0,65,721,1146,1312
307,12,10,8,7,4,63,0,5,17,13,10,14,6,0,74,0,5,17,19,19,17,6,0,87,0,3,11,16,18,24,11,3,87,0,0,15,6,14,19,0,0,50,0,0,9,7,11,10,0,0,38,0,0,3,8,11,5,0,0,25,0,0,8,10,21,9,3,0,57,0,0,4,14,10,7,4,0,38,9,11,26,13,26,24,19,12,134,63,54,138,162,173,182,95,51,909,99,29,77,139,243,270,140,44,1032,1224,55,141,153,183,196,97,22,2068,427,188,257,340,401,377,230,72,2289,285,213,331,413,485,510,316,126,2690,338,280,405,487,604,636,305,92,3158,390,594,837,936,1082,983,462,120,5399,255,917,1251,1216,1372,1185,345,77,6620,141,861,1549,1452,1778,1374,348,74,7591,50,626,1621,1503,1660,1352,355,61,7215,12,314,1112,1026,1175,768,194,43,4642,3,135,818,946,1065,682,135,27,3810,5,70,559,661,686
308,13,15,12,5,3,77,0,19,25,22,12,16,7,0,97,3,15,38,26,41,17,6,3,160,3,9,27,27,41,22,5,0,125,0,6,24,31,34,11,3,0,104,0,3,17,18,20,13,5,0,81,0,0,19,20,27,10,3,0,72,0,0,27,45,44,25,7,0,139,0,3,16,20,21,15,4,4,78,15,25,39,48,42,31,11,9,211,77,119,274,316,342,210,71,42,1448,124,46,137,171,246,194,58,12,1000,2459,201,243,286,219,177,68,13,3667,988,417,552,585,508,474,140,28,3698,612,465,614,710,692,611,232,65,4005,632,589,767,793,884,682,251,62,4663,610,1181,1386,1381,1539,1112,350,76,7643,333,1633,2124,1800,1964,1353,334,37,9582,212,1436,2543,2174,2335,1652,319,46,10721,74,1195,2928,2478,2582,1829,328,32,11452,18,626,2297,2003,2153,1365,216,27,8718,12,351,1877,1899,2014,1324,173,26,7684,8,180,1386,1619,1603
309,57,60,52,24,14,326,5,34,101,107,73,66,14,11,414,11,48,130,109,93,60,19,0,465,0,30,111,119,95,56,31,6,452,0,4,64,77,71,50,11,0,285,0,5,37,69,59,23,11,3,206,0,3,28,27,21,11,6,3,106,0,0,24,47,35,24,14,4,143,5,3,17,38,29,25,16,9,135,52,74,107,124,137,61,22,17,592,236,350,828,919,793,538,236,109,4007,291,138,277,357,391,293,114,18,1883,6084,792,438,521,378,367,127,26,8728,2878,1878,1377,1282,1064,955,309,52,9798,1556,2051,2035,1735,1630,1461,642,91,11191,1369,2471,2628,2264,2260,1960,894,151,14002,1270,3945,4765,4161,4501,3435,1323,132,23538,705,4754,7220,6051,6121,4436,1294,139,30723,297,3813,9091,7441,7419,5075,1182,90,34416,107,2075,8695,7781,7680,5085,1167,87,32673,37,789,5477,5576,5076,3201,662,59,20882,18,332,3838,4974,4546,2820,569,46,17138,12,157,2131,3141,2877
