SA4_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
123,0,134,137,9,15,9,0,165,8,4,3,3,3,21,1348,76,94,26,12,1554,74,4,10,0,0,90,367,38,53,9,5,467,61,0,0,0,0,63,1888,124,196,43,26,2279,443,31,46,14,25,559,33539,1631,2004,539,386,38100,47628,3780,3144,559,551,55664,82,6,11,0,0,99,635,143,111,24,13,929,114,14,16,4,3,149,161,52,41,6,3,258,998,76,43,14,9,1139,126,14,3,3,0,144,176,14,12,8,5,213,76,10,17,8,3,112,143,26,20,3,0,191,1411,146,88,12,13,1668,154,10,15,4,0,184,79,13,14,0,4,111,232,35,48,7,8,330,186,37,20,3,3,246,220,43,28,7,9,309,25,3,0,0,0,33,122,33,17,3,0,171,217,83,94,19,14,424,182,23,18,4,0,226,94,15,23,6,3,146,78,13,19,3,0,109,1526,93,72,22,21,1739,240,40,43,3,3,332
124,3,229,172,15,20,3,0,209,28,0,0,0,0,34,1976,139,202,38,12,2372,135,11,29,6,0,186,266,36,43,12,4,353,75,0,0,0,0,78,1539,100,188,41,31,1892,498,19,39,10,22,586,45284,2131,3311,689,430,51834,63888,4774,5482,794,583,75526,137,20,16,8,0,180,778,120,127,38,6,1071,111,27,22,4,3,169,162,48,31,3,6,257,720,43,35,14,13,820,63,8,11,0,0,79,262,42,48,10,3,367,73,11,30,3,3,116,216,26,20,6,0,268,2162,185,117,28,30,2518,143,5,7,3,0,164,168,25,17,3,0,217,221,52,38,3,4,319,277,50,26,4,4,357,188,47,45,16,3,291,52,6,10,0,0,70,211,48,28,4,0,291,199,64,72,11,5,348,265,36,22,3,3,339,228,51,81,10,13,381,183,26,31,12,6,258,1899,129,175,22,23,2252,248,29,32,3,8,318
125,16,1386,483,17,19,9,3,535,401,35,41,4,11,492,2241,63,59,12,13,2392,256,4,7,3,0,269,2503,101,149,40,23,2812,137,3,3,0,3,146,7443,223,335,57,91,8149,858,43,24,22,54,1007,90489,3062,3346,820,831,98550,97408,5027,3458,553,846,107295,330,14,13,0,0,360,9671,1648,939,303,81,12648,512,44,23,8,7,588,688,91,67,3,8,865,3127,110,68,13,35,3349,436,35,17,3,5,488,542,34,31,8,8,619,336,30,44,5,14,428,2005,171,141,22,13,2346,12674,809,551,93,80,14203,1208,65,69,3,16,1364,1247,146,116,17,14,1548,1527,176,151,15,31,1904,825,64,15,0,6,910,778,108,60,19,13,983,196,10,12,3,3,223,2513,597,551,130,25,3811,2627,803,713,105,92,4344,1446,94,60,17,8,1624,367,24,22,4,11,424,201,17,4,3,0,234,4701,161,99,23,69,5054,1430,148,198,14,29,1815
126,3,534,313,10,15,6,8,350,77,3,4,0,0,87,1748,60,66,13,5,1900,321,12,11,0,4,348,497,27,29,11,3,562,84,3,4,0,0,88,3325,82,126,29,28,3596,283,12,18,0,28,335,43294,1673,1901,435,261,47554,44263,2592,2073,314,272,49522,311,11,13,4,0,340,5235,667,515,172,34,6623,127,15,6,0,0,144,229,26,20,6,0,277,796,18,10,3,4,832,102,5,0,0,3,113,398,12,20,0,3,433,118,14,13,4,0,150,1621,126,124,13,5,1888,5399,193,99,23,19,5739,839,24,38,3,3,908,776,78,84,10,9,958,186,18,11,0,3,217,531,47,15,3,3,597,439,41,53,12,9,555,308,14,23,0,3,356,1808,368,374,75,27,2647,486,77,58,14,9,647,1089,69,51,6,7,1221,59,4,5,0,3,72,189,14,7,0,0,208,2000,94,72,14,9,2190,549,31,11,0,0,593
127,3,208,321,17,26,5,7,372,144,11,11,5,0,171,956,42,32,15,12,1057,93,7,3,0,0,106,3327,341,458,114,46,4280,119,0,0,0,3,118,5147,289,412,86,79,6009,640,37,39,20,51,789,50532,2398,2843,779,601,57157,58339,3980,2782,590,651,66339,125,3,6,0,0,142,2550,475,390,98,32,3540,592,84,66,8,8,757,423,90,50,14,11,590,2286,199,131,36,42,2692,440,53,24,5,5,535,259,32,19,10,0,325,194,43,28,8,12,276,507,49,47,0,0,604,3204,242,118,37,27,3628,407,29,25,9,3,466,397,62,55,8,11,536,2624,649,575,63,62,3976,245,38,15,0,3,294,747,198,106,40,22,1115,61,0,6,0,0,69,287,45,33,9,3,378,1062,340,279,46,54,1784,481,60,32,0,3,578,263,51,50,18,14,384,97,8,7,3,0,111,2508,84,81,22,34,2727,483,68,82,6,16,661
128,0,30,209,16,24,3,0,246,13,4,3,0,0,29,1132,95,110,21,14,1367,119,6,8,7,0,146,180,24,37,5,6,251,38,0,0,0,0,45,1553,72,126,33,11,1790,250,18,18,7,23,316,29612,2062,2449,497,267,34890,39028,4948,4055,590,393,49009,132,13,15,0,3,163,1108,215,185,57,7,1578,81,12,11,4,0,107,185,51,42,7,5,292,198,14,7,3,3,222,213,35,18,7,0,273,177,38,28,3,0,241,131,46,35,8,3,222,226,37,36,3,8,300,728,61,34,14,6,847,288,18,11,4,3,323,74,7,6,0,3,89,54,17,10,0,4,78,229,53,27,3,3,312,179,46,37,14,3,278,74,3,13,0,0,97,136,30,16,3,0,180,184,56,45,8,11,303,177,30,25,0,0,238,44,3,5,3,0,57,75,16,23,3,0,110,1057,141,101,13,13,1324,104,3,6,0,3,119
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,12,53,3,13,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
199,0,65,135,3,54,3,8,201,19,3,9,0,0,38,914,88,446,26,23,1491,115,16,51,3,3,188,247,30,50,10,7,343,26,0,3,0,0,30,1297,107,547,34,40,2021,478,37,144,20,59,735,22874,1637,8290,704,621,34122,57991,11592,28978,1324,1749,101632,124,21,66,0,0,222,1775,633,1294,98,45,3843,210,66,114,5,4,408,138,42,76,3,9,272,339,70,100,13,14,528,172,63,66,5,5,313,212,63,174,11,3,467,195,71,160,3,10,454,316,66,221,5,4,609,798,178,469,19,25,1480,220,41,170,0,4,443,201,73,140,5,7,430,341,89,126,7,19,580,531,192,179,4,13,921,364,139,309,23,15,857,125,9,71,3,0,208,637,271,610,53,17,1594,805,430,708,31,64,2040,294,48,100,4,4,455,77,41,57,9,9,185,124,41,100,3,9,279,2147,369,971,41,64,3593,217,45,212,3,10,490
201,0,47,45,3,3,4,0,56,4,0,0,0,0,4,711,33,68,22,11,844,72,3,14,0,0,87,48,7,8,3,0,65,18,0,5,0,3,23,334,25,35,15,7,409,450,28,41,22,24,566,26716,1192,1770,715,366,30750,43308,3340,3894,1237,641,52427,71,4,3,0,0,82,269,51,25,21,4,370,28,6,6,0,0,35,15,0,4,0,0,19,29,4,0,0,0,38,6,0,3,0,0,12,97,10,23,6,0,139,18,3,5,4,3,30,27,3,6,0,0,31,603,43,36,8,10,705,27,3,0,0,0,30,33,0,3,0,0,41,15,4,0,0,0,21,80,8,11,0,0,93,42,10,16,8,0,77,40,3,6,0,0,44,18,4,3,0,0,30,9,3,0,0,0,12,101,10,14,3,0,125,24,5,4,3,0,35,108,15,16,7,11,163,532,43,54,19,10,653,45,6,4,0,0,48
202,0,39,41,0,7,3,0,52,0,0,0,0,0,0,573,33,80,12,15,712,51,5,14,0,0,75,46,4,4,0,0,59,16,0,3,0,0,21,363,13,27,11,6,425,483,26,49,21,28,610,26392,1166,1932,664,347,30497,43872,3263,4254,1151,619,53156,66,3,11,0,0,79,139,44,18,21,0,219,9,0,0,0,0,16,28,11,3,3,0,46,35,3,0,6,0,42,3,0,0,0,0,3,93,9,19,10,3,130,14,3,10,3,0,32,30,5,4,0,0,46,482,41,22,6,6,562,38,3,5,6,0,46,20,0,0,0,0,22,13,0,0,0,0,13,87,11,4,0,0,99,32,7,11,0,3,60,14,0,0,0,0,17,26,0,0,0,0,27,14,3,7,0,0,17,115,8,15,4,0,142,23,3,3,0,3,35,90,5,17,3,3,123,523,36,66,20,5,642,27,12,4,0,0,45
203,0,103,108,3,8,5,3,128,12,0,0,0,0,16,2019,93,170,46,20,2352,157,14,12,3,0,190,137,10,16,11,3,178,49,0,0,0,0,52,1024,41,75,21,15,1177,721,34,47,17,39,855,49103,2178,3155,979,506,55920,74449,5806,6174,1375,797,88594,181,16,15,4,0,215,517,96,90,50,3,753,229,38,39,4,4,308,49,3,6,0,0,61,78,3,3,0,0,83,163,21,20,0,0,199,258,36,42,6,8,354,63,22,21,3,0,104,83,11,5,5,0,100,1435,133,99,32,14,1706,98,9,8,7,0,125,146,11,7,3,0,174,40,3,3,0,0,54,255,30,25,3,0,311,266,46,35,14,9,374,51,4,11,0,0,70,72,8,3,3,0,90,26,11,11,3,0,48,255,22,21,6,3,303,57,9,7,5,4,81,221,34,39,11,3,308,1226,93,113,18,9,1456,127,13,23,0,5,166
204,0,42,39,5,5,3,0,46,0,0,3,0,0,4,723,59,74,40,10,907,67,13,14,3,0,91,15,0,3,0,0,26,19,0,0,4,0,18,417,27,52,25,6,528,617,32,57,45,34,788,27513,1525,2478,1102,447,33064,47321,3978,5749,1994,823,59870,86,9,9,0,3,99,123,29,22,9,7,184,26,0,0,6,0,37,10,3,3,0,0,20,46,0,0,0,0,48,5,0,0,0,0,6,211,15,44,14,3,292,16,3,8,0,0,32,40,10,6,0,0,56,464,28,18,14,9,534,27,0,3,0,0,35,17,6,0,0,0,28,13,3,0,0,0,18,70,9,5,5,0,88,136,32,33,29,4,233,43,0,8,0,0,47,33,0,3,0,0,40,12,3,6,0,0,17,76,14,13,0,3,103,20,0,0,0,0,23,123,27,35,11,4,204,645,53,76,13,10,793,31,9,0,0,0,46
205,0,87,69,9,16,0,0,92,0,0,0,0,0,4,1393,55,161,71,22,1705,80,9,15,3,0,103,53,11,22,3,5,96,37,3,3,0,0,42,569,54,75,24,16,731,927,52,112,54,59,1200,42069,1983,3952,1515,691,50200,68789,5183,8724,2443,1217,86349,90,5,13,3,0,117,223,57,46,32,6,363,32,5,3,0,0,40,34,13,3,0,0,54,70,4,6,0,0,82,7,0,0,0,0,9,207,26,51,25,0,317,25,7,8,9,0,51,54,9,6,4,0,71,662,82,30,11,14,797,39,8,4,3,0,57,31,0,3,0,0,37,16,3,0,0,0,19,145,6,22,0,3,180,170,37,45,30,13,300,33,3,4,0,0,47,53,3,0,0,0,56,10,3,0,0,0,15,188,17,16,3,3,227,81,3,12,3,3,105,316,52,91,24,20,494,1134,107,151,51,15,1453,49,10,6,0,0,56
206,21,3788,1665,74,104,24,21,1883,488,32,27,14,8,579,11341,373,537,53,66,12371,2050,98,121,11,20,2303,5220,223,261,78,72,5856,437,9,4,0,4,456,19480,501,683,147,193,21007,2847,123,131,35,187,3325,302187,9750,11201,2147,2225,327510,364999,22391,18026,2153,2574,410140,2247,96,83,5,16,2448,19066,1923,990,651,121,22759,1057,59,60,9,18,1201,1104,142,68,16,16,1348,1643,55,30,10,15,1757,1459,75,41,8,37,1624,2528,206,195,29,21,2981,2374,341,238,53,48,3059,4577,209,134,34,11,4957,37385,1084,537,135,269,39408,4331,137,85,29,19,4600,1885,122,105,20,12,2145,692,68,50,15,16,838,3639,159,112,13,27,3941,4330,491,424,99,95,5440,1917,100,91,10,15,2135,3134,184,144,50,34,3541,969,204,192,40,23,1427,10835,497,320,61,54,11770,742,55,31,8,17,854,1143,103,74,12,6,1335,17777,772,779,61,117,19501,3040,116,95,16,28,3295
207,12,1021,295,21,26,6,0,348,43,7,6,0,0,56,2482,93,142,35,16,2775,349,16,27,10,0,407,742,48,80,24,8,905,117,3,7,0,0,131,3285,184,201,45,28,3743,507,40,29,14,35,623,67424,4032,4098,1155,503,77211,74029,7239,5636,945,587,88433,284,29,34,4,0,354,6000,1638,808,595,59,9100,166,32,23,0,0,228,229,53,28,8,0,320,249,16,18,0,3,290,162,19,13,8,0,202,372,41,38,7,5,472,579,121,102,17,12,826,1468,187,156,27,11,1845,5012,291,154,46,20,5523,611,53,50,20,8,735,588,116,94,32,21,855,111,16,7,0,0,134,436,18,26,0,4,494,690,152,104,33,19,998,236,27,34,9,6,311,661,94,91,16,5,871,144,59,35,10,3,259,2578,340,208,53,25,3205,87,9,6,5,0,107,209,34,19,4,3,271,2245,200,168,28,21,2661,395,17,26,3,4,440
208,9,1106,325,20,28,9,8,386,98,13,5,3,3,125,2913,202,323,43,32,3512,331,36,54,13,0,433,1051,43,93,18,12,1220,151,5,4,0,0,158,4465,361,522,104,65,5515,646,39,40,16,34,774,65986,4632,5516,1302,571,78002,76070,9474,7654,1251,710,95166,304,50,48,9,0,411,3328,773,426,309,21,4859,228,20,28,3,3,278,201,51,28,3,6,284,393,20,13,4,4,438,127,18,5,0,6,156,462,107,82,28,6,685,685,125,126,26,19,992,513,54,47,3,5,625,6354,346,204,72,56,7027,527,32,30,5,3,591,257,34,37,3,3,329,64,14,6,0,0,88,543,59,51,6,13,669,651,107,99,23,11,891,333,23,36,5,0,405,456,53,50,17,3,585,142,49,58,10,3,252,1142,144,80,21,3,1396,66,6,12,4,0,92,224,43,42,8,3,321,2845,297,286,28,40,3491,401,14,22,0,3,445
209,7,839,224,12,20,3,3,267,132,17,3,6,0,159,1888,113,130,39,7,2182,214,16,26,4,0,254,1210,72,110,26,15,1428,119,4,5,0,0,127,2601,161,233,45,45,3089,846,60,65,28,60,1056,65237,3371,4123,1079,695,74502,80297,7701,6386,1046,933,96364,233,24,26,3,0,288,2374,524,352,201,29,3488,255,46,26,3,12,333,325,59,41,7,6,439,365,11,17,6,7,402,1212,148,96,23,25,1492,345,48,41,14,4,448,735,139,136,42,19,1062,402,34,47,5,0,486,5309,516,392,102,61,6385,292,20,28,5,7,350,415,53,59,17,7,554,466,82,94,16,14,671,383,39,27,8,3,460,1478,306,198,80,45,2108,133,8,19,4,4,165,163,15,27,5,3,219,433,105,145,20,15,726,1058,99,89,19,11,1282,282,30,22,3,5,348,149,23,22,6,0,205,1836,144,161,24,27,2196,476,43,53,3,3,579
210,13,737,185,5,10,4,0,207,564,57,47,19,11,697,1198,71,66,14,13,1361,124,9,6,5,0,144,1030,46,80,16,21,1194,49,0,0,0,0,50,2352,147,172,41,51,2763,776,48,54,17,57,952,49755,2484,2889,824,642,56593,75711,6075,4431,896,907,88023,177,14,12,0,0,206,1515,254,138,93,3,2007,369,61,30,11,11,478,374,79,51,6,5,524,565,29,18,6,4,622,838,87,28,3,8,971,359,39,26,4,12,437,591,117,65,13,16,807,258,22,8,3,7,295,5789,504,363,60,83,6794,251,10,19,4,0,287,404,22,34,3,8,479,1372,220,341,56,39,2028,352,37,21,0,0,405,1502,324,158,56,44,2077,110,4,9,0,3,127,176,5,8,4,0,199,738,194,302,35,42,1314,577,50,30,11,6,674,472,46,47,9,11,591,120,16,11,0,0,149,2509,127,92,19,29,2776,987,117,217,19,24,1357
211,12,977,270,16,37,7,3,329,33,5,3,0,0,34,3315,256,299,72,29,3967,232,21,27,6,0,285,696,35,71,15,9,815,95,3,7,3,0,106,2765,188,233,60,29,3269,767,62,75,28,45,970,73237,4356,5378,1550,650,85170,100621,10097,9098,1602,1009,122430,242,20,35,3,3,305,3467,891,546,380,32,5320,175,20,20,5,3,224,190,57,34,8,3,292,313,27,12,3,8,360,91,11,0,3,3,109,602,94,100,29,8,836,315,60,49,13,4,441,810,93,85,27,4,1017,4386,287,193,60,39,4974,428,28,29,14,0,505,423,53,48,15,8,549,77,7,4,4,4,95,390,35,22,9,4,463,560,142,108,57,20,878,135,16,27,0,3,176,282,41,50,18,5,394,120,25,53,0,3,201,1661,205,158,33,6,2066,94,17,8,6,0,125,439,117,112,24,9,702,2607,213,218,44,20,3087,354,23,19,3,3,402
212,41,4078,452,37,47,4,6,548,178,19,19,6,0,215,4926,216,239,55,34,5469,372,23,20,6,0,421,2720,191,297,76,35,3323,199,0,3,7,3,214,8772,472,678,151,146,10219,1299,67,81,34,77,1564,121041,5530,6191,1892,1125,135786,152256,10746,8335,1596,1374,174312,492,34,23,3,4,559,7687,1539,789,517,67,10599,694,101,53,23,12,889,590,96,69,15,6,775,1229,76,75,26,17,1422,448,72,50,26,14,609,995,87,70,16,10,1187,1042,171,155,36,25,1434,1329,115,102,23,4,1581,14261,1268,853,179,167,16725,1007,90,68,24,16,1201,681,60,73,8,3,836,226,35,53,6,3,325,802,62,41,6,3,910,1115,195,155,48,30,1543,391,29,19,5,3,446,741,106,122,32,11,1015,328,82,90,13,8,518,3305,276,230,56,16,3880,224,25,22,11,0,280,576,83,75,21,9,774,6402,319,293,45,72,7131,1198,101,137,19,11,1470
213,8,798,335,31,53,12,3,435,128,14,9,4,0,158,2767,106,181,38,18,3112,231,9,27,10,5,276,3660,307,404,124,50,4550,104,6,4,3,7,121,5911,376,681,129,133,7234,1059,79,83,29,88,1336,87641,3922,5400,1473,991,99425,112720,7691,6466,1273,1181,129337,301,22,22,0,0,350,2615,564,346,202,25,3744,725,103,77,18,15,940,433,82,59,11,3,589,763,39,32,8,12,855,1211,140,107,26,23,1507,559,60,62,4,7,695,633,105,80,20,16,850,474,52,54,8,0,579,10598,1217,896,174,159,13056,575,43,60,8,4,695,438,43,44,3,12,538,321,54,47,6,5,427,614,58,39,4,4,717,1246,200,151,40,45,1677,275,15,23,3,3,320,289,24,43,11,4,370,505,142,201,29,28,912,1190,129,116,15,12,1460,1185,151,119,24,23,1509,235,14,21,11,4,280,5669,247,298,53,78,6347,1071,125,224,19,27,1454
214,4,286,120,13,27,9,0,169,12,6,0,0,0,20,3006,255,314,82,35,3695,133,25,21,5,0,186,155,17,31,10,0,214,70,4,0,0,3,75,1189,83,130,38,19,1452,592,50,50,16,29,742,41753,2724,3454,990,465,49390,55543,6282,6252,1192,706,69972,130,26,26,7,0,184,496,144,101,55,4,803,74,19,15,3,0,115,78,18,15,7,0,123,162,10,6,3,3,179,37,0,3,0,0,51,251,53,59,8,4,373,94,43,18,4,3,168,123,18,9,6,0,157,1557,124,61,25,12,1787,104,3,10,0,0,116,58,12,11,4,3,78,28,7,3,0,0,40,269,44,35,6,4,360,181,60,43,9,5,297,51,10,11,5,0,70,47,3,7,3,0,61,46,28,17,3,0,94,236,26,34,11,5,308,32,5,6,0,0,47,206,61,43,9,6,326,1588,168,171,33,27,1982,96,7,6,0,0,111
215,0,39,45,0,7,0,0,53,15,0,0,3,0,22,429,21,47,19,8,519,38,4,3,0,0,44,45,5,7,3,0,66,21,0,0,0,0,22,399,19,26,9,13,475,558,50,55,36,29,728,24631,1439,2058,1199,422,29745,41177,4192,5247,2822,790,54228,30,6,7,0,0,41,142,14,29,10,3,195,12,0,7,4,0,22,13,0,3,0,0,16,46,3,0,0,0,57,8,0,0,0,0,8,69,0,13,10,3,94,17,3,10,8,3,46,57,8,0,0,0,63,545,28,22,3,11,613,27,0,0,0,0,31,6,3,0,0,0,9,10,0,4,3,3,15,54,0,3,0,0,61,82,33,33,43,9,206,29,0,3,3,0,32,61,3,0,0,0,63,6,0,0,0,0,8,156,0,3,3,0,162,5,0,0,0,0,12,56,9,20,4,3,94,500,28,48,6,11,587,37,7,0,0,4,53
216,0,43,43,6,8,0,0,53,12,3,0,0,0,10,429,22,34,14,0,496,46,3,0,4,0,55,12,0,4,0,0,16,16,0,0,0,0,20,420,23,25,9,10,479,488,25,50,29,27,625,22285,1276,1662,804,342,26368,36776,3469,3990,1472,629,46343,51,0,0,0,0,51,101,34,14,5,3,160,7,0,3,0,0,17,11,4,0,0,0,15,38,0,3,0,0,43,7,9,3,3,0,25,75,6,12,3,0,101,21,12,8,0,0,42,38,3,9,0,0,51,776,58,25,14,15,887,16,0,0,3,0,22,28,0,0,0,0,32,52,14,10,0,0,82,67,10,0,0,3,79,146,48,32,38,5,277,19,0,3,0,0,19,38,0,0,0,0,40,7,0,0,0,0,10,124,10,12,0,0,148,9,4,3,0,0,13,69,28,18,15,0,126,669,62,61,34,10,837,56,9,3,0,0,71
217,0,41,31,3,9,7,0,51,0,0,0,0,0,0,435,18,56,24,9,554,40,0,4,3,0,50,11,3,0,0,0,14,15,0,0,0,0,19,248,6,28,14,3,298,459,30,78,33,28,624,21080,1030,2332,996,382,25822,36225,2817,5702,1862,729,47329,42,5,4,4,0,59,132,33,10,8,0,173,5,0,0,0,0,10,22,0,0,0,0,19,28,0,0,0,0,30,0,0,0,0,0,4,55,5,17,4,0,86,14,3,5,3,0,22,39,3,3,0,0,45,179,17,4,0,0,207,33,0,4,0,0,43,12,0,0,0,0,14,3,0,0,0,0,3,72,3,9,0,0,91,21,3,5,4,3,39,20,0,3,0,0,29,80,0,0,0,4,88,3,3,0,0,0,5,52,13,10,3,0,77,11,0,0,0,0,11,75,13,41,11,3,150,671,67,104,36,14,900,13,0,0,0,0,13
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,132,3,4,3,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,168,82,3,25,4,8,115,27,3,12,0,0,50,821,63,302,16,18,1219,80,12,20,0,3,121,233,15,60,12,14,331,23,0,4,0,0,20,1052,53,341,42,37,1535,383,32,120,16,47,598,19561,1319,6522,569,530,28505,49268,11076,24510,1107,1495,87458,110,17,56,0,0,187,975,316,824,84,29,2232,173,78,144,14,5,410,92,23,69,0,4,192,83,32,32,3,0,144,167,91,107,7,11,383,214,42,126,4,6,398,280,103,222,14,16,634,198,32,117,4,0,353,1560,354,704,31,59,2700,96,11,57,3,0,167,144,52,99,4,6,304,122,43,97,7,9,272,305,76,106,3,4,489,470,245,389,36,32,1172,69,0,25,0,0,94,121,31,73,7,3,240,190,99,193,17,14,512,362,69,158,3,6,598,124,47,96,3,3,281,147,47,133,9,9,346,1558,216,615,19,57,2463,248,18,122,3,5,401
