SA4_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
111,3,42,10,14,3,5,3,9,0,93,199,1703,1125,1317,739,1383,588,1749,111,8916,4,23,3,0,0,0,0,0,5,38,3,11,4,4,0,0,0,4,4,34,0,17,8,0,6,11,4,0,0,47,7,40,18,7,8,7,0,13,5,104,8,44,12,19,5,7,7,20,3,120,3,40,15,22,14,20,0,33,3,154,3,45,24,20,3,18,13,33,10,162,4,50,24,23,8,26,8,34,3,178,6,35,14,21,7,20,11,36,3,157,5,41,18,14,8,22,3,22,12,139,4,56,21,21,7,7,0,7,10,143,6,43,14,5,4,5,0,10,4,87,3,32,9,4,4,3,0,9,4,76,62,475,191,167,70,141,47,220,69,1443,3,33,8,8,6,3,3,3,22,91,11,10,10,19,14,19,3,0,28,121,6,11,11,14,12,14,7,7,19,95,8,4,3,7,11,18,13,9,17,98
112,4,71,33,24,18,30,22,54,9,263,278,1857,1321,1560,802,1695,711,2539,153,10918,5,24,8,4,4,3,0,0,14,55,0,15,8,7,3,6,0,3,5,40,3,20,8,9,3,3,4,5,4,64,0,59,6,11,5,3,3,16,3,102,0,39,18,18,7,10,3,22,7,129,4,47,21,23,18,22,3,47,9,204,9,30,14,32,6,33,12,51,11,197,10,47,22,27,10,27,14,59,17,218,5,60,31,35,12,29,19,65,14,269,16,58,37,24,19,30,9,64,9,260,8,72,26,46,8,29,10,63,12,273,5,35,29,28,6,19,5,33,10,157,12,40,32,21,7,17,15,34,33,203,78,542,259,284,104,227,94,454,143,2171,3,41,13,9,7,0,3,0,24,94,3,5,17,11,12,3,3,3,18,78,0,3,5,5,10,9,3,3,6,53,11,10,3,12,6,12,3,7,16,82
113,12,34,26,34,15,24,18,62,9,229,180,607,481,628,431,952,527,2223,130,6155,7,37,3,0,0,3,0,0,12,74,3,9,9,5,4,3,4,7,5,41,4,14,4,0,5,3,0,14,3,50,10,34,13,8,3,9,3,30,6,107,3,25,10,14,3,13,8,40,4,121,3,26,25,17,3,14,4,43,8,138,9,26,15,17,6,24,9,62,11,166,3,26,21,20,12,39,13,109,7,261,4,35,19,26,10,39,19,125,10,290,8,39,19,22,8,29,10,117,7,258,22,49,29,25,12,31,15,91,13,287,10,32,23,25,7,23,6,59,18,209,13,62,39,28,8,20,21,34,37,257,100,405,221,204,84,253,105,736,148,2252,8,26,4,8,6,8,3,5,7,68,0,11,0,3,14,12,0,7,12,60,7,0,7,6,17,8,5,10,13,66,6,6,4,0,13,10,6,9,18,68
114,3,41,18,19,5,14,7,9,6,125,157,1106,642,734,461,851,403,1246,79,5682,0,16,3,0,0,0,0,3,3,30,0,16,0,0,3,0,0,0,0,24,3,23,3,4,3,4,0,6,0,43,0,20,3,3,0,3,0,9,3,50,3,15,8,12,3,8,3,13,4,70,3,17,15,10,10,13,5,27,3,107,10,19,11,11,5,15,12,28,9,119,4,35,9,15,4,15,3,39,3,119,3,43,17,17,3,14,10,29,4,144,6,40,18,22,8,18,9,25,6,147,3,45,20,17,0,11,4,25,3,128,5,35,17,14,4,7,0,19,0,108,3,31,17,7,3,3,3,16,7,88,51,356,140,129,60,112,43,234,43,1170,0,27,8,3,3,7,0,0,13,63,3,4,8,3,11,6,4,0,4,49,3,7,8,3,15,14,4,4,16,70,7,0,0,10,8,7,0,3,7,49
115,0,39,13,9,7,18,0,18,0,109,115,1155,788,925,471,976,380,1263,108,6180,3,22,4,3,0,0,0,0,3,35,4,10,7,3,0,0,0,4,3,23,0,11,3,7,0,0,3,9,0,32,3,25,23,13,7,10,0,8,3,95,6,44,22,13,9,15,3,14,3,126,4,63,21,19,10,21,5,19,10,176,5,35,25,24,5,11,3,24,5,138,13,28,25,20,3,18,3,36,10,166,7,38,27,21,3,28,7,29,5,159,13,49,15,17,6,15,0,15,3,131,4,49,21,8,3,9,0,8,4,108,4,38,11,12,3,6,3,3,5,84,7,22,10,16,0,6,0,11,10,79,78,437,204,171,48,141,25,185,73,1365,3,8,5,3,3,3,0,0,9,32,3,8,5,10,11,6,0,12,18,68,8,8,5,8,9,7,3,8,21,70,0,7,3,3,8,10,3,7,15,57
116,0,14,6,7,3,4,0,3,0,39,123,889,698,769,544,1026,381,1238,145,5798,4,30,4,0,0,0,0,0,4,42,0,24,12,3,3,0,0,0,8,47,3,6,12,9,3,0,0,3,0,44,3,37,16,15,4,5,3,12,5,108,3,40,20,15,8,16,0,14,15,134,6,28,17,17,9,11,9,16,4,123,5,35,18,9,11,11,7,19,6,120,6,19,14,14,13,9,5,25,3,113,4,15,17,11,11,8,3,24,7,100,8,19,12,4,8,9,3,15,0,79,5,15,11,9,3,4,3,6,5,61,0,3,3,3,0,3,0,4,0,25,0,4,7,3,3,0,0,0,0,18,41,284,165,100,80,91,41,139,67,1011,3,21,5,0,7,11,3,0,23,67,10,3,10,8,15,15,0,11,23,92,3,4,6,9,22,18,3,8,26,99,0,7,6,4,14,8,4,12,28,93
117,11,62,42,33,14,32,13,29,6,237,402,2320,2226,2328,1607,3461,1559,5961,449,20300,5,27,12,0,0,0,0,0,15,61,6,46,19,15,9,14,3,6,23,134,8,24,36,25,15,22,10,27,19,189,9,48,51,28,24,45,11,46,15,271,15,55,42,34,27,33,18,40,22,289,9,41,30,32,13,33,5,49,28,238,6,44,29,31,21,38,7,67,21,258,9,37,40,26,20,40,12,69,17,265,9,37,27,18,12,19,0,39,28,206,11,53,36,19,14,19,8,32,18,209,7,53,37,23,9,13,5,22,11,177,8,18,15,11,4,3,0,5,14,85,11,40,13,8,7,7,5,12,15,115,106,526,396,262,166,287,83,413,254,2496,5,30,17,13,8,6,0,3,41,121,10,51,81,37,46,50,12,22,107,422,21,22,70,30,68,97,35,54,126,526,30,18,46,20,72,87,30,60,114,469
118,5,58,36,21,10,14,0,14,3,169,180,1700,1181,1320,642,1433,600,1519,127,8693,0,8,0,0,0,0,0,0,3,17,0,22,13,4,3,4,0,0,3,49,0,20,3,9,3,9,4,10,0,56,4,24,19,11,5,8,5,17,5,95,0,39,13,12,14,16,3,21,5,122,4,30,17,30,9,23,0,21,9,147,4,35,24,22,9,26,5,32,3,159,3,31,21,11,5,20,7,28,5,136,3,24,23,19,10,9,6,26,3,123,10,35,25,10,5,14,3,17,7,119,4,50,17,11,5,7,7,4,3,113,7,31,15,18,3,3,0,4,3,79,5,45,18,9,3,0,0,3,7,91,44,394,207,164,70,146,39,182,56,1300,3,12,4,0,0,3,0,0,12,37,3,19,15,8,5,9,0,3,19,76,4,5,11,6,6,9,3,10,17,76,3,5,4,9,4,10,5,14,22,76
119,3,57,5,24,4,17,3,13,0,129,218,1898,1480,1667,1181,2114,885,2360,290,12103,4,40,9,4,0,0,0,0,7,70,6,37,16,6,4,9,4,3,15,103,5,41,28,18,14,12,3,15,10,148,10,59,32,23,18,24,5,26,10,207,8,77,33,24,15,36,6,26,12,235,8,73,37,29,12,33,7,41,13,244,8,58,38,31,15,19,6,40,10,233,6,61,25,33,18,46,10,52,14,263,13,53,32,26,26,24,13,32,8,232,12,47,26,22,8,18,3,17,3,152,9,60,22,11,6,15,7,12,5,150,4,29,15,8,6,6,0,3,3,77,3,33,8,6,3,8,4,9,0,77,95,665,320,240,150,246,71,270,111,2170,3,31,8,3,4,3,0,0,24,71,8,28,16,6,25,14,4,4,53,167,8,8,13,9,30,22,4,7,41,158,10,14,18,8,20,24,3,17,46,168
120,5,42,25,20,9,11,3,17,3,128,187,1496,1121,1192,716,1392,562,1512,139,8315,0,21,3,0,0,0,0,0,3,29,0,14,5,3,3,3,0,4,3,38,3,32,14,9,8,5,7,7,6,82,3,41,23,14,13,24,5,15,7,135,4,37,26,16,19,14,0,19,16,136,4,46,24,16,11,21,9,25,5,163,5,45,31,21,3,15,7,31,7,164,4,30,15,26,12,17,6,31,9,159,6,33,14,16,5,28,8,28,12,143,3,29,18,12,10,12,0,14,8,107,7,26,13,11,0,3,4,6,3,77,3,17,3,5,3,6,0,7,0,46,3,24,9,0,5,4,0,8,7,60,42,397,202,155,90,155,39,179,89,1346,3,12,5,0,3,3,0,0,11,37,5,12,13,5,13,15,4,3,26,86,7,6,8,10,15,13,3,9,17,95,4,6,7,7,20,22,3,8,37,109
121,9,140,54,36,14,23,7,22,3,308,297,2766,1717,1786,997,1979,874,2228,215,12866,4,21,3,0,3,0,0,0,8,44,0,20,19,3,0,5,0,0,5,60,3,23,13,13,8,10,0,14,5,85,9,38,18,15,8,26,3,24,9,154,3,46,24,14,11,29,5,31,12,173,3,77,55,30,13,33,8,41,9,271,10,77,39,37,9,40,13,64,16,300,11,67,44,25,12,33,14,60,13,277,7,85,46,21,4,30,7,44,6,255,6,94,32,25,3,16,8,23,14,223,7,106,48,18,11,17,0,19,8,229,6,89,21,17,3,9,3,16,0,166,8,65,28,14,3,15,3,16,16,170,76,808,388,239,98,263,66,342,132,2408,0,25,3,3,3,6,0,4,20,60,8,17,14,17,12,15,5,3,30,121,3,9,31,3,15,30,7,10,32,139,16,3,11,12,24,26,13,16,37,154
122,5,74,25,21,5,5,0,16,4,153,177,1846,1238,1328,683,1535,587,1527,135,9061,0,24,3,3,0,0,0,0,3,32,0,10,4,3,0,0,0,0,0,27,0,10,8,4,0,4,0,7,0,41,3,24,14,4,8,7,4,19,3,80,0,48,28,10,7,8,3,12,0,119,0,63,35,20,3,17,6,34,5,184,9,33,19,29,7,17,5,42,3,164,4,50,19,24,4,25,5,36,11,176,4,40,19,21,0,10,5,19,3,130,6,45,24,11,6,15,3,18,7,144,10,69,14,9,4,10,4,10,3,134,3,42,24,5,0,3,0,3,4,95,6,49,22,17,3,4,0,6,3,109,45,516,244,161,47,128,38,203,53,1440,3,18,7,3,3,4,0,0,7,49,3,0,13,8,9,8,4,0,11,48,0,3,3,6,3,4,0,3,11,36,3,3,5,4,3,11,4,9,11,64
123,0,25,9,3,3,7,3,7,0,47,100,789,546,648,412,865,381,1184,107,5034,3,15,0,3,0,0,0,0,4,28,4,14,3,3,0,4,0,0,0,29,4,21,11,5,3,0,0,7,0,53,8,35,13,8,6,5,0,12,4,106,3,21,5,15,3,10,0,3,0,77,4,23,14,9,9,13,0,20,11,105,3,23,13,16,7,6,7,15,3,94,0,38,19,7,7,9,5,27,3,112,3,32,7,10,8,8,4,24,3,104,4,26,11,9,3,9,3,15,13,90,3,23,11,8,3,3,6,11,0,74,3,11,8,4,3,4,0,0,4,33,7,14,0,3,0,3,0,3,6,36,54,296,119,113,55,79,28,142,52,940,7,18,5,5,10,5,0,3,12,65,6,13,10,6,13,13,4,5,24,97,0,3,3,8,7,24,3,15,31,105,3,5,3,8,6,11,0,8,18,62
124,3,31,12,12,3,13,4,13,0,91,164,1393,863,1050,636,1259,562,1824,127,7889,0,23,3,0,0,0,0,0,3,34,0,18,10,3,3,3,0,3,0,41,4,29,7,11,3,3,0,8,0,66,3,30,10,10,6,9,3,11,4,81,0,41,22,6,6,14,3,18,8,125,0,62,13,20,3,14,5,30,6,157,0,25,20,18,10,12,10,26,9,122,0,35,20,16,11,13,3,39,6,154,5,37,15,8,3,28,3,25,3,130,4,37,17,17,0,11,7,19,3,113,8,37,14,14,5,11,4,12,3,115,3,17,19,8,3,3,0,10,3,66,3,20,10,3,0,3,0,0,5,49,36,403,181,131,55,131,38,202,56,1244,3,11,6,0,11,3,5,3,19,70,6,6,12,4,8,24,4,7,23,80,0,8,9,6,14,12,6,9,24,90,11,6,7,5,12,17,3,3,17,81
125,0,30,13,10,0,7,0,5,0,71,193,1470,1186,1244,934,1685,694,2022,285,9719,8,32,9,3,0,4,0,0,4,58,4,37,14,11,8,14,0,11,12,106,8,35,18,17,9,16,4,14,13,130,8,63,27,30,18,26,3,24,17,212,5,64,37,22,17,24,8,17,6,208,9,64,27,30,12,27,5,23,24,222,4,61,24,24,20,24,7,23,8,196,6,40,19,24,21,19,9,40,12,185,4,37,20,23,16,26,3,15,12,159,3,28,21,8,8,18,6,17,9,115,5,32,13,8,0,12,0,12,8,85,3,21,11,3,0,0,3,10,3,56,3,21,3,9,3,3,3,3,3,46,65,527,246,218,135,206,52,194,127,1770,3,22,4,10,5,6,0,0,41,103,11,15,29,18,23,18,11,11,65,206,11,8,20,19,37,41,5,17,52,213,21,12,13,15,39,31,14,20,56,223
126,0,44,14,12,0,7,3,7,0,90,79,925,580,647,388,754,292,710,103,4480,0,11,0,0,0,0,0,0,9,17,3,12,4,0,0,0,0,0,4,27,0,7,8,3,6,9,4,4,11,46,3,12,11,16,9,14,3,9,3,78,0,18,10,12,12,11,5,10,5,82,0,22,13,19,7,16,0,9,9,95,0,21,14,13,3,9,3,13,7,92,5,15,10,20,3,15,0,10,9,96,4,26,9,13,10,19,3,14,4,107,7,28,14,10,9,7,0,11,8,92,0,18,7,3,0,3,0,3,3,46,0,15,6,6,0,0,0,4,7,38,3,15,0,3,0,0,0,0,4,25,34,228,108,109,53,106,16,95,76,834,3,11,0,0,0,3,0,0,11,31,3,8,11,4,3,10,0,3,19,58,0,0,6,3,17,5,5,3,21,55,6,6,7,3,12,11,0,6,16,63
127,3,12,4,13,3,0,3,3,3,48,133,1068,775,946,738,1439,582,1762,188,7632,10,48,7,3,0,0,0,3,8,79,0,44,14,6,4,6,0,9,4,84,6,22,12,7,9,14,0,8,13,87,5,49,22,16,6,15,8,19,14,155,3,42,32,18,5,10,3,17,9,144,9,50,26,23,12,20,11,23,10,175,3,52,29,22,10,26,9,33,7,194,6,43,17,19,10,24,3,27,17,168,11,43,12,22,9,23,5,21,9,162,3,30,17,11,10,13,9,13,12,117,0,25,22,4,3,8,0,9,3,84,3,19,8,4,4,4,3,3,4,56,7,18,6,0,5,0,0,3,4,38,74,492,220,147,90,168,45,186,111,1539,4,22,11,3,7,6,0,4,22,86,4,15,22,10,20,11,8,11,49,151,14,13,4,10,21,29,7,22,43,154,9,8,7,10,24,15,4,16,31,132
128,4,40,11,13,6,11,3,7,0,101,124,1035,673,831,455,977,383,1070,74,5613,0,12,0,5,0,0,0,0,0,20,0,5,0,4,0,0,0,0,0,14,0,9,3,5,0,3,0,7,0,30,0,26,20,9,5,9,3,0,3,68,0,37,10,14,0,9,0,15,0,86,0,27,17,4,9,10,3,9,4,86,7,25,10,6,7,15,3,23,4,103,4,31,16,12,4,9,3,27,8,107,6,24,6,6,7,6,3,14,3,83,6,36,21,7,3,3,0,19,3,104,4,36,27,3,4,0,0,9,5,88,4,25,9,6,0,4,3,0,4,51,10,25,7,4,3,3,0,4,0,51,46,319,150,79,48,69,24,129,41,893,3,25,5,0,0,3,0,0,8,40,0,9,7,10,4,9,3,3,10,58,0,5,4,5,4,12,0,3,7,45,0,0,6,4,4,4,0,5,12,39
197,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,19,89,41,23,8,9,7,18,5,226,1487,7175,5342,6136,3754,7989,2937,6507,634,41954,9,43,6,11,0,3,0,3,13,85,11,33,19,8,3,5,3,4,14,104,20,34,10,3,10,6,0,6,8,95,14,49,17,11,7,10,0,17,10,140,16,49,28,26,11,27,3,34,8,193,14,59,25,25,17,23,7,27,11,205,24,46,24,22,10,32,14,41,15,232,33,51,24,27,13,17,5,34,12,217,28,44,31,21,8,26,3,32,11,206,26,48,28,15,8,15,6,27,14,184,28,60,14,11,3,8,0,6,10,152,26,25,5,6,3,4,0,12,8,95,15,20,11,6,4,4,0,11,19,92,254,570,260,189,85,184,45,242,161,1997,4,19,10,8,16,17,3,3,21,103,22,21,15,30,31,30,8,19,43,209,15,18,16,20,37,43,9,24,46,238,15,17,19,29,19,43,11,34,40,226
201,10,19,20,24,6,16,5,8,3,101,127,720,513,625,336,668,345,1154,82,4570,3,21,0,3,0,0,0,0,11,38,7,14,5,3,3,0,0,7,3,33,3,16,0,0,0,4,0,10,3,36,3,29,11,5,0,4,3,18,0,76,0,37,7,10,3,15,3,31,3,118,0,27,14,14,5,19,10,39,3,117,0,20,6,15,15,21,8,49,6,135,7,22,15,21,3,22,3,47,3,142,3,25,29,9,8,17,5,53,6,159,9,44,22,25,9,11,8,46,6,186,9,55,30,19,11,11,8,35,9,193,5,24,14,17,7,11,4,15,10,113,12,15,19,14,10,10,7,18,12,107,60,345,182,156,70,136,63,362,77,1462,0,32,8,3,3,3,3,0,13,65,5,9,5,5,3,7,8,3,11,60,5,4,3,5,3,8,3,10,9,53,8,0,0,0,6,8,4,6,15,49
202,9,29,19,21,4,15,10,19,4,132,132,819,505,673,389,713,352,1251,84,4919,3,19,0,4,0,0,0,0,5,38,0,14,3,0,5,0,3,0,3,31,0,8,8,3,3,3,4,12,3,46,3,21,7,10,3,3,3,7,4,63,4,35,13,9,4,13,0,25,3,102,6,23,11,11,3,12,0,31,12,108,4,28,13,13,4,13,3,39,4,126,9,23,16,10,4,19,13,35,3,129,5,30,19,15,5,23,0,46,3,153,13,34,15,14,4,18,8,53,16,168,10,52,25,26,9,16,8,31,18,183,4,30,16,18,6,13,3,18,5,129,6,26,10,21,4,8,7,14,6,98,60,342,143,141,61,154,50,322,93,1358,7,39,4,3,0,3,0,0,13,67,6,7,6,0,3,16,0,3,15,64,8,4,10,7,10,3,0,3,5,64,4,3,8,3,10,3,0,8,7,47
203,5,35,16,13,6,11,3,9,5,111,220,1369,929,1141,641,1244,516,1511,133,7711,5,21,8,0,0,0,0,0,10,44,3,17,8,4,4,0,0,3,3,42,5,18,0,3,3,3,0,11,0,52,5,47,13,13,6,18,0,17,7,135,3,53,18,22,4,10,3,17,6,151,9,59,16,20,12,29,4,42,10,197,6,34,11,24,12,24,17,39,9,172,11,45,19,13,12,22,8,51,7,188,7,43,32,22,9,22,4,35,8,188,9,68,25,21,12,20,12,28,4,196,9,50,25,26,6,11,8,24,11,173,5,37,15,15,3,9,3,14,10,115,10,27,17,12,9,7,0,9,15,110,90,529,211,200,87,182,65,296,102,1758,5,29,0,3,6,0,0,0,24,71,10,8,7,9,10,10,3,3,20,80,7,10,6,9,22,32,3,10,19,111,4,5,8,4,7,8,3,14,16,73
204,19,37,31,35,16,29,19,64,3,258,271,866,606,810,428,1055,515,1929,116,6598,3,28,3,0,0,0,0,0,3,46,3,13,3,5,0,0,0,0,3,34,6,12,5,0,0,3,0,8,3,48,4,27,8,8,0,7,3,13,6,78,4,36,12,15,9,12,3,22,12,125,8,33,22,8,3,20,12,55,6,170,8,24,15,24,9,18,0,55,12,159,4,24,27,16,3,27,6,78,13,188,11,37,31,26,13,40,11,98,16,275,22,64,36,39,9,34,16,95,15,330,14,61,42,59,19,36,13,92,11,355,18,50,26,24,9,22,14,64,11,246,19,55,35,37,14,29,10,42,27,271,114,461,269,265,86,259,101,618,142,2322,0,34,4,5,7,0,0,3,22,72,3,7,4,9,8,12,3,4,14,57,4,4,6,3,6,9,0,14,9,55,6,4,7,3,10,19,3,12,11,70
205,24,79,52,61,21,42,16,82,14,401,351,1499,933,1187,705,1516,658,3147,187,10180,7,37,6,9,3,0,0,0,11,68,3,21,8,7,4,6,0,3,0,52,0,21,3,13,0,10,0,22,4,79,8,39,14,9,6,10,4,46,5,140,6,43,29,17,6,15,7,36,10,166,5,45,18,14,11,21,8,62,7,189,6,52,22,14,6,24,18,89,13,247,11,51,27,35,17,35,8,113,13,297,15,70,40,37,22,30,9,124,14,363,19,92,51,47,16,56,13,125,11,430,26,94,39,48,16,36,8,107,22,397,19,71,29,32,12,29,5,48,17,266,19,61,31,29,17,25,17,44,30,268,144,700,315,306,124,286,96,818,164,2958,10,45,10,7,9,4,3,0,25,109,10,21,7,16,19,18,6,6,23,123,7,3,3,3,16,12,11,11,23,93,14,12,12,7,6,9,5,14,14,83
206,19,122,58,72,36,35,12,49,8,415,619,4234,3040,3876,2337,4830,2164,6575,551,28224,3,67,9,3,0,3,0,3,23,116,9,88,41,9,5,6,4,9,32,204,7,73,55,37,26,42,15,44,31,317,12,71,65,46,25,53,13,95,40,416,11,107,59,51,29,67,27,68,32,459,11,94,65,64,27,61,27,95,31,469,13,105,66,59,36,75,25,117,28,514,8,89,52,50,22,52,21,96,39,433,13,88,43,52,32,51,11,97,33,429,9,94,58,41,18,32,9,58,26,341,7,98,53,37,11,30,11,35,10,287,12,73,36,29,11,8,5,11,20,206,11,59,31,16,6,9,4,9,32,180,132,1101,627,494,243,486,169,739,379,4371,8,68,17,9,12,7,0,3,48,170,17,77,73,48,51,62,20,22,102,463,30,33,81,50,87,124,39,51,150,650,34,34,71,42,90,113,37,50,124,593
207,14,113,29,31,13,8,3,7,4,222,192,2106,1198,1437,769,1485,592,1490,176,9454,3,37,0,0,0,0,0,0,7,49,0,32,14,6,0,4,4,0,9,65,3,33,12,15,14,14,0,13,10,109,3,49,27,18,16,22,6,28,5,172,4,63,30,30,14,35,7,20,9,202,6,79,40,38,18,38,12,36,10,274,8,82,48,39,13,35,15,48,17,307,3,57,32,47,16,37,3,36,12,242,9,63,25,36,15,24,5,32,8,206,5,51,31,27,17,25,9,16,10,184,3,58,24,21,5,14,3,13,8,153,8,48,15,6,4,3,0,12,10,117,10,36,9,6,0,6,0,9,7,87,70,684,316,285,130,250,60,268,119,2178,0,26,3,3,0,0,0,0,13,43,0,22,18,8,15,3,0,0,21,99,3,15,5,5,16,17,4,8,21,103,3,10,3,9,11,18,9,3,17,71
