SA3_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
12601,0,7,0,0,7,0,7,0,0,6,0,3,0,0,5,3,4,0,0,8,0,3,0,0,3,0,0,0,3,3,0,8,0,0,9,4,0,0,0,4,7,4,0,0,12,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,4,0,0,5,21,36,6,3,60,67,459,12,4,552,366,591,25,23,1010,641,315,21,24,998,749,285,48,23,1107,663,353,35,17,1069,650,357,19,21,1041,711,393,6,13,1121,676,389,26,10,1097,608,380,26,17,1026,369,341,31,3,745,136,220,21,3,381,45,106,5,6,163,16,63,5,4,86,5693,4245,275,177,10389,0,0,0,0,0,0,7,0,0,11,3,0,0,0,3,3,0,0,0,7,11,3,0,0,18,7,0,0,0,15,3,4,0,0,9,10,5,0,0,14,12,3,0,0,19,9,3,0,0,10,3,0,0,0,8,0,0,0,0,0
12602,3,11,0,0,12,8,33,4,3,51,10,18,4,3,34,15,24,8,0,47,19,19,0,0,35,32,28,3,3,65,27,30,8,0,58,33,34,7,0,77,31,26,9,4,64,18,20,3,3,44,11,18,4,0,28,0,9,0,0,11,0,17,3,5,24,200,283,52,19,555,403,2238,125,93,2849,3278,3721,192,215,7405,7114,2071,231,238,9656,9189,2026,496,187,11896,9028,2097,388,157,11667,8918,2015,223,126,11284,7828,1899,138,129,9999,6868,1749,120,101,8836,5057,1657,146,97,6955,2697,1364,120,79,4256,977,837,59,19,1891,256,322,27,13,617,70,202,8,19,303,61666,22188,2277,1479,87614,0,9,0,7,17,14,24,0,5,41,50,18,3,3,78,77,26,4,6,119,72,24,6,4,105,83,26,0,3,111,72,23,0,9,104,67,22,9,3,98,59,24,3,3,89,41,19,0,3,66,13,20,3,0,35,3,4,0,0,8
12701,3,3,0,0,7,4,6,0,0,16,3,16,0,0,16,6,14,4,0,21,4,7,3,0,21,12,17,3,0,26,4,15,0,0,22,5,14,0,0,22,4,13,0,0,18,3,21,0,0,26,3,7,0,0,15,0,6,0,0,4,0,0,0,0,3,63,137,21,3,228,234,690,49,35,1003,864,663,34,42,1600,1158,424,63,45,1696,1085,535,78,48,1747,1038,546,47,48,1674,1125,589,32,39,1793,1200,577,25,38,1840,1042,464,30,36,1577,800,382,35,24,1246,462,344,20,17,843,159,146,14,8,326,39,73,5,3,121,20,30,3,3,59,9233,5481,438,388,15538,3,9,0,0,15,9,0,0,3,14,17,3,0,0,17,12,8,3,0,15,9,11,0,0,18,13,11,0,3,32,21,11,0,0,31,16,3,0,0,20,15,8,0,3,23,10,0,0,0,11,7,4,0,0,10,0,0,0,0,0
12702,3,16,0,0,25,15,21,0,0,34,10,14,3,0,29,9,11,0,0,24,15,32,0,0,48,31,24,0,0,56,16,41,0,3,70,26,55,3,0,85,24,42,3,6,67,10,26,6,3,47,13,17,3,0,37,8,7,3,3,16,0,11,0,0,13,178,315,33,19,544,531,1783,92,88,2492,2521,2201,98,190,5005,3936,1347,142,175,5594,3948,1455,181,191,5778,3621,1456,121,133,5326,3880,1644,94,128,5747,3970,1582,77,136,5763,3998,1555,105,149,5810,3414,1331,101,94,4948,2003,979,100,66,3160,718,526,45,23,1311,173,169,18,9,370,51,71,10,12,148,32765,16102,1182,1394,51444,3,9,0,4,16,19,13,0,6,43,28,17,3,12,54,46,18,3,10,69,45,15,0,7,71,61,14,0,4,81,50,25,0,4,79,53,17,0,4,76,41,20,0,3,67,28,12,0,5,46,17,4,0,0,18,0,4,0,0,9
12703,0,11,0,0,13,16,27,3,0,49,11,23,0,0,37,17,25,5,3,52,20,25,4,0,52,22,34,14,3,64,29,29,4,0,65,36,35,4,5,73,27,44,3,0,74,9,29,3,6,46,7,10,0,0,17,0,5,0,0,9,0,3,3,4,13,198,300,45,29,570,649,1931,107,88,2779,2973,2320,133,184,5612,4741,1307,196,185,6427,4620,1442,319,120,6497,4212,1526,185,129,6050,4507,1673,104,146,6429,4349,1364,92,114,5924,4045,1222,124,119,5508,3517,1115,127,93,4852,1967,769,73,58,2869,690,418,51,36,1191,136,161,13,6,312,55,80,5,9,156,36456,15352,1524,1280,54610,4,23,0,0,29,28,23,0,10,66,41,17,0,6,58,41,19,4,4,66,55,20,0,7,85,52,17,0,6,80,55,23,0,8,89,61,15,0,8,80,49,20,3,4,73,33,7,3,4,44,7,7,0,0,18,0,3,0,0,3
12801,3,24,0,0,31,7,28,0,0,36,10,28,0,0,35,9,18,3,0,27,7,17,0,0,26,8,23,3,0,37,14,23,0,0,31,9,21,0,0,31,18,21,0,0,34,7,16,3,0,29,0,9,0,0,8,3,7,0,3,12,0,8,0,4,12,90,240,9,5,346,462,2544,115,52,3174,1998,2420,119,90,4626,2768,1125,131,82,4103,2462,1196,156,84,3899,2358,1287,108,63,3809,2507,1476,69,59,4102,2547,1369,60,63,4031,2344,1296,69,56,3766,2079,1229,104,48,3456,1195,1086,94,24,2401,467,679,54,18,1217,124,326,21,11,475,51,153,13,13,230,21352,16175,1103,661,39301,8,21,0,0,29,19,16,0,0,41,27,12,0,0,38,21,12,0,7,38,16,12,0,0,31,28,12,3,0,41,39,17,0,3,57,26,16,0,4,47,34,22,3,3,55,15,11,0,3,26,7,9,0,0,13,3,12,0,0,11
12802,3,9,3,0,14,3,11,0,0,14,4,14,0,0,20,6,6,5,0,16,8,7,0,0,9,10,8,0,0,23,12,15,3,0,26,4,19,3,0,27,5,10,0,0,20,4,13,0,0,21,3,8,0,0,11,0,3,0,0,4,0,0,0,0,3,60,123,16,9,210,354,1695,79,34,2167,1167,1252,62,46,2534,1620,662,68,44,2386,1429,696,101,39,2268,1428,911,80,47,2464,1632,1056,46,43,2782,1731,947,55,36,2770,1786,958,56,43,2842,1549,968,86,26,2627,870,770,75,18,1726,331,459,30,10,828,76,206,9,5,292,28,71,3,4,105,13991,10654,757,386,25788,4,11,0,0,21,15,7,0,0,22,15,4,0,0,17,14,7,0,0,23,15,6,3,7,32,26,13,0,0,38,21,15,0,4,33,27,9,3,3,40,19,16,0,0,36,6,6,0,0,19,0,12,0,0,14,0,3,0,0,8
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10,12,0,0,0,8,9,0,0,0,9,3,0,0,0,4,10,0,3,0,9,3,0,3,0,9,5,4,3,0,14,3,0,3,0,10,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,51,17,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,23,39,4,3,59,26,47,3,3,82,18,39,3,5,67,17,43,10,3,70,24,43,11,0,70,35,68,13,9,128,33,86,24,12,148,39,76,13,4,139,37,94,21,6,159,24,72,25,3,126,10,37,10,7,58,4,26,0,7,36,4,13,3,10,35,278,684,147,73,1183,3005,2588,224,249,6073,7839,4662,550,473,13528,9480,4103,569,412,14568,9625,4206,619,390,14840,9165,4331,534,314,14345,9692,5168,494,323,15678,9395,5467,535,373,15773,8979,5894,647,344,15867,7073,5773,666,281,13799,4094,4596,529,189,9405,1474,2421,295,105,4293,350,930,115,45,1440,114,370,67,79,629,80297,50511,5839,3586,140229,33,29,8,5,71,82,49,7,21,155,94,46,8,18,163,122,57,15,18,209,142,61,9,10,230,130,63,5,16,210,132,74,5,10,222,127,79,7,9,218,103,92,7,9,205,46,76,9,8,146,18,32,3,3,63,6,18,0,5,31
20101,8,24,0,3,34,9,37,3,3,53,3,37,3,0,39,4,29,4,0,32,16,26,9,3,44,18,29,5,0,53,20,27,3,0,47,27,37,6,0,64,18,29,4,0,50,5,20,3,0,31,0,13,3,0,15,0,3,0,3,6,0,6,0,4,9,123,315,40,15,499,483,2170,100,87,2844,2214,2206,165,132,4713,3020,1366,177,62,4627,2703,1381,267,80,4433,2656,1545,175,60,4443,2978,1653,140,67,4839,3124,1560,122,74,4881,3134,1511,166,64,4874,2684,1471,189,57,4393,1511,1164,161,53,2884,430,608,77,24,1142,86,205,20,10,325,52,94,12,18,176,25078,16948,1765,779,44573,9,27,0,0,32,25,18,3,9,56,32,16,3,3,56,31,20,4,0,57,28,18,5,3,60,43,30,0,3,76,40,23,4,4,67,52,27,4,3,84,40,22,6,3,68,27,23,8,0,55,8,21,0,4,32,4,5,0,0,8
20102,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,3,0,0,9,0,3,0,0,4,3,5,0,0,13,3,4,0,0,7,5,7,0,0,8,3,6,0,0,11,0,3,0,0,3,3,12,0,5,19,21,53,4,5,86,66,265,11,15,360,230,269,27,15,542,300,156,20,24,495,328,176,37,10,542,314,241,22,11,591,416,317,25,15,771,416,348,21,12,797,470,352,34,26,881,438,346,39,11,833,265,328,48,18,655,140,190,20,12,361,102,75,11,7,194,48,48,9,4,104,3516,3115,319,173,7120,0,5,0,0,6,5,0,0,0,5,3,5,0,0,6,0,3,0,3,6,6,3,0,0,7,6,0,0,0,6,8,3,0,0,14,8,11,0,0,22,3,8,0,0,16,4,5,0,0,8,0,3,0,0,3,0,0,0,0,3
20103,0,6,0,0,3,3,6,0,0,5,3,3,0,0,4,4,5,0,0,10,0,3,0,0,8,3,5,0,0,8,3,10,0,0,10,0,9,0,0,16,5,9,0,0,16,4,0,0,0,8,3,3,0,3,7,0,3,0,0,3,3,6,3,0,8,26,64,16,10,113,67,281,15,17,386,258,187,9,16,473,298,129,20,9,463,251,184,21,3,462,319,178,22,6,531,407,227,24,14,674,471,273,22,14,780,511,278,22,18,832,448,315,46,9,818,332,272,37,12,656,149,153,21,5,328,55,68,4,7,130,32,45,10,5,97,3600,2595,284,147,6621,0,3,0,0,3,0,0,0,0,3,12,3,0,0,15,6,0,0,0,3,3,0,0,3,6,9,7,0,0,12,10,8,0,0,17,3,3,0,0,3,4,0,0,0,6,7,5,0,0,7,3,0,0,0,7,0,0,0,0,0
20201,3,25,4,0,37,4,35,0,3,48,15,38,3,0,62,5,32,3,0,41,9,21,3,0,37,10,17,13,0,37,13,28,0,0,46,13,22,9,3,49,14,29,8,0,47,10,24,11,0,41,0,15,4,0,15,0,3,0,0,3,0,3,0,3,4,101,305,48,17,470,429,2080,110,73,2683,2017,1920,141,100,4174,2738,1132,189,51,4113,2466,1316,237,49,4068,2265,1367,184,50,3861,2611,1432,122,54,4224,2760,1427,131,47,4365,2762,1353,152,46,4314,2293,1483,168,66,4015,1341,1138,148,33,2666,377,548,79,19,1034,71,186,18,12,281,51,88,6,14,154,22188,15463,1682,621,39947,7,26,0,0,37,33,20,0,3,56,34,15,0,0,55,46,19,7,0,65,38,15,4,0,55,32,19,6,0,55,40,23,0,3,62,52,25,0,0,77,48,20,0,5,69,17,19,3,0,39,10,11,0,3,15,0,0,0,0,3
20202,0,7,0,0,7,0,3,0,0,9,0,4,0,0,6,7,5,0,0,8,3,3,0,0,4,3,8,0,0,12,7,14,3,0,23,5,4,0,0,8,3,4,0,0,14,3,4,0,0,16,4,4,0,0,6,0,3,0,0,6,0,7,3,0,13,36,79,11,8,136,148,574,22,26,780,719,529,42,21,1315,856,307,41,26,1230,760,393,58,19,1228,737,461,54,20,1273,899,579,47,22,1548,1052,680,42,31,1809,1047,653,74,37,1805,974,647,74,21,1710,623,617,71,20,1335,222,334,46,16,620,84,163,18,5,261,70,100,9,9,187,8189,6036,598,272,15099,0,3,0,0,5,7,3,0,0,16,7,8,0,0,17,9,10,0,3,25,14,9,0,0,18,11,13,0,0,19,16,13,0,0,32,24,10,3,0,36,22,9,3,0,31,9,6,3,0,19,8,7,0,0,9,0,0,0,0,5
20203,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,0,0,4,4,7,0,0,7,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,4,8,27,0,4,48,40,98,10,4,156,145,62,10,5,222,223,43,8,3,273,205,52,18,14,283,237,86,7,10,345,238,96,9,14,355,296,120,15,9,441,289,121,24,15,448,332,131,25,6,488,237,110,35,15,401,114,73,9,13,203,62,42,3,3,110,33,40,5,6,89,2453,1079,167,109,3812,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,8,0,0,0,8,8,0,0,0,9,0,0,0,0,0,9,3,0,0,5,0,3,0,0,5,4,0,0,0,4,4,0,0,0,3,0,0,0,0,3
20301,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,5,0,3,0,7,5,24,8,0,40,48,130,8,10,191,135,144,7,14,294,182,85,19,7,288,198,103,18,3,329,207,127,6,3,342,229,154,15,4,409,256,174,10,4,443,231,154,12,8,406,217,127,15,8,365,133,141,6,9,291,96,108,13,7,221,47,51,4,7,108,24,34,3,3,59,1994,1529,145,84,3748,0,0,0,0,0,3,3,0,5,6,0,0,0,0,0,9,0,0,0,7,5,0,0,0,5,3,3,0,0,8,7,4,0,0,12,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3
20302,8,41,0,0,49,12,46,6,4,68,18,44,0,0,61,23,55,3,4,82,9,42,10,0,62,32,50,11,0,90,38,62,15,3,117,33,52,5,3,96,21,42,10,0,73,20,49,13,3,77,5,17,0,5,30,3,7,3,0,13,6,9,0,3,21,225,506,75,25,831,672,3915,203,144,4936,3839,4139,248,216,8442,6153,2344,348,163,9001,5877,2550,500,138,9066,5323,2863,356,108,8650,5913,3283,265,134,9588,5940,3037,227,133,9337,5832,2897,250,106,9092,4823,2841,314,109,8093,2687,2282,289,68,5322,797,1112,103,27,2042,179,401,39,19,635,81,173,14,26,301,48106,31836,3168,1399,84510,7,41,0,8,56,44,32,3,3,83,56,25,0,3,88,79,39,9,4,134,60,42,9,8,118,69,36,4,4,116,86,28,3,5,125,74,46,4,3,126,88,43,0,3,138,40,44,0,8,94,16,13,0,3,31,7,5,0,0,10
20303,0,7,0,0,8,0,10,0,0,10,0,7,0,0,10,0,8,0,0,6,0,11,0,0,9,3,7,0,0,10,4,6,3,0,18,3,14,0,0,15,3,10,0,0,11,0,4,0,0,5,0,0,0,0,6,0,9,0,0,9,0,3,0,0,9,20,94,10,0,133,146,1101,77,44,1359,617,913,62,29,1633,868,446,54,25,1384,926,511,76,22,1538,825,671,50,22,1576,953,801,39,22,1817,985,760,52,33,1832,928,711,67,24,1729,814,784,72,20,1689,448,683,51,28,1210,152,435,46,7,643,52,168,19,12,250,27,66,8,8,108,7751,8051,672,303,16769,0,18,0,0,18,9,14,0,0,24,14,3,0,3,22,8,12,0,3,23,14,15,4,0,28,14,3,0,0,19,14,13,0,3,35,11,7,3,0,18,15,11,0,3,24,5,7,0,0,12,0,4,0,0,5,0,5,0,0,7
20401,0,7,0,0,4,3,9,0,0,13,0,11,0,0,11,0,6,0,0,12,5,9,3,0,12,3,9,0,0,11,4,10,3,0,17,6,10,4,0,21,3,16,9,0,23,4,12,10,3,29,9,5,3,0,13,3,10,0,0,12,3,11,3,0,13,46,114,33,6,204,301,790,38,39,1170,1048,516,48,48,1662,1073,369,70,37,1550,1006,495,70,30,1604,941,506,61,32,1540,1125,642,53,32,1855,1263,672,63,41,2037,1351,710,76,39,2179,1263,799,107,37,2204,876,706,91,27,1703,402,453,65,20,933,155,199,16,12,384,116,133,20,18,283,10922,6999,776,418,19113,0,8,0,0,11,14,3,0,3,17,13,6,0,3,28,18,8,4,0,29,14,9,0,0,30,20,11,0,0,29,16,7,0,4,33,13,8,0,0,25,16,17,0,3,42,14,8,0,0,19,7,11,0,3,16,0,3,0,0,8
20402,0,7,0,0,14,0,17,0,4,23,3,8,0,0,16,4,12,0,0,14,3,10,4,0,17,9,12,0,0,21,5,17,0,0,25,3,12,3,0,17,6,12,3,3,24,3,3,3,0,11,6,4,3,0,13,3,0,0,0,3,3,8,5,0,18,56,130,22,14,223,236,788,56,39,1116,757,470,70,38,1333,861,368,48,28,1306,937,430,89,33,1487,944,564,61,23,1588,1151,625,65,31,1878,1384,646,57,31,2119,1500,709,100,31,2339,1393,755,119,32,2298,876,705,98,23,1703,331,378,54,15,779,131,144,9,17,307,102,101,23,20,245,10599,6683,844,357,18485,6,11,0,0,15,11,3,0,0,15,17,4,0,0,23,10,11,0,3,21,9,11,0,0,23,21,19,0,0,34,17,13,3,0,28,25,10,3,0,37,25,12,0,0,31,16,13,0,3,36,8,8,0,0,18,0,3,0,0,6
20403,0,10,0,0,14,6,17,0,0,27,4,11,0,0,19,3,15,3,0,26,5,9,3,0,18,13,13,3,0,34,11,24,3,0,44,13,16,4,0,28,10,19,5,0,35,9,10,8,0,27,6,8,0,0,17,0,3,0,0,9,5,6,0,0,15,93,167,31,3,297,620,1212,72,45,1948,1803,810,86,70,2764,1924,657,111,46,2747,1730,737,141,42,2646,1746,770,86,53,2655,1981,920,71,59,3040,2120,954,74,42,3193,2161,934,91,49,3234,1928,1013,144,39,3126,1197,845,148,43,2234,447,453,75,24,1000,155,191,26,19,387,88,102,15,13,220,17896,9609,1134,550,29192,8,9,3,0,25,14,7,3,0,27,18,9,0,0,28,14,25,7,6,55,17,10,0,3,37,31,25,0,3,57,27,23,0,4,55,26,19,0,0,41,23,13,0,0,42,13,12,0,0,25,12,4,0,0,19,4,0,0,0,4
20501,3,8,0,0,13,0,4,0,0,8,0,9,0,0,11,0,9,0,0,17,4,4,0,0,6,0,10,0,0,14,3,11,0,0,20,7,11,3,0,26,4,10,4,0,16,5,7,3,0,15,0,5,0,0,7,4,4,0,0,11,3,11,4,0,20,42,110,19,6,179,242,796,18,37,1093,813,556,37,34,1445,882,372,60,26,1338,802,485,85,31,1408,738,512,56,29,1333,911,549,41,21,1525,1011,660,48,25,1749,974,607,58,36,1671,901,584,82,38,1604,604,557,63,17,1238,256,281,29,15,579,110,132,20,11,273,75,96,6,6,193,8319,6197,605,327,15437,0,6,0,0,7,13,6,0,0,18,6,4,0,0,12,21,7,0,0,29,16,11,0,0,23,12,14,3,0,27,13,14,0,0,27,17,16,0,0,34,17,8,0,4,27,8,4,0,0,18,3,8,0,0,9,3,0,0,0,7
20502,0,13,0,0,13,0,13,0,0,12,4,13,5,0,20,0,5,0,0,8,0,4,0,0,6,3,7,0,0,10,8,9,0,0,16,4,17,3,0,22,4,18,9,0,31,4,12,0,3,16,0,9,0,0,13,4,4,0,0,10,4,10,0,3,12,41,117,23,14,190,181,632,40,31,889,613,373,53,21,1066,714,356,61,26,1157,678,439,80,15,1212,677,494,54,26,1252,818,535,58,32,1439,1034,619,47,20,1728,1053,659,97,45,1855,1047,739,102,31,1920,713,655,87,32,1492,276,393,50,24,742,103,146,29,10,296,77,99,19,19,211,7995,6146,771,340,15250,3,5,0,0,10,9,3,0,3,14,14,13,0,0,30,11,16,0,0,22,20,16,0,4,41,15,8,0,3,27,18,13,3,4,34,18,13,3,0,27,18,15,0,0,33,12,9,3,0,22,3,4,0,3,10,0,3,0,0,8
20503,0,7,0,0,15,0,7,0,0,8,0,5,0,0,6,3,11,0,0,18,3,10,0,3,11,0,8,3,0,11,11,19,0,0,28,7,11,0,3,24,3,18,6,0,27,3,14,0,0,19,3,3,0,0,11,3,5,0,0,10,3,12,0,3,17,42,133,10,17,208,238,912,73,48,1276,706,578,59,38,1384,942,474,80,36,1532,931,596,94,39,1658,959,619,68,31,1676,1219,779,69,27,2095,1410,855,87,26,2376,1342,937,127,40,2446,1274,1034,123,39,2467,840,899,127,33,1892,371,503,71,34,983,140,226,23,15,410,104,147,28,29,305,10474,8549,1037,432,20491,3,12,0,3,24,8,8,0,0,15,6,6,4,0,15,14,12,3,3,34,18,9,0,0,26,23,11,0,0,39,31,17,0,0,46,20,12,0,0,37,16,6,0,3,28,5,5,0,3,19,3,4,0,0,12,9,4,3,0,11
20504,3,23,0,0,28,5,16,4,0,26,11,9,3,0,19,0,14,3,0,18,3,17,3,0,25,20,20,8,0,43,9,18,0,0,26,15,14,5,0,37,11,8,6,0,34,13,6,0,0,21,0,7,4,0,11,5,8,0,0,8,0,4,3,0,13,86,169,43,12,308,311,1316,55,54,1743,1498,1075,85,80,2739,1996,790,149,52,2982,1843,972,168,35,3018,1715,993,116,43,2860,1963,994,85,38,3081,2084,1045,107,52,3286,2231,1074,135,58,3495,1990,1030,181,59,3252,1135,794,176,38,2140,366,409,57,20,842,71,146,20,17,254,44,85,12,16,158,17245,10724,1330,556,29854,4,10,0,0,13,16,9,3,9,39,20,11,0,4,35,29,19,0,3,51,18,27,0,0,41,14,12,0,8,37,34,15,0,3,52,23,8,3,0,33,20,14,3,3,40,14,9,0,3,32,3,8,0,0,11,0,0,0,0,7
20505,0,9,0,0,7,6,14,0,4,24,3,11,0,0,13,0,5,0,0,9,8,9,0,0,9,3,15,0,0,17,4,6,4,0,12,9,17,0,0,25,3,4,3,0,12,0,8,3,0,10,0,0,0,0,3,0,6,0,0,5,0,4,3,0,4,38,100,16,4,160,223,670,30,36,956,844,403,35,42,1323,1064,361,66,21,1514,1077,464,86,26,1656,1006,435,60,36,1539,1030,501,53,29,1613,1117,554,70,33,1772,1207,536,81,31,1855,1176,612,82,35,1902,733,573,79,19,1411,318,260,48,10,633,94,135,11,9,249,74,77,5,12,167,9957,5580,712,344,16592,0,9,0,0,18,11,8,0,3,16,12,4,0,0,18,17,10,4,0,35,9,7,4,0,13,17,12,0,0,28,20,9,0,3,28,18,14,3,0,43,7,7,3,0,17,12,12,0,0,28,5,8,0,0,22,0,0,0,0,0
